CDMFT_iterations	CDMFT_method	D	D_1	D_1_ave	D_ave	E0_1	E0_2	E_kin	GS_consistency	U	U_1_ave	convergence	dist_function	e	e_2_ave	e_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_2_ave	mu_ave	n_1	n_2	sb1_1	sb1_1_ave	sb2_1	sb2_1_ave	sb3_1	sb3_1_ave	sb4_1	sb4_1_ave	sb5_1	sb5_1_ave	sb6_1	sb6_1_ave	sb7_1	sb7_1_ave	sb8_1	sb8_1_ave	script	sector_1	sector_2	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tpd	tpd_ave	tpp	tpp_2_ave	tpp_ave	tppp	tppp_2_ave	tppp_ave	version	
2	Broyden	0	1e-09	-0.1468950109	-0.03887085078	-65.83188578	-88.4562963	3.425352846	YY	8	0.349321873	self-energy	sharp_wc_5_b_50	2.981481481	2	1.152140831	0.2377729625	0.3136205478	3.077282853	0.1095042016	-3.837409384	1.568051843	-0.5077550634	1.403886501	-0.5077036876	1.403611288	-3.837900933	1.568138818	-0.5932267624	1.983268326	2.957075475	0.9375394767	53e768a	2x2_2C_8b_C2v_L	8.51	1.298514491	2	1.573439266	0.9999999998518705	1.0	-2.872722194e-06	-0.0001157768837	1.275541672	-0.7031946942	-0.02309341139	-0.5675329997	-0.4037923752	2.045351113	-0.4038214354	2.04602605	-0.02310935174	-0.5673000754	0.5278770849	-0.4866341052	2.460517188	-3.719253242	run_cdmft.py	R0:S0:1	uncorrelated	0.2733261823	-2.152273487	8.884161776e-05	-0.0003868454633	1.936685158	-2.227816265	-0.08591820309	1.204037171	0.08583642412	-1.203609873	-1.936861377	2.227537074	-0.0001138248343	0.0004049322864	-4.184441807e-05	4.242551583e-06	2024-12-02@17:01	2.148148148	-0.8992630607	1	-1.26749922e-16	-0.4236286453	0.3888888889	1.636874646e-16	0.1596256804	v2.7.9	
2	Broyden	0	1e-09	-0.1467209828	-0.0391011964	-65.94596263	-88.7762963	3.454634266	YY	8	0.3510544642	self-energy	sharp_wc_5_b_50	2.981481481	2	1.153075183	0.2365832911	0.3105427213	3.088768643	0.1082417297	-3.852656883	1.573118586	-0.5055729517	1.398968724	-0.5057705164	1.399168718	-3.85263615	1.573089479	-0.5897819768	1.983398942	2.974486045	0.9353622683	53e768a	2x2_2C_8b_C2v_L	8.53	1.301004784	2	1.574954372	0.9999999998593876	1.0	-0.0003347864467	0.001446354977	1.275809108	-0.6971136964	-0.02283373445	-0.564479841	-0.4026709597	2.062880691	-0.4026997317	2.06261775	-0.02284376418	-0.5647854107	0.5259360612	-0.4841590413	2.46084864	-3.717800369	run_cdmft.py	R0:S0:1	uncorrelated	0.2720241824	-2.143014093	4.39904048e-05	0.0002495546754	1.937035515	-2.209021233	-0.0851750289	1.198079866	0.08506765257	-1.19788426	-1.937066617	2.209115421	0.0001170922681	-0.0004437234884	-3.315149344e-06	8.311164716e-05	2024-12-02@17:04	2.148148148	-0.8965913266	1	-1.694955191e-16	-0.4221924542	0.3888888889	-2.836612084e-16	0.1591094613	v2.7.9	
2	Broyden	0	1e-09	-0.1464896056	-0.03933534002	-66.06161987	-89.0962963	3.483486224	YY	8	0.3528206669	self-energy	sharp_wc_5_b_50	2.981481481	2	1.153992738	0.2348774745	0.3076424232	3.101435933	0.1070104393	-3.867781604	1.578111656	-0.5028723315	1.393250242	-0.503309948	1.393462404	-3.867953747	1.578139334	-0.5870399848	1.983531565	2.991579364	0.9333117269	53e768a	2x2_2C_8b_C2v_L	8.55	1.303506263	2	1.576463429	0.9999999998463286	0.9999999999999999	-0.0001402213907	0.0006435211507	1.276238926	-0.6911720705	-0.02260138983	-0.5614086102	-0.4013731247	2.081296642	-0.4014649465	2.08119506	-0.02264559441	-0.5616990945	0.5241031478	-0.4817342447	2.461251009	-3.716495734	run_cdmft.py	R0:S0:1	uncorrelated	0.2705628559	-2.134100015	1.48688274e-05	0.0001602904376	1.937280731	-2.190445028	-0.08474105176	1.193539728	0.084662188	-1.193391662	-1.937361699	2.190323269	-7.244044442e-05	0.0002396551226	-5.472452558e-05	6.5405807e-05	2024-12-02@17:07	2.148148148	-0.8939465273	1	-4.585587438e-16	-0.420793048	0.3888888889	3.471675719e-16	0.1585972858	v2.7.9	
2	Broyden	0	1e-09	-0.1461821095	-0.03954116078	-66.17648847	-89.4162963	3.512365985	YY	8	0.3545989469	self-energy	sharp_wc_5_b_50	2.981481481	2	1.154911382	0.2341885307	0.3042439326	3.113087271	0.1056527812	-3.882951875	1.583021236	-0.5006899111	1.388270442	-0.5009146596	1.388461326	-3.883120127	1.583014468	-0.5840211555	1.983657865	3.008988438	0.9311623609	53e768a	2x2_2C_8b_C2v_L	8.57	1.306029074	2	1.577961789	0.99999999980763	1.0	-0.0001499809027	0.0006973068574	1.276474587	-0.6845501367	-0.02237295992	-0.5581395882	-0.4001976794	2.098764348	-0.4001616579	2.098448853	-0.02246559609	-0.5582903018	0.5222688216	-0.4793375843	2.461639639	-3.715059239	run_cdmft.py	R0:S0:1	uncorrelated	0.2691334102	-2.123876026	-5.529973549e-06	0.0002361044594	1.93758434	-2.172056126	-0.08399418991	1.187258401	0.08394707829	-1.187373987	-1.937590388	2.172090131	-1.464505495e-06	-1.260247798e-05	-2.972443561e-05	5.599772076e-05	2024-12-02@17:10	2.148148148	-0.8913088719	1	8.727468715e-16	-0.419371644	0.3888888889	3.390828326e-16	0.1580834824	v2.7.9	
2	Broyden	0	1e-09	-0.1457777336	-0.03969784523	-66.28966673	-89.7362963	3.540319984	YY	8	0.3564278837	self-energy	sharp_wc_5_b_50	2.981481481	2	1.155803617	0.2337118717	0.3014195646	3.124291895	0.1044513884	-3.898129325	1.587790537	-0.4979406636	1.382445003	-0.4985689961	1.382279665	-3.898242358	1.588247792	-0.5802657362	1.983791721	3.025931409	0.9291075854	53e768a	2x2_2C_8b_C2v_L	8.59	1.308587421	2	1.579414141	0.9999999998548659	0.9999999999999998	-1.647529098e-05	1.898284939e-05	1.276772155	-0.6787204219	-0.02217241609	-0.5545771821	-0.3988453257	2.117065419	-0.3991021337	2.119053739	-0.02216864034	-0.5545330615	0.5202175018	-0.4768342044	2.46185323	-3.713751623	run_cdmft.py	R0:S0:1	uncorrelated	0.267960328	-2.115198151	7.839994571e-06	-4.925692591e-05	1.937820556	-2.154167492	-0.08324102002	1.181393253	0.08305439396	-1.179710479	-1.937853789	2.15222152	1.88962733e-05	-7.384997237e-05	1.476823307e-05	-2.766105271e-06	2024-12-02@17:14	2.148148148	-0.8887653989	1	1.028157485e-16	-0.4179828463	0.3888888889	-2.61555864e-16	0.1575827321	v2.7.9	
2	Broyden	0	1e-09	-0.1453805968	-0.03984526625	-66.40375725	-90.0562963	3.568090454	YY	8	0.3582898457	self-energy	sharp_wc_5_b_50	2.981481481	2	1.15668881	0.2333779157	0.2983226732	3.137216178	0.1031256004	-3.912745037	1.59306649	-0.4955766793	1.376162533	-0.4956041696	1.376484452	-3.913002379	1.592736066	-0.5777716645	1.983910534	3.043540781	0.9270248615	53e768a	2x2_2C_8b_C2v_L	8.61	1.311171169	2	1.58086114	0.9999999998308786	0.9999999999999998	0.0004149422924	-0.001555244533	1.277179073	-0.6723309157	-0.02176519378	-0.5509835801	-0.3977506161	2.138481582	-0.3977175211	2.13680401	-0.02175606546	-0.5513030724	0.5186100276	-0.4745814062	2.462370402	-3.712442173	run_cdmft.py	R0:S0:1	uncorrelated	0.2667182878	-2.105938546	-0.0001248896708	0.0001270310508	1.937950149	-2.133852783	-0.08208415535	1.172254074	0.08229811499	-1.17386508	-1.938062632	2.135290637	-0.0002861597183	0.001028145873	-0.0001097464659	5.507877989e-05	2024-12-02@17:17	2.148148148	-0.8862376742	1	-3.332236882e-16	-0.4166014597	0.3888888889	-3.606207324e-16	0.1570847073	v2.7.9	
2	Broyden	0	1e-09	-0.144990474	-0.0400007577	-66.52266257	-90.3762963	3.595809605	YY	8	0.3601657126	self-energy	sharp_wc_5_b_50	2.981481481	2	1.157567256	0.2333554424	0.2954666485	3.149408583	0.1018770436	-3.929105369	1.597654029	-0.4940145525	1.370997176	-0.4935767038	1.370371331	-3.927748675	1.598016651	-0.5737673377	1.984050981	3.060275998	0.9250350508	53e768a	2x2_2C_8b_C2v_L	8.63	1.313752748	2	1.582318043	0.9999999998786449	0.9999999999999998	-0.001408086274	0.005422584477	1.277544484	-0.6662967909	-0.02158211998	-0.5476314433	-0.396857462	2.155579662	-0.3967743191	2.158390946	-0.0214663505	-0.5475184708	0.5164428724	-0.4720095321	2.462457935	-3.711220563	run_cdmft.py	R0:S0:1	uncorrelated	0.2657083314	-2.097432606	0.0003794520048	-0.0001250124858	1.938530959	-2.11669156	-0.08191824613	1.168006126	0.08104429752	-1.163776106	-1.938335752	2.114848674	0.0006482071618	-0.002459589812	9.569493709e-05	0.0001945784782	2024-12-02@17:20	2.148148148	-0.8836986533	1	2.527068736e-16	-0.4152395722	0.3888888889	3.379299144e-16	0.1565821602	v2.7.9	
2	Broyden	0	1e-09	-0.1445327328	-0.04009411451	-66.6403106	-90.6962963	3.623320237	YY	8	0.3620570198	self-energy	sharp_wc_5_b_50	2.981481481	2	1.158440607	0.233160484	0.292641986	3.161899817	0.1006460343	-3.944008101	1.603126739	-0.4924465677	1.365402056	-0.4908085225	1.364922517	-3.943140095	1.60227916	-0.5712943343	1.984165029	3.077893548	0.9229490615	53e768a	2x2_2C_8b_C2v_L	8.65	1.316356618	2	1.583750847	0.9999999998706487	1.0	0.001879102315	-0.007554124663	1.277907661	-0.6603437418	-0.02108562289	-0.5444455389	-0.3958130468	2.177746047	-0.395463175	2.174825903	-0.0210765384	-0.543533658	0.5148251358	-0.4697921022	2.462860664	-3.709862223	run_cdmft.py	R0:S0:1	uncorrelated	0.2646173217	-2.088808812	-0.0004017079936	-0.0005578557059	1.938821624	-2.095137869	-0.07979152853	1.154174178	0.08069804305	-1.158751154	-1.938561282	2.098797192	-0.0005757436993	0.002212963171	-7.326428541e-05	-0.0002179121484	2024-12-02@17:24	2.148148148	-0.881191076	1	1.57111839e-16	-0.4138654796	0.3888888889	3.55550876e-17	0.1560822509	v2.7.9	
2	Broyden	0	1e-09	-0.1438895636	-0.04014000213	-66.76038604	-91.0162963	3.649693039	YY	8	0.3640264959	self-energy	sharp_wc_5_b_50	2.981481481	2	1.15928583	0.2329360645	0.2899217278	3.173084532	0.0994804681	-3.959070829	1.607725345	-0.4898403636	1.358918157	-0.4897313896	1.358782633	-3.959269674	1.607776869	-0.568019596	1.984283326	3.095320001	0.9208868197	53e768a	2x2_2C_8b_C2v_L	8.67	1.319034366	2	1.58511776	0.9999999998627366	1.0	-0.0002882518525	0.001054504462	1.278128199	-0.6545421547	-0.02073165449	-0.5397329263	-0.3947663936	2.197399123	-0.3947113946	2.197556512	-0.02090056692	-0.5392773813	0.513040586	-0.4674901427	2.463244744	-3.708583992	run_cdmft.py	R0:S0:1	uncorrelated	0.2633381143	-2.080242192	0.0001150284075	-0.0001892959458	1.939044647	-2.0775543	-0.07907484338	1.146482182	0.07913992015	-1.146660673	-1.939023701	2.077421086	0.0001301158563	-0.0004737377472	4.434934793e-05	-2.80700929e-05	2024-12-02@17:27	2.148148148	-0.8788123713	1	-2.003352883e-16	-0.412514941	0.3888888889	2.870345555e-16	0.1555951402	v2.7.9	
2	Broyden	0	1e-09	-0.1432030008	-0.04018478791	-66.87631556	-91.3362963	3.676880572	YY	8	0.3659819951	self-energy	sharp_wc_5_b_50	2.981481481	2	1.160140916	0.2333508171	0.2872400297	3.186861316	0.09824226826	-3.974085004	1.612721293	-0.4878202888	1.352624569	-0.4871114603	1.352593497	-3.973581289	1.612285932	-0.5650981983	1.98440461	3.112283526	0.9189649664	53e768a	2x2_2C_8b_C2v_L	8.69	1.321670189	2	1.586561846	0.9999999998712041	0.9999999999999998	0.001069687658	-0.003892842003	1.278676828	-0.6486218327	-0.02044048693	-0.535179623	-0.3936430568	2.218976193	-0.3934638026	2.217061008	-0.02048040381	-0.5349652512	0.5112874545	-0.4652214388	2.463457524	-3.707420128	run_cdmft.py	R0:S0:1	uncorrelated	0.2625252001	-2.072430971	-0.0004975209989	0.0008166210988	1.939380734	-2.057887874	-0.0777455762	1.135250387	0.07830654729	-1.138189414	-1.939139704	2.05979422	-0.0004226371676	0.001709501593	-5.87564506e-05	-0.0002516637743	2024-12-02@17:30	2.148148148	-0.8763060993	1	3.08221967e-16	-0.4111901524	0.3888888889	-7.722432318e-17	0.1550923134	v2.7.9	
2	Broyden	0	1e-09	-0.1423670556	-0.04014994686	-66.99617923	-91.6562963	3.702724088	YY	8	0.3680214263	self-energy	sharp_wc_5_b_50	2.981481481	2	1.16096776	0.2332196848	0.2847425784	3.200582409	0.09706342584	-3.989757958	1.617494518	-0.4856440898	1.345910952	-0.4853256137	1.345627783	-3.989048895	1.617590843	-0.5620048864	1.984525126	3.129703209	0.9169360639	53e768a	2x2_2C_8b_C2v_L	8.71	1.324403783	2	1.587908413	0.9999999998384996	1.0000000000000002	-0.0002557869132	0.0009377730556	1.279140357	-0.6429062491	-0.02010314204	-0.5301583225	-0.3925851601	2.240196173	-0.3926024897	2.241137587	-0.019990308	-0.5299864163	0.5094687409	-0.462893173	2.463729094	-3.706196999	run_cdmft.py	R0:S0:1	uncorrelated	0.2614235255	-2.064759848	4.231452019e-05	8.977025981e-06	1.939686026	-2.039332855	-0.07665787324	1.125091775	0.07645601217	-1.123713846	-1.939559008	2.038818614	6.151810998e-05	-0.0002383135557	-2.109591226e-05	3.823034659e-05	2024-12-02@17:33	2.148148148	-0.8739742085	1	-1.036381867e-16	-0.409863193	0.3888888889	7.395946788e-17	0.1546116577	v2.7.9	
2	Broyden	0	1e-09	-0.1414728209	-0.04007470529	-67.11843973	-91.9762963	3.728301117	YY	8	0.3700959773	self-energy	sharp_wc_5_b_50	2.981481481	2	1.16178393	0.2323097691	0.2827363479	3.213129144	0.09606163996	-4.005639789	1.622781615	-0.4839161834	1.338980858	-0.48340717	1.338765225	-4.004847975	1.622564341	-0.5590450654	1.984640594	3.147186758	0.9149388377	53e768a	2x2_2C_8b_C2v_L	8.73	1.327161984	2	1.589249979	0.9999999998623192	1.0	0.0002901962615	-0.001086920385	1.279479448	-0.63795037	-0.01956872223	-0.5250000896	-0.3917293603	2.264216845	-0.3915937928	2.263654339	-0.01961480362	-0.5247508122	0.5077053342	-0.4606145571	2.464038311	-3.705018706	run_cdmft.py	R0:S0:1	uncorrelated	0.2602394215	-2.058152766	-0.000122410636	0.000134935608	1.940057016	-2.01839783	-0.07508814077	1.111051551	0.0752280286	-1.111931122	-1.939851753	2.019267381	-0.0001142646621	0.000479742124	-1.897721339e-05	-8.244896589e-05	2024-12-02@17:37	2.148148148	-0.8716568081	1	-4.376457296e-16	-0.4085601698	0.3888888889	2.584745331e-16	0.1541260117	v2.7.9	
2	Broyden	0	1e-09	-0.1403884365	-0.0399566426	-67.23802405	-92.2962963	3.753994731	YY	8	0.3722001568	self-energy	sharp_wc_5_b_50	2.981481481	2	1.162597619	0.2320979331	0.2805815405	3.225784136	0.09499726666	-4.020143048	1.627584319	-0.4814538869	1.331568149	-0.4819309782	1.331937181	-4.020145359	1.627633314	-0.5563875556	1.9847532	3.164795788	0.9129869957	53e768a	2x2_2C_8b_C2v_L	8.75	1.32993265	2	1.590614929	0.9999999998531133	1.0000000000000002	0.0002343965469	-0.000800974992	1.279787992	-0.6326913647	-0.01918120313	-0.5188759785	-0.3906257388	2.287564417	-0.3907144085	2.287247214	-0.0191545464	-0.5192912283	0.506046393	-0.4583950352	2.464452588	-3.703922439	run_cdmft.py	R0:S0:1	uncorrelated	0.2592375333	-2.051443099	-0.0001044353482	0.0002384116603	1.940244582	-1.999207594	-0.07362651776	1.097379851	0.07369555435	-1.097722845	-1.940219123	1.998959685	-2.537406933e-05	8.671231425e-05	1.807637221e-05	-5.849367562e-06	2024-12-02@17:40	2.148148148	-0.8693085548	1	-5.2709534e-16	-0.4072757315	0.3888888889	5.849847156e-17	0.1536366813	v2.7.9	
2	Broyden	0	1e-09	-0.1390695402	-0.03975208093	-67.3554872	-92.6162963	3.77896134	YY	8	0.3743708766	self-energy	sharp_wc_5_b_50	2.981481481	2	1.163393052	0.2310979753	0.2788778092	3.238928565	0.09406096928	-4.034766707	1.632253201	-0.4790834069	1.32385763	-0.4800484048	1.324054323	-4.035279579	1.633138852	-0.5533941977	1.984861586	3.182133149	0.9110547739	53e768a	2x2_2C_8b_C2v_L	8.77	1.332771198	2	1.591937512	0.9999999998629185	0.9999999999999997	-0.001407557194	0.005164586345	1.280212715	-0.6280433495	-0.01878410952	-0.5124559029	-0.3894983249	2.310903574	-0.3897809771	2.314379492	-0.01857837563	-0.512487828	0.5043187922	-0.4561856382	2.464701126	-3.702832603	run_cdmft.py	R0:S0:1	uncorrelated	0.2580658688	-2.045731057	0.0004835826053	-0.0005095814593	1.940313369	-1.980562747	-0.07244359262	1.084565386	0.07157259996	-1.078825477	-1.940474952	1.976628877	0.0005339116815	-0.002123875275	0.0001345343979	9.136428924e-05	2024-12-02@17:43	2.148148148	-0.8670405275	1	6.286213748e-17	-0.4060085691	0.3888888889	-3.903064428e-16	0.1531517467	v2.7.9	
2	Broyden	0	1e-09	-0.1374632674	-0.03945653914	-67.47888524	-92.9362963	3.802787223	YY	8	0.376647538	self-energy	sharp_wc_5_b_50	2.981481481	2	1.16416031	0.2303227295	0.2774317173	3.252836951	0.09311931999	-4.050189309	1.638559358	-0.4778233901	1.315011588	-0.4774871567	1.315415495	-4.051012874	1.637481063	-0.5508336671	1.98496131	3.19964605	0.9091520914	53e768a	2x2_2C_8b_C2v_L	8.79	1.335708176	2	1.59320157	0.9999999998637524	0.9999999999999996	0.002910557382	-0.01064462667	1.280523424	-0.6234473715	-0.0180141968	-0.5044606547	-0.388954178	2.343333976	-0.3887200734	2.337815847	-0.01832349427	-0.5051273332	0.5028107797	-0.4541158914	2.465006121	-3.701853522	run_cdmft.py	R0:S0:1	uncorrelated	0.2570908093	-2.041072729	-0.0009485824257	0.001007618972	1.940727588	-1.954614608	-0.06941015768	1.058534377	0.07099814557	-1.068464308	-1.940711001	1.959595338	-0.00105214947	0.004230795679	-0.0001788682927	-0.0002621271964	2024-12-02@17:46	2.148148148	-0.8648975994	1	1.590333827e-17	-0.4047743148	0.3888888889	2.79123117e-16	0.152680695	v2.7.9	
2	Broyden	0	1e-09	-0.1358815536	-0.03913925831	-67.60194066	-93.2562963	3.827491048	YY	8	0.3789054722	self-energy	sharp_wc_5_b_50	2.981481481	2	1.164943626	0.2294032044	0.2759316829	3.265082443	0.09222208666	-4.066748064	1.64198274	-0.4760168546	1.308099176	-0.4763793788	1.307152003	-4.065300695	1.644275078	-0.5475935893	1.985055354	3.217231326	0.9072226306	53e768a	2x2_2C_8b_C2v_L	8.81	1.338617401	2	1.594525618	0.9999999998534793	0.9999999999999998	-0.006251292665	0.02277358045	1.280795443	-0.6188558301	-0.01796166836	-0.4982935776	-0.3879070852	2.360551477	-0.3881769403	2.372327035	-0.01729625348	-0.496395407	0.5011140624	-0.4519594191	2.4653081	-3.700802792	run_cdmft.py	R0:S0:1	uncorrelated	0.2558385398	-2.035531886	0.002061512143	-0.002325529975	1.94109852	-1.941601316	-0.07016636853	1.055937969	0.0666468701	-1.033883909	-1.94112428	1.930988834	0.002289914929	-0.009177214195	0.0004877744174	0.0003124502249	2024-12-02@17:49	2.148148148	-0.8626416501	1	5.114553591e-17	-0.4035319317	0.3888888889	1.379542e-16	0.1521938506	v2.7.9	
2	Broyden	0	1e-09	-0.1337629764	-0.0386355188	-67.71804208	-93.5762963	3.850497994	YY	8	0.3812936442	self-energy	sharp_wc_5_b_50	2.981481481	2	1.165689516	0.2280163028	0.2749857802	3.280359199	0.09132487793	-4.079053008	1.650491731	-0.4752430596	1.298174473	-0.4736037376	1.299072597	-4.081755519	1.646334635	-0.5441715759	1.985137767	3.234272995	0.9053273835	53e768a	2x2_2C_8b_C2v_L	8.83	1.341666836	2	1.595740675	0.9999999998423539	0.9999999999999998	0.01059888198	-0.03877972889	1.281217281	-0.6144514328	-0.01644538586	-0.4863762405	-0.3875049033	2.405585573	-0.3867559567	2.385421055	-0.0176166309	-0.4897212076	0.4993048506	-0.4497730259	2.465468042	-3.699822329	run_cdmft.py	R0:S0:1	uncorrelated	0.2545545529	-2.031198157	-0.003313821018	0.003359185845	1.941264399	-1.904839212	-0.06297291435	1.002018218	0.06915540017	-1.041796235	-1.941172804	1.924136384	-0.003777567287	0.01527567248	-0.0007597337947	-0.0005409842015	2024-12-02@17:53	2.148148148	-0.8605892244	1	2.151434129e-16	-0.4023138764	0.3888888889	-8.051813086e-17	0.1517262485	v2.7.9	
2	Broyden	0	1e-09	-0.1314669807	-0.03808430088	-67.84721018	-93.8962963	3.873287819	YY	8	0.3837395147	self-energy	sharp_wc_5_b_50	2.981481481	2	1.166428393	0.2269538001	0.2740040922	3.292462333	0.0905229151	-4.098356185	1.651735085	-0.472270861	1.290089132	-0.4743465562	1.289581868	-4.095720834	1.656201725	-0.5410008849	1.985220621	3.252578571	0.9033192187	53e768a	2x2_2C_8b_C2v_L	8.85	1.344768078	2	1.596951038	0.9999999998402976	1.0	-0.01191992865	0.04356589498	1.281289873	-0.6103270035	-0.01711083776	-0.4799189147	-0.3860585946	2.41488726	-0.3869115545	2.435888201	-0.01581445242	-0.4759837205	0.4977747261	-0.4477306496	2.465882201	-3.698796539	run_cdmft.py	R0:S0:1	uncorrelated	0.2533330382	-2.027249581	0.003825533448	-0.004150731619	1.941632903	-1.902094108	-0.06718144416	1.019397698	0.0604533172	-0.9755125148	-1.941821785	1.881332867	0.004128870997	-0.01679498623	0.0008753570563	0.0004769235863	2024-12-02@17:56	2.148148148	-0.8585557831	1	-1.709417088e-16	-0.4011069145	0.3888888889	1.993142177e-16	0.1512597039	v2.7.9	
2	Broyden	0	1e-09	-0.1288253071	-0.03742377935	-67.96829015	-94.2162963	3.896225536	YY	8	0.3862182104	self-energy	sharp_wc_5_b_50	2.981481481	2	1.167164816	0.2263723721	0.2730048851	3.305832187	0.08966530629	-4.110182572	1.661828756	-0.4724001489	1.28038111	-0.4708978496	1.28113766	-4.1139958	1.656726981	-0.538088621	1.985312425	3.270239773	0.9014188026	53e768a	2x2_2C_8b_C2v_L	8.87	1.347887352	2	1.598189297	0.9999999998220821	1.0000000000000002	0.01323673541	-0.04805242454	1.281463241	-0.6060222726	-0.01495048253	-0.4640116572	-0.3859542615	2.467467782	-0.3851499698	2.443443777	-0.0165989041	-0.469784856	0.4960381932	-0.4455413576	2.466093643	-3.697892832	run_cdmft.py	R0:S0:1	uncorrelated	0.2523607039	-2.023703151	-0.004259974988	0.005043971982	1.941894867	-1.857623722	-0.05749938764	0.944565043	0.0652320096	-0.9967570559	-1.942107137	1.881450304	-0.004619997208	0.01893952362	-0.0009443195638	-0.0005130910481	2024-12-02@17:59	2.148148148	-0.8564797038	1	5.870049223e-16	-0.3999290736	0.3888888889	1.395715814e-16	0.1507780942	v2.7.9	
2	Broyden	0	1e-09	-0.1256222552	-0.03664197379	-68.09395721	-94.5362963	3.918510774	YY	8	0.3888048401	self-energy	sharp_wc_5_b_50	2.981481481	2	1.16788452	0.2248223417	0.2722496077	3.321131539	0.08886074689	-4.130578405	1.662296644	-0.4691063159	1.270924219	-0.4711985495	1.270906101	-4.12478503	1.667350101	-0.5354549457	1.985391227	3.287803783	0.8995603116	53e768a	2x2_2C_8b_C2v_L	8.89	1.351110911	2	1.599399993	0.9999999998779141	0.9999999999999994	-0.01438399822	0.05244249717	1.281970728	-0.6019345819	-0.01594400781	-0.4567770471	-0.3844442171	2.476405867	-0.3852548738	2.499387071	-0.01436054766	-0.4506385231	0.4946309414	-0.4436329467	2.466335365	-3.697034564	run_cdmft.py	R0:S0:1	uncorrelated	0.2510329834	-2.020758129	0.004661297499	-0.005503094995	1.942616762	-1.85835351	-0.06296202582	0.9679995904	0.05496384308	-0.9137487406	-1.942040495	1.834394483	0.00478875042	-0.01972994393	0.001015276068	0.0003958153226	2024-12-02@18:02	2.148148148	-0.8544710451	1	-1.184493429e-16	-0.3987753182	0.3888888889	-5.534775035e-17	0.150299744	v2.7.9	
3	Broyden	0	1e-09	-0.1227679795	-0.03599471589	-68.22860852	-94.8562963	3.939692394	YY	8	0.3914439917	self-energy	sharp_wc_5_b_50	2.981481481	2	1.168583675	0.2244542732	0.2705780658	3.331056339	0.08817318431	-4.144980055	1.670498673	-0.4708056863	1.26364712	-0.4705092931	1.263434124	-4.142880948	1.670424356	-0.5327036297	1.985531696	3.306363871	0.8975108318	53e768a	2x2_2C_8b_C2v_L	8.91	1.354405643	2	1.600513999	0.9999999998475211	1.0	-0.00107343888	0.00401828215	1.281973157	-0.5982313862	-0.01445115019	-0.4420213294	-0.3844317588	2.51741656	-0.3843755872	2.517882608	-0.01429758749	-0.4421039154	0.4930598042	-0.4415017524	2.466837068	-3.696057224	run_cdmft.py	R0:S0:1	uncorrelated	0.2502877016	-2.018682069	0.0003295441633	-0.0002356405787	1.942971852	-1.822592608	-0.05622829158	0.9101277597	0.05576243272	-0.9078708822	-1.942659348	1.822625681	0.0003338419334	-0.00138182835	7.850121723e-05	1.979268124e-05	2024-12-02@18:06	2.148148148	-0.8526214637	1	-1.718013188e-16	-0.3975966383	0.3888888889	4.066893582e-17	0.149847604	v2.7.9	
2	Broyden	0	1e-09	-0.1180888436	-0.03477076606	-68.35125917	-95.1762963	3.960064012	YY	8	0.3942928554	self-energy	sharp_wc_5_b_50	2.981481481	2	1.169256152	0.2240568011	0.2704462123	3.344984267	0.08746459713	-4.158955059	1.677530531	-0.4696238283	1.251897916	-0.4685552247	1.25161581	-4.159126055	1.675133137	-0.5290266773	1.985604176	3.323713463	0.8957273515	53e768a	2x2_2C_8b_C2v_L	8.93	1.357880283	2	1.601637887	0.9999999998765527	0.9999999999999998	0.006828162805	-0.02491487898	1.282260945	-0.5946157386	-0.01312952937	-0.4220362561	-0.384030367	2.56061351	-0.3835762132	2.550431142	-0.01396815921	-0.4256630034	0.4914954872	-0.4395332288	2.466986873	-3.695463628	run_cdmft.py	R0:S0:1	uncorrelated	0.2493766154	-2.018144558	-0.00211871204	0.002402431754	1.943230001	-1.792129149	-0.05099652368	0.8551222948	0.05484761146	-0.8821268664	-1.942944249	1.803191415	-0.002238877085	0.009397603296	-0.0004301315991	-0.0002042027466	2024-12-02@18:10	2.148148148	-0.8508127124	1	4.880213106e-16	-0.3965156723	0.3888888889	7.394058465e-16	0.1493825116	v2.7.9	
