D	E0_1	E0_2	U	U_1_ave	e	e_2_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_2_ave	n_1	n_2	sb1_1	sb1_1_ave	sb2_1	sb2_1_ave	sb3_1	sb3_1_ave	sb4_1	sb4_1_ave	sb5_1	sb5_1_ave	sb6_1	sb6_1_ave	sb7_1	sb7_1_ave	sb8_1	sb8_1_ave	script	sector_1	sector_2	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tpd	tpp	tpp_2_ave	tppp	tppp_2_ave	version	
0	-83.2138132	-101.7904	14	0.1706574372	4.0781	2	0.02809565742	0.2727836018	-3.942351189	1.924557327	-4.357740089	1.707967849	-0.3057110431	1.568899031	-4.358095026	1.708605487	-0.3056888337	1.565995604	0.3842861996	0.01888607658	-3.411460478	1.367417104	a248bdd	2x2_2C_8b_C2v_L	10.44	1.126777159	2	0.9999999996525125	0.9999999999999998	0.0004708362997	-0.00384331203	9.683309305e-05	-9.723529056e-06	0.01551375528	0.2300554986	-0.3033936483	1.391750954	0.01519533839	0.2303929168	-0.3037052256	1.401132828	0.0003968414895	-0.001665865064	-0.0001765474218	-0.0001797243145	boucle.py	R0:S0:1	uncorrelated	-0.1530592438	1.53876112	-1.319257026	0.7696525372	1.994003525	-1.930102703	0.06436899772	-0.7560012425	-1.994127464	1.926636766	-0.06366243407	0.7528597369	0.4198804152	-0.3809689107	-2.518151025	3.01528268	2025-01-09@11:07	2.1719	1	1.788576356e-16	0.1609	-3.673588811e-17	v2.7.1	
0	-82.98931358	-100.9904	14	0.1691141042	4.0781	2	0.02800538147	0.279131942	-3.942322015	1.923982151	-4.357816387	1.707148077	-0.3057093441	1.562979297	-4.358168411	1.707774133	-0.3056831172	1.560024204	0.3842332519	0.01908657442	-3.411380249	1.365968704	a248bdd	2x2_2C_8b_C2v_L	10.39	1.12435378	2	0.9999999996340265	0.9999999999999997	0.0005022496834	-0.00414147872	7.372728474e-05	7.708273634e-05	0.0154749864	0.2322610609	-0.3033973574	1.397389303	0.0151990368	0.2324909269	-0.3037072072	1.4066973	0.0003174027872	-0.001380872086	-0.0001466577669	-0.0001846644016	boucle.py	R0:S0:1	uncorrelated	-0.1530237914	1.549958436	-1.31922314	0.773975563	1.994035582	-1.933738003	0.06426629483	-0.7632983856	-1.994152312	1.930344473	-0.06366104686	0.760451096	0.4198175854	-0.381422524	-2.518339113	3.017779931	2025-01-09@11:09	2.1719	1	-1.590503847e-16	0.1609	-1.016562065e-16	v2.7.1	
0	-82.95578596	-100.9904	14	0.1696471221	4.0781	2	0.02868651647	0.2850961069	-3.938483498	1.922769287	-4.351137764	1.702605102	-0.311738374	1.559627431	-4.351461214	1.702860042	-0.3116411902	1.558113538	0.3907871244	0.01927887952	-3.369244507	1.356274443	a248bdd	2x2_2C_8b_C2v_L	10.39	1.123988446	2	0.999999999664662	0.9999999999999997	0.001228032365	-0.009718600583	0.0001505004804	0.0002152768948	0.01462613791	0.234799076	-0.3085447493	1.407967575	0.01486353467	0.2339176418	-0.3086516602	1.411452959	-0.0003146105958	0.001028737117	1.461821368e-05	3.681218741e-05	boucle.py	R0:S0:1	uncorrelated	-0.1543976083	1.570154294	-1.322129491	0.7788830284	1.999739379	-1.94946564	0.06029998974	-0.7512373945	-1.999704699	1.948161297	-0.06103637533	0.7528937568	0.4260869694	-0.3859790953	-2.517519928	3.035181022	2025-01-09@11:09	2.1719	1	-1.590503847e-16	0.1609	-1.016562065e-16	v2.7.1	
0	-82.94518262	-100.9904	14	0.1697006707	4.0781	2	0.02695860801	0.2764565166	-3.934400674	1.923457707	-4.346043289	1.703472106	-0.3177178454	1.579783539	-4.346292867	1.703904721	-0.3176725816	1.577610923	0.387167252	0.01928364619	-3.371013415	1.360608051	a248bdd	2x2_2C_8b_C2v_L	10.39	1.124555115	2	0.9999999996474914	0.9999999999999997	0.0004171229028	-0.003418923333	5.945570699e-07	0.0001594885012	0.01361092653	0.2259532219	-0.3109384427	1.38903479	0.01347887641	0.2260197167	-0.3111193687	1.395500379	0.0001417149622	-0.0006171745157	-0.0001370537044	-2.416310859e-05	boucle.py	R0:S0:1	uncorrelated	-0.1540010474	1.559092213	-1.32098499	0.7740750715	1.998792655	-1.946780138	0.05584678076	-0.7062560944	-1.998893129	1.944461826	-0.05540371568	0.7043881439	0.4261109715	-0.386408768	-2.516808838	3.026343871	2025-01-09@11:10	2.1719	1	-1.590503847e-16	0.1609	-1.016562065e-16	v2.7.1	
0	-82.94422376	-100.9904	14	0.1697243277	4.0781	2	0.02660672508	0.2776805776	-3.933818748	1.923335277	-4.345373759	1.703062239	-0.3179228988	1.578062262	-4.345622137	1.703445135	-0.317877326	1.576195538	0.387685622	0.01908073872	-3.370357735	1.359649301	a248bdd	2x2_2C_8b_C2v_L	10.39	1.124469455	2	0.9999999996422717	0.9999999999999997	0.0004850342938	-0.003964164078	3.535543259e-05	0.0001643314233	0.01390743251	0.2278167848	-0.3105408948	1.390513954	0.01383897058	0.2277032021	-0.3107047958	1.395975175	-2.581717084e-05	-4.469713531e-05	8.516023957e-06	-0.0001301557645	boucle.py	R0:S0:1	uncorrelated	-0.1542484867	1.562870015	-1.321024313	0.7746585579	1.999147731	-1.948042323	0.05668491121	-0.7131244643	-1.999189576	1.946014387	-0.05658473833	0.7122297911	0.4244332047	-0.3845672684	-2.517275105	3.028626977	2025-01-09@11:11	2.1719	1	-1.590503847e-16	0.1609	-1.016562065e-16	v2.7.1	
0	-82.94290248	-100.9904	14	0.1697189175	4.0781	2	0.02668796147	0.2781587265	-3.933692862	1.923297928	-4.345279839	1.703179749	-0.3179049338	1.577127224	-4.345524952	1.703495617	-0.3178649105	1.575536638	0.3875356212	0.01914653578	-3.370253751	1.359624452	a248bdd	2x2_2C_8b_C2v_L	10.39	1.124460734	2	0.9999999996187707	0.9999999999999997	0.0004972539871	-0.004030263329	3.558197251e-05	0.0001414854105	0.0139245689	0.2281821925	-0.3106983358	1.391919316	0.01388257235	0.2280430158	-0.310836422	1.396483561	-5.067153192e-05	7.876073136e-05	-1.273743693e-05	-6.569045418e-05	boucle.py	R0:S0:1	uncorrelated	-0.1541575821	1.56286132	-1.32096702	0.7749418183	1.998908594	-1.947560863	0.05687282181	-0.7147518285	-1.998959585	1.945889834	-0.05681315004	0.7140873494	0.4249330955	-0.385109734	-2.517168357	3.02859949	2025-01-09@11:11	2.1719	1	-1.590503847e-16	0.1609	-1.016562065e-16	v2.7.1	
0	-82.76468546	-100.1904	14	0.1675789321	4.0781	2	0.02800538147	0.2854620746	-3.942322015	1.923402953	-4.357816387	1.706305201	-0.3057093441	1.557094261	-4.358168411	1.706931787	-0.3056831172	1.554063291	0.3842332519	0.01929165075	-3.411380249	1.364533012	a248bdd	2x2_2C_8b_C2v_L	10.34	1.121926872	2	0.9999999996955616	1.0	0.0005022496834	-0.004189700621	7.372728474e-05	8.097699041e-05	0.0154749864	0.2344280956	-0.3033973574	1.40274689	0.0151990368	0.23465711	-0.3037072072	1.412182982	0.0003174027872	-0.001387445986	-0.0001466577669	-0.0001883409192	boucle.py	R0:S0:1	uncorrelated	-0.1530237914	1.561058826	-1.31922314	0.7783166746	1.994035582	-1.937472039	0.06426629483	-0.7710191451	-1.994152312	1.934078002	-0.06366104686	0.7681597206	0.4198175854	-0.3819289555	-2.518339113	3.020286078	2025-01-09@11:12	2.1719	1	3.44189518e-16	0.1609	7.007364217e-19	v2.7.1	
0	-82.45927717	-100.1904	14	0.1688979763	4.0781	2	0.0286938236	0.2887791916	-3.903475906	1.921030035	-4.293735161	1.693811958	-0.3261979944	1.56721367	-4.293990933	1.69421853	-0.3259003233	1.564813009	0.3930713653	0.0194314741	-3.327856167	1.346267596	a248bdd	2x2_2C_8b_C2v_L	10.34	1.121499206	2	0.9999999996513079	1.0	0.001202036788	-0.009819023037	0.0001406250758	0.0003785838908	0.0140947594	0.2392681596	-0.31506009	1.401063364	0.01427301576	0.2384492512	-0.3151463175	1.407071994	-1.722004528e-05	-0.0002389392987	0.0001100794026	-0.000362021983	boucle.py	R0:S0:1	uncorrelated	-0.1554521418	1.599432956	-1.321068515	0.7851863032	1.99663423	-1.979143415	0.05673250576	-0.7324881994	-1.996597861	1.977015127	-0.05730135313	0.7334767664	0.4310246215	-0.389489261	-2.51680337	3.053899432	2025-01-09@11:13	2.1719	1	3.44189518e-16	0.1609	7.007364217e-19	v2.7.1	
0	-82.44850909	-100.1904	14	0.1688315615	4.0781	2	0.02835783746	0.2866722098	-3.902056582	1.921226296	-4.294173033	1.695507417	-0.3262039918	1.574685172	-4.294412736	1.695748254	-0.325978323	1.573072293	0.3934369162	0.01961027627	-3.328940859	1.349157586	a248bdd	2x2_2C_8b_C2v_L	10.34	1.121813552	2	0.9999999996560202	1.0	0.001182507998	-0.009445517966	0.0001261842515	0.0001402091505	0.01350953051	0.2296008084	-0.3163393737	1.397386352	0.01360228906	0.2290176536	-0.3163606801	1.401138847	-0.0001830553742	0.0006084894037	-0.0001112220587	0.0001600735579	boucle.py	R0:S0:1	uncorrelated	-0.1560947682	1.59611369	-1.319977724	0.7843108599	1.99528741	-1.973036851	0.05254978139	-0.6987357216	-1.995284948	1.971776675	-0.05290830226	0.6994311457	0.4324297337	-0.3911881942	-2.515395476	3.047540245	2025-01-09@11:14	2.1719	1	3.44189518e-16	0.1609	7.007364217e-19	v2.7.1	
0	-82.44977414	-100.1904	14	0.1688480299	4.0781	2	0.0280856239	0.2858911439	-3.901882006	1.921264666	-4.294090339	1.69525444	-0.3262966419	1.575826341	-4.2943274	1.695456473	-0.3260826956	1.574429209	0.3936821436	0.01950710361	-3.328871879	1.349023819	a248bdd	2x2_2C_8b_C2v_L	10.34	1.121814784	2	0.9999999997017703	1.0	0.001136217242	-0.009114765703	0.0001515494223	0.0001485587304	0.01347399447	0.229140983	-0.3159955492	1.39586448	0.01360448803	0.2286397384	-0.3159961847	1.39918187	-6.739108564e-05	2.904838538e-05	8.038250501e-05	-0.0002273038081	boucle.py	R0:S0:1	uncorrelated	-0.1561754085	1.596295889	-1.320111272	0.7839104861	1.995764261	-1.973902029	0.05236758582	-0.6965497895	-1.995773714	1.972821513	-0.05265116816	0.6971272014	0.4317014287	-0.3903645553	-2.515733827	3.047937204	2025-01-09@11:14	2.1719	1	3.44189518e-16	0.1609	7.007364217e-19	v2.7.1	
0	-82.44880704	-99.3904	14	0.1672653877	4.0781	2	0.0254328801	0.2888748439	-3.924813987	1.921394001	-4.332493995	1.697290664	-0.3301075456	1.578819511	-4.33263084	1.697130449	-0.3300653097	1.579403978	0.3908719991	0.01953435597	-3.328814516	1.350074085	a248bdd	2x2_2C_8b_C2v_L	10.29	1.119652739	2	0.9999999996908944	0.9999999999999994	0.0005028632356	-0.004064003917	9.087116279e-06	0.0002085488187	0.01251738695	0.2261272837	-0.3179979996	1.397245151	0.01275534561	0.2256109022	-0.3179164473	1.394975964	-0.0003989130895	0.001386838388	0.0002109627605	-9.748452786e-05	boucle.py	R0:S0:1	uncorrelated	-0.1553553741	1.599559063	-1.322648493	0.7846956035	2.00377768	-1.969626513	0.04980013997	-0.6787648553	-2.003757771	1.970498934	-0.05034160484	0.6805425058	0.4299630681	-0.3895162086	-2.516356768	3.045014251	2025-01-09@11:16	2.1719	1	3.326204849e-16	0.1609	-2.48228827e-16	v2.7.1	
0	-81.96839031	-99.3904	14	0.167942734	4.0781	2	0.02721841694	0.2943895385	-3.869902495	1.919215959	-4.248148283	1.686282382	-0.3300073307	1.570754962	-4.248306467	1.686576675	-0.3301366105	1.569383015	0.4033175435	0.01979999696	-3.289471469	1.337484965	a248bdd	2x2_2C_8b_C2v_L	10.29	1.118991691	2	0.9999999996003168	0.9999999999999994	0.0002377876516	-0.002037995022	0.0001360952977	-0.0001239771241	0.01245860699	0.2300846469	-0.3190361565	1.399507549	0.01205340205	0.2312736678	-0.3191469051	1.404441026	0.0002278327749	-0.001513548613	0.000717245853	-0.001510231606	boucle.py	R0:S0:1	uncorrelated	-0.1567590022	1.625284578	-1.319176786	0.7926519659	1.994456735	-2.00411771	0.04821550263	-0.6821667387	-1.994603337	2.002445944	-0.04707562478	0.6787536184	0.4376760398	-0.3946631663	-2.515762257	3.069154425	2025-01-09@11:16	2.1719	1	3.326204849e-16	0.1609	-2.48228827e-16	v2.7.1	
0	-81.9662645	-99.3904	14	0.1679369077	4.0781	2	0.02753387897	0.2900629876	-3.868152836	1.919467006	-4.248767749	1.687452878	-0.3312582127	1.580062047	-4.248943087	1.687761964	-0.3313338207	1.578448366	0.4014736895	0.02000713353	-3.289262512	1.339988461	a248bdd	2x2_2C_8b_C2v_L	10.29	1.119306102	2	0.9999999996167039	0.9999999999999994	0.0005479882351	-0.004520505671	-4.719193196e-05	0.000330111547	0.01150123233	0.2198332388	-0.320940524	1.393625564	0.01158698569	0.219261226	-0.3211043614	1.397693659	-0.0003640207819	0.001392009638	-0.0001372854563	0.0003616947976	boucle.py	R0:S0:1	uncorrelated	-0.1572336253	1.62113469	-1.318770631	0.7910540754	1.993744551	-2.000146387	0.04329430584	-0.6421984668	-1.993733523	1.998608931	-0.04373052698	0.6429319127	0.4397320139	-0.3969456989	-2.514863502	3.063575345	2025-01-09@11:17	2.1719	1	3.326204849e-16	0.1609	-2.48228827e-16	v2.7.1	
0	-81.96641051	-99.3904	14	0.1679432728	4.0781	2	0.0270985991	0.288680776	-3.867862239	1.919548615	-4.248757423	1.687388867	-0.3315636235	1.582093391	-4.248931258	1.687517863	-0.3316570891	1.581382629	0.4016707746	0.01985164538	-3.289174834	1.340142987	a248bdd	2x2_2C_8b_C2v_L	10.29	1.119336379	2	0.999999999644652	0.9999999999999994	0.0005045336445	-0.00413528984	3.95714084e-05	0.0001541310114	0.01142299597	0.2183171878	-0.3205644919	1.391746349	0.0115865521	0.2179176563	-0.3206488008	1.393501234	-0.000158509377	0.0004852782258	6.399085559e-05	-6.754720731e-05	boucle.py	R0:S0:1	uncorrelated	-0.1573972607	1.621305967	-1.31879694	0.790402114	1.994112055	-2.000233884	0.04296263886	-0.6367996744	-1.994127988	1.999593747	-0.04324597636	0.6374448252	0.4386215752	-0.3957654332	-2.514876041	3.063356417	2025-01-09@11:18	2.1719	1	3.326204849e-16	0.1609	-2.48228827e-16	v2.7.1	
0	-81.96690589	-99.3904	14	0.1679493492	4.0781	2	0.02698901509	0.2887047832	-3.867745824	1.919543215	-4.248773909	1.687401224	-0.331634767	1.582150886	-4.24894762	1.687476978	-0.331732172	1.581707563	0.4016093192	0.01984531004	-3.289048917	1.340089189	a248bdd	2x2_2C_8b_C2v_L	10.29	1.119340011	2	0.9999999996446438	0.9999999999999994	0.0004893375013	-0.003992419143	5.096622592e-05	9.41832315e-05	0.01137450911	0.2182388446	-0.3205956702	1.391948801	0.01150327281	0.2179248716	-0.3206616204	1.393008217	-0.0001270579472	0.0003792320212	5.307630387e-05	-6.237007465e-05	boucle.py	R0:S0:1	uncorrelated	-0.1573670734	1.62139704	-1.318777826	0.7903937105	1.994119622	-2.000151325	0.04287391532	-0.6360874521	-1.994143969	1.99977632	-0.04313382918	0.6367314131	0.4385882757	-0.3957080042	-2.515083697	3.063498526	2025-01-09@11:18	2.1719	1	3.326204849e-16	0.1609	-2.48228827e-16	v2.7.1	
0	-81.50796376	-98.5904	14	0.1664681197	4.0781	2	0.03131559805	0.3013835925	-3.84648957	1.91779491	-4.204592097	1.683021508	-0.3309637794	1.564320224	-4.204915367	1.683511736	-0.3304302122	1.560826227	0.4027955851	0.02018382042	-3.287809778	1.335274829	a248bdd	2x2_2C_8b_C2v_L	10.24	1.116443945	2	0.9999999995931279	1.0	0.00224136621	-0.01797652819	0.000420817052	-0.0003074604935	0.01361221996	0.2358935913	-0.3190872133	1.402046774	0.01362871802	0.2351762976	-0.3190570472	1.410105174	0.0001230930173	-0.0003782353646	-0.0006181932385	0.000718014199	boucle.py	R0:S0:1	uncorrelated	-0.1586911154	1.646104894	-1.316958479	0.8010357579	1.984691238	-2.01362827	0.04958702043	-0.7015926224	-1.984705841	2.011073383	-0.04981705025	0.7017656365	0.4400882544	-0.3972615467	-2.512819564	3.073407127	2025-01-09@11:19	2.1719	1	2.717176759e-16	0.1609	-3.893635906e-17	v2.7.1	
0	-81.52279576	-98.5904	14	0.1670518535	4.0781	2	0.02967708808	0.2991414681	-3.837276482	1.917002781	-4.207496887	1.678809528	-0.3405582655	1.575440439	-4.207640839	1.679320781	-0.3405409657	1.572867106	0.4077323884	0.02013499331	-3.245756157	1.327859737	a248bdd	2x2_2C_8b_C2v_L	10.24	1.116411721	2	0.9999999995926958	1.0	0.0002945411981	-0.00258850033	5.850586642e-05	0.0001011609806	0.01161940311	0.2264415979	-0.3255012415	1.395569516	0.01164099637	0.2262906487	-0.3256679019	1.402553577	0.000208641213	-0.000889662549	-3.706276668e-05	-0.0001803181891	boucle.py	R0:S0:1	uncorrelated	-0.1591413145	1.659547934	-1.318798136	0.8021676935	1.992717924	-2.02929871	0.04302497281	-0.6485733593	-1.992722325	2.026728114	-0.04288973704	0.6476280243	0.4454250494	-0.4009293228	-2.513116992	3.085535321	2025-01-09@11:20	2.1719	1	2.717176759e-16	0.1609	-3.893635906e-17	v2.7.1	
0	-81.52478464	-98.5904	14	0.1670844919	4.0781	2	0.02771909203	0.2876442718	-3.834874033	1.917968222	-4.208550379	1.67969059	-0.3420969762	1.592006983	-4.208706473	1.679975681	-0.3420925528	1.59040225	0.4075035478	0.01998134023	-3.247679345	1.331552214	a248bdd	2x2_2C_8b_C2v_L	10.24	1.116909015	2	0.999999999651471	1.0	0.000759797811	-0.006274099357	3.823254984e-05	0.0002382313625	0.009716899339	0.2076946993	-0.3265863194	1.381554966	0.00987011884	0.2070069422	-0.3266909557	1.3853999	-0.0004190745359	0.00151613054	-2.952515574e-05	0.0002407966669	boucle.py	R0:S0:1	uncorrelated	-0.1586169452	1.6482942	-1.317560493	0.7957417134	1.9929025	-2.026607755	0.03624005287	-0.5802744157	-1.992877722	2.025204481	-0.03679593734	0.5814116524	0.445348295	-0.4006759996	-2.513245274	3.078028826	2025-01-09@11:21	2.1719	1	2.717176759e-16	0.1609	-3.893635906e-17	v2.7.1	
0	-81.52732063	-98.5904	14	0.1671035523	4.0781	2	0.0273889003	0.287581715	-3.834691179	1.917924142	-4.208537541	1.679513198	-0.3422036323	1.592593831	-4.208691211	1.679682648	-0.3422105765	1.591556925	0.4076917872	0.01985891022	-3.247501234	1.331233294	a248bdd	2x2_2C_8b_C2v_L	10.24	1.116892313	2	0.9999999996482831	1.0	0.0007314104507	-0.006055981961	6.98981759e-05	0.0002189922369	0.009816421389	0.2062025501	-0.326431271	1.381228023	0.01001451017	0.2056237125	-0.3264959547	1.383668778	-0.0002624432447	0.0007967652995	0.0001533719257	-0.0001596443549	boucle.py	R0:S0:1	uncorrelated	-0.1589684969	1.650505223	-1.317587208	0.7958222436	1.993254712	-2.027086171	0.03602727302	-0.5768545083	-1.993253281	2.026241115	-0.03648490672	0.5779009159	0.4445849515	-0.399733149	-2.51382682	3.078875325	2025-01-09@11:21	2.1719	1	2.717176759e-16	0.1609	-3.893635906e-17	v2.7.1	
0	-81.27489845	-97.7904	14	0.1655453469	4.0781	2	0.02400068808	0.2861763819	-3.831646424	1.917964672	-4.209278696	1.67794363	-0.3340014688	1.592354294	-4.209341401	1.677684463	-0.3348766162	1.594527507	0.4109810312	0.02007256779	-3.250567171	1.330992166	a248bdd	2x2_2C_8b_C2v_L	10.19	1.11451783	2	0.9999999996286876	1.0	-0.001321721628	0.01109647128	-0.0002577250751	0.0004069716627	0.007913675275	0.1870089271	-0.3248032079	1.381779852	0.008002087785	0.1874077494	-0.325077532	1.377257329	-3.256329816e-05	-0.0001638811803	0.0005381780355	-0.0008616812338	boucle.py	R0:S0:1	uncorrelated	-0.1579541522	1.64887213	-1.316643763	0.7956173934	1.993891834	-2.033449765	0.0290130095	-0.52023823	-1.99397989	2.034783588	-0.02894082684	0.5203527748	0.4458228177	-0.4008334353	-2.515311728	3.078930776	2025-01-09@11:23	2.1719	1	1.014824381e-16	0.1609	-1.294943246e-16	v2.7.1	
0	-81.19344708	-97.7904	14	0.166310443	4.0781	2	0.02537760161	0.276161846	-3.812517447	1.916996203	-4.184006998	1.672954241	-0.3592245334	1.614906457	-4.184339867	1.672815455	-0.359067211	1.615553346	0.4044675448	0.01951476261	-3.201930326	1.324790794	a248bdd	2x2_2C_8b_C2v_L	10.19	1.114812	2	0.9999999996512929	1.0	-8.623597434e-05	0.0007579972568	-1.376592189e-05	-1.695961752e-05	0.007624774103	0.1690869863	-0.3343136585	1.360366168	0.007610119193	0.1690872144	-0.3342208758	1.358474033	-7.969282936e-05	0.0003289949117	1.536633951e-05	6.169897419e-05	boucle.py	R0:S0:1	uncorrelated	-0.1593589667	1.675328151	-1.317883685	0.7966928157	1.996456574	-2.050410011	0.02636506894	-0.4515574051	-1.996545613	2.051159748	-0.02637447324	0.4516831971	0.4476822362	-0.4017854028	-2.511200313	3.088718371	2025-01-09@11:23	2.1719	1	1.014824381e-16	0.1609	-1.294943246e-16	v2.7.1	
0	-81.19084555	-97.7904	14	0.1663013287	4.0781	2	0.02587492976	0.276928962	-3.812201515	1.91698756	-4.183966483	1.673123457	-0.3591366855	1.6154079	-4.184297894	1.673059518	-0.3589846215	1.615705313	0.4055253749	0.01932608708	-3.201994702	1.324678476	a248bdd	2x2_2C_8b_C2v_L	10.19	1.114807713	2	0.9999999996598097	1.0	-9.660373894e-05	0.000819836519	-1.162775008e-05	-4.815933027e-06	0.007432063701	0.1702388758	-0.334186532	1.359793031	0.007435457105	0.1702151187	-0.3341128711	1.358847099	-4.016298621e-05	0.0001733781941	1.347134862e-05	3.387332622e-05	boucle.py	R0:S0:1	uncorrelated	-0.1601924861	1.678879862	-1.317254785	0.7968567701	1.995893432	-2.049745438	0.02642731222	-0.4531739929	-1.995970166	2.050127036	-0.02642127846	0.4532138784	0.4464734117	-0.400285398	-2.511401255	3.089241021	2025-01-09@11:24	2.1719	1	1.014824381e-16	0.1609	-1.294943246e-16	v2.7.1	
0	-80.90630156	-96.9904	14	0.1647646458	4.0781	2	0.0289215339	0.293504908	-3.802404309	1.915269174	-4.173399157	1.671063033	-0.3579910939	1.599435345	-4.173571161	1.671599941	-0.3575252349	1.595922716	0.4121549872	0.01985371461	-3.20432976	1.321031819	a248bdd	2x2_2C_8b_C2v_L	10.14	1.111974646	2	0.9999999996300746	1.0000000000000004	0.001797284347	-0.01502668817	0.0002239470666	0.0002152212207	0.008834957127	0.197584036	-0.3333620431	1.371303208	0.009108994664	0.196397171	-0.3333432847	1.379288628	-0.0005275309008	0.001813040051	-4.755885361e-05	0.0002724803959	boucle.py	R0:S0:1	uncorrelated	-0.1610099155	1.698469328	-1.316663835	0.8079445112	1.993288908	-2.05706272	0.03150344702	-0.5304950112	-1.993241771	2.054409438	-0.03230047117	0.5321827035	0.4494003597	-0.4030376502	-2.511662799	3.096664503	2025-01-09@11:25	2.1719	1	5.784992631e-16	0.1609	-2.633523358e-16	v2.7.1	
0	-80.58293825	-96.9904	14	0.165395799	4.0781	2	0.03080923033	0.2957200029	-3.732551194	1.912687609	-4.129685659	1.662100038	-0.3599537274	1.598050585	-4.129878782	1.662673209	-0.3602325564	1.595027695	0.4235369096	0.01996978702	-3.164925272	1.310051653	a248bdd	2x2_2C_8b_C2v_L	10.14	1.111427485	2	0.9999999996475185	1.0000000000000004	0.001356353152	-0.01125368596	0.0002854418201	-0.0003236076714	0.007850649004	0.1856948099	-0.3363134167	1.370216104	0.007798129296	0.1858277871	-0.3365392572	1.378124319	0.0003412755072	-0.001367988353	-0.0002168973144	-6.640142666e-05	boucle.py	R0:S0:1	uncorrelated	-0.1625429191	1.724024259	-1.311603152	0.8163408475	1.992107398	-2.085569345	0.02771552989	-0.4905850294	-1.992129767	2.08271919	-0.0274527829	0.4897068698	0.4569927598	-0.4082001734	-2.511623775	3.116462439	2025-01-09@11:26	2.1719	1	5.784992631e-16	0.1609	-2.633523358e-16	v2.7.1	
0	-80.5828235	-96.9904	14	0.1653990718	4.0781	2	0.03035813294	0.2866595498	-3.731317048	1.913370356	-4.130894214	1.663093336	-0.3610840108	1.60901513	-4.131104463	1.663739843	-0.3613183914	1.605778841	0.4231351355	0.01992541753	-3.165517467	1.312695653	a248bdd	2x2_2C_8b_C2v_L	10.14	1.11178701	2	0.999999999600632	1.0000000000000004	0.0008163482053	-0.006874873433	0.0001563802184	6.205544903e-05	0.006949453274	0.1624779543	-0.3372949799	1.360080086	0.006950585084	0.1624943095	-0.3375323064	1.368655633	9.911295798e-05	-0.0007466399682	0.0002921581842	-0.0007223450116	boucle.py	R0:S0:1	uncorrelated	-0.1624096684	1.718289228	-1.310715036	0.8120621537	1.991280158	-2.082668634	0.02351276312	-0.4277100639	-1.991289065	2.079491973	-0.02342047625	0.4271265196	0.458176489	-0.4091213525	-2.511126647	3.11082382	2025-01-09@11:26	2.1719	1	5.784992631e-16	0.1609	-2.633523358e-16	v2.7.1	
0	-80.58495931	-96.9904	14	0.1654141465	4.0781	2	0.03007232902	0.2862531747	-3.731195693	1.913363106	-4.130896503	1.662839585	-0.3612039362	1.609925336	-4.131108083	1.663473919	-0.3614355281	1.606761512	0.4233488115	0.01980139573	-3.165425656	1.312507614	a248bdd	2x2_2C_8b_C2v_L	10.14	1.111774264	2	0.9999999995917771	1.0000000000000004	0.0008202866716	-0.006826508085	0.0001305019598	-7.455273454e-05	0.006955809915	0.1600924218	-0.3371193351	1.359093401	0.00691727645	0.1600252146	-0.3373575756	1.367331332	-7.126141983e-05	0.0001784411579	-9.629052943e-05	7.378468621e-05	boucle.py	R0:S0:1	uncorrelated	-0.1626885952	1.719990377	-1.310713835	0.8119342956	1.991713093	-2.083472128	0.02311750416	-0.4213000829	-1.991720269	2.0803873	-0.02309111314	0.4209015664	0.4573705819	-0.4081863649	-2.511400845	3.111364472	2025-01-09@11:27	2.1719	1	5.784992631e-16	0.1609	-2.633523358e-16	v2.7.1	
0	-80.7379417	-96.1904	14	0.1640919979	4.0781	2	0.02463590341	0.2722702821	-3.7990643	1.915246334	-4.174375105	1.667007857	-0.3819839665	1.632496953	-4.175076316	1.66674632	-0.3816020143	1.634014195	0.397177628	0.01864935263	-3.152223425	1.31657415	a248bdd	2x2_2C_8b_C2v_L	10.09	1.110372465	2	0.999999999648135	1.0000000000000002	-0.001934487541	0.01672188434	-0.0002451561551	-0.0001999086518	0.003934075771	0.1060298326	-0.3433505843	1.343929308	0.003439718096	0.1072545519	-0.3431496558	1.340031354	0.0005219441403	-0.00162493737	-0.0002366659166	0.0001702455425	boucle.py	R0:S0:1	uncorrelated	-0.161252359	1.727958382	-1.317345398	0.8034382646	2.002317046	-2.073223226	0.01481842739	-0.2662042326	-2.002510339	2.07464696	-0.01386346965	0.2639304778	0.4458444769	-0.3990372919	-2.509728803	3.102658314	2025-01-09@11:28	2.1719	1	-1.286290117e-16	0.1609	-2.738695583e-16	v2.7.1	
