CDMFT_iterations	CDMFT_method	E0_1	E0_2	E_kin	GS_consistency	U	U_1_ave	convergence	dist_function	e	e_2_ave	e_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1_ave	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_2_ave	mu_ave	n_1	n_2	script	sector_1	sector_2	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tpd	tpd_ave	tpp	tpp_2_ave	tpp_ave	tppp	tppp_2_ave	tppp_ave	version	
5	Broyden	-63.3166862	-64.56	16.8103745	YY	11.6	0.2410125017	parameters	sharp_wc_2_b_50	6	2	1.176795364	-1.873433157	1.860189625	0.1311154089	0.5100481324	0.2032803731	0.9182353558	-2.268434693	1.68455185	0.9183096625	1.684461457	0.244217768	0.01248967255	-2.008205505	1.243420213	a248bdd	2x2_2C_8b_C2v_L	10.035	1.215448048	2	1.564728182	1.2154480477441496	1.0000000000000002	new_boucle_param.py	R0:N12:S0:0.153/R0:N14:S0:0.847	uncorrelated	-0.8644289532	1.023581696	0.1925339803	-1.97497234	0.25914268	-2.065047133	1.252811143	-1.846531847	-0.2591361379	2.064759763	1.252887521	-1.846903394	0.2618433244	-0.3373169434	1.714123241	-3.195189954	2024-08-03@00:42	1.5	-0.789798872	1	1.794189717e-16	-0.361443911	1	-2.831567642e-18	0.08882820411	v2.7.1	
4	Broyden	-63.28071157	-64.48	16.8011557	YY	11.6	0.2408166103	parameters	sharp_wc_2_b_50	6	2	1.176501809	-1.87140599	1.860246514	0.1321914565	0.5084108103	0.2045768176	0.9101257712	-2.2666067	1.683371346	0.9102232466	1.68346772	0.2453770413	0.0124957056	-2.004079878	1.242588611	a248bdd	2x2_2C_8b_C2v_L	10.03	1.215160052	2	1.564395336	1.2151600516125862	0.9999999999999999	new_boucle_param.py	R0:N12:S0:0.164/R0:N14:S0:0.836	uncorrelated	-0.8645687051	1.022647606	0.1931925197	-1.974937711	0.2598066396	-2.055306674	1.253195849	-1.850462143	-0.25991387	2.055887205	1.253197471	-1.850093545	0.2625430135	-0.337984555	1.714284799	-3.196244179	2024-08-03@00:46	1.5	-0.7903342094	1	-2.073275816e-16	-0.3619850021	1	9.251629666e-18	0.08886069719	v2.7.1	
2	Broyden	-63.22230564	-64.4	16.7844272	YY	11.6	0.2407220495	parameters	sharp_wc_2_b_50	6	2	1.176004636	-1.86588592	1.859191046	0.1317986669	0.5127744538	0.2047619091	0.9163680354	-2.261453841	1.682854064	0.9163055198	1.682825943	0.246382482	0.01253660872	-1.999758561	1.240871023	a248bdd	2x2_2C_8b_C2v_L	10.025	1.214925689	2	1.563734221	1.214925688633602	1.0	new_boucle_param.py	R0:N12:S0:0.158/R0:N14:S0:0.842	uncorrelated	-0.863932575	1.026874631	0.193276223	-1.980574743	0.260258637	-2.063539606	1.252655695	-1.851368389	-0.2602056623	2.063315318	1.25263832	-1.85146989	0.2631575214	-0.3387624959	1.714201328	-3.198795989	2024-08-03@00:49	1.5	-0.791477186	1	1.0075407e-16	-0.362878393	1	2.098151358e-16	0.08887542464	v2.7.1	
5	Broyden	-63.17082587	-64.32	16.77410289	YY	11.6	0.2405419601	parameters	sharp_wc_2_b_50	6	2	1.175680993	-1.861169763	1.85894902	0.1326578366	0.5119378106	0.2058696497	0.9101573155	-2.258005139	1.681726629	0.9098766118	1.681560993	0.2459194908	0.01251844587	-1.994598508	1.239828182	a248bdd	2x2_2C_8b_C2v_L	10.02	1.214649151	2	1.563354258	1.2146491508127497	0.9999999999999998	new_boucle_param.py	R0:N12:S0:0.167/R0:N14:S0:0.833	uncorrelated	-0.8637247706	1.026977507	0.1936401583	-1.980793552	0.2610257452	-2.056549287	1.252661339	-1.854815477	-0.2607838899	2.055382602	1.252607077	-1.855430635	0.2631808848	-0.3388494237	1.713862141	-3.200117591	2024-08-03@00:53	1.5	-0.7920995901	1	-1.891918289e-16	-0.3634753335	1	-3.147993358e-16	0.08890639216	v2.7.1	
1	Broyden	-63.12171083	-64.24	16.75963715	YY	11.6	0.2404162831	parameters	sharp_wc_2_b_50	6	2	1.175246185	-1.859637599	1.858616794	0.1337217366	0.5132110346	0.2058998824	0.9129167303	-2.252837362	1.680773606	0.9129619589	1.680805275	0.2474570201	0.01253672063	-1.990995724	1.238496062	a248bdd	2x2_2C_8b_C2v_L	10.015	1.214402161	2	1.56278413	1.2144021607105886	1.0	new_boucle_param.py	R0:N12:S0:0.166/R0:N14:S0:0.834	uncorrelated	-0.8638543919	1.028370816	0.1943472601	-1.984754992	0.2610589788	-2.058654496	1.25190444	-1.857371934	-0.2611002064	2.058863918	1.251910771	-1.857253256	0.2639938487	-0.3396425915	1.714060374	-3.202141577	2024-08-03@00:55	1.5	-0.7930678582	1	7.174503111e-17	-0.3642479107	1	-2.248046968e-18	0.08891830583	v2.7.1	
3	Broyden	-63.07694402	-64.16	16.74784285	YY	11.6	0.2402550778	parameters	sharp_wc_2_b_50	6	2	1.174886357	-1.854692359	1.858214381	0.1340852097	0.5136584633	0.2073940369	0.9077598191	-2.251024708	1.680002143	0.9077155227	1.680049121	0.2484339341	0.01254172659	-1.985859438	1.237402611	a248bdd	2x2_2C_8b_C2v_L	10.01	1.214141031	2	1.5623078	1.2141410304083973	0.9999999999999996	new_boucle_param.py	R0:N12:S0:0.173/R0:N14:S0:0.827	uncorrelated	-0.8633351057	1.029272245	0.1945808091	-1.986039491	0.2620868011	-2.054016155	1.252211392	-1.859847099	-0.2620803164	2.054148267	1.252165867	-1.859653098	0.2644715065	-0.3401994639	1.713716149	-3.203488021	2024-08-03@00:58	1.5	-0.7938456794	1	7.774860483e-16	-0.3648733262	1	6.948236377e-16	0.08893798617	v2.7.1	
2	Broyden	-63.04023352	-64.08	16.73377154	YY	11.6	0.2401337263	parameters	sharp_wc_2_b_50	6	2	1.17446253	-1.855185571	1.858121361	0.1355753647	0.5141656238	0.2081488844	0.9075685222	-2.247764586	1.679257221	0.9077660292	1.679234433	0.2492964113	0.0125286699	-1.981744554	1.2361394	a248bdd	2x2_2C_8b_C2v_L	10.005	1.213898624	2	1.561750461	1.2138986237381544	0.9999999999999997	new_boucle_param.py	R0:N12:S0:0.175/R0:N14:S0:0.825	uncorrelated	-0.8638271961	1.029758939	0.1956377141	-1.990029378	0.2626704868	-2.05443836	1.251970233	-1.86188327	-0.2627747924	2.054650999	1.252077367	-1.862004656	0.2650372805	-0.3407027635	1.713731715	-3.20535486	2024-08-03@01:01	1.5	-0.7947924365	1	3.849911078e-16	-0.3656104058	1	-4.289567193e-17	0.08894772975	v2.7.1	
5	Broyden	-62.97598957	-64	16.71953596	YY	11.6	0.2399881365	parameters	sharp_wc_2_b_50	6	2	1.174026107	-1.848045427	1.857059115	0.1349992586	0.517176235	0.2083654833	0.9092441436	-2.242363717	1.678187936	0.9093052288	1.678236999	0.2496949995	0.01255936815	-1.976709575	1.234522125	a248bdd	2x2_2C_8b_C2v_L	10	1.213625399	2	1.561225971	1.213625399179311	1.0000000000000004	new_boucle_param.py	R0:N12:S0:0.175/R0:N14:S0:0.825	uncorrelated	-0.8632175602	1.033464993	0.1954383784	-1.993049162	0.2629176018	-2.055771848	1.251579563	-1.864695688	-0.2629708301	2.056076363	1.251583113	-1.864510171	0.2653386188	-0.3412198966	1.713547083	-3.207550061	2024-08-03@01:06	1.5	-0.7956827073	1	8.13506923e-17	-0.3664218614	1	-1.552700176e-16	0.08896793297	v2.7.1	
1	Broyden	-62.94207527	-63.92	16.70450446	YY	11.6	0.239877199	parameters	sharp_wc_2_b_50	6	2	1.173571785	-1.848922428	1.856990654	0.1365619108	0.517779126	0.2085718466	0.9121657287	-2.239065115	1.677477403	0.9116930798	1.677253575	0.2515511983	0.01256338544	-1.973239502	1.233145887	a248bdd	2x2_2C_8b_C2v_L	9.995	1.213381138	2	1.560653155	1.2133811380422872	0.9999999999999999	new_boucle_param.py	R0:N12:S0:0.174/R0:N14:S0:0.826	uncorrelated	-0.863742159	1.033934095	0.1965237444	-1.997394241	0.2634570036	-2.059511581	1.251529664	-1.866558141	-0.2631044665	2.057821567	1.251419796	-1.867372701	0.2662711718	-0.3420483395	1.713940051	-3.209668787	2024-08-03@01:08	1.5	-0.7966736588	1	-2.198827945e-16	-0.3672297187	1	-1.243318166e-16	0.08897764719	v2.7.1	
2	Broyden	-62.90042987	-63.84	16.69896446	YY	11.6	0.2396219298	parameters	sharp_wc_2_b_50	6	2	1.173377089	-1.845844362	1.857194861	0.1378456047	0.5143181715	0.2103713317	0.8974540959	-2.237096687	1.675918841	0.8974595202	1.67607192	0.2516741973	0.01256865931	-1.9685344	1.232727236	a248bdd	2x2_2C_8b_C2v_L	9.99	1.213061482	2	1.560470517	1.2130614818861882	1.0000000000000004	new_boucle_param.py	R0:N12:S0:0.192/R0:N14:S0:0.808	uncorrelated	-0.8639596936	1.031983757	0.197020868	-1.994680568	0.2642106764	-2.041561783	1.251721936	-1.87184223	-0.2642557157	2.042204174	1.251637396	-1.871232894	0.2666785962	-0.3425610137	1.713582826	-3.209781262	2024-08-03@01:10	1.5	-0.7969056935	1	3.799438718e-16	-0.3676003069	1	-1.806286402e-16	0.08901780032	v2.7.1	
2	Broyden	-62.84270084	-63.76	16.68027532	YY	11.6	0.2395534974	parameters	sharp_wc_2_b_50	6	2	1.172820562	-1.84177025	1.856200052	0.1378413607	0.5186835679	0.2103457576	0.9053981403	-2.231536823	1.675264429	0.9052649657	1.675166511	0.2513796412	0.01256236519	-1.963318806	1.230697911	a248bdd	2x2_2C_8b_C2v_L	9.985	1.212834854	2	1.559751354	1.2128348535519697	0.9999999999999998	new_boucle_param.py	R0:N12:S0:0.185/R0:N14:S0:0.815	uncorrelated	-0.8636121267	1.03610246	0.1974639049	-2.001361719	0.2645681723	-2.051487678	1.251220547	-1.87302488	-0.2644659877	2.05087391	1.251211602	-1.873393563	0.2667464302	-0.3427558214	1.713281916	-3.212804287	2024-08-03@01:13	1.5	-0.7981713386	1	-3.110179162e-16	-0.3685962006	1	-4.154206001e-16	0.08902161246	v2.7.1	
5	Broyden	-62.78468084	-63.68	16.6674555	YY	11.6	0.239401292	parameters	sharp_wc_2_b_50	6	2	1.172433349	-1.835756653	1.85574889	0.1383305763	0.5192160476	0.2111213448	0.9027900015	-2.226778151	1.674302994	0.9027937767	1.674284544	0.2526403875	0.01258934107	-1.95944152	1.229676303	a248bdd	2x2_2C_8b_C2v_L	9.98	1.212583063	2	1.559220646	1.2125830630201695	1.0	new_boucle_param.py	R0:N12:S0:0.189/R0:N14:S0:0.811	uncorrelated	-0.862818428	1.037183959	0.197629126	-2.002763494	0.2650991848	-2.048433874	1.250494792	-1.875740049	-0.2650962805	2.048363672	1.250507173	-1.875813856	0.2674603562	-0.3435161237	1.713399613	-3.214272344	2024-08-03@01:17	1.5	-0.7990362789	1	-2.088051986e-16	-0.3692569111	1	3.909892234e-17	0.08902973383	v2.7.1	
1	Broyden	-62.74874308	-63.6	16.65997194	YY	11.6	0.2391685445	parameters	sharp_wc_2_b_50	6	2	1.172181856	-1.834065273	1.856032835	0.1394340217	0.5165406665	0.2123687475	0.8922253334	-2.224950439	1.672980134	0.8923157769	1.673041415	0.2546690087	0.01258784771	-1.955443017	1.229029796	a248bdd	2x2_2C_8b_C2v_L	9.975	1.212267199	2	1.558978197	1.2122671988123925	1.0	new_boucle_param.py	R0:N12:S0:0.203/R0:N14:S0:0.797	uncorrelated	-0.8628271193	1.035266206	0.1984614244	-2.002030002	0.2657242335	-2.035660957	1.250692478	-1.880069596	-0.2657839983	2.036048191	1.25069861	-1.87983872	0.2682290663	-0.3442039934	1.713443656	-3.214893835	2024-08-03@01:19	1.5	-0.7993946221	1	-3.47331738e-16	-0.3697376722	1	3.822284807e-17	0.08906245152	v2.7.1	
4	Broyden	-62.68660807	-63.52	16.64172005	YY	11.6	0.2390930423	parameters	sharp_wc_2_b_50	6	2	1.171640492	-1.828947903	1.855043704	0.139717278	0.5202299313	0.212334073	0.8995344296	-2.218910846	1.672290543	0.8994658358	1.67210956	0.2545081879	0.01259696432	-1.950568744	1.227221639	a248bdd	2x2_2C_8b_C2v_L	9.97	1.212046076	2	1.558247294	1.21204607579247	1.0000000000000002	new_boucle_param.py	R0:N12:S0:0.197/R0:N14:S0:0.803	uncorrelated	-0.8624737749	1.039131029	0.1985824832	-2.007207083	0.2661073782	-2.044518376	1.249967243	-1.881406893	-0.266031807	2.043678519	1.25004236	-1.882114863	0.2684224439	-0.344565398	1.713183823	-3.217566261	2024-08-03@01:23	1.5	-0.8006548	1	-4.668118405e-18	-0.3706791247	1	4.628273685e-17	0.08905839363	v2.7.1	
4	Broyden	-62.63637714	-63.44	16.625221	YY	11.6	0.2389942081	parameters	sharp_wc_2_b_50	6	2	1.171148311	-1.824636016	1.854305569	0.1403759788	0.5229218606	0.2128282299	0.9029950226	-2.215310845	1.67164023	0.902922179	1.671496198	0.255279754	0.01259989662	-1.945534808	1.225602799	a248bdd	2x2_2C_8b_C2v_L	9.965	1.211813831	2	1.55757961	1.211813830626093	1.0	new_boucle_param.py	R0:N12:S0:0.194/R0:N14:S0:0.806	uncorrelated	-0.862172637	1.041964697	0.1991031282	-2.011957629	0.2666611799	-2.049102017	1.249743814	-1.883058652	-0.2665911634	2.048406342	1.249794922	-1.883618237	0.2688766127	-0.3451177005	1.712918959	-3.219843624	2024-08-03@01:27	1.5	-0.8017892352	1	5.199534821e-17	-0.3715227268	1	-9.160905742e-17	0.08905704737	v2.7.1	
1	Broyden	-62.590466	-63.36	16.6137841	YY	11.6	0.2388226925	parameters	sharp_wc_2_b_50	6	2	1.170793461	-1.821665546	1.854226258	0.1411906801	0.5221566131	0.2135489982	0.8987873837	-2.211239437	1.670597649	0.8989369663	1.670345433	0.2582926193	0.01264620647	-1.942568038	1.224761412	a248bdd	2x2_2C_8b_C2v_L	9.96	1.211542418	2	1.557134713	1.2115424182541958	1.0	new_boucle_param.py	R0:N12:S0:0.201/R0:N14:S0:0.799	uncorrelated	-0.8618780164	1.041679899	0.1995120161	-2.012694499	0.26713024	-2.044022349	1.249186162	-1.886045653	-0.2671609218	2.043239142	1.249411322	-1.887066112	0.2701925834	-0.3463907785	1.713413898	-3.221015383	2024-08-03@01:29	1.5	-0.8025050156	1	3.10525302e-16	-0.3721436241	1	3.235649415e-16	0.08906841392	v2.7.1	
1	Broyden	-62.54467871	-63.28	16.5997351	YY	11.6	0.2386636731	parameters	sharp_wc_2_b_50	6	2	1.170356121	-1.818243203	1.853091185	0.1403750367	0.5259839238	0.2143850747	0.8992470342	-2.208553832	1.66965536	0.8993359734	1.669830539	0.2565140621	0.01263874726	-1.936656648	1.223065202	a248bdd	2x2_2C_8b_C2v_L	9.955	1.21125013	2	1.556630108	1.2112501300893577	1.0000000000000002	new_boucle_param.py	R0:N12:S0:0.201/R0:N14:S0:0.799	uncorrelated	-0.8621403824	1.046096367	0.1994357431	-2.016658647	0.2677294406	-2.044573535	1.249647686	-1.888769269	-0.2678055511	2.045408873	1.249581577	-1.888088955	0.2697835124	-0.3462872961	1.712897022	-3.223102755	2024-08-03@01:31	1.5	-0.8033491419	1	-2.195187269e-16	-0.3729507099	1	-4.129631783e-16	0.08908273421	v2.7.1	
8	Broyden	-62.48991382	-63.2	16.58147512	YY	11.6	0.2386031614	parameters	sharp_wc_2_b_50	6	2	1.169816676	-1.815651396	1.852503823	0.1415651245	0.5288483876	0.2144516968	0.906326098	-2.202888933	1.669086937	0.9062875825	1.669040611	0.2570898012	0.01264923093	-1.932030022	1.221355388	a248bdd	2x2_2C_8b_C2v_L	9.95	1.211046462	2	1.555896828	1.2110464618276167	0.9999999999999999	new_boucle_param.py	R0:N12:S0:0.195/R0:N14:S0:0.805	uncorrelated	-0.8619530972	1.048691985	0.2003260261	-2.022851143	0.2681802506	-2.053414019	1.248773069	-1.889800299	-0.268151476	2.053169837	1.248783058	-1.889977361	0.2704232475	-0.3470178887	1.712652338	-3.225674458	2024-08-03@01:37	1.5	-0.8046244331	1	4.868619429e-16	-0.3738707381	1	3.462450652e-16	0.08906570835	v2.7.1	
4	Broyden	-62.4481524	-63.12	16.57717657	YY	11.6	0.2383216646	parameters	sharp_wc_2_b_50	6	2	1.169648282	-1.812238224	1.853033621	0.1429246313	0.523529095	0.2160506118	0.8888671463	-2.200842869	1.667106851	0.8890665301	1.667175668	0.257980516	0.01264194383	-1.927462116	1.220990356	a248bdd	2x2_2C_8b_C2v_L	9.945	1.210698911	2	1.555792842	1.210698910397956	1.0	new_boucle_param.py	R0:N12:S0:0.217/R0:N14:S0:0.783	uncorrelated	-0.861911949	1.04502151	0.2008561431	-2.018622803	0.2689064725	-2.031781299	1.24902624	-1.896327328	-0.2690120378	2.032352102	1.249075488	-1.896082518	0.2708476279	-0.347452624	1.712533214	-3.225655689	2024-08-03@01:41	1.5	-0.8047088351	1	-6.293150628e-16	-0.3742176384	1	-5.817732272e-17	0.08911672501	v2.7.1	
5	Broyden	-62.3994715	-63.04	16.55447601	YY	11.6	0.238306022	parameters	sharp_wc_2_b_50	6	2	1.168982746	-1.807981203	1.851466724	0.1427717161	0.5313281189	0.2155243182	0.9058377606	-2.196864366	1.667317463	0.9058046874	1.667321181	0.2588929881	0.01266743553	-1.923505148	1.218774807	a248bdd	2x2_2C_8b_C2v_L	9.94	1.21050692	2	1.55488408	1.2105069193979148	0.9999999999999999	new_boucle_param.py	R0:N12:S0:0.199/R0:N14:S0:0.801	uncorrelated	-0.8615834759	1.052089024	0.2012612851	-2.028472351	0.2691210067	-2.052671847	1.248688984	-1.894838123	-0.2691047296	2.052636391	1.24867096	-1.894818765	0.2714490131	-0.348185508	1.71264286	-3.229138313	2024-08-03@01:46	1.5	-0.8063036879	1	-1.7665729e-16	-0.3753533599	1	-9.006100545e-17	0.08907108328	v2.7.1	
9	Broyden	-62.35461789	-62.96	16.54509969	YY	11.6	0.2381053712	parameters	sharp_wc_2_b_50	6	2	1.168678126	-1.806468576	1.851632262	0.1438002576	0.5290167031	0.2167250253	0.8966574495	-2.192950568	1.665781302	0.8965655022	1.665711875	0.2596800372	0.01267223199	-1.91895497	1.217910876	a248bdd	2x2_2C_8b_C2v_L	9.935	1.210209346	2	1.554554158	1.2102093460643268	0.9999999999999998	new_boucle_param.py	R0:N12:S0:0.212/R0:N14:S0:0.788	uncorrelated	-0.8617530578	1.050639802	0.201826588	-2.028008564	0.2698922468	-2.041677392	1.248485706	-1.899472812	-0.2698394311	2.041268182	1.248487494	-1.899733663	0.271989678	-0.3487802647	1.712569218	-3.230061629	2024-08-03@01:53	1.5	-0.806817551	1	-4.141136687e-16	-0.3759108016	1	-3.044093363e-16	0.08910160193	v2.7.1	
5	Broyden	-62.29797032	-62.88	16.53069135	YY	11.6	0.2379809363	parameters	sharp_wc_2_b_50	6	2	1.168234734	-1.800388203	1.850879878	0.1441929334	0.5308293542	0.2173537135	0.8966851183	-2.188819253	1.664726278	0.8967036952	1.664654102	0.2601363851	0.01265345406	-1.913516471	1.2163437	a248bdd	2x2_2C_8b_C2v_L	9.93	1.209953315	2	1.554024976	1.2099533148450177	1.0000000000000004	new_boucle_param.py	R0:N12:S0:0.213/R0:N14:S0:0.787	uncorrelated	-0.8611783328	1.05302355	0.2022156476	-2.031277012	0.270439644	-2.041784429	1.248266231	-1.902342459	-0.2704422676	2.041533066	1.248322546	-1.902629176	0.2720870935	-0.3489641092	1.712171745	-3.23216102	2024-08-03@01:57	1.5	-0.8077174227	1	-8.687940642e-17	-0.3767073365	1	-1.679219207e-16	0.08910551604	v2.7.1	
5	Broyden	-62.24919639	-62.8	16.51938192	YY	11.6	0.2377985762	parameters	sharp_wc_2_b_50	6	2	1.167876526	-1.797799194	1.850805973	0.1451983315	0.5298139691	0.2178628293	0.8924542266	-2.184386604	1.663348137	0.8924412178	1.663282495	0.2610347221	0.01268020678	-1.909517966	1.215337612	a248bdd	2x2_2C_8b_C2v_L	9.925	1.209665085	2	1.553614104	1.209665085022744	0.9999999999999999	new_boucle_param.py	R0:N12:S0:0.221/R0:N14:S0:0.779	uncorrelated	-0.8611455708	1.052729126	0.20274158	-2.032056328	0.2708302277	-2.035796153	1.247821131	-1.906355368	-0.2708200148	2.035525145	1.247859193	-1.906611981	0.2728238443	-0.349795597	1.712248364	-3.233392402	2024-08-03@02:02	1.5	-0.8083755355	1	3.009600337e-17	-0.3773535317	1	1.227524041e-16	0.08911831897	v2.7.1	
2	Broyden	-62.19271556	-62.72	16.50159844	YY	11.6	0.2377229579	parameters	sharp_wc_2_b_50	6	2	1.167344715	-1.792004096	1.84963989	0.1449957235	0.5343118185	0.2184144177	0.8980552647	-2.180143945	1.662598567	0.898626955	1.663046099	0.2609218212	0.0126783892	-1.904136718	1.213524415	a248bdd	2x2_2C_8b_C2v_L	9.92	1.209444825	2	1.552911057	1.209444825092882	0.9999999999999998	new_boucle_param.py	R0:N12:S0:0.215/R0:N14:S0:0.785	uncorrelated	-0.8604728868	1.057230771	0.2028817731	-2.037625106	0.2713590856	-2.042345052	1.247549213	-1.908295436	-0.2716674114	2.044918046	1.247518558	-1.906617291	0.2729359401	-0.3500909751	1.711825063	-3.235960425	2024-08-03@02:05	1.5	-0.8095745918	1	-7.446524999e-16	-0.3782622987	1	-4.083757617e-16	0.08908870834	v2.7.1	
4	Broyden	-62.14767129	-62.64	16.49219005	YY	11.6	0.2375010256	parameters	sharp_wc_2_b_50	6	2	1.167034469	-1.789100757	1.849558364	0.1456190928	0.5328363188	0.2192243545	0.8905110923	-2.176680433	1.661329502	0.8904666344	1.661362059	0.261880512	0.01271335238	-1.900200445	1.212665338	a248bdd	2x2_2C_8b_C2v_L	9.915	1.209124103	2	1.552593885	1.2091241028999253	1.0	new_boucle_param.py	R0:N12:S0:0.226/R0:N14:S0:0.774	uncorrelated	-0.8604571194	1.056759045	0.2033319775	-2.037416602	0.2719803302	-2.033584882	1.247378601	-1.911935876	-0.2719601759	2.033641546	1.247335273	-1.911801964	0.2736869651	-0.3509686479	1.711944166	-3.236836867	2024-08-03@02:08	1.5	-0.810055652	1	-1.550204196e-16	-0.3788431776	1	-7.677030112e-17	0.08911652334	v2.7.1	
5	Broyden	-62.1017907	-62.56	16.47937876	YY	11.6	0.237342718	parameters	sharp_wc_2_b_50	6	2	1.16663365	-1.787073784	1.849317148	0.1464764574	0.5329876492	0.2197450971	0.8885379525	-2.17261322	1.660119124	0.8885497261	1.660206971	0.2630951677	0.01272106472	-1.895958935	1.21145787	a248bdd	2x2_2C_8b_C2v_L	9.91	1.208847215	2	1.552124326	1.2088472145034128	1.0	new_boucle_param.py	R0:N12:S0:0.23/R0:N14:S0:0.77	uncorrelated	-0.8605338073	1.057387721	0.2039304132	-2.039641972	0.2724259137	-2.030632322	1.247056794	-1.915374012	-0.2724322769	2.030979634	1.247000863	-1.91503076	0.2742926726	-0.3516228025	1.711953418	-3.238389439	2024-08-03@02:13	1.5	-0.8108249741	1	6.847570457e-16	-0.3795573671	1	-1.26380037e-16	0.08911917997	v2.7.1	
2	Broyden	-62.05538174	-62.48	16.46697232	YY	11.6	0.2371695159	parameters	sharp_wc_2_b_50	6	2	1.166249663	-1.784356944	1.849114671	0.1473092182	0.5328500945	0.2204602885	0.8853768801	-2.168977811	1.659036071	0.885446103	1.659284123	0.2650411332	0.012749672	-1.891919512	1.210473901	a248bdd	2x2_2C_8b_C2v_L	9.905	1.208572227	2	1.551624995	1.2085722263682253	1.0	new_boucle_param.py	R0:N12:S0:0.236/R0:N14:S0:0.764	uncorrelated	-0.8603852071	1.057772474	0.2043533717	-2.041040434	0.272988908	-2.026500105	1.246668878	-1.918574452	-0.2730182023	2.027526843	1.246525043	-1.917610302	0.2751848372	-0.3525907287	1.711909954	-3.23953736	2024-08-03@02:15	1.5	-0.8116120061	1	-6.221335311e-16	-0.380205387	1	-3.612990012e-16	0.08911619364	v2.7.1	
1	Broyden	-62.01312024	-62.4	16.45682899	YY	11.6	0.236963363	parameters	sharp_wc_2_b_50	6	2	1.165912293	-1.781912454	1.848767416	0.1473140257	0.532549025	0.2214265032	0.8782935298	-2.165746594	1.6573953	0.8789566393	1.657938975	0.2642539746	0.01275359728	-1.887636073	1.209377777	a248bdd	2x2_2C_8b_C2v_L	9.9	1.208248618	2	1.551318926	1.208248617745108	1.0	new_boucle_param.py	R0:N12:S0:0.245/R0:N14:S0:0.755	uncorrelated	-0.8605764618	1.058419363	0.2045807965	-2.041662288	0.2734860991	-2.017222975	1.246779489	-1.923472203	-0.2737641452	2.020207152	1.246693663	-1.921425608	0.2752552635	-0.3528137468	1.712036459	-3.240815744	2024-08-03@02:17	1.5	-0.8120965082	1	-2.857823733e-17	-0.3808606458	1	-1.655119078e-16	0.08914131637	v2.7.1	
5	Broyden	-61.95304453	-62.32	16.43802044	YY	11.6	0.2369107824	parameters	sharp_wc_2_b_50	6	2	1.165353055	-1.776396607	1.847882597	0.1483016216	0.5361704263	0.2214125301	0.8868538539	-2.160730189	1.657151499	0.8867151096	1.656941563	0.2652222649	0.01274101989	-1.88199911	1.207470442	a248bdd	2x2_2C_8b_C2v_L	9.895	1.208047852	2	1.550567468	1.2080478520831845	1.0000000000000004	new_boucle_param.py	R0:N12:S0:0.238/R0:N14:S0:0.762	uncorrelated	-0.8598833051	1.061930138	0.2053229512	-2.047874033	0.274033226	-2.028720627	1.24606095	-1.923378191	-0.2739761877	2.02774107	1.246147596	-1.924181088	0.2756402843	-0.3533044766	1.711455193	-3.243525134	2024-08-03@02:22	1.5	-0.813383973	1	1.979849239e-16	-0.3817995164	1	-4.139263236e-16	0.08909729219	v2.7.1	
4	Broyden	-61.90030954	-62.24	16.4275602	YY	11.6	0.2367045169	parameters	sharp_wc_2_b_50	6	2	1.165008143	-1.771690737	1.847404338	0.148492826	0.5359974739	0.2220729495	0.880916536	-2.156400313	1.65559434	0.8805081036	1.655379873	0.2657588932	0.01277612142	-1.877684268	1.206358304	a248bdd	2x2_2C_8b_C2v_L	9.89	1.207727528	2	1.550239606	1.2077275279183137	1.0	new_boucle_param.py	R0:N12:S0:0.247/R0:N14:S0:0.753	uncorrelated	-0.8596922361	1.062944515	0.2056175788	-2.048563752	0.2744928733	-2.020951106	1.245824029	-1.927806514	-0.274322084	2.019566188	1.245791643	-1.928591974	0.2762031146	-0.3540642139	1.711448112	-3.244750851	2024-08-03@02:26	1.5	-0.8139005174	1	4.753451341e-17	-0.3824627723	1	1.173337404e-16	0.08911809214	v2.7.1	
2	Broyden	-61.80438079	-62.08	16.39990127	YY	11.6	0.236420911	parameters	sharp_wc_2_b_50	6	2	1.164152288	-1.765841005	1.846767731	0.1502559912	0.5369761358	0.2230320376	0.8796148737	-2.148246436	1.653408261	0.8794588933	1.653175027	0.2680968345	0.01279447962	-1.869136097	1.203878626	a248bdd	2x2_2C_8b_C2v_L	9.88	1.207202186	2	1.549182878	1.207202185652498	0.9999999999999998	new_boucle_param.py	R0:N12:S0:0.253/R0:N14:S0:0.747	uncorrelated	-0.859372334	1.064715094	0.2065943143	-2.053322138	0.275459489	-2.018587868	1.244993957	-1.933858029	-0.2754102418	2.017518169	1.245096547	-1.934747819	0.277394274	-0.3553938954	1.711418547	-3.247988603	2024-08-03@02:34	1.5	-0.8156241993	1	-4.21943111e-16	-0.3839352285	1	-3.566546092e-16	0.08909155728	v2.7.1	
