CDMFT_iterations	CDMFT_method	E0_1	E0_2	E_kin	GS_consistency	U	U_1_ave	convergence	dist_function	e	e_2_ave	e_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_2_ave	mu_ave	n_1	n_2	script	sector_1	sector_2	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tpd	tpd_ave	tpp	tpp_2_ave	tpp_ave	tppp	tppp_2_ave	tppp_ave	version	Unnamed: 66
2	Broyden	-202.6771422	-104.24	19.83518543	YY	12	0.2359274997	parameters	sharp_wc_2_b_50	6	2	1.261343177	-4.095186155	1.943899051	0.2032775003	0.003286372601	-4.536948558	1.788581694	0.2548097016	0.004981501301	-4.652913021	1.798289156	0.2806936983	0.005848642832	-56.16177377	1.999972915	-3.912408865	1.524324385	a248bdd	2x2_2C_8b_C2v_L	12.515	1.232704071	2	1.671890443	1.2327040703197747	1.0	new_boucle_param.py	R0:N14:S0:1	uncorrelated	0.938496254	-0.6636654148	0.08586957866	-0.2385684675	1.333996161	-1.638691808	0.1481680256	-0.2457862099	1.348924053	-1.58952696	-0.1565328589	0.2675136821	0.1500749206	-0.02058934393	1.65801759	-2.721791924	2024-07-30@11:33	1.5	-0.5598170272	1	-3.4330140739999997e-16	-0.1770650049	1	-1.0633212909999999e-16	0.06045996257	v2.7.1	
5	Broyden	-201.6774345	-104.16	19.8440426	YY	12	0.2356339945	parameters	sharp_wc_2_b_50	6	2	1.261511671	-4.077759781	1.943819844	0.1746663061	0.003087313059	-4.577773063	1.793315776	0.2227198071	0.005177421477	-4.57710984	1.79329239	0.222276142	0.005174497221	-55.70646988	2.0	-3.933254668	1.526361608	a248bdd	2x2_2C_8b_C2v_L	12.51	1.232442788	2	1.673054202	1.2324427876818391	0.9999999999999998	new_boucle_param.py	R0:N14:S0:1	uncorrelated	0.9362632879	-0.6646306008	0.0824889181	-0.2309011346	1.339616695	-1.614465626	0.1466492602	-0.2503144721	1.339508686	-1.614558693	-0.1465977278	0.2502388763	-9.582073941e-05	1.326462615e-05	1.662715819	-2.71763474	2024-07-30@11:36	1.5	-0.5585764989	1	7.777551284999999e-17	-0.1769327966	1	1.9022553369999998e-16	0.06040838592	v2.7.1	
2	Broyden	-201.7904696	-104.08	19.83753326	YY	12	0.2355163125	parameters	sharp_wc_2_b_50	6	2	1.261395157	-4.077078334	1.943835296	0.1790579727	0.003109944276	-4.571743724	1.793173855	0.2232306747	0.005155446833	-4.579853401	1.793645226	0.2278072638	0.005215507023	-55.77976545	2.0	-3.930650659	1.526572134	a248bdd	2x2_2C_8b_C2v_L	12.505	1.232323147	2	1.672052171	1.2323231473986431	1.0	new_boucle_param.py	R0:N14:S0:1	uncorrelated	0.9366613696	-0.6646590799	0.08282991154	-0.2317447265	1.339321532	-1.615320982	0.1463375557	-0.2497180857	1.340548274	-1.613099949	-0.1471752559	0.2512537797	0.0001775761782	-2.455023529e-05	1.662979432	-2.717117036	2024-07-30@11:37	1.5	-0.5595431788	1	-3.499502616e-16	-0.1769732075	1	-3.76909118e-16	0.06042811846	v2.7.1	
7	Broyden	-205.9036466	-104.0	19.82791789	YY	12	0.2353507146	parameters	sharp_wc_2_b_50	6	2	1.261224415	-4.078480218	1.943842612	0.1908647601	0.003147152116	-4.577604518	1.793347453	0.2382585535	0.005166462445	-4.575219257	1.793794084	0.2312969292	0.005212739152	-57.84583331	2.0	-3.928580887	1.52686847	a248bdd	2x2_2C_8b_C2v_L	12.5	1.232155257	2	1.67049962	1.2321552567473455	0.9999999999999998	new_boucle_param.py	R0:N14:S0:1	uncorrelated	0.9373617947	-0.6648026244	0.08361390734	-0.2332014761	1.341058933	-1.615128779	0.1471434263	-0.2501297822	1.340359668	-1.6123688	-0.1472185374	0.2512462533	3.708815517e-05	-4.947091244e-06	1.663234847	-2.716340807	2024-07-30@11:40	1.5	-0.5609838965	1	-3.800418732e-16	-0.177013028	1	-2.783025277e-16	0.06044834934	v2.7.1	
4	Broyden	-202.6067844	-103.92	19.82483024	YY	12	0.2351449148	parameters	sharp_wc_2_b_50	6	2	1.261165015	-4.081565406	1.943893709	0.1926613028	0.003194614256	-4.582703516	1.793915662	0.2373023937	0.005261338843	-4.580099659	1.793746739	0.2358444145	0.005238816173	-56.19663681	2.0	-3.925934708	1.526988806	a248bdd	2x2_2C_8b_C2v_L	12.495	1.231940079	2	1.67005671	1.2319400788188497	1.0	new_boucle_param.py	R0:N14:S0:1	uncorrelated	0.9381154428	-0.6646255228	0.08423343346	-0.2349393338	1.342243469	-1.612603227	0.1482262311	-0.2523886809	1.341856848	-1.613420817	-0.1479221679	0.2518166306	-0.0001828016837	2.508710015e-05	1.663572812	-2.715997701	2024-07-30@11:42	1.5	-0.5614123845	1	-1.11057314e-15	-0.177055621	1	-6.601275694999999e-16	0.06046085445	v2.7.1	
5	Broyden	-212.6836004	-103.84	19.81869039	YY	12	0.2349818494	parameters	sharp_wc_2_b_50	6	2	1.261054111	-4.082904703	1.943917811	0.1994214351	0.003231523079	-4.583207648	1.794013967	0.2419392054	0.00527743902	-4.583260404	1.79401936	0.241950251	0.005278106078	-61.24272672	2.0	-3.923157591	1.527173316	a248bdd	2x2_2C_8b_C2v_L	12.49	1.231772119	2	1.669048625	1.2317721192951092	1.0	new_boucle_param.py	R0:N14:S0:1	uncorrelated	0.9387493939	-0.6646233515	0.08484891897	-0.2363203082	1.342966831	-1.612498246	0.1486338659	-0.2527829011	1.342973492	-1.612470148	-0.148641011	0.2527996045	1.660555187e-06	-2.09375942e-07	1.663792413	-2.715494201	2024-07-30@11:45	1.5	-0.5623198144	1	9.649723374e-18	-0.1770858095	1	-1.298886234e-16	0.06047099843	v2.7.1	
4	Broyden	-191.5489928	-103.76	19.81243189	YY	12	0.2348305914	parameters	sharp_wc_2_b_50	6	2	1.260941813	-4.083361822	1.943933309	0.2065329855	0.003261368066	-4.583751384	1.794167742	0.2473436363	0.005296387053	-4.584236657	1.79418073	0.2477820122	0.005299145338	-50.68584445	2.0	-3.920710107	1.527393118	a248bdd	2x2_2C_8b_C2v_L	12.485	1.23161705	2	1.667975751	1.2316170500061616	0.9999999999999998	new_boucle_param.py	R0:N14:S0:1	uncorrelated	0.9393039479	-0.6646731631	0.0853796169	-0.2374383826	1.343705753	-1.612056906	0.1490640899	-0.2532649467	1.343789985	-1.612012493	-0.1491185133	0.2533357411	0.0002262168876	-3.435956364e-05	1.664073771	-2.714920564	2024-07-30@11:47	1.5	-0.563252277	1	2.092370603e-16	-0.1771051468	1	-8.746258711e-17	0.06047664762	v2.7.1	
1	Broyden	-235.9816243	-103.68	19.80928865	YY	12	0.2346589916	parameters	sharp_wc_2_b_50	6	2	1.260883439	-4.08581602	1.943962526	0.2145371981	0.003303455551	-4.58737526	1.794411521	0.2545092695	0.005336539055	-4.585268811	1.794317951	0.2529764223	0.005323408187	-72.90735208	2.0	-3.918175839	1.527586108	a248bdd	2x2_2C_8b_C2v_L	12.48	1.231439623	2	1.667450258	1.2314396227148785	1.0000000000000002	new_boucle_param.py	R0:N14:S0:1	uncorrelated	0.9400794474	-0.664648152	0.08610435229	-0.2390085091	1.344938759	-1.611286059	0.149876269	-0.254277557	1.344603032	-1.611697511	-0.1496625879	0.2539419248	4.248325454e-05	-4.510099416e-06	1.664351867	-2.714398428	2024-07-30@11:48	1.5	-0.5637067624	1	-1.9880770219999998e-16	-0.1771245241	1	-2.4763362459999997e-16	0.06048024859	v2.7.1	
2	Broyden	-139.3458003	-103.6	19.80900682	YY	12	0.2345181637	parameters	sharp_wc_2_b_50	6	2	1.260876671	-4.084381279	1.94396596	0.220827115	0.003321913955	-4.586531328	1.794506952	0.2589514602	0.005345475641	-4.586913632	1.794520743	0.2593538651	0.005347465977	-24.60257548	2.0	-3.91566812	1.527808329	a248bdd	2x2_2C_8b_C2v_L	12.475	1.23129579	2	1.667419631	1.231295790247413	0.9999999999999996	new_boucle_param.py	R0:N14:S0:1	uncorrelated	0.940425554	-0.6647579908	0.08645606648	-0.2396934362	1.345470262	-1.611094685	0.150134115	-0.2545028436	1.345533233	-1.611038362	-0.1501755896	0.2545559959	-3.315366523e-05	1.018292664e-05	1.664629175	-2.713818681	2024-07-30@11:49	1.5	-0.563736507	1	4.3458363200000003e-16	-0.1771340174	1	-1.5948816609999999e-16	0.0604810246	v2.7.1	
2	Broyden	-139.3458003	-103.6	19.80900682	YY	12	0.2345181637	parameters	sharp_wc_2_b_50	6	2	1.260876671	-4.084381279	1.94396596	0.220827115	0.003321913955	-4.586531328	1.794506952	0.2589514602	0.005345475641	-4.586913632	1.794520743	0.2593538651	0.005347465977	-24.60257548	2.0	-3.91566812	1.527808329	a248bdd	2x2_2C_8b_C2v_L	12.475	1.23129579	2	1.667419631	1.231295790247413	0.9999999999999996	new_boucle_param.py	R0:N14:S0:1	uncorrelated	0.940425554	-0.6647579908	0.08645606648	-0.2396934362	1.345470262	-1.611094685	0.150134115	-0.2545028436	1.345533233	-1.611038362	-0.1501755896	0.2545559959	-3.315366523e-05	1.018292664e-05	1.664629175	-2.713818681	2024-07-30@11:49	1.5	-0.563736507	1	4.3458363200000003e-16	-0.1771340174	1	-1.5948816609999999e-16	0.0604810246	v2.7.1	
4	Broyden	-99.97601514	-84.32	19.49637625	YY	12	0.2316490227	parameters	sharp_wc_2_b_50	6	2	1.254114817	2.659664879	1.165351992e-11	-2.66931327	1.928477161	-3.339475531	1.682432899	-0.8976239877	2.0	7.20847201	7.873837053000001e-15	5.878030972	4.7120950350000006e-14	-3.01219669	1.484687511	-15.04782879	1.999999999	a248bdd	2x2_2C_8b_C2v_L	11.27	1.226100607	2	1.649655194	1.2261006070108411	0.9999999999999998	new_boucle_param.py	R0:N14:S0:1	uncorrelated	-8.046610821e-06	1.455955062e-05	0.8922916423	-0.7868916369	1.278176086	-2.308653875	6.312144185e-06	-2.408475154e-05	3.830141263e-07	-4.269045181e-07	-8.101588966e-07	1.036779928e-06	-1.702337855	2.960822547	0.0001836939088	-9.238817492e-05	2024-08-02@21:56	1.5	-0.5985850679	1	-3.8189580189999996e-16	-0.193321232	1	-1.581906361e-16	0.06530201464	v2.7.1	
1	Broyden	-201.6260996	-104.16	19.84412842	YY	12	0.2356405308	self-energy	sharp_wc_2_b_50	6	2	1.261513284	-4.077519076	1.943819065	0.1742904417	0.003085407509	-4.577021449	1.793294218	0.2221140639	0.005174686662	-4.577048406	1.793293501	0.2221340623	0.005174561497	-55.68189871	2.0	-3.93323704	1.526360164	a248bdd	2x2_2C_8b_C2v_L	12.51	1.232449599	2	1.673066492	1.232449599151773	0.9999999999999998	new_boucle_param.py	R0:N14:S0:1	uncorrelated	0.9362363424	-0.6646307992	0.08244940974	-0.230825561	1.339497997	-1.614538131	0.1465786249	-0.2502386287	1.339503138	-1.61454408	-0.1465781846	0.2502354701	-5.081665823e-06	7.03767456e-07	1.662717848	-2.71764348	2024-08-06@10:32	1.5	-0.5585641491	1	7.777551284999999e-17	-0.1769318528	1	1.9022553369999998e-16	0.06040784318	v2.7.1	
2	Broyden	-201.6754006	-104.08	19.83738408	YY	12	0.2354789618	self-energy	sharp_wc_2_b_50	6	2	1.261391667	-4.078734122	1.943843464	0.1803189223	0.003121617484	-4.578185566	1.793472274	0.2268148691	0.005197589078	-4.578151284	1.793462616	0.2268632383	0.005196638882	-55.7155613	2.0	-3.930755928	1.52657069	a248bdd	2x2_2C_8b_C2v_L	12.505	1.232283778	2	1.672038559	1.232283777775939	1.0	new_boucle_param.py	R0:N14:S0:1	uncorrelated	0.936842937	-0.6646316513	0.08303845994	-0.2321957736	1.340293032	-1.614019981	0.147032669	-0.2508059414	1.340292636	-1.614074123	-0.147026644	0.2507822294	-4.876144468e-05	6.748948688e-06	1.662985437	-2.717094417	2024-08-06@10:34	1.5	-0.5595596593	1	-3.499502616e-16	-0.1769788603	1	-3.76909118e-16	0.06042970971	v2.7.1	
2	Broyden	-201.3219712	-104.0	19.83074447	YY	12	0.2353344012	self-energy	sharp_wc_2_b_50	6	2	1.261272593	-4.078958374	1.943861148	0.1860843309	0.003151218288	-4.578427599	1.793627377	0.2312545042	0.005215916423	-4.578243559	1.793605113	0.231302438	0.005213346119	-55.55093295	2.0	-3.928185771	1.526782279	a248bdd	2x2_2C_8b_C2v_L	12.5	1.2321359	2	1.670993964	1.232135900295822	0.9999999999999998	new_boucle_param.py	R0:N14:S0:1	uncorrelated	0.9373474955	-0.6646631615	0.0835236385	-0.2333088367	1.340958506	-1.613564073	0.1473899723	-0.2512559945	1.340937697	-1.613681938	-0.1473676784	0.2511924501	-2.538972167e-05	3.524317661e-06	1.663237744	-2.716548418	2024-08-06@10:36	1.5	-0.5605446748	1	-3.800418732e-16	-0.1770172931	1	-2.783025277e-16	0.06044690346	v2.7.1	
4	Broyden	-202.0934362	-103.92	19.82471685	YY	12	0.2351393584	self-energy	sharp_wc_2_b_50	6	2	1.261162826	-4.081990406	1.943896296	0.1931526064	0.003198229381	-4.582004832	1.79384812	0.2370165081	0.005253162037	-4.581938954	1.793842992	0.2369772702	0.005252529829	-55.93859685	2.0	-3.92571046	1.526972226	a248bdd	2x2_2C_8b_C2v_L	12.495	1.231934111	2	1.670041043	1.231934111190977	1.0	new_boucle_param.py	R0:N14:S0:1	uncorrelated	0.9381600938	-0.6646119719	0.08429703832	-0.2350778207	1.342138529	-1.612958642	0.1481460214	-0.252184247	1.342129291	-1.612984344	-0.148137755	0.2521680406	-3.606393219e-05	4.971706635e-06	1.663520927	-2.716024558	2024-08-06@10:38	1.5	-0.5614281219	1	-1.11057314e-15	-0.1770573222	1	-6.601275694999999e-16	0.06046149937	v2.7.1	
2	Broyden	-200.6634322	-103.84	19.81837092	YY	12	0.2349895003	self-energy	sharp_wc_2_b_50	6	2	1.261048883	-4.082755998	1.943915132	0.1998900283	0.003229539572	-4.582629889	1.794011155	0.2420468045	0.00527289797	-4.582358	1.793987845	0.2422395234	0.005270790409	-55.23422807	2.0	-3.923257907	1.527190358	a248bdd	2x2_2C_8b_C2v_L	12.49	1.23178057	2	1.668987297	1.23178057045904	1.0	new_boucle_param.py	R0:N14:S0:1	uncorrelated	0.9387414822	-0.6646418464	0.08483513964	-0.2362514348	1.342878359	-1.612473149	0.1485579963	-0.2526776686	1.34284463	-1.61259126	-0.1485508775	0.2526291867	-0.0001398126271	1.951585607e-05	1.663801594	-2.715460336	2024-08-06@10:40	1.5	-0.5623711587	1	9.649723374e-18	-0.1770835539	1	-1.298886234e-16	0.0604706355	v2.7.1	
6	Broyden	-194.3193152	-103.76	19.81335139	YY	12	0.2348909609	self-energy	sharp_wc_2_b_50	6	2	1.260959213	-4.080633946	1.943923011	0.2028691944	0.003243545148	-4.580065948	1.794095322	0.2441383299	0.005282556102	-4.579859967	1.794059154	0.2442329749	0.005279847939	-52.08209868	2.0	-3.920698697	1.527395005	a248bdd	2x2_2C_8b_C2v_L	12.485	1.23168039	2	1.668125294	1.231680389720701	0.9999999999999998	new_boucle_param.py	R0:N14:S0:1	uncorrelated	0.9389916616	-0.6646959755	0.08500831828	-0.2367457452	1.343127819	-1.612210217	0.1486240866	-0.2528730351	1.343114759	-1.612408653	-0.1486097567	0.2528045146	4.675468873e-05	-6.914505251e-06	1.66411321	-2.714970502	2024-08-06@10:44	1.5	-0.5631212339	1	2.092370603e-16	-0.1770980745	1	-8.746258711e-17	0.06047511326	v2.7.1	
2	Broyden	-196.9001612	-103.68	19.80932242	YY	12	0.2346651599	self-energy	sharp_wc_2_b_50	6	2	1.260884361	-4.084784696	1.94395582	0.2140416195	0.00329713514	-4.585895428	1.794351927	0.2534741264	0.005325076383	-4.586143656	1.794368799	0.2535758377	0.005327247265	-53.36841393	2.0	-3.918085144	1.527587848	a248bdd	2x2_2C_8b_C2v_L	12.48	1.231446537	2	1.667451607	1.231446536938242	1.0000000000000002	new_boucle_param.py	R0:N14:S0:1	uncorrelated	0.9399630741	-0.6646830401	0.08600365676	-0.2387726831	1.344701402	-1.611545759	0.1496849472	-0.2539873926	1.344737413	-1.611463145	-0.1497117354	0.2540416401	-1.254069109e-05	1.810567943e-06	1.664330393	-2.714392599	2024-08-06@10:46	1.5	-0.563704018	1	-1.9880770219999998e-16	-0.1771223243	1	-2.4763362459999997e-16	0.06047966029	v2.7.1	
5	Broyden	-182.8993539	-103.6	19.80896077	YY	12	0.2345093065	self-energy	sharp_wc_2_b_50	6	2	1.26087547	-4.085336224	1.943972292	0.2211481294	0.003327401417	-4.587460712	1.794529132	0.2593267562	0.005351893668	-4.587542046	1.794533082	0.2593768816	0.005352440974	-46.37690354	2.0	-3.915522889	1.52778948	a248bdd	2x2_2C_8b_C2v_L	12.475	1.231286069	2	1.667417379	1.231286069439771	0.9999999999999996	new_boucle_param.py	R0:N14:S0:1	uncorrelated	0.9405337331	-0.6647225628	0.08653968334	-0.2398963865	1.345615096	-1.61102677	0.1502513837	-0.2546608562	1.345627839	-1.611008909	-0.1502595392	0.2546746556	-9.878258949e-06	1.636966351e-06	1.664607687	-2.713854067	2024-08-06@10:48	1.5	-0.5637406483	1	4.3458363200000003e-16	-0.1771366311	1	-1.5948816609999999e-16	0.06048170835	v2.7.1	
