
model	D	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_e_2	ave_mu_2	ave_tpp_2	ave_tppp_2	E0_1	sector_1	n_1	E0_2	sector_2	n_2	githash	version	script	time	
2x2_2C_8b_C2v_L	0	14	2.911	-0.71431949	-5.7221692	-5.5329123	-0.67377951	-5.5881909	-0.69908928	0.65801893	-4.5949019	10.44	-0.00017767784	0.00010888645	7.6294652e-06	-7.0976358e-05	-5.4293044e-05	0.00017596781	0.22754647	-3.2340317e-05	-0.21333218	-1.2560061	1.8053056	0.2094458	-1.8110405	-0.2161839	0.00011268448	-2.2695666	1.9306	1	0.2821	0.13158676	1.9968798	1.9670055	1.8914608	1.9947041	1.8915663	1.9943865	0.0073533814	1.7534458	1.1294761	0.00058208077	-0.00013007329	-1.7415808e-05	0.00013062001	5.4397304e-05	-0.00035663609	-0.35220407	2.5101487e-05	0.18074674	0.58780099	-1.238105	-0.27258228	1.2389373	0.28097585	-0.00010759339	2.0395507	2	2	0	0	-94.388687	R0:S0:1	1.1294761	-120.464	uncorrelated	2	8eae08f	v2.2.3	new_boucle_param.py	2023-09-20@15:15
2x2_2C_8b_C2v_L	0	14	2.911	-0.70801175	-5.6957107	-5.5938167	-0.69586743	-5.5821062	-0.69240257	0.6602488	-4.6059244	10.44	4.6670928e-05	-2.2504654e-05	-5.7495474e-06	-1.784445e-06	1.6148286e-05	-1.552417e-05	0.22700661	-3.0737708e-05	-0.21069119	-1.253641	1.8109712	0.21500173	-1.8096761	-0.2133555	4.8340647e-05	-2.2699319	1.9306	1	0.2821	0.13136212	1.9969473	1.9669484	1.8917916	1.9944479	1.8918164	1.9945329	0.0073179566	1.7538269	1.1292516	-0.0001555206	1.6008525e-05	1.1327849e-06	2.7684609e-06	-1.2655366e-05	3.351768e-05	-0.35137529	2.8575749e-05	0.17882296	0.58844763	-1.2373284	-0.27935828	1.2367406	0.27710712	-3.9518423e-05	2.0380928	2	2	0	0	-94.482535	R0:S0:1	1.1292516	-120.464	uncorrelated	2	8eae08f	v2.2.3	new_boucle_param.py	2023-09-20@15:16
2x2_2C_8b_C2v_L	0	14	2.911	-0.71258609	-5.6924252	-5.5927763	-0.70282438	-5.5846558	-0.69740123	0.66421219	-4.6066435	10.44	3.030602e-05	-1.3614329e-05	5.6197316e-05	-0.0001138688	4.2938881e-05	-8.5944546e-05	0.22695846	-1.8495694e-06	-0.21040051	-1.2534116	1.8107604	0.21496549	-1.8099922	-0.21381563	2.809939e-06	-2.2701123	1.9306	1	0.2821	0.13135541	1.9969604	1.9669427	1.8918291	1.9944663	1.891795	1.9945171	0.0073044949	1.7538171	1.1292442	-9.9385451e-05	1.3152018e-05	-5.2125882e-05	0.00024087551	-4.0495901e-05	0.00018608545	-0.3510572	4.8822143e-06	0.17843538	0.58848941	-1.2369835	-0.27886665	1.2370059	0.27754151	2.5171808e-07	2.0381638	2	2	0	0	-94.513552	R0:S0:1	1.1292442	-120.464	uncorrelated	2	8eae08f	v2.2.3	new_boucle_param.py	2023-09-20@15:18
2x2_2C_8b_C2v_L	0	14	2.911	-0.71562155	-5.6930274	-5.5933736	-0.70431499	-5.5855462	-0.69979508	0.66565962	-4.6064735	10.44	1.7319725e-05	-8.454446e-06	-5.3421643e-05	0.00010068021	-1.7427268e-05	6.2554318e-06	0.22703531	-5.7782415e-06	-0.21080215	-1.2533157	1.8107654	0.21524657	-1.8100628	-0.21403909	3.2103736e-05	-2.2700699	1.9306	1	0.2821	0.13135463	1.9969518	1.9669512	1.8918428	1.994455	1.8918039	1.9945105	0.0073056079	1.7538166	1.1292434	-5.3359261e-05	1.2533669e-05	5.8518559e-05	-0.00020364213	2.4815278e-05	-1.5891999e-05	-0.3510837	2.2265829e-06	0.17868879	0.5884137	-1.2369005	-0.27914982	1.2369633	0.27771218	-2.9784987e-05	2.038164	2	2	0	0	-94.531241	R0:S0:1	1.1292434	-120.464	uncorrelated	2	8eae08f	v2.2.3	new_boucle_param.py	2023-09-20@15:19

model	D	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_e_2	ave_mu_2	ave_tpp_2	ave_tppp_2	E0_1	sector_1	n_1	E0_2	sector_2	n_2	githash	version	script	time	
2x2_2C_8b_C2v_L	0	14	2.911	-0.70329698	-5.6453618	-5.652626	-0.73355547	-5.5899409	-0.70045589	0.66275564	-4.6043082	10.45	0.0003193902	-0.00019635227	-1.546425e-05	0.00010194245	-1.1714853e-05	-5.3334875e-05	0.22604219	5.4060519e-05	-0.20741624	-1.2501794	1.8168392	0.22307734	-1.8106587	-0.21453777	-0.00017348114	-2.2698745	1.9306	1	0.2821	0.13154509	1.9970315	1.9668119	1.8920316	1.9940802	1.8918632	1.9944833	0.0072742456	1.7532619	1.1294276	-0.0010439546	0.00023205326	2.6079688e-05	-0.00019778238	1.1200191e-06	9.8947909e-05	-0.35032497	-3.9481365e-05	0.1762589	0.58939877	-1.236473	-0.28858941	1.2358696	0.27822007	0.00017030192	2.0404361	2	2	0	0	-94.641737	R0:S0:1	1.1294276	-120.624	uncorrelated	2	8eae08f	v2.2.3	new_boucle_param.py	2023-09-20@15:21
2x2_2C_8b_C2v_L	0	14	2.911	-0.70728188	-5.6676749	-5.6094801	-0.71282443	-5.6043091	-0.7080009	0.67723576	-4.6210404	10.45	3.4192004e-05	-4.3087731e-05	1.3018785e-05	-3.6447649e-05	-2.7067247e-05	9.7015724e-06	0.22889517	-3.7159263e-06	-0.20763582	-1.2513411	1.8114147	0.21585059	-1.8109978	-0.21524708	-1.583058e-05	-2.270581	1.9306	1	0.2821	0.13136007	1.997026	1.9668542	1.8919181	1.9944226	1.8918603	1.9944438	0.0074225933	1.7539153	1.1292456	-0.00011127575	4.892215e-05	5.5443563e-06	8.1435438e-05	3.3750467e-05	-1.1949774e-05	-0.35389845	-4.7710271e-06	0.17648312	0.58921671	-1.2364031	-0.27994834	1.2367303	0.27941283	1.4611345e-05	2.0378417	2	2	0	0	-94.637097	R0:S0:1	1.1292456	-120.624	uncorrelated	2	8eae08f	v2.2.3	new_boucle_param.py	2023-09-20@15:22
2x2_2C_8b_C2v_L	0	14	2.911	-0.71701186	-5.6728738	-5.609718	-0.71822902	-5.6080174	-0.71632249	0.67986178	-4.6200705	10.45	-5.8287194e-05	2.8859281e-05	2.0329316e-05	-4.7286635e-05	1.6820189e-05	-4.6118342e-05	0.22847628	6.7678118e-06	-0.20859939	-1.2513595	1.8113201	0.21637404	-1.8112504	-0.21587161	-4.76362e-05	-2.270481	1.9306	1	0.2821	0.13134939	1.9970076	1.966883	1.8919317	1.9944066	1.8919073	1.9944288	0.0073885078	1.753883	1.1292351	0.00018463076	-3.3802777e-05	-1.343562e-05	0.00010311226	-1.251317e-05	9.8041634e-05	-0.35308477	-7.0398642e-06	0.17702887	0.58896731	-1.2363402	-0.28035437	1.2364683	0.27979448	3.9452804e-05	2.0379743	2	2	0	0	-94.70022	R0:S0:1	1.1292351	-120.624	uncorrelated	2	8eae08f	v2.2.3	new_boucle_param.py	2023-09-20@15:24
2x2_2C_8b_C2v_L	0	14	2.911	-0.72000162	-5.6780436	-5.6115057	-0.71936196	-5.608893	-0.71828115	0.6811413	-4.6188191	10.45	1.0285435e-06	2.9172635e-07	-5.6191233e-05	8.3903359e-05	-3.4763845e-05	4.745183e-05	0.2283974	-1.121581e-05	-0.20919126	-1.251574	1.8115831	0.21644485	-1.8112981	-0.21615454	3.0190862e-05	-2.2702318	1.9306	1	0.2821	0.13134519	1.9969932	1.9668999	1.8919311	1.994405	1.89193	1.994419	0.0073798964	1.753875	1.1292316	-2.694939e-06	-1.2581745e-06	6.3300304e-05	-0.00016860721	4.6332604e-05	-9.5670035e-05	-0.35287462	8.0193763e-06	0.17745805	0.58883025	-1.2363803	-0.28040433	1.2363111	0.28003453	-2.74196e-05	2.0379823	2	2	0	0	-94.725538	R0:S0:1	1.1292316	-120.624	uncorrelated	2	8eae08f	v2.2.3	new_boucle_param.py	2023-09-20@15:25

model	D	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_e_2	ave_mu_2	ave_tpp_2	ave_tppp_2	E0_1	sector_1	n_1	E0_2	sector_2	n_2	githash	version	script	time	
2x2_2C_8b_C2v_L	0	14	2.911	-0.73582202	-5.7367091	-5.5694322	-0.69487651	-5.5811999	-0.70166966	0.67281048	-4.6164341	10.46	-0.00024569014	0.00016387309	-0.00014471505	0.00023024145	-2.1505596e-05	-2.0572996e-06	0.22650826	-3.8239547e-05	-0.21348125	-1.255389	1.8074329	0.21029202	-1.8086938	-0.21179845	0.0001640748	-2.2701955	1.9306	1	0.2821	0.13160202	1.9968777	1.9670124	1.8914141	1.9946544	1.8914205	1.9945856	0.0073006266	1.753378	1.1294894	0.00079366856	-0.0001795621	0.00015597955	-0.00046225285	5.3007666e-05	2.2832521e-06	-0.3509502	2.1451442e-05	0.18079386	0.58770218	-1.2388965	-0.27397358	1.2392093	0.27581392	-0.00016370835	2.0399008	2	2	0	0	-94.69063	R0:S0:1	1.1294894	-120.784	uncorrelated	2	8eae08f	v2.2.3	new_boucle_param.py	2023-09-20@15:27
2x2_2C_8b_C2v_L	0	14	2.911	-0.72191498	-5.691194	-5.6181011	-0.71687416	-5.6056379	-0.71031803	0.68090034	-4.6261879	10.46	5.1916529e-06	9.0441202e-08	-9.4612447e-06	2.1483271e-05	-5.869998e-05	0.00014540297	0.22715245	1.2364054e-05	-0.20888562	-1.252071	1.811519	0.21523174	-1.8102983	-0.21329913	-2.0102329e-05	-2.2699692	1.9306	1	0.2821	0.13136837	1.9969938	1.9668899	1.8918319	1.9944392	1.8918084	1.9945312	0.0073266719	1.7538079	1.1292561	-1.6729068e-05	-3.9845378e-07	2.5005348e-06	-5.7204515e-05	4.8167496e-05	-0.00030046159	-0.3515914	-5.565905e-06	0.17744357	0.58893087	-1.23706	-0.27956561	1.2368393	0.27716102	2.0445768e-05	2.0382119	2	2	0	0	-94.795609	R0:S0:1	1.1292561	-120.784	uncorrelated	2	8eae08f	v2.2.3	new_boucle_param.py	2023-09-20@15:28
2x2_2C_8b_C2v_L	0	14	2.911	-0.73272577	-5.7117856	-5.6220885	-0.72894035	-5.6148265	-0.72317207	0.68676854	-4.6273673	10.46	-4.7548707e-05	2.5894884e-05	-4.8015225e-05	9.750273e-05	1.2523375e-05	-3.4188274e-05	0.22754266	8.7140028e-06	-0.210372	-1.2534035	1.8116283	0.21651152	-1.8110154	-0.21528308	-2.7036196e-05	-2.2701332	1.9306	1	0.2821	0.13133833	1.9969614	1.966939	1.8919322	1.9944004	1.8918869	1.994454	0.0073351692	1.753853	1.1292271	0.00015179338	-2.4741873e-05	4.4964119e-05	-0.00019288712	-7.8638793e-06	6.3113108e-05	-0.35179254	-1.1004174e-05	0.17840877	0.588526	-1.2363985	-0.28052642	1.2365276	0.27914719	1.9210363e-05	2.0380092	2	2	0	0	-94.937808	R0:S0:1	1.1292271	-120.784	uncorrelated	2	8eae08f	v2.2.3	new_boucle_param.py	2023-09-20@15:29
2x2_2C_8b_C2v_L	0	14	2.911	-0.73453794	-5.711918	-5.6221626	-0.72970943	-5.6147705	-0.72483668	0.68808489	-4.62727	10.46	1.9692113e-06	5.0650956e-06	-7.1357686e-05	0.00012931632	3.4459224e-05	-5.0702659e-05	0.22751807	-1.2562453e-05	-0.2105	-1.2533702	1.8116409	0.21655966	-1.8109894	-0.21533376	2.883611e-05	-2.2701433	1.9306	1	0.2821	0.13133842	1.9969595	1.9669419	1.8919284	1.9943992	1.8918923	1.9944551	0.007330051	1.7538453	1.1292271	-5.9653828e-06	-5.4183619e-06	5.7960074e-05	-0.00025992718	-2.5414561e-05	9.5557796e-05	-0.35167022	9.2730558e-06	0.17846327	0.58849864	-1.2364349	-0.28055881	1.2364832	0.27911839	-2.7515006e-05	2.0380433	2	2	0	0	-94.946421	R0:S0:1	1.1292271	-120.784	uncorrelated	2	8eae08f	v2.2.3	new_boucle_param.py	2023-09-20@15:31
2x2_2C_8b_C2v_L	0	14	2.911	-0.7363176	-5.7140316	-5.623048	-0.73054594	-5.6159411	-0.72670478	0.68858491	-4.6276134	10.46	-2.0315489e-05	-2.2315515e-06	-2.2217066e-05	5.0976674e-05	9.3006977e-06	-2.28042e-06	0.22765888	-5.9309538e-06	-0.21085848	-1.2534152	1.8117331	0.21669432	-1.8110472	-0.21569707	3.5513791e-05	-2.2701831	1.9306	1	0.2821	0.13133589	1.9969509	1.9669522	1.8919351	1.994394	1.8919117	1.9944403	0.0073377322	1.7538554	1.1292245	6.9293602e-05	8.0442883e-06	1.2957269e-05	-0.00010652752	-1.1417806e-05	-5.1768464e-09	-0.35185492	-4.6383223e-06	0.17871511	0.58840773	-1.2364039	-0.28069212	1.2363695	0.27948845	-3.5626685e-05	2.0380044	2	2	0	0	-94.964561	R0:S0:1	1.1292245	-120.784	uncorrelated	2	8eae08f	v2.2.3	new_boucle_param.py	2023-09-20@15:32

model	D	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_e_2	ave_mu_2	ave_tpp_2	ave_tppp_2	E0_1	sector_1	n_1	E0_2	sector_2	n_2	githash	version	script	time	
2x2_2C_8b_C2v_L	0	14	2.911	-0.71417268	-5.6243107	-5.644412	-0.74386083	-5.6523067	-0.74949198	0.70435763	-4.6341235	10.47	5.2413281e-05	-3.8259722e-05	-1.4320942e-05	-2.7891504e-05	-6.7041354e-05	0.00014343744	0.23165599	-1.5745922e-05	-0.20481699	-1.2472656	1.8138374	0.21991226	-1.8143566	-0.22150373	-7.6293517e-06	-2.2705426	1.9306	1	0.2821	0.13153913	1.9970982	1.9667328	1.8920088	1.9942403	1.8920915	1.9941674	0.0075818341	1.7535763	1.1294167	-0.00017349353	3.2850221e-05	2.1562758e-05	4.98306e-05	7.6295306e-05	-0.00027679269	-0.35768397	1.6483871e-05	0.17424695	0.59002088	-1.2357971	-0.28446745	1.2354031	0.28628148	1.2828305e-05	2.0392993	2	2	0	0	-94.988269	R0:S0:1	1.1294167	-120.944	uncorrelated	2	8eae08f	v2.2.3	new_boucle_param.py	2023-09-20@15:34
2x2_2C_8b_C2v_L	0	14	2.911	-0.73537222	-5.7098704	-5.6152167	-0.72462936	-5.6205588	-0.72637266	0.69399774	-4.6372387	10.47	-1.1961983e-07	3.6881097e-06	3.0829996e-05	-5.2145445e-05	6.1280515e-06	-1.3247552e-05	0.22764137	5.3541856e-06	-0.20948642	-1.2526692	1.8100937	0.2138362	-1.8106668	-0.21444299	-7.1417758e-06	-2.2700822	1.9306	1	0.2821	0.13136954	1.9969799	1.9669095	1.891794	1.9945103	1.8917985	1.9944802	0.0073494569	1.7538467	1.1292576	3.6228737e-07	-4.0999615e-06	-2.9114938e-05	0.00010537859	-1.0194053e-05	2.8206495e-05	-0.3521379	-2.1604979e-06	0.17785667	0.58876621	-1.2370134	-0.27771232	1.2371384	0.27850887	7.1533956e-06	2.0380524	2	2	0	0	-94.993416	R0:S0:1	1.1292576	-120.944	uncorrelated	2	8eae08f	v2.2.3	new_boucle_param.py	2023-09-20@15:35
2x2_2C_8b_C2v_L	0	14	2.911	-0.74451681	-5.7308763	-5.624744	-0.7354528	-5.6289509	-0.73561831	0.69717858	-4.6383472	10.47	2.6560246e-05	-2.2356984e-05	1.770357e-05	-4.9028843e-05	3.4889896e-06	3.2987065e-06	0.22768779	-2.5178698e-06	-0.21084828	-1.2541271	1.8108877	0.21557976	-1.8114635	-0.21574335	2.7340086e-05	-2.2703347	1.9306	1	0.2821	0.13133665	1.9969495	1.9669548	1.8919046	1.9944437	1.8918811	1.9944328	0.0073427805	1.7538735	1.1292257	-8.068618e-05	2.7111077e-05	-1.7599054e-05	9.6610119e-05	-1.1073781e-06	-1.5584458e-06	-0.35197445	-5.1069105e-07	0.17876126	0.58839523	-1.236405	-0.27940346	1.2367041	0.2797152	-2.3195766e-05	2.0379209	2	2	0	0	-95.133291	R0:S0:1	1.1292257	-120.944	uncorrelated	2	8eae08f	v2.2.3	new_boucle_param.py	2023-09-20@15:36
2x2_2C_8b_C2v_L	0	14	2.911	-0.74873495	-5.7349887	-5.6274127	-0.73718429	-5.6310753	-0.73989829	0.69955517	-4.6386234	10.47	3.8731589e-05	-2.3865735e-05	-3.6235472e-05	5.0536063e-05	2.188394e-05	-4.3329754e-05	0.22799936	-1.0644398e-05	-0.21150976	-1.2542176	1.8112185	0.21585	-1.8115193	-0.21649245	-9.2690887e-06	-2.2703334	1.9306	1	0.2821	0.13133078	1.9969345	1.9669742	1.8919091	1.9944326	1.8919331	1.994404	0.0073564236	1.7538893	1.1292199	-0.00012526949	2.295398e-05	3.4279172e-05	-9.7016581e-05	-1.0678913e-05	8.7010678e-05	-0.35230145	9.0721723e-06	0.17920074	0.5882252	-1.2364356	-0.2796945	1.2363631	0.280429	9.6146847e-06	2.0378565	2	2	0	0	-95.172369	R0:S0:1	1.1292199	-120.944	uncorrelated	2	8eae08f	v2.2.3	new_boucle_param.py	2023-09-20@15:38
2x2_2C_8b_C2v_L	0	14	2.911	-0.74933498	-5.7349458	-5.627504	-0.73738542	-5.6312137	-0.74030068	0.69986376	-4.6386516	10.47	2.673493e-05	-1.9798491e-05	-3.9035694e-06	1.2401098e-05	-2.8678727e-06	-3.2712872e-06	0.22802529	-4.1781646e-06	-0.21159214	-1.2541508	1.8112244	0.21587149	-1.8115292	-0.21653472	3.0085131e-06	-2.2703245	1.9306	1	0.2821	0.1313302	1.9969327	1.9669774	1.8919107	1.994432	1.8919345	1.9944026	0.0073573598	1.7538905	1.1292193	-8.4333456e-05	2.1780384e-05	5.7032072e-06	-2.385046e-05	2.782363e-06	6.0541681e-06	-0.35232449	1.8820288e-06	0.179253	0.58819515	-1.2364253	-0.27971103	1.2363574	0.28046399	-1.8661767e-06	2.0378551	2	2	0	0	-95.175173	R0:S0:1	1.1292193	-120.944	uncorrelated	2	8eae08f	v2.2.3	new_boucle_param.py	2023-09-20@15:39

model	D	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_e_2	ave_mu_2	ave_tpp_2	ave_tppp_2	E0_1	sector_1	n_1	E0_2	sector_2	n_2	githash	version	script	time	
2x2_2C_8b_C2v_L	0	14	2.911	-0.76456951	-5.8009914	-5.6280005	-0.73786692	-5.6066907	-0.72506596	0.68799045	-4.6328564	10.48	-4.6712373e-05	-1.6024279e-05	4.8500859e-05	1.9001553e-06	0.00011476636	-0.00014294132	0.22481974	1.0076328e-05	-0.2158038	-1.2588392	1.8112155	0.21599499	-1.8093101	-0.21266666	4.8072524e-05	-2.2699236	1.9306	1	0.2821	0.13154593	1.9968174	1.9670806	1.8916898	1.9944046	1.8915819	1.9945569	0.0072021731	1.7533196	1.1294379	0.00016077759	3.9687219e-05	-9.3134395e-05	-1.8609467e-05	-0.00014871436	0.00026788998	-0.34854926	-3.5513636e-05	0.18256503	0.58718996	-1.23778	-0.28041947	1.2379625	0.27647338	-5.4067884e-05	2.0399859	2	2	0	0	-95.293505	R0:S0:1	1.1294379	-121.104	uncorrelated	2	8eae08f	v2.2.3	new_boucle_param.py	2023-09-20@15:41
2x2_2C_8b_C2v_L	0	14	2.911	-0.75301533	-5.7504553	-5.6505539	-0.74978521	-5.6308993	-0.7377726	0.69049088	-4.6392782	10.48	0.00013866246	-9.7027661e-05	-1.7758948e-05	2.2969349e-05	-1.005953e-05	-1.9249424e-05	0.22397111	-3.1111645e-05	-0.21163557	-1.2546583	1.8124014	0.21787579	-1.8106147	-0.21482843	6.2585759e-05	-2.2693071	1.9306	1	0.2821	0.13134138	1.996924	1.9669747	1.8919834	1.9943294	1.8918956	1.9944694	0.0071484658	1.753638	1.1292335	-0.0004330168	0.00010524814	2.9789822e-05	-3.9346823e-05	2.0225374e-05	4.375777e-05	-0.34726438	1.9206964e-05	0.17951772	0.58825623	-1.2362587	-0.28233537	1.2363339	0.27872631	-5.0473426e-05	2.0387692	2	2	0	0	-95.319292	R0:S0:1	1.1292335	-121.104	uncorrelated	2	8eae08f	v2.2.3	new_boucle_param.py	2023-09-20@15:42
2x2_2C_8b_C2v_L	0	14	2.911	-0.75907593	-5.7530789	-5.6486131	-0.75437984	-5.6404055	-0.74944456	0.70412688	-4.6433163	10.48	-1.6968113e-05	7.6107568e-06	-2.9951083e-06	2.3341586e-05	2.9297592e-05	-5.3367906e-05	0.22637753	-1.2302613e-05	-0.2118697	-1.2548427	1.8121861	0.21775333	-1.8113564	-0.21665378	2.1004922e-05	-2.2695855	1.9306	1	0.2821	0.13132209	1.9969234	1.9669816	1.8919953	1.9943473	1.891978	1.9943976	0.0072662981	1.7537885	1.1292136	5.2580209e-05	-9.4360372e-06	-3.1292684e-06	-4.5257297e-05	-3.2270324e-05	0.0001014227	-0.3501205	6.7544429e-06	0.17953472	0.588197	-1.236099	-0.2818699	1.235984	0.28056128	-2.0636519e-05	2.0381791	2	2	0	0	-95.392978	R0:S0:1	1.1292136	-121.104	uncorrelated	2	8eae08f	v2.2.3	new_boucle_param.py	2023-09-20@15:44
2x2_2C_8b_C2v_L	0	14	2.911	-0.76032803	-5.7518349	-5.6485433	-0.75478145	-5.6405274	-0.7509473	0.70466891	-4.6437088	10.48	2.4471191e-05	-1.4811994e-05	3.0258068e-05	-4.7189479e-05	2.2144165e-05	-6.2502877e-05	0.22637089	-9.3536942e-06	-0.21192352	-1.2546864	1.8122122	0.21769556	-1.8113972	-0.21667933	3.9243696e-05	-2.2696753	1.9306	1	0.2821	0.13132234	1.9969232	1.9669835	1.8919922	1.9943512	1.891975	1.9943994	0.0072645397	1.753786	1.1292135	-7.4174359e-05	1.7261727e-05	-2.4939167e-05	9.7800547e-05	-2.2883648e-05	0.00012638099	-0.3500805	5.6291362e-06	0.17953864	0.58817417	-1.236112	-0.28177063	1.2360054	0.28051869	-3.4215205e-05	2.0382031	2	2	0	0	-95.397784	R0:S0:1	1.1292135	-121.104	uncorrelated	2	8eae08f	v2.2.3	new_boucle_param.py	2023-09-20@15:45
2x2_2C_8b_C2v_L	0	14	2.911	-0.76068051	-5.7528555	-5.6489294	-0.75524511	-5.6411853	-0.7514945	0.70525104	-4.643899	10.48	2.4286037e-05	-1.0814657e-05	1.8616313e-05	-2.326127e-05	1.4545998e-05	-2.3846969e-05	0.22646892	-2.3988831e-05	-0.21203223	-1.2547436	1.8122428	0.21778368	-1.8114539	-0.21679286	6.4542282e-05	-2.2696947	1.9306	1	0.2821	0.13132078	1.9969204	1.9669865	1.8919974	1.9943477	1.8919818	1.9943946	0.0072692225	1.753793	1.129212	-7.5332585e-05	7.9631211e-06	-2.1185711e-05	4.4811608e-05	-1.9169389e-05	4.6605212e-05	-0.35019327	1.9553884e-05	0.17962073	0.58814882	-1.2360822	-0.28185879	1.2359697	0.28063788	-5.549576e-05	2.0381742	2	2	0	0	-95.405108	R0:S0:1	1.129212	-121.104	uncorrelated	2	8eae08f	v2.2.3	new_boucle_param.py	2023-09-20@15:46

model	D	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_e_2	ave_mu_2	ave_tpp_2	ave_tppp_2	E0_1	sector_1	n_1	E0_2	sector_2	n_2	githash	version	script	time	
