model	E_kin	D	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tpd	tpp	tppp	ave_D	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_e_2	ave_mu_2	ave_tpp_2	ave_tppp_2	E0_1	sector_1	n_1	E0_2	sector_2	n_2	githash	version	GS_consistency	iterations	dist_function	convergence	script	time	
2x2_2C_6b_C2v_L	7.7622782	0	13.587439	3.1170278	4.6878916	-0.85964794	-6.2465588	0.85505449	-6.2419588	-5.3124614	12.082488	1.3238434	2.3038367e-06	2.4277479e-06	-0.18492461	1.9280583e-05	-6.0993791e-07	1.1170048e-06	0.18588745	2.0862515	6.3049306e-05	-2.0858012	-2.6098501	2.3439092	1	0.30504082	1.8228396e-07	1.2733494	1.6655879	-0.53596572	-0.14435973	0.062206021	0.1956266	0.044983923	1.99282	1.8384639	0.0071210014	1.8384037	1.6161537	1.1915659	-0.60615259	-1.2765498e-06	-1.5492596e-06	0.30436788	-1.927938e-05	8.8212355e-07	-1.1144314e-06	-0.3056528	-1.4624219	-0.00011184425	1.4626019	2.5489741	2	2	0	0	-93.666958	R0:S0:1	1.1915659	-143.44736	uncorrelated	2	817c5bc	v2.2.6	YY	18	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-03@14:42
2x2_2C_6b_C2v_L	7.7623412	0	13.587439	3.1170278	4.703762	-0.85613903	-6.2430042	0.85819681	-6.2451747	-5.3230011	12.092488	1.3247643	-3.3475202e-06	2.4473557e-07	-0.18344632	-1.5008963e-06	-3.307916e-07	-1.6260432e-06	0.18300065	2.0849775	-3.5015782e-06	-2.0851875	-2.6100651	2.3439092	1	0.30504082	-1.067349e-07	1.2733504	1.6655924	-0.53595955	-0.14435613	0.062204788	0.19565656	0.044986658	1.9929935	1.8382181	0.0070338691	1.8382493	1.6161721	1.1915969	-0.60618315	6.0006931e-06	3.9600148e-07	0.30249292	2.2399564e-06	-5.0390035e-07	2.3476961e-06	-0.30189408	-1.4634014	5.768979e-06	1.4632971	2.5489079	2	2	0	0	-93.720323	R0:S0:1	1.1915969	-143.60736	uncorrelated	2	817c5bc	v2.2.6	YY	24	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-03@14:44
2x2_2C_6b_C2v_L	7.7624066	0	13.587439	3.1170278	4.719624	-0.85977226	-6.24683	0.85574506	-6.2424694	-5.3334683	12.102488	1.3256762	1.8268854e-05	-5.7626521e-06	-0.18080311	-1.0518316e-05	1.7837261e-06	-2.9704506e-07	0.18164688	2.0844192	-2.4963539e-05	-2.0839711	-2.610258	2.3439092	1	0.30504082	-2.3175966e-07	1.2733515	1.6655969	-0.53595314	-0.14435241	0.062203486	0.19568456	0.044989211	1.9930726	1.8380759	0.0068758895	1.838023	1.6161899	1.1916259	-0.60621349	-3.2766133e-05	6.9380525e-06	0.29903607	1.0067703e-05	-2.027609e-06	1.3658611e-06	-0.30017827	-1.4640451	4.4787016e-05	1.4641924	2.5488411	2	2	0	0	-93.790753	R0:S0:1	1.1916259	-143.76736	uncorrelated	2	817c5bc	v2.2.6	YY	20	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-03@14:46
2x2_2C_6b_C2v_L	7.762482	0	13.587439	3.1170278	4.7355698	-0.85514638	-6.2430819	0.86033476	-6.2478188	-5.344018	12.112488	1.3265964	-8.2224496e-06	5.7992497e-06	-0.17966324	2.9496775e-06	-2.6094179e-07	-2.7297021e-06	0.17862567	2.0831375	7.5489597e-06	-2.0835931	-2.6104716	2.3439092	1	0.30504082	3.3831798e-07	1.2733528	1.6656019	-0.5359456	-0.14434841	0.062202058	0.19571066	0.044991388	1.9932515	1.8378311	0.0068102456	1.8378978	1.6162092	1.191653	-0.60624168	1.4261695e-05	-6.8302367e-06	0.29760636	-5.4789831e-06	-1.2352655e-06	4.2498712e-06	-0.29622917	-1.465001	-1.2746884e-05	1.4647863	2.5487712	2	2	0	0	-93.845874	R0:S0:1	1.191653	-143.92736	uncorrelated	2	817c5bc	v2.2.6	YY	17	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-03@14:48
2x2_2C_6b_C2v_L	7.7625412	0	13.587439	3.1170278	4.7513045	-0.85888814	-6.2470059	0.8553763	-6.2435701	-5.3543846	12.122488	1.3274904	-1.1566268e-05	4.8468413e-06	-0.17656511	1.9204583e-06	-7.0445606e-07	-9.6856738e-07	0.17728279	2.0825868	1.6051674e-07	-2.0822481	-2.610639	2.3439092	1	0.30504082	2.7826559e-07	1.2733538	1.6656062	-0.53593985	-0.14434493	0.062200855	0.19574153	0.044994097	1.9933294	1.8376875	0.0066277381	1.8376402	1.6162249	1.1916849	-0.60627237	1.9700053e-05	-6.3733176e-06	0.29354529	-3.3861801e-06	2.6714416e-07	1.0050343e-06	-0.29450997	-1.4656555	-1.8796156e-07	1.4658066	2.5487102	2	2	0	0	-93.91336	R0:S0:1	1.1916849	-144.08736	uncorrelated	2	817c5bc	v2.2.6	YY	36	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-03@14:51
2x2_2C_6b_C2v_L	7.7626092	0	13.587439	3.1170278	4.7670844	-0.85552045	-6.2448516	0.85847299	-6.2473239	-5.3648397	12.132488	1.3283835	7.8897081e-06	-1.1178526e-06	-0.17515568	-8.0575872e-06	-2.1123847e-07	1.862447e-06	0.17457964	2.0814556	-2.6549245e-05	-2.0816803	-2.6108278	2.3439092	1	0.30504082	1.157881e-07	1.2733549	1.6656108	-0.53593311	-0.14434121	0.062199539	0.19576878	0.044996173	1.9934866	1.8374602	0.0065468394	1.8375014	1.616242	1.1917132	-0.60629909	-1.5103801e-05	7.1270312e-08	0.29173859	5.8294852e-06	1.2858852e-06	-3.3324197e-06	-0.29098116	-1.4665715	4.7360566e-05	1.4664184	2.5486465	2	2	0	0	-93.97075	R0:S0:1	1.1917132	-144.24736	uncorrelated	2	817c5bc	v2.2.6	YY	20	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-03@14:53
2x2_2C_6b_C2v_L	7.7626435	0	13.587439	3.1170278	4.7822203	-0.8550972	-6.244534	0.85593107	-6.245841	-5.3752134	12.142488	1.3291891	4.6098272e-06	-4.0017876e-06	-0.17260795	3.5996321e-06	-5.6661682e-07	-1.9534037e-06	0.17239573	2.0804548	2.0188513e-06	-2.0805996	-2.6109976	2.3439092	1	0.30504082	3.3040796e-08	1.2733555	1.6656142	-0.53592994	-0.14433884	0.062198821	0.19580355	0.044998145	1.9936135	1.8372606	0.0063999298	1.8372744	1.6162542	1.1917488	-0.60631988	-8.5178084e-06	2.0353605e-06	0.28841777	-2.1913933e-06	-4.2054307e-07	2.8556058e-06	-0.28810833	-1.4673991	-3.7228376e-06	1.4673658	2.5486034	2	2	0	0	-94.026865	R0:S0:1	1.1917488	-144.40736	uncorrelated	2	817c5bc	v2.2.6	YY	19	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-03@14:54
2x2_2C_6b_C2v_L	7.7626956	0	13.587439	3.1170278	4.7975941	-0.8536363	-6.244716	0.85320708	-6.2445963	-5.3854575	12.152488	1.3300254	-2.3357697e-05	8.6480247e-06	-0.17006522	-4.0634476e-06	-4.8998791e-07	-9.5798941e-07	0.17013521	2.0795542	-2.2907087e-06	-2.0795545	-2.6111376	2.3439092	1	0.30504082	-1.4574237e-07	1.2733564	1.6656185	-0.53592487	-0.14433583	0.062197796	0.19583722	0.045000305	1.9937419	1.8370594	0.0062543884	1.8370542	1.6162651	1.1917835	-0.60634406	4.1441271e-05	-5.4145621e-06	0.28508864	3.7726335e-06	3.577304e-08	9.4291795e-07	-0.28517251	-1.4682468	3.1364826e-06	1.4682736	2.5485588	2	2	0	0	-94.082185	R0:S0:1	1.1917835	-144.56736	uncorrelated	2	817c5bc	v2.2.6	YY	22	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-03@14:56
2x2_2C_6b_C2v_L	7.7627662	0	13.587439	3.1170278	4.8130748	-0.85234812	-6.2453809	0.85569463	-6.2480419	-5.3956359	12.162488	1.3308627	-1.6353854e-05	1.5566527e-06	-0.16856472	2.8740577e-06	-2.0909788e-06	-6.5397668e-07	0.16794258	2.0786991	1.506646e-05	-2.0789548	-2.6112551	2.3439092	1	0.30504082	-4.1962369e-07	1.2733576	1.6656229	-0.53591787	-0.144332	0.062196393	0.19586127	0.04500229	1.9938661	1.8368779	0.0061692942	1.8369159	1.616277	1.1918087	-0.60637105	2.9887069e-05	1.4817836e-06	0.28312896	1.0633094e-06	1.8642771e-06	-1.1460327e-07	-0.28230123	-1.4689878	-2.7898178e-05	1.4688655	2.5485045	2	2	0	0	-94.1482	R0:S0:1	1.1918087	-144.72736	uncorrelated	2	817c5bc	v2.2.6	YY	14	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-03@14:58
2x2_2C_6b_C2v_L	7.7627954	0	13.587439	3.1170278	4.8284367	-0.85275444	-6.2463882	0.84795532	-6.2425464	-5.4059941	12.172488	1.3317024	5.2271532e-06	-2.7477978e-06	-0.16507628	7.9968768e-06	3.0909043e-07	2.0701692e-07	0.16599269	2.0778325	2.4161349e-05	-2.0774705	-2.6114207	2.3439092	1	0.30504082	-1.6646605e-08	1.2733582	1.6656264	-0.53591527	-0.14432979	0.062195754	0.19590109	0.045004294	1.9939761	1.8366857	0.0059717894	1.836627	1.6162896	1.1918494	-0.60639187	-8.3103618e-06	2.3300181e-06	0.27851272	-6.4347158e-06	-2.8622224e-07	1.9567468e-07	-0.27974464	-1.4698243	-4.2066003e-05	1.4700247	2.548461	2	2	0	0	-94.200486	R0:S0:1	1.1918494	-144.88736	uncorrelated	2	817c5bc	v2.2.6	YY	16	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-03@14:59
2x2_2C_6b_C2v_L	7.7628597	0	13.587439	3.1170278	4.8435769	-0.84781208	-6.2435103	0.85302931	-6.248827	-5.4160302	12.182488	1.3324963	1.7080141e-05	-7.4855888e-06	-0.1641255	5.487294e-06	-5.0668663e-07	-2.1366893e-06	0.16309143	2.0766004	1.3065541e-05	-2.0771661	-2.6115043	2.3439092	1	0.30504082	-7.7104024e-08	1.2733593	1.6656307	-0.53590893	-0.14432628	0.062194468	0.19592791	0.045006779	1.9941398	1.8364584	0.0059200488	1.8365213	1.6162978	1.1918774	-0.60642077	-2.9340955e-05	6.278114e-06	0.27730548	-3.4795558e-06	-6.5530463e-07	3.4162057e-06	-0.27587116	-1.4707008	-2.2511894e-05	1.4705316	2.5484167	2	2	0	0	-94.257429	R0:S0:1	1.1918774	-145.04736	uncorrelated	2	817c5bc	v2.2.6	YY	9	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-03@15:00
2x2_2C_6b_C2v_L	7.7629078	0	13.587439	3.1170278	4.8590026	-0.8520214	-6.2488537	0.84380645	-6.2430489	-5.4261291	12.192488	1.3333256	1.3411497e-05	-4.7062368e-06	-0.16049856	-4.6825261e-06	-1.5971636e-07	1.9500746e-06	0.16196575	2.0761897	-2.2795609e-05	-2.0756547	-2.6116075	2.3439092	1	0.30504082	6.6962323e-08	1.2733601	1.6656346	-0.53590431	-0.14432336	0.062193473	0.19596141	0.045008252	1.9942009	1.8363326	0.0057181513	1.8362392	1.616306	1.1919119	-0.60644061	-2.427891e-05	2.7559091e-06	0.27248122	4.0205008e-06	1.2603803e-06	-3.2468484e-06	-0.2744299	-1.4712972	3.9950836e-05	1.4716277	2.5483783	2	2	0	0	-94.325015	R0:S0:1	1.1919119	-145.20736	uncorrelated	2	817c5bc	v2.2.6	YY	10	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-03@15:01
2x2_2C_6b_C2v_L	7.7629472	0	13.587439	3.1170278	4.8739175	-0.84289362	-6.2439576	0.84590716	-6.2471103	-5.4363421	12.202488	1.3340854	9.9078873e-06	-6.4964934e-06	-0.15902863	3.0023158e-06	-3.4557542e-07	-2.6878424e-06	0.15839803	2.0747906	1.3180279e-05	-2.0751218	-2.6117323	2.3439092	1	0.30504082	-3.8799132e-07	1.2733608	1.6656383	-0.53590054	-0.14432094	0.062192685	0.19599509	0.045009738	1.9943976	1.8360551	0.0056389131	1.8360947	1.6163151	1.1919465	-0.6064583	-1.6111948e-05	7.9011897e-06	0.27057981	7.2158316e-07	-1.0959697e-06	4.2406373e-06	-0.26968641	-1.4723959	-2.3440397e-05	1.4722813	2.5483421	2	2	0	0	-94.365345	R0:S0:1	1.1919465	-145.36736	uncorrelated	2	817c5bc	v2.2.6	YY	11	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-03@15:02
2x2_2C_6b_C2v_L	7.7629842	0	13.587439	3.1170278	4.8888179	-0.84281957	-6.2463185	0.84007605	-6.2440079	-5.4462929	12.212488	1.3348413	7.7509989e-06	-2.6886659e-06	-0.15603282	8.6650521e-06	2.2821068e-06	9.4430611e-07	0.15654777	2.0740868	1.9329949e-05	-2.0738531	-2.6117966	2.3439092	1	0.30504082	2.4915798e-07	1.2733614	1.6656418	-0.53589709	-0.14431851	0.062191884	0.19603065	0.045011529	1.9944972	1.835884	0.0054741169	1.8358527	1.6163192	1.1919831	-0.60647831	-1.3462571e-05	-9.1654528e-08	0.26655562	-8.5261949e-06	-1.9305512e-06	3.6045715e-08	-0.26726541	-1.473145	-3.2824643e-05	1.4732414	2.5483156	2	2	0	0	-94.423376	R0:S0:1	1.1919831	-145.52736	uncorrelated	2	817c5bc	v2.2.6	YY	27	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-03@15:04
2x2_2C_6b_C2v_L	7.7630358	0	13.587439	3.1170278	4.9036109	-0.83624147	-6.243811	0.84206548	-6.2480951	-5.4561822	12.222488	1.3355811	1.8723578e-05	-6.1738777e-06	-0.15454942	-8.010764e-06	-2.4141677e-07	2.2579689e-06	0.15350798	2.0729126	-2.5721612e-05	-2.0733294	-2.6118446	2.3439092	1	0.30504082	-1.9748326e-07	1.2733623	1.6656458	-0.53589205	-0.14431559	0.062190842	0.19606182	0.045013698	1.9946622	1.8356495	0.0053946204	1.8357122	1.6163228	1.1920154	-0.6065025	-3.2653347e-05	6.4647087e-06	0.26460447	8.158883e-06	1.4650159e-06	-3.6834558e-06	-0.26318665	-1.4740728	4.4422833e-05	1.4738682	2.5482867	2	2	0	0	-94.473012	R0:S0:1	1.1920154	-145.68736	uncorrelated	2	817c5bc	v2.2.6	YY	20	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-03@15:06
2x2_2C_6b_C2v_L	7.7630882	0	13.587439	3.1170278	4.9186263	-0.83653709	-6.2468244	0.83740358	-6.2473444	-5.4661591	12.232488	1.3363435	4.518131e-06	-5.424382e-06	-0.15190679	-3.4262833e-06	3.0439989e-07	1.7630327e-07	0.15177061	2.0722719	-1.585672e-05	-2.0723212	-2.6119153	2.3439092	1	0.30504082	-3.0370104e-07	1.2733632	1.6656497	-0.53588693	-0.14431262	0.062189789	0.19609137	0.045014999	1.9947544	1.8354968	0.0052527129	1.8355048	1.6163278	1.192046	-0.60652098	-8.0002986e-06	5.5594565e-06	0.26106743	6.2194498e-06	-1.4819666e-07	-2.5622892e-07	-0.26088875	-1.4747296	2.6409437e-05	1.4747028	2.5482557	2	2	0	0	-94.537973	R0:S0:1	1.192046	-145.84736	uncorrelated	2	817c5bc	v2.2.6	YY	19	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-03@15:08
2x2_2C_6b_C2v_L	7.763111	0	13.587439	3.1170278	4.9332277	-0.82935289	-6.2437242	0.83461719	-6.2480252	-5.4761099	12.242488	1.3370546	3.0017746e-05	-7.3144325e-06	-0.14963064	-3.1113177e-07	7.9886287e-07	-4.2122199e-07	0.14866644	2.0710004	3.9291424e-06	-2.0714425	-2.6119776	2.3439092	1	0.30504082	-7.4340765e-08	1.2733637	1.6656528	-0.53588494	-0.14431086	0.062189271	0.19613064	0.045016386	1.9949199	1.8352482	0.0051325928	1.8353055	1.6163303	1.1920863	-0.60653558	-5.1064297e-05	7.3635878e-06	0.25804398	2.3084264e-08	-1.1595215e-06	1.4308471e-06	-0.25669834	-1.4757265	-5.8020733e-06	1.4755535	2.5482383	2	2	0	0	-94.578348	R0:S0:1	1.1920863	-146.00736	uncorrelated	2	817c5bc	v2.2.6	YY	24	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-03@15:10
2x2_2C_6b_C2v_L	7.7631565	0	13.587439	3.1170278	4.9477927	-0.82907507	-6.2466533	0.82988998	-6.2469469	-5.4858862	12.252488	1.3377584	2.822917e-05	-8.8871233e-06	-0.14698497	-8.7942282e-06	9.3820505e-07	-3.3291305e-06	0.14687715	2.0703524	-2.699235e-05	-2.0703762	-2.612	2.3439092	1	0.30504082	-3.0715715e-07	1.2733645	1.6656566	-0.53588054	-0.14430822	0.062188344	0.19616305	0.045018332	1.9950131	1.8350915	0.0049920735	1.8350964	1.6163304	1.1921197	-0.60655673	-4.8515389e-05	9.6206837e-06	0.25445261	9.4722467e-06	-2.7389234e-06	5.5780138e-06	-0.25431842	-1.4764024	4.6371299e-05	1.4763861	2.5482202	2	2	0	0	-94.640863	R0:S0:1	1.1921197	-146.16736	uncorrelated	2	817c5bc	v2.2.6	YY	13	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-03@15:11
2x2_2C_6b_C2v_L	7.7632117	0	13.587439	3.1170278	4.9629446	-0.82619998	-6.2475024	0.82724902	-6.2484528	-5.495612	12.262488	1.3385334	-1.575883e-05	6.5375818e-06	-0.14480698	-1.072543e-05	3.8630441e-07	7.5764259e-07	0.1446346	2.069482	-2.7970398e-05	-2.0695901	-2.6120082	2.3439092	1	0.30504082	-9.5848035e-08	1.2733654	1.6656606	-0.53587519	-0.14430505	0.062187179	0.19619368	0.045019815	1.9951302	1.83491	0.0048789017	1.8349203	1.6163318	1.1921516	-0.60657809	2.6597648e-05	-3.9628329e-06	0.25152873	8.8206263e-06	1.8644554e-08	-1.3611325e-06	-0.2512896	-1.477145	4.7413858e-05	1.4771196	2.5481931	2	2	0	0	-94.699112	R0:S0:1	1.1921516	-146.32736	uncorrelated	2	817c5bc	v2.2.6	YY	15	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-03@15:12
2x2_2C_6b_C2v_L	7.7632324	0	13.587439	3.1170278	4.9771607	-0.82253392	-6.2481691	0.82053201	-6.2465193	-5.5053755	12.272488	1.3391861	5.9950691e-07	-2.487873e-06	-0.14190569	-1.112082e-06	-2.9338278e-06	7.3113586e-07	0.14228379	2.0685975	-6.0153188e-06	-2.0684283	-2.6120269	2.3439092	1	0.30504082	-1.7167822e-07	1.2733658	1.6656636	-0.5358734	-0.14430344	0.062186705	0.19623244	0.045021241	1.9952513	1.8347132	0.0047283284	1.8346904	1.6163293	1.1921914	-0.60659182	-1.0324468e-06	2.7262101e-06	0.24758111	2.7611636e-06	3.5126917e-06	-2.7031291e-06	-0.24812189	-1.4779744	9.7977988e-06	1.4780461	2.5481887	2	2	0	0	-94.748442	R0:S0:1	1.1921914	-146.48736	uncorrelated	2	817c5bc	v2.2.6	YY	24	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-03@15:15
2x2_2C_6b_C2v_L	7.7632556	0	13.587439	3.1170278	4.9909447	-0.81223009	-6.2446688	0.81939244	-6.2496245	-5.5150089	12.282488	1.3397845	6.5014899e-06	-2.0085071e-06	-0.14006988	2.7159448e-06	-2.4688251e-06	-1.9318764e-06	0.13888156	2.0672938	1.0390358e-05	-2.067801	-2.6120146	2.3439092	1	0.30504082	-2.2649742e-08	1.2733663	1.6656667	-0.5358713	-0.14430182	0.062186205	0.1962705	0.045023466	1.9954254	1.8344603	0.0046359728	1.8345286	1.6163236	1.1922304	-0.60661035	-1.077186e-05	1.9187128e-06	0.24513785	-2.1662558e-06	1.5730827e-06	1.7852724e-06	-0.24348448	-1.4789698	-1.7544592e-05	1.4787581	2.5481914	2	2	0	0	-94.78599	R0:S0:1	1.1922304	-146.64736	uncorrelated	2	817c5bc	v2.2.6	YY	17	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-03@15:16
2x2_2C_6b_C2v_L	7.7632777	0	13.587439	3.1170278	5.0056046	-0.80967739	-6.2465995	0.8087809	-6.2452538	-5.5247373	12.292488	1.3404925	4.3991371e-05	-1.2712855e-05	-0.13657969	-1.5361395e-05	5.2566919e-07	2.4347666e-06	0.1367716	2.0665408	-5.3768816e-05	-2.0663748	-2.6120247	2.3439092	1	0.30504082	-3.9869913e-07	1.2733667	1.6656698	-0.5358694	-0.14430007	0.062185675	0.19631145	0.045024402	1.9955315	1.8342752	0.0044577396	1.8342642	1.6163215	1.1922724	-0.60662197	-7.5484261e-05	1.3336397e-05	0.24033238	1.5610621e-05	7.2479553e-07	-3.474207e-06	-0.24062811	-1.4797791	9.1926972e-05	1.4797938	2.5481843	2	2	0	0	-94.835097	R0:S0:1	1.1922724	-146.80736	uncorrelated	2	817c5bc	v2.2.6	YY	14	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-03@15:17
2x2_2C_6b_C2v_L	7.7633418	0	13.587439	3.1170278	5.0201465	-0.80733521	-6.2482149	0.8098967	-6.2500671	-5.53425	12.302488	1.3411786	-2.8420467e-05	1.0319585e-05	-0.13514351	-1.0416097e-05	-1.3258709e-06	2.3015642e-06	0.13471568	2.0657244	-3.068593e-05	-2.0659202	-2.6119824	2.3439092	1	0.30504082	4.0224015e-08	1.2733678	1.665674	-0.53586304	-0.14429671	0.062184385	0.19633699	0.045026283	1.9956355	1.8341196	0.0043864242	1.8341434	1.6163174	1.1922992	-0.60664559	4.7671935e-05	-8.0876156e-06	0.23839101	7.5744395e-06	2.6259472e-06	-4.6462189e-06	-0.23778461	-1.4803885	5.1671138e-05	1.4803196	2.5481694	2	2	0	0	-94.902213	R0:S0:1	1.1922992	-146.96736	uncorrelated	2	817c5bc	v2.2.6	YY	14	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-03@15:19
2x2_2C_6b_C2v_L	7.7633739	0	13.587439	3.1170278	5.034379	-0.80598599	-6.2511176	0.80067116	-6.2477632	-5.543731	12.312488	1.3418321	7.4421573e-06	3.9987261e-07	-0.13203376	-1.9221089e-06	1.2505494e-06	-9.0126936e-07	0.13287739	2.0650538	-1.0175619e-05	-2.064712	-2.6119349	2.3439092	1	0.30504082	2.2836632e-07	1.2733684	1.6656773	-0.53586007	-0.1442946	0.062183666	0.19637419	0.045028332	1.9957262	1.8339603	0.0042315188	1.8339128	1.6163103	1.1923376	-0.60666548	-1.3158584e-05	-1.706082e-06	0.23410313	-3.906035e-07	-1.8010707e-06	1.9749318e-06	-0.23528505	-1.4810779	1.7904635e-05	1.4812282	2.5481701	2	2	0	0	-94.959358	R0:S0:1	1.1923376	-147.12736	uncorrelated	2	817c5bc	v2.2.6	YY	41	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-03@15:22
2x2_2C_6b_C2v_L	7.7633994	0	13.587439	3.1170278	5.0485835	-0.79445888	-6.2476525	0.80029857	-6.2514097	-5.5532819	12.322488	1.3424713	2.7429351e-05	-4.6531249e-06	-0.13035168	-4.8874398e-06	-8.0339346e-07	-1.4869758e-06	0.12942475	2.0637275	-1.9739431e-05	-2.0641177	-2.611903	2.3439092	1	0.30504082	1.1446577e-07	1.2733689	1.6656804	-0.53585777	-0.14429281	0.062183087	0.19641178	0.045029402	1.9958969	1.833711	0.0041492353	1.8337623	1.6163035	1.1923762	-0.60667749	-4.6999387e-05	3.4717407e-06	0.23180458	2.6855651e-06	5.2529927e-08	1.8699897e-06	-0.23049318	-1.4820499	3.4339779e-05	1.4818939	2.5481739	2	2	0	0	-94.995444	R0:S0:1	1.1923762	-147.28736	uncorrelated	2	817c5bc	v2.2.6	YY	24	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-03@15:25
2x2_2C_6b_C2v_L	7.763416	0	13.587439	3.1170278	5.0626809	-0.79013919	-6.2489361	0.79033022	-6.2490182	-5.5627979	12.332488	1.3430932	-1.4423796e-05	3.3183911e-06	-0.1271843	3.4212003e-06	-2.1424257e-07	-2.3429355e-06	0.12716099	2.0628819	1.5166577e-05	-2.0628919	-2.6118605	2.3439092	1	0.30504082	5.0949799e-09	1.2733692	1.6656833	-0.53585642	-0.1442914	0.06218267	0.19645252	0.045030269	1.9960067	1.8335251	0.0039944125	1.8335252	1.6162956	1.192418	-0.60668682	2.4718045e-05	-2.7467232e-06	0.22739934	-2.8599124e-06	-9.8386701e-07	3.3679328e-06	-0.22736772	-1.4828341	-2.5986433e-05	1.4828382	2.5481829	2	2	0	0	-95.043225	R0:S0:1	1.192418	-147.44736	uncorrelated	2	817c5bc	v2.2.6	YY	14	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-03@15:26
2x2_2C_6b_C2v_L	7.7634229	0	13.587439	3.1170278	5.0762795	-0.78186884	-6.2477755	0.78281773	-6.2488619	-5.5722669	12.342488	1.3436551	-3.151707e-05	8.9266047e-06	-0.12450899	7.2424084e-06	-9.2697559e-07	-2.9324204e-06	0.12429908	2.0617693	3.6038863e-05	-2.0618937	-2.6118108	2.3439092	1	0.30504082	1.0523987e-07	1.2733694	1.6656858	-0.53585605	-0.14429043	0.062182448	0.1964947	0.045031714	1.9961447	1.8333061	0.0038664816	1.8333179	1.6162846	1.1924612	-0.60669751	5.4056633e-05	-7.500815e-06	0.22369876	-7.3073267e-06	-5.5803549e-07	3.9015046e-06	-0.22336953	-1.4837199	-6.1301819e-05	1.483692	2.5482026	2	2	0	0	-95.082557	R0:S0:1	1.1924612	-147.60736	uncorrelated	2	817c5bc	v2.2.6	YY	16	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-03@15:27
2x2_2C_6b_C2v_L	7.7634634	0	13.587439	3.1170278	5.0900724	-0.77900597	-6.2509045	0.77727689	-6.2497204	-5.5814707	12.352488	1.3442398	1.6538897e-05	-1.6754216e-06	-0.12211018	4.0600616e-06	-1.6249536e-07	1.6301164e-06	0.12238472	2.0611268	2.2798011e-05	-2.0609969	-2.6116977	2.3439092	1	0.30504082	9.0244599e-08	1.2733701	1.6656893	-0.53585217	-0.14428808	0.062181578	0.19652753	0.045034018	1.9962349	1.8331564	0.0037516698	1.8331422	1.6162712	1.1924953	-0.60671947	-2.7272223e-05	1.72582e-06	0.22032294	-5.0011807e-06	9.4434248e-07	-2.1557305e-06	-0.22072318	-1.4843523	-3.770171e-05	1.4843895	2.5482158	2	2	0	0	-95.142951	R0:S0:1	1.1924953	-147.76736	uncorrelated	2	817c5bc	v2.2.6	YY	18	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-03@15:29
