model	E_kin	D	M	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tbA1_down_1	tbA1_up_1	tbA2_down_1	tbA2_up_1	tbA3_down_1	tbA3_up_1	tbA4_down_1	tbA4_up_1	tbA5_down_1	tbA5_up_1	tbA6_down_1	tbA6_up_1	tbA7_down_1	tbA7_up_1	tbA8_down_1	tbA8_up_1	tbB1_down_1	tbB1_up_1	tbB2_down_1	tbB2_up_1	tbB3_down_1	tbB3_up_1	tbB4_down_1	tbB4_up_1	tbB5_down_1	tbB5_up_1	tbB6_down_1	tbB6_up_1	tbB7_down_1	tbB7_up_1	tbB8_down_1	tbB8_up_1	tpd	tpp	tppp	trb1_1	trb2_1	trb3_1	trb4_1	trb5_1	trb6_1	trb7_1	trb8_1	ave_D	ave_M	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tbA1_down_1	ave_tbA1_up_1	ave_tbA2_down_1	ave_tbA2_up_1	ave_tbA3_down_1	ave_tbA3_up_1	ave_tbA4_down_1	ave_tbA4_up_1	ave_tbA5_down_1	ave_tbA5_up_1	ave_tbA6_down_1	ave_tbA6_up_1	ave_tbA7_down_1	ave_tbA7_up_1	ave_tbA8_down_1	ave_tbA8_up_1	ave_tbB1_down_1	ave_tbB1_up_1	ave_tbB2_down_1	ave_tbB2_up_1	ave_tbB3_down_1	ave_tbB3_up_1	ave_tbB4_down_1	ave_tbB4_up_1	ave_tbB5_down_1	ave_tbB5_up_1	ave_tbB6_down_1	ave_tbB6_up_1	ave_tbB7_down_1	ave_tbB7_up_1	ave_tbB8_down_1	ave_tbB8_up_1	ave_trb1_1	ave_trb2_1	ave_trb3_1	ave_trb4_1	ave_trb5_1	ave_trb6_1	ave_trb7_1	ave_trb8_1	ave_e_2	ave_mu_2	ave_tpp_2	ave_tppp_2	E0_1	sector_1	n_1	E0_2	sector_2	n_2	githash	version	GS_consistency	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	5.4617213	0	0	10.999094	2.5000884	-0.088401044	-3.9135103	-5.6150295	0.21010722	0.15274439	-5.2391164	-0.13557183	-5.2555756	12.080208	-0.00017641739	-0.00069367324	0.00021066652	-0.00013832158	-0.044970432	-0.012889533	-0.14706006	-0.010383011	0.15378179	-0.085595541	1.1898261	-0.88296931	2.2056622	-2.3372249	0.14377379	0.31235064	-0.098451387	-0.23610268	-1.9719316	-0.39715752	-0.08054269	-0.01914739	1.3503481	2.2854667	0.085740894	-0.15406015	-0.88257858	1.1893997	2.3373953	-2.2057903	0.31251439	0.14388997	0.23606392	0.098235931	1.3088418	2.3541888	-0.02262444	-0.077190093	1.9135832	0.40885474	2.1000006	1	0.20106456	-0.001171558	0.00030997822	0.00012215878	-0.00078287775	0.00030256107	-0.0021118711	0.00016178524	-0.0095817151	0.030510139	0.080418596	1.2630605	1.7101387	-0.55425543	-0.18891147	0.077880397	0.3877129	1.7655909	1.9389211	1.534944	0.13475365	0.45996511	1.7722462	1.3964639	1.8757789	1.3813449	0.00016849231	0.0017694593	0.0020436483	0.00022486591	0.71690865	-0.23343889	1.9332578	-0.13021584	-0.45781027	0.21013344	-0.28442496	-0.031979538	-0.83760331	0.54034308	0.049914072	-0.31276106	0.38096904	0.55515345	0.52710417	0.040447757	0.44019483	0.058622113	-0.36293325	-0.25126713	-0.20986954	0.45803412	-0.032213488	-0.28403182	-0.53982576	0.83762395	-0.31267889	0.049818337	-0.55363545	-0.37970533	-0.14111273	-0.63310657	0.061013492	0.43670406	-0.21099124	-0.11279228	0.0066224988	-0.00013025785	-0.00013874148	0.00047373613	-0.0010203257	0.0098404066	0.0018337034	-0.032264564	2	2	0	0	-97.449004	R0:S0:1	1.3813449	-76.640957	uncorrelated	2	817c5bc	v2.2.6	YY	7	sharp_wc_2.0_b_50	self-energy/D/M	boucle_AF.py	2023-11-15@10:42
2x2_2C_8b_C2v_L	5.4430725	0	0	10.999094	2.5000884	-0.098459668	-4.010935	-5.6269486	0.21439908	0.16423891	-5.2908295	-0.14710198	-5.3343466	12.071208	-0.0001887553	-0.00068531463	0.00020691298	-0.00012856844	-0.042411624	-0.012307437	-0.14974404	-0.010032768	0.1560251	-0.07854993	1.1985732	-0.89911769	2.2174965	-2.3331209	0.14128109	0.31930449	-0.096800738	-0.2473198	-1.992966	-0.40956517	-0.078310313	-0.017176973	1.3550508	2.2970342	0.078802787	-0.15644537	-0.89614229	1.1956563	2.3346274	-2.2194189	0.31949984	0.14142479	0.24705505	0.096487584	1.3047235	2.3700292	-0.020749747	-0.074534231	1.9308266	0.42455021	2.1000006	1	0.20106456	-0.0010762605	0.00028023533	0.00010806459	-0.00079373469	0.00023945301	-0.0017778139	0.00026161544	-0.0093357286	0.031336112	0.090503539	1.2627213	1.7078778	-0.55670143	-0.18918175	0.078073352	0.38145743	1.7840586	1.937348	1.5350807	0.12819892	0.42916123	1.7642515	1.4171102	1.8811072	1.3749657	0.00017327639	0.0017108946	0.0020217819	0.00017277261	0.70262562	-0.25800631	1.8728506	-0.13894254	-0.45571873	0.19472477	-0.29751194	-0.034837554	-0.85656574	0.5206106	0.059101751	-0.31550796	0.36209463	0.54144375	0.55238266	0.038460558	0.4565744	0.05102537	-0.37572029	-0.23221343	-0.19443686	0.45614377	-0.035846408	-0.29585118	-0.51998125	0.85695201	-0.31537296	0.058984875	-0.53940147	-0.3603836	-0.12963125	-0.66095208	0.053143849	0.45198588	-0.19567887	-0.12059133	0.0056514828	-0.0001141798	-0.00011652495	0.00072409323	-0.00054175206	0.011599762	0.0015970733	-0.036865688	2	2	0	0	-97.942932	R0:S0:1	1.3749657	-76.568957	uncorrelated	2	817c5bc	v2.2.6	YY	7	sharp_wc_2.0_b_50	self-energy/D/M	boucle_AF.py	2023-11-15@10:46
2x2_2C_8b_C2v_L	5.4635651	0	0	10.999094	2.5000884	-0.087533074	-3.9047555	-5.6146019	0.20977432	0.15149631	-5.2340312	-0.13432688	-5.2457585	12.081208	-0.00018156266	-0.00068299416	0.00021115955	-0.00012979128	-0.045176687	-0.012900714	-0.14673727	-0.010370544	0.15356125	-0.086311721	1.188819	-0.88179118	2.204801	-2.337589	0.14407337	0.31168922	-0.098590995	-0.23492007	-1.9579194	-0.40168786	-0.080708207	-0.01930815	1.3668914	2.2828318	0.086448589	-0.15382829	-0.88154964	1.1885519	2.3376753	-2.2048227	0.31185127	0.14418416	0.23492032	0.09840384	1.325965	2.35159	-0.022767636	-0.077366863	1.8998739	0.41317921	2.1000006	1	0.20106456	-0.0011931588	0.00025656101	9.2136666e-05	-0.00077710333	0.00032253514	-0.0022739624	0.00014078614	-0.0097213625	0.03040945	0.079453835	1.2630941	1.7103545	-0.55401528	-0.18888128	0.077861197	0.38829299	1.7637555	1.9391196	1.5349444	0.13533319	0.46297639	1.7736908	1.3944939	1.8744846	1.3819374	0.00017757654	0.0017696153	0.0020428403	0.00021122559	0.71814411	-0.23059957	1.938626	-0.13035616	-0.45797738	0.21171826	-0.28303059	-0.031601271	-0.83577235	0.54222068	0.04887644	-0.31237414	0.38274701	0.55633133	0.52152566	0.041279622	0.43855245	0.059364154	-0.36637526	-0.25306193	-0.21145866	0.45817388	-0.031790503	-0.28271626	-0.54169354	0.83577879	-0.31229013	0.048798625	-0.55486757	-0.38157956	-0.14411147	-0.63028232	0.061790839	0.43511419	-0.2112242	-0.11367902	0.006785876	-9.5023019e-05	-0.00011201784	0.00042847064	-0.0011275584	0.010215402	0.0019456143	-0.032105938	2	2	0	0	-97.399955	R0:S0:1	1.3819374	-76.648957	uncorrelated	2	817c5bc	v2.2.6	YY	6	sharp_wc_2.0_b_50	self-energy/D/M	boucle_AF.py	2023-11-15@11:06
2x2_2C_8b_C2v_L	5.4410976	0	0	10.999094	2.5000884	-0.099599922	-4.0219829	-5.6287675	0.21503755	0.1655289	-5.2976119	-0.14842573	-5.3443481	12.070208	-0.00018392173	-0.00064611366	0.00018559608	-0.00011709864	-0.042130042	-0.012239591	-0.15005402	-0.009990584	0.15622297	-0.07784899	1.1992205	-0.89916126	2.2191674	-2.333727	0.14106516	0.32011783	-0.096658491	-0.24852664	-1.9942566	-0.40980734	-0.078036055	-0.017011981	1.3575375	2.2987919	0.078063414	-0.15660103	-0.89801908	1.1980571	2.3342706	-2.2197789	0.3203092	0.14117954	0.24823446	0.096316581	1.3061328	2.372219	-0.020576625	-0.074181033	1.9317804	0.42512277	2.1000006	1	0.20106456	-0.0010685476	0.00020375155	6.7759268e-05	-0.00079189975	0.00024962577	-0.0017893904	0.00028030134	-0.0093107833	0.031431052	0.091561686	1.2626851	1.7076306	-0.55696159	-0.18920745	0.078094219	0.38073194	1.786118	1.9371071	1.5351739	0.12741374	0.42584127	1.763465	1.4196879	1.8816054	1.374226	0.00016828208	0.0016773273	0.0020316513	0.00014945386	0.70118318	-0.260681	1.8657677	-0.13998441	-0.45533272	0.19313991	-0.29869005	-0.035623975	-0.85861069	0.51851037	0.060003033	-0.3156938	0.36000765	0.53988732	0.55474733	0.038138966	0.45821394	0.050331417	-0.37756	-0.23026248	-0.19285154	0.45569138	-0.036099504	-0.29790882	-0.51788549	0.8587349	-0.31554632	0.059940537	-0.53777989	-0.35823671	-0.12862253	-0.66401308	0.052407556	0.4534545	-0.19398431	-0.12110946	0.0055586322	-7.0125469e-05	-7.9466011e-05	0.00074487233	-0.00051532222	0.011880128	0.0015539615	-0.037510672	2	2	0	0	-98.00405	R0:S0:1	1.374226	-76.560957	uncorrelated	2	817c5bc	v2.2.6	YY	6	sharp_wc_2.0_b_50	self-energy/D/M	boucle_AF.py	2023-11-15@11:10
2x2_2C_8b_C2v_L	5.4656193	0	0	10.999094	2.5000884	-0.086520902	-3.8939208	-5.6139643	0.20949549	0.15024334	-5.2279971	-0.13305268	-5.2388385	12.082208	-0.00018127792	-0.00068710632	0.00020823544	-0.00012950158	-0.045478701	-0.012980898	-0.14644392	-0.01042858	0.15331951	-0.087091716	1.1874622	-0.88109686	2.2038665	-2.3376329	0.1444723	0.31089193	-0.098829423	-0.23359832	-1.9656244	-0.39500585	-0.080846093	-0.019627617	1.3519519	2.282871	0.087244577	-0.15359613	-0.88039583	1.1867407	2.3379711	-2.2042282	0.31104464	0.14458297	0.23359776	0.098644976	1.312228	2.3506824	-0.023038515	-0.077586126	1.9081245	0.4060329	2.1000006	1	0.20106456	-0.0011967893	0.00025177805	9.069369e-05	-0.00077859654	0.00032340355	-0.0022322828	0.00013946911	-0.0095926139	0.03032684	0.078292867	1.2631315	1.7105972	-0.55374786	-0.18884765	0.077841129	0.38894467	1.7616526	1.939415	1.5348839	0.13596242	0.46647823	1.7739374	1.3925347	1.8744793	1.3826026	0.000177772	0.0017708333	0.0020430547	0.0002106101	0.72009134	-0.22823919	1.9448326	-0.12857445	-0.45805333	0.21360423	-0.28129787	-0.030904689	-0.83360425	0.5444897	0.047627155	-0.31182361	0.38488034	0.55770117	0.5214717	0.040925218	0.43643164	0.060442303	-0.36102006	-0.25540809	-0.21335395	0.45826802	-0.031235105	-0.28076486	-0.54398195	0.8336747	-0.31173289	0.047538688	-0.55628058	-0.38374609	-0.14390589	-0.62742497	0.062862757	0.43314203	-0.21410859	-0.11133385	0.0068627143	-9.3705462e-05	-0.00011124461	0.0004145251	-0.0011404876	0.0095677151	0.0018967403	-0.03139799	2	2	0	0	-97.349783	R0:S0:1	1.3826026	-76.656957	uncorrelated	2	817c5bc	v2.2.6	YY	7	sharp_wc_2.0_b_50	self-energy/D/M	boucle_AF.py	2023-11-15@11:34
2x2_2C_8b_C2v_L	5.4391127	0	0	10.999094	2.5000884	-0.1005988	-4.0331072	-5.6299237	0.21556052	0.16670658	-5.3037642	-0.14955334	-5.3521766	12.069208	-0.00018116574	-0.00066631359	0.00019621403	-0.00012438676	-0.041844632	-0.012163927	-0.15029716	-0.0099537206	0.15628397	-0.077149631	1.2021566	-0.90114691	2.2190085	-2.3332071	0.1408144	0.32081718	-0.096498457	-0.24961167	-1.9965976	-0.41077134	-0.077712505	-0.016865781	1.3579413	2.3000029	0.077433605	-0.15674102	-0.89756682	1.1986317	2.3350281	-2.2213484	0.32101686	0.14097293	0.24932098	0.096195109	1.3057969	2.3740996	-0.020441783	-0.073875241	1.9335179	0.42633509	2.1000006	1	0.20106456	-0.0010637018	0.00023164158	8.2570705e-05	-0.0007967228	0.00024222028	-0.0017531818	0.00027642059	-0.0092585677	0.031520996	0.092599266	1.262649	1.7073795	-0.55722455	-0.18923084	0.078115329	0.38000749	1.7880667	1.9368503	1.5352628	0.12665694	0.42263462	1.7625972	1.4220721	1.8821017	1.3734885	0.00016205499	0.0016852559	0.0020158813	0.00016255593	0.69969306	-0.26319076	1.8586202	-0.14090021	-0.45479896	0.19162288	-0.30094095	-0.035826749	-0.86026767	0.51649744	0.060841179	-0.31576654	0.35790999	0.53825182	0.55748131	0.037893394	0.45976032	0.049703373	-0.37897581	-0.22841136	-0.191327	0.45528604	-0.037009217	-0.29897313	-0.51584066	0.86074035	-0.31562359	0.060707081	-0.53614408	-0.35619978	-0.12747706	-0.66701974	0.051772036	0.45497167	-0.19248396	-0.12185355	0.0054870654	-8.4822186e-05	-9.1948983e-05	0.00078414776	-0.00052923908	0.012044297	0.001577807	-0.03801742	2	2	0	0	-98.057423	R0:S0:1	1.3734885	-76.552957	uncorrelated	2	817c5bc	v2.2.6	YY	7	sharp_wc_2.0_b_50	self-energy/D/M	boucle_AF.py	2023-11-15@11:38
2x2_2C_8b_C2v_L	5.467377	0	0	10.999094	2.5000884	-0.085673786	-3.88504	-5.6122292	0.20912875	0.1491207	-5.2243595	-0.13193366	-5.230297	12.083208	-0.00017509494	-0.0006908158	0.0002146706	-0.00013045083	-0.045675464	-0.012982392	-0.14614998	-0.010413433	0.15304784	-0.087727629	1.1865607	-0.88026964	2.2027026	-2.3374878	0.14470238	0.31020965	-0.09897804	-0.23250585	-1.9525502	-0.39844582	-0.081017621	-0.019776292	1.3676516	2.2806908	0.087868611	-0.15332663	-0.87918657	1.1854903	2.3380288	-2.2033336	0.31037678	0.14481874	0.23253891	0.098791412	1.3285457	2.3486372	-0.02318542	-0.077744197	1.8952487	0.40922882	2.1000006	1	0.20106456	-0.0012055976	0.00023258877	7.6755809e-05	-0.00077284582	0.00034487444	-0.0023553792	0.00012936082	-0.0097647497	0.030235544	0.077388453	1.2631636	1.7108005	-0.55351948	-0.18881775	0.077822669	0.38948534	1.7599897	1.9396089	1.5347946	0.13649158	0.46922552	1.7752969	1.3908264	1.8732903	1.3831553	0.00017128833	0.0017770748	0.0020336414	0.00022015497	0.72132503	-0.22566394	1.9496406	-0.12869644	-0.45807528	0.21506913	-0.28008133	-0.03043913	-0.83193136	0.54628084	0.046665893	-0.31139703	0.38652407	0.5587767	0.51621797	0.04161252	0.43493448	0.061165324	-0.36424275	-0.2570993	-0.21480107	0.45829377	-0.030886245	-0.27936296	-0.54576533	0.83204917	-0.31132713	0.046558375	-0.55739602	-0.38542071	-0.14676471	-0.62479767	0.063626417	0.43167219	-0.21429461	-0.11192588	0.0069623695	-7.8695374e-05	-9.9424475e-05	0.00037986273	-0.0012163982	0.009878748	0.0019757901	-0.031244429	2	2	0	0	-97.303594	R0:S0:1	1.3831553	-76.664957	uncorrelated	2	817c5bc	v2.2.6	YY	7	sharp_wc_2.0_b_50	self-energy/D/M	boucle_AF.py	2023-11-15@12:01
2x2_2C_8b_C2v_L	5.4371042	0	0	10.999094	2.5000884	-0.10170928	-4.0424324	-5.6321044	0.21619134	0.16777995	-5.3089046	-0.1507287	-5.3593547	12.068208	-0.00018859226	-0.0007291445	0.00022956618	-0.00012617197	-0.04160629	-0.012095824	-0.15055814	-0.0099006465	0.15652459	-0.076536706	1.2025543	-0.90081973	2.2206815	-2.3340472	0.14067818	0.3215418	-0.096355377	-0.25060446	-1.9970233	-0.41032823	-0.077443419	-0.016688427	1.3607582	2.3013003	0.076755224	-0.15690234	-0.89925964	1.2009943	2.3347956	-2.2215742	0.32172168	0.14079374	0.25029255	0.096017013	1.3077101	2.3759614	-0.020253044	-0.073538998	1.9335316	0.42617252	2.1000006	1	0.20106456	-0.0010431831	0.00024789448	8.8265475e-05	-0.00080100349	0.00023988267	-0.0017541287	0.00029067805	-0.0092376824	0.031614903	0.093629132	1.2626125	1.7071275	-0.55749042	-0.1892552	0.078137445	0.37929201	1.7899376	1.9366022	1.5354029	0.12587626	0.41951467	1.76178	1.4246362	1.8825045	1.3727596	0.00016889294	0.0017179323	0.0019761307	0.00015924099	0.69880467	-0.26563707	1.8513074	-0.14190083	-0.45448498	0.19019077	-0.30205309	-0.036649684	-0.86217297	0.5144716	0.061513611	-0.31581667	0.35590011	0.53657908	0.55974663	0.037541387	0.46130654	0.049048649	-0.38104739	-0.22659517	-0.18990652	0.45484787	-0.037247505	-0.30107214	-0.51381248	0.86236707	-0.31564866	0.061476875	-0.53440418	-0.35410979	-0.1266204	-0.67015255	0.051070114	0.45634012	-0.1908376	-0.12220647	0.0053520654	-9.7672602e-05	-9.6350512e-05	0.00082728478	-0.00047188547	0.012304486	0.0015479964	-0.038677439	2	2	0	0	-98.106215	R0:S0:1	1.3727596	-76.544957	uncorrelated	2	817c5bc	v2.2.6	YY	6	sharp_wc_2.0_b_50	self-energy/D/M	boucle_AF.py	2023-11-15@12:02
2x2_2C_8b_C2v_L	5.4693909	0	0	10.999094	2.5000884	-0.084681034	-3.8749125	-5.6117804	0.20884303	0.14772462	-5.2169306	-0.13056787	-5.2208876	12.084208	-0.00017204535	-0.00066724009	0.00019659925	-0.00012480419	-0.045938004	-0.013041242	-0.14582256	-0.010453306	0.15280375	-0.088523206	1.1857319	-0.8791128	2.2014448	-2.3378706	0.14510582	0.3093866	-0.099207264	-0.23105789	-1.9588125	-0.39268831	-0.081049884	-0.02007433	1.354176	2.2800013	0.088660342	-0.15307594	-0.87763855	1.1842938	2.3386285	-2.202371	0.3095557	0.14523346	0.23111006	0.099041511	1.3163452	2.3472379	-0.023463868	-0.077904514	1.9018811	0.40301457	2.1000006	1	0.20106456	-0.0012122437	0.00022836018	7.2608048e-05	-0.00076736138	0.00033622329	-0.002324087	0.00011637233	-0.0096401045	0.030143332	0.076215407	1.2632005	1.7110365	-0.55325856	-0.18878268	0.077803325	0.39013137	1.7578762	1.9398532	1.5347929	0.13711229	0.47286786	1.7755785	1.3888282	1.8731333	1.3838154	0.0001710067	0.0017615641	0.002048682	0.00021289449	0.72313515	-0.22318228	1.9557832	-0.12704417	-0.45809205	0.21699646	-0.27852728	-0.029883537	-0.82965742	0.54857007	0.045372074	-0.31077765	0.38874324	0.56002523	0.51589213	0.041372624	0.43255186	0.062257442	-0.3594297	-0.25951957	-0.2167323	0.45831244	-0.030448087	-0.2776298	-0.54807795	0.82982881	-0.31073353	0.045236807	-0.55873381	-0.38770915	-0.14678808	-0.62193023	0.06474818	0.42949793	-0.21713281	-0.10987969	0.0070566717	-7.7186135e-05	-9.426842e-05	0.00034515566	-0.0012468696	0.0092795496	0.0019652763	-0.030545532	2	2	0	0	-97.247059	R0:S0:1	1.3838154	-76.672957	uncorrelated	2	817c5bc	v2.2.6	YY	7	sharp_wc_2.0_b_50	self-energy/D/M	boucle_AF.py	2023-11-15@12:30
2x2_2C_8b_C2v_L	5.4351015	0	0	10.999094	2.5000884	-0.10292051	-4.0535596	-5.6340827	0.21675968	0.16902702	-5.3147112	-0.15192521	-5.3684773	12.067208	-0.00018769929	-0.00068538821	0.00020679198	-0.00012615846	-0.041307751	-0.01201555	-0.1508109	-0.0098394389	0.15665743	-0.075808415	1.204195	-0.90239704	2.2216376	-2.3338626	0.14043617	0.32229079	-0.096183326	-0.25179069	-1.9986757	-0.41240098	-0.077092215	-0.016522681	1.3623248	2.3025354	0.076089114	-0.15709349	-0.90009701	1.2019042	2.3349975	-2.2230592	0.32249033	0.14056421	0.25143488	0.095823791	1.3082446	2.3775785	-0.02007717	-0.073153806	1.9348323	0.42863419	2.1000006	1	0.20106456	-0.001037681	0.00029034673	0.00011390936	-0.00079400178	0.00023546855	-0.0017570732	0.00029932447	-0.0091799295	0.031705975	0.094708119	1.2625758	1.7068703	-0.55775563	-0.18927834	0.078158593	0.37852442	1.7919885	1.9363928	1.5354835	0.1250554	0.41610958	1.7609005	1.4272946	1.882974	1.3719778	0.00016918023	0.0016829851	0.0019896575	0.00015899258	0.69728149	-0.26832216	1.8435884	-0.14301399	-0.45396453	0.18863197	-0.30374795	-0.036985176	-0.86407901	0.51234266	0.062367419	-0.31588379	0.35364574	0.53490866	0.56244229	0.037399696	0.46290102	0.048374919	-0.3827861	-0.22463564	-0.18835281	0.45439508	-0.037797071	-0.30240222	-0.51167111	0.86438076	-0.31571432	0.062300387	-0.53265517	-0.35180209	-0.12553506	-0.67328789	0.050356	0.45780814	-0.1891999	-0.12330201	0.0052762782	-0.00012342557	-0.00011814641	0.00082746161	-0.00042685308	0.012553257	0.0015237843	-0.039203743	2	2	0	0	-98.163823	R0:S0:1	1.3719778	-76.536957	uncorrelated	2	817c5bc	v2.2.6	YY	7	sharp_wc_2.0_b_50	self-energy/D/M	boucle_AF.py	2023-11-15@12:30
2x2_2C_8b_C2v_L	5.4711086	0	0	10.999094	2.5000884	-0.083940221	-3.8672775	-5.6111305	0.20857675	0.14654835	-5.2111452	-0.12940222	-5.2123718	12.085208	-0.00016820251	-0.00067251102	0.00020302209	-0.00012949423	-0.046143894	-0.013043239	-0.14552619	-0.010446823	0.15264257	-0.089150265	1.183767	-0.87887695	2.201384	-2.3377364	0.14544401	0.30870341	-0.099348984	-0.22987509	-1.944534	-0.39512395	-0.081155277	-0.020270868	1.3708874	2.2779878	0.089310362	-0.15291881	-0.877865	1.1827602	2.3382394	-2.2019774	0.30887043	0.14557968	0.22997195	0.099224679	1.3334116	2.3448715	-0.023631595	-0.078020352	1.8882512	0.40525425	2.1000006	1	0.20106456	-0.0012246858	0.00025395572	8.6478877e-05	-0.00076456838	0.00035708854	-0.0024925132	0.00010263349	-0.0097765908	0.030050391	0.075297135	1.2632319	1.7112355	-0.55303611	-0.18875243	0.077785953	0.39067147	1.7560874	1.9401795	1.5346899	0.13761883	0.47573344	1.7768918	1.3871085	1.871909	1.3843676	0.00016778956	0.0017657425	0.0020353552	0.00022994744	0.72453002	-0.22055193	1.9606504	-0.12709398	-0.45820997	0.21857098	-0.27661522	-0.029250838	-0.82806863	0.55036899	0.044254842	-0.31026594	0.39042657	0.5610063	0.51049346	0.041976342	0.43086098	0.063060561	-0.36287449	-0.26128678	-0.21831612	0.45842328	-0.029674469	-0.27593226	-0.54987912	0.82817116	-0.31022127	0.044110766	-0.55979715	-0.38951914	-0.14984271	-0.61938536	0.065571685	0.4278586	-0.21726153	-0.11019985	0.0071756418	-9.0799844e-05	-0.0001092864	0.00031465484	-0.0013556103	0.0096396199	0.0020284121	-0.030474774	2	2	0	0	-97.201427	R0:S0:1	1.3843676	-76.680957	uncorrelated	2	817c5bc	v2.2.6	YY	7	sharp_wc_2.0_b_50	self-energy/D/M	boucle_AF.py	2023-11-15@12:58
2x2_2C_8b_C2v_L	5.4330672	0	0	10.999094	2.5000884	-0.10402664	-4.0653066	-5.6354491	0.21741943	0.17020018	-5.3208583	-0.15312545	-5.3772865	12.066208	-0.00018602387	-0.0007295407	0.0002319659	-0.00011971146	-0.041029724	-0.011939995	-0.15106763	-0.009792153	0.15677518	-0.07511934	1.2062292	-0.90299512	2.2222569	-2.3341334	0.1402275	0.32306007	-0.096003945	-0.25286734	-2.0003053	-0.41119001	-0.076748511	-0.016360129	1.3639171	2.3042809	0.075360189	-0.15720249	-0.90068482	1.2039333	2.3352829	-2.2236742	0.32326295	0.1403577	0.25253034	0.095678962	1.3088932	2.379858	-0.019915943	-0.072809594	1.9360351	0.42766829	2.1000006	1	0.20106456	-0.001027663	0.00025357718	9.4853819e-05	-0.00079992618	0.00023637386	-0.0017428766	0.00029909885	-0.00915511	0.031798275	0.095783541	1.2625387	1.7066088	-0.55802576	-0.18930084	0.078180387	0.37775369	1.7940078	1.9361032	1.5356056	0.12424073	0.41278585	1.7599807	1.4300131	1.8834763	1.3711934	0.00016793776	0.001704618	0.0019578322	0.00014548086	0.69603467	-0.27090444	1.8357333	-0.1439076	-0.45341859	0.18710127	-0.30556315	-0.037611512	-0.86594411	0.51022548	0.063156288	-0.31590878	0.35140167	0.53311151	0.56513724	0.036947917	0.46444311	0.04772287	-0.38455913	-0.22274254	-0.18679518	0.45386904	-0.038421523	-0.3042073	-0.5095528	0.86623558	-0.31575717	0.063078797	-0.53089752	-0.34962182	-0.12448434	-0.67658689	0.049688881	0.45929595	-0.18758448	-0.12343054	0.0051840055	-0.00010178005	-0.00010044048	0.00087241697	-0.00044739857	0.012773261	0.0015127263	-0.039871455	2	2	0	0	-98.221232	R0:S0:1	1.3711934	-76.528957	uncorrelated	2	817c5bc	v2.2.6	YY	7	sharp_wc_2.0_b_50	self-energy/D/M	boucle_AF.py	2023-11-15@12:58
2x2_2C_8b_C2v_L	5.4308837	0	0	10.999094	2.5000884	-0.10548467	-4.0789023	-5.637284	0.21809566	0.17156062	-5.3274904	-0.15446018	-5.3873398	12.065208	-0.0001836141	-0.00070829011	0.00022227833	-0.00011328105	-0.040682508	-0.01184027	-0.15134338	-0.0097297659	0.15697584	-0.074262289	1.2076453	-0.90553607	2.2236459	-2.3334878	0.13997804	0.32391055	-0.095807758	-0.25416639	-2.001348	-0.41290361	-0.076344107	-0.01619229	1.3668375	2.3057141	0.074549045	-0.15744704	-0.90229213	1.2044405	2.3351239	-2.2257174	0.32412712	0.14011515	0.25379983	0.095455102	1.3106238	2.3817986	-0.019718869	-0.072352792	1.9366652	0.42979589	2.1000006	1	0.20106456	-0.0010168536	0.00022101854	7.6931394e-05	-0.00079358439	0.00024217	-0.0017403341	0.00031580059	-0.0090961508	0.031891885	0.097005239	1.2624987	1.7063233	-0.55831578	-0.18932421	0.078203073	0.37688876	1.7962789	1.9359612	1.5356129	0.1233092	0.40893044	1.7590232	1.4330905	1.8839514	1.370313	0.000165772	0.0016803567	0.0019559745	0.00013188069	0.69426204	-0.27386572	1.8268249	-0.14516168	-0.45285222	0.18536457	-0.30717301	-0.037800176	-0.86819779	0.50782463	0.064053197	-0.31594959	0.34884571	0.5311704	0.56795765	0.036721788	0.466219	0.046996219	-0.38687846	-0.22054127	-0.18505877	0.4533564	-0.038873153	-0.30535901	-0.50712607	0.86862823	-0.31579176	0.063962504	-0.52887909	-0.34701577	-0.12336377	-0.68019758	0.048912784	0.46090317	-0.18567012	-0.12450123	0.0050806786	-8.2134961e-05	-8.3414947e-05	0.00088364264	-0.00041646289	0.013084415	0.001481475	-0.040550725	2	2	0	0	-98.287956	R0:S0:1	1.370313	-76.520957	uncorrelated	2	817c5bc	v2.2.6	YY	7	sharp_wc_2.0_b_50	self-energy/D/M	boucle_AF.py	2023-11-15@13:25
