CDMFT_iterations	CDMFT_method	D	D2	D2_ave	D_ave	E0_1	E_kin	GS_consistency	U	U_1_ave	convergence	dist_function	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_ave	n_1	sb1_1	sb1_1_ave	sb2_1	sb2_1_ave	sb3_1	sb3_1_ave	sb4_1	sb4_1_ave	sb5_1	sb5_1_ave	sb6_1	sb6_1_ave	sb7_1	sb7_1_ave	sb8_1	sb8_1_ave	script	sector_1	t	t_1_ave	t_ave	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tp	tp_1_ave	tp_ave	tpp	tpp_ave	version	
12	Broyden	1e-09	1e-09	-0.001002276987	0.0001975078684	-15.09296152	-1.345635814	Y	6	0.07037939966	self-energy	sharp_wc_2_b_35	-0.2601213904	1.905891489	-0.3138413166	1.568214236	-0.05066965578	0.6405626582	-0.6139863413	1.564555357	-0.6139166551	1.564502629	-0.05068313324	0.6408954258	0.04394138822	0.1215030238	-0.6790087437	1.933000145	a248bdd	2x2_2C_8b_C2v_L	1.64	0.8911795226	0.9013664655	0.9999999998609039	-0.002936603837	0.02778188124	0.289620329	-2.408297357	0.000207532463	-0.00490605999	0.4625466791	-2.193402651	0.4625267808	-2.193520215	0.00239753272	-0.04132449456	-0.1657578328	1.112117655	-0.4677456063	0.3748352164	recalcules_de_points_supra.py	R0:S0:1	1	-0.6289208016	-1.17429246	-0.2590590172	0.6844990679	-0.002405627664	0.004577342756	-0.1794623333	2.336443811	6.361780393e-05	0.001949241377	-0.0001946897336	-0.00543036967	0.1794395338	-2.335967115	0.00100454978	-0.003750386001	-1.896821929e-05	0.0003206619153	2024-12-02@23:29	-0.3	0.0306951249	0.2122191978	0.2	-0.5383879731	v2.7.1	
9	Broyden	1e-09	1e-09	-0.02696289183	-0.0008173655646	-14.56600945	-1.37645516	Y	6	0.1082651698	self-energy	sharp_wc_2_b_35	0.2473224313	0.3456581181	-0.2940128976	1.901990628	-0.08669267601	0.8710345504	0.530125566	0.4258237537	-0.08679698819	0.8730977441	0.5301984623	0.4259544603	-0.07362859628	1.820181087	0.5741015989	0.09316772555	a248bdd	2x2_2C_8b_C2v_L	2.58	0.9870355561	0.9979655196	0.9999999998079045	0.0002396235966	-0.0007553185611	-0.0001255094649	0.0007764777423	-0.04983154814	0.9063253919	0.009125270727	0.1963247834	-0.05002576418	0.9091511932	-0.008984715289	-0.1976345006	4.307186482e-05	-0.0002257312624	-0.0001170428448	0.0006398437448	recalcules_de_points_supra.py	R0:S0:1	1	-0.6466985325	-1.191389215	-0.258373256	2.088076949	0.2776559575	-0.6104171618	0.2059145606	-2.063031947	-0.43822041	2.249394752	-0.2059153664	2.061198766	-0.4382137797	2.249750558	0.1898003185	-1.322629044	0.4456267456	-0.4537952097	2024-12-02@23:36	-0.3	0.05603258095	0.295802976	0.2	-0.4816252635	v2.7.1	
12	Broyden	1e-09	1e-09	-0.0009541353762	0.0001803307045	-13.28721489	-1.344875413	Y	6	0.06974801366	self-energy	sharp_wc_2_b_35	0.2592947015	0.09390168573	-0.3155916672	1.565890836	0.6170967821	0.4361843842	-0.0497070998	0.642380289	-0.6169666803	1.563820607	-0.04975084078	0.642654464	-0.6829825713	1.933640715	0.04353966215	0.1201569337	a248bdd	2x2_2C_8b_C2v_L	1.62	0.8890793399	0.8989509545	0.9999999998211297	-0.2585569267	0.6860270735	0.2903732241	-2.416427221	3.762584568e-05	0.002293432552	-0.000515803297	0.00974610784	0.4632901291	-2.193678526	0.001592491633	-0.02751340452	-0.4685677923	0.372875178	0.1653717167	-1.107773548	recalcules_de_points_supra.py	R0:S0:1	1	-0.6285195189	-1.173904917	-0.002927249274	0.02638772224	0.003059241578	-0.007595214387	-0.4633157903	2.193817195	0.1786385136	-2.336549127	-0.0001658274227	-0.003554066092	0.1786533223	-2.336477834	3.289241263e-06	0.000100702009	-0.0004791165579	0.001795366094	2024-12-02@23:46	-0.3	0.03032345687	0.210020304	0.2	-0.5398220263	v2.7.1	
3	Broyden	1e-09	1e-09	0.02272906798	-0.007027241963	-13.68839099	-1.342591159	Y	6	0.06903711994	self-energy	sharp_wc_2_b_35	-0.2658905005	1.9054655	-0.3137939157	1.562343738	-0.6294457356	1.573643365	-0.0640624607	0.8964725494	-0.6296483363	1.573708981	0.0642445508	1.101324111	0.6811191942	0.06470077869	-0.05066290623	1.882968399	a248bdd	2x2_2C_8b_C2v_L	1.6	0.8872446494	0.8962638749	0.9999999997783692	-0.00277269498	0.02480328207	0.2898852797	-2.423873642	-0.4621459789	2.167354027	-0.05802307126	0.9589757221	0.4621358214	-2.167304648	-0.1762990852	2.128346065	-9.221395335e-06	9.629559679e-05	0.0002298263574	-0.0007995467577	recalcules_de_points_supra.py	R0:S0:1	1	-0.6282482061	-1.172752635	-0.2603158927	0.690756144	-0.002825900967	0.007084718965	0.008172859955	0.1458133902	-0.1763331444	2.130733334	0.008168403402	0.1465590661	-0.05840921789	0.9643975339	-0.4675419948	0.3683313599	-0.1663448403	1.100111236	2024-12-02@23:50	-0.3	0.03008805853	0.2064423057	0.2	-0.5395291612	v2.7.1	
7	Broyden	1e-09	1e-09	-0.02850204695	-0.0007395122726	-15.16731986	-1.376826654	Y	6	0.1094523977	self-energy	sharp_wc_2_b_35	-0.2473416457	1.656108808	-0.2959641199	1.902093029	-0.09144027184	0.9519078037	0.5377171502	0.4253113824	-0.08963771178	0.9235583968	0.5338412746	0.4250941752	-0.07637211887	1.821341674	0.5765364909	0.09211834037	a248bdd	2x2_2C_8b_C2v_L	2.6	0.9893960583	0.9991582953	0.9999999998614689	-0.2578789356	2.08288512	-0.01043556598	0.0808716817	-0.0602005627	1.032509416	0.01141858488	0.2102582357	-0.05611861154	0.984345559	-0.01098390298	-0.2056441607	-0.001886784356	0.006764350216	-2.504361864e-05	-0.0007124372923	recalcules_de_points_supra.py	R0:S0:1	1	-0.6472258243	-1.191696979	-0.009137811129	0.01986597154	0.2779674866	-0.6077466236	0.2060821791	-1.993162825	-0.4384297519	2.251985648	-0.2061709472	2.022825178	-0.4379947668	2.248472534	0.1908188214	-1.324064497	0.4459701448	-0.4520395335	2024-12-02@23:56	-0.3	0.05727993753	0.2963315995	0.2	-0.4811509779	v2.7.1	
11	Broyden	1e-09	1e-09	0.001792458454	-0.000383402953	-11.65783593	-1.343556669	Y	6	0.06850382987	self-energy	sharp_wc_2_b_35	0.318857167	0.4388557126	-0.2577100747	1.906451726	0.04826765293	1.353483628	0.6219808214	0.4379988115	-0.622197571	1.562194166	-0.04831104036	0.6465525969	-0.04285688607	1.882058766	0.6896016025	0.06534234267	a248bdd	2x2_2C_8b_C2v_L	1.58	0.8847932311	0.894172542	0.9999999998484168	0.00170759671	-0.003571174397	0.001930247207	-0.01827308148	0.1771572524	-2.336625119	-0.0002713541809	-0.006201079283	-0.4648128495	2.194631566	-0.001720880329	0.03059072182	0.0004271005899	-0.001586697357	-1.975530532e-06	-8.814785661e-05	recalcules_de_points_supra.py	R0:S0:1	1	-0.6277220186	-1.173268253	0.2918711491	-2.432990162	0.257562329	-0.6893439385	-0.002648833734	0.04596305793	-0.4647554784	2.195115282	-0.0002141779487	-0.004832300424	0.1772221399	-2.337311661	0.1647334051	-1.100382466	-0.4700683151	0.3694853489	2024-12-03@00:06	-0.3	0.02950130873	0.2057614783	0.2	-0.5427998634	v2.7.1	
16	Broyden	1e-09	1e-09	0.02756505525	0.001131271472	-14.74325079	-1.37853827	Y	6	0.1103574138	self-energy	sharp_wc_2_b_35	0.2464455117	0.3420390631	-0.2955062027	1.902297385	-0.08963766513	0.8952967216	0.528653068	0.4262198337	-0.08965394414	0.8947591611	0.5283808401	0.4262525757	-0.07443878346	1.817264765	0.5716718086	0.09454655907	a248bdd	2x2_2C_8b_C2v_L	2.62	0.991048233	1.001783274	0.9999999998678473	-0.003739262014	0.008861944338	0.003821687578	-0.02889709888	0.05161916072	-0.9372594997	-0.009650946252	-0.2058441356	0.05152119125	-0.9361443527	0.009681684917	0.2056912916	-2.830801091e-05	6.455809835e-05	-7.428542233e-05	0.0003619024543	recalcules_de_points_supra.py	R0:S0:1	1	-0.6476946876	-1.192759531	-0.2575482002	2.076873589	0.2784306479	-0.6062550588	0.2075522178	-2.043498452	-0.4377973991	2.254587798	-0.2075862483	2.044210754	-0.4377558456	2.254455863	0.1908635487	-1.333168757	0.4451799439	-0.4576011657	2024-12-03@00:18	-0.3	0.05732529376	0.2993089412	0.2	-0.4799302804	v2.7.1	
10	Broyden	1e-09	1e-09	-0.0002471856941	5.405098989e-05	-12.32505422	-1.342885681	Y	6	0.06787912008	self-energy	sharp_wc_2_b_35	-0.2568935401	1.906761009	-0.3210778476	1.559167812	-0.6249061199	1.561524314	-0.04756684449	0.6483850629	-0.04757086121	0.6483159568	0.624882106	0.4385207128	0.6936125408	0.06474369397	-0.04225190124	1.883300182	a248bdd	2x2_2C_8b_C2v_L	1.56	0.8826432591	0.8918282014	0.9999999998483718	0.002768811896	-0.02596789577	0.2927456979	-2.440861188	-0.4654951744	2.194656722	0.0003487525291	-0.005781229487	0.000228590622	-0.004255586307	9.68860147e-05	-0.001384620607	-0.0001070242101	0.0004812637415	3.406990883e-05	-0.000103327499	recalcules_de_points_supra.py	R0:S0:1	1	-0.6273771874	-1.172909253	0.2570600813	-0.6903011384	-0.002632700104	0.005936102031	-0.0001772642683	0.0001015253947	-0.1764349211	2.337961393	0.1764165787	-2.337859052	-0.4654989149	2.194781555	0.4708048268	-0.3675466635	-0.1643508525	1.096264252	2024-12-03@00:27	-0.3	0.02904924144	0.2037372063	0.2	-0.544276331	v2.7.1	
39	Broyden	1e-09	1e-09	0.02160143938	0.001722038606	-14.18049491	-1.380586644	Y	6	0.1104938393	self-energy	sharp_wc_2_b_35	0.2424610474	0.3369516148	0.2956481596	0.09889037615	-0.08339905254	0.6620127782	0.5103490695	0.4155133592	-0.08737635771	0.7414591145	0.5109286239	0.4206332388	-0.06765541444	1.809107443	0.5626675197	0.09884339607	a248bdd	2x2_2C_8b_C2v_L	2.64	0.9915881995	1.00641755	0.9999999998324296	-0.02378928384	0.06220297464	0.2785166939	-0.6011843589	-0.02209798989	0.5073160613	0.004054795808	0.1403843078	-0.03326593779	0.693001931	0.005888154806	0.168972735	0.006041320822	-0.02301973916	-0.0006697378978	0.001170687469	recalcules_de_points_supra.py	R0:S0:1	1	-0.6482049119	-1.1937269	-0.2543338955	2.051852854	-0.0203244642	0.1472430958	-0.208825511	2.234196202	0.4348418211	-2.229319721	0.2098253267	-2.166174844	-0.4343818843	2.242268418	-0.1898267538	1.346722473	0.4415660612	-0.4670708229	2024-12-03@00:53	-0.3	0.05542635308	0.3052790372	0.2	-0.4763801622	v2.7.1	
9	Broyden	1e-09	1e-09	0.0008217296659	-0.0001796644242	-12.31687143	-1.342241035	Y	6	0.06725738079	self-energy	sharp_wc_2_b_35	0.2564464946	0.0932489781	0.3223965163	0.4432282034	0.6272200925	0.4392262185	0.04706921313	1.34943171	-0.04706298338	0.6504682248	-0.627133067	1.560743133	-0.6972647814	1.935718795	0.04174383082	0.115720013	a248bdd	2x2_2C_8b_C2v_L	1.54	0.8804450254	0.8894287313	0.9999999997958364	-0.2566055073	0.6921568178	-0.004931918556	0.01172203977	-0.0001340782995	-0.002812490638	-0.1757685989	2.338568206	-0.0005392918085	0.009842876122	0.4661929455	-2.194929156	0.4716030929	-0.3659689349	-0.1640592299	1.093046275	recalcules_de_points_supra.py	R0:S0:1	1	-0.6269528228	-1.172620483	-0.004924046353	0.0458226438	0.293368262	-2.448806141	-0.4662154522	2.194901807	0.001319649749	-0.02272421607	0.175764521	-2.338609441	4.227338739e-05	0.001975614268	-1.429029436e-05	-3.136547429e-05	0.0003810744297	-0.001438568626	2024-12-03@01:01	-0.3	0.02860885776	0.2015844623	0.2	-0.5457260674	v2.7.1	
13	Broyden	1e-09	1e-09	-0.02801566038	-0.001467043991	-15.41417805	-1.38075356	Y	6	0.1124969116	self-energy	sharp_wc_2_b_35	-0.2980288983	1.902737325	-0.2456775592	1.66147855	-0.09244792968	0.9145727154	0.5262655919	0.4271347139	-0.09247411074	0.9147377678	0.5261067346	0.427217992	-0.07518370792	1.81407264	0.5692160738	0.09607299028	a248bdd	2x2_2C_8b_C2v_L	2.66	0.9950584098	1.005612082	0.999999999867881	0.003460452498	-0.02596138622	0.256826593	-2.066546507	-0.05264765377	0.9587813958	0.01024873784	0.2135038271	-0.05261838343	0.9586118151	-0.01020964311	-0.2138451211	-7.068860238e-05	0.0002138005819	-6.89394494e-05	0.0003587484709	recalcules_de_points_supra.py	R0:S0:1	1	-0.6486474782	-1.194214838	-0.2795000791	0.6021582683	0.003427052524	-0.00813387441	0.2092043072	-2.02737856	-0.4373483004	2.260922166	-0.2092202166	2.027322675	-0.437326574	2.261011335	0.1920008197	-1.344514495	0.4447602152	-0.4618393186	2024-12-03@01:11	-0.3	0.0586404151	0.302902256	0.2	-0.478340223	v2.7.1	
7	Broyden	1e-09	1e-09	-0.001188699686	0.0003174054696	-13.41903281	-1.341534054	Y	6	0.06666280722	self-energy	sharp_wc_2_b_35	-0.2557644892	1.907143788	-0.3243477677	1.554389477	-0.04647400358	0.6520195133	-0.6296998486	1.559509908	0.04649443534	1.347254867	0.6297862089	0.4405698363	0.04111423351	0.1146642122	-0.7013148848	1.936218531	a248bdd	2x2_2C_8b_C2v_L	1.52	0.8782789361	0.8869483605	0.9999999997978157	-0.002848991338	0.02863746726	0.2943128014	-2.45770699	-0.0001753769034	0.004670625916	0.4671432978	-2.196387036	0.1748516791	-2.337173893	-0.0002929449329	-0.007765077016	0.1636333103	-1.089138237	0.4725904534	-0.3642383878	recalcules_de_points_supra.py	R0:S0:1	1	-0.6265548245	-1.172272977	-0.2560904057	0.6934660363	-0.002013564487	0.002772006108	0.1749072928	-2.338351263	0.0001409163085	0.00213697944	-0.003888927098	0.06637040597	-0.4671703024	2.196743699	-0.001787122574	0.006699331036	2.610131661e-05	-0.0005148609253	2024-12-03@01:18	-0.3	0.02822346707	0.199352881	0.2	-0.5472760645	v2.7.1	
7	Broyden	1e-09	1e-09	-0.001284135376	0.0004250104861	-13.27292191	-1.340941954	Y	6	0.06604856776	self-energy	sharp_wc_2_b_35	-0.2557948534	1.902795188	-0.3272398213	1.556672065	0.6327266974	0.4404155458	0.04682408	1.333370037	0.04624074474	1.343293701	-0.6323603821	1.559333625	-0.7044788624	1.936732456	0.04099662526	0.1157396151	a248bdd	2x2_2C_8b_C2v_L	1.5	0.876039297	0.8846424319	0.9999999998117652	-0.02282471747	0.2261619778	0.2943119621	-2.455407503	0.0006163965159	0.02582403314	0.1741493672	-2.329000894	-0.1742728113	2.337793557	0.4677665517	-2.195131659	-0.4731198432	0.3624151313	0.1631409703	-1.08507476	recalcules_de_points_supra.py	R0:S0:1	1	-0.6262225797	-1.171987767	0.2552958185	-0.6947649605	0.01792826184	-0.03061226348	-0.4677733011	2.194590008	0.01399651999	-0.2357654083	-0.00688393196	0.1112963518	-2.016282921e-06	0.007184256424	-0.0001541427642	-0.001607686504	0.01071925324	-0.03997445157	2024-12-03@01:24	-0.3	0.02770856705	0.1973905373	0.2	-0.548685127	v2.7.1	
14	Broyden	1e-09	1e-09	-0.02840775575	-0.001600112934	-15.50529045	-1.381826844	Y	6	0.1136261933	self-energy	sharp_wc_2_b_35	-0.298581533	1.902880588	-0.2451478566	1.662932241	-0.09431733966	0.9342936699	0.5259432399	0.4276746922	-0.09435366272	0.9351973255	0.5261600323	0.4276769744	-0.07605119915	1.812862456	0.5683309421	0.0965828277	a248bdd	2x2_2C_8b_C2v_L	2.68	0.9971443067	1.007393221	0.9999999998473525	-0.0007209012149	0.005510413914	0.2564493281	-2.061970523	-0.05462114132	0.9854014274	0.01105141644	0.2175199296	-0.05469898148	0.9863801847	-0.0109175596	-0.2183532647	-4.684104484e-05	9.127313136e-05	-0.0001351062807	0.0006986372087	recalcules_de_points_supra.py	R0:S0:1	1	-0.6491435914	-1.194940447	-0.2798132602	0.6004417414	-0.0006382523671	0.001395422926	0.2099685452	-2.01065643	-0.4371138152	2.26432088	-0.2099765922	2.009932464	-0.4371592834	2.264419676	0.192707998	-1.349764667	0.4446093964	-0.4634146467	2024-12-03@01:35	-0.3	0.05942591528	0.3044992347	0.2	-0.4776831342	v2.7.1	
15	Broyden	1e-09	1e-09	-0.001338733267	0.001916995623	-16.22119392	-1.241856764	Y	6	0.09029199609	self-energy	sharp_wc_2_b_35	-0.1107937762	1.69077367	-0.3701379505	1.89900873	-0.2839187473	1.761219827	0.7727121709	0.2299463914	-0.2737811133	1.728799726	0.7682263322	0.2156364604	-0.2771653827	1.899517689	0.8444360566	0.03548013228	a248bdd	2x2_2C_8b_C2v_L	2.7	0.9924222699	0.9965341426	0.9999999998345681	0.1635515395	-1.538086487	0.03484548641	-0.1512899761	0.05677822584	-0.2685605554	-0.02619050702	0.123957131	-0.04913079767	0.1467642921	-0.02253172146	0.1611898232	0.04786943317	-0.0606317008	0.01914416591	-0.0639846852	recalcules_de_points_supra.py	R0:S0:1	1	-0.6593737803	-1.104205045	-0.08023918106	0.3411153358	0.2993983684	-0.5174472583	-0.2527203727	1.354993811	0.4331987933	-1.625505984	0.2528934705	-1.465179106	0.4322932867	-1.556909857	-0.2340699555	1.170393911	-0.4457100392	0.3283421179	2024-12-03@01:47	-0.3	0.02727013114	0.229293506	0.2	-0.3443183329	v2.7.1	
14	Broyden	1e-09	1e-09	-0.02862612981	-0.001966658331	-15.67861313	-1.384136359	Y	6	0.1158087192	self-energy	sharp_wc_2_b_35	-0.2442160537	1.666402971	-0.3004546097	1.90321566	-0.09708022228	0.956213979	0.5239217711	0.4292676964	-0.09620105675	0.9402202416	0.5214701904	0.4291337511	-0.07639404572	1.80953003	0.566150561	0.09815313689	a248bdd	2x2_2C_8b_C2v_L	2.72	1.001155485	1.011268069	0.9999999998851368	-0.255633221	2.051374576	-0.002651389872	0.0210184179	-0.05609736442	1.010554036	0.01152713929	0.2250149766	-0.05374464138	0.9839946042	-0.01120416707	-0.2232211659	-0.001111650189	0.004138054349	-3.656443698e-05	-0.0003652308065	recalcules_de_points_supra.py	R0:S0:1	1	-0.6501025065	-1.196458808	-0.001911413835	0.003213615253	0.2806694778	-0.5964302453	0.2114061383	-1.988828553	-0.4366384679	2.273313678	-0.2114460803	2.005777273	-0.4363505523	2.271059773	0.1938164727	-1.361434276	0.4440686262	-0.4677789662	2024-12-03@01:58	-0.3	0.06073852064	0.3082006774	0.2	-0.4760867372	v2.7.1	
25	Broyden	1e-09	1e-09	0.02382557256	0.002563863589	-14.5791051	-1.385222067	Y	6	0.1158185035	self-energy	sharp_wc_2_b_35	-0.2385319648	1.670833201	0.2987960655	0.09781221643	0.08972311487	1.247976135	0.5027207212	0.4228656665	0.08962767795	1.242273198	0.5040769205	0.4232773475	0.55824324	0.1019619354	0.06878115248	0.1970737404	a248bdd	2x2_2C_8b_C2v_L	2.74	1.001738222	1.015651777	0.9999999998527417	0.2525326963	-2.029696828	0.2809290144	-0.5945115478	-0.2114109316	2.15172597	-0.005843992614	-0.1859216623	0.2112121606	-2.143504926	0.006344558312	0.1852215515	-0.0002654481165	0.001145425912	-0.1920838164	1.370702805	recalcules_de_points_supra.py	R0:S0:1	1	-0.6505546974	-1.196730959	0.002933644954	-0.006846460879	0.003037112751	-0.02263510751	0.03101256844	-0.6912952152	-0.4328282891	2.256558004	0.03212206004	-0.7065056609	-0.4331113507	2.259185699	0.4402685863	-0.4757516414	-0.0006181370356	0.002299191426	2024-12-03@02:18	-0.3	0.05899182366	0.3135784666	0.2	-0.4720878385	v2.7.1	
46	Broyden	1e-09	1e-09	-0.02916120933	-0.002478208151	-15.18852011	-1.387973935	Y	6	0.1193324263	self-energy	sharp_wc_2_b_35	0.303440421	0.096166555	-0.2433039904	1.67088723	-0.1009782043	0.9862676478	0.5193026342	0.4325817596	-0.101012876	0.9860594444	0.5192791797	0.432560397	0.07826824094	0.1951427553	0.5637019852	0.1002561638	a248bdd	2x2_2C_8b_C2v_L	2.78	1.007364216	1.016864345	0.9999999998833216	0.2818854359	-0.5907548647	-0.2548403197	2.03868436	-0.05773619908	1.039360053	0.01251086687	0.2349138933	-0.05773073014	1.039305752	-0.01261924682	-0.2344538511	-0.1959639982	1.379848438	1.543004282e-05	-8.135263835e-05	recalcules_de_points_supra.py	R0:S0:1	1	-0.6515168767	-1.199039363	0.00332251526	-0.02467066371	-0.003237508677	0.00747412335	0.2136069381	-1.961573706	-0.4359065911	2.287375339	-0.2136374232	1.961771821	-0.4359272653	2.28730222	-4.768301408e-05	0.0001815145775	0.4437880879	-0.4740683787	2024-12-03@03:29	-0.3	0.0630662426	0.3135907026	0.2	-0.474286806	v2.7.1	
20	Broyden	1e-09	1e-09	-0.02918009877	-0.002674828307	-15.55453019	-1.389296999	Y	6	0.1205130529	self-energy	sharp_wc_2_b_35	0.243215898	0.3274750206	-0.3046726443	1.904155249	-0.1019077274	0.9924346726	0.5175588533	0.4338454235	-0.1019112833	0.9925108423	0.5179019332	0.4336823365	-0.07860260092	1.803173555	0.5630488913	0.1010189156	a248bdd	2x2_2C_8b_C2v_L	2.8	1.009418879	1.018773155	0.9999999998839071	-0.001645428927	0.003822274425	0.001670567892	-0.01233771023	-0.05789678898	1.044352113	0.01274525427	0.2370360922	-0.05797511281	1.044981928	-0.01277036752	-0.2368077549	-5.86519292e-05	0.0001756763455	-7.186258506e-05	0.0003533615715	recalcules_de_points_supra.py	R0:S0:1	1	-0.651985661	-1.199924431	-0.2546312334	2.034467132	0.2823706527	-0.5886495492	0.2142153364	-1.954447062	-0.4356611317	2.292792916	-0.2142184675	1.954366601	-0.4357304821	2.292587555	0.1966225505	-1.386185482	0.4436749735	-0.4763316202	2024-12-03@03:45	-0.3	0.06381276546	0.315468915	0.2	-0.4736594679	v2.7.1	
19	Broyden	1e-09	1e-09	-0.02921528786	-0.002846587134	-15.07566301	-1.390682271	Y	6	0.1217226329	self-energy	sharp_wc_2_b_35	-0.3060637752	1.904375115	0.2429586441	0.3260139147	0.1031268288	0.9986002812	0.5162287639	0.4350203593	0.5164741062	0.4348842174	0.1031028919	0.9991269043	0.5623912424	0.1017902126	0.07909507119	0.1985629009	a248bdd	2x2_2C_8b_C2v_L	2.82	1.011488676	1.02067786	0.9999999998734251	-0.001893949962	0.01390244797	-0.001895593693	0.004442072506	0.214921391	-1.945125671	-0.01316791417	-0.2389198955	-0.01317469506	-0.2387023463	-0.2149352438	1.945665014	1.078492308e-05	-8.266889233e-05	0.1973819423	-1.39289412	recalcules_de_points_supra.py	R0:S0:1	1	-0.6524342281	-1.200857118	-0.2829028826	0.586824807	-0.2543899825	2.030512684	0.05847756879	-1.053576228	0.4354666514	-2.298185416	-0.4355477828	2.297974136	0.05845137848	-1.053160996	0.4435816609	-0.4786833181	1.2064017e-05	-5.822716291e-05	2024-12-03@03:59	-0.3	0.06459090666	0.3173608536	0.2	-0.4730844822	v2.7.1	
35	Broyden	1e-09	1e-09	-0.02915537775	-0.003037236396	-15.31928719	-1.392111474	Y	6	0.1229288225	self-energy	sharp_wc_2_b_35	0.2426263595	0.3245041808	-0.3069311802	1.904518971	0.103876261	0.9951495015	0.5141358248	0.4365514837	0.1039449579	0.9942865938	0.5140148528	0.4366370805	-0.07944070842	1.799421228	0.5614592884	0.1027318491	a248bdd	2x2_2C_8b_C2v_L	2.84	1.013538692	1.022631384	0.999999999864102	0.004825397473	-0.01126650935	-0.00481910998	0.03530861709	-0.2155582663	1.939932471	0.0132952744	0.2407274344	-0.2155770255	1.939380232	0.01322106671	0.2414018836	-0.0001074014516	0.0002919093793	-0.00015493552	0.0008363229725	recalcules_de_points_supra.py	R0:S0:1	1	-0.6528737578	-1.201812703	-0.2541079275	2.02612645	0.2832462131	-0.584914945	-0.05820681152	1.054106774	-0.4352931913	2.304419776	0.05824952589	-1.05472309	0.4352383537	-2.304492494	0.198138962	-1.400090456	0.4434648106	-0.4814378531	2024-12-03@04:25	-0.3	0.06531427538	0.3193424962	0.2	-0.4724801088	v2.7.1	
12	Broyden	1e-09	1e-09	0.02916620946	0.003218906206	-15.82557451	-1.393502261	Y	6	0.1241631808	self-energy	sharp_wc_2_b_35	0.2421835168	0.3231781168	-0.3079941332	1.904731148	-0.1047353859	1.012175291	0.5126730452	0.4377493193	-0.1051156309	1.016132327	0.5128109544	0.43798397	-0.08007268641	1.797824701	0.5607769711	0.1034205062	a248bdd	2x2_2C_8b_C2v_L	2.86	1.015631138	1.024515756	0.9999999998467644	-0.000267301967	0.0009475780252	7.369803414e-05	-0.0002183538154	0.05867276485	-1.061322751	-0.01361848723	-0.242234989	0.05908957347	-1.065999547	0.01361070251	0.2433370174	-0.0003193816608	0.001190982451	-3.965656093e-05	4.410158103e-05	recalcules_de_points_supra.py	R0:S0:1	1	-0.6533397816	-1.202754451	-0.2538456351	2.022485113	0.2836952145	-0.5833158664	0.2160804444	-1.931666425	-0.435017494	2.309876115	-0.2161903824	1.928102237	-0.4350296473	2.310430828	0.1988771283	-1.406471125	0.4433439776	-0.483579361	2024-12-03@04:34	-0.3	0.06613465052	0.3212097226	0.2	-0.4719244641	v2.7.1	
16	Broyden	1e-09	1e-09	-0.0291016528	-0.003406510885	-15.91471494	-1.394941925	Y	6	0.125397832	self-energy	sharp_wc_2_b_35	0.241724997	0.3218068501	-0.3088888532	1.904872903	-0.105692847	1.020324068	0.5105319688	0.4395587104	-0.105684861	1.01950415	0.5107109386	0.4393512588	-0.08058733316	1.795984559	0.5599163969	0.1042503282	a248bdd	2x2_2C_8b_C2v_L	2.88	1.017706208	1.026447387	0.9999999998277836	-0.00145758533	0.003471560019	0.001408440202	-0.01019281522	-0.05905072021	1.068091855	0.01376486719	0.2447383181	-0.05906019913	1.067954371	-0.01392248067	-0.2437534337	-7.799697804e-05	0.000301864262	1.87989955e-06	-6.205327852e-05	recalcules_de_points_supra.py	R0:S0:1	1	-0.6537875919	-1.203719526	-0.2535535545	2.018482648	0.2840652657	-0.581626388	0.216677551	-1.921963657	-0.4346754068	2.316709416	-0.2167003504	1.922738316	-0.4347231681	2.316298911	0.1996351925	-1.413364484	0.4432052953	-0.4860823742	2024-12-03@04:47	-0.3	0.06691323508	0.3231711685	0.2	-0.4713552463	v2.7.1	
