CDMFT_iterations	CDMFT_method	D	D2	D2_ave	D_ave	E0_1	E_kin	GS_consistency	U	U_1_ave	convergence	dist_function	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_ave	n_1	sb1_1	sb1_1_ave	sb2_1	sb2_1_ave	sb3_1	sb3_1_ave	sb4_1	sb4_1_ave	sb5_1	sb5_1_ave	sb6_1	sb6_1_ave	sb7_1	sb7_1_ave	sb8_1	sb8_1_ave	script	sector_1	t	t_1_ave	t_ave	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tp	tp_1_ave	tp_ave	tpp	tpp_ave	version	
4	Broyden	1e-09	1e-09	0.001581699922	-0.02756249781	-24.59683055	-1.194902297	Y	6	0.2209911453	self-energy	sharp_wc_2_b_35	-0.8189177554	1.939240656	-0.09473586264	1.886257543	0.2339102384	0.602844231	0.7274361766	0.1947313083	0.7273097631	0.1947312018	0.2339964929	0.6027682792	0.2935196729	0.1548064743	0.2915060164	0.2252231908	a248bdd	2x2_2C_8b_C2v_L	4.9	1.175500113	1.159670036	0.9999999998794775	1.823737302e-05	-8.953960833e-05	0.1688302205	-1.113140173	0.09877429001	-1.257232701	-0.3830693044	1.398653053	-0.3830573213	1.398608536	0.09877448314	-1.257085652	0.1451659731	-1.28512511	-0.1943967819	1.725740821	recalcules_de_points_supra.py	R0:S0:1	1	-0.6545776536	-1.217808649	0.5133778353	-0.3829311106	-1.994011775e-05	6.226040469e-05	0.206999791	-2.075622955	0.04700966711	0.2052450374	-0.04700255504	-0.2053793267	-0.2070367982	2.075647483	0.1898215196	-0.4296503412	0.141286411	-0.3209888839	2024-12-03@03:38	0.2	0.0515802151	0.09738835188	0.03	0.114289389	v2.7.1	
9	Broyden	1e-09	1e-09	-0.01434386001	-0.01753452489	-11.51691017	-1.388536319	Y	6	0.05268196374	self-energy	sharp_wc_2_b_35	0.5961038892	0.2208673085	0.1021216968	0.4359196273	-0.4654387214	1.442656571	-0.1927351387	1.690010057	0.1927637369	0.3098106055	0.4654392502	0.5574015913	-0.2301012397	1.848848945	0.4106086148	0.04560178234	a248bdd	2x2_2C_8b_C2v_L	1.6	0.7916003214	0.8049412649	0.9999999997332367	0.4955837355	-0.8816735865	5.770694393e-06	6.217645894e-05	0.0204874558	0.2940276044	0.2300067297	-1.131994109	-0.04080800316	0.9845103211	-0.3648654941	2.804265418	8.404384639e-05	-0.0001165257526	0.0001134761138	-0.0007304765583	recalcules_de_points_supra.py	R0:S0:1	1	-0.694742084	-1.315465558	-6.61719217e-05	0.0004622388021	0.227314846	-2.034732434	-0.3648606066	2.804098623	0.04078951853	-0.9846370453	-0.2300198484	1.131623396	0.02058912879	0.293429246	-0.2029149887	1.511281323	-0.2763432125	0.3090733895	2024-12-03@03:47	0.2	-0.1259368967	-0.387091295	0.03	0.1449166266	v2.7.1	
4	Broyden	1e-09	1e-09	-0.0008310187359	0.02759432016	-27.83538635	-1.196310993	Y	6	0.2239707262	self-energy	sharp_wc_2_b_35	0.8190270933	0.0614465841	0.09054580278	0.1147620493	-0.2310049646	1.38934596	-0.7212698093	1.801898932	-0.7212742103	1.801845653	-0.2309847391	1.38951112	-0.2904274522	1.722151723	-0.2916125728	1.892691862	a248bdd	2x2_2C_8b_C2v_L	4.92	1.178964872	1.162375143	0.9999999998586131	-0.5139530858	0.3832815735	3.931043797e-05	-9.780179436e-05	-0.2066156652	2.098824167	-0.04509999736	-0.2129520182	-0.04498725229	-0.2135921991	-0.2066123984	2.098803108	0.09257824689	-0.2127486661	0.2174709062	-0.4989227848	recalcules_de_points_supra.py	R0:S0:1	1	-0.6544651038	-1.220078483	-2.697030166e-05	0.0001218369497	-0.1676031155	1.115234724	-0.09528723599	1.238431424	0.3839391667	-1.40608153	-0.3839639496	1.406232355	0.09520840342	-1.237942135	-0.2231294001	1.989875632	0.09520930372	-0.847793323	2024-12-03@03:51	0.2	0.05289963137	0.1017706675	0.03	0.1137785479	v2.7.1	
2	Broyden	1e-09	1e-09	-0.01345853715	-0.01678705653	-12.40688249	-1.391483126	Y	6	0.0521546542	self-energy	sharp_wc_2_b_35	0.5937519746	0.2235572035	-0.1029111355	1.559338764	-0.1932355159	1.708766287	0.4633312003	0.5670072863	-0.4627529768	1.429431506	-0.1926366618	1.716311902	0.2290299404	0.1511764712	-0.4119719574	1.954205117	a248bdd	2x2_2C_8b_C2v_L	1.58	0.7877671087	0.8022606108	0.9999999996931539	0.4955534154	-0.8899279331	0.2279861085	-2.044253374	-0.2307307805	1.104797307	-0.3649858116	2.831642889	0.01919883856	0.2815802118	0.2305860348	-1.094669668	0.202735347	-1.512349215	0.2770558817	-0.3085801943	recalcules_de_points_supra.py	R0:S0:1	1	-0.695404254	-1.317558819	2.343185181e-05	0.0005147822465	0.0005109424519	-0.003191612263	-0.03922639395	0.9486138285	-0.01992085906	-0.2820374573	0.3650792451	-2.83964332	-0.03775414267	0.9287246186	-0.0005423615612	0.0009542751807	-0.0002432199366	0.001437209877	2024-12-03@03:54	0.2	-0.1282096122	-0.3913519298	0.03	0.1448693117	v2.7.1	
6	Broyden	1e-09	1e-09	-9.435236702e-05	0.02757432552	-24.76906667	-1.197715026	Y	6	0.2269902253	self-energy	sharp_wc_2_b_35	-0.8203812137	1.937933086	-0.0860434433	1.884314491	0.2288784459	0.6182012565	0.7179320498	0.2007518864	0.7179258359	0.200785434	0.2288340245	0.618298551	0.2909805123	0.2659588	0.2892147941	0.1234061682	a248bdd	2x2_2C_8b_C2v_L	4.94	1.182460587	1.165083554	0.9999999998699967	-2.163937466e-05	8.720320048e-05	0.1663117592	-1.117004485	0.09185802948	-1.218134576	-0.385312934	1.411115136	-0.3853104417	1.411301741	-0.09188504672	1.218435884	-0.2157021157	1.929290932	-0.1116368792	1.000905988	recalcules_de_points_supra.py	R0:S0:1	1	-0.6544764503	-1.222348156	0.514717536	-0.3833896093	3.132023549e-06	1.086168198e-05	-0.2064735055	2.123225848	-0.04338229152	-0.2195643028	0.04338541603	0.2194943349	-0.2064727617	2.123162256	-0.1087960742	0.2516676917	0.2095446717	-0.4861737071	2024-12-03@04:00	0.2	0.05433601323	0.1061789684	0.03	0.113244558	v2.7.1	
6	Broyden	1e-09	1e-09	-0.01238595866	-0.01557822926	-11.58124498	-1.394806967	Y	6	0.051568212	self-energy	sharp_wc_2_b_35	-0.1031056864	1.554968644	0.5917175438	0.2264324731	-0.4596531233	1.410280603	-0.1919993249	1.751696751	0.1918912953	0.2517317577	0.4595840446	0.5884428407	-0.2270378685	1.847834659	0.4092136785	0.04647845836	a248bdd	2x2_2C_8b_C2v_L	1.56	0.783452076	0.79988421	0.999999999766083	0.2281148696	-2.051795347	-0.4957348212	0.8977629616	-0.01678757285	-0.2647722098	-0.23094381	1.046097008	0.03349223486	-0.8519967584	0.3654142964	-2.884836294	-0.0008945009231	0.001311095261	-0.001035098227	0.006655418133	recalcules_de_points_supra.py	R0:S0:1	1	-0.6962705074	-1.32012231	-0.0001854252282	0.001347124481	-0.0001270421906	0.001115497951	0.3655073444	-2.887910778	-0.0330813889	0.8440492736	0.2308847373	-1.051016454	-0.01674013674	-0.2670771474	-0.202536424	1.516151815	-0.2770225057	0.3095154617	2024-12-03@04:06	0.2	-0.1311939205	-0.3952215321	0.03	0.1453216396	v2.7.1	
4	Broyden	1e-09	1e-09	0.0006527634912	0.02757930703	-27.98827153	-1.199062747	Y	6	0.2300288188	self-energy	sharp_wc_2_b_35	0.08270946038	0.116577733	0.8216393024	0.06261689237	-0.7174397261	1.797665986	-0.2275640631	1.374597855	-0.2275830233	1.374610566	-0.7174014037	1.797644731	-0.2929154428	1.693642623	-0.2855396332	1.914059481	a248bdd	2x2_2C_8b_C2v_L	4.96	1.185962728	1.167858699	0.9999999998332312	2.882654951e-05	-9.542999974e-05	0.5155192341	-0.3833663231	0.04201788832	0.2241071383	0.2065072614	-2.147999076	0.2065135739	-2.147887879	-0.04202354132	-0.2241932835	0.05715501635	-0.1320374924	0.2283989207	-0.5347837098	recalcules_de_points_supra.py	R0:S0:1	1	-0.6546391446	-1.224600936	-0.1654158785	1.119420476	2.618679264e-05	-0.0001456983751	-0.3869048747	1.412696335	0.08897617609	-1.199490362	-0.08899760603	1.199728497	-0.3868944814	1.412804434	0.2364351454	-2.117952905	-0.05842184474	0.5287821604	2024-12-03@04:10	0.2	0.05596285697	0.1107965888	0.03	0.112629037	v2.7.1	
3	Broyden	1e-09	1e-09	-0.01090416424	-0.01369415426	-13.04856474	-1.398381202	Y	6	0.0509602704	self-energy	sharp_wc_2_b_35	-0.1033888452	1.550992349	-0.5903185824	1.77098209	0.1923925213	0.2312995486	0.4595474471	0.6004307494	-0.1894343464	1.818061769	-0.4555482802	1.377866801	0.2251570053	0.1534117464	-0.4074807922	1.952825482	a248bdd	2x2_2C_8b_C2v_L	1.54	0.7788308889	0.7976821413	0.9999999997122413	-0.2282418422	2.05880762	0.0005239429138	0.0007014697637	-0.03159966235	0.8045121347	-0.3661581326	2.918640237	-0.2307360823	0.9565213371	0.01146326494	0.2287938706	-0.2024272868	1.521456849	-0.2772102245	0.3106145616	recalcules_de_points_supra.py	R0:S0:1	1	-0.6972582468	-1.322990179	-0.003826798273	0.02319407322	-0.4961089903	0.9048290381	0.231517376	-1.021425842	-0.01546177354	-0.2494765248	0.02265634586	-0.6502738811	0.3662418709	-2.965556461	0.003159012561	-0.005224462492	0.00126907992	-0.007975767777	2024-12-03@04:14	0.2	-0.1345823919	-0.3988546422	0.03	0.1459968568	v2.7.1	
5	Broyden	1e-09	1e-09	0.001471762677	0.02738584574	-24.94963134	-1.200582854	Y	6	0.2332381375	self-energy	sharp_wc_2_b_35	-0.8233928487	1.936656254	-0.07877302143	1.882095407	0.2249051957	0.6349789968	0.7136106842	0.2047613823	0.71249851	0.2049435303	0.2251078526	0.6350294606	0.2907759622	0.2487098586	0.2858064082	0.1496914498	a248bdd	2x2_2C_8b_C2v_L	4.98	1.189679293	1.170526672	0.9999999998422398	9.258556701e-06	-6.086426427e-05	-0.1644140883	1.123270332	0.08536478974	-1.175841113	0.3880622321	-1.416577914	-0.3878498607	1.41712252	0.08553955845	-1.177147439	-0.2036376937	1.834394236	-0.1327517587	1.204163996	recalcules_de_points_supra.py	R0:S0:1	1	-0.6543876048	-1.22698115	0.5164398788	-0.3839048973	9.348113884e-05	-0.000298870315	-0.2062050264	2.175895438	0.04034256676	0.2284189743	0.04045540205	0.2282122768	0.2062577478	-2.175182518	-0.1296266386	0.3050766885	0.1970646555	-0.4678954253	2024-12-03@04:19	0.2	0.05737902596	0.1152232262	0.03	0.1117883595	v2.7.1	
4	Broyden	1e-09	1e-09	0.007176279506	0.008804288915	-11.42650787	-1.403449063	Y	6	0.05016270112	self-energy	sharp_wc_2_b_35	-0.1027340722	1.549232815	0.5895774048	0.2315087712	-0.1882828719	1.880083223	-0.4550689408	1.344202171	0.1880895812	0.1167620456	0.4548088633	0.6571459057	-0.2213848557	1.842963573	0.4015861151	0.04888778706	a248bdd	2x2_2C_8b_C2v_L	1.52	0.7725359924	0.796526912	0.9999999997294831	0.2273665259	-2.060596577	0.4970333651	-0.9092337999	0.2306718325	-0.8711673616	-0.006323536899	-0.1482831195	-0.01260028072	0.3911740232	-0.3675197269	3.050917479	-0.00020423246	0.0005287880998	0.0001542424415	-0.001185594624	recalcules_de_points_supra.py	R0:S0:1	1	-0.6990147003	-1.327671283	-0.0008907378299	0.005139946151	-0.0003422874621	0.001357932	-0.01334936169	0.4082748353	-0.3675006241	3.04809175	0.2306318926	-0.8670809003	-0.006095717073	-0.1440257647	0.2022618043	-1.535552974	0.276828495	-0.3149796617	2024-12-03@04:24	0.2	-0.1403573074	-0.4011534709	0.03	0.1484304538	v2.7.1	
5	Broyden	1e-09	1e-09	0.002324929457	0.02724882627	-28.12000447	-1.202015504	Y	6	0.2364635512	self-energy	sharp_wc_2_b_35	0.8255539909	0.06389881117	0.07524066388	0.1188872473	-0.7098744578	1.79317789	-0.222695614	1.355514441	-0.2229026378	1.355984933	-0.7096043709	1.793090909	-0.280797111	1.889694612	-0.2939813117	1.709520852	a248bdd	2x2_2C_8b_C2v_L	5	1.193382969	1.173355092	0.9999999998432494	-0.517403751	0.3838263443	-4.302169846e-05	0.0001541667331	-0.03879246656	-0.2316791439	-0.2060330295	2.204491801	-0.2060976683	2.204290564	0.03860778338	0.2331655041	-0.2177203531	0.5217252548	0.08864436837	-0.2072158584	recalcules_de_points_supra.py	R0:S0:1	1	-0.6546678731	-1.229372121	-9.901128311e-05	0.000524074285	0.1634977672	-1.126228841	0.3891374512	-1.418829611	-0.08195114085	1.15147489	0.08187062345	-1.150845178	0.3891241802	-1.418978966	0.09023158683	-0.8283658587	0.2265832569	-2.041051004	2024-12-03@04:29	0.2	0.05925061393	0.1201645669	0.03	0.1107901378	v2.7.1	
4	Broyden	1e-09	1e-09	-0.001177426265	-0.001355276999	-11.72257142	-1.40656184	Y	6	0.04960121508	self-energy	sharp_wc_2_b_35	0.5874274849	0.2340495096	-0.1034582204	1.545006494	0.1878067846	0.08247563754	0.4524480173	0.6729915439	-0.1877944751	1.9189891	-0.4523499881	1.326423854	0.2205346096	0.1573144363	-0.4016020648	1.950813624	a248bdd	2x2_2C_8b_C2v_L	1.5	0.768291102	0.7940491751	0.9999999997180087	-0.4970360396	0.9168097603	0.2279574867	-2.069088096	0.00295524681	-0.08381784177	-0.3676330662	3.090721094	-0.2310885509	0.8195150661	0.0002220913714	0.01384350382	-0.2021661601	1.537613881	-0.277276316	0.3147123582	recalcules_de_points_supra.py	R0:S0:1	1	-0.6998498508	-1.329986355	-0.0001199282048	9.041292692e-05	0.0009917290497	-0.005841397477	-0.2310958147	0.8213890251	-0.001373768629	-0.02708383427	0.0004812018752	-0.02536122886	0.3676223737	-3.091946101	0.0008195058344	-0.001165684345	0.000320520105	-0.002292284264	2024-12-03@04:33	0.2	-0.1431573852	-0.4051631212	0.03	0.1485712779	v2.7.1	
6	Broyden	1e-09	1e-09	-0.003205887356	-0.02711217044	-24.99089075	-1.203419813	Y	6	0.2397353066	self-energy	sharp_wc_2_b_35	0.07200603597	0.1197918673	-0.827492869	1.935596588	0.2207439095	0.6533436245	0.706686548	0.2086496775	0.2208738778	0.6532789375	0.7067623054	0.2086322077	0.2741319406	0.07219265206	0.2986282391	0.3284327257	a248bdd	2x2_2C_8b_C2v_L	5.02	1.197118356	1.176274551	0.9999999998575493	-2.054957041e-05	5.639630638e-05	1.494376855e-05	-7.387618863e-05	0.07811985876	-1.122132135	0.3903683127	-1.419732799	-0.07819986776	1.122682901	0.3903739023	-1.419735875	0.005207567261	-0.04864088988	-0.2453746343	2.208610828	recalcules_de_points_supra.py	R0:S0:1	1	-0.6552942581	-1.231800498	0.1626963864	-1.129106734	0.5183024546	-0.3835139196	0.205948265	-2.234727908	-0.03680386709	-0.2369539944	0.2059958451	-2.234572453	0.03681243699	0.2370676338	-0.2334247738	0.5607449114	-0.005138943428	0.01173354234	2024-12-03@04:39	0.2	0.06147463526	0.1254630944	0.03	0.1096021925	v2.7.1	
4	Broyden	1e-09	1e-09	-0.0007783252555	-0.000923463166	-11.3015514	-1.408295358	Y	6	0.04919046883	self-energy	sharp_wc_2_b_35	-0.1045491059	1.538973346	0.5845897352	0.2369500019	-0.4502525818	1.329056298	-0.1882934267	1.917829061	0.4501786876	0.6710836701	0.1881374523	0.0817625131	-0.2205117696	1.844282652	0.4033392483	0.04886393486	a248bdd	2x2_2C_8b_C2v_L	1.48	0.7654537257	0.7907140713	0.9999999996982177	0.2291170908	-2.081319241	-0.4965556534	0.9269918355	-0.000850353072	-0.01439613106	-0.231907748	0.8221117221	0.3672331056	-3.090066425	0.0005145319702	-0.01943058335	6.562729674e-05	-6.489300273e-05	-0.000154129624	0.0009191640282	recalcules_de_points_supra.py	R0:S0:1	1	-0.7000548464	-1.330667314	0.0005330047662	-0.003070864248	-0.000138583381	0.0005298914369	0.3672532031	-3.089746419	-0.001685719292	0.04630691953	-0.0002707094775	-0.008656331782	0.2318469463	-0.8215442677	0.2018760198	-1.531613224	0.2779614979	-0.3122314451	2024-12-03@04:44	0.2	-0.1439695582	-0.4102082193	0.03	0.1471199972	v2.7.1	
9	Broyden	1e-09	1e-09	0.00397630215	0.0264399779	-28.26125176	-1.205375618	Y	6	0.243315761	self-energy	sharp_wc_2_b_35	0.8282704553	0.06542740962	0.06862557722	0.1220498031	-0.7038117378	1.789819278	-0.2191956369	1.335567421	-0.2190442285	1.335325987	-0.7038865845	1.789695585	-0.283835404	1.803089753	-0.2859958969	1.784040047	a248bdd	2x2_2C_8b_C2v_L	5.04	1.201280219	1.178550048	0.9999999998378764	-0.5189668293	0.3849106312	-0.0003253385781	0.001024662515	-0.03508544584	-0.2393469489	-0.206055008	2.268124643	0.2059651156	-2.267381004	0.03511142227	0.2392877836	-0.1729374157	0.4238887236	-0.1604167023	0.3918609029	recalcules_de_points_supra.py	R0:S0:1	1	-0.6543299733	-1.234432648	0.0001086331356	-0.000415701066	-0.1620045765	1.13659577	0.3916975763	-1.42040839	-0.07409987132	1.089785148	-0.07430487473	1.092046803	0.3916129421	-1.421094544	-0.1645573447	1.510723476	0.1781946591	-1.63108422	2024-12-03@04:52	0.2	0.06260105414	0.1289907591	0.03	0.1086292898	v2.7.1	
2	Broyden	1e-09	1e-09	0.0001037408799	0.0001282126716	-11.61560432	-1.409904952	Y	6	0.04879426803	self-energy	sharp_wc_2_b_35	0.5818365211	0.2399076656	-0.1056557104	1.532543129	0.4482292791	0.6675957562	0.1888434933	0.08449106862	-0.4481945755	1.332666114	-0.188888624	1.91471969	0.2207922274	0.1540132079	-0.4064102899	1.951599012	a248bdd	2x2_2C_8b_C2v_L	1.46	0.7626727421	0.7873231046	0.9999999997010518	0.4960914849	-0.9375770369	-0.2303132824	2.093843268	-0.3668593292	3.085986353	0.004206145447	-0.09484923689	-0.002237452473	-0.02558458693	-0.2327815812	0.8268429411	-0.2017266608	1.525765819	-0.2788557308	0.3094532866	recalcules_de_points_supra.py	R0:S0:1	1	-0.7001662172	-1.331215139	0.0005893442019	-0.0008113674435	-0.003830889749	0.02281222763	-0.00189406257	-0.02028985024	-0.2327722591	0.8257795243	0.3668305834	-3.08535731	-0.004810778946	0.1115370019	0.001870053026	-0.002612407493	5.213327926e-05	-0.0009386068393	2024-12-03@04:55	0.2	-0.1446831664	-0.4152731503	0.03	0.1454938796	v2.7.1	
6	Broyden	1e-09	1e-09	-0.0001480089743	-0.0001926145272	-12.12919185	-1.411647467	Y	6	0.04837668157	self-energy	sharp_wc_2_b_35	-0.5792846457	1.757209457	0.1066046544	0.4733153685	-0.1891977871	1.916592323	-0.4463404929	1.334176484	0.1892553599	0.08334956291	0.4463306215	0.6658878457	-0.2199419462	1.84738058	0.4080931616	0.04818588001	a248bdd	2x2_2C_8b_C2v_L	1.44	0.7597484062	0.7840684444	0.9999999997561824	0.0002262063452	-0.0007304864141	-0.0007999290712	0.004744777671	0.233591318	-0.8256841976	0.0001006016218	0.006376546751	0.0001880987002	-0.003994802273	-0.3665347112	3.08568394	-3.686845686e-05	3.204000058e-05	-0.0003306343224	0.002102678745	recalcules_de_points_supra.py	R0:S0:1	1	-0.7003537729	-1.331936053	-0.4956955347	0.9478176552	0.2314645108	-2.105949168	0.0006374584993	-0.01784059059	-0.3665317024	3.085600239	-0.2336195502	0.8256700831	6.485670351e-05	-0.00103414459	0.2013212096	-1.52013436	0.2794327893	-0.3072794129	2024-12-03@05:01	0.2	-0.1455911917	-0.4201643297	0.03	0.1440483984	v2.7.1	
4	Broyden	1e-09	1e-09	0.004984645623	0.02628808203	-25.32235111	-1.206669332	Y	6	0.2467193574	self-energy	sharp_wc_2_b_35	-0.8312261323	1.934167642	-0.06614364832	1.877172527	0.7014361325	0.2113386062	0.2170055705	0.6748704278	0.7015112933	0.2112539065	0.2170345979	0.6749496228	0.2669780505	0.07584242335	0.3023398667	0.3301857568	a248bdd	2x2_2C_8b_C2v_L	5.06	1.205106398	1.181812832	0.9999999998418587	7.917036567e-06	-7.603665278e-05	-0.1615348916	1.139877148	-0.39303577	1.418311647	-0.07000785945	1.053196857	0.393013674	-1.418047454	-0.07010891265	1.05375631	-0.02280504524	0.2171216251	-0.2452615581	2.214013476	recalcules_de_points_supra.py	R0:S0:1	1	-0.6557921338	-1.236968247	0.5203027665	-0.3843089766	2.138565013e-05	-0.0001161535016	-0.03297050677	-0.2417380307	0.2059419035	-2.303312291	-0.03306584206	-0.2410308641	-0.2059493125	2.303264347	0.2313706569	-0.565629398	-0.02288264043	0.05226867482	2024-12-03@05:06	0.2	0.06574742298	0.1354722875	0.03	0.1068152775	v2.7.1	
4	Broyden	1e-09	1e-09	-6.062701851e-05	-8.390825228e-05	-10.91213742	-1.413272026	Y	6	0.04797390798	self-energy	sharp_wc_2_b_35	0.5760316911	0.2456637858	0.1078541761	0.4793764399	0.189783822	0.0841605538	0.4445606903	0.6631117865	-0.1898513916	1.915863823	-0.4446944391	1.336951311	0.4127626264	0.04769433539	-0.2200668642	1.848945351	a248bdd	2x2_2C_8b_C2v_L	1.42	0.7568797156	0.7807403122	0.999999999743654	-0.4950808648	0.9581230295	-0.000169850371	0.001137925825	-6.831714214e-05	0.003380341695	0.3661735979	-3.083185397	0.2345201723	-0.827393697	-0.0002815919321	0.0004923472059	0.0001529595919	-0.000977871166	6.659763231e-05	-8.741516008e-05	recalcules_de_points_supra.py	R0:S0:1	1	-0.7004551791	-1.332522596	2.130987747e-05	-0.0003745880753	0.2327321872	-2.11802712	0.2344937446	-0.8275179449	-0.0001127866651	0.002159202567	-0.0001866703145	0.002958108555	-0.3662181677	3.083162099	-0.2806200576	0.3046075493	-0.2012756811	1.51534513	2024-12-03@05:10	0.2	-0.1464743611	-0.4251130106	0.03	0.1424390948	v2.7.1	
4	Broyden	1e-09	1e-09	0.005883259926	0.02572077143	-28.41858683	-1.208371093	Y	6	0.2503622397	self-energy	sharp_wc_2_b_35	0.06329767193	0.1244301347	0.8334360995	0.06654082198	-0.2154774742	1.313505258	-0.6996514446	1.788069141	-0.6992585143	1.788036757	-0.2153366828	1.313375045	-0.305335529	1.665974039	-0.2621974962	1.926663971	a248bdd	2x2_2C_8b_C2v_L	5.08	1.20925599	1.18460344	0.9999999997674393	-2.141534073e-05	7.9579003e-05	-0.5213595702	0.3846131362	0.2060559176	-2.340950615	0.03105667835	0.2412470006	0.03109633111	0.2407925394	0.2060125603	-2.341140142	-0.005740991242	0.01286934375	-0.231618267	0.569896423	recalcules_de_points_supra.py	R0:S0:1	1	-0.6562604828	-1.239667598	0.1609983559	-1.145719583	6.530006818e-05	-0.0003181744846	0.06584373939	-1.012910912	-0.3944434797	1.414809068	0.3943812392	-1.414787191	-0.06575321876	1.012100932	0.2469494724	-2.230022565	-0.005738277802	0.0554802005	2024-12-03@05:15	0.2	0.06820789322	0.1407188774	0.03	0.1050910106	v2.7.1	
3	Broyden	1e-09	1e-09	2.152938768e-05	2.91148773e-05	-12.00220646	-1.414719746	Y	6	0.04759510841	self-energy	sharp_wc_2_b_35	-0.574295686	1.751886297	0.1092242107	0.4858056	-0.1911996482	1.909479251	-0.4436007605	1.34255614	0.1910773556	0.09092568938	0.4435592104	0.6572647071	-0.2184615437	1.850250755	0.4146453099	0.04749546221	a248bdd	2x2_2C_8b_C2v_L	1.4	0.7541014347	0.777371935	0.9999999997568477	-0.001340972623	0.002565908312	-0.006828909716	0.04119166314	-0.2356464208	0.8351931018	0.003165295646	0.03576889709	-0.007588781514	0.1672005196	-0.3659134173	3.074688127	-0.005965029957	0.009036185098	-0.002699493998	0.01779005481	recalcules_de_points_supra.py	R0:S0:1	1	-0.7004871236	-1.332932341	0.4948075137	-0.9682373312	0.2341123583	-2.13090189	-0.007340848493	0.1614662529	-0.3659383367	3.075046255	0.2355939956	-0.8356370354	-0.003347613709	-0.03700624655	-0.2007689487	1.509077298	-0.2810933599	0.302426727	2024-12-03@05:18	0.2	-0.1471225654	-0.430024067	0.03	0.1405802889	v2.7.1	
6	Broyden	1e-09	1e-09	-0.006747735572	-0.02472088457	-25.93591553	-1.21055155	Y	6	0.2543449508	self-energy	sharp_wc_2_b_35	-0.8345528551	1.932395462	-0.06033626128	1.873115555	0.212686067	0.7016737481	0.6936352697	0.2135316055	0.6941100692	0.2133372009	-0.213147565	1.298787605	0.2587067247	0.07428895704	0.3071905157	0.3351912427	a248bdd	2x2_2C_8b_C2v_L	5.1	1.213787522	1.187155618	0.9999999998287646	-1.603104808e-05	0.0001761044522	-0.1605881837	1.15450016	0.05944968623	-0.9512606439	-0.395595657	1.413286162	0.3956601862	-1.412645293	0.2060912724	-2.38694969	-0.01029517123	0.1006133244	0.2470810657	-2.233989903	recalcules_de_points_supra.py	R0:S0:1	1	-0.6566495716	-1.242756773	-0.5223383259	0.3858548003	-0.0002367525218	0.0008139995655	0.2059921873	-2.387294463	0.02784978054	0.2428909048	0.02789725155	0.2431807702	0.0596514876	-0.9526334618	0.231095249	-0.5730642474	0.01035938631	-0.02311524793	2024-12-03@05:25	0.2	0.07095145592	0.1455507389	0.03	0.1031691722	v2.7.1	
5	Broyden	1e-09	1e-09	-0.001796424517	-0.002795051662	-11.93223978	-1.41629903	Y	6	0.04718189992	self-energy	sharp_wc_2_b_35	-0.5715512712	1.749331531	0.1104835569	0.4909575836	-0.1920856386	1.911805126	-0.4413784244	1.343616803	0.1919588848	0.08878910299	0.4413330833	0.6561360687	-0.2162642134	1.851618227	0.4171878592	0.04738057361	a248bdd	2x2_2C_8b_C2v_L	1.38	0.7512123577	0.774058882	0.9999999997562252	-9.201777285e-05	0.0002830387055	-0.0003356031505	0.002009108202	-0.236688194	0.8344812923	-0.00201349807	-0.03292947832	0.004455818798	-0.1150605632	0.3654730658	-3.074609324	9.330475878e-05	-0.0001617411981	-5.071789006e-05	0.0003195835741	recalcules_de_points_supra.py	R0:S0:1	1	-0.700634837	-1.333479478	-0.4943217851	0.9779340321	-0.2354479403	2.142925669	-0.003910914178	0.1027536243	0.3655041466	-3.075133065	0.2366360017	-0.8352102982	-0.002199163548	-0.03600377626	-0.2001196074	1.503166917	-0.2818045911	0.3005389823	2024-12-03@05:30	0.2	-0.1480064056	-0.4349403034	0.03	0.1389503043	v2.7.1	
