CDMFT_iterations	CDMFT_method	E0_1	E0_2	E_kin	GS_consistency	U	U_1_ave	convergence	dist_function	e	e_2_ave	e_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1_ave	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_2_ave	mu_ave	n_1	n_2	opt_method	sb1_1	sb1_1_ave	sb2_1	sb2_1_ave	sb3_1	sb3_1_ave	sb4_1	sb4_1_ave	sb5_1_ave	sb6_1_ave	sb7_1	sb7_1_ave	sb8_1	sb8_1_ave	script	sector_1	sector_2	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1_ave	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tpd	tpd_ave	tpp	tpp_2_ave	tpp_ave	tppp	tppp_2_ave	tppp_ave	version	
3	fixed_point	-70.20927035	-87.84	22.78300134	YY	18	0.1677705918	self-energy	sharp_wc_5_b_50	8	2	1.193133677	3.416795869	0.08836040412	-0.186263461	1.696915582	-0.3705973791	1.580632668	3.676855798	0.3431148567	1.580720614	0.3431184874	-2.643393528	1.270586693	-0.4604625779	1.980557575	bce2d27	2x2_2C_8b_C2v_L	13.49	1.130497391	2	1.565579076	1.130497391	2	Nelder-Mead	-1.337568421	0.8343803295	0.2472386175	-1.686935162	-0.364917625	1.290125701	-1.993002748	2.012209921	-1.289982231	-2.012237111	1.652955198e-05	-2.545605586e-05	-0.5193915217	0.4358127257	run_cdmft.py	R0:S0:1	uncorrelated	-8.940733862e-06	-3.680943069e-05	0.0001061148865	-0.0003828290671	-0.07473083074	0.7363262	-0.02019179703	-0.2563856638	0.7362914166	-0.2564142542	2.503616821	-3.008638563	-5.260009953e-05	0.0001439367287	2025-01-22@16:02	2.1719	-0.7542014872	1	9.020562075e-16	-0.334278845	0.1609	-2.87964097e-16	0.1342039692	v2.8.0	
3	fixed_point	-70.56808345	-89.44	23.04321097	YY	18	0.1689361782	self-energy	sharp_wc_5_b_50	8	2	1.198751429	3.483578744	0.08415536057	-0.1752767623	1.714541741	-0.3502799599	1.579810663	3.754272985	0.3260834244	1.579602126	0.3260694902	-2.724215121	1.293907904	-0.443985221	1.981460863	bce2d27	2x2_2C_8b_C2v_L	13.59	1.134105863	2	1.572509783	1.134105863	2	Nelder-Mead	-1.339518748	0.8177633841	0.2382645396	-1.628045277	-0.3523876684	1.288868064	-1.995099634	1.9633108	-1.289293651	-1.963208776	3.932751097e-05	-0.0001467618031	-0.5028065936	0.4209963613	run_cdmft.py	R0:S0:1	uncorrelated	-5.777380075e-05	0.0002657848884	-0.0001803955442	0.0007352159594	-0.08094366493	0.7527288492	-0.02097885427	-0.2462511438	0.7527876142	-0.2461940966	2.507259182	-2.976301135	8.492356294e-06	6.125497532e-05	2025-01-22@16:07	2.1719	-0.7397800332	1	8.326672685e-17	-0.3231232335	0.1609	-1.665334537e-16	0.1299588686	v2.8.0	
3	fixed_point	-70.92766217	-91.04	23.30144483	YY	18	0.1700826723	self-energy	sharp_wc_5_b_50	8	2	1.204279807	3.550575241	0.08023421542	-0.1642649522	1.731846954	-0.3301195079	1.580774223	3.831232135	0.3100247109	1.580780091	0.3100251413	-2.804689554	1.317442502	-0.4258820915	1.98234537	bce2d27	2x2_2C_8b_C2v_L	13.69	1.137657805	2	1.579354465	1.137657805	2	Nelder-Mead	-1.341486067	0.8021623759	0.2292853183	-1.567679602	-0.3394697428	1.282578651	-1.99707262	1.916441543	-1.282579375	-1.916441228	-1.667622752e-05	-1.553090849e-05	-0.485557267	0.4062048923	run_cdmft.py	R0:S0:1	uncorrelated	-3.444669904e-05	6.488162697e-05	3.179211364e-05	-8.409024383e-05	-0.08668849185	0.7634658751	-0.02150771486	-0.2349408899	0.7634652211	-0.2349376743	2.510695685	-2.942650203	-6.489225495e-05	0.0001947073845	2025-01-22@16:12	2.1719	-0.7253694682	1	-9.020562075e-17	-0.3118817958	0.1609	-5.204170428e-17	0.1256778482	v2.8.0	
3	fixed_point	-71.2889214	-92.64	23.55855958	YY	18	0.1712039723	self-energy	sharp_wc_5_b_50	8	2	1.209736928	3.613533441	0.0766437427	-0.1515666476	1.749126795	-0.3102482157	1.584078773	3.908347919	0.2948423727	1.584043103	0.2948364157	-2.884874713	1.341216011	-0.408143878	1.983199956	bce2d27	2x2_2C_8b_C2v_L	13.79	1.141154399	2	1.586134241	1.141154399	2	Nelder-Mead	-1.342959011	0.787636283	0.2193543854	-1.504153719	-0.3262159309	1.270023802	-1.999021334	1.871639333	-1.270124524	-1.871603027	-2.345362113e-05	1.157815518e-05	-0.467960978	0.3915885362	run_cdmft.py	R0:S0:1	uncorrelated	9.417087309e-05	-0.0001514473316	-0.0001015171917	0.0003237428166	-0.09224326369	0.7696268719	-0.02185408419	-0.2227766071	0.7696194618	-0.2227832862	2.514057102	-2.907575444	-4.246492805e-05	0.0001362324208	2025-01-22@16:18	2.1719	-0.7109183384	1	-4.163336342e-17	-0.3005249082	0.1609	6.245004514e-17	0.1213562209	v2.8.0	
3	fixed_point	-71.64348689	-94.24	23.81497417	YY	18	0.1722872524	self-energy	sharp_wc_5_b_50	8	2	1.215131206	3.672999289	0.07329118377	-0.1357610367	1.766826202	-0.2903956231	1.589573196	3.98575672	0.2805290876	1.589406229	0.2805164887	-2.964250553	1.365215085	-0.389567393	1.984032011	bce2d27	2x2_2C_8b_C2v_L	13.89	1.144588525	2	1.592857831	1.144588525	2	Nelder-Mead	-1.343853397	0.7737662985	0.2077623239	-1.435341124	-0.3124007747	1.250914814	-2.001069136	1.829044544	-1.251256416	-1.828950051	-1.798888847e-05	-3.641652435e-05	-0.4496650242	0.3769579807	run_cdmft.py	R0:S0:1	uncorrelated	-1.028296896e-06	0.0001078231161	-0.0002249969369	0.0008056863141	-0.09776693565	0.7721916006	-0.02200347016	-0.2100328957	0.7722275544	-0.209981638	2.517102745	-2.870984792	2.746114681e-05	-3.085125633e-05	2025-01-22@16:24	2.1719	-0.6963981752	1	2.983724379e-16	-0.2890412242	0.1609	-3.365363543e-16	0.1169888021	v2.8.0	
7	fixed_point	-71.60192664	-95.84	24.10431932	YY	18	0.1725435883	self-energy	sharp_wc_5_b_50	8	2	1.221167711	3.736335585	0.07120093222	-0.02094430557	1.756261214	-0.2578414509	1.585886682	4.041612277	0.2648851953	1.585774795	0.2648760794	-3.037707397	1.395500968	-0.3316801156	1.982589305	bce2d27	2x2_2C_8b_C2v_L	13.99	1.147898993	2	1.599539167	1.147898993	2	Nelder-Mead	-1.334608023	0.7672303433	0.1524106046	-1.28961508	-0.2969559094	1.242952953	-2.002128845	1.780523182	-1.24318941	-1.780455069	3.292168466e-05	-6.300154541e-05	-0.4216469046	0.3662363141	run_cdmft.py	R0:S0:1	uncorrelated	-6.343308679e-05	0.0001734880821	-0.0001842586845	0.001220295508	-0.08216876692	0.6956074217	-0.0180446923	-0.183019733	0.6956241496	-0.1829844584	2.518408356	-2.816870547	7.041044555e-05	-0.0001845265224	2025-01-22@16:35	2.1719	-0.6800635841	1	-6.938893904e-18	-0.2755530916	0.1609	-6.591949209e-17	0.1119615286	v2.8.0	
4	fixed_point	-72.01865031	-97.44	24.35044899	YY	18	0.1737000805	self-energy	sharp_wc_5_b_50	8	2	1.226248416	3.815035559	0.06749433627	-0.01566289265	1.780266361	-0.2399154233	1.59615557	4.123346935	0.2527429849	1.596127315	0.252740799	-3.117310665	1.418260888	-0.3190622963	1.984045227	bce2d27	2x2_2C_8b_C2v_L	14.09	1.151149717	2	1.606136732	1.151149716	2	Nelder-Mead	-1.337814104	0.7511884998	0.1475545575	-1.22686484	-0.2816325962	1.207441948	-2.004120231	1.744235035	-1.207505025	-1.744216062	-5.70720197e-06	-1.559939091e-05	-0.4036721167	0.3499285417	run_cdmft.py	R0:S0:1	uncorrelated	-3.018489852e-05	6.990514744e-05	-5.099327275e-05	0.0003455615936	-0.09391876296	0.7169384039	-0.01927367098	-0.1734502881	0.7169459047	-0.1734377302	2.521466398	-2.781499697	-6.305383813e-06	3.352398014e-05	2025-01-22@16:43	2.1719	-0.6658587914	1	4.649058916e-16	-0.2643128513	0.1609	-3.087807787e-16	0.1076480172	v2.8.0	
4	fixed_point	-72.43360077	-99.04	24.59829502	YY	18	0.174810982	self-energy	sharp_wc_5_b_50	8	2	1.231318015	3.897154296	0.06410897321	-0.007774731583	1.803196774	-0.222859748	1.612042549	4.206170616	0.2410552389	1.611942942	0.2410388085	-3.196197505	1.441122657	-0.3055254191	1.985548839	bce2d27	2x2_2C_8b_C2v_L	14.19	1.154347394	2	1.612735458	1.154347393	2	Nelder-Mead	-1.340973419	0.7362007578	0.1428561329	-1.163435093	-0.2654425694	1.161440922	-2.006368366	1.708926739	-1.161758838	-1.708795223	6.79234926e-06	-8.929095526e-05	-0.3843725462	0.3324614918	run_cdmft.py	R0:S0:1	uncorrelated	0.0001024442047	-9.109959005e-05	-0.001032163433	0.007349833616	-0.1048814703	0.7289347966	-0.01997174761	-0.1629168486	0.7289449816	-0.1629135627	2.524323735	-2.745318585	-6.75023506e-05	0.0003161107401	2025-01-22@16:51	2.1719	-0.6514550013	1	-2.289834988e-16	-0.2528346899	0.1609	4.128641873e-16	0.1032775787	v2.8.0	
4	fixed_point	-72.83874137	-100.64	24.84528597	YY	18	0.1758482751	self-energy	sharp_wc_5_b_50	8	2	1.236322711	3.987904719	0.06125240194	0.003761589065	1.821050557	-0.2067598448	1.632003945	4.288467802	0.2297429841	1.631862063	0.2297202783	-3.273976442	1.463452021	-0.2884989821	1.987033912	bce2d27	2x2_2C_8b_C2v_L	14.29	1.157429641	2	1.619264263	1.157429641	2	Nelder-Mead	-1.344524375	0.7238359844	0.1392936667	-1.107054362	-0.2484313343	1.106812878	-2.008534811	1.674003087	-1.107246465	-1.673811932	3.955072065e-06	-0.0001518136356	-0.3634186974	0.3138307052	run_cdmft.py	R0:S0:1	uncorrelated	8.579514306e-05	-1.035799223e-05	0.002278465769	-0.01973087742	-0.1146470275	0.7313081142	-0.02017163785	-0.1519554107	0.7313473971	-0.1519374507	2.526696334	-2.709438529	-0.0001035704614	0.000496515768	2025-01-22@17:00	2.1719	-0.636994219	1	3.261280135e-16	-0.2412463634	0.1609	-7.632783294e-17	0.09890868198	v2.8.0	
5	fixed_point	-73.2158096	-102.24	25.08277701	YY	18	0.1767106878	self-energy	sharp_wc_5_b_50	8	2	1.24105849	4.109951801	0.0596774901	0.0248983797	1.821063719	-0.190617343	1.650031328	4.368437503	0.2188211651	1.650360454	0.2188703362	-3.351038812	1.482856791	-0.2645654511	1.988279112	bce2d27	2x2_2C_8b_C2v_L	14.39	1.160140781	2	1.625632391	1.16014078	2	Nelder-Mead	-1.349910115	0.7196986024	0.1407604637	-1.08967349	-0.2307666185	1.051687207	-2.010567497	1.638217817	-1.050753464	-1.638653266	2.551033843e-06	0.0004158812037	-0.3406181334	0.2947890316	run_cdmft.py	R0:S0:1	uncorrelated	3.387814638e-05	-0.0003761927668	-0.000246476315	0.005579208184	-0.1215498232	0.7237144023	-0.01965017599	-0.1411474923	0.7235548115	-0.1412205578	2.528544004	-2.677600443	0.00020892385	-0.001115021125	2025-01-22@17:10	2.1719	-0.6227603387	1	3.469446952e-16	-0.2302221035	0.1609	-2.289834988e-16	0.09479822187	v2.8.0	
8	fixed_point	-73.74370167	-103.84	25.45999995	YY	18	0.1781808022	self-energy	sharp_wc_5_b_50	8	2	1.248881718	4.613231565	0.04199795795	0.1731450288	0.01201099979	-0.1876333811	1.709685991	4.507348917	0.206488597	1.709607225	0.206483531	-3.413984743	1.537570728	-0.2849156373	1.983077098	bce2d27	2x2_2C_8b_C2v_L	14.49	1.165716444	2	1.633765543	1.165716444	2	Nelder-Mead	-1.375589979	0.6118679796	0.2193478143	-0.2062969876	-0.1877069401	0.8815209914	-2.017206391	1.614531342	-0.881650321	-1.614475194	2.383755976e-05	-9.139734151e-05	-0.2995584615	0.2760521079	run_cdmft.py	R0:S0:1	uncorrelated	4.692042613e-05	4.42566277e-06	0.0001051059967	-0.001022113816	-0.1709843607	0.7754113156	-0.02160302825	-0.1337754235	0.775476562	-0.1337587745	2.532248601	-2.580966689	3.939128554e-05	-2.214377824e-05	2025-01-22@17:52	2.1719	-0.6027449296	1	7.077671782e-16	-0.2092514228	0.1609	-2.046973702e-16	0.08679953496	v2.8.0	
7	fixed_point	-74.21043057	-105.44	25.71662968	YY	18	0.1789975947	self-energy	sharp_wc_5_b_50	8	2	1.253880714	4.785344802	0.04139747976	0.2093801441	0.01169494671	-0.1841836549	1.734274559	4.612815062	0.1951473452	1.734258634	0.1951478015	-3.487544495	1.556408413	-0.2595124268	1.98543156	bce2d27	2x2_2C_8b_C2v_L	14.59	1.168358724	2	1.640659192	1.168358724	2	Nelder-Mead	-1.385984223	0.6104005809	0.234020428	-0.2139823372	-0.1628495634	0.7992086307	-2.021478629	1.576274772	-0.7992184461	-1.576274698	4.118686275e-05	-5.020932692e-05	-0.2684982317	0.2493007926	run_cdmft.py	R0:S0:1	uncorrelated	2.666031517e-05	-1.194480424e-05	5.516710632e-05	-0.0004075354846	-0.185561438	0.7553304751	-0.01969264678	-0.1292690437	0.7553454529	-0.1292664522	2.533166547	-2.55026715	0.0001067053215	-0.0002345226242	2025-01-22@18:03	2.1719	-0.5870998573	1	-2.844946501e-16	-0.1969708338	0.1609	1.873501354e-16	0.08239398616	v2.8.0	
