D	D2	D2_ave	D_ave	E_kin	U	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	githash	model	mu	mu_ave	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	script	t	t_ave	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	time	tp	tp_ave	tpp	tpp_ave	version	
1e-09	0	-0.02778905838	-0.1474739424	-1.207301783	6.417675151	0.2411240919	0.3707687621	0.6249566054	0.2855232195	0.2855861994	0.624641257	0.7186162999	0.107162749	a248bdd	2x2_2C_8b_C2v_L	1.179524886	0.8208127225	0.0005381189872	0.2995255135	-0.06266635126	-0.2368432847	-0.2368374391	-0.06268257008	-1.962439547e-05	0.1697459036	recalcules_averages.py	1	-1.225277807	0.2446606368	-0.0004525957344	-0.3493704072	0.1031300507	-0.1033069956	0.3492364967	0.4525161278	0.0001481315817	2024-12-09@15:53	-0.1092059137	-0.1646066962	0	-0.07617586652	v2.7.1	
1e-09	0	-0.02805982647	-0.1512872523	-1.209589297	6.268299421	0.2518250736	0.3623298968	0.6440512026	0.2767185613	0.2768002595	0.6435665969	0.7376897907	0.1041965007	a248bdd	2x2_2C_8b_C2v_L	1.150041322	0.8238936129	0.000900988602	0.2910896422	-0.05851367547	-0.2308811229	-0.2308682007	-0.05862122175	-0.0001761209196	0.1687891376	recalcules_averages.py	1	-1.228336992	0.2465672341	-0.001021670832	-0.357528584	0.1021731837	-0.1021623311	0.3574366112	0.4627938817	0.0001160702045	2024-12-09@15:54	-0.1252972108	-0.1496257999	0	-0.09492604109	v2.7.1	
1e-09	0	-0.02821492448	-0.1509961522	-1.212313609	6.171887543	0.2623349543	0.3507229602	0.6587886741	0.2667194474	0.2670217631	0.6591443089	0.7548554551	0.09610673494	a248bdd	2x2_2C_8b_C2v_L	1.105379939	0.823060263	0.001371621693	0.2832518542	-0.05345047919	-0.2257211807	-0.2257373409	-0.05379893707	-5.737955716e-05	0.166345197	recalcules_averages.py	1	-1.232093171	0.2485241751	-0.001507315903	-0.3661372593	0.09770009428	-0.09791952821	0.3661118146	0.472124843	-5.611084402e-05	2024-12-09@15:54	-0.1389247066	-0.1423761268	0	-0.1092654302	v2.7.1	
1e-09	0	-0.02815917661	-0.1524106474	-1.227345643	5.99906296	0.2580089664	0.3607971689	0.6562563826	0.276301431	0.2764352163	0.6557879571	0.7521951314	0.09935760859	a248bdd	2x2_2C_8b_C2v_L	1.111314883	0.8251982947	0.001437891695	0.2906692186	-0.05627155927	-0.2310062253	-0.2310631025	-0.05606703096	0.0001036666582	0.1681687359	recalcules_averages.py	1	-1.247036093	0.2485681057	-0.001328922369	-0.3639645149	0.09927271013	-0.09926957621	0.3638920459	0.4700004341	3.027674845e-05	2024-12-09@15:54	-0.1292611645	-0.1523307535	0	-0.09922565725	v2.7.1	
1e-09	0	-0.02834515946	-0.1569132309	-1.232582152	5.809283815	0.2691815978	0.3546511866	0.6814463054	0.2676531534	0.2676316175	0.681415587	0.773224133	0.09803609118	a248bdd	2x2_2C_8b_C2v_L	1.095322952	0.8314942585	0.0008664691644	0.2828061072	-0.05429268084	-0.2247742412	-0.2247505394	-0.05435696331	5.732404742e-05	0.1679017761	recalcules_averages.py	1	-1.251916617	0.2503153618	-0.0008453871673	-0.3721374335	0.1012714127	-0.1014016228	0.3720665323	0.4809901749	-2.509582069e-05	2024-12-09@15:55	-0.1454422598	-0.1329356749	0	-0.1197764568	v2.7.1	
1e-09	0	-0.02833746484	-0.1593344714	-1.248541559	5.505088147	0.2833385236	0.3445403789	0.7094566311	0.2566993306	0.2565877082	0.7094550451	0.8000897398	0.09181520639	a248bdd	2x2_2C_8b_C2v_L	1.053221985	0.8377974127	0.001096914964	0.2742985964	-0.0506662913	-0.2182636305	-0.2182413125	-0.05091427143	9.849656682e-05	0.1667669841	recalcules_averages.py	1	-1.26749727	0.2527316428	-0.001239893208	-0.3840173981	0.1003138773	-0.1003152658	0.3840360367	0.4959671023	-0.0002878525063	2024-12-09@15:55	-0.1635604329	-0.1158942356	0	-0.1425953413	v2.7.1	
1e-09	0	-0.02848509636	-0.15121275	-1.230245184	5.817334932	0.2835658859	0.3321878169	0.6912369155	0.2506176387	0.2509674398	0.6915624706	0.7924367802	0.08316835343	a248bdd	2x2_2C_8b_C2v_L	1.012434913	0.8235632703	0.002243183407	0.2712152755	-0.04636197862	-0.217253735	-0.2172904222	-0.04675389216	-0.0001460381943	0.1631065512	recalcules_averages.py	1	-1.25166643	0.2528800192	-0.00244095141	-0.3829191079	0.09128330634	-0.09146342264	0.3829177344	0.4917542798	-2.544097324e-05	2024-12-09@15:56	-0.161965698	-0.1322579222	0	-0.1356208276	v2.7.1	
1e-09	0	-0.02839702082	-0.1473414732	-1.236590872	5.641258425	0.3044753106	0.3063405183	0.7161649922	0.2289122503	0.2291414666	0.7163723581	0.8271795202	0.0694819356	a248bdd	2x2_2C_8b_C2v_L	0.9208639012	0.820705397	0.003930824898	0.2561356253	-0.03925845819	-0.206316365	-0.206403114	-0.03960178209	9.017759926e-05	0.1592084121	recalcules_averages.py	1	-1.259068983	0.2562791258	-0.00416456272	-0.3978844995	0.08365826211	-0.08357510594	0.3980020242	0.5095372017	-0.0005480274932	2024-12-09@15:56	-0.1860553523	-0.1208141075	0	-0.1635752468	v2.7.1	
1e-09	0	-0.02863026314	-0.1526929313	-1.222992209	5.8666079	0.2848048695	0.3296821233	0.6989334846	0.2470273471	0.2470775083	0.6988938946	0.7943077961	0.08523948759	a248bdd	2x2_2C_8b_C2v_L	1.030776987	0.826472742	0.00200004891	0.2673394189	-0.04741863872	-0.2140944245	-0.2140823867	-0.04747034551	1.687633392e-05	0.1633272948	recalcules_averages.py	1	-1.243230072	0.2522546589	-0.002028407685	-0.3833560358	0.0949519337	-0.09504167273	0.3832986745	0.4931386192	-7.113185985e-06	2024-12-09@15:56	-0.1682939451	-0.1202530673	0	-0.1431321113	v2.7.1	
1e-09	0	-0.0287111526	-0.1506155266	-1.221785382	5.800380369	0.2976620444	0.3114310006	0.71787718	0.2299134948	0.2298887358	0.7177923701	0.8150520212	0.07744552189	a248bdd	2x2_2C_8b_C2v_L	0.9905080385	0.8268125294	0.002880121811	0.255226166	-0.04343406198	-0.2050332911	-0.2050087366	-0.04345319178	1.795354428e-06	0.1608155466	recalcules_averages.py	1	-1.241476431	0.2535933236	-0.002907255496	-0.3927566017	0.09242478982	-0.09249882517	0.392695854	0.5047312074	3.987496681e-05	2024-12-09@15:57	-0.1878103355	-0.1048453981	0	-0.1645338059	v2.7.1	
1e-09	0	-0.02856782873	-0.1534509913	-1.246682235	5.446111868	0.3053808817	0.3122586631	0.7327207006	0.2294202329	0.2294092566	0.7326529165	0.8323055585	0.07514372233	a248bdd	2x2_2C_8b_C2v_L	0.9601306636	0.8325650333	0.002891601379	0.2558044336	-0.04208986527	-0.2050277762	-0.2050161646	-0.0421266633	1.78021028e-05	0.1613412938	recalcules_averages.py	1	-1.266271063	0.2558993509	-0.00291184114	-0.3996164881	0.09130736598	-0.09138288478	0.3995672248	0.5134852476	3.340737565e-08	2024-12-09@15:57	-0.1912208223	-0.1024408708	0	-0.1731376171	v2.7.1	
1e-09	0	-0.02835966533	-0.1435220513	-1.232486313	5.566600965	0.3235127561	0.279328209	0.744130175	0.1999079366	0.1999604055	0.7441120362	0.8576212992	0.06077471639	a248bdd	2x2_2C_8b_C2v_L	0.8800594578	0.8230715614	0.003742001619	0.2375800964	-0.03518386093	-0.1912717422	-0.1912635247	-0.03535009946	-5.905829146e-06	0.1564934997	recalcules_averages.py	1	-1.252532212	0.2577606091	-0.003908058056	-0.4103002726	0.08227647701	-0.08225992557	0.4102969597	0.5260965016	-0.0002184158445	2024-12-09@15:58	-0.2152223107	-0.09314043585	0	-0.1971079434	v2.7.1	
1e-09	0	-0.0285394793	-0.1549332873	-1.232458076	5.748613103	0.2820927041	0.3367184849	0.6975102238	0.2525971497	0.2526985331	0.6975606996	0.7931057622	0.08819787119	a248bdd	2x2_2C_8b_C2v_L	1.041507079	0.8295900004	0.001911075485	0.2717621949	-0.04865859901	-0.2171353781	-0.217146211	-0.04873086202	2.110417734e-05	0.1647428724	recalcules_averages.py	1	-1.252512268	0.2522639539	-0.001918031624	-0.3820463887	0.09618508459	-0.09630977178	0.3820030473	0.4921266881	7.337847953e-06	2024-12-09@15:58	-0.1628872725	-0.1231170005	0	-0.1386133539	v2.7.1	
1e-09	0	-0.02861677303	-0.1532570387	-1.238400706	5.512735294	0.3065392779	0.3068817751	0.73979666	0.2226824087	0.2226677574	0.7397219753	0.8337971545	0.07645330715	a248bdd	2x2_2C_8b_C2v_L	0.982328941	0.8355353604	0.002431919955	0.2506483845	-0.04240781736	-0.2008366036	-0.2007974032	-0.04246493239	-5.450899635e-05	0.1613574639	recalcules_averages.py	1	-1.256191262	0.2548067597	-0.002513292267	-0.4003657762	0.0942647716	-0.09429957792	0.4003142143	0.5154002045	4.196213932e-05	2024-12-09@15:58	-0.1993132555	-0.08925927241	0	-0.1806011586	v2.7.1	
1e-09	0	-0.02839290323	-0.1467452238	-1.239794881	5.424205252	0.3255600869	0.2793597107	0.7591535323	0.196761089	0.1967769291	0.7591305246	0.8622634197	0.06265366203	a248bdd	2x2_2C_8b_C2v_L	0.9138046835	0.8331142918	0.003028592527	0.2350312278	-0.03623594051	-0.1886157014	-0.1886063809	-0.03630532683	-1.460409709e-05	0.1572690709	recalcules_averages.py	1	-1.256576763	0.2571969386	-0.003087684182	-0.4133146749	0.08722471696	-0.0872970877	0.4132755916	0.5307403908	8.030127004e-06	2024-12-09@15:59	-0.2226756697	-0.07536468642	0	-0.2069103317	v2.7.1	
1e-09	0	-0.02865311759	-0.1541053057	-1.233679405	5.66751114	0.2925637356	0.3244074506	0.71362007	0.2404689831	0.2405124904	0.713601078	0.8096906296	0.08272549752	a248bdd	2x2_2C_8b_C2v_L	1.00958148	0.8305819576	0.002239133141	0.2630119603	-0.04576276562	-0.2104635303	-0.210462139	-0.04582721719	2.150649065e-05	0.1630452792	recalcules_averages.py	1	-1.253429372	0.253572388	-0.002268644873	-0.3896300037	0.09471420529	-0.09481163336	0.3895828134	0.5015844404	-1.640889977e-05	2024-12-09@15:59	-0.1778343718	-0.1110582132	0	-0.1555909992	v2.7.1	
1e-09	0	-0.02868059099	-0.1521851401	-1.215760113	5.874306001	0.2928858674	0.3166886035	0.716957553	0.2337076561	0.2337317776	0.716879316	0.8073708345	0.08342786849	a248bdd	2x2_2C_8b_C2v_L	1.028148309	0.8297467122	0.002111929633	0.256864976	-0.04589405557	-0.2061046601	-0.2060938163	-0.04595773029	-1.165510538e-05	0.162403862	recalcules_averages.py	1	-1.234340481	0.2521885419	-0.002172264942	-0.3890415349	0.09676389188	-0.09682975795	0.3889916691	0.5010429814	4.618665403e-06	2024-12-09@15:59	-0.1854178196	-0.1002081034	0	-0.1613384937	v2.7.1	
1e-09	0	-0.02852908212	-0.1501469436	-1.211229025	6.048729712	0.2824704652	0.3258032328	0.6893378261	0.2445356707	0.2445994324	0.6891481503	0.7869543437	0.08476423449	a248bdd	2x2_2C_8b_C2v_L	1.036496277	0.8230568179	0.002308066418	0.265736762	-0.04667274812	-0.2132065973	-0.2132000497	-0.04675096434	-4.836368949e-05	0.1626610752	recalcules_averages.py	1	-1.231547601	0.2513142977	-0.002386423283	-0.3810025087	0.09348592277	-0.09352538653	0.380944515	0.4899320162	2.426906644e-05	2024-12-09@16:00	-0.1680617624	-0.1208994547	0	-0.1410631776	v2.7.1	
1e-09	0	-0.02866945751	-0.1528857896	-1.230811163	5.646733899	0.30052946	0.3131085581	0.7264201193	0.228399476	0.2285033134	0.7264756756	0.8213668337	0.07866365164	a248bdd	2x2_2C_8b_C2v_L	0.9958707751	0.8322208784	0.002408108067	0.2547064943	-0.04342535712	-0.2039572769	-0.2039694668	-0.04349913471	3.033759107e-06	0.1616073792	recalcules_averages.py	1	-1.249462043	0.2540177591	-0.002446329725	-0.3952100443	0.09412963578	-0.09423601327	0.3951745853	0.5086370374	1.360719645e-05	2024-12-09@16:00	-0.1915003823	-0.09739343298	0	-0.1704882829	v2.7.1	
1e-09	0	-0.02866336855	-0.1492625991	-1.212051252	5.880102372	0.3011963197	0.3019272079	0.7257038792	0.220483006	0.2205426211	0.7256731367	0.8191520601	0.07714520122	a248bdd	2x2_2C_8b_C2v_L	1.000103269	0.8285387674	0.002671932041	0.2479738457	-0.04257496365	-0.1995850332	-0.199586811	-0.0426390397	2.552315806e-05	0.1602974866	recalcules_averages.py	1	-1.230096036	0.252831847	-0.002724675119	-0.394857981	0.09379084789	-0.09388379112	0.3948102343	0.5080081151	-2.681525505e-05	2024-12-09@16:01	-0.1986513198	-0.0908364644	0	-0.1746599217	v2.7.1	
1e-09	0	-0.0286979591	-0.1531072499	-1.228148057	5.720658948	0.2947468852	0.3199768109	0.7182349289	0.2358130748	0.2358666127	0.7182726936	0.812464225	0.08115146613	a248bdd	2x2_2C_8b_C2v_L	1.007211927	0.8300591636	0.002248621806	0.2594943806	-0.04522848202	-0.2077940325	-0.2077888904	-0.04529462467	-1.202379676e-06	0.162268601	recalcules_averages.py	1	-1.247541384	0.2534378895	-0.002280259523	-0.39110682	0.09486254861	-0.09496880792	0.3910618551	0.503238669	1.833461371e-05	2024-12-09@16:01	-0.1830386088	-0.1059521138	0	-0.1605756456	v2.7.1	
1e-09	0	-0.02867913378	-0.1508791673	-1.213559757	5.95016298	0.2901396821	0.3189193863	0.7074571908	0.2373828952	0.23732212	0.707343614	0.800364364	0.08236141471	a248bdd	2x2_2C_8b_C2v_L	1.021374741	0.8257010677	0.002236963812	0.2597363261	-0.04596214929	-0.2085769036	-0.2085551046	-0.04596025502	2.096384739e-05	0.1619633105	recalcules_averages.py	1	-1.233231313	0.2522324924	-0.002244430165	-0.3867498122	0.0947791028	-0.09484020989	0.3866928733	0.4971754073	2.514854541e-05	2024-12-09@16:01	-0.179344127	-0.1096860938	0	-0.1540886703	v2.7.1	
1e-09	0	-0.02869186185	-0.1524178844	-1.226278868	5.722591169	0.2978190692	0.3144027055	0.7210386236	0.2305065696	0.2305832966	0.7210315985	0.8160489681	0.07959636928	a248bdd	2x2_2C_8b_C2v_L	1.002246767	0.8305006727	0.002407270142	0.25591326	-0.04400287318	-0.2050626097	-0.2050672645	-0.04407058637	4.303683865e-06	0.1616709036	recalcules_averages.py	1	-1.245239088	0.2535464323	-0.002450319509	-0.3929427848	0.09425877546	-0.09435146739	0.3928995802	0.505706497	4.126558078e-06	2024-12-09@16:02	-0.1884613184	-0.1006053695	0	-0.1662982234	v2.7.1	
1e-09	0	-0.02867404078	-0.1518669231	-1.234997954	5.621447657	0.3007120561	0.3132037844	0.7226762029	0.2308274058	0.230902741	0.7226475837	0.8225687802	0.07611707974	a248bdd	2x2_2C_8b_C2v_L	0.9718295122	0.8286177147	0.002798572667	0.2567431484	-0.0427908654	-0.2058691491	-0.2058801409	-0.04286026244	8.790378762e-06	0.1610282068	recalcules_averages.py	1	-1.255103593	0.254849888	-0.00283863981	-0.3955627247	0.09128146919	-0.09136411764	0.3955245352	0.5082912866	-1.156112042e-05	2024-12-09@16:02	-0.1874556889	-0.1072554244	0	-0.1663131782	v2.7.1	
1e-09	0	-0.02872534943	-0.1522402148	-1.220543886	5.811091415	0.2948606246	0.3157431587	0.7191800836	0.2333048055	0.233332871	0.7191090272	0.8111217416	0.08163575023	a248bdd	2x2_2C_8b_C2v_L	1.01406861	0.8294147004	0.0022416317	0.256808126	-0.04525130144	-0.2061171921	-0.206105898	-0.04531302578	-6.109439668e-06	0.1620612778	recalcules_averages.py	1	-1.239517577	0.2528733224	-0.002294944291	-0.3907584688	0.09561155563	-0.09568311045	0.3907067882	0.502863855	4.706811895e-06	2024-12-09@16:02	-0.1859272869	-0.1020489883	0	-0.1625349537	v2.7.1	
1e-09	0	-0.02872578499	-0.1514808914	-1.220820363	5.832162652	0.2940952579	0.3169849522	0.7143895669	0.2350397047	0.2350506929	0.7143214413	0.808680179	0.0803240056	a248bdd	2x2_2C_8b_C2v_L	1.005612284	0.8270194347	0.002404223852	0.2584633788	-0.04495368652	-0.2074848745	-0.2074501688	-0.04505351336	3.693568091e-05	0.1616659868	recalcules_averages.py	1	-1.240553259	0.2531507743	-0.002488894858	-0.3900227668	0.09400545273	-0.09406457586	0.3899652091	0.5012804724	-0.0001026760633	2024-12-09@16:03	-0.1827228357	-0.1079935967	0	-0.158851304	v2.7.1	
1e-09	0	-0.02868563868	-0.149668573	-1.214115438	5.908430676	0.2962556019	0.3099036306	0.7159001362	0.2291294766	0.2293663566	0.7160832251	0.8115976245	0.07802716705	a248bdd	2x2_2C_8b_C2v_L	0.9995806944	0.8255304434	0.002718936213	0.2542839228	-0.04365926555	-0.2045375242	-0.2045894673	-0.04377929367	-1.731486242e-05	0.1606716526	recalcules_averages.py	1	-1.233616289	0.2529553624	-0.002766019763	-0.3913835201	0.09279044489	-0.09294385114	0.3913676347	0.502868728	3.501042555e-05	2024-12-09@16:03	-0.1879350299	-0.1037637894	0	-0.163429717	v2.7.1	
1e-09	0	-0.02870648197	-0.1522648098	-1.224589418	5.76760188	0.2952145212	0.3173072797	0.7174790626	0.2341356012	0.2341841269	0.7174780075	0.8121288105	0.08035962778	a248bdd	2x2_2C_8b_C2v_L	1.005304119	0.8288973603	0.002359799966	0.2581605396	-0.04479128416	-0.2069829043	-0.2069777099	-0.04486104266	-2.377474144e-06	0.1618580884	recalcules_averages.py	1	-1.244022155	0.2533388811	-0.002410181524	-0.3911530671	0.09431718826	-0.09439934106	0.3911118719	0.5030834069	6.8018997e-07	2024-12-09@16:04	-0.1842627141	-0.1054621279	0	-0.161286083	v2.7.1	
1e-09	0	-0.02870225079	-0.1505207745	-1.217546878	5.861487744	0.2960727825	0.312940692	0.7166854997	0.2307483471	0.2308232149	0.7167108623	0.8122948285	0.0788730175	a248bdd	2x2_2C_8b_C2v_L	1.001488503	0.8266214606	0.00261558098	0.2557081483	-0.0441234732	-0.2053156677	-0.2053238043	-0.04416840632	2.38198336e-06	0.1610828533	recalcules_averages.py	1	-1.237036683	0.2531401291	-0.002641604399	-0.3913039926	0.09338493228	-0.09348201897	0.3912654194	0.5030549995	3.726836272e-05	2024-12-09@16:04	-0.1867109247	-0.1043849196	0	-0.1626996901	v2.7.1	
1e-09	0	-0.028719936	-0.1519000804	-1.222825403	5.791073346	0.2954601558	0.3158713663	0.7176044105	0.2336360555	0.2336811216	0.7175388229	0.8115114772	0.0800783538	a248bdd	2x2_2C_8b_C2v_L	1.004350215	0.82833094	0.002394314398	0.2574621859	-0.04472291647	-0.2066537511	-0.2066505092	-0.04479053268	2.206089166e-06	0.1616528344	recalcules_averages.py	1	-1.242275077	0.2532945486	-0.002440719429	-0.3912107466	0.09423110172	-0.09431424818	0.3911598012	0.5029370112	-1.133928715e-06	2024-12-09@16:04	-0.1848747667	-0.1052045899	0	-0.1616300869	v2.7.1	
1e-09	0	-0.02870468965	-0.1530563104	-1.220951062	5.822504573	0.2919701663	0.3207950286	0.7153216698	0.2379396567	0.2380580924	0.7152774745	0.8054974342	0.08359739507	a248bdd	2x2_2C_8b_C2v_L	1.0255127	0.8297031357	0.001948482055	0.2598908514	-0.04648534489	-0.2084064247	-0.208418507	-0.04653148369	9.948772299e-06	0.1626841245	recalcules_averages.py	1	-1.240018056	0.2525903792	-0.001960681625	-0.3884745399	0.0965970015	-0.09671592849	0.3884120372	0.499891652	3.094396139e-05	2024-12-09@16:05	-0.1812062574	-0.1052226022	0	-0.1576065459	v2.7.1	
1e-09	0	-0.02871051181	-0.1512149589	-1.221577377	5.80591142	0.296382521	0.3141884474	0.7177037732	0.231806911	0.2318585219	0.7176863304	0.8133160304	0.07926331895	a248bdd	2x2_2C_8b_C2v_L	0.999259204	0.8275154892	0.002542965761	0.2565000762	-0.04417697279	-0.2058673475	-0.2058662042	-0.04424107126	-3.078757498e-05	0.1614023438	recalcules_averages.py	1	-1.241118462	0.2533963194	-0.002598083538	-0.3917770575	0.09347153442	-0.09354231857	0.3917390567	0.5037214438	4.184968522e-05	2024-12-09@16:05	-0.186159316	-0.1049696874	0	-0.162804327	v2.7.1	
1e-09	0	-0.02872662533	-0.1525690078	-1.221146438	5.816973522	0.2936076386	0.3182793284	0.7172236461	0.2364947289	0.2365842542	0.7171501611	0.8076898922	0.08214666169	a248bdd	2x2_2C_8b_C2v_L	1.016761535	0.8289858332	0.002073276816	0.2586983264	-0.04586612073	-0.2077055068	-0.207710303	-0.04592779556	5.528046129e-06	0.1622228862	recalcules_averages.py	1	-1.24036584	0.2528883551	-0.00209711961	-0.389724139	0.09576966857	-0.09588240398	0.389659481	0.5010978591	2.076400648e-05	2024-12-09@16:05	-0.1828572769	-0.1051060287	0	-0.1593699115	v2.7.1	
1e-09	0	-0.02870376546	-0.1530550885	-1.220950372	5.822504573	0.2919758769	0.3208062726	0.715191708	0.2378920553	0.2380028459	0.7151383218	0.8055328964	0.0835821929	a248bdd	2x2_2C_8b_C2v_L	1.0255127	0.829705335	0.001943858452	0.2598930298	-0.04643322414	-0.2083932706	-0.2084053173	-0.04648315283	9.597959083e-06	0.1626744272	recalcules_averages.py	1	-1.240016509	0.2525939732	-0.001959646255	-0.3884654298	0.09655091351	-0.09665867854	0.3884071861	0.4998899296	2.477108771e-05	2024-12-09@16:06	-0.1812062574	-0.1052178778	0	-0.1576065787	v2.7.1	
1e-09	0	-0.02873017519	-0.1523813266	-1.218862133	5.84907838	0.2930811682	0.3179079319	0.7168557848	0.2368133467	0.2368567463	0.7167474034	0.8059861563	0.08243330715	a248bdd	2x2_2C_8b_C2v_L	1.019944738	0.8286506763	0.001976551686	0.2584691037	-0.04613910786	-0.2077131575	-0.2077063395	-0.04621680231	-2.154112372e-06	0.1622087696	recalcules_averages.py	1	-1.238019153	0.2526729292	-0.002019845577	-0.3892308949	0.09616019373	-0.09625135153	0.3891680715	0.5003412208	2.537741237e-06	2024-12-09@16:06	-0.182796833	-0.1047995191	0	-0.158970736	v2.7.1	
1e-09	0	-0.02869878807	-0.1524213692	-1.216908263	5.878080897	0.29161816	0.3193424305	0.7143438264	0.2373420742	0.2373986752	0.7142629504	0.8037066455	0.08349378765	a248bdd	2x2_2C_8b_C2v_L	1.027741999	0.8288213796	0.001929005065	0.2590610847	-0.04645300341	-0.20798174	-0.2079785382	-0.04652150791	1.280196233e-06	0.1624502256	recalcules_averages.py	1	-1.235920383	0.2523120857	-0.001967833528	-0.3880084866	0.09660436859	-0.09669690764	0.387949561	0.4991176889	5.535746081e-06	2024-12-09@16:07	-0.1817578661	-0.1046013596	0	-0.1575931105	v2.7.1	
1e-09	0	-0.02865739949	-0.1528999467	-1.219652382	5.819266225	0.293202149	0.3184443334	0.7166274317	0.2340674129	0.234143677	0.7166381473	0.8078313051	0.08379774348	a248bdd	2x2_2C_8b_C2v_L	1.028237638	0.8309910723	0.002040588883	0.2577086135	-0.04569252973	-0.2064454676	-0.2064469678	-0.04575951913	7.138588986e-06	0.1627159328	recalcules_averages.py	1	-1.23817052	0.2523988704	-0.002075790908	-0.3893023508	0.09661422011	-0.09671180216	0.3892569702	0.5015505972	8.318203617e-06	2024-12-09@16:07	-0.1849980955	-0.1000990717	0	-0.1615859357	v2.7.1	
1e-09	0	-0.02868971467	-0.1517578902	-1.220528857	5.828938545	0.293681877	0.3167908933	0.7131662259	0.2343243056	0.2343945096	0.713140077	0.8080672734	0.08127957511	a248bdd	2x2_2C_8b_C2v_L	1.011268622	0.8280202403	0.002384101472	0.2581487841	-0.04482511711	-0.2071119369	-0.2071133843	-0.04489251115	-8.490870883e-06	0.1619575352	recalcules_averages.py	1	-1.239955883	0.2528986242	-0.002430884322	-0.3897033415	0.09421155181	-0.09430540882	0.3896550375	0.5013121204	1.534680473e-05	2024-12-09@16:07	-0.1832916507	-0.1059896957	0	-0.1595595898	v2.7.1	
1e-09	0	-0.02868018559	-0.1520561682	-1.218907175	5.84907838	0.2925514513	0.3181329686	0.7127475436	0.2350595483	0.2351169298	0.7127125229	0.8062588378	0.08254729052	a248bdd	2x2_2C_8b_C2v_L	1.019944738	0.828631696	0.002246936837	0.2585154196	-0.04540470453	-0.2072994654	-0.2072980908	-0.04547534872	-1.878680906e-06	0.1622890597	recalcules_averages.py	1	-1.238077843	0.2525623751	-0.002297720556	-0.3887994622	0.09521493762	-0.09529799146	0.3887535609	0.5004504495	8.469202941e-07	2024-12-09@16:08	-0.182796833	-0.1048741853	0	-0.1588768561	v2.7.1	
1e-09	0	-0.02868481796	-0.1521923662	-1.220049029	5.833025951	0.2928434494	0.3183242472	0.713501455	0.2351675774	0.2352203692	0.7134637398	0.8070565878	0.08236729521	a248bdd	2x2_2C_8b_C2v_L	1.018353136	0.8288014483	0.002246769991	0.2586281905	-0.04539254894	-0.2073621561	-0.2073601483	-0.04546047323	1.062251802e-06	0.1622791085	recalcules_averages.py	1	-1.23924928	0.2526781587	-0.002294893265	-0.3890936975	0.09518134739	-0.09526441675	0.389047241	0.5008034817	-6.516102886e-07	2024-12-09@16:08	-0.182827055	-0.1050186546	0	-0.1590893528	v2.7.1	
1e-09	0	-0.02868827949	-0.1520866949	-1.219738809	5.830084897	0.2936998855	0.3170370406	0.7149670892	0.2338963475	0.2339486683	0.7149297373	0.8083298766	0.08209193774	a248bdd	2x2_2C_8b_C2v_L	1.017006674	0.8290229268	0.002261285661	0.257692662	-0.04514785853	-0.2066547648	-0.2066524539	-0.04521670142	5.520520928e-07	0.1621872494	recalcules_averages.py	1	-1.238812589	0.2527155058	-0.002310370021	-0.3896993516	0.09516291427	-0.09524704335	0.3896524265	0.5015992695	2.049411339e-08	2024-12-09@16:08	-0.18436206	-0.103458273	0	-0.1607143688	v2.7.1	
1e-09	0	-0.02868471953	-0.1517006658	-1.219876929	5.840620516	0.2932114911	0.3171405841	0.7123281179	0.2346854277	0.234756109	0.7123004335	0.8071745069	0.08146947499	a248bdd	2x2_2C_8b_C2v_L	1.012778511	0.8278354839	0.002375143505	0.2583965662	-0.04493177619	-0.207309386	-0.2073108338	-0.04499783862	-1.012217704e-05	0.1619866181	recalcules_averages.py	1	-1.239324732	0.2528133312	-0.002421570783	-0.3893249955	0.094254739	-0.09434936565	0.3892759454	0.5008250009	1.846813521e-05	2024-12-09@16:09	-0.1827598343	-0.1064117989	0	-0.1588668263	v2.7.1	
1e-09	0	-0.02870031027	-0.1519816936	-1.220872745	5.820075863	0.2939467288	0.3168294855	0.714345783	0.2341482263	0.2342113209	0.7143146168	0.8086878781	0.0813655257	a248bdd	2x2_2C_8b_C2v_L	1.012147476	0.8284843106	0.002337442143	0.2579401811	-0.04486415261	-0.2069298247	-0.2069247747	-0.04494458249	-6.133894393e-06	0.1619874479	recalcules_averages.py	1	-1.240181053	0.2529157468	-0.002394944522	-0.3898846287	0.09455344423	-0.09463140565	0.3898391454	0.5017232516	9.962855222e-07	2024-12-09@16:09	-0.1838357999	-0.105030186	0	-0.1602508175	v2.7.1	
1e-09	0	-0.02870558401	-0.1519139958	-1.221854474	5.805574604	0.2946366381	0.3161135458	0.7149605685	0.2336389026	0.2337076828	0.7149330413	0.8098399452	0.0806282334	a248bdd	2x2_2C_8b_C2v_L	1.008248846	0.8284090267	0.002391044795	0.257650167	-0.04459240054	-0.2067320116	-0.2067295754	-0.04466942036	-1.166429756e-06	0.1617719448	recalcules_averages.py	1	-1.241234381	0.2530789285	-0.002445658139	-0.3904488224	0.09416510573	-0.09425106247	0.3904018529	0.5022414974	-5.800278005e-06	2024-12-09@16:10	-0.1843552833	-0.1051226022	0	-0.1609350505	v2.7.1	
