D	D2	D2_ave	D_ave	E_kin	U	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	githash	model	mu	mu_ave	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	script	t	t_ave	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	time	tp	tp_ave	tpp	tpp_ave	version	
1e-09	0	0.04369341416	-0.1276455859	-0.8847955646	8.486534481	0.973343808	0.3782491918	0.425152677	1.171311705	1.172304843	0.4256379188	-0.6348697433	0.91223573	a248bdd	2x2_2C_8b_C2v_L	2.805923617	0.9742922537	0.5289440493	-0.0004040540746	0.1732449776	0.3717564225	0.3716907403	0.1734660449	0.0005363820685	0.0006830187362	recalcules_averages.py	1	-0.8458686303	-0.0001789333359	-0.1490455224	-0.1390614695	0.0497488744	-0.04991640254	0.139100708	-0.1918800191	-0.1841275638	2024-12-09@17:33	0.3231170621	-0.1204731619	0	0.0582902672	v2.7.1	
1e-09	0	0.04372795962	-0.1309317536	-0.8891419224	8.494694203	0.9673855712	0.370389441	0.4172943298	1.167604965	1.168475499	0.4174205625	-0.6344648383	0.9014041779	a248bdd	2x2_2C_8b_C2v_L	2.800854173	0.9724287461	0.5281948311	-0.0003229347007	0.1721531079	0.372330757	0.372264997	0.1722962549	0.0001191702887	0.0001555416029	recalcules_averages.py	1	-0.8498778188	-0.0001540628147	-0.1512626069	-0.1410432797	0.0493639525	-0.04946546911	0.1410221626	-0.1928275382	-0.1860798443	2024-12-09@17:34	0.3216587288	-0.1220675828	0	0.05976036451	v2.7.1	
1e-09	0	0.04366105678	-0.1277114922	-0.8838990553	8.500857398	0.9688830537	0.3745447713	0.4225383052	1.165286182	1.166215909	0.4231247507	-0.6291623976	0.9050956616	a248bdd	2x2_2C_8b_C2v_L	2.799152784	0.9739034796	0.5269205015	-0.0003887874458	0.17259058	0.370523834	0.3704332966	0.1728023659	0.0004415778935	0.0005623173937	recalcules_averages.py	1	-0.8460405687	-0.0001779826988	-0.148802721	-0.1394593576	0.04970536448	-0.0498894282	0.1395176232	-0.1923224927	-0.1849995101	2024-12-09@17:34	0.3184295621	-0.118891243	0	0.05738752609	v2.7.1	
1e-09	0	0.04376763238	-0.1301654297	-0.8881428167	8.489789689	0.9703958745	0.3729599198	0.4211461595	1.170360843	1.171675201	0.421392722	-0.6329448874	0.9057596055	a248bdd	2x2_2C_8b_C2v_L	2.8034757	0.9730029586	0.5288725359	-0.0003941691314	0.1729288358	0.372252215	0.372231034	0.173209406	0.0007858637445	0.0009883690565	recalcules_averages.py	1	-0.8487578138	-0.0001671259403	-0.1507348652	-0.1405815248	0.04962909584	-0.04980318831	0.1405664008	-0.1921811842	-0.1852663787	2024-12-09@17:34	0.3229608121	-0.1219497887	0	0.05954311167	v2.7.1	
1e-09	0	0.04364418771	-0.1272134346	-0.8840835081	8.488993972	0.9724628152	0.3779407585	0.4248188579	1.169834169	1.170806132	0.4253067738	-0.6341147231	0.9115430278	a248bdd	2x2_2C_8b_C2v_L	2.804962969	0.9744102438	0.5284281264	-0.0003626900378	0.1729885666	0.3714454981	0.37141881	0.173167955	0.0004554155535	0.0005814653914	recalcules_averages.py	1	-0.8454633225	-0.0001620323894	-0.1487332292	-0.1389236792	0.04968367023	-0.0498310657	0.1389733802	-0.1919507182	-0.1841868012	2024-12-09@17:34	0.3221101177	-0.1198974617	0	0.05789822425	v2.7.1	
1e-09	0	0.04358555634	-0.130109744	-0.8884463035	8.493269145	0.9695097998	0.3658161823	0.4159795527	1.166381795	1.166907326	0.4175099275	-0.63707916	0.8967770927	a248bdd	2x2_2C_8b_C2v_L	2.801881372	0.9727235048	0.5283483915	-0.0005607516007	0.1703626406	0.3733509614	0.3727408094	0.1714057055	2.379917842e-05	7.046915235e-05	recalcules_averages.py	1	-0.849259656	-0.0002548768112	-0.1505794639	-0.1411676456	0.04849376782	-0.04904295013	0.1410458336	-0.1929190481	-0.1858126728	2024-12-09@17:35	0.321771576	-0.1217840551	0	0.05948617053	v2.7.1	
1e-09	0	0.04385815108	-0.1276989166	-0.8826940466	8.517871287	0.9705746744	0.3783688206	0.4245936986	1.170599717	1.171556323	0.4251037433	-0.6376221993	0.9064279938	a248bdd	2x2_2C_8b_C2v_L	2.802625006	0.9741182378	0.5280118998	-0.0001022106193	0.173357237	0.3711228372	0.3712201333	0.1736005802	0.0006052305631	0.0007772388246	recalcules_averages.py	1	-0.8442575857	-3.757217855e-05	-0.1485113743	-0.1386981404	0.04975468676	-0.0499177935	0.1387176323	-0.1924839827	-0.1837003393	2024-12-09@17:35	0.3213462288	-0.1196107416	0	0.05767251533	v2.7.1	
1e-09	0	0.04375051186	-0.1289763817	-0.8857285368	8.503830488	0.9707741231	0.3725315107	0.4202494751	1.170371403	1.171303932	0.421081557	-0.6359620285	0.9051636703	a248bdd	2x2_2C_8b_C2v_L	2.803050353	0.9734562269	0.5284919828	-0.0004663781414	0.1722166585	0.3723569243	0.3721528048	0.1726161756	0.0005494537521	0.0007046120593	recalcules_averages.py	1	-0.8467789861	-0.0002145996302	-0.1495860367	-0.1396904367	0.04924530918	-0.04950693493	0.1397180658	-0.1924552987	-0.1846855832	2024-12-09@17:35	0.3221535205	-0.1209036937	0	0.05872126441	v2.7.1	
1e-09	0	0.04365251019	-0.1285661144	-0.8858653624	8.492871287	0.9698956922	0.3726956423	0.4202270851	1.168125386	1.168974586	0.4211103116	-0.6331238696	0.9062525583	a248bdd	2x2_2C_8b_C2v_L	2.802625006	0.9736208886	0.5280091109	-0.0004096470015	0.1720794787	0.3719197937	0.3717024759	0.1724336659	0.0003973789338	0.000504747346	recalcules_averages.py	1	-0.8471421791	-0.0001874265208	-0.1494250699	-0.1396750597	0.04926242818	-0.04954482334	0.1397545822	-0.1922833153	-0.1849744104	2024-12-09@17:36	0.3213462288	-0.1205029956	0	0.05848196733	v2.7.1	
1e-09	0	0.04373348985	-0.1295186143	-0.8863562827	8.506282745	0.9695111559	0.3706946853	0.4195201552	1.167968374	1.169663095	0.4203107147	-0.6325402921	0.894437028	a248bdd	2x2_2C_8b_C2v_L	2.801739589	0.9731148234	0.5281600341	-0.0003643522832	0.1720328865	0.3720663175	0.3720193693	0.1726523867	0.001267132355	0.001575484842	recalcules_averages.py	1	-0.8474434322	-0.0001489979626	-0.1500059344	-0.1402455438	0.04926747396	-0.04954991611	0.1402649457	-0.1922507965	-0.1845143834	2024-12-09@17:36	0.3215024788	-0.1210343712	0	0.05887166245	v2.7.1	
1e-09	0	0.043975518	-0.1286328363	-0.8834996971	8.52578506	0.9705301726	0.3776669298	0.4235229076	1.171567934	1.172517322	0.4240536351	-0.6398425253	0.9038050508	a248bdd	2x2_2C_8b_C2v_L	2.802318293	0.9736799827	0.5283592607	-5.793650395e-05	0.1734417401	0.3715759685	0.3715740607	0.1737403961	0.0006586347871	0.0008462850343	recalcules_averages.py	1	-0.8447633658	-2.225208826e-05	-0.1490670263	-0.1389735102	0.04978077991	-0.04994088352	0.1389860452	-0.1927473154	-0.1837692816	2024-12-09@17:36	0.3219885899	-0.1203034282	0	0.05818179514	v2.7.1	
1e-09	0	0.04398448662	-0.1289099491	-0.8830444664	8.542241946	0.9684674499	0.3734490341	0.4186368516	1.171341608	1.172228457	0.4193914384	-0.6419671997	0.9013083648	a248bdd	2x2_2C_8b_C2v_L	2.802164937	0.9734460271	0.5281231798	0.0003211445008	0.1724212066	0.3721352201	0.372412037	0.1722187108	0.0003042753652	0.0003874344091	recalcules_averages.py	1	-0.8441930843	0.0001182569532	-0.1483695577	-0.1384068128	0.04899227675	-0.04894855484	0.1386442329	-0.1929544764	-0.1834992954	2024-12-09@17:37	0.3223097705	-0.1205405033	0	0.05832775621	v2.7.1	
1e-09	0	0.0439358648	-0.1278671899	-0.8819502915	8.536346402	0.9724842464	0.3775272654	0.4226045599	1.171640586	1.172673005	0.4228151511	-0.6420908014	0.9051179566	a248bdd	2x2_2C_8b_C2v_L	2.803487275	0.9739984182	0.528705942	-0.0005526687122	0.1728121509	0.3719678123	0.371886751	0.1729925261	0.0004067866232	0.0005142951606	recalcules_averages.py	1	-0.8432787331	-0.0002448530196	-0.1483971217	-0.1383174045	0.04930689401	-0.04945729984	0.138307524	-0.192776599	-0.1832640634	2024-12-09@17:37	0.3223705343	-0.1199599659	0	0.05784029158	v2.7.1	
1e-09	0	0.04405174955	-0.1276036144	-0.8799545209	8.560475935	0.9713166524	0.3788630371	0.4227927373	1.172823942	1.173721591	0.4233176476	-0.6450928391	0.9029247111	a248bdd	2x2_2C_8b_C2v_L	2.802467791	0.9740610775	0.5283865334	-9.630226612e-05	0.1730973362	0.3716804553	0.3715040954	0.1733841918	0.0005594024604	0.0006972220743	recalcules_averages.py	1	-0.8415197798	-5.401289529e-05	-0.1477698764	-0.1377341816	0.04935807119	-0.04957734625	0.1377832787	-0.1931215009	-0.182681532	2024-12-09@17:37	0.3218641686	-0.1194129222	0	0.05737271641	v2.7.1	
1e-09	0	0.04410306306	-0.1268779369	-0.877091129	8.588798659	0.9679442049	0.3743742323	0.4138916683	1.168536651	1.169361773	0.4140570112	-0.6391365174	0.9090246446	a248bdd	2x2_2C_8b_C2v_L	2.802176511	0.9743695514	0.5274382584	-0.00072719374	0.1703458014	0.3723064563	0.3721982848	0.1705981844	-0.0002483812917	-0.0003165484096	recalcules_averages.py	1	-0.8389178764	-0.0003009639764	-0.145152421	-0.1353371959	0.04711544151	-0.04729180386	0.1352886956	-0.1923169555	-0.181144083	2024-12-09@17:38	0.3217194927	-0.1186538377	0	0.05680107872	v2.7.1	
1e-09	0	0.04398322674	-0.1290476418	-0.8805725674	8.593720052	0.9690501718	0.3664323864	0.4088862258	1.167489191	1.168292259	0.4098076097	-0.6381184029	0.9073668315	a248bdd	2x2_2C_8b_C2v_L	2.802594142	0.9730763425	0.5283694539	0.0008217498982	0.1692166002	0.3736662193	0.373506728	0.1695478064	-0.0002718944504	-0.0003472479144	recalcules_averages.py	1	-0.841611049	0.0003350488853	-0.1476571479	-0.1373708955	0.04679354523	-0.047031676	0.137443151	-0.1925450932	-0.1829667913	2024-12-09@17:38	0.3229203029	-0.1206536656	0	0.058314487	v2.7.1	
1e-09	0	0.04407522114	-0.1293886911	-0.8796691252	8.613494036	0.9655748878	0.3640090185	0.4079491089	1.167173497	1.168072417	0.4081615515	-0.6395224092	0.9041163208	a248bdd	2x2_2C_8b_C2v_L	2.801136451	0.9728666096	0.5275824961	-0.0001099413297	0.1689021074	0.3737952507	0.3739142913	0.1688825493	-0.0004091127631	-0.0005029940914	recalcules_averages.py	1	-0.8408581471	-2.981574733e-05	-0.1469805558	-0.1373141703	0.04641152847	-0.04645657039	0.1373678228	-0.1927853989	-0.182537957	2024-12-09@17:38	0.3222625097	-0.1204328049	0	0.05816040207	v2.7.1	
1e-09	0	0.0440318469	-0.1282892674	-0.8804901353	8.569303042	0.9688265044	0.3730568014	0.4179991023	1.16821389	1.168948747	0.4187299995	-0.6411242937	0.9010969585	a248bdd	2x2_2C_8b_C2v_L	2.801057791	0.9736026477	0.5277618344	-9.685645285e-05	0.1716074736	0.3720592565	0.3718615335	0.1719491719	5.582400578e-05	6.787725924e-05	recalcules_averages.py	1	-0.8420586959	-5.032140524e-05	-0.1477811564	-0.137917989	0.04843656139	-0.04868045528	0.1379614548	-0.1929437659	-0.1829202158	2024-12-09@17:39	0.3212742123	-0.1196219235	0	0.0576101875	v2.7.1	
1e-09	0	0.04435418581	-0.1260050441	-0.8724548037	8.638821879	0.9667309036	0.369653572	0.4087429837	1.167040078	1.168405423	0.4076320485	-0.6348701814	0.9142938003	a248bdd	2x2_2C_8b_C2v_L	2.800748899	0.9747394991	0.5269039134	-0.001074026549	0.1692793074	0.3721820674	0.3724093966	0.1690934258	-0.0002613580324	-0.0003332019616	recalcules_averages.py	1	-0.8347363146	-0.0004432360297	-0.1419815954	-0.1325522586	0.04584970884	-0.04579686426	0.1324578695	-0.1919147449	-0.1793822482	2024-12-09@17:39	0.3211943727	-0.1174319733	0	0.05582321572	v2.7.1	
1e-09	0	0.04424609961	-0.1271503967	-0.8718102968	8.687111845	0.9660892013	0.3637379354	0.4007899703	1.166863139	1.16584379	0.4040728635	-0.6320489209	0.9170990929	a248bdd	2x2_2C_8b_C2v_L	2.80004088	0.9737278591	0.5267695177	6.165747315e-05	0.1674655254	0.3730461934	0.3727352511	0.1684107494	-0.0007077700748	-0.0009118324707	recalcules_averages.py	1	-0.8340049585	4.958766236e-05	-0.1436250156	-0.1334525806	0.04501445425	-0.04559694323	0.1338632828	-0.192063339	-0.1805525724	2024-12-09@17:39	0.3206366737	-0.1179070932	0	0.05616793113	v2.7.1	
1e-09	0	0.04401247843	-0.1296221889	-0.8777191438	8.658106674	0.9664372638	0.3575349095	0.4052335936	1.166269672	1.166915684	0.4059209438	-0.6429014782	0.9001480903	a248bdd	2x2_2C_8b_C2v_L	2.801650117	0.9724346144	0.5276085306	9.894067047e-05	0.1682074705	0.3740212235	0.3739887553	0.1684534859	-0.000489827969	-0.0006195970792	recalcules_averages.py	1	-0.8389107365	4.479296722e-05	-0.1471268574	-0.1376908203	0.04602614316	-0.04619824139	0.1377828733	-0.1933140392	-0.1828862465	2024-12-09@17:40	0.3221767043	-0.1204569001	0	0.05805382642	v2.7.1	
1e-09	0	0.04409356974	-0.12842402	-0.8793530866	8.59150395	0.969704933	0.3730151528	0.4168873236	1.170334356	1.171317742	0.4169374414	-0.6435240601	0.9013233877	a248bdd	2x2_2C_8b_C2v_L	2.801205872	0.9734752678	0.5279633565	-0.000658161061	0.1717085065	0.372241165	0.3720900073	0.1718338926	0.0001985874162	0.0002351593191	recalcules_averages.py	1	-0.8408943483	-0.0002918591878	-0.1477339273	-0.1376085268	0.048355006	-0.04850233104	0.1376052431	-0.1931651041	-0.1826797492	2024-12-09@17:40	0.3214998353	-0.119622886	0	0.05755727615	v2.7.1	
1e-09	0	0.04384400369	-0.1269494592	-0.8772988022	8.599255623	0.9687766679	0.371514985	0.4117516709	1.161272356	1.162351799	0.4113188043	-0.6350934236	0.9044281267	a248bdd	2x2_2C_8b_C2v_L	2.801617736	0.9739272443	0.5272581202	-0.0006061415504	0.1690147523	0.3722652353	0.3723012201	0.168977254	-2.62231935e-05	-9.738551186e-06	recalcules_averages.py	1	-0.8392429305	-0.0003047343156	-0.1466154672	-0.1366753027	0.04679430581	-0.04689483592	0.1366424322	-0.1923446617	-0.1823410041	2024-12-09@17:40	0.3206799575	-0.1186724354	0	0.05681649589	v2.7.1	
1e-09	0	0.04459248904	-0.1240599151	-0.8707403814	8.609934433	0.9667199106	0.3946654764	0.4216039334	1.172283112	1.174744666	0.4213736987	-0.64344021	0.9067249903	a248bdd	2x2_2C_8b_C2v_L	2.801256773	0.9761077712	0.5270054935	-0.0003578613356	0.1734948626	0.3697069372	0.3705739593	0.1733060462	-0.0003147483501	-0.0003243196195	recalcules_averages.py	1	-0.8332933053	-0.0001856105961	-0.1417459975	-0.1310546127	0.04820440071	-0.04791316544	0.1308428481	-0.1918714003	-0.177090615	2024-12-09@17:41	0.3218668716	-0.1163433683	0	0.05486449593	v2.7.1	
1e-09	0	0.04411193671	-0.1282656783	-0.8767359796	8.633532697	0.9694845399	0.3704973793	0.410200305	1.166730967	1.166966152	0.4119349121	-0.6389288323	0.9075575341	a248bdd	2x2_2C_8b_C2v_L	2.801582249	0.9733584431	0.5279468876	-0.0004495978298	0.1696511548	0.3727879543	0.3725592248	0.1701425463	-0.0003773038959	-0.0004659719236	recalcules_averages.py	1	-0.8383313568	-0.0001985691788	-0.1468940646	-0.1365501908	0.04681745954	-0.04715069846	0.1367179003	-0.1927560538	-0.1822451966	2024-12-09@17:41	0.3216873226	-0.119384943	0	0.05727452613	v2.7.1	
1e-09	0	0.04420171457	-0.1289190038	-0.8757641193	8.66606068	0.9680388539	0.3666200042	0.4054359467	1.166499215	1.166597953	0.4075144188	-0.6374341804	0.9065368605	a248bdd	2x2_2C_8b_C2v_L	2.800215436	0.9728798373	0.5277331076	-0.0003380251861	0.168764126	0.3732416153	0.3729487772	0.1693051266	-0.000430924841	-0.0005355567201	recalcules_averages.py	1	-0.837350522	-0.0001569304504	-0.1466376476	-0.13617865	0.0461181962	-0.04650325657	0.1363976744	-0.192782286	-0.1820226691	2024-12-09@17:41	0.3214462186	-0.1195024078	0	0.05736565524	v2.7.1	
1e-09	0	0.04412240616	-0.1294076184	-0.8779162765	8.643011964	0.9674032592	0.3654298629	0.4065900888	1.1655407	1.165673346	0.4083876564	-0.6374046132	0.9033512174	a248bdd	2x2_2C_8b_C2v_L	2.799898489	0.9726700688	0.5276733994	-0.0001332121039	0.1690017285	0.3731666953	0.3729132936	0.1694846687	-0.0004284775081	-0.000536623667	recalcules_averages.py	1	-0.8393703765	-6.732703745e-05	-0.1473674764	-0.1371061338	0.04646838847	-0.04680967255	0.13730013	-0.1928983589	-0.1827200909	2024-12-09@17:42	0.3213176526	-0.119961974	0	0.05778330857	v2.7.1	
1e-09	0	0.04404521498	-0.1286702628	-0.8774084957	8.635902514	0.9682878516	0.365852418	0.4073165441	1.166197573	1.166265189	0.4090539253	-0.6379575064	0.9053297774	a248bdd	2x2_2C_8b_C2v_L	2.801161309	0.9730526822	0.5278389109	-0.0003078076872	0.168863652	0.3732543867	0.372994668	0.1693209352	-0.0004340405861	-0.0005441818921	recalcules_averages.py	1	-0.8389158951	-0.0001323918759	-0.1470046423	-0.1368255376	0.04643169446	-0.04675743753	0.1370182665	-0.1927573997	-0.1825229063	2024-12-09@17:42	0.3215949051	-0.1196928182	0	0.05754415174	v2.7.1	
1e-09	0	0.04406498994	-0.1295989642	-0.8800342143	8.609934433	0.9679722022	0.3667207192	0.410616789	1.17010788	1.170972443	0.4111824707	-0.6423366462	0.9003721523	a248bdd	2x2_2C_8b_C2v_L	2.801256773	0.972808694	0.5279458104	4.021563306e-05	0.1704965585	0.3728636887	0.3736888549	0.1699441824	-0.000124621726	-0.0001163422907	recalcules_averages.py	1	-0.8412818345	-1.122480791e-06	-0.1478408792	-0.1377950359	0.04740299245	-0.0471181002	0.1379914888	-0.1932904562	-0.1831365537	2024-12-09@17:42	0.3218668716	-0.1203987831	0	0.05816009251	v2.7.1	
1e-09	0	0.04444357211	-0.124800603	-0.8714652636	8.624378156	0.9679921858	0.3840598849	0.4171245154	1.169396454	1.17099935	0.4172874003	-0.6418918262	0.9056042268	a248bdd	2x2_2C_8b_C2v_L	2.801002836	0.9754525212	0.5271801459	1.583158148e-05	0.1716202599	0.3708753608	0.3711625788	0.1717373416	-0.0003272517551	-0.000362633423	recalcules_averages.py	1	-0.8338926585	-3.183930651e-05	-0.1424155757	-0.1322654762	0.04738082628	-0.04749636082	0.1321870069	-0.1921473377	-0.1783950661	2024-12-09@17:43	0.3215306221	-0.1168554482	0	0.05526057515	v2.7.1	
1e-09	0	0.04405837347	-0.1299586309	-0.879138935	8.637997556	0.9682257982	0.3631385404	0.4086416121	1.171205558	1.172217866	0.4098224987	-0.6503572148	0.8909899835	a248bdd	2x2_2C_8b_C2v_L	2.800736104	0.9724235095	0.5279534927	0.0006580218565	0.1699238472	0.3734784954	0.3733801887	0.1703197252	0.0002887643673	0.0003613539854	recalcules_averages.py	1	-0.840384531	0.0002732256623	-0.148128219	-0.1381540742	0.04714135833	-0.04743014914	0.1382859979	-0.1940382531	-0.1828282131	2024-12-09@17:43	0.3216565451	-0.1204838033	0	0.05818046369	v2.7.1	
1e-09	0	0.04399597324	-0.128492034	-0.8780717322	8.621733565	0.967877722	0.360343645	0.4082879071	1.164242985	1.165010687	0.407814914	-0.6378641728	0.899537248	a248bdd	2x2_2C_8b_C2v_L	2.801419511	0.9731831983	0.5276291785	-0.001031189795	0.1686795021	0.3732888504	0.3733095338	0.1686200349	-0.0003004133695	-0.0003790445102	recalcules_averages.py	1	-0.8395359595	-0.0004460684593	-0.1463381518	-0.1369666938	0.04639088033	-0.04637090201	0.13688639	-0.192568921	-0.1820801421	2024-12-09@17:43	0.3217770971	-0.119759215	0	0.05761340688	v2.7.1	
1e-09	0	0.04402263059	-0.1301287753	-0.8800877436	8.626473198	0.9682383088	0.3645508544	0.4095162724	1.169617833	1.17048278	0.4102687115	-0.6480216456	0.8830314531	a248bdd	2x2_2C_8b_C2v_L	2.800577631	0.9723655722	0.5279897312	0.0005368038888	0.1700348661	0.3733400048	0.373285686	0.1702971162	0.0002949471487	0.000370534572	recalcules_averages.py	1	-0.8412853647	0.0002197532498	-0.1486590289	-0.138576981	0.04728530987	-0.0474872414	0.1386555198	-0.1937679434	-0.182548931	2024-12-09@17:44	0.3215922621	-0.1206570659	0	0.05834372816	v2.7.1	
1e-09	0	0.04398216732	-0.1287074803	-0.8783623327	8.622918473	0.9677064986	0.3591366608	0.4074571546	1.163795548	1.164554871	0.4070542505	-0.6373738429	0.898064667	a248bdd	2x2_2C_8b_C2v_L	2.801209041	0.973045787	0.5276298402	-0.00100190926	0.1684837673	0.373374122	0.3734261347	0.1684184257	-0.0003297988926	-0.0004128036212	recalcules_averages.py	1	-0.8397882219	-0.0004347630245	-0.1464745263	-0.1371205663	0.04629439099	-0.04627100005	0.1370523605	-0.1925725433	-0.1821741532	2024-12-09@17:44	0.3217308884	-0.1198955775	0	0.05772952606	v2.7.1	
1e-09	0	0.04397152707	-0.1286476646	-0.8782059099	8.624378156	0.9676665646	0.3588853522	0.407446548	1.16330162	1.164051447	0.406740295	-0.636838048	0.8977155844	a248bdd	2x2_2C_8b_C2v_L	2.801002836	0.9730490869	0.5275437026	-0.001065293753	0.1684443455	0.3733071235	0.3733774583	0.1682792165	-0.0003431869253	-0.0004362547396	recalcules_averages.py	1	-0.8396880243	-0.0004590490284	-0.1464344989	-0.1371333787	0.04628968852	-0.04620491562	0.1370363893	-0.1925553309	-0.1821824862	2024-12-09@17:44	0.3215306221	-0.1197953874	0	0.05765972529	v2.7.1	
1e-09	0	0.04401668746	-0.129390616	-0.8794690985	8.617156294	0.9685753148	0.3646585248	0.4108673171	1.166407538	1.16696537	0.4112652374	-0.6415571899	0.897058647	a248bdd	2x2_2C_8b_C2v_L	2.801129804	0.9727989574	0.5279296624	-9.713222917e-06	0.1697321932	0.37311576	0.3730390398	0.1698858602	-7.640017477e-05	-9.339780891e-05	recalcules_averages.py	1	-0.8407804322	-1.865909711e-05	-0.1478787907	-0.1381250935	0.04703975976	-0.04717822054	0.1381507103	-0.1930970586	-0.1828501312	2024-12-09@17:45	0.3216987469	-0.1202636519	0	0.058013574	v2.7.1	
1e-09	0	0.04417547755	-0.1282583202	-0.8767068006	8.631187856	0.9680858268	0.3670816742	0.4110989543	1.165447495	1.166679975	0.409832838	-0.6410184159	0.898621491	a248bdd	2x2_2C_8b_C2v_L	2.80086947	0.9734344472	0.5276684472	-0.0009899237242	0.1691857736	0.3730686505	0.3725021279	0.1699790149	-0.0002101173457	-0.000248941257	recalcules_averages.py	1	-0.8383498774	-0.0003908927569	-0.1460602502	-0.1364956189	0.04649027277	-0.04683960531	0.1360079919	-0.1927546332	-0.1812029741	2024-12-09@17:45	0.3215935836	-0.1192714192	0	0.05722430921	v2.7.1	
1e-09	0	0.04402759643	-0.1293315975	-0.8790830472	8.62305586	0.9674222754	0.3637408249	0.409209025	1.168625176	1.169901821	0.4078797345	-0.6410515114	0.8991146049	a248bdd	2x2_2C_8b_C2v_L	2.801211173	0.9728049065	0.5277094072	-0.002238801214	0.1696315455	0.3732448407	0.3733497453	0.1696957562	-0.0001349996169	-0.0001038277128	recalcules_averages.py	1	-0.8404303061	-0.0009572996762	-0.1473930969	-0.1377234024	0.04703862512	-0.04692494706	0.1373078565	-0.1931227215	-0.1827663525	2024-12-09@17:45	0.3216538596	-0.120168746	0	0.05797651198	v2.7.1	
1e-09	0	0.04401989047	-0.1288011652	-0.8783870703	8.623221851	0.9677874259	0.3607080606	0.4081317237	1.164715451	1.165197086	0.4084175131	-0.6391190045	0.8962038483	a248bdd	2x2_2C_8b_C2v_L	2.801137463	0.9730353729	0.5276898318	-0.0001407595815	0.1687862869	0.3733138037	0.3732559695	0.168916493	-0.000275443945	-0.0003471151761	recalcules_averages.py	1	-0.8398007293	-6.909610371e-05	-0.1466419648	-0.1371511523	0.04644579416	-0.04654672906	0.1371665101	-0.1927239857	-0.1820669704	2024-12-09@17:46	0.3217668379	-0.1199201916	0	0.05774226141	v2.7.1	
1e-09	0	0.04411470005	-0.1284993753	-0.877060793	8.634487417	0.965877344	0.3655781059	0.4091131159	1.165486588	1.166315599	0.4099748542	-0.6409853683	0.8974326994	a248bdd	2x2_2C_8b_C2v_L	2.8010156	0.9732195849	0.5272897949	-3.794532865e-05	0.1694374426	0.372794881	0.3734474156	0.1688949494	-0.0002877280018	-0.0003694545066	recalcules_averages.py	1	-0.8386169186	-5.254808518e-05	-0.1463411646	-0.136542024	0.04664766802	-0.04641230887	0.1369052564	-0.1929055183	-0.1817700931	2024-12-09@17:46	0.3216441072	-0.1195230175	0	0.05739268367	v2.7.1	
1e-09	0	0.04414887907	-0.1291138293	-0.8776194427	8.635932238	0.9681801652	0.3694338053	0.4129259706	1.164883854	1.165880272	0.4129583343	-0.6418464562	0.8983936384	a248bdd	2x2_2C_8b_C2v_L	2.800926699	0.9729670801	0.5277739136	-0.0004678732087	0.1703447259	0.3724431927	0.372222772	0.1706657976	-0.0002225369569	-0.0002754850407	recalcules_averages.py	1	-0.8391149973	-0.0002124542812	-0.1476446556	-0.1376691613	0.0471890075	-0.04740188163	0.1375700724	-0.1930806475	-0.1822775655	2024-12-09@17:46	0.3214941957	-0.1197671554	0	0.05757165871	v2.7.1	
1e-09	0	0.0442036975	-0.1283418499	-0.8761109704	8.644682481	0.9688331184	0.3654441048	0.4105344404	1.168179813	1.168855308	0.4110097365	-0.6449760753	0.8955760583	a248bdd	2x2_2C_8b_C2v_L	2.80066334	0.9733064509	0.5277076865	-6.294515703e-06	0.1699793559	0.3727460866	0.3726750452	0.1701727719	2.394565084e-05	3.508898493e-05	recalcules_averages.py	1	-0.8377739726	-8.420492356e-06	-0.146100281	-0.1363353846	0.04698286037	-0.04712078162	0.1363648593	-0.1932474117	-0.1812819821	2024-12-09@17:47	0.3215007314	-0.1192438896	0	0.05716976688	v2.7.1	
1e-09	0	0.0445084961	-0.124878828	-0.8697723321	8.655495791	0.9661236283	0.3798438913	0.4122117964	1.167083291	1.168019162	0.4137746506	-0.6402701584	0.90283109	a248bdd	2x2_2C_8b_C2v_L	2.800389423	0.9752706167	0.5267806616	0.001659741948	0.1704570196	0.3711134888	0.3714149634	0.1706541422	-0.0005503197922	-0.0006150847424	recalcules_averages.py	1	-0.8322646172	0.0006356116605	-0.1416087195	-0.1315201831	0.04651550692	-0.04673725618	0.1316368236	-0.1919787868	-0.1774774918	2024-12-09@17:47	0.3214241673	-0.1166922669	0	0.05509255733	v2.7.1	
1e-09	0	0.04411181706	-0.1286182454	-0.8766495972	8.647256506	0.9655008564	0.3621458454	0.4080214331	1.167471658	1.168206336	0.4082821641	-0.6428547801	0.8952545463	a248bdd	2x2_2C_8b_C2v_L	2.800441462	0.9730314606	0.5271551145	-0.000442007364	0.1691411529	0.3732213895	0.3731027984	0.1693660754	-6.001231248e-05	-7.245697434e-05	recalcules_averages.py	1	-0.8382471043	-0.000194005462	-0.1461796441	-0.1367272448	0.04664056141	-0.04678962506	0.1367063954	-0.1931927056	-0.1817898627	2024-12-09@17:47	0.3213638572	-0.1194984809	0	0.05737822322	v2.7.1	
