CDMFT_iterations	CDMFT_method	D	D_ave	E0_1	E0_2	E_kin	GS_consistency	M	M_ave	U	U_1_ave	Up	convergence	dist_function	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	ed	ed_ave	e	ep_2_ave	e_ave	githash	model	mu	mu_1_ave	mu_2_ave	mu_ave	n_1	n_2	sb1_1	sb1_1_ave	sb2_1	sb2_1_ave	sb3_1	sb3_1_ave	sb4_1	sb4_1_ave	sb5_1	sb5_1_ave	sb6_1	sb6_1_ave	sb7_1	sb7_1_ave	sb8_1	sb8_1_ave	script	sector_1	sector_2	tbA1down_1	tbA1down_1_ave	tbA1up_1	tbA1up_1_ave	tbA2down_1	tbA2down_1_ave	tbA2up_1	tbA2up_1_ave	tbA3down_1	tbA3down_1_ave	tbA3up_1	tbA3up_1_ave	tbA4down_1	tbA4down_1_ave	tbA4up_1	tbA4up_1_ave	tbA5down_1	tbA5down_1_ave	tbA5up_1	tbA5up_1_ave	tbA6down_1	tbA6down_1_ave	tbA6up_1	tbA6up_1_ave	tbA7down_1	tbA7down_1_ave	tbA7up_1	tbA7up_1_ave	tbA8down_1	tbA8down_1_ave	tbA8up_1	tbA8up_1_ave	tbB1down_1	tbB1down_1_ave	tbB1up_1	tbB1up_1_ave	tbB2down_1	tbB2down_1_ave	tbB2up_1	tbB2up_1_ave	tbB3down_1	tbB3down_1_ave	tbB3up_1	tbB3up_1_ave	tbB4down_1	tbB4down_1_ave	tbB4up_1	tbB4up_1_ave	tbB5down_1	tbB5down_1_ave	tbB5up_1	tbB5up_1_ave	tbB6down_1	tbB6down_1_ave	tbB6up_1	tbB6up_1_ave	tbB7down_1	tbB7down_1_ave	tbB7up_1	tbB7up_1_ave	tbB8down_1	tbB8down_1_ave	tbB8up_1	tbB8up_1_ave	time	tpd	tpd_ave	tpp	tpp_2_ave	tpp_ave	tppp	tppp_2_ave	tppp_ave	trb1_1	trb1_1_ave	trb2_1	trb2_1_ave	trb3_1	trb3_1_ave	trb4_1	trb4_1_ave	trb5_1	trb5_1_ave	trb6_1	trb6_1_ave	trb7_1	trb7_1_ave	trb8_1	trb8_1_ave	version	
1	Broyden	0	9.418546777e-08	-84.31062227	-63.58814815	6.689598942	YY	0	6.073729407e-05	8	0.691082613	0	self-energy/D/M	sharp_wc_2_b_50	-0.2359870391	1.685720748	-3.827739852	1.292779236	-0.08068499853	1.275749163	-2.513726561	1.995031102	-0.0340683915	1.657231376	-3.181287614	1.847734029	-3.181621367	1.848028452	-0.03406749993	1.657284764	0	0.5341923127	2.981481481	2	1.23736224	a248bdd	2x2_2C_8b_C2v_L	10.93	1.685229093	2	1.77155455	1.000003103142059	1.0000000000000004	1.379629273e-05	-5.64985848e-05	-4.194301311e-06	-6.628576562e-05	-1.911907338e-05	8.550421491e-05	-6.989614773e-05	0.000175875468	0.1644661556	-2.140272599	-4.702468581e-05	0.0001647185764	-2.233660657e-05	2.794155838e-05	-0.1644592098	2.140133977	boucle.py	R0:S0:1	uncorrelated	5.541184528e-05	-2.629549175e-05	0.0001420411267	-0.0002362787736	2.226089518	-0.7630321718	2.209618424	-0.7620420577	-0.2139738059	0.4952986729	0.2131465976	-0.4945680369	-0.9824428357	0.003740222978	1.008007025	-0.01527493375	0.0003477448025	-0.0005177327998	-0.00016046257	0.0001500511239	2.116596409	-0.2434299318	1.110672165	-0.1274173913	0.2825082612	-0.03246259819	-1.823591746	0.2092018357	2.163471708e-05	-0.0001295495461	-0.0001258562827	0.0005059138094	4.013217006e-05	1.020151265e-05	0.000148040741	-0.0002307863353	2.206521904	-0.7619058192	2.223054056	-0.7629226968	-0.2128749555	0.494426062	0.2137522651	-0.4951984397	1.012635178	-0.01747808964	-0.9873675385	0.005951730566	2.948848513e-05	-8.203040106e-05	-0.0001664839821	0.0005489742519	-0.282557534	0.032449312	1.82372639	-0.2097561062	2.116470296	-0.2428435105	1.110831972	-0.1277609841	-0.0001871603681	0.0005765299072	-5.155157498e-05	-6.404918107e-05	2024-08-30@17:24	2.148148148	-0.5498497146	1	-7.771561172e-16	-0.2889011558	0.09259259259	1.110223025e-16	0.1161379383	-0.3289270226	1.180751271	6.973677525e-05	-7.096556861e-05	1.021069148e-05	-6.224419211e-05	5.849187001e-06	-1.461558582e-05	8.066302948e-06	5.013538909e-05	-2.736148236e-05	5.389591664e-05	-2.77030484e-05	-6.618747865e-06	1.256704852e-05	-8.613520535e-06	v2.7.1	
1	Broyden	0	-2.523990792e-07	-85.53876362	-63.66814815	6.743118909	YY	0	0.0002701477785	8	0.6853613303	0	self-energy/D/M	sharp_wc_2_b_50	-0.2295879803	1.664517097	-3.843582268	1.299690768	-0.09088161508	1.333041539	-2.552985509	1.993352062	-0.1037045056	1.550842667	-3.340639424	1.85005935	-3.349339936	1.850405113	-0.1029226661	1.550274617	0	0.5361017615	2.981481481	2	1.238314506	a248bdd	2x2_2C_8b_C2v_L	10.94	1.679084973	2	1.774416374	0.9999737721299422	1.0000000000000004	-1.167035491e-05	6.378902847e-05	0.004810084011	0.0547608387	-0.0004715253948	0.0007571444047	0.0004669213985	-0.001162011572	0.188175637	-2.136813359	-0.02093487339	0.01015471461	-0.02085910785	0.01011750239	-0.1876330921	2.135065439	boucle.py	R0:S0:1	uncorrelated	0.04942382418	-0.1160089707	-0.04913014474	0.1137291923	2.271866991	-0.7586916247	2.164058938	-0.7533928523	-0.2200746515	0.4874880546	0.2124305436	-0.4832273957	-0.9137488966	-0.03018747471	1.084777314	-0.04693367461	0.09073918687	-0.1567543083	0.09153839385	-0.1570367295	2.186179456	-0.2530705217	2.186561837	-0.2514761428	0.119713044	-0.01368198002	0.1088254045	-0.01220600808	-0.08211181557	0.1523323955	-0.08211845887	0.1512966844	0.04973024517	-0.1144723353	-0.04896307274	0.1152252862	2.157800251	-0.7529997677	2.266717974	-0.7587283461	-0.2115076522	0.482765051	0.219511494	-0.4874540484	1.094027187	-0.05117832045	-0.9230810394	-0.02590944032	-0.0823142744	0.1512365535	-0.08177706672	0.151103872	-0.1194709604	0.01362387141	-0.1089362385	0.01263147487	2.188518753	-0.2510571957	2.189323939	-0.2529559247	-0.09100608093	0.1568889911	-0.091236061	0.1579484072	2024-08-30@17:28	2.148148148	-0.5436703895	1	-3.60822483e-16	-0.2871254009	0.09259259259	1.110223025e-16	0.1156083649	-0.3258725315	1.193929039	0.0005201287953	-0.0003415503524	-7.199538699e-06	0.0002881945019	-0.01107564797	0.02776008854	1.479334108e-05	-0.0003720724309	0.0002107749757	-0.0007191301706	9.864528429e-05	-0.0003832961409	2.084439238e-05	-8.123208824e-05	v2.7.1	
1	Broyden	0	-3.277188967e-08	-84.48340735	-63.74814815	6.72572777	YY	0	5.319599864e-05	8	0.6941683261	0	self-energy/D/M	sharp_wc_2_b_50	-0.2344690767	1.684105107	-3.835179124	1.295411597	-0.08111849501	1.267699258	-2.524185596	1.995200104	-0.03459763257	1.665451177	-3.184034529	1.851316232	-3.184835543	1.851546981	-0.03461243313	1.665335397	0	0.5353650965	2.981481481	2	1.238113796	a248bdd	2x2_2C_8b_C2v_L	10.95	1.688429755	2	1.773478961	0.9999711139799644	1.0000000000000004	-3.770752116e-06	-9.743025898e-05	4.059792892e-05	-9.015841972e-05	1.173438711e-05	-1.136894825e-05	6.388062758e-05	-0.0001578954149	0.1643647132	-2.12226167	4.295809316e-06	-9.224807919e-05	-8.222863676e-05	0.0002561193303	-0.1644057277	2.122536562	boucle.py	R0:S0:1	uncorrelated	7.319053978e-05	-2.009815884e-05	1.973217988e-05	-7.618320603e-05	2.22528995	-0.7602408971	2.208398955	-0.7593588612	-0.2145538101	0.4981080793	0.2136470448	-0.4973413027	-0.9832513167	0.003290526664	1.009643753	-0.01524838179	-0.0002027371092	0.0004277961079	-0.0002188298023	0.0005899590377	2.116271121	-0.237711219	1.112728048	-0.124805051	0.2828303501	-0.03182558844	-1.822375911	0.204352813	-1.360672914e-05	-4.115185688e-05	-3.091186013e-05	0.00011581718	2.490751752e-05	-0.0001527564193	-9.47977798e-06	5.339940397e-05	2.20554064	-0.7591774592	2.22265832	-0.7602042509	-0.2133616643	0.4972456503	0.214315838	-0.4979578438	1.013966845	-0.01725403653	-0.9876519663	0.005300818195	3.406419822e-05	-0.0001035183434	-4.167700228e-05	6.617164799e-05	-0.282754844	0.03164658335	1.822341249	-0.2048435317	2.116449067	-0.2373012209	1.112964677	-0.1250758478	-0.0002849542248	0.0006382300341	-0.0001277536393	0.0004424161558	2024-08-30@17:34	2.148148148	-0.5459810706	1	-7.771561172e-16	-0.2873622614	0.09259259259	1.110223025e-16	0.1156290137	-0.3275947929	1.18981997	0.0001567232897	-7.862008618e-05	-0.0001411171225	0.0005449488385	4.471047863e-05	-0.0001715216987	1.453679872e-05	-0.0003290682386	1.688261312e-05	-3.20932416e-05	-4.298497013e-05	8.379059626e-05	2.359010605e-05	5.68915466e-05	v2.7.1	
3	Broyden	0	-4.345303503e-07	-84.55702818	-63.82814815	6.743536137	YY	0	9.073877839e-05	8	0.6957558054	0	self-energy/D/M	sharp_wc_2_b_50	-0.2339220462	1.683349185	-3.843319499	1.297305584	-0.08157191228	1.263416592	-2.525496593	1.995226656	-0.03450539588	1.669631006	-3.182268251	1.853197868	-3.182880048	1.853213695	-0.03452183857	1.669615301	0	0.5359428445	2.981481481	2	1.238484212	a248bdd	2x2_2C_8b_C2v_L	10.96	1.690074295	2	1.774427163	0.9999926465411211	1.0000000000000004	1.594654165e-05	-0.0001783523302	-5.682037845e-05	-0.0003413033387	3.09746739e-05	-9.447331318e-05	-5.109498698e-05	0.0001284336466	0.1641876671	-2.112337979	9.847563299e-05	-7.217321303e-05	9.419631606e-05	0.0001561395889	-0.1641315482	2.11229288	boucle.py	R0:S0:1	uncorrelated	-0.0004954033911	0.001014896615	0.0004194335894	-0.0007950560998	2.23081937	-0.7590088472	2.204557179	-0.7574398505	-0.2151558019	0.4999463728	0.2140123747	-0.4987842871	-0.9758643365	-0.0001414302461	1.016237193	-0.018051076	-0.0009379061874	0.0023266029	-0.0007975977011	0.002078602866	2.13246255	-0.2369928402	2.132860093	-0.236263348	0.076200916	-0.008436904216	0.05842010423	-0.006500856691	0.0009516458339	-0.002503587629	0.001070345799	-0.002656529051	-0.0003755065993	0.000910038993	0.0002340540477	-0.0007387362534	2.201291887	-0.7572962575	2.227832619	-0.7589432752	-0.2136177976	0.4986256964	0.2150361626	-0.4998861724	1.021136414	-0.02033375733	-0.980847803	0.002147142496	0.0008920437542	-0.002273775651	0.0009502809989	-0.002426103552	-0.07614515225	0.008464896922	-0.05821595638	0.006440229056	2.132383528	-0.2361640938	2.133303741	-0.2370806213	0.001055424399	-0.00280388095	0.00110923307	-0.002722476862	2024-08-30@17:43	2.148148148	-0.5440756568	1	-3.60822483e-16	-0.2866004603	0.09259259259	1.110223025e-16	0.1153786941	-0.3271997991	1.194872024	-0.0003077381122	0.0001537001616	-4.298231888e-05	0.0003133532663	9.425398697e-05	-0.000264910338	-2.189258123e-05	8.546387623e-05	0.0002311052704	-0.0004962912443	-0.00016278928	0.0002769303722	2.14489226e-05	0.0001453901257	v2.7.1	
1	Broyden	0	-2.999283531e-07	-84.66400738	-63.90814815	6.761774228	YY	0	4.954442711e-05	8	0.6972002576	0	self-energy/D/M	sharp_wc_2_b_50	-0.2326907175	1.682731594	-3.842863762	1.298122022	-0.08179208543	1.259774409	-2.533997905	1.995364032	-0.0350342493	1.673460344	-3.18939161	1.854898418	-3.18969235	1.855127553	-0.03497176693	1.673387042	0	0.5365300376	2.981481481	2	1.238861602	a248bdd	2x2_2C_8b_C2v_L	10.97	1.691573594	2	1.775391556	0.9999769147133579	1.0000000000000004	-6.944485513e-06	-5.482875089e-05	2.35255817e-05	-7.481451497e-05	2.087017954e-05	-0.0001030107389	-4.987647954e-05	0.0001259225672	0.1644347798	-2.104651602	-2.850234688e-06	-1.878430336e-05	-7.720235289e-05	0.0001399192202	-0.164430366	2.104805248	boucle.py	R0:S0:1	uncorrelated	-1.151714787e-05	4.666820248e-06	-2.14445682e-05	4.362795022e-05	2.224077283	-0.7574191612	2.207454109	-0.7565502029	-0.2151488947	0.500915809	0.2142823368	-0.5001649822	-0.9852006402	0.003320989129	1.010948058	-0.01497082975	-0.0002450669782	0.0004210195471	-1.327532277e-05	0.0002525170971	2.116585074	-0.2322102977	1.115509786	-0.1222472274	0.283938926	-0.03115226568	-1.821039104	0.1994747604	-1.647882322e-05	0.0001378772514	-2.273420222e-05	-1.774589251e-05	1.618687947e-05	-8.099864154e-06	-1.464680628e-05	5.274169021e-06	2.205131404	-0.7564229123	2.221930526	-0.7574136279	-0.2141475257	0.5001422973	0.2150116213	-0.500827083	1.014473758	-0.01658442053	-0.9886585225	0.004936945058	-8.120182222e-05	0.0003683984063	-0.0001392452613	0.0002211757459	-0.2839389065	0.03109210294	1.821038346	-0.199862337	2.116535324	-0.2317766976	1.115538961	-0.122377028	-0.0002555688814	0.0006433264316	-0.0003229710103	0.000774905335	2024-08-30@17:49	2.148148148	-0.5421217999	1	-2.498001805e-16	-0.2858196002	0.09259259259	5.551115123e-17	0.1151210752	-0.3262146855	1.198594372	-2.221437904e-05	1.354394385e-05	1.556377653e-05	-5.563305205e-05	-1.378761672e-05	6.246658025e-05	1.011144481e-05	-9.429521802e-05	2.624547218e-05	-7.494185648e-05	-4.575976034e-05	0.0001456408545	-1.198708848e-05	0.0002231787929	v2.7.1	
1	Broyden	0	-4.00433018e-07	-84.76621357	-63.98814815	6.780165987	YY	0	7.383909737e-05	8	0.6986563716	0	self-energy/D/M	sharp_wc_2_b_50	-0.2320665312	1.682080281	-3.849278868	1.299866286	-0.08212599731	1.255570091	-2.540596469	1.995394891	-0.03510882993	1.677321204	-3.191922177	1.856724628	-3.193290803	1.856762073	-0.03515152493	1.677234571	0	0.53712335	2.981481481	2	1.239241425	a248bdd	2x2_2C_8b_C2v_L	10.98	1.693082392	2	1.776364716	0.9999879552358133	1.0000000000000004	2.192691453e-05	-0.0001373299993	-5.210692643e-05	-0.0001230787616	3.279267486e-06	-0.00017889254	-0.0001197572137	0.0003014317144	0.1644569623	-2.095990604	1.56694259e-05	3.319052701e-05	-2.210791549e-06	0.0002351749145	-0.1644776475	2.096216892	boucle.py	R0:S0:1	uncorrelated	-0.000369237493	0.000520569901	0.0002597044743	-0.0005286117572	2.228565901	-0.7560487265	2.204094386	-0.7547506397	-0.2158083801	0.5026483054	0.2145429847	-0.5015750894	-0.9795189156	0.0002295097496	1.017378576	-0.01727306198	-0.000355952529	0.0007874650345	-0.0004493037238	0.001172363234	2.134398477	-0.231607593	2.134785392	-0.2310428003	0.07731157576	-0.008395207041	0.05799700783	-0.006316642494	0.000570996699	-0.001442969536	0.000419814743	-0.001105217449	-8.499841587e-06	0.0004032238731	0.000235980122	-0.00051101631	2.201204259	-0.754624541	2.225803597	-0.7560635106	-0.2144525738	0.5015649524	0.215693128	-0.5026116611	1.021825466	-0.01935636051	-0.984037954	0.002318480517	0.0003721471757	-0.0009054282152	0.0001929205072	-0.0005693092488	-0.07723322289	0.008349344035	-0.05791410883	0.006243549767	2.134645414	-0.2309329043	2.1354462	-0.2316823192	0.0003580879528	-0.0008869079911	0.0004827440705	-0.001187068278	2024-08-30@17:54	2.148148148	-0.5401504453	1	-6.383782392e-16	-0.2850322705	0.09259259259	5.551115123e-17	0.1148625195	-0.3256803942	1.203344952	-5.621428182e-05	1.093851407e-05	-2.132146193e-05	0.0002548707738	3.178009264e-05	-6.056681108e-05	7.71761113e-07	8.590248257e-06	-0.0001504533333	0.0002897535665	9.554467061e-05	-0.0001654347695	-1.946079014e-05	0.0001297775503	v2.7.1	
1	Broyden	0	-6.4891175e-08	-84.83817695	-64.06814815	6.79824963	YY	0	4.902958979e-05	8	0.7001803745	0	self-energy/D/M	sharp_wc_2_b_50	-0.2310303875	1.68110437	-3.851169243	1.300991697	-0.08229975662	1.251355968	-2.541858428	1.995517009	-0.03497336653	1.681127046	-3.194330309	1.858338521	-3.193522709	1.858493154	-0.03503545473	1.68111095	0	0.537704376	2.981481481	2	1.239615638	a248bdd	2x2_2C_8b_C2v_L	10.99	1.694662034	2	1.777320121	1.0000047511600525	1.0000000000000004	-3.027761921e-06	9.487049398e-05	1.453177543e-05	-0.000144558831	-2.401187422e-06	-0.0001122086984	-3.750310115e-05	9.558593734e-05	0.1643823458	-2.087091969	-1.975630089e-05	-1.157207578e-05	-8.290981046e-05	0.0001908088343	-0.1643904279	2.087164885	boucle.py	R0:S0:1	uncorrelated	-0.000203649011	0.0002263086559	2.321348163e-05	-0.0001270850012	2.223354417	-0.7545355109	2.206455336	-0.7535843445	-0.2158476682	0.5037281316	0.2148998561	-0.5030140769	-0.9864010415	0.003181052589	1.012527967	-0.01496504404	-0.0001945966104	0.0003728908958	-0.0002468349269	0.0005480694771	2.116856611	-0.2269573981	1.119274591	-0.119757156	0.2839912477	-0.0304930432	-1.818672242	0.1946804717	-0.0001122750586	0.0001785141188	-0.0001750991593	0.0003566952651	3.069175855e-05	0.0001309408024	3.548700462e-05	-9.390321299e-05	2.204916904	-0.7535712938	2.221743765	-0.7544522351	-0.2147864517	0.5029399409	0.2157223562	-0.5037044558	1.015033734	-0.01610899754	-0.9888656945	0.004325815537	7.059952061e-05	-0.0001956579079	-5.611876263e-05	-1.81051614e-05	-0.2838891119	0.0303411403	1.818997647	-0.1950056696	2.116431326	-0.2265334113	1.119208206	-0.120040806	-0.0002555083258	0.0007371664798	-0.0001893974316	0.0005231884623	2024-08-30@18:00	2.148148148	-0.5382154284	1	-1.942890293e-16	-0.284253109	0.09259259259	5.551115123e-17	0.1146066536	-0.3249366239	1.208050662	-9.771359569e-07	1.262972363e-05	-3.970913742e-05	0.0002497627834	-7.286369069e-06	5.809943175e-05	8.264124853e-06	-0.0001218621627	2.439600816e-05	7.3534752e-06	-9.01249926e-05	0.000243865459	9.652714333e-06	-0.0001203483295	v2.7.1	
1	Broyden	0	-7.820204982e-08	-84.93768724	-64.14814815	6.816696882	YY	0	6.100698678e-05	8	0.701641884	0	self-energy/D/M	sharp_wc_2_b_50	-0.2301716554	1.680159624	-3.854254001	1.302335286	-0.08235656066	1.247068723	-2.549543446	1.995550931	-0.03478470589	1.684870791	-3.197721347	1.86011386	-3.198637752	1.860153313	-0.03488222571	1.684901028	0	0.5382953758	2.981481481	2	1.239996104	a248bdd	2x2_2C_8b_C2v_L	11	1.696177481	2	1.778291476	1.0000158760767466	1.0000000000000004	-1.216270788e-05	0.0001399291092	3.232127538e-05	-0.0001084450329	-1.30040557e-05	9.161231437e-05	-0.0001100072212	0.0002747226784	0.1643844446	-2.07864253	-1.877307873e-05	3.066938525e-05	-5.645096968e-05	0.0001542165885	-0.1644067471	2.078596642	boucle.py	R0:S0:1	uncorrelated	2.568977005e-05	9.130160914e-08	1.265585866e-05	-2.559377185e-05	2.226490778	-0.7532335118	2.203129473	-0.7520209932	-0.2161742367	0.5051274424	0.2149916802	-0.5042399038	-0.981721104	0.0004092142796	1.017971611	-0.01676161141	-1.47424107e-05	9.345751172e-05	-5.318602727e-05	4.868561987e-05	2.134756448	-0.2263179391	2.135139046	-0.225786336	0.07738846641	-0.008196375724	0.05915024416	-0.006240513218	-9.334364519e-05	0.0001586369624	-1.275334879e-05	7.381814861e-05	-2.245423788e-05	1.421615246e-05	-1.785158131e-05	7.140240106e-06	2.200580827	-0.7519787887	2.223945312	-0.7531158574	-0.2148293498	0.5041420259	0.2160042257	-0.505078172	1.021950874	-0.01858077217	-0.9856796883	0.002231048399	-0.0001267962543	0.0002342192519	-3.912835506e-05	0.0001481746078	-0.0773226559	0.008184304088	-0.05917318496	0.006284903764	2.134833587	-0.2257424228	2.13557935	-0.226300751	-0.0001474578858	0.0003261044419	-0.0001624305689	0.000455412133	2024-08-30@18:06	2.148148148	-0.5362400834	1	-6.383782392e-16	-0.2834575214	0.09259259259	5.551115123e-17	0.1143453856	-0.3241878532	1.212820425	1.842612803e-05	-8.893925975e-06	-1.150111238e-05	3.839004246e-05	2.756106127e-06	5.585530582e-06	-1.303850901e-05	8.717371079e-05	-9.632610246e-05	0.0001742914785	0.0001266684318	-0.0002544795922	-5.442911141e-07	-0.0001074783987	v2.7.1	
1	Broyden	0	-1.841974306e-07	-85.02129371	-64.22814815	6.83474482	YY	0	4.583883284e-05	8	0.703138652	0	self-energy/D/M	sharp_wc_2_b_50	-0.2294488186	1.679583004	-3.860028735	1.304039806	-0.08270706133	1.242781539	-2.551912593	1.995664029	-0.03442928925	1.688661712	-3.200120091	1.861728905	-3.199525584	1.861879787	-0.03448152227	1.688760642	0	0.5388729726	2.981481481	2	1.240368538	a248bdd	2x2_2C_8b_C2v_L	11.01	1.697728247	2	1.779241512	0.9999981546784616	1.0	-1.390049482e-05	0.0001843397798	1.193656169e-05	-0.0001526312975	-1.869973279e-05	1.182629804e-05	8.846211141e-05	-0.000220618701	0.1642487719	-2.069515503	-2.320031372e-05	6.864962976e-05	-4.459109932e-05	0.000117719181	-0.1642453077	2.069296717	boucle.py	R0:S0:1	uncorrelated	-0.0001612636611	0.0002563175085	2.557746814e-05	-0.0001513952088	2.223220858	-0.7515066287	2.206018168	-0.7505529632	-0.2165450764	0.5066557205	0.2155517445	-0.5059496691	-0.9870771301	0.002674061388	1.013746084	-0.01465892254	-0.00020978972	0.0005688443974	-0.0002358916955	0.0005846551597	2.117180419	-0.2216981919	1.12267974	-0.1173589204	0.2830734047	-0.02960996172	-1.81693071	0.1899999317	0.0001073010312	-0.0002230116185	8.409236403e-05	-0.0001947208047	-7.324319983e-05	0.0002418716872	6.318168273e-05	-0.0001352800817	2.20404987	-0.7505206646	2.221136299	-0.7513528215	-0.2154315326	0.5058296513	0.216412305	-0.5066070471	1.016751573	-0.01601885791	-0.9901027192	0.004036744833	0.0001745985043	-0.0004166650918	0.0001850267659	-0.0004009302072	-0.2830642839	0.02962565542	1.817153658	-0.1903144656	2.116845113	-0.2213125625	1.122704458	-0.1176251783	1.271148917e-06	-7.322610608e-07	-1.084911017e-05	-4.33218338e-05	2024-08-30@18:12	2.148148148	-0.5343090385	1	-6.938893904e-16	-0.2826763995	0.09259259259	5.551115123e-17	0.1140892359	-0.3235757806	1.217586685	-8.794570555e-05	5.496130163e-05	-1.270579867e-05	5.9109702e-05	9.192740157e-05	-0.0003524341631	-1.212733374e-05	-4.579259461e-05	6.547368921e-05	-0.0002156851304	-3.180366598e-05	2.811801251e-05	-2.172537017e-05	0.0001442086992	v2.7.1	
1	Broyden	0	-1.273550696e-07	-85.12050405	-64.30814815	6.853298414	YY	0	4.862903322e-05	8	0.7045995507	0	self-energy/D/M	sharp_wc_2_b_50	-0.228751293	1.679180769	-3.862065846	1.305204138	-0.08282461785	1.23918878	-2.560586731	1.995712553	-0.03393278882	1.692483027	-3.204054128	1.863519804	-3.204353829	1.863479235	-0.03404069043	1.692410374	0	0.5394647393	2.981481481	2	1.240750327	a248bdd	2x2_2C_8b_C2v_L	11.02	1.699242576	2	1.78021507	1.0000207547929105	1.0	-3.142707844e-06	0.0001565343419	5.165250697e-05	-0.0001676056629	3.393825758e-05	-0.0001567461038	0.0001414110779	-0.0003523865199	0.1641448696	-2.06056652	-3.819085489e-05	8.781056905e-05	-8.596124101e-06	5.754385337e-05	-0.1641609424	2.060760059	boucle.py	R0:S0:1	uncorrelated	5.028147166e-05	-8.450509252e-05	8.25983082e-05	-8.252889796e-05	2.224637191	-0.75021154	2.203259688	-0.7491333921	-0.2168322477	0.5079509803	0.2158186407	-0.5072680564	-0.9848453436	0.0009719495363	1.01803949	-0.01595548134	0.0001856965822	-0.0004202877452	8.679463847e-05	-0.0001629846498	2.135047748	-0.2209607383	2.13539348	-0.2205456227	0.07683665627	-0.007965228598	0.05954586942	-0.006175615621	8.447786507e-05	-0.0002129463367	3.720670944e-05	-8.146641236e-06	0.0001220751965	-0.0001222832484	5.414944301e-05	-0.0001235426472	2.201143708	-0.749130328	2.222402194	-0.750013299	-0.2156268075	0.5070916522	0.2167528907	-0.5079424049	1.021377866	-0.01742867583	-0.988058721	0.002446977034	-4.722105078e-06	-2.322835072e-06	-4.228084286e-05	0.0002015986759	-0.07671693935	0.007913330642	-0.05942757982	0.006124780738	2.135081547	-0.2206015404	2.135701367	-0.2210336148	1.495156903e-05	-0.0001978418702	0.0001856648749	-0.0003819343496	2024-08-30@18:17	2.148148148	-0.532322784	1	-6.938893904e-16	-0.2818724974	0.09259259259	5.551115123e-17	0.1138253165	-0.3228018751	1.221330152	9.78436421e-05	-7.596992457e-05	1.438858932e-05	-1.126549478e-05	9.805306688e-06	-1.928000036e-05	6.205432099e-06	0.0001101665557	-0.0001366028608	0.0002919912005	7.933222981e-05	-0.0001018081431	-1.346820182e-05	-5.626946866e-05	v2.7.1	
1	Broyden	0	9.144713069e-08	-85.2073813	-64.38814815	6.871391934	YY	0	4.469570568e-05	8	0.7060946923	0	self-energy/D/M	sharp_wc_2_b_50	-0.2286279864	1.679234955	-3.868747394	1.30697376	-0.08320943197	1.235550976	-2.563095248	1.995810608	-0.03326402042	1.696350457	-3.20644535	1.865138608	-3.205624566	1.865269391	-0.03330695871	1.696316611	0	0.5400417842	2.981481481	2	1.241122865	a248bdd	2x2_2C_8b_C2v_L	11.03	1.70079072	2	1.781164648	0.9999998364335094	1.0000000000000004	5.302318258e-06	-2.204713278e-05	-1.694358837e-05	-9.806017847e-05	-1.486212047e-05	8.823191385e-05	4.736880366e-05	-0.0001180426879	0.1639322814	-2.050971902	-5.326958554e-07	1.680305126e-05	-0.0001008913452	0.0002655341541	-0.1639478454	2.051109796	boucle.py	R0:S0:1	uncorrelated	-6.862228628e-05	0.0002197886861	0.0001692332717	-0.0003234255847	2.222563557	-0.7484864741	2.205358334	-0.7475788607	-0.2172645936	0.509655495	0.2164464401	-0.5089542504	-0.9889994797	0.002654214633	1.015477786	-0.01448463605	-0.0003722040555	0.0009412198758	-0.0004979483384	0.001088841117	2.117322146	-0.2164298844	1.125642482	-0.114892386	0.2824128879	-0.02888751558	-1.815068021	0.1852765644	0.0001485005732	-0.00042827418	0.000103395534	-0.0002904942926	-8.854018819e-05	0.0002250257429	0.0001279793324	-0.0002845338104	2.203940705	-0.7475366721	2.221171626	-0.7484438613	-0.2164007052	0.5089193859	0.2172648588	-0.5096548829	1.017604061	-0.01545600589	-0.9911366697	0.003627672616	0.0001346720192	-0.0005204690209	0.0001853314561	-0.0003771567074	-0.2823845939	0.02880996213	1.815413869	-0.1856033756	2.117026934	-0.2161343871	1.125544135	-0.1150826078	-0.000123425305	0.0003066634077	-2.217874155e-05	0.0001414299544	2024-08-30@18:23	2.148148148	-0.5303873649	1	-1.387778781e-16	-0.2810857986	0.09259259259	-1.387778781e-16	0.1135682206	-0.3223439721	1.225245521	-1.07831846e-05	-1.019969758e-05	-1.246981326e-05	6.522251926e-05	6.168369386e-05	-0.0002194469722	4.31194983e-06	2.414766867e-06	3.974318738e-05	-0.0001264821266	-1.569434149e-06	-7.281980089e-05	-1.044170189e-05	1.894757145e-05	v2.7.1	
