model	E_kin	D	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_D	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_e_2	ave_mu_2	ave_tpp_2	ave_tppp_2	E0_1	sector_1	n_1	E0_2	sector_2	n_2	githash	version	GS_consistency	method	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	8.4442089	0	13.799104	3.3036544	-0.00096516207	-3.0681425	-3.6939998	-0.10836655	-3.6942304	-0.10837481	0.14648299	-3.2691755	9.8812544	0.000630775	-8.3779538e-06	0.011090629	-0.16985423	0.011094109	-0.1698548	-6.4086056e-06	-4.7022054e-07	-0.11294992	-1.047902	1.6368293	0.053046721	-1.6368701	-0.053058762	0.23466314	-2.1579095	1.9481544	1	0.2917184	0.014773165	1.2550404	1.6204245	-0.59407481	-0.19739644	0.079743	0.14114647	0.23834087	1.9395269	1.8011226	1.5765685	1.8011224	1.5766058	0.01631247	1.545849	1.1168113	-0.0066049287	2.1101907e-06	0.10834228	1.1386198	0.10833884	1.1384884	5.6811032e-05	1.4442604e-05	1.1557653	0.73458757	-1.567841	-0.60387596	1.567881	0.60393729	-0.2890999	2.5505039	2	2	0	0	-73.05534	R0:S0:1	1.1168113	-105.2416	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	2	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-09@19:41
2x2_2C_8b_C2v_L	8.4388011	0	13.798656	3.3030816	-0.00089420807	-3.067604	-3.6947138	-0.10854752	-3.6946526	-0.10854446	0.14669342	-3.2699914	9.8818816	-0.0011285083	8.9841268e-06	0.011107173	-0.16999113	0.011116419	-0.16999419	-7.5256007e-06	4.1810835e-06	-0.11298664	-1.0480261	1.6372661	0.053096932	-1.6372493	-0.053100071	0.23483562	-2.1585117	1.9487816	1	0.2915776	0.014789022	1.25499	1.6203743	-0.59429621	-0.19751248	0.079791281	0.14120665	0.2383739	1.9394966	1.8009559	1.5765288	1.8009636	1.5764746	0.016313297	1.54558	1.1168432	0.01179611	5.8456701e-06	0.10850461	1.139051	0.10848328	1.1392136	1.1055508e-05	-1.5818138e-05	1.156185	0.73461409	-1.5685188	-0.60438724	1.5684554	0.60438155	-0.28916474	2.5513687	2	2	0	0	-73.06456	R0:S0:1	1.1168432	-105.2608	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	4	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-09@19:55
2x2_2C_8b_C2v_L	8.4382398	0	13.798566	3.304367	-0.00065084427	-3.065327	-3.692769	-0.10895157	-3.6930246	-0.10897143	0.14719776	-3.2683159	9.880607	0.00029954405	4.087897e-06	0.011098065	-0.17039239	0.01109901	-0.17040882	2.9748299e-06	1.7877873e-06	-0.11307972	-1.0478776	1.6372207	0.052861178	-1.6372742	-0.052870522	0.23534899	-2.1585995	1.948907	1	0.29154944	0.014787384	1.2548533	1.6201912	-0.59479714	-0.19784404	0.079915072	0.14121704	0.23884592	1.9394026	1.8006092	1.5758505	1.8006181	1.5758634	0.016369842	1.5448859	1.1167719	-0.0031144642	-1.2504439e-05	0.10880685	1.1411115	0.10880467	1.1411569	-1.3163433e-05	1.285335e-07	1.1578411	0.7349602	-1.5696767	-0.60412202	1.5696569	0.60412683	-0.28966195	2.5529809	2	2	0	0	-73.047706	R0:S0:1	1.1167719	-105.21984	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	0	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-09@19:58
2x2_2C_8b_C2v_L	8.4356341	0	13.799393	3.3040339	-0.0006523978	-3.0654271	-3.6929126	-0.10900222	-3.6930839	-0.10900049	0.14729052	-3.2682972	9.8812899	-0.0016242303	6.3569507e-06	0.011102316	-0.17043459	0.011103986	-0.17043486	1.0034145e-05	-2.9123683e-06	-0.1130842	-1.047911	1.6373618	0.052876667	-1.6373994	-0.052877251	0.23545986	-2.1588016	1.9491499	1	0.29080922	0.014791115	1.2548345	1.6201701	-0.59487197	-0.19789166	0.079944795	0.14122693	0.23927878	1.9393925	1.8005566	1.5756774	1.8005593	1.5756471	0.016380616	1.5447529	1.1167698	0.016889845	8.1523359e-06	0.1088639	1.1414152	0.10885184	1.1414734	-8.2729386e-05	-1.6784226e-05	1.1579916	0.73498899	-1.5698646	-0.6043288	1.5698575	0.60434407	-0.28975004	2.5533079	2	2	0	0	-73.052044	R0:S0:1	1.1167698	-105.2361	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	8	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-09@20:22
2x2_2C_8b_C2v_L	8.4276261	0	13.799589	3.3039508	-0.00045548296	-3.0635352	-3.6925337	-0.10949397	-3.692721	-0.10950689	0.14791543	-3.2681776	9.8817348	-0.0032764743	1.2937288e-05	0.01111873	-0.17084543	0.011127294	-0.17086203	1.0027471e-05	-2.0380566e-06	-0.11315323	-1.0479787	1.6379073	0.052809247	-1.6379518	-0.052809178	0.23604188	-2.1596778	1.9500748	1	0.29001382	0.01480951	1.2546855	1.6199938	-0.59545907	-0.19824886	0.08009357	0.14130461	0.24061397	1.939298	1.8001256	1.5752136	1.8001398	1.5751484	0.016421496	1.5439551	1.1167594	0.033927029	6.1257325e-06	0.10927236	1.1432416	0.10924812	1.1434971	-9.8961514e-05	-2.5002245e-05	1.1592468	0.7352251	-1.5714325	-0.60487526	1.5713532	0.60484038	-0.2901745	2.5554368	2	2	0	0	-73.055421	R0:S0:1	1.1167594	-105.24454	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-09@20:33
2x2_2C_8b_C2v_L	8.4296952	0	13.798789	3.3037102	-0.00054302942	-3.0645003	-3.693843	-0.10928189	-3.6938326	-0.10925454	0.14757098	-3.2697123	9.8815998	-0.00062947157	5.0191067e-07	0.011124801	-0.17067589	0.011122835	-0.17065638	-3.0519596e-08	-3.1198094e-08	-0.11317622	-1.0481612	1.6380253	0.052901338	-1.6380177	-0.052907418	0.23566636	-2.159704	1.9500358	1	0.29159075	0.014811749	1.2547532	1.6200809	-0.59521626	-0.19807873	0.080006829	0.14129728	0.23911936	1.9393242	1.8003117	1.5753384	1.8003015	1.5753374	0.016387292	1.5443404	1.1167882	0.0065293009	5.123798e-06	0.1091052	1.1426585	0.10910043	1.1425114	-1.8562564e-06	-1.0975159e-06	1.1591072	0.73518327	-1.570776	-0.60493066	1.5708346	0.60500708	-0.28984381	2.5545859	2	2	0	0	-73.063205	R0:S0:1	1.1167882	-105.24623	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	11	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-09@21:05
2x2_2C_8b_C2v_L	8.4200501	0	13.798383	3.3033853	-0.00036477597	-3.0627382	-3.6943957	-0.10979386	-3.6941289	-0.109764	0.14818468	-3.2709489	9.8821197	-0.002434975	4.2366908e-06	0.01115712	-0.1710957	0.011151091	-0.17107462	2.0590719e-06	-3.6785974e-07	-0.11328082	-1.0484316	1.6389078	0.05289925	-1.6388442	-0.052893073	0.23616449	-2.1610198	1.9513237	1	0.29180612	0.014839302	1.2545988	1.6199061	-0.59584329	-0.19844331	0.080144669	0.1414026	0.24011279	1.9392111	1.7998484	1.5748342	1.7998423	1.5748001	0.016415378	1.5435308	1.1167986	0.025161859	1.0445132e-05	0.10954624	1.1446025	0.10954689	1.1446077	-3.4443341e-05	-1.4230874e-05	1.1606797	0.73548837	-1.5724971	-0.60582889	1.5724906	0.60583824	-0.29015034	2.5569092	2	2	0	0	-73.074817	R0:S0:1	1.1167986	-105.25975	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-09@21:16
2x2_2C_8b_C2v_L	8.4238345	0	13.797742	3.3041043	-0.00040572799	-3.0628643	-3.693937	-0.10972511	-3.6936291	-0.10970542	0.14815663	-3.2697867	9.8830076	-0.0024542075	1.022683e-05	0.011159705	-0.17101836	0.01115922	-0.17100869	-2.5965413e-06	1.4936862e-06	-0.11324258	-1.048248	1.6386154	0.052941029	-1.6385531	-0.052943236	0.2361764	-2.1605864	1.9509652	1	0.29067319	0.014839843	1.2546156	1.6199446	-0.59576896	-0.19840803	0.080147269	0.14142886	0.23991165	1.939242	1.7999032	1.5750567	1.7998984	1.5750139	0.016407676	1.5435807	1.1168511	0.025383348	1.4837578e-06	0.10948714	1.1440859	0.10948049	1.1441477	-1.36135e-05	-1.4398801e-05	1.1601986	0.73533199	-1.5723166	-0.60583417	1.5722961	0.60585241	-0.29014299	2.5567489	2	2	0	0	-73.073371	R0:S0:1	1.1168511	-105.26245	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	4	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-09@21:29
2x2_2C_8b_C2v_L	8.4133254	0	13.796613	3.3042564	-0.00018519311	-3.0605722	-3.6940896	-0.1104196	-3.6940812	-0.11040573	0.14901272	-3.2705682	9.8845114	-0.0037910544	5.5196227e-06	0.011203551	-0.17156982	0.011207615	-0.17155899	-1.7443695e-06	-5.3128837e-07	-0.11337299	-1.0484682	1.6395755	0.052975964	-1.6395687	-0.052982824	0.23691123	-2.1620865	1.9524978	1	0.29000979	0.014881595	1.2544102	1.6197288	-0.59659814	-0.19889572	0.080345617	0.14160152	0.24115432	1.9391113	1.7992955	1.5745473	1.7992919	1.574531	0.016439497	1.5424766	1.1169111	0.039024501	1.5481912e-06	0.11008871	1.1465626	0.11007664	1.1465206	-4.5211181e-06	-5.164363e-06	1.1620512	0.73560635	-1.5745396	-0.60707351	1.5745554	0.60713111	-0.2905749	2.5599086	2	2	0	0	-73.089521	R0:S0:1	1.1169111	-105.28408	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	5	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-09@21:45
2x2_2C_8b_C2v_L	8.4077033	0	13.797563	3.3026404	-0.00016951424	-3.0606197	-3.6945807	-0.11041539	-3.6944546	-0.11040262	0.14893609	-3.2708772	9.8831658	-0.0036569974	9.3920926e-07	0.011197756	-0.17157994	0.011187819	-0.17157593	-3.8202678e-06	1.587065e-06	-0.11337011	-1.0484875	1.639681	0.052913895	-1.6396558	-0.052906171	0.23685924	-2.1621145	1.952558	1	0.29024671	0.014872481	1.2544237	1.6197163	-0.59654895	-0.1988618	0.08032964	0.14153777	0.24118918	1.9391125	1.7993367	1.5744834	1.7993368	1.5744475	0.016448356	1.5425623	1.1168367	0.037634289	1.1876667e-05	0.110051	1.1466128	0.11005546	1.1466985	3.3807213e-06	-1.1470448e-05	1.1621272	0.73564379	-1.5743941	-0.60681297	1.5743692	0.60677851	-0.2905858	2.559599	2	2	0	0	-73.085396	R0:S0:1	1.1168367	-105.28841	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	5	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-09@22:01
2x2_2C_8b_C2v_L	8.4048217	0	13.797755	3.3025588	-0.00014041135	-3.0607316	-3.6953558	-0.11050758	-3.6951992	-0.11048887	0.14909891	-3.2718591	9.8847583	-0.005997859	2.793256e-06	0.011208916	-0.17165535	0.011206619	-0.17164945	1.1694315e-06	-1.0212425e-06	-0.11330526	-1.0486868	1.6401064	0.052973979	-1.6400716	-0.052972281	0.23699381	-2.1627368	1.9531873	1	0.28991218	0.014887217	1.254392	1.6196956	-0.59669746	-0.19893287	0.080364418	0.14160363	0.24375643	1.9390945	1.7992223	1.5744264	1.7992231	1.5743778	0.016445284	1.5423817	1.1168895	0.061675763	1.5034105e-05	0.11015972	1.1469157	0.11015028	1.1470171	-2.908785e-05	-1.2788786e-05	1.1613366	0.73564114	-1.5748491	-0.60724732	1.5748143	0.60723812	-0.29061437	2.5602415	2	2	0	0	-73.100527	R0:S0:1	1.1168895	-105.31519	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	5	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-09@22:17
2x2_2C_8b_C2v_L	8.3882463	0	13.79735	3.3016546	0.00011225596	-3.0583274	-3.6966272	-0.11131703	-3.6964847	-0.11130486	0.15008807	-3.2736653	9.8868339	-0.0012742194	-4.6857492e-06	0.011274508	-0.1722902	0.011268909	-0.17228312	-1.2949414e-06	-2.6318852e-06	-0.11363698	-1.0490704	1.6415453	0.053046775	-1.6415115	-0.05304504	0.23782274	-2.1648178	1.9553274	1	0.28909354	0.014936733	1.2541655	1.6194526	-0.59763437	-0.19946493	0.080584636	0.14179798	0.23982005	1.9389505	1.7985351	1.5739354	1.7985324	1.573932	0.016475966	1.5411682	1.1169526	0.013032649	7.4765547e-06	0.1108204	1.1496366	0.11082485	1.1496217	1.2097344e-05	4.7572386e-06	1.1652679	0.73590203	-1.5774046	-0.60876073	1.5774038	0.60875737	-0.29106354	2.5637958	2	2	0	0	-73.127367	R0:S0:1	1.1169526	-105.36287	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	11	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-09@22:49
2x2_2C_8b_C2v_L	8.3839333	0	13.797143	3.3032734	0.00046484699	-3.0545538	-3.6942863	-0.11200856	-3.6942518	-0.11201317	0.15093748	-3.2717374	9.8854646	-0.0037604981	-1.9153284e-05	0.011265837	-0.17295681	0.011269522	-0.1729433	-1.4890039e-05	7.444592e-07	-0.11375258	-1.0489234	1.6418009	0.052756314	-1.641789	-0.052782298	0.23867435	-2.1653815	1.9559311	1	0.28889039	0.014945128	1.2539229	1.6191428	-0.59853796	-0.20005136	0.080807464	0.14185008	0.24236027	1.9387713	1.7979056	1.5725564	1.7978865	1.5726653	0.016566441	1.5398994	1.1168581	0.038200134	1.6655911e-06	0.11140612	1.1533746	0.11141739	1.1529568	0.00013082444	3.0913626e-05	1.1677364	0.73655288	-1.5795366	-0.60893628	1.5796702	0.60909985	-0.29184169	2.5668762	2	2	0	0	-73.108777	R0:S0:1	1.1168581	-105.31506	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	8	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-09@23:12
2x2_2C_8b_C2v_L	8.3565274	0	13.796387	3.3033693	0.0011259474	-3.0480764	-3.6939195	-0.11370882	-3.6940429	-0.11371963	0.15295926	-3.2724287	9.8872562	-0.0025771398	-2.1720647e-05	0.01133747	-0.17439971	0.01133846	-0.17439499	-1.1203093e-05	1.2525655e-06	-0.1141941	-1.0493775	1.6440361	0.052587898	-1.644057	-0.05259227	0.24052194	-2.1687518	1.9595058	1	0.28754679	0.015016673	1.2533914	1.6185279	-0.60064919	-0.20131121	0.081313228	0.14216921	0.24276386	1.9384037	1.7963643	1.5705937	1.796353	1.5707161	0.016687208	1.5370669	1.116864	0.025846914	-1.6523582e-05	0.11285515	1.1602166	0.11287905	1.1598493	0.00013872155	4.6576964e-05	1.1741164	0.73754797	-1.5851095	-0.61123107	1.585226	0.61127706	-0.29310298	2.5745736	2	2	0	0	-73.1301	R0:S0:1	1.116864	-105.34219	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	5	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-09@23:28
