CDMFT_iterations	CDMFT_method	D	D_ave	E0_1	E_kin	GS_consistency	M	M_ave	U	U_1_ave	convergence	dist_function	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_ave	n_1	sb1_1	sb1_1_ave	sb2_1	sb2_1_ave	sb3_1	sb3_1_ave	sb4_1	sb4_1_ave	sb5_1	sb5_1_ave	sb6_1	sb6_1_ave	sb7_1	sb7_1_ave	sb8_1	sb8_1_ave	script	sector_1	t	t_1_ave	t_ave	tbA1down_1	tbA1down_1_ave	tbA1up_1	tbA1up_1_ave	tbA2down_1	tbA2down_1_ave	tbA2up_1	tbA2up_1_ave	tbA3down_1	tbA3down_1_ave	tbA3up_1	tbA3up_1_ave	tbA4down_1	tbA4down_1_ave	tbA4up_1	tbA4up_1_ave	tbA5down_1	tbA5down_1_ave	tbA5up_1	tbA5up_1_ave	tbA6down_1	tbA6down_1_ave	tbA6up_1	tbA6up_1_ave	tbA7down_1	tbA7down_1_ave	tbA7up_1	tbA7up_1_ave	tbA8down_1	tbA8down_1_ave	tbA8up_1	tbA8up_1_ave	tbB1down_1	tbB1down_1_ave	tbB1up_1	tbB1up_1_ave	tbB2down_1	tbB2down_1_ave	tbB2up_1	tbB2up_1_ave	tbB3down_1	tbB3down_1_ave	tbB3up_1	tbB3up_1_ave	tbB4down_1	tbB4down_1_ave	tbB4up_1	tbB4up_1_ave	tbB5down_1	tbB5down_1_ave	tbB5up_1	tbB5up_1_ave	tbB6down_1	tbB6down_1_ave	tbB6up_1	tbB6up_1_ave	tbB7down_1	tbB7down_1_ave	tbB7up_1	tbB7up_1_ave	tbB8down_1	tbB8down_1_ave	tbB8up_1	tbB8up_1_ave	time	tp	tp_1_ave	tp_ave	trb1_1	trb1_1_ave	trb2_1	trb2_1_ave	trb3_1	trb3_1_ave	trb4_1	trb4_1_ave	trb5_1	trb5_1_ave	trb6_1	trb6_1_ave	trb7_1	trb7_1_ave	trb8_1	trb8_1_ave	version	
5	Broyden	0	-0.1744039211	-9.86962827	-1.332440505	Y	0	0.0005457225187	4.880593742	0.08184396022	self-energy	sharp_wc_2_b_35	0.6635261395	0.05856216982	0.5209883715	0.1174520513	0.2061599371	0.1508594377	0.183776002	0.2971683277	0.3661853732	0.7245040842	0.5946064722	0.09889533122	0.5945699819	0.09890198416	0.366161678	0.7244962785	a248bdd	2x2_2C_8b_C2v_L	1.620296871	0.8892870345	0.8965568119	1.0000129492918304	-0.001662721395	0.002144816429	0.3853115611	-0.6229156486	-0.2071247314	1.448065833	0.00707633345	-0.05067351389	0.2536778795	-2.369675338	-0.1752900044	0.5918060062	-0.1752395749	0.5915330612	0.2536963813	-2.369803328	boucle_1bande_AF.py	R0:S0:1	1	-0.7177518339	-1.332805376	0.4116518845	-0.09168912876	0.4123707782	-0.09292201425	0.002435777307	-0.0007188713872	0.0004854790435	-0.0001394811818	0.003051933335	-0.006216878987	0.01384055386	-0.02837194455	0.2320613753	-0.4882710991	0.2312261531	-0.4874915529	-0.1966799184	0.4282136532	-0.1961748795	0.4283686616	-0.2593880825	0.2118134544	-0.2600834757	0.2132208665	0.2586616567	-0.2110637356	0.2593804744	-0.2124932562	0.1962390599	-0.4275577845	0.1957440127	-0.4277328109	-0.4124187656	0.093000736	-0.4117268505	0.09178525627	-0.002457387595	0.0007600368479	-0.0004947674128	0.000161878251	0.003029631854	-0.006217694264	0.013892687	-0.02837698399	0.2315521676	-0.4882691038	0.2316397572	-0.4874597037	0.1962269297	-0.4281679974	0.195829061	-0.4272191081	0.2588665453	-0.2116344975	0.2591235479	-0.211816837	0.2596355845	-0.2124799542	0.2598774602	-0.2126466405	0.1965918333	-0.428730724	0.1961756903	-0.4277548931	2025-04-14@01:23	-0.002272954803	-0.05378212074	-0.160526963	-0.001106758143	0.001434373895	-7.455309793e-06	5.358122739e-05	-0.0001711511453	0.001200072641	-0.004537962426	0.03247804509	-0.0001568141365	0.0005411878139	-0.0003158157579	0.002229409457	-0.0003188945071	0.00224616656	-0.0001483091349	0.0005300025939	v2.7.1	
5	Broyden	0	-0.1723732734	-9.798274646	-1.334110054	Y	0	-0.0006367267527	4.880593742	0.0810183556	self-energy	sharp_wc_2_b_35	0.6634727695	0.05892550155	0.5176804355	0.1197007769	0.2033986169	0.1512301687	0.1816773254	0.3016336751	0.3656815444	0.7284634593	0.5904769773	0.1000844317	0.5904593088	0.1000870624	0.3656926907	0.7284235195	a248bdd	2x2_2C_8b_C2v_L	1.600296871	0.8858478934	0.8936533693	1.0000125975550735	-0.001305822672	0.001832997225	0.3847196355	-0.6304908045	-0.2065295171	1.448854516	0.001762118242	-0.01266248615	0.2548824287	-2.391814613	-0.1730278874	0.5859368499	-0.1729928455	0.5857815746	0.2549004507	-2.391982896	boucle_1bande_AF.py	R0:S0:1	1	-0.7177421474	-1.334486926	0.4126411144	-0.09306132739	0.4117866061	-0.09157686582	0.002265440397	-0.000648241	9.931574523e-05	2.690553533e-05	-0.005452931137	0.01126657932	0.009711440636	-0.02000315201	0.2313417361	-0.4906024626	0.2317594871	-0.4902971368	-0.1942715474	0.4247423618	-0.193733316	0.4235337957	-0.2615609464	0.2146437365	-0.2619926002	0.2149635384	0.2608507406	-0.2138877253	0.2612383761	-0.2141434979	0.1938258677	-0.4240541826	0.193302332	-0.4228648093	-0.4118363412	0.09165324013	-0.4127121043	0.09315695742	-0.002278826497	0.0006672459617	-9.537351779e-05	-2.684767792e-05	-0.005485804814	0.01126470601	0.0097206839	-0.02001191354	0.2318468452	-0.4905710353	0.2311617966	-0.4902953988	0.1938098779	-0.4233569319	0.1933889824	-0.423720294	0.2607383764	-0.2133251735	0.2612923711	-0.2146577331	0.2615208844	-0.2141591523	0.2620803365	-0.2154884392	0.1941579408	-0.4238660067	0.1937609799	-0.424247705	2025-04-14@01:29	-0.002272954803	-0.05570056224	-0.1658068895	-0.001244781864	0.001592087956	-7.429841666e-06	3.855679334e-05	-6.375989109e-05	0.0004508491054	-0.006361277994	0.04565637343	-0.0001628426653	0.000562802967	-0.0003324974813	0.002365013163	-0.0003196841901	0.002271113548	-0.0001467719269	0.0005245060304	v2.7.1	
2	Broyden	0	-0.1703211321	-9.72850359	-1.335850934	Y	0	0.001244480728	4.880593742	0.08020111334	self-energy	sharp_wc_2_b_35	0.6633452842	0.0592885453	0.5155148263	0.1214685683	0.2011442354	0.1517647162	0.1810778376	0.3055206784	0.3657759078	0.7319297493	0.5865030252	0.1012090263	0.586465614	0.1012168813	0.3657502706	0.7319215799	a248bdd	2x2_2C_8b_C2v_L	1.580296871	0.8823368141	0.8907743874	1.000013525478419	-0.001399502973	0.001843672127	0.3844983875	-0.6372377759	-0.2059333803	1.449146504	0.006477466282	-0.0465793081	0.2562628217	-2.414417455	-0.1707292182	0.5794446226	-0.1706766005	0.5791548672	0.2562812485	-2.414548563	boucle_1bande_AF.py	R0:S0:1	1	-0.7177142872	-1.336239897	0.4116748069	-0.09088790384	0.413340522	-0.09378015561	0.002084006259	-0.000616456587	0.000361779464	-0.0001000919555	0.002317431951	-0.004776552187	0.01314615216	-0.02729532149	0.232605681	-0.4933399679	0.2312054583	-0.4926446772	-0.1918779388	0.4192481903	-0.1913252874	0.4201966256	-0.2634435447	0.2159053399	-0.264385933	0.2181067204	0.2626744667	-0.2151168709	0.2636290394	-0.2173249847	0.1914222782	-0.4185766998	0.1908779285	-0.4195402833	-0.4133903014	0.0938583274	-0.4117467083	0.09098358072	-0.002107300625	0.0006627320874	-0.0003723578131	0.0001240595175	0.002301386786	-0.00477889174	0.01321923542	-0.02729700193	0.2315043914	-0.493370594	0.2322126996	-0.4925808449	0.1913967113	-0.4200101527	0.1909826942	-0.4182121775	0.2631117233	-0.2164464843	0.2631387858	-0.2158841589	0.2639282106	-0.2173418975	0.2639435783	-0.2167641164	0.1917680124	-0.4205798158	0.1913424976	-0.4187625312	2025-04-14@01:32	-0.002272954803	-0.05764402357	-0.1711263652	-0.0009827993366	0.001295367711	-6.381856598e-06	5.026628871e-05	-0.0001577501413	0.001113754465	-0.004553123077	0.03272502197	-0.0001607181331	0.0005550291047	-0.0003325497403	0.002385992931	-0.0003336319821	0.002387030163	-0.0001512632254	0.0005404004589	v2.7.1	
2	Broyden	0	-0.1680438787	-9.658257841	-1.337596078	Y	0	-0.001200647368	4.880593742	0.07937889643	self-energy	sharp_wc_2_b_35	0.6624893199	0.05973554806	0.5127329173	0.1234138361	0.1984729433	0.1522558206	0.1801260499	0.3096501951	0.3655859417	0.7356071525	0.5821394227	0.102386766	0.5820930286	0.1023962926	0.365559331	0.7355959763	a248bdd	2x2_2C_8b_C2v_L	1.560296871	0.8787752978	0.887872488	1.0000134460944412	-0.001024912724	0.001473021471	0.3841147322	-0.6442358997	-0.2053368594	1.450126146	0.001411640772	-0.01017574817	0.2575334613	-2.437389511	-0.1684181577	0.5737735044	-0.1683584615	0.5734459701	0.2575534347	-2.437539663	boucle_1bande_AF.py	R0:S0:1	1	-0.7177292138	-1.337997335	0.4135756906	-0.09399358912	0.4116901165	-0.09078358465	0.001868389492	-0.0005329090245	-2.451825642e-05	6.961338521e-05	-0.005859379058	0.01224583296	0.009291635841	-0.01932650331	0.2315712052	-0.495709681	0.2327514206	-0.495519195	-0.1893346606	0.4159738369	-0.1889114798	0.4141993588	-0.2658982075	0.2193653944	-0.2659442262	0.2188550388	0.2651327243	-0.2185835878	0.2651521015	-0.2180404703	0.1888756797	-0.4152984144	0.1884471779	-0.4135253514	-0.4117423138	0.09086004199	-0.4136440562	0.09408958833	-0.001880506893	0.0005578475367	9.280911061e-06	-3.55723714e-05	-0.00588905564	0.01223926148	0.009262093026	-0.01933457065	0.2328143393	-0.4957421016	0.2314176288	-0.4954536934	0.1889969049	-0.4140275548	0.188417464	-0.414917257	0.2646472891	-0.2171697022	0.2655783388	-0.2193372392	0.2654667906	-0.2180670668	0.2664238731	-0.220265294	0.1893545123	-0.414573721	0.1887832652	-0.4154707353	2025-04-14@01:35	-0.002272954803	-0.05966396515	-0.1765353662	-0.00108438482	0.001418011457	-6.997728276e-06	3.817121204e-05	-5.228603566e-05	0.0003730139973	-0.00635001452	0.04572508982	-0.0001628085532	0.0005627670442	-0.0003418069941	0.002470647634	-0.000341130463	0.002465348648	-0.0001525684947	0.0005464284313	v2.7.1	
2	Broyden	0	-0.1655984046	-9.588366394	-1.339400905	Y	0	0.002096486429	4.880593742	0.07855397781	self-energy	sharp_wc_2_b_35	0.6616556934	0.06020798152	0.509982893	0.1253517786	0.1957238355	0.1529371456	0.1792772662	0.3136053582	0.3654946186	0.7392583377	0.5779497884	0.1035527272	0.5779137456	0.1035608906	0.3654678307	0.7392520201	a248bdd	2x2_2C_8b_C2v_L	1.540296871	0.8751326882	0.8850100113	1.0000140627940999	-0.00115777224	0.001567253875	0.3837665044	-0.6512039082	-0.2046479256	1.450712052	0.005999653729	-0.04329689798	0.2588699566	-2.461381453	-0.1660796412	0.5683692043	-0.166021427	0.5680256506	0.2588895883	-2.461506892	boucle_1bande_AF.py	R0:S0:1	1	-0.7177678699	-1.339814465	0.4109246452	-0.08940551005	0.4145443087	-0.09549835472	0.001759651169	-0.0005121910296	0.0002565493088	-6.525089043e-05	0.001647813242	-0.003429057675	0.01261321404	-0.02659660474	0.2337373371	-0.4984182367	0.2309013559	-0.4975372603	-0.1868716482	0.4091093406	-0.1862012258	0.4109937504	-0.2673185932	0.2194936014	-0.2686300512	0.22274703	0.2665023156	-0.2186688568	0.267812369	-0.2219079133	0.1863977741	-0.4084261916	0.185739961	-0.4103256448	-0.4145961492	0.09557669762	-0.4109945528	0.08950210844	-0.001788753291	0.0005700966714	-0.0002682488777	9.085037488e-05	0.00162566973	-0.00342853979	0.01275822146	-0.02660790149	0.2311815187	-0.4982309685	0.2333618989	-0.4976911942	0.186294558	-0.4108237032	0.185926822	-0.4080292866	0.267292181	-0.2210067014	0.2669687091	-0.2194444332	0.2681649043	-0.2219660155	0.2678269027	-0.2203779283	0.1866727366	-0.4114061943	0.1863043093	-0.4086029077	2025-04-14@01:39	-0.002272954803	-0.06176828781	-0.1819480935	-0.0008610366704	0.00116097372	-6.238085435e-06	4.845014642e-05	-0.0001489469026	0.001059169237	-0.004635417917	0.03343720664	-0.0001651337609	0.00057280223	-0.0003510893865	0.002564672639	-0.0003467439514	0.002523770625	-0.000153452213	0.0005490589823	v2.7.1	
2	Broyden	0	-0.1629440912	-9.518679029	-1.341228714	Y	0	-0.001623144788	4.880593742	0.07772838515	self-energy	sharp_wc_2_b_35	0.6607949103	0.06072530893	0.507201179	0.1272783042	0.1928439333	0.1535877589	0.1785494367	0.3176198619	0.3653775956	0.7429030132	0.5736092377	0.1047681768	0.5735763173	0.1047770735	0.3653525769	0.7428931197	a248bdd	2x2_2C_8b_C2v_L	1.520296871	0.8714294623	0.8821218904	1.000013850657113	-0.000810647908	0.00119527879	0.3834226965	-0.6581083735	-0.2040191108	1.452090676	0.001079737825	-0.007809368548	0.2602951888	-2.486386513	-0.1634992803	0.5618498043	-0.1634414519	0.5615135568	0.260314878	-2.486524236	boucle_1bande_AF.py	R0:S0:1	1	-0.7178249614	-1.341654793	0.4145244236	-0.09526827315	0.4112358783	-0.08983059255	0.001537557817	-0.0004405301705	-7.836353683e-05	7.424384793e-05	-0.006316588465	0.01339972478	0.008979110365	-0.01888152049	0.2313946845	-0.5004256567	0.2337035957	-0.5005281655	-0.1839136115	0.4056683886	-0.1835271742	0.4034028882	-0.2702230147	0.2238026117	-0.2700701072	0.2227625766	0.2693948421	-0.2229548634	0.2692262009	-0.2219025487	0.1834509547	-0.40499211	0.1830453086	-0.4027159241	-0.4112898457	0.08990708487	-0.4145903071	0.09536406277	-0.001544251359	0.0004549904896	6.744721454e-05	-4.787289832e-05	-0.006374895129	0.01339851337	0.008906745634	-0.01888095718	0.2337443802	-0.5007032917	0.2312648003	-0.5002176187	0.1836268119	-0.4032430573	0.1829562449	-0.40457573	0.2687187821	-0.2210184351	0.2698445455	-0.2237268501	0.2695881822	-0.2219578483	0.2707516493	-0.2247168668	0.1840048802	-0.4038086438	0.183331277	-0.4051417408	2025-04-14@01:42	-0.002272954803	-0.06395044408	-0.1874558022	-0.0009255521983	0.001243212839	-6.001904513e-06	3.578788967e-05	-4.168729415e-05	0.0003004499787	-0.006427829558	0.04645155595	-0.0001636528905	0.0005679519619	-0.0003544956955	0.002606317958	-0.0003616053474	0.002660518186	-0.0001565027559	0.0005646059702	v2.7.1	
2	Broyden	0	-0.1600560895	-9.449458038	-1.343124026	Y	0	0.002381355153	4.880593742	0.07690163661	self-energy	sharp_wc_2_b_35	0.6598487644	0.06130652077	0.5043982716	0.1292274439	0.1898244074	0.1544579151	0.1778970374	0.3215114702	0.3652713695	0.7466207418	0.5692323192	0.105998681	0.5691961033	0.1060075771	0.365244464	0.746613429	a248bdd	2x2_2C_8b_C2v_L	1.500296871	0.8676359275	0.8792350602	1.0000133453519693	-0.0009366538162	0.00131273287	0.3831217945	-0.6650466666	-0.203318107	1.453364607	0.005609340823	-0.04062380406	0.2618164826	-2.512754555	-0.1607887671	0.5552254377	-0.1607281683	0.5548638454	0.2618364966	-2.512887398	boucle_1bande_AF.py	R0:S0:1	1	-0.7179038692	-1.343562739	0.4102511113	-0.08818174373	0.4157596622	-0.09717801818	0.001456704314	-0.0004059231993	0.0001685269237	-3.371195274e-05	0.0009941036885	-0.002093781144	0.01222736425	-0.02622147805	0.2348895465	-0.5034229865	0.2304670399	-0.5020865274	-0.1811384946	0.3974434451	-0.1803361411	0.3995682897	-0.2716367562	0.2235890607	-0.2731346933	0.2272812573	0.2707635831	-0.2227158823	0.2722464429	-0.226371686	0.1806418788	-0.3967349535	0.179858494	-0.3988793975	-0.415813165	0.09725728933	-0.4103197356	0.08827892168	-0.001495393494	0.0004807182639	-0.0001821902242	6.523259209e-05	0.0009790336194	-0.002095863839	0.01245770341	-0.02626103585	0.2307356104	-0.5027613355	0.2345234404	-0.5027138077	0.1804554384	-0.3994187254	0.1801356469	-0.396310145	0.2717224825	-0.225452696	0.271232857	-0.2235069323	0.2726631142	-0.2264801128	0.2721525951	-0.2244935691	0.180840261	-0.4000049122	0.1805320544	-0.3969015479	2025-04-14@01:45	-0.002272954803	-0.06623277879	-0.1930142186	-0.0007400150748	0.00102906697	-4.898780814e-06	4.127325264e-05	-0.0001429637918	0.001025225836	-0.00478605588	0.03464939551	-0.0001712552206	0.0005953346134	-0.0003741625162	0.002782845623	-0.0003614012122	0.002680610737	-0.0001566979689	0.0005599444642	v2.7.1	
2	Broyden	0	-0.1569554085	-9.379860901	-1.345026038	Y	0	-0.001599961051	4.880593742	0.07606255125	self-energy	sharp_wc_2_b_35	0.6586829306	0.06189378771	0.5014570169	0.1311465256	0.1866357381	0.1552248946	0.1773650559	0.3253809937	0.3652409485	0.7501016458	0.564628346	0.1072831493	0.5645913947	0.1072931225	0.3652140071	0.7500927985	a248bdd	2x2_2C_8b_C2v_L	1.480296871	0.8637695258	0.8763908574	1.000013825588228	-0.0006454760369	0.000978968243	0.3827794803	-0.6718269149	-0.2025692804	1.454785315	0.0007422948764	-0.005386169523	0.2634066796	-2.539950021	-0.1578167655	0.5474894556	-0.1577546149	0.547116391	0.263426873	-2.540087687	boucle_1bande_AF.py	R0:S0:1	1	-0.7180335282	-1.345477207	0.4151199583	-0.09612111216	0.4110234348	-0.08948207735	0.001249594109	-0.0003504119672	-8.904645672e-05	6.698656726e-05	-0.006870900387	0.01480375731	0.008742245737	-0.01862554442	0.2313518447	-0.504886487	0.2344037574	-0.5053063762	-0.1776193382	0.3929276975	-0.1772343955	0.3906764462	-0.2748215207	0.2282468359	-0.274642679	0.2271941646	0.2739174499	-0.2273278709	0.2737344342	-0.2262836256	0.1771431063	-0.3922387413	0.1767255602	-0.389963089	-0.4110789338	0.08955910617	-0.4151843731	0.09621738812	-0.001254681827	0.0003634717276	7.724281481e-05	-3.930523704e-05	-0.006955809309	0.01481073525	0.008645636338	-0.01861563842	0.2344208866	-0.5054313767	0.2312458046	-0.504728373	0.1773516344	-0.3905286212	0.1766100166	-0.3917878203	0.2732217672	-0.2253766547	0.2743729785	-0.2281161787	0.2741555623	-0.2263749369	0.2753547041	-0.2291824424	0.1777492318	-0.3911139195	0.1769931647	-0.392364881	2025-04-14@01:49	-0.002272954803	-0.0685921506	-0.1984945091	-0.0007621050785	0.001064517915	-5.52269121e-06	3.405281913e-05	-3.116692012e-05	0.0002271751094	-0.006600113121	0.04787215907	-0.0001658820207	0.0005773320802	-0.0003708906119	0.002778859162	-0.0003862288242	0.002896418039	-0.0001625504552	0.0005875271929	v2.7.1	
2	Broyden	0	-0.1535571063	-9.310723274	-1.346988835	Y	0	0.001995770936	4.880593742	0.07522228527	self-energy	sharp_wc_2_b_35	0.6574703866	0.06255987971	0.4985255712	0.1330735318	0.183341554	0.1562053941	0.1769177154	0.3291269886	0.36515419	0.7536729854	0.5600224423	0.1085968397	0.5599860686	0.1086069755	0.3651278816	0.7536632491	a248bdd	2x2_2C_8b_C2v_L	1.460296871	0.8598136642	0.8735480961	1.000014052734575	-0.0007321647841	0.001074363787	0.3824830316	-0.6785986692	-0.2017804109	1.456310265	0.005271548624	-0.03831655192	0.2650529255	-2.568348307	-0.1547189438	0.5398524721	-0.1546562748	0.5394782568	0.2650724263	-2.568490753	boucle_1bande_AF.py	R0:S0:1	1	-0.7181812798	-1.347452612	0.4102852933	-0.08835128453	0.4160255272	-0.09758511153	0.001175202245	-0.0003057848543	9.837223704e-05	-9.154031227e-06	0.0003232073902	-0.0006943211655	0.01198023182	-0.02610196961	0.2353638056	-0.5080452967	0.2306245518	-0.5064585082	-0.1743706461	0.3837079752	-0.1735075043	0.3853301332	-0.2764405044	0.228332012	-0.2778350668	0.2316514471	0.2754952164	-0.2273932869	0.2768627448	-0.2306574582	0.1738507609	-0.3829803077	0.1730171007	-0.384628959	-0.4160813382	0.09766497511	-0.4103522878	0.08844980175	-0.001214839077	0.0003820061762	-0.0001138867107	4.568227412e-05	0.0003280490966	-0.0007067291015	0.01223916292	-0.02616404308	0.2308867767	-0.5071267975	0.2350025597	-0.5073413713	0.1736631388	-0.3852171259	0.1733049092	-0.3825263133	0.2763361541	-0.229725688	0.2759646156	-0.2281982438	0.2773616775	-0.2308355876	0.2769610159	-0.2292518768	0.1740477149	-0.3857904228	0.1737179991	-0.3831214595	2025-04-14@01:52	-0.002272954803	-0.07105887121	-0.2040415886	-0.0006145095574	0.0008932607889	-5.099846396e-06	3.826993107e-05	-0.0001394300624	0.001009534669	-0.005002593798	0.03635121172	-0.0001746187942	0.000613200734	-0.0003991808958	0.003025542423	-0.0003786956874	0.002861206124	-0.0001557814292	0.0005638157481	v2.7.1	
2	Broyden	0	-0.1498789491	-9.241766638	-1.348998047	Y	0	-0.001139432218	4.880593742	0.07437589136	self-energy	sharp_wc_2_b_35	0.6561324389	0.06325515474	0.4955033698	0.1350039713	0.1799129826	0.1571937667	0.1765982791	0.3328771767	0.3651281251	0.7571339271	0.5553058492	0.1099178938	0.5552715461	0.1099285102	0.3651017566	0.7571240593	a248bdd	2x2_2C_8b_C2v_L	1.440296871	0.8557653845	0.8707191623	1.000013855429227	-0.0005259075192	0.0008183254475	0.3822013573	-0.6853181958	-0.2009959585	1.45828722	0.0003956084896	-0.002881938524	0.2667731433	-2.597820782	-0.1514400079	0.5319688301	-0.1513751076	0.5315722304	0.2667932489	-2.597964086	boucle_1bande_AF.py	R0:S0:1	1	-0.7183679145	-1.349474437	0.4150548219	-0.09608873589	0.4113780013	-0.0902199347	0.001001785539	-0.0002577341546	-6.307400832e-05	4.336167533e-05	-0.007507632406	0.01641921518	0.008532423876	-0.0184881554	0.2317224666	-0.5091687297	0.2345718407	-0.5097302425	-0.1704371281	0.3774154439	-0.1700150723	0.3757051141	-0.2795985878	0.2324971494	-0.2795519908	0.2319430725	0.2786049423	-0.2314921804	0.278560629	-0.2309566568	0.1699503869	-0.37672429	0.1694852723	-0.374978452	-0.4114351042	0.09029836905	-0.4151189175	0.09618647194	-0.001016970109	0.0002884997407	5.145615402e-05	-1.303675682e-05	-0.007590233869	0.01642387929	0.008464211214	-0.01848391763	0.2345625991	-0.5097999856	0.2316409194	-0.5090650268	0.1701627784	-0.3755928032	0.1693734839	-0.3762393589	0.2780436195	-0.2300333025	0.2790635549	-0.2322954392	0.2790649207	-0.2311119107	0.2801342596	-0.2334450431	0.1705706836	-0.3761732056	0.1697615477	-0.3768083931	2025-04-14@01:56	-0.002272954803	-0.07363250743	-0.2095908839	-0.000598726956	0.0008927719013	-5.212543362e-06	3.324099763e-05	-1.990177299e-05	0.0001475448922	-0.006844727573	0.04983490482	-0.0001679368805	0.0005897909344	-0.000391871432	0.002994388791	-0.0004113409107	0.003145530411	-0.0001660225211	0.0006054744581	v2.7.1	
2	Broyden	0	-0.145845809	-9.17303973	-1.351081149	Y	0	0.001185359607	4.880593742	0.07352199743	self-energy	sharp_wc_2_b_35	0.6546561845	0.06402888766	0.4924039965	0.1369205808	0.1763486891	0.1583516996	0.1763458807	0.3364517999	0.3651672653	0.7605407011	0.550466338	0.1113094583	0.5504291729	0.1113210386	0.3651402427	0.7605282153	a248bdd	2x2_2C_8b_C2v_L	1.420296871	0.8516029721	0.8679309286	1.0000137548419106	-0.0005494037898	0.0008651247721	0.3819189279	-0.6918972124	-0.2001474839	1.460375453	0.004937600216	-0.03602263795	0.2686663824	-2.629130316	-0.1478053318	0.5229081138	-0.1477394703	0.5225140767	0.2686868852	-2.629284908	boucle_1bande_AF.py	R0:S0:1	1	-0.7186049562	-1.351570069	0.4110954713	-0.08993467039	0.4154321688	-0.09681791647	0.0009216405924	-0.0002128957851	5.190752248e-05	2.072875406e-06	-0.0003871913663	0.0008357252425	0.01179979249	-0.02607842544	0.2351027755	-0.5122217764	0.2313461107	-0.5106949869	-0.1665145402	0.3672610741	-0.1656689456	0.3679093254	-0.2816907589	0.2334458996	-0.282748895	0.2358030776	0.2806517657	-0.2324239725	0.2816804943	-0.2347238627	0.1659637732	-0.3664979677	0.1651521743	-0.3671746715	-0.4154900708	0.09689853333	-0.4111611811	0.09003456866	-0.0009507990682	0.0002699384608	-6.487373239e-05	2.944319976e-05	-0.0003653956322	0.0008163032692	0.01200810344	-0.02614137895	0.2316035318	-0.5113572434	0.2347469451	-0.5115231001	0.1658556571	-0.3678194944	0.1653720982	-0.3660107912	0.2811504474	-0.2337803147	0.2811210984	-0.2332418791	0.2822751415	-0.2349764502	0.2822154075	-0.2343800713	0.1662516616	-0.3683964856	0.165805881	-0.3666200253	2025-04-14@01:59	-0.002272954803	-0.07634914485	-0.2151036018	-0.0004846026174	0.0007585010361	-5.083764222e-06	3.213778311e-05	-0.0001361315863	0.0009960462068	-0.005266781394	0.0384208641	-0.0001778575209	0.0006306107664	-0.0004254952122	0.003290794222	-0.0004023931699	0.003103259757	-0.0001579361883	0.0005779932377	v2.7.1	
2	Broyden	0	-0.1415354738	-9.105037933	-1.353290903	Y	0	-0.0004090026831	4.880593742	0.07266161468	self-energy	sharp_wc_2_b_35	0.6519517273	0.06486499871	0.489364216	0.1386663825	0.173531337	0.1596669426	0.1765871914	0.3397613341	0.3658131336	0.7632478202	0.5455419982	0.1127680542	0.5455049229	0.1127805425	0.3657843224	0.7632388745	a248bdd	2x2_2C_8b_C2v_L	1.400296871	0.8472905534	0.8652046382	1.0000148772025967	-0.0004223357755	0.0006773095993	0.3816918336	-0.6980197037	-0.1995363794	1.463458346	-0.0001826538372	0.00135508755	0.2712765226	-2.664452007	-0.1427552845	0.5044930406	-0.1426805029	0.5040083724	0.2712992546	-2.664598978	boucle_1bande_AF.py	R0:S0:1	1	-0.7188906689	-1.353792139	0.4140666026	-0.09508748928	0.4122305676	-0.09220796443	0.000734533742	-0.0001644237817	2.763351674e-05	-2.845915882e-05	-0.008541684546	0.01894254169	0.008151400394	-0.01804162834	0.2327117868	-0.5132654632	0.2342010718	-0.513676874	-0.1609842842	0.356990815	-0.1605116916	0.3562078174	-0.2855931474	0.2378951847	-0.2857296675	0.2381295197	0.2844512785	-0.2367767247	0.284595159	-0.2370310263	0.1604302176	-0.356191204	0.1599027302	-0.3553605324	-0.412288475	0.09228777386	-0.4141322283	0.09518814459	-0.0007546827689	0.0001901290271	-7.008507309e-06	2.645986029e-06	-0.008604810753	0.0189328337	0.00818678522	-0.01806371972	0.2341420083	-0.5136459984	0.2326747957	-0.5132605349	0.1606606041	-0.3560448345	0.1597833123	-0.3556468504	0.2840677978	-0.2360730911	0.2849214227	-0.2376021018	0.285244509	-0.2372869596	0.2861355879	-0.2388731059	0.1611207991	-0.3567254099	0.1602356896	-0.3563231959	2025-04-14@02:02	-0.002272954803	-0.07926163244	-0.2205215609	-0.0003911771056	0.0006574493851	-7.68874834e-06	4.301595735e-05	9.102603072e-08	2.956893623e-06	-0.007218533534	0.05275956676	-0.0001729879706	0.0006075284135	-0.000427246678	0.003334872513	-0.0004471798283	0.003487556526	-0.0001705603392	0.000619654939	v2.7.1	
