CDMFT_iterations	CDMFT_method	D	D_ave	E0_1	E_kin	GS_consistency	M	M_ave	U	U_1_ave	convergence	dist_function	eb1_1	eb1_1_ave	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1_ave	eb5_1_ave	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1_ave	githash	model	mu	mu_1_ave	mu_ave	n_1	sb1_1	sb1_1_ave	sb2_1	sb2_1_ave	sb3_1	sb3_1_ave	sb4_1	sb4_1_ave	sb5_1_ave	sb6_1_ave	sb7_1	sb7_1_ave	sb8_1	sb8_1_ave	script	sector_1	t	t_1_ave	t_ave	tbA1down_1	tbA1down_1_ave	tbA1up_1	tbA1up_1_ave	tbA2down_1_ave	tbA2up_1_ave	tbA3down_1	tbA3down_1_ave	tbA3up_1	tbA3up_1_ave	tbA4down_1_ave	tbA4up_1_ave	tbA5down_1_ave	tbA5up_1_ave	tbA6down_1_ave	tbA6up_1_ave	tbA7down_1	tbA7down_1_ave	tbA7up_1	tbA7up_1_ave	tbA8down_1_ave	tbA8up_1_ave	tbB1down_1	tbB1down_1_ave	tbB1up_1	tbB1up_1_ave	tbB2down_1_ave	tbB2up_1_ave	tbB3down_1	tbB3down_1_ave	tbB3up_1	tbB3up_1_ave	tbB4down_1_ave	tbB4up_1_ave	tbB5down_1_ave	tbB5up_1_ave	tbB6down_1_ave	tbB6up_1_ave	tbB7down_1	tbB7down_1_ave	tbB7up_1	tbB7up_1_ave	tbB8down_1_ave	tbB8up_1_ave	time	tp	tp_ave	trb1_1	trb1_1_ave	trb2_1	trb2_1_ave	trb3_1	trb3_1_ave	trb4_1	trb4_1_ave	trb5_1	trb5_1_ave	trb6_1	trb6_1_ave	trb7_1	trb7_1_ave	trb8_1	trb8_1_ave	version	
1	Broyden	0	2.549116095e-06	-218.4106276	-1.082290957	Y	0	0.7945959506	6.260593742	0.08016438258	self-energy	sharp_wc_2_b_35	38.5627989	0.08238508033	1.919854495	26.25165871	0.1033870883	1.967691958	0.0005544267386	0.0004228062292	28.81859044	0.08341946917	1.916910739	a248bdd	2x2_2C_8b_C2v_L	3.130296871	0.998406357	0.9999801305	0.9964325638740441	3.101282829	-0.2667567242	-2.937468483	0.7957188996	-0.01916955062	0.01262233377	0.01084724662	-0.007958859052	-0.004307122297	0.003942598852	-0.01653994045	0.00346638078	-0.01590505871	0.003694141334	boucle_1bande_AF.py	R0:S0:1	1	-0.4874178099	-1.082290957	0.4736655648	0.004911566077	6.806940319	-0.6407144509	-0.3986150823	-0.01809168072	-0.3759733048	0.02016994534	0.1149736075	-0.01312041687	-0.009655048118	-0.008606481573	0.0002678955141	0.0549602544	0.00110872468	-0.006950832169	-0.04986888097	-0.0001556587561	2.663852785	-0.3094420587	-0.3096652101	0.0003566475045	-0.4978392709	0.02815404666	5.284932099	-0.2173365773	0.09680828311	0.0499519285	-0.4360118243	0.05945884326	0.05442343178	-0.004088742704	0.00338871829	0.03451352325	-0.01444747931	0.000228579374	0.04760650901	-0.0005312553182	2.572583364	-0.2986081864	0.05210530966	-0.0003815522222	0.0002549521984	-0.2990660612	2025-01-22@19:15	0	5.797178388e-05	3.05239561	-0.2625220987	2.96219785	-0.8021263269	-4.013635181	1.543326678	-4.143538326	0.4970243854	-0.1674999085	0.0445858132	-0.1486376836	0.04231487541	-4.069952103	0.950343476	4.048141607	-0.9488556777	v2.7.1	
2	Broyden	0	4.969669445e-08	-16.77018021	-1.466082817	Y	0	0.4369897774	3.140593742	0.1553439187	self-energy	sharp_wc_2_b_35	1.076310353	0.121389392	1.884972609	0.9239262106	0.08089636368	1.923440833	0.120851742	0.06901712565	0.8145885256	0.3449796842	1.613638174	a248bdd	2x2_2C_8b_C2v_L	1.570296871	0.9979856886	0.9998197987	1.000007336457953	0.3416697373	-0.230905951	0.2029803849	-0.9204703461	-2.563845507e-05	0.0001200881575	-2.219132848e-05	2.641639846e-05	-0.0001077550202	-8.922897326e-05	-1.582581394e-05	8.103821608e-05	-1.469448527e-05	7.550751569e-05	boucle_1bande_AF.py	R0:S0:1	1	-0.7579703923	-1.466082817	-0.1182807114	0.268053132	0.5061425875	-0.4893645078	-0.4014726779	-0.178089492	0.08907248364	0.1042667175	0.3051390362	-0.2476881874	-0.3261416564	-0.1813749186	0.0221093887	0.4786776395	0.113743917	0.1419650557	0.09535286484	-0.05219187246	0.5736018278	-0.9791486344	-1.009321412	-0.01585301162	-0.50631672	0.4895596871	0.1181539491	-0.2679166567	0.1780525579	0.4015537772	-0.3051492714	0.2476452535	-0.08898327605	-0.1042943298	0.1813258162	0.326198822	-0.4786591498	-0.02213781499	-0.1421122501	-0.1137486146	0.5735871431	-0.9791292989	0.09535762903	-0.05219734699	-0.01585825846	-1.009314407	2025-01-22@19:16	0	-0.0001452617243	-9.620391591e-05	0.0001093703579	4.705406907e-05	-0.0002085187917	0.2258701868	-1.083794118	-0.3849341644	0.3000505798	0.1927007261	-0.7767219483	-0.1913232903	0.8137554486	-0.06075319389	0.2275563351	0.1000134941	-0.4532923249	v2.7.1	
1	Broyden	0	3.116521818e-06	-218.4391461	-1.080533512	Y	0	0.7953085198	6.280593742	0.08003120365	self-energy	sharp_wc_2_b_35	38.56324594	0.08233901122	1.919901073	26.25180399	0.1032717351	1.96765368	0.0005537489333	0.0004229636681	28.81867608	0.08333968477	1.91699072	a248bdd	2x2_2C_8b_C2v_L	3.140296871	0.9984100566	0.9999805895	0.9964302056501985	3.101048513	-0.2671411917	-2.936709932	0.7949658317	-0.0185150767	0.01240886061	0.01142065388	-0.008036182743	-0.004127224204	0.004099370283	-0.01654331679	0.0034579825	-0.0158683102	0.003673846144	boucle_1bande_AF.py	R0:S0:1	1	-0.4866499495	-1.080533512	0.4736014098	0.004908592215	6.805259939	-0.6404982759	-0.3988073115	-0.01805482894	-0.3760255675	0.02012106981	0.1148102707	-0.01309795582	-0.009637233651	-0.008597303699	0.0002683189064	0.05494069121	0.001109634593	-0.006944628578	-0.04981037658	-0.0001578097579	2.662501698	-0.3092165577	-0.3094439122	0.0003551672157	-0.4977381436	0.0281745933	5.284979331	-0.2168849325	0.0966357986	0.04993636342	-0.4359556104	0.05944407955	0.05439222025	-0.004080992147	0.00337543929	0.03454326002	-0.01442218016	0.0002311197279	0.04760206259	-0.0005297435619	2.571288551	-0.2983880053	0.05201675405	-0.0003776352948	0.0002551155966	-0.2988444055	2025-01-22@19:18	0	5.76332303e-05	3.051653975	-0.2628655287	2.962144112	-0.8015676093	-4.013326843	1.542066943	-4.142833339	0.4977237	-0.1674074	0.04455034267	-0.1487845201	0.04234257009	-4.0693461	0.9500111052	4.04753007	-0.9485144603	v2.7.1	
2	Broyden	0	-1.156305542e-06	-16.70777981	-1.468046732	Y	0	0.4342176392	3.120593742	0.1559896491	self-energy	sharp_wc_2_b_35	1.067649149	0.1215314124	1.884710709	0.9198422653	0.08152778008	1.922704205	0.1227412119	0.07067104462	0.8102748324	0.3468286434	1.611502624	a248bdd	2x2_2C_8b_C2v_L	1.560296871	0.9980434835	0.9998243728	1.0000072375026519	0.3417441364	-0.231613793	0.203282236	-0.9264909377	-2.651032696e-05	0.0001163330349	-3.70824273e-05	4.418902658e-05	-0.0001161858552	-0.0001638629809	-1.577045597e-05	6.921729831e-05	-1.616191068e-05	0.0001090181007	boucle_1bande_AF.py	R0:S0:1	1	-0.7590167336	-1.468046732	-0.1185282597	0.2683585301	0.5032767107	-0.4885984531	-0.3998793088	-0.1774016307	0.09055756319	0.1041062778	0.3056048311	-0.2477717287	-0.3277231763	-0.183019048	0.02290256167	0.4810868218	0.1150489243	0.1450102581	0.0970208363	-0.05323479564	0.5718460808	-0.9803993656	-1.010407941	-0.01671520078	-0.5034478372	0.488793812	0.1183980566	-0.2682212164	0.1773654325	0.3999652997	-0.3056103786	0.2477263639	-0.09047244799	-0.1041367154	0.1829737023	0.3277765076	-0.4810744916	-0.02292905912	-0.1451430442	-0.115063535	0.5718303978	-0.9803770796	0.09702417371	-0.05323032673	-0.01671247915	-1.010415613	2025-01-22@19:19	0	-0.0001453306645	-9.585325281e-05	0.0001054356284	4.70214276e-05	-0.0002060095858	0.2260206883	-1.088254183	-0.3845949258	0.3000698492	0.1938038355	-0.7848757629	-0.1924413408	0.8227272819	-0.06155001891	0.2315952093	0.1005271615	-0.4583601324	v2.7.1	
2	Broyden	0	-3.327777212e-07	-16.64600791	-1.470000368	Y	0	0.4314377388	3.100593742	0.1566352472	self-energy	sharp_wc_2_b_35	1.05934398	0.121676031	1.88446294	0.9157627181	0.08214610299	1.921962863	0.1246618927	0.07236761582	0.8058884496	0.3486814164	1.609347683	a248bdd	2x2_2C_8b_C2v_L	1.550296871	0.9981000684	0.9998289974	1.0000074285728782	0.3418636942	-0.2323047203	0.2035727375	-0.9324066493	-2.635350506e-05	0.0001214280805	-2.827809923e-05	3.369276702e-05	-0.0001131608192	-0.0001195299321	-1.622334194e-05	8.011201215e-05	-1.537054896e-05	8.859567315e-05	boucle_1bande_AF.py	R0:S0:1	1	-0.7600559395	-1.470000368	-0.1188168775	0.2686796747	0.5004819344	-0.4878474829	-0.3982733642	-0.1766986318	0.09207178106	0.1039309496	0.3060672054	-0.2478394718	-0.3293204446	-0.184687456	0.02372080663	0.483517293	0.1163851577	0.1481034509	0.09868362382	-0.05428193584	0.5700476996	-0.9816130377	-1.011483342	-0.01760751266	-0.5006563433	0.4880458643	0.1186869948	-0.2685398978	0.1766619326	0.3983563607	-0.3060779915	0.2477964965	-0.09198265454	-0.1039593097	0.1846373024	0.3293794528	-0.4834971079	-0.02374956142	-0.1482488545	-0.1163927151	0.5700326448	-0.9815930147	0.09868826206	-0.05428398051	-0.01761039293	-1.011481537	2025-01-22@19:22	0	-0.0001452643754	-9.685881154e-05	0.0001098374312	4.731812534e-05	-0.0002105207943	0.2261340241	-1.092546772	-0.384230177	0.3000583737	0.1948980409	-0.7930502766	-0.1935582156	0.8317558894	-0.06235593558	0.2357286269	0.1010384818	-0.4634747429	v2.7.1	
2	Broyden	0	4.428865491e-06	-218.2995278	-1.077880254	Y	0	0.7963501562	6.300593742	0.07934582886	self-energy	sharp_wc_2_b_35	38.58698799	0.08125318161	1.920967922	26.26108095	0.1015881723	1.96807524	0.0005458333322	0.0004179938522	28.81823654	0.08229001709	1.918036082	a248bdd	2x2_2C_8b_C2v_L	3.150296871	0.9984258724	0.9999806089	0.9964029586716531	3.080206222	-0.2657682748	-2.913247093	0.7885358473	-0.01602604403	0.01161388675	0.01502623052	-0.008445338898	-0.003455831674	0.005074031922	-0.01645328614	0.00340692205	-0.01578446476	0.003605430204	boucle_1bande_AF.py	R0:S0:1	1	-0.4865620282	-1.077880254	0.470008969	0.004920706714	6.765747103	-0.6368936531	-0.3976547639	-0.01790967882	-0.3735150639	0.01993086514	0.11403812	-0.01303627062	-0.009587533312	-0.008556954407	0.0002659981373	0.05462046297	0.001107459937	-0.006863858154	-0.04977477476	-0.0001611520322	2.659203566	-0.3090473826	-0.3092872097	0.0003544685824	-0.4946179088	0.02802549852	5.235001364	-0.2148815376	0.09650766123	0.04964178559	-0.4332186437	0.05912318498	0.05377960339	-0.004072294953	0.003356174074	0.03444392013	-0.01432694107	0.0002428362503	0.04730404777	-0.0005180462933	2.569316371	-0.2983571409	0.05040820804	-0.000369448055	0.0002546721755	-0.2988051831	2025-01-22@19:22	0	5.712567378e-05	3.028216809	-0.2612131916	2.940755525	-0.7956516508	-3.981455221	1.529691315	-4.111268067	0.4947338363	-0.1659033008	0.04412411209	-0.1479801759	0.04206488257	-4.032122049	0.9420182562	4.010460682	-0.9405032336	v2.7.1	
2	Broyden	0	-8.442610403e-07	-16.583713	-1.471940581	Y	0	0.428658704	3.080593742	0.1572810167	self-energy	sharp_wc_2_b_35	1.050881054	0.1218428606	1.884180535	0.9115947699	0.08276312607	1.921250015	0.1265445101	0.07404907727	0.8015326292	0.3505905363	1.60724583	a248bdd	2x2_2C_8b_C2v_L	1.540296871	0.9981606698	0.9998337743	1.0000074852033762	0.3418926598	-0.232971097	0.2038057917	-0.9381498364	-2.569244474e-05	0.0001164639377	-3.220206046e-05	3.900092787e-05	-0.0001143728876	-0.000142161169	-1.521886511e-05	7.340499086e-05	-1.687499925e-05	0.0001033712745	boucle_1bande_AF.py	R0:S0:1	1	-0.761085464	-1.471940581	-0.1190497068	0.2690091302	0.4977497947	-0.4871496058	-0.3967704925	-0.1760408708	0.09347311873	0.1037269385	0.3063948455	-0.2478347983	-0.3307599619	-0.1862517842	0.0244785851	0.4857585513	0.1176649949	0.1510247354	0.1002347381	-0.05538323392	0.5682824374	-0.9829129903	-1.012516775	-0.01843299228	-0.4979244244	0.4873501314	0.1189181992	-0.2688677659	0.1760039732	0.3968553031	-0.3064029158	0.2477897945	-0.09338534656	-0.1037571369	0.1862033471	0.3308159561	-0.4857431623	-0.02450651904	-0.1511643503	-0.1176768951	0.5682664594	-0.9828905356	0.1002386564	-0.05538176671	-0.01843238936	-1.012519507	2025-01-22@19:24	0	-0.0001447885705	-9.6693736e-05	0.0001087935201	4.757969773e-05	-0.0002118097908	0.2262747145	-1.096983502	-0.383885924	0.3001232767	0.1959909159	-0.8013536177	-0.194653133	0.8407969386	-0.06304660586	0.239486516	0.1014843237	-0.4683590279	v2.7.1	
1	Broyden	0	4.47083604e-06	-218.3311959	-1.076163445	Y	0	0.7970345954	6.320593742	0.07923004895	self-energy	sharp_wc_2_b_35	38.58716765	0.08121363597	1.920997163	26.26107681	0.1015035935	1.968035634	0.0005453063703	0.0004178288388	28.81821434	0.08223824829	1.918088226	a248bdd	2x2_2C_8b_C2v_L	3.160296871	0.9984276365	0.9999801981	0.9964080176856085	3.079729778	-0.2661043082	-2.913325125	0.7880430031	-0.01592509191	0.01156304047	0.0149452535	-0.008427598272	-0.003427342592	0.005049895567	-0.01644769823	0.003403822145	-0.01577310341	0.003600091808	boucle_1bande_AF.py	R0:S0:1	1	-0.4858488962	-1.076163445	0.4700627162	0.004912888561	6.76423999	-0.6366959017	-0.3978003917	-0.01787836358	-0.3735561084	0.01989020693	0.113939352	-0.01302654739	-0.009579708217	-0.008543350037	0.0002654879772	0.05459292619	0.001107211719	-0.006867851892	-0.04978267268	-0.0001592544828	2.65867281	-0.3089081597	-0.3091486078	0.0003547400289	-0.4945511116	0.02804081822	5.235823492	-0.2144819887	0.09633825475	0.04962604988	-0.4331189317	0.05909890828	0.05382297544	-0.004062884256	0.00334775616	0.03445939656	-0.0143101727	0.0002441116318	0.04729626049	-0.0005177121955	2.568806458	-0.2982243503	0.05040391346	-0.0003695135702	0.0002525203318	-0.2986723416	2025-01-22@19:25	0	5.757945075e-05	3.027797596	-0.2615459399	2.940914867	-0.7951749574	-3.981583789	1.528684713	-4.11113431	0.4954113075	-0.1659067261	0.04411360734	-0.1479810051	0.04205273282	-4.032028091	0.9417872514	4.010370701	-0.9402629125	v2.7.1	
2	Broyden	0	1.139115921e-06	-16.52144644	-1.473879818	Y	0	0.4258484055	3.060593742	0.1579344968	self-energy	sharp_wc_2_b_35	1.042193824	0.1219827274	1.883897026	0.907538418	0.08342506564	1.920507255	0.1284806713	0.07577918771	0.797196573	0.3524994595	1.605072631	a248bdd	2x2_2C_8b_C2v_L	1.530296871	0.9982244956	0.9998385211	1.000007671727107	0.3419633064	-0.2337109066	0.2040878733	-0.9442559283	-2.620284448e-05	0.0001314793657	-1.286589308e-05	1.491964529e-05	-0.0001082509718	-4.046316698e-05	-1.69491767e-05	0.0001004895496	-1.426884054e-05	5.205637262e-05	boucle_1bande_AF.py	R0:S0:1	1	-0.7621146078	-1.473879818	-0.1192488283	0.2692856202	0.4948582064	-0.4863373329	-0.3951598874	-0.1753223306	0.094915301	0.1035337677	0.3067877933	-0.2478594713	-0.3322551398	-0.1878814237	0.02529324761	0.488106969	0.1190076959	0.1540288336	0.1019042109	-0.05646692169	0.5665097388	-0.9841402403	-1.013566189	-0.01931894034	-0.4950367798	0.4865398296	0.1191197027	-0.269142001	0.17528552	0.395236359	-0.3068084756	0.2478210335	-0.09481869626	-0.1035582912	0.1878220601	0.3323251782	-0.4880718323	-0.02532633265	-0.1541978162	-0.1190018586	0.5664959127	-0.9841243712	0.1019109097	-0.05648072624	-0.01933192438	-1.013546731	2025-01-22@19:27	0	-0.0001447509646	-9.771623924e-05	0.0001167151201	4.737879131e-05	-0.0002169636521	0.2264843025	-1.10172097	-0.3835684063	0.3002027726	0.1970578851	-0.8095742524	-0.1957314133	0.8498243019	-0.06387373192	0.2437395566	0.1019926535	-0.4735519675	v2.7.1	
1	Broyden	0	4.496361821e-06	-218.36049	-1.074433009	Y	0	0.797711464	6.340593742	0.07910634456	self-energy	sharp_wc_2_b_35	38.58749342	0.0811684984	1.921040343	26.26114581	0.1014090161	1.967999625	0.000544770013	0.0004176445954	28.81828922	0.08216334177	1.918162871	a248bdd	2x2_2C_8b_C2v_L	3.170296871	0.9984313204	0.9999805169	0.9964125919420567	3.079283514	-0.2664391141	-2.913067063	0.7874639914	-0.01582777716	0.01151348014	0.0148710381	-0.008410657328	-0.003400658474	0.005027433726	-0.01643779472	0.00340031177	-0.01575972178	0.0035952986	boucle_1bande_AF.py	R0:S0:1	1	-0.4851331173	-1.074433009	0.4700882842	0.004906479565	6.762354859	-0.6364695735	-0.3979251313	-0.01784336516	-0.3735818188	0.01984826473	0.1138227952	-0.01301434792	-0.00956895689	-0.008531302163	0.0002647305398	0.05456556734	0.001107070197	-0.006874842977	-0.0497794768	-0.0001590577052	2.657210776	-0.3086661834	-0.3089070342	0.0003540727139	-0.4944537554	0.02805798137	5.236476523	-0.214070773	0.09616212891	0.04960901196	-0.4330125087	0.05907568279	0.05388939857	-0.004053743758	0.003336686197	0.03447504908	-0.0142913612	0.0002455695724	0.04728736119	-0.0005171320375	2.567358253	-0.297985858	0.05038018479	-0.0003687185031	0.0002521385457	-0.2984336379	2025-01-22@19:28	0	5.733564906e-05	3.027423163	-0.2618873025	2.940750888	-0.7946235727	-3.981543457	1.527602314	-4.110675417	0.4960651762	-0.1659042232	0.04410275109	-0.1479749691	0.04203877327	-4.031666759	0.9415088195	4.010023234	-0.9399832873	v2.7.1	
2	Broyden	0	-1.794420796e-06	-16.46419237	-1.475789257	Y	0	0.4231086555	3.040593742	0.1585667146	self-energy	sharp_wc_2_b_35	1.035249279	0.1221461455	1.883661254	0.903680093	0.08416104529	1.919840334	0.1302105023	0.077341392	0.7932409249	0.3543567265	1.602978842	a248bdd	2x2_2C_8b_C2v_L	1.520296871	0.9982696741	0.9998427188	1.0000074181037149	0.3422453589	-0.2344088508	0.2045748553	-0.9506428886	-2.804756537e-05	0.0001202180337	-4.547258312e-05	5.457909231e-05	-0.0001276634783	-0.0002096207264	-1.62606983e-05	6.545290948e-05	-1.703485243e-05	0.0001309269424	boucle_1bande_AF.py	R0:S0:1	1	-0.7630895358	-1.475789257	-0.1197846656	0.2697021966	0.4923363194	-0.4856440211	-0.3934324376	-0.1745305089	0.09612336575	0.1033200432	0.3070040821	-0.2477816335	-0.333478223	-0.1892948579	0.02600703861	0.4901159726	0.1202046869	0.1566676064	0.103282999	-0.05747993326	0.5648996276	-0.985421462	-1.014628882	-0.02009294266	-0.4925082019	0.4858456444	0.1196492973	-0.2695585239	0.1744944643	0.3935214232	-0.3070090015	0.2477348174	-0.09603860143	-0.1033525262	0.1892483766	0.3335332712	-0.4901031384	-0.02603384066	-0.1567971639	-0.1202253222	0.5648831704	-0.9853968628	0.1032862739	-0.05747046004	-0.02008624735	-1.014644868	2025-01-22@19:30	0	-0.0001437477263	-9.645725901e-05	0.0001058372946	4.73533394e-05	-0.000210178491	0.2269340744	-1.107539371	-0.3834745244	0.3004033882	0.1979403716	-0.8170144843	-0.1966308767	0.8579829086	-0.06468712819	0.2479278354	0.1024985889	-0.4785339614	v2.7.1	
1	Broyden	0	4.472666283e-06	-218.3810256	-1.072637415	Y	0	0.7984113315	6.360593742	0.07894378729	self-energy	sharp_wc_2_b_35	38.588709	0.08108882728	1.921112201	26.26166412	0.1012307009	1.967981927	0.0005441536549	0.0004172280185	28.81861693	0.08200700133	1.918317439	a248bdd	2x2_2C_8b_C2v_L	3.180296871	0.9984316307	0.9999802818	0.9964150848253228	3.077986361	-0.266740969	-2.912087278	0.7866661898	-0.01578270429	0.01147950798	0.01489942839	-0.008400483736	-0.003389944553	0.005032076689	-0.01641063838	0.003391711113	-0.01573306653	0.00358572619	boucle_1bande_AF.py	R0:S0:1	1	-0.4843885624	-1.072637415	0.4699098839	0.004901288752	6.759687258	-0.6361392071	-0.3980899368	-0.01780015554	-0.3734970278	0.01980073035	0.1137561528	-0.01300554786	-0.00956754412	-0.008519464252	0.0002638820413	0.05453504181	0.001106575865	-0.006872604652	-0.04977294849	-0.0001605666159	2.653450405	-0.3081787162	-0.3084194302	0.0003529431225	-0.4942734995	0.02807607493	5.234455079	-0.2135692235	0.09600695202	0.04958140923	-0.4328511666	0.05904491283	0.05388429169	-0.004044368166	0.003327463456	0.0344930878	-0.01428021454	0.0002470874	0.04726722584	-0.0005162769717	2.563672512	-0.2975055698	0.05029692094	-0.0003676779757	0.0002536729244	-0.2979534789	2025-01-22@19:31	0	5.764172713e-05	3.026164782	-0.2621934883	2.939836604	-0.7938458857	-3.9799241	1.525889524	-4.108745016	0.4965977984	-0.1658582513	0.0440825238	-0.1479188105	0.04200977521	-4.029666272	0.9409085536	4.008073712	-0.9393983504	v2.7.1	
2	Broyden	0	-3.312999274e-07	-16.40303498	-1.477696009	Y	0	0.4203124607	3.020593742	0.1592118541	self-energy	sharp_wc_2_b_35	1.027353147	0.1222323079	1.883398411	0.8994578909	0.08476227052	1.919082282	0.1322690718	0.07916968578	0.7889556652	0.356182423	1.600876531	a248bdd	2x2_2C_8b_C2v_L	1.510296871	0.9983294301	0.9998475736	1.0000077056960686	0.3425061236	-0.2351932336	0.2048981238	-0.9567693493	-2.701299346e-05	0.0001260089359	-3.024321167e-05	3.623944213e-05	-0.0001179983373	-0.0001308706019	-1.729097375e-05	8.746892914e-05	-1.61420694e-05	9.552693728e-05	boucle_1bande_AF.py	R0:S0:1	1	-0.7641215441	-1.477696009	-0.1198967815	0.2698851853	0.4895088241	-0.484713372	-0.3917905509	-0.1738139296	0.09755560288	0.1031600054	0.3074548717	-0.2478922591	-0.3350663038	-0.1909744923	0.02682653232	0.4926107595	0.1215813595	0.1597129086	0.1049433722	-0.05863573126	0.5630304125	-0.9864885366	-1.015517322	-0.02101371148	-0.4896862208	0.4849192983	0.1197616774	-0.2697380532	0.1737774278	0.3918740214	-0.3074694394	0.2478505794	-0.09746510011	-0.1031879729	0.1909200772	0.335130852	-0.4925833828	-0.02685699886	-0.1598624984	-0.1215886413	0.5630151279	-0.9864686712	0.1049482992	-0.05863693692	-0.02101647769	-1.015516312	2025-01-22@19:33	0	-0.0001433592039	-9.829026322e-05	0.0001137273328	4.783328095e-05	-0.0002167377193	0.2269209756	-1.111330519	-0.3830231436	0.3003535806	0.1990330765	-0.8255188559	-0.1977299332	0.8673254034	-0.06540572652	0.2518965191	0.1029626878	-0.4836792932	v2.7.1	
2	Broyden	0	4.601495477e-06	-218.2564404	-1.070034012	Y	0	0.7994386026	6.380593742	0.07825119565	self-energy	sharp_wc_2_b_35	38.60813191	0.08018447522	1.922000013	26.27204143	0.09941418633	1.968449232	0.0005383973772	0.0004117009683	28.82071663	0.08102857829	1.919299615	a248bdd	2x2_2C_8b_C2v_L	3.190296871	0.9983772294	0.9999758758	0.996410010616596	3.059352244	-0.2655682327	-2.893716088	0.7814766062	-0.01618945855	0.01161930823	0.01560664783	-0.008462201397	-0.003512081682	0.005207244896	-0.01633929223	0.003378924388	-0.01566959405	0.003570436855	boucle_1bande_AF.py	R0:S0:1	1	-0.4842487846	-1.070034012	0.4664274239	0.004902251643	6.72673968	-0.633142307	-0.3972906648	-0.01764456408	-0.371379909	0.01964976074	0.113714273	-0.01303327991	-0.00960346971	-0.008492534695	0.0002571924171	0.05427886197	0.001100348314	-0.006860509495	-0.04970337448	-0.0001548289173	2.652184292	-0.3081953591	-0.3084420073	0.0003478101382	-0.4911640599	0.02794923358	5.192932088	-0.2117737665	0.09594821477	0.04928472306	-0.4307206233	0.05879141044	0.0537975177	-0.004041287215	0.003322794007	0.03441315069	-0.01427993342	0.0002514170592	0.04700874789	-0.0005101506548	2.563619122	-0.2976604179	0.04909581492	-0.0003603796698	0.0002470279171	-0.2981059255	2025-01-22@19:35	0	6.419944438e-05	3.007631003	-0.2609963039	2.920797793	-0.7884516821	-3.94469866	1.512431338	-4.074068964	0.4931874682	-0.1646720322	0.04373450526	-0.1465592183	0.04158089053	-3.993969791	0.9331573774	3.972444801	-0.9315404424	v2.7.1	
2	Broyden	0	-1.675421552e-07	-16.34381865	-1.479593302	Y	0	0.4175273557	3.000593742	0.1598540662	self-energy	sharp_wc_2_b_35	1.019685718	0.1223715852	1.883120053	0.8954732835	0.08547913674	1.918392231	0.1340770734	0.08081059022	0.7849038024	0.358081771	1.598691077	a248bdd	2x2_2C_8b_C2v_L	1.500296871	0.9983810409	0.99985174	1.0000076898420376	0.3426980098	-0.2359478201	0.2053300261	-0.9632640641	-2.703305544e-05	0.000127828147	-2.788665171e-05	3.345082852e-05	-0.0001187798307	-0.0001192387738	-1.699089387e-05	8.873799221e-05	-1.615852962e-05	9.104587097e-05	boucle_1bande_AF.py	R0:S0:1	1	-0.7651124637	-1.479593302	-0.1202313707	0.2702008325	0.4868013685	-0.4839040483	-0.3900858335	-0.173031398	0.09879040156	0.1029469097	0.3076877503	-0.2478303893	-0.3363255278	-0.1924530661	0.02760139526	0.4947121078	0.1228604138	0.1624322216	0.1063889423	-0.05965281597	0.5613945495	-0.9877278796	-1.016604852	-0.02185947479	-0.4869793983	0.48411148	0.1200965365	-0.2700523955	0.1729947281	0.3901683343	-0.3077027157	0.2477881556	-0.0986982692	-0.1029752718	0.1923973517	0.3363908895	-0.4946844143	-0.02763267579	-0.1625863777	-0.1228662367	0.5613788806	-0.9877072032	0.1063943118	-0.05965620422	-0.02186385367	-1.016600702	2025-01-22@19:35	0	-0.0001427394784	-9.781126663e-05	0.0001139088742	4.777016681e-05	-0.0002185199816	0.2272727623	-1.116756362	-0.3828053085	0.3005005378	0.1998787432	-0.8329687591	-0.1985945178	0.875537103	-0.06625836497	0.2563091626	0.1034674168	-0.4887714244	v2.7.1	
