CDMFT_iterations	CDMFT_method	D	D_ave	E0_1	E0_2	E_kin	GS_consistency	U	U_1_ave	convergence	dist_function	e	e_2_ave	e_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_2_ave	mu_ave	n_1	n_2	sb1_1	sb1_1_ave	sb2_1	sb2_1_ave	sb3_1	sb3_1_ave	sb4_1	sb4_1_ave	sb5_1	sb5_1_ave	sb6_1	sb6_1_ave	sb7_1	sb7_1_ave	sb8_1	sb8_1_ave	script	sector_1	sector_2	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tpd	tpd_ave	tpp	tpp_2_ave	tpp_ave	tppp	tppp_2_ave	tppp_ave	version	
9	Broyden	0	-1.031069897e-07	-93.27862617	-160.8	-10.57710546	YY	10.25	0.3315164182	self-energy/D	sharp_wc_2_b_50	1	2	1.138342036	-2.198278187	1.730388371	0.1871006013	0.6501964086	0.1712402698	0.6361093156	-3.559622967	1.103178451	0.1712855729	0.63628196	-3.560172313	1.103198541	-0.261537493	1.943018904	-4.186192708	1.017821196	a248bdd	2x2_2C_8b_C2v_L	11.05	1.246864103	2	1.509987919	0.9999999998581652	0.9999999999999996	-0.04096514968	-0.01897207332	0.1932419431	-0.8880610464	-0.1953415128	1.318544982	0.02895503178	0.1065027048	0.1951764318	-1.318192175	-0.02891628762	-0.1067173171	0.4308635525	-0.3278783952	0.0209459338	0.00725410728	sol_cdmft_3bandes_grille.py	R0:S0:1	uncorrelated	-1.428470132	1.065020453	0.3251669925	-2.130412456	-0.3316006194	1.040987199	2.567436532	-3.425552647	0.3316834742	-1.04125305	-2.567614522	3.42563086	-0.1524386325	0.4382228983	3.714929046	-3.846368	2024-10-22@18:03	4	-1.028690657	1	-2.094244703e-16	-0.3905212156	-0.75	-2.503946911e-17	0.2116800187	v2.7.1	
CDMFT_iterations	CDMFT_method	D	D_ave	E0_1	E0_2	E_kin	GS_consistency	U	U_1_ave	convergence	dist_function	e	e_2_ave	e_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_2_ave	mu_ave	n_1	n_2	sb1_1	sb1_1_ave	sb2_1	sb2_1_ave	sb3_1	sb3_1_ave	sb4_1	sb4_1_ave	sb5_1	sb5_1_ave	sb6_1	sb6_1_ave	sb7_1	sb7_1_ave	sb8_1	sb8_1_ave	script	sector_1	sector_2	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tpd	tpd_ave	tpp	tpp_2_ave	tpp_ave	tppp	tppp_2_ave	tppp_ave	version	
2	Broyden	0	-9.487102305e-09	-384.5597466	-211.2	3.999134126	YY	9	0.8401315864	self-energy/D	sharp_wc_2_b_50	1	2	1.333319704	54.06251605	0.007369953279	-81.14602745	1.964163474	63.33902004	0.1498472518	-47.36971587	1.964498545	61.95500669	0.1528394322	45.81518475	0.03142397382	29.73598095	0.01581568091	51.25480495	0.2919789537	a248bdd	2x2_2C_8b_C2v_L	14.2	1.833882799	2	1.999953699	0.9999999999951983	1.0	5.753219632	-0.01282487274	5.89722983	-1.054680264	4.56619487	-0.06137975005	-3.515703659	0.9114000971	-4.148155468	0.05732177009	-9.691069864	0.1152194252	10.85517311	-0.2637999252	0.1253402471	0.007127794751	sol_cdmft_3bandes_grille.py	R0:S0:1	uncorrelated	-1.817556552	0.4649406423	-2.661677242	0.01065140517	-10.10573652	2.052571254	9.821683233	-0.1140948047	10.00607013	-2.074117292	-3.169186593	0.8460090691	0.08610569095	-0.04505166753	-12.47118524	2.747264245	2024-10-22@18:03	2.125	-8.56243924e-05	1	-2.666376466e-16	-5.339600844e-05	-1.5	3.43974709e-16	2.643135818e-05	v2.7.1	
6	Broyden	0	0.00903113713	-237.5848014	-162.4	-0.4144064533	YY	12.75	0.3028397157	self-energy/D	sharp_wc_2_b_50	3	2	1.17878098	2.519066311	0.1339613085	0.04323626875	0.2462763287	-25.82966356	1.435612877	31.6188602	0.250619606	5.447455613	1.04997788	-35.83350622	1.953704557	-0.243366633	1.978267038	-5.251221941	1.027317764	a248bdd	2x2_2C_8b_C2v_L	13.15	1.189279376	2	1.60297696	0.9999999997953075	1.0	-1.60663217	0.5642270547	0.06904541364	-0.3296672768	8.037400807	-1.23384345	-10.11346484	1.945646235	-3.436031256	3.498237955	4.901124966	-0.8761131034	0.3978243717	-0.2593044633	-0.009103842339	-0.02248135524	sol_cdmft_3bandes_grille.py	R0:S0:1	uncorrelated	-0.006150218206	-0.04451409349	-0.197584579	1.343399529	-9.056245555	2.805560722	8.801965607	-0.4068485618	0.3921502357	-0.9846102264	-1.681100298	0.1612636077	0.03872167759	-0.2157371559	3.807688948	-3.844871087	2024-10-22@18:05	4	-0.8531657617	1	-9.525821924e-17	-0.3713492362	0.75	1.437834205e-16	0.1460451456	v2.7.1	
1	Broyden	0	3.348832031e-08	-94.00718545	-144.8	-7.894908532	YY	10.25	0.3324426748	self-energy/D	sharp_wc_2_b_50	2	2	1.117196745	-2.105004547	1.674387454	0.194233319	0.7110233741	0.2086998307	0.515031846	-3.4108057	1.060991282	0.2087134806	0.51503353	-3.41121012	1.061027735	-0.3372814898	1.960927326	-3.888121332	0.9879772823	a248bdd	2x2_2C_8b_C2v_L	11.05	1.243505915	2	1.491328483	0.9999999998545415	1.0	-0.04149224078	-0.03313704287	0.19649657	-0.9223433516	-0.2218312547	1.250270244	0.03963340181	0.09572036551	0.2218413411	-1.250305549	-0.03965268298	-0.09567620491	0.4941841925	-0.3514889652	0.02838542417	-0.002176175369	sol_cdmft_3bandes_grille.py	R0:S0:1	uncorrelated	-1.44599861	1.23661692	0.3690811713	-2.23349454	-0.3791255103	0.9090935173	2.645645752	-3.511464162	0.3791352956	-0.9090783049	-2.645799075	3.511480057	-0.1712587313	0.393440932	3.859802796	-3.863196035	2024-10-22@18:05	4	-1.068793458	1	-2.403261195e-16	-0.4209498645	-0.75	2.92150931e-16	0.2265412951	v2.7.1	
2	Broyden	0	-1.798017287e-08	-400.07907	-195.2	7.351696497	YY	9	0.8011381821	self-energy/D	sharp_wc_2_b_50	2	2	1.322541923	53.99962148	0.008398205523	-81.11329657	1.958597089	63.07498176	0.1936032809	-46.95291134	1.9532212	61.69667116	0.1976552737	45.39910537	0.04172777761	28.66049597	0.02435441161	50.91534629	0.369261448	a248bdd	2x2_2C_8b_C2v_L	14.2	1.791173079	2	1.979482636	0.9999999999618374	1.0	6.159053963	-0.0158279394	6.364259531	-1.13106327	5.165988701	-0.08705142725	-4.046042546	1.003158544	-4.696660443	0.08146695439	-11.03880498	0.165691781	12.31685662	-0.3657238959	0.1315233076	0.01611163352	sol_cdmft_3bandes_grille.py	R0:S0:1	uncorrelated	-1.943999126	0.4930505284	-2.82641077	0.01292133286	-11.75712977	2.289768736	11.18543556	-0.1638143014	11.65106497	-2.314949356	-3.651553516	0.9319057095	0.09474533211	-0.06025705191	-14.73561375	3.000194802	2024-10-22@18:06	2.125	-0.05718786158	1	2.325385787e-16	-0.04212063968	-1.5	2.363289864e-16	0.02058233482	v2.7.1	
CDMFT_iterations	CDMFT_method	D	D_ave	E0_1	E0_2	E_kin	GS_consistency	U	U_1_ave	convergence	dist_function	e	e_2_ave	e_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_2_ave	mu_ave	n_1	n_2	sb1_1	sb1_1_ave	sb2_1	sb2_1_ave	sb3_1	sb3_1_ave	sb4_1	sb4_1_ave	sb5_1	sb5_1_ave	sb6_1	sb6_1_ave	sb7_1	sb7_1_ave	sb8_1	sb8_1_ave	script	sector_1	sector_2	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tpd	tpd_ave	tpp	tpp_2_ave	tpp_ave	tppp	tppp_2_ave	tppp_ave	version	
10	Broyden	0	0.03865533699	-92.65275401	-159.984	-9.098787565	YY	9	0.3408058561	self-energy/D	sharp_wc_2_b_50	0.001	2	1.200534919	0.04326023643	0.2348489686	-2.634406356	1.877115525	-4.723735497	1.518658581	-0.2361837443	1.226956276	-4.724702011	1.518762467	-0.2363223601	1.226893838	-5.61278959	1.204441	-0.3074336373	1.992550028	a248bdd	2x2_2C_8b_C2v_L	10	1.286504922	2	1.594328516	0.9999999998334899	1.0000000000000004	0.0002806577702	-0.001736236359	0.000215190171	-0.0006681858821	0.02530517299	0.3473490439	-0.2786623364	2.011165148	0.02549919032	0.3472480538	-0.2786710912	2.011575786	0.0003569094513	-0.0005964511358	-0.3456194558	0.2315962876	sol_cdmft_3bandes_grille.py	R0:S0:1	uncorrelated	-0.1797079304	1.656156673	-1.376926589	0.6322811629	2.370921128	-2.362836164	0.09935155223	-1.276685009	-2.371148425	2.362567586	-0.09926753533	1.276398152	-3.374070738	3.679633722	-6.175837989e-05	5.465274174e-05	2024-10-22@18:07	3.375	-0.8340064567	1	3.241972051e-16	-0.3141182339	0.75	-3.740999787e-17	0.1263470695	v2.7.1	
1	Broyden	0	0.02997082339	-94.86452342	-159.984	-8.452417466	YY	9	0.3369979746	self-energy/D	sharp_wc_2_b_50	0.001	2	1.210971475	0.0311527279	0.2509252304	-2.822211174	1.872401491	-5.036373879	1.58441556	-0.1924759189	1.114887409	-5.038308748	1.584587919	-0.1925599772	1.114586189	-6.279696838	1.265993023	-0.2615678242	1.99305588	a248bdd	2x2_2C_8b_C2v_L	10	1.28752756	2	1.607484924	0.999999999806712	1.0000000000000004	-0.0001494397783	0.001124314097	5.815534451e-05	-0.0002590142617	0.02047025169	0.2395361548	-0.2755384558	2.253939904	0.02050849162	0.2393251378	-0.2756572652	2.255257305	-1.57128899e-05	-4.956566528e-06	-0.290224684	0.1994640567	sol_cdmft_3bandes_grille.py	R0:S0:1	uncorrelated	-0.172098587	1.674777528	-1.432352324	0.6813107222	2.392437257	-2.157422912	0.084506691	-1.050681225	-2.392970813	2.156935644	-0.08429238513	1.048770734	-3.426066195	3.590074216	0.0001385520033	-0.0007520856619	2024-10-22@18:09	3.375	-0.7923495301	1	-4.309724651e-16	-0.2951210008	1.5	1.359887713e-16	0.1004114698	v2.7.1	
2	Broyden	0	-3.08445156e-08	-418.7597307	-179.2	10.50392588	YY	9	0.7603202929	self-energy/D	sharp_wc_2_b_50	3	2	1.308082009	53.92364104	0.009608048968	-81.07398812	1.951914504	62.73038683	0.2450674483	-46.42139091	1.939071612	61.36001371	0.2501532572	44.87005584	0.0547281004	27.43983834	0.03451427461	50.47737046	0.4451955827	a248bdd	2x2_2C_8b_C2v_L	14.2	1.745365226	2	1.955372692	0.9999999999392778	1.0000000000000002	6.61531101	-0.01965120852	6.890132231	-1.215628538	5.841874197	-0.1201073799	-4.639044393	1.089836601	-5.313234051	0.1124457957	-12.53384325	0.2315814331	13.75573998	-0.4749146182	0.1337011386	0.02579425814	sol_cdmft_3bandes_grille.py	R0:S0:1	uncorrelated	-2.083737512	0.5231878361	-3.009140978	0.01585831538	-13.61337001	2.51884908	12.70310361	-0.2289454474	13.4943592	-2.546583968	-4.189166959	1.012729668	0.09868597553	-0.07452952017	-17.07939089	3.197011505	2024-10-22@18:09	2.125	-0.1217636663	1	-4.895666719e-16	-0.0956842855	-1.5	1.355139847e-16	0.04567021475	v2.7.1	
6	Broyden	0	2.788837538e-09	-91.6616671	-128.8	-5.299221202	YY	10.25	0.3364167855	self-energy/D	sharp_wc_2_b_50	3	2	1.095024148	-1.748869029	1.583046261	0.209343577	0.7315389081	0.1736443752	0.01619092582	-2.880857514	0.8703862738	0.1736430234	0.01618567226	-2.881064966	0.8704115619	-0.3296856584	1.991777654	-3.333717637	0.9372825822	a248bdd	2x2_2C_8b_C2v_L	11.05	1.245603573	2	1.47235692	0.9999999996756992	1.0	0.00123581949	-0.003054441156	-0.003703305435	0.015708445	0.00710876731	-0.09394225131	-0.002245326883	-0.01820082273	-0.007104152372	0.09391203005	0.002233612239	0.01822330002	0.5357253129	-0.3676351919	-0.00136028264	0.001469215562	sol_cdmft_3bandes_grille.py	R0:S0:1	uncorrelated	-1.423711987	1.441233806	0.4268928502	-2.421805085	-0.4210326195	0.4107222971	2.624197091	-3.832763166	0.421024588	-0.4106913939	-2.624293001	3.832780212	0.004984122309	-0.009610466379	3.921600659	-3.887867036	2024-10-22@18:11	4	-1.10513756	1	5.398224498e-16	-0.4511145009	-0.75	-1.421631505e-16	0.2397530265	v2.7.1	
9	Broyden	0	0.02079965643	-109.7777615	-145.6	0.5665244796	YY	11.5	0.338497735	self-energy/D	sharp_wc_2_b_50	3	2	1.173911511	-2.425845825	1.937425967	30.28890432	0.02212761963	3.896937571	0.5283230569	-0.2368645263	1.10918266	-10.80948215	1.337003147	12.91628341	0.132278983	-0.3072158942	1.986976049	-4.285129035	1.07000986	a248bdd	2x2_2C_8b_C2v_L	12.1	1.271242297	2	1.586087302	0.999999999801211	0.9999999999999998	0.1628687557	-0.4561762975	1.267253908	-0.05887846181	-2.363487907	2.245245145	0.3156821926	-2.332271069	-1.497862198	0.5823592064	2.185731181	-1.010941905	-0.4227278206	0.3190003703	0.006659360007	0.008964676975	sol_cdmft_3bandes_grille.py	R0:S0:1	uncorrelated	-1.443503094	0.3229174304	-1.900353961	0.7830216102	0.02066344965	0.2580127534	-0.07988080368	0.8242690628	-5.119736734	3.172958175	4.123297207	-0.893724109	-0.01706848366	0.08548350234	-3.289827148	3.73673739	2024-10-22@18:11	3.375	-0.8791255212	1	-8.873010643e-17	-0.3658444054	0	0.1678814712	v2.7.1	
2	Broyden	0	-4.741257606e-08	-440.2049431	-163.2	13.46764938	YY	9	0.7199063078	self-energy/D	sharp_wc_2_b_50	4	2	1.290111606	53.83119351	0.01108431565	-81.02510561	1.943694723	62.29671676	0.3019808595	-45.77076597	1.922359609	60.93693442	0.3079964683	44.22408998	0.07016919158	26.06971349	0.04555390004	49.95861738	0.515050907	a248bdd	2x2_2C_8b_C2v_L	14.2	1.698793716	2	1.928561089	0.9999999999586819	1.0000000000000004	7.130539791	-0.02458753364	7.494609559	-1.311079689	6.577350798	-0.1605103346	-5.275834581	1.164602314	-5.983006865	0.1502360734	-14.1346072	0.3113447625	15.10748271	-0.5827562529	0.1498975398	0.03700957853	sol_cdmft_3bandes_grille.py	R0:S0:1	uncorrelated	-2.243821579	0.5565367969	-3.218107241	0.01985363351	-15.62363448	2.72549632	14.33239555	-0.3080267428	15.48604972	-2.754894132	-4.765010988	1.08218977	0.1114189166	-0.09470186413	-19.42742664	3.341410599	2024-10-22@18:13	2.125	-0.1892152635	1	-3.409390941e-16	-0.1582328849	-1.5	9.519346449e-17	0.07394309619	v2.7.1	
15	Broyden	0	-4.257533341e-08	-171.2506673	-128	-6.552417824	YY	9	0.3576226839	self-energy/D	sharp_wc_2_b_50	2	2	1.103007966	-13.21371586	1.419527293	-25.93032572	1.846016854	-2.313993755	1.00464197	-0.1319589044	0.9913071994	-2.313640704	1.004720294	0.131719674	1.009925929	-0.3172799216	1.963667577	-2.442970989	0.8747825724	a248bdd	2x2_2C_8b_C2v_L	10	1.261078396	2	1.509793103	0.9999999998923099	0.9999999999999999	5.701804632	-3.13375966	3.822372828	-1.319330111	-0.03049789489	-0.111624361	-0.3872213328	1.358683558	0.03040598489	0.111523996	-0.1257706851	0.9580927579	0.6046665201	-0.5481413136	0.02458806009	0.007249968342	sol_cdmft_3bandes_grille.py	R0:S0:1	uncorrelated	2.992136147	-0.3231053637	-8.641893033	0.8723678564	2.138044829	-3.388649385	-0.125742958	0.9585123906	-2.137830101	3.388353084	0.3871074379	-1.359482156	0.103851215	-0.264514096	-3.148242776	3.84304076	2024-10-22@18:13	3.375	-1.050800766	1	7.082355462e-18	-0.4436805058	-1.5	3.039043916e-16	0.2666814097	v2.7.1	
4	Broyden	0	-0.0001808337643	-241.7841377	-146.4	1.449990129	YY	12.75	0.2991528602	self-energy/D	sharp_wc_2_b_50	4	2	1.14615466	2.286381694	0.2002297597	0.04763234356	0.2937228505	-25.47983271	1.552942298	31.32534471	0.4035111233	5.330135384	1.133187896	-35.80106205	1.943410249	-0.3384211522	1.995512479	-4.973893693	0.9778980419	a248bdd	2x2_2C_8b_C2v_L	13.15	1.172846932	2	1.555713358	0.9999999997864091	1.0	-1.618806215	0.7080656868	0.005449072078	-0.02882103813	8.471847251	-0.6266876058	-10.6493196	2.526365219	-3.582923688	3.718673998	5.23291957	-0.9379031639	0.447245434	-0.267222229	0.000218138756	-0.003928806449	sol_cdmft_3bandes_grille.py	R0:S0:1	uncorrelated	-0.0005675068235	-0.001937555039	-0.2359409265	1.671342295	-9.542877804	2.584419791	9.329628697	-0.7560930489	0.3977912248	-0.211609414	-1.744656577	0.3529725501	0.001904290033	-0.006936796755	3.923006147	-3.898777364	2024-10-22@18:15	4	-0.9534394918	1	-2.67202951e-17	-0.4170474479	0.75	-3.658396773e-17	0.1726890889	v2.7.1	
CDMFT_iterations	CDMFT_method	D	D_ave	E0_1	E0_2	E_kin	GS_consistency	U	U_1_ave	convergence	dist_function	e	e_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_2_ave	mu_ave	n_1	n_2	sb1_1	sb1_1_ave	sb2_1	sb2_1_ave	sb3_1	sb3_1_ave	sb4_1	sb4_1_ave	sb5_1	sb5_1_ave	sb6_1	sb6_1_ave	sb7_1	sb7_1_ave	sb8_1	sb8_1_ave	script	sector_1	sector_2	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tpd	tpd_ave	tpp	tpp_2_ave	tpp_ave	tppp	tppp_2_ave	tppp_ave	version	
2	Broyden	0	-1.710949023e-08	-368.9067057	-227.2	-1.246278942e-05	YY	9	0.8941028297	self-energy/D	sharp_wc_2_b_50	0	1.333333239	53.9851041	0.009166844825	-81.10667422	1.955325832	64.18732534	0.08987310579	-48.65196635	1.98032164	62.88403069	0.08619274499	47.14074507	0.0150674527	39.84383048	0.006892514725	56.06520974	0.1861649737	a248bdd	2x2_2C_8b_C2v_L	14.2	1.891457321	2	1.999992662	0.9999999999548755	1.0000000000000004	6.15341124	-0.01762440727	6.60018067	-1.173787466	3.575308462	-0.02989321623	-2.646276003	0.7174973087	-3.055253361	0.02446321306	-7.571810349	0.05097541265	10.02266444	-0.1405580625	0.06135641173	-0.003879235761	sol_cdmft_3bandes_grille.py	R0:S0:1	uncorrelated	-2.017560268	0.5147957592	-2.82550296	0.01267000443	-7.649525336	1.630952263	7.836193883	-0.05513491356	7.330248706	-1.60182399	-2.218122637	0.6227290382	-0.04362350675	0.009171680799	10.08098386	-2.280753685	2024-10-22@18:15	2.125	-1.778015165e-06	1	-6.666794627e-16	-2.798250463e-07	-0.75	3.428907484e-16	1.282078247e-07	v2.7.1	
4	Broyden	0	2.557883582e-09	-91.74473383	-112.8	-2.770738618	YY	10.25	0.3430110149	self-energy/D	sharp_wc_2_b_50	4	2	1.072260019	-1.592874034	1.502952041	0.2143041066	0.8514871389	0.2218279321	0.0128726541	-2.64422456	0.8477439004	0.2218284294	0.01287188304	-2.644396406	0.84776505	-0.3469798204	1.988971385	-2.839440602	0.9052623189	a248bdd	2x2_2C_8b_C2v_L	11.05	1.252004386	2	1.453876263	0.9999999999252331	0.9999999999999997	-7.859747152e-05	-0.0008236725699	0.0007544166046	-0.003976566531	1.91769345e-06	0.0006883208196	-0.0004403913781	0.00108627792	6.011265668e-06	-0.0007189343879	0.0004267776558	-0.001061626763	0.6122446208	-0.4318155812	-0.0005477342596	0.0004062492895	sol_cdmft_3bandes_grille.py	R0:S0:1	uncorrelated	-1.420788346	1.656185762	0.4618259743	-2.45438506	-0.490698198	0.4757793204	2.697417213	-3.829033139	0.4907003595	-0.475760666	-2.697504123	3.829047795	0.001074955752	-0.001736286282	4.030394942	-3.881624494	2024-10-22@18:15	4	-1.136032282	1	-4.172167433e-16	-0.4804585747	-0.75	1.327945141e-16	0.2507092194	v2.7.1	
CDMFT_iterations	CDMFT_method	D	D_ave	E0_1	E0_2	E_kin	GS_consistency	U	U_1_ave	convergence	dist_function	e	e_2_ave	e_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_2_ave	mu_ave	n_1	n_2	sb1_1	sb1_1_ave	sb2_1	sb2_1_ave	sb3_1	sb3_1_ave	sb4_1	sb4_1_ave	sb5_1	sb5_1_ave	sb6_1	sb6_1_ave	sb7_1	sb7_1_ave	sb8_1	sb8_1_ave	script	sector_1	sector_2	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tpd	tpd_ave	tpp	tpp_2_ave	tpp_ave	tppp	tppp_2_ave	tppp_ave	version	
2	Broyden	0	-2.372563674e-08	-374.7746944	-211.2	3.999978525	YY	9	0.8770234781	self-energy/D	sharp_wc_2_b_50	1	2	1.333333134	53.97622528	0.009171578064	-81.10390358	1.955104106	64.13654935	0.09911933719	-48.5628565	1.97827507	62.82713517	0.09747037799	47.03869899	0.01710595235	39.38713891	0.01091979506	55.82958158	0.2396145228	a248bdd	2x2_2C_8b_C2v_L	14.2	1.873411648	2	1.999990174	0.9999999999928666	1.0	6.233326577	-0.01788375528	6.61959087	-1.17647671	3.746217617	-0.03415770743	-2.774729141	0.7460792475	-3.228847038	0.02890426465	-8.04504815	0.06087790983	11.32611081	-0.1998439925	0.0661343526	-0.005363559191	sol_cdmft_3bandes_grille.py	R0:S0:1	uncorrelated	-2.018494526	0.5143503596	-2.855451492	0.01295192802	-8.066249612	1.705965352	8.249309798	-0.06369071604	7.833814911	-1.695512861	-2.355036048	0.6545888787	-0.04795832976	0.008381016211	11.7264682	-2.537750929	2024-10-22@18:18	2.125	-2.870454391e-06	1	3.406300291e-16	-6.395398025e-07	-0.75	9.837331989e-17	2.93392622e-07	v2.7.1	
10	Broyden	0	-8.2029342e-08	-86.91377679	-159.984	-14.94247717	YY	9	0.3378384271	self-energy/D	sharp_wc_2_b_50	0.001	2	1.12454798	0.1523312959	0.576755829	-1.798304557	1.676225408	-2.94198107	0.886597207	-0.2035891206	1.989184647	-2.942292019	0.8866346602	-0.20363791	1.989181346	-3.580230818	0.9637338638	-0.3100243303	1.991456891	a248bdd	2x2_2C_8b_C2v_L	10	1.244970385	2	1.499475586	0.9999999997633724	1.0000000000000004	-0.0001784085586	0.0004679911469	-0.0003296569049	0.001484114885	2.038004446e-05	0.0003506007475	-0.4326771993	0.4289541265	-4.28131958e-05	-0.0006836029976	-0.4327208654	0.4289632516	0.0001039183655	-6.278597284e-05	-0.5315571317	0.3714395549	sol_cdmft_3bandes_grille.py	R0:S0:1	uncorrelated	-0.3503015996	2.312467254	-1.311042716	1.157613815	2.469084587	-3.846851527	3.647781939e-05	-0.001183191438	-2.469221768	3.846866856	7.230542417e-05	-0.002325748557	-3.684033718	3.898535491	-0.0002355688263	0.0005845217362	2024-10-22@18:18	4	-1.056125988	1	-2.128012266e-16	-0.4015830925	-1.5	1.119934734e-16	0.2372421498	v2.7.1	
2	Broyden	0	-2.436512573e-08	-389.2514406	-195.2	7.999911792	YY	9	0.8362555869	self-energy/D	sharp_wc_2_b_50	2	2	1.333332211	53.91622967	0.01014936192	-81.07186636	1.949835196	63.87035	0.1488148708	-48.13930457	1.966861331	62.55148269	0.1525964286	46.5878279	0.02755794114	38.75659904	0.01661826835	55.58478526	0.2999369386	a248bdd	2x2_2C_8b_C2v_L	14.2	1.829656372	2	1.999981444	0.9999999999919607	1.0	6.59373078	-0.02085986097	7.024125461	-1.240908409	4.450192601	-0.05870126476	-3.431566781	0.8786539146	-3.892799269	0.05257592451	-9.816900723	0.1130049782	12.76462039	-0.2744173882	0.08662584235	-0.01002089251	sol_cdmft_3bandes_grille.py	R0:S0:1	uncorrelated	-2.129735935	0.5377042638	-3.005843033	0.01558629071	-10.136318	2.047851043	9.911862323	-0.1118217594	10.07542535	-2.075497045	-2.977102982	0.7848161828	-0.06318726227	0.00670509812	13.55134935	-2.775715164	2024-10-22@18:20	2.125	-1.023173615e-05	1	4.523317248e-16	-3.989347969e-06	-0.75	3.397876546e-18	1.902865804e-06	v2.7.1	
3	Broyden	0	3.327804914e-08	-87.8823442	-159.984	-14.20795528	YY	9	0.3326018028	self-energy/D	sharp_wc_2_b_50	0.001	2	1.135675643	0.1660060598	0.5849854409	-1.967026962	1.679652929	-3.241471487	1.031671546	-0.03303007799	0.1528453063	-3.241744334	1.031729832	-0.03295545068	0.1528866306	-4.200136708	1.011478747	-0.2902905176	1.99463034	a248bdd	2x2_2C_8b_C2v_L	10	1.240207736	2	1.500884775	0.9999999997673417	0.9999999999999998	-0.0002180831929	0.00101778833	-0.0001316389572	0.0003295352554	5.958797965e-05	2.357735603e-05	-0.2544970997	1.391978436	-7.1791446e-05	1.166397806e-05	-0.2545737622	1.392182434	-6.496146967e-06	-1.107886284e-05	-0.4435090811	0.2876298988	sol_cdmft_3bandes_grille.py	R0:S0:1	uncorrelated	-0.3451217407	2.340954003	-1.388328776	1.180403954	2.455637977	-3.587115916	0.0003019779935	-0.002506121683	-2.45576003	3.587049038	0.0003123212503	-0.002579864183	-3.748169707	3.899013207	4.960335063e-05	-0.0001406536706	2024-10-22@18:22	4	-1.046578645	1	-7.572144855e-16	-0.3919522404	-0.75	1.766057635e-16	0.2118052681	v2.7.1	
