2x2_2C_8b_C2v_L	6.3495123	0	14	2.8099111	0.0043751568	-3.139032	-3.8117685	-0.12007245	-3.8117662	-0.12006943	0.16089966	-3.415296	9.6888889	-9.3789881e-06	-9.0700076e-07	0.0098142484	-0.18130665	0.0098119988	-0.18130698	2.5046946e-06	-1.2875538e-06	-0.11572944	-1.0710326	1.6876885	0.041125322	-1.6876891	-0.041119662	0.25135323	-2.2295978	2.0251556	1	0.21675556	0.013418506	1.2534306	1.6134428	-0.60374249	-0.20074911	0.082568094	0.1335343	0.27768535	1.9376815	1.7948283	1.542299	1.7948294	1.5422887	0.020183742	1.5361823	1.1040818	8.9745596e-05	1.6732144e-06	0.11400826	1.2153034	0.11400937	1.2153372	-1.2333988e-05	8.3700473e-07	1.2105031	0.744157	-1.5900256	-0.57780556	1.5900176	0.57777435	-0.30999556	2.5729427	0.028890966	0.24726576	0.06051493	0.18657497	0.37641656	0.18657392	0.3764229	0.02039058	0.35481345	0.037150016	4.1879275	5.3793503	5.1606434	5.0258232	5.16064	5.0258084	4.3332058	6.2380311	5.2630973	2.7322322	3.3449528	5.2236888	3.344938	5.2237286	3.7282637	3.1336911	-73.293741	R0:S0:1	-55.031822	uncorrelated	b7fd39a	v1.0.3	2022-07-29@22:23
2x2_2C_8b_C2v_L	6.2846485	0	14	2.8099111	0.0075030861	-3.099075	-3.7804732	-0.12718721	-3.7804482	-0.12718951	0.1675194	-3.3866885	9.6444444	5.4679305e-05	-2.5435809e-06	0.0085455949	-0.18704829	0.008542867	-0.18704797	-4.7601476e-06	-1.058667e-06	-0.11678962	-1.067186	1.6860104	0.034070523	-1.6860087	-0.03408089	0.25794135	-2.2288563	2.0251556	1	0.21675556	0.01226187	1.251713	1.6106441	-0.61024919	-0.20470795	0.084141769	0.13294446	0.28253182	1.936695	1.7900731	1.549613	1.7900687	1.5496179	0.020981547	1.5285698	1.1022378	-0.00050104048	1.1035595e-05	0.11676064	1.2274564	0.11676066	1.2274166	1.7779806e-05	-3.3277148e-06	1.2234255	0.74631394	-1.6065032	-0.54761046	1.6065222	0.54766701	-0.31564025	2.590294	0.028782907	0.25312475	0.06144881	0.19047743	0.37568121	0.19048108	0.37567712	0.021252369	0.35802424	0.037402356	4.2029616	5.380992	5.1749705	4.9884173	5.174982	4.9884455	4.3425348	6.2658785	5.2504995	2.7324111	3.3538402	5.2289923	3.3538525	5.2289524	3.7237177	3.1158983	-72.884731	R0:S0:1	-54.676267	uncorrelated	b7fd39a	v1.0.3	2022-07-29@22:48
2x2_2C_8b_C2v_L	6.6990123	0	14	2.9373889	0.00831886	-3.0310089	-3.6946038	-0.13297467	-3.6946554	-0.13298617	0.17286946	-3.291536	9.6355556	6.3025893e-05	-1.5450925e-05	0.0072407919	-0.19199486	0.0072452987	-0.19199196	-1.6537373e-05	1.0561202e-06	-0.11783075	-1.0567383	1.6705059	0.027225894	-1.6705173	-0.027260896	0.26416505	-2.2092449	2.0064444	1	0.22094444	0.010476658	1.2488271	1.607111	-0.61933311	-0.21179486	0.086743519	0.13294974	0.30920137	1.9340746	1.7833086	1.5354233	1.7832951	1.5354881	0.022614472	1.5127832	1.1009656	-0.00058017964	3.9075635e-05	0.12054396	1.2561587	0.12053813	1.2559029	7.7261002e-05	-7.4636071e-06	1.2531321	0.75875356	-1.6270168	-0.5252686	1.6271018	0.52548866	-0.32382499	2.6207795	0.028782413	0.2756284	0.063858468	0.19579593	0.38475953	0.19580754	0.38472805	0.022980888	0.36473354	0.037794017	4.3178665	5.3632143	5.184709	4.9784168	5.1847456	4.9785165	4.3404838	6.3291921	5.2452593	2.73793	3.3417063	5.2889414	3.3418269	5.2886623	3.7293259	3.0786265	-72.179391	R0:S0:1	-53.585333	uncorrelated	b7fd39a	v1.0.3	2022-07-30@01:51
2x2_2C_8b_C2v_L	6.7861986	0	14	2.9373889	0.0064616684	-3.0828112	-3.7368234	-0.12497306	-3.7368275	-0.12497468	0.16513582	-3.3284186	9.6911111	1.6843552e-05	-5.8638715e-07	0.0088649336	-0.18600783	0.0088656692	-0.1860079	-3.8800806e-06	8.9422605e-07	-0.11661402	-1.0616358	1.6728113	0.035646088	-1.6728111	-0.03565264	0.25714251	-2.2097672	2.0064444	1	0.22094444	0.012452652	1.2511714	1.6107382	-0.61077548	-0.20631047	0.08457637	0.13370982	0.29450703	1.9359309	1.7899625	1.5327545	1.7899616	1.5327595	0.021315161	1.5243669	1.1034711	-0.0001583343	2.8314821e-06	0.11723446	1.237524	0.11723249	1.2375016	1.9053856e-05	-8.4750659e-07	1.2316955	0.75242114	-1.6047367	-0.55982314	1.6047424	0.55985574	-0.31694202	2.5949796	0.028922652	0.2610607	0.062127812	0.19044672	0.3832316	0.19044747	0.38322747	0.021577768	0.3600832	0.037432645	4.2645322	5.3678742	5.1687198	5.013511	5.1687217	5.0135278	4.3296642	6.286363	5.2601623	2.7355987	3.3370542	5.2624634	3.337063	5.2624391	3.734638	3.1073406	-72.710069	R0:S0:1	-54.029778	uncorrelated	b7fd39a	v1.0.3	2022-07-30@02:19
2x2_2C_8b_C2v_L	7.2308094	0	14	3.0648667	0.0086558899	-3.0292994	-3.662936	-0.13110785	-3.6629275	-0.1311033	0.1707369	-3.2429511	9.6933333	8.1054188e-07	2.995612e-06	0.0075290056	-0.19079174	0.0075270618	-0.19079213	6.3764105e-06	7.3294488e-06	-0.11731774	-1.0528682	1.6583245	0.02888624	-1.6583224	-0.028879982	0.26303809	-2.1905473	1.9877333	1	0.22513333	0.011003502	1.2491179	1.608373	-0.61690496	-0.21130739	0.08634812	0.13396482	0.30003153	1.934873	1.7851856	1.5422539	1.7851884	1.5422389	0.021910663	1.5147878	1.1032212	-1.0418563e-05	-5.9675847e-07	0.1191557	1.2415555	0.1191584	1.2416206	-4.1015761e-05	-1.4591311e-05	1.2405923	0.75565602	-1.6195986	-0.52761697	1.619578	0.52757514	-0.3220088	2.6118206	0.028969776	0.26796449	0.063131663	0.19438391	0.38077624	0.19438139	0.38078212	0.022237307	0.36424162	0.037646072	4.2768353	5.3699971	5.1886172	4.9833385	5.1886097	4.9833193	4.3266122	6.3245934	5.2494914	2.7363899	3.3431382	5.258321	3.3431043	5.2583869	3.7414393	3.0869062	-72.14454	R0:S0:1	-53.027733	uncorrelated	b7fd39a	v1.0.3	2022-07-30@02:59
2x2_2C_8b_C2v_L	7.6626915	0	14	3.1923444	0.010591814	-2.9637076	-3.5834212	-0.13567018	-3.5834199	-0.13567337	0.17358089	-3.1522881	9.6955556	1.8038319e-05	-3.8331965e-07	0.0057968799	-0.19567141	0.0057996505	-0.1956723	-8.4422714e-06	-2.6052342e-06	-0.11805588	-1.0419349	1.6421147	0.020810616	-1.642114	-0.020823854	0.26898202	-2.1691399	1.9690222	1	0.22932222	0.0087215074	1.2467228	1.605449	-0.62414279	-0.21706668	0.08843317	0.13411624	0.31788696	1.9329712	1.7798384	1.5368605	1.7798357	1.5368718	0.023345457	1.50273	1.1026722	-0.00016050125	8.2269348e-07	0.12029125	1.2585833	0.12028542	1.2585325	4.5800832e-05	7.1925479e-06	1.2551934	0.76402968	-1.635353	-0.49235003	1.6353692	0.49241708	-0.32992948	2.6325508	0.028996723	0.28415812	0.064896802	0.19864009	0.38616605	0.19864242	0.38615811	0.023774571	0.3692331	0.037898879	4.3426748	5.3607182	5.2023979	4.9644703	5.2024061	4.9645013	4.3221232	6.3722037	5.2467126	2.7411067	3.3390627	5.2933801	3.3390849	5.2933248	3.7499274	3.0608525	-71.510681	R0:S0:1	-52.025689	uncorrelated	b7fd39a	v1.0.3	2022-07-30@03:36
model	E_kin	D	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_D	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_sb1_1	var_sb2_1	var_sb3_1	var_sb4_1	var_sb5_1	var_sb6_1	var_sb7_1	var_sb8_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	time
2x2_2C_8b_C2v_L	4.5754489	0	14	2.3	-0.006655534	-3.3502828	-4.1133163	-0.10235806	-4.113222	-0.1023468	0.14108001	-3.7537133	9.68	-0.0001012231	7.5002141e-06	0.011771903	-0.16264369	0.011773954	-0.16264057	1.0013529e-05	-2.0059213e-06	-0.11240159	-1.1061747	1.7476608	0.057892245	-1.7476438	-0.057886658	0.22749261	-2.3061557	2.1	1	0.2	0.014944047	1.2616748	1.6232482	-0.57702297	-0.17996495	0.075054427	0.13286514	0.22328417	1.9435328	1.8129628	1.5895992	1.8129636	1.589563	0.01635088	1.5799543	1.1067318	0.0012267946	4.0346355e-06	0.10029878	1.1126728	0.10029109	1.112766	-8.3073034e-05	-1.504432e-05	1.1223499	0.71594806	-1.5332836	-0.61372149	1.5332577	0.61370556	-0.28290523	2.4861338	0.028767242	0.20370457	0.055115051	0.17204346	0.34367566	0.17204236	0.34369619	0.01644145	0.33349266	0.035971659	3.9095669	5.4215332	5.1415007	5.0574868	5.1415093	5.0575177	4.3430231	6.0553592	5.2745865	2.7227311	3.3812171	5.0607481	3.3811484	5.0608312	3.7088256	3.2330264	-75.59905	R0:S0:1	-59.04	uncorrelated	b7fd39a	v1.0.3	2022-08-01@11:50
model	E_kin	D	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_D	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_sb1_1	var_sb2_1	var_sb3_1	var_sb4_1	var_sb5_1	var_sb6_1	var_sb7_1	var_sb8_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	time
2x2_2C_8b_C2v_L	4.5754489	0	14	2.3	-0.006655534	-3.3502828	-4.1133163	-0.10235806	-4.113222	-0.1023468	0.14108001	-3.7537133	9.68	-0.0001012231	7.5002141e-06	0.011771903	-0.16264369	0.011773954	-0.16264057	1.0013529e-05	-2.0059213e-06	-0.11240159	-1.1061747	1.7476608	0.057892245	-1.7476438	-0.057886658	0.22749261	-2.3061557	2.1	1	0.2	0.014944047	1.2616748	1.6232482	-0.57702297	-0.17996495	0.075054427	0.13286514	0.22328417	1.9435328	1.8129628	1.5895992	1.8129636	1.589563	0.01635088	1.5799543	1.1067318	0.0012267946	4.0346355e-06	0.10029878	1.1126728	0.10029109	1.112766	-8.3073034e-05	-1.504432e-05	1.1223499	0.71594806	-1.5332836	-0.61372149	1.5332577	0.61370556	-0.28290523	2.4861338	0.028767242	0.20370457	0.055115051	0.17204346	0.34367566	0.17204236	0.34369619	0.01644145	0.33349266	0.035971659	3.9095669	5.4215332	5.1415007	5.0574868	5.1415093	5.0575177	4.3430231	6.0553592	5.2745865	2.7227311	3.3812171	5.0607481	3.3811484	5.0608312	3.7088256	3.2330264	-75.59905	R0:S0:1	-59.04	uncorrelated	b7fd39a	v1.0.3	2022-08-01@11:57
model	E_kin	D	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_D	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_sb1_1	var_sb2_1	var_sb3_1	var_sb4_1	var_sb5_1	var_sb6_1	var_sb7_1	var_sb8_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	time
2x2_2C_8b_C2v_L	4.5754489	0	14	2.3	-0.006655534	-3.3502828	-4.1133163	-0.10235806	-4.113222	-0.1023468	0.14108001	-3.7537133	9.68	-0.0001012231	7.5002141e-06	0.011771903	-0.16264369	0.011773954	-0.16264057	1.0013529e-05	-2.0059213e-06	-0.11240159	-1.1061747	1.7476608	0.057892245	-1.7476438	-0.057886658	0.22749261	-2.3061557	2.1	1	0.2	0.014944047	1.2616748	1.6232482	-0.57702297	-0.17996495	0.075054427	0.13286514	0.22328417	1.9435328	1.8129628	1.5895992	1.8129636	1.589563	0.01635088	1.5799543	1.1067318	0.0012267946	4.0346355e-06	0.10029878	1.1126728	0.10029109	1.112766	-8.3073034e-05	-1.504432e-05	1.1223499	0.71594806	-1.5332836	-0.61372149	1.5332577	0.61370556	-0.28290523	2.4861338	0.028767242	0.20370457	0.055115051	0.17204346	0.34367566	0.17204236	0.34369619	0.01644145	0.33349266	0.035971659	3.9095669	5.4215332	5.1415007	5.0574868	5.1415093	5.0575177	4.3430231	6.0553592	5.2745865	2.7227311	3.3812171	5.0607481	3.3811484	5.0608312	3.7088256	3.2330264	-75.59905	R0:S0:1	-59.04	uncorrelated	b7fd39a	v1.0.3	2022-08-01@11:59
2x2_2C_8b_C2v_L	5.1148097	0	14	2.4274778	-0.0094302576	-3.3427314	-4.0876614	-0.099358215	-4.0876124	-0.099351574	0.13612894	-3.7044871	9.7377778	-1.9577078e-05	5.6932648e-07	0.011918427	-0.15952399	0.011918485	-0.15952271	2.789787e-06	-5.5079244e-07	-0.11175889	-1.1012496	1.7369188	0.060454791	-1.7369091	-0.060452925	0.22349167	-2.2877468	2.0812889	1	0.20418889	0.014907938	1.2621151	1.6247254	-0.57415363	-0.17906654	0.074569173	0.13378317	0.22123236	1.9438493	1.8149541	1.5932593	1.8149546	1.5932434	0.015796777	1.5818328	1.1087774	0.00026536488	5.9589409e-06	0.098376795	1.0947165	0.09837335	1.0947553	-2.4841249e-05	-5.582893e-06	1.1123255	0.71555081	-1.525364	-0.61823654	1.525352	0.6182299	-0.27871481	2.4783249	0.028936315	0.20215757	0.054821263	0.17043611	0.34000891	0.17043552	0.34001834	0.0158763	0.33275541	0.03582806	3.8949186	5.4228476	5.1437032	5.072917	5.1437076	5.0729302	4.3287108	6.0525406	5.2794907	2.7232037	3.37867	5.0407394	3.3786415	5.040773	3.7206536	3.2368544	-75.57307	R0:S0:1	-58.4824	uncorrelated	b7fd39a	v1.0.3	2022-08-01@13:01
2x2_2C_8b_C2v_L	5.0751576	0	14	2.4274778	-0.0056463141	-3.330953	-4.0660843	-0.10111578	-4.0660242	-0.1011135	0.13915741	-3.6887796	9.7155556	-3.7824617e-05	6.7660656e-07	0.011546283	-0.16326511	0.011546146	-0.16326502	-4.8739747e-07	-3.1215013e-06	-0.11247825	-1.1005266	1.7345323	0.056862307	-1.7345205	-0.056864431	0.22812146	-2.2864967	2.0812889	1	0.20418889	0.01485932	1.2610943	1.6230216	-0.57822109	-0.1815386	0.075540846	0.1334303	0.22795898	1.9431638	1.8123748	1.5803858	1.812375	1.5803734	0.016559202	1.5766668	1.1075965	0.00044313121	3.2452429e-06	0.099937775	1.1197488	0.099934211	1.1197775	-3.9712976e-06	-7.1232821e-08	1.1256442	0.71900302	-1.5341441	-0.61208713	1.5341337	0.61209363	-0.28451895	2.4900543	0.028871776	0.2070552	0.055452469	0.17248403	0.34944187	0.17248372	0.34944768	0.016647515	0.33533475	0.03600941	3.9354597	5.4156757	5.1414158	5.0673398	5.1414215	5.067356	4.3329934	6.0720628	5.2789003	2.7249469	3.3730606	5.0800425	3.3730359	5.0800646	3.7182796	3.2254109	-75.348388	R0:S0:1	-58.304622	uncorrelated	b7fd39a	v1.0.3	2022-08-01@13:23
2x2_2C_8b_C2v_L	5.0942065	0	14	2.4274778	-0.0073618071	-3.3342947	-4.072634	-0.10001417	-4.0725807	-0.10000936	0.13761414	-3.6971646	9.7266667	-2.4358462e-05	1.2641532e-06	0.011711773	-0.16137656	0.01171108	-0.16137498	3.5497319e-06	2.6527961e-06	-0.11210039	-1.1004455	1.7348251	0.058520305	-1.7348151	-0.058518327	0.22590661	-2.2872361	2.0812889	1	0.20418889	0.014886312	1.2615878	1.6238339	-0.57627435	-0.18034267	0.075069962	0.13360693	0.22459357	1.9434941	1.8135509	1.5860362	1.8135507	1.5860264	0.016207896	1.5791945	1.1081774	0.00030420385	5.152848e-06	0.099131019	1.1080259	0.099130817	1.1080538	-3.0685499e-05	-1.0187543e-05	1.1189915	0.71728632	-1.5300345	-0.61509199	1.5300258	0.6150862	-0.28180616	2.484407	0.028904106	0.20453706	0.055148112	0.17155019	0.34528834	0.1715502	0.34529365	0.016291542	0.33407626	0.035921568	3.9155121	5.4191344	5.14252	5.0706157	5.1425268	5.0706252	4.3310762	6.0624244	5.2794883	2.7239873	3.375434	5.0621332	3.3754109	5.0621516	3.7192846	3.2308948	-75.437454	R0:S0:1	-58.393511	uncorrelated	b7fd39a	v1.0.3	2022-08-01@13:44
2x2_2C_8b_C2v_L	5.6542194	0	14	2.5549556	-0.012053697	-3.334575	-4.0511399	-0.09621658	-4.051122	-0.096220203	0.13139686	-3.6567462	9.7955556	-4.6935674e-06	-5.4510201e-07	0.011850158	-0.15631543	0.011848597	-0.15631445	2.6522954e-07	6.7220639e-06	-0.11114148	-1.0961322	1.7241025	0.061930299	-1.7240979	-0.061934365	0.21960065	-2.2697361	2.0625778	1	0.20837778	0.014758064	1.2625704	1.6261607	-0.5713312	-0.17809015	0.074066116	0.13472606	0.21832731	1.9442141	1.8167376	1.5992387	1.8167369	1.5992471	0.015258109	1.5840264	1.1108555	7.3544345e-05	6.6682872e-06	0.096320683	1.0749071	0.096324612	1.0748903	-1.1313795e-05	-1.3588542e-05	1.1010382	0.71469647	-1.5180077	-0.61669255	1.518008	0.61671342	-0.27446348	2.4702439	0.029109646	0.20008609	0.054485633	0.16901888	0.33548763	0.1690195	0.33548021	0.015329634	0.33184157	0.035683602	3.8745105	5.42572	5.1485186	5.0829582	5.1485246	5.0829686	4.3151989	6.0485704	5.28403	2.7233263	3.3777764	5.0153039	3.3777773	5.015275	3.7320138	3.2410724	-75.502093	R0:S0:1	-57.9248	uncorrelated	b7fd39a	v1.0.3	2022-08-01@13:45
2x2_2C_8b_C2v_L	5.5754368	0	14	2.5549556	-0.005400174	-3.2981324	-4.0128063	-0.10073711	-4.0127993	-0.10073381	0.13885167	-3.6274088	9.7511111	5.889908e-06	1.1060359e-06	0.011433124	-0.16338803	0.011431407	-0.16338617	3.8725276e-06	-5.510615e-07	-0.11235162	-1.0930385	1.7205117	0.056441253	-1.7205108	-0.056432078	0.22869727	-2.2683431	2.0625778	1	0.20837778	0.014786358	1.2605321	1.6228855	-0.57930519	-0.18310112	0.076009	0.13407115	0.23071445	1.9428229	1.8115957	1.5769266	1.8115957	1.5769237	0.016638491	1.5735537	1.1085627	-6.837119e-05	-3.5598099e-06	0.10017215	1.121292	0.10017629	1.1213071	-2.0449518e-05	-3.8313717e-09	1.127647	0.72106213	-1.5356137	-0.61113906	1.5356121	0.61110413	-0.28533747	2.4942818	0.028989856	0.20913314	0.055768432	0.17311896	0.35144037	0.17311892	0.35144441	0.016726518	0.33707939	0.036050711	3.9489031	5.4134013	5.1446297	5.0728319	5.1446303	5.0728167	4.3243358	6.0879394	5.281203	2.7253684	3.3677548	5.0856815	3.3677509	5.085697	3.7266283	3.2180333	-75.057454	R0:S0:1	-57.569244	uncorrelated	b7fd39a	v1.0.3	2022-08-01@14:42
2x2_2C_8b_C2v_L	6.1930725	0	14	2.6824333	-0.014663645	-3.3280925	-4.0151806	-0.093344763	-4.0151819	-0.09334715	0.12633641	-3.6063504	9.8533333	4.2656906e-06	-3.2858561e-07	0.011699845	-0.15325931	0.011700205	-0.1532572	-2.3147339e-06	3.1970321e-06	-0.11056365	-1.0912351	1.7113977	0.063101245	-1.7113967	-0.06310549	0.21552122	-2.2508553	2.0438667	1	0.21256667	0.014572122	1.2630179	1.6275554	-0.56859535	-0.17710924	0.073570529	0.13567244	0.21544576	1.9445795	1.8184809	1.6062095	1.8184792	1.6062222	0.014697474	1.586125	1.1129062	-7.8172587e-05	-1.3642098e-06	0.094372236	1.0545978	0.094374308	1.0545494	1.6329074e-05	-8.6639974e-07	1.0898306	0.7138551	-1.5109417	-0.61326441	1.5109552	0.61328724	-0.26989901	2.4623886	0.029283314	0.1981411	0.054150444	0.16764017	0.33048994	0.16764184	0.33048227	0.014762763	0.33096868	0.035547127	3.853709	5.4288961	5.1540965	5.0905913	5.1540982	5.0905935	4.301573	6.0452279	5.2881508	2.7235337	3.3776224	4.9878165	3.3776475	4.9877739	3.7435315	3.2449729	-75.432002	R0:S0:1	-57.3672	uncorrelated	b7fd39a	v1.0.3	2022-08-01@14:58
2x2_2C_8b_C2v_L	5.6148568	0	14	2.5549556	-0.0085413935	-3.3175854	-4.0313182	-0.098424214	-4.0313163	-0.098433437	0.13518509	-3.6419828	9.7733333	3.5852938e-06	-6.9151354e-06	0.011647714	-0.15989202	0.011646592	-0.15989176	-7.9805968e-06	-6.8650615e-06	-0.1117056	-1.0947897	1.722185	0.059170564	-1.7221838	-0.059179741	0.22420771	-2.2690193	2.0625778	1	0.20837778	0.014792384	1.261554	1.6245248	-0.5753173	-0.18059407	0.075033707	0.13440092	0.22403625	1.9435548	1.8141583	1.5881621	1.8141561	1.5881752	0.0159339	1.5788365	1.1097178	-5.0911146e-05	7.7856292e-06	0.098250026	1.0983272	0.098250013	1.0982679	5.0763353e-05	1.1184625e-05	1.1138323	0.71770158	-1.5268514	-0.6141	1.5268676	0.61414408	-0.27994146	2.4821482	0.029050271	0.2041968	0.055094121	0.17107979	0.34349604	0.17108176	0.34348757	0.016012454	0.33445973	0.035866294	3.9096052	5.4198983	5.1465716	5.0779419	5.1465736	5.0779556	4.3197426	6.0680328	5.2826298	2.7242644	3.3728667	5.0503045	3.3728959	5.0502548	3.7293416	3.2297689	-75.279047	R0:S0:1	-57.747022	uncorrelated	b7fd39a	v1.0.3	2022-08-01@15:08
2x2_2C_8b_C2v_L	6.7315173	0	14	2.8099111	-0.017374075	-3.3231881	-3.9803364	-0.090591518	-3.9803538	-0.090589723	0.12131648	-3.5570807	9.9111111	4.5187383e-06	-6.1970364e-07	0.011543081	-0.15029779	0.011542382	-0.15029772	4.2021809e-06	7.7626766e-06	-0.11006648	-1.0864505	1.6988908	0.064101845	-1.6988948	-0.064099404	0.21158462	-2.2322268	2.0251556	1	0.21675556	0.014361603	1.2634582	1.6289325	-0.56592065	-0.17613072	0.073086391	0.13662575	0.21291718	1.9449339	1.8201997	1.6134057	1.8201997	1.6134121	0.014164652	1.5882088	1.1149229	-8.5196011e-05	3.3759016e-06	0.092357381	1.0341935	0.092360979	1.0341907	-2.4484985e-05	-1.0823233e-05	1.0790715	0.71306077	-1.5040839	-0.60882073	1.5040858	0.60881008	-0.2654282	2.4548251	0.029457767	0.19657104	0.05382562	0.16628163	0.3254027	0.16628172	0.32539863	0.014225385	0.33009226	0.035421288	3.8340268	5.432156	5.1600338	5.0970771	5.1600337	5.0970648	4.2882719	6.0420202	5.2921989	2.723696	3.3776931	4.9598351	3.3776978	4.9598267	3.7548387	3.2483765	-75.373285	R0:S0:1	-56.8096	uncorrelated	b7fd39a	v1.0.3	2022-08-01@15:25
2x2_2C_8b_C2v_L	7.2711948	0	14	2.9373889	-0.017861232	-3.3197475	-3.945549	-0.087092084	-3.9454848	-0.087080968	0.11601793	-3.5084712	9.9688889	3.4695224e-05	-2.7036444e-06	0.011026848	-0.1482512	0.011025869	-0.14825323	2.0227152e-05	-6.5535333e-06	-0.10926228	-1.0820317	1.686335	0.062908352	-1.6863247	-0.062894992	0.20850602	-2.2134	2.0064444	1	0.22094444	0.014038514	1.2639511	1.6302351	-0.56324349	-0.17489208	0.07252742	0.13758967	0.20621257	1.945518	1.8219735	1.621575	1.8219725	1.621604	0.013656296	1.591201	1.117001	-0.00078472028	-2.4244967e-05	0.089426011	1.014702	0.089435162	1.014678	-5.4879567e-05	3.0603274e-05	1.0607641	0.71077059	-1.4973795	-0.59356989	1.4973925	0.59348723	-0.26168161	2.4454005	0.029634127	0.19122487	0.05329374	0.16489871	0.3211332	0.16489992	0.32111899	0.013711041	0.32872125	0.035278645	3.7936611	5.4392876	5.1680492	5.0942438	5.1680548	5.0941621	4.2753745	6.0353438	5.2987986	2.722872	3.3806694	4.9278665	3.3807084	4.9278179	3.7662331	3.253553	-75.315029	R0:S0:1	-56.252	uncorrelated	b7fd39a	v1.0.3	2022-08-01@16:04
