model	D	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_sb1_1	var_sb2_1	var_sb3_1	var_sb4_1	var_sb5_1	var_sb6_1	var_sb7_1	var_sb8_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	distance	diff_param	diff_hybrid	time
2x2_2C_8b_C2v_L	0	14	3.4314	-0.0053512817	-3.1148109	-3.8630495	-0.11918379	-3.8581823	-0.11792434	0.1609524	-3.4334347	10.31	0.0069426241	-8.9411752e-05	0.014377606	-0.17293101	0.014196855	-0.17281981	0.0011649567	-0.00017180708	-0.11528353	-1.0792275	1.7088506	0.070988632	-1.7081388	-0.069273828	0.24218072	-2.2511885	2.0425	1	0.2353	0.15147686	0.20395294	1.9402582	1.7939619	1.6140835	1.7940129	1.6134888	0.013869718	1.5382071	1.1282031	-0.078204661	-0.00045941008	0.11505811	1.1006826	0.11565449	1.1051101	-0.0048082071	0.00036777482	1.1224812	0.71718419	-1.6010768	-0.66212852	1.600252	0.65519768	-0.27695021	2.5975929	0.032079057	0.19309109	0.058331902	0.18836404	0.32919807	0.1883185	0.32989296	0.01396105	0.35724344	0.038620332	3.6730734	5.5655384	5.284778	5.0474146	5.2851563	5.0439922	4.2744934	6.269822	5.305988	2.6074265	3.3303155	4.9138992	3.3288916	4.9172365	3.7736722	3.0527059	-76.361134	R0:S0:1	-55.0288	uncorrelated	b7fd39a	v1.0.3	 1.51e+02	 3.54e-03	 6.32e-03	2022-08-03@23:25
2x2_2C_8b_C2v_L	0	14	3.4314	0.013009015	-2.8401009	-3.5783404	-0.15986557	-3.5776557	-0.15967377	0.19876628	-3.176717	9.94	-0.0047005276	-0.00023009897	0.0072851363	-0.21466796	0.0065414926	-0.21459983	0.0013904519	-0.00028982798	-0.12600531	-1.0548591	1.6901311	0.025015374	-1.6902041	-0.022062242	0.29136082	-2.2411695	2.0425	1	0.2353	0.14536378	0.31141763	1.9253138	1.7470439	1.5309531	1.7476755	1.5284394	0.022006792	1.454171	1.1102504	0.041714351	-0.00037065931	0.14269103	1.3092383	0.14432934	1.3192344	-0.0064861783	-8.7065787e-06	1.3425594	0.77943994	-1.7528788	-0.54363831	1.7494706	0.52966027	-0.330526	2.770883	0.031005964	0.27778848	0.072013707	0.22458655	0.3952515	0.22408225	0.39703544	0.022485168	0.38975226	0.041097567	4.2653947	5.4656153	5.3349837	4.9135963	5.3327169	4.9066556	4.3246642	6.5736465	5.1943294	2.6363773	3.2905974	5.2802136	3.2869717	5.2922889	3.7472824	2.8425864	-72.880144	R0:S0:1	-52.0688	uncorrelated	b7fd39a	v1.0.3	 1.83e+02	 2.16e-03	 5.28e-03	2022-08-03@23:26
2x2_2C_8b_C2v_L	0	14	3.4314	0.0055844134	-3.0097333	-3.7622082	-0.13268478	-3.7631914	-0.13307027	0.17827681	-3.347841	10.18	0.0030934413	3.7002742e-05	0.013610785	-0.18920561	0.013738933	-0.18925394	-0.00041944048	7.3581321e-05	-0.11943861	-1.0698155	1.7017747	0.059007816	-1.7018817	-0.059762167	0.2627929	-2.2489678	2.0425	1	0.2353	0.14938978	0.23615369	1.9352285	1.7781008	1.5622257	1.7780445	1.5626705	0.016678167	1.5068177	1.1217622	-0.028243904	0.00016809734	0.12991097	1.2081733	0.12960799	1.2060572	0.0018340822	-8.9003831e-05	1.2157634	0.7392847	-1.6523696	-0.66254509	1.6528191	0.66579235	-0.29952305	2.6635066	0.031715874	0.21223653	0.062926924	0.20060675	0.36470741	0.20065488	0.36428179	0.016825542	0.37075957	0.039587923	3.9026749	5.523314	5.2792882	5.0221451	5.2793691	5.0239135	4.2932769	6.3835968	5.276156	2.6153952	3.2985335	5.084145	3.2991938	5.0818919	3.7623558	2.9780005	-75.13517	R0:S0:1	-53.9888	uncorrelated	b7fd39a	v1.0.3	 1.65e+02	 1.25e-03	 1.61e-03	2022-08-03@23:26
2x2_2C_8b_C2v_L	0	14	3.4314	-0.014800811	-3.1720941	-3.9160777	-0.11330746	-3.9013853	-0.10955353	0.14914955	-3.467737	10.37	0.0067703297	-0.00025115391	0.014832819	-0.1634734	0.01435128	-0.16307665	0.0025306835	-0.00032598493	-0.11441264	-1.08433	1.7133527	0.078980591	-1.7109338	-0.074782745	0.22954035	-2.2509479	2.0425	1	0.2353	0.15235504	0.20803642	1.9417278	1.8006949	1.629033	1.8006393	1.6296975	0.012625119	1.5498523	1.1308154	-0.11115324	-0.0026161336	0.10896491	1.0521406	0.11078829	1.0584347	-0.007765197	0.0025775448	1.0936705	0.71220919	-1.5784	-0.67541785	1.5779384	0.65824313	-0.26388473	2.5725957	0.032230591	0.20640816	0.056967351	0.18300147	0.31642034	0.18306607	0.31671512	0.012704139	0.35184512	0.038238439	3.6339261	5.5734088	5.2831487	5.0754348	5.2847385	5.0654055	4.2639335	6.2285754	5.3039306	2.6066903	3.3354045	4.8555768	3.3352152	4.858379	3.7794251	3.0783423	-76.946723	R0:S0:1	-55.5088	uncorrelated	b7fd39a	v1.0.3	 1.44e+02	 5.71e-03	 7.92e-03	2022-08-03@23:27
2x2_2C_8b_C2v_L	0	14	3.4314	-0.0010242467	-3.0760597	-3.8289656	-0.12196357	-3.8351111	-0.12265152	0.16654566	-3.4061678	10.27	0.041955016	-0.00034024022	0.014465636	-0.17817781	0.014419485	-0.17798852	-0.00058646019	7.1826002e-05	-0.10904114	-1.0756015	1.7058183	0.06819257	-1.7069573	-0.068709701	0.24899145	-2.2502033	2.0425	1	0.2353	0.15082795	0.42622471	1.9385434	1.7889742	1.588006	1.7886353	1.5908271	0.01481045	1.5272681	1.1260687	-0.42453365	-0.00038173573	0.12013574	1.1484868	0.12061937	1.1389597	0.0041212121	0.00082962629	1.0768054	0.72511594	-1.616009	-0.67261383	1.6192866	0.67558133	-0.28481638	2.620492	0.031966599	0.48614858	0.059895811	0.19213673	0.34590302	0.19245131	0.34446211	0.014913878	0.36215084	0.038965874	3.9643576	5.5493528	5.2770344	5.0504578	5.277293	5.0502823	4.2799509	6.3091356	5.0888272	2.6098795	3.3110868	4.9900445	3.3168641	4.9816895	3.7702597	3.026504	-75.973604	R0:S0:1	-54.7088	uncorrelated	b7fd39a	v1.0.3	 1.56e+02	 7.88e-04	 7.14e-03	2022-08-03@23:28
2x2_2C_8b_C2v_L	0	14	3.4314	-0.14859099	-3.0993923	-3.6877159	-0.20822884	-3.8078755	-0.20925916	0.24220117	-3.2420214	9.9	0.13818026	0.01774828	-0.026223614	-0.23257464	0.01218492	-0.2155288	-0.125128	0.01932379	0.12575982	-1.0917479	1.6991012	-0.13238385	-1.73407	-0.090315297	0.30688975	-2.2574519	2.0425	1	0.2353	0.14412996	1.7960117	1.9375286	1.7779037	1.212634	1.6778725	1.8214922	0.087735477	1.4393167	1.103695	-1.1087634	-0.054372986	-0.10354198	1.9711642	-0.022282292	0.39019673	0.53232702	-0.029780535	-0.26450708	0.72502265	-1.5543898	0.87435054	2.1184069	0.77929285	-0.36003653	2.7967176	0.0307848	0.23967624	0.061801463	0.19691332	0.44359862	0.27685243	0.21365027	0.11465152	0.39421126	0.042348379	5.1471416	5.6104777	5.161086	4.439854	5.6667151	4.2898979	4.2895528	6.5777667	3.5373276	2.6930432	2.8952193	6.0291212	3.6028772	4.3538075	3.8958229	2.7396097	-74.642198	R0:S0:1	-51.7488	uncorrelated	b7fd39a	v1.0.3	 1.91e+02	 1.13e-01	 3.78e-01	2022-08-03@23:28
2x2_2C_8b_C2v_L	0	14	3.4314	-0.16653392	-3.3355763	-3.6818162	-0.21312883	-3.8916986	-0.22148116	0.2410989	-3.2480102	9.9	0.14317564	-0.021282318	0.024500742	-0.23506086	-0.013817693	-0.22243896	0.1272826	-0.018595488	-0.13443282	-1.1261832	1.696634	0.13118137	-1.7507958	0.096376412	0.30833044	-2.2568875	2.0425	1	0.2353	0.1440404	1.8068613	1.9396415	1.7843298	1.2473915	1.6866771	1.8556625	0.089159541	1.4492908	1.104741	-1.1109012	0.047575274	0.097316542	1.9676769	0.044823741	0.36199616	-0.53444657	0.025720852	0.27826087	0.72067108	-1.5273803	-0.80136199	2.0968399	-0.71668358	-0.36273825	2.7737146	0.030768439	0.22566865	0.059757815	0.19201004	0.44331788	0.27120468	0.17448727	0.11646562	0.39090142	0.042019446	5.1351768	5.6080899	5.1741893	4.4032298	5.6476193	4.2079097	4.288089	6.539814	3.5196254	2.6984273	2.9041833	6.0042853	3.6433323	4.3360586	3.9028234	2.773605	-75.375897	R0:S0:1	-51.7488	uncorrelated	b7fd39a	v1.0.3	 1.89e+02	 1.02e-01	 3.80e-01	2022-08-03@23:30
2x2_2C_8b_C2v_L	0	14	3.4314	-0.012994798	-3.1596161	-3.8979887	-0.11201236	-3.9022234	-0.11307329	0.15135182	-3.4620189	10.36	-0.0021766534	6.1425183e-05	0.014496635	-0.16475744	0.014638627	-0.16489128	-0.0007324709	9.8120539e-05	-0.11460399	-1.0831064	1.7110622	0.07535494	-1.7117545	-0.076522304	0.23171601	-2.2510458	2.0425	1	0.2353	0.15221348	0.1911142	1.9414446	1.7994952	1.6261961	1.7995229	1.6260946	0.012826273	1.5477679	1.1303713	0.032794524	0.00066703341	0.11117375	1.0647887	0.11067489	1.0630205	0.0024254694	-0.00063466601	1.1036882	0.71319711	-1.5819919	-0.66463905	1.5821067	0.66934088	-0.26617568	2.5771115	0.032206171	0.17796379	0.057229547	0.18396466	0.31909456	0.18393739	0.31894022	0.012900286	0.35282872	0.038307343	3.6238651	5.5718236	5.2838622	5.0662857	5.2833921	5.0689446	4.2657405	6.235944	5.3220526	2.6067109	3.3337121	4.8686387	3.3338472	4.8677736	3.7783556	3.0736838	-76.840123	R0:S0:1	-55.4288	uncorrelated	b7fd39a	v1.0.3	 1.45e+02	 1.76e-03	 2.38e-03	2022-08-03@23:30
2x2_2C_8b_C2v_L	0	14	3.4314	0.012740585	-2.8336845	-3.5689732	-0.16073045	-3.5695725	-0.16070695	0.19931271	-3.1693	9.93	-0.004198248	-0.00022426893	0.0065665916	-0.21549423	0.0059474906	-0.21550222	0.0012016965	-0.00026133844	-0.12623145	-1.0543628	1.6894324	0.022159817	-1.6897685	-0.019643347	0.29222079	-2.2409268	2.0425	1	0.2353	0.14520757	0.31157521	1.9251141	1.7455036	1.5355215	1.7461033	1.5334157	0.022139968	1.4524946	1.1098311	0.037371136	-0.00028272026	0.14145718	1.307839	0.14286094	1.3164297	-0.0055998877	-2.9025016e-06	1.3435058	0.77953448	-1.7577835	-0.52635786	1.7547747	0.51443882	-0.33117926	2.7741826	0.030978404	0.27911687	0.072212415	0.22581244	0.39371507	0.22533644	0.39521011	0.022641034	0.39026997	0.041145396	4.2600592	5.4678029	5.3430984	4.9037272	5.3408836	4.897873	4.3260387	6.5789621	5.188863	2.6368806	3.2946404	5.2806835	3.2915968	5.2910279	3.7468956	2.8377742	-72.782296	R0:S0:1	-51.9888	uncorrelated	b7fd39a	v1.0.3	 1.84e+02	 1.87e-03	 4.48e-03	2022-08-03@23:31
2x2_2C_8b_C2v_L	0	14	3.4314	-0.0071281344	-3.1052402	-3.8621479	-0.11866839	-3.8625455	-0.11947488	0.16162083	-3.4323149	10.31	-0.0054174236	0.00014828826	0.014626987	-0.17166468	0.014837956	-0.17158924	-0.00078738453	9.4304938e-05	-0.11537504	-1.0779244	1.7091376	0.071864211	-1.7089612	-0.073445087	0.24097975	-2.251547	2.0425	1	0.2353	0.1515067	0.20407433	1.9399727	1.7937488	1.6113714	1.7936234	1.6115868	0.01377039	1.5368618	1.1281132	0.064866522	0.00055136162	0.11693127	1.1045322	0.11627012	1.1006372	0.0027579939	-0.00053320996	1.1295108	0.71848627	-1.6012681	-0.6687704	1.6018952	0.67543016	-0.27562273	2.6007134	0.032083881	0.19123537	0.058588023	0.1884945	0.32986609	0.18859794	0.32947615	0.013858355	0.35786994	0.038662453	3.6852485	5.5629299	5.2823821	5.0537921	5.2825707	5.0577723	4.2743416	6.2748856	5.3057147	2.6070167	3.3257464	4.9220552	3.3263836	4.9186436	3.7731529	3.048823	-76.351011	R0:S0:1	-55.0288	uncorrelated	b7fd39a	v1.0.3	 1.51e+02	 2.56e-03	 6.04e-03	2022-08-03@23:33
2x2_2C_8b_C2v_L	0	14	3.4314	0.012934413	-2.840325	-3.5769801	-0.1596713	-3.5771221	-0.1597004	0.19894922	-3.1773393	9.94	0.0044935614	0.00023869395	0.0066088767	-0.21458005	0.0072554929	-0.21454637	-0.0013176914	0.00027274667	-0.1260288	-1.0548943	1.6900717	0.022266071	-1.6898685	-0.02492871	0.29142291	-2.2414435	2.0425	1	0.2353	0.14536431	0.31206875	1.9252559	1.7476203	1.5276634	1.7469951	1.5299249	0.022039101	1.4540417	1.1102344	-0.039929704	0.00027946442	0.14439025	1.3197995	0.14292565	1.3102688	0.0061775549	3.573548e-05	1.3433427	0.77980034	-1.7495971	-0.53106389	1.7528884	0.54384753	-0.33063339	2.7712436	0.03100597	0.27817577	0.072064576	0.22411604	0.39735667	0.22461405	0.39581151	0.022517646	0.38979435	0.041102489	4.2691092	5.4648682	5.3322891	4.9075891	5.3345115	4.9141238	4.3247644	6.5742157	5.1945053	2.6365113	3.2862619	5.2936773	3.2897114	5.2823395	3.747163	2.8420817	-72.877942	R0:S0:1	-52.0688	uncorrelated	b7fd39a	v1.0.3	 1.84e+02	 1.97e-03	 4.96e-03	2022-08-03@23:33
2x2_2C_8b_C2v_L	0	14	3.4314	0.0055637049	-3.0087201	-3.7615272	-0.13292673	-3.7619939	-0.1326939	0.17819061	-3.347402	10.18	-0.0025994674	-5.0128297e-05	0.01372123	-0.18916452	0.01363315	-0.18917749	0.00034803709	-5.7368112e-05	-0.11944077	-1.0696702	1.7015465	0.059724286	-1.7017341	-0.059143244	0.26270985	-2.2488346	2.0425	1	0.2353	0.14938978	0.23611989	1.9352009	1.7779688	1.5621837	1.7780454	1.5618601	0.01667993	1.5066937	1.1217521	0.023753841	-9.8116687e-05	0.12972425	1.2065661	0.12993706	1.2083111	-0.0015249492	6.2256943e-05	1.2161865	0.73941816	-1.6529562	-0.66599402	1.6525889	0.66343296	-0.2994751	2.6637532	0.031715897	0.21201258	0.062951654	0.20071043	0.36455086	0.20064638	0.36485838	0.016827128	0.37081068	0.039591125	3.9036955	5.523039	5.2793086	5.0242959	5.2790638	5.0227914	4.2932368	6.3840725	5.2763236	2.6154101	3.2987116	5.0829245	3.298262	5.084915	3.7623587	2.9776829	-75.127808	R0:S0:1	-53.9888	uncorrelated	b7fd39a	v1.0.3	 1.65e+02	 9.79e-04	 1.30e-03	2022-08-03@23:33
2x2_2C_8b_C2v_L	0	14	3.4314	-0.16424181	-3.3179479	-3.6754339	-0.21125743	-3.8745859	-0.21877545	0.23964916	-3.2457969	9.9	-0.1420731	-0.021375824	0.024687876	-0.23424489	-0.013398868	-0.22074711	0.12614098	-0.018443469	0.13456237	-1.1233973	1.6950904	0.13112961	-1.7474002	0.094904388	0.30713553	-2.2563375	2.0425	1	0.2353	0.1440219	1.8056306	1.9395594	1.7835959	1.2450575	1.6854159	1.8562737	0.088622104	1.4483798	1.1046706	1.1081644	0.047634313	0.097344411	1.9668304	0.044912145	0.3598289	-0.53178078	0.025649264	-0.28125946	0.72057875	-1.5298759	-0.8075887	2.099843	-0.71319855	-0.36144395	2.7757332	0.030765412	0.22787141	0.059840709	0.19256836	0.44341607	0.27209281	0.17413615	0.11588693	0.39119158	0.042030083	5.1356995	5.6088692	5.1735873	4.4070266	5.6540624	4.2049571	4.2883992	6.5433096	3.5182117	2.6981616	2.9033718	6.0047557	3.6421406	4.3345448	3.9010099	2.7709564	-75.268301	R0:S0:1	-51.7488	uncorrelated	b7fd39a	v1.0.3	 1.88e+02	 1.07e-01	 3.79e-01	2022-08-03@23:34
2x2_2C_8b_C2v_L	0	14	3.4314	-0.014946202	-3.1717442	-3.9001216	-0.10956029	-3.9166239	-0.113574	0.14936252	-3.4686144	10.37	-0.0068986202	0.0002316394	0.014332068	-0.16298513	0.014801428	-0.16346916	-0.0027112652	0.00034659028	-0.11439774	-1.084258	1.7107096	0.074766219	-1.7134845	-0.079071287	0.22954584	-2.2512708	2.0425	1	0.2353	0.15236277	0.20887851	1.9417489	1.8006372	1.6305155	1.8007324	1.6297964	0.012616023	1.5499609	1.1308326	0.11403669	0.0027390679	0.11093439	1.0575583	0.10907884	1.0514127	0.0084921842	-0.002652893	1.0930767	0.7120189	-1.5779058	-0.65771362	1.5783081	0.67520914	-0.2637995	2.5724853	0.03223187	0.20795693	0.056948399	0.18307638	0.31619198	0.18297755	0.31590128	0.012696913	0.35179266	0.038236358	3.6334784	5.5738861	5.2853261	5.0645773	5.2834846	5.074679	4.2641394	6.2281858	5.3027231	2.6064934	3.335737	4.8561667	3.3359206	4.8537821	3.7792502	3.0785483	-76.947174	R0:S0:1	-55.5088	uncorrelated	b7fd39a	v1.0.3	 1.44e+02	 6.10e-03	 8.23e-03	2022-08-03@23:35
2x2_2C_8b_C2v_L	0	14	3.4314	-0.00091674271	-3.0881504	-3.8377945	-0.12329502	-3.8433634	-0.12259281	0.16650317	-3.4171733	10.28	0.053078679	-0.00019654663	0.014148436	-0.17822341	0.013772932	-0.17807546	0.00097064612	-0.0001699516	-0.10353978	-1.0767005	1.7065124	0.067615697	-1.7078397	-0.065265933	0.24854655	-2.2511731	2.0425	1	0.2353	0.15101866	0.5477565	1.9396056	1.7908409	1.6092677	1.7909774	1.6091981	0.01444429	1.5329863	1.1269203	-0.52808262	-0.00057293079	0.11752098	1.1216502	0.11862626	1.1248033	-0.0036990955	0.00046302593	1.0072815	0.71907739	-1.6111705	-0.65428863	1.6111379	0.64569257	-0.28314498	2.6088295	0.031999777	0.61965708	0.058940908	0.19086051	0.33405775	0.19075072	0.33459718	0.014545485	0.35958974	0.038792519	4.0395387	5.5629987	5.288012	5.0305749	5.2871424	5.0255094	4.2800268	6.2882682	4.9538097	2.6077718	3.3295355	4.93483	3.3299959	4.9390109	3.7707628	3.041259	-76.094431	R0:S0:1	-54.7888	uncorrelated	b7fd39a	v1.0.3	 1.54e+02	 1.27e-02	 1.00e+06	2022-08-03@23:35
2x2_2C_8b_C2v_L	0	14	3.4314	-0.16196563	-3.319574	-3.6708784	-0.20776762	-3.8970027	-0.22032849	0.23953914	-3.2467749	9.9	0.14153389	0.022160754	-0.025358896	-0.23195406	0.014085088	-0.21995533	-0.12506494	0.018854014	0.13460083	-1.1240614	1.6949619	-0.13188903	-1.7536804	-0.094038884	0.30496183	-2.2585117	2.0425	1	0.2353	0.14404742	1.8060728	1.9396339	1.782574	1.2446416	1.685262	1.863466	0.086712242	1.4470399	1.1045872	-1.1039996	-0.047290433	-0.097111588	1.9615366	-0.04900879	0.3523625	0.52721961	-0.026145324	-0.28539824	0.71950003	-1.5326274	0.81940702	2.1023041	0.69843719	-0.35757915	2.7792093	0.030768961	0.22825274	0.059783333	0.19334943	0.44377153	0.27226563	0.16567914	0.1133022	0.391627	0.042059897	5.1377827	5.6131028	5.1753347	4.4165481	5.657972	4.1851434	4.2886957	6.5484388	3.5086795	2.6963677	2.9016708	5.9943093	3.6464689	4.332802	3.897334	2.7661879	-75.309791	R0:S0:1	-51.7488	uncorrelated	b7fd39a	v1.0.3	 1.88e+02	 1.03e-01	 3.81e-01	2022-08-03@23:36
2x2_2C_8b_C2v_L	0	14	3.4314	-0.01333411	-3.1634039	-3.9032192	-0.11325131	-3.8999271	-0.11228307	0.1514107	-3.4622817	10.36	0.0021076445	-5.9379873e-05	0.014664259	-0.16478026	0.014559397	-0.16471333	0.0007165979	-9.0514012e-05	-0.11469669	-1.0836704	1.7120184	0.076744554	-1.7115002	-0.075629383	0.23153907	-2.2512078	2.0425	1	0.2353	0.15221334	0.19144571	1.9414403	1.7995383	1.6263971	1.7995548	1.6264826	0.012800483	1.5477114	1.1303663	-0.032237008	-0.0006749009	0.11083791	1.0624269	0.11128039	1.0644686	-0.0023412269	0.00063983669	1.1047249	0.71332394	-1.5820578	-0.67017286	1.5817989	0.66552379	-0.26592207	2.5772377	0.032206106	0.17824817	0.057232665	0.18392648	0.31862188	0.18391624	0.31875642	0.012874356	0.35285712	0.038309077	3.6259069	5.5714885	5.2833887	5.069463	5.2837001	5.0667656	4.2656453	6.2362144	5.3214282	2.6068519	3.3338466	4.8669779	3.33363	4.8681117	3.7783436	3.0735648	-76.856097	R0:S0:1	-55.4288	uncorrelated	b7fd39a	v1.0.3	 1.45e+02	 1.70e-03	 2.36e-03	2022-08-03@23:38
2x2_2C_8b_C2v_L	0	14	3.4314	0.012684899	-2.8329606	-3.5681846	-0.16052675	-3.5698134	-0.16080797	0.19929921	-3.1692341	9.93	0.0037987199	0.00020881336	0.0059497907	-0.21540342	0.0065386817	-0.21551767	-0.0011596947	0.0002657019	-0.12624518	-1.0542575	1.6894556	0.019703763	-1.6896738	-0.022042806	0.29219868	-2.2409333	2.0425	1	0.2353	0.14520745	0.3117955	1.9250759	1.746026	1.5329981	1.7455262	1.5352704	0.022156627	1.4524161	1.109824	-0.03379701	0.00018574365	0.14282586	1.3166074	0.14159575	1.3082799	0.0054172079	-7.8604301e-06	1.3438677	0.77971916	-1.754904	-0.5148444	1.7577666	0.52603367	-0.33120469	2.7743534	0.030978349	0.27919823	0.07224664	0.22539121	0.39542793	0.22579302	0.393856	0.022658236	0.39029484	0.041147425	4.2615937	5.4674917	5.3409404	4.8983575	5.3427801	4.9036505	4.326041	6.5792876	5.188982	2.6369486	3.291216	5.2916535	3.29443	5.2816221	3.7468927	2.8375365	-72.779392	R0:S0:1	-51.9888	uncorrelated	b7fd39a	v1.0.3	 1.84e+02	 1.79e-03	 4.27e-03	2022-08-03@23:38
2x2_2C_8b_C2v_L	0	14	3.4314	-0.15330291	-3.1864221	-3.6325114	-0.20295615	-3.8289479	-0.21065482	0.23617196	-3.2259245	9.9	0.13878839	0.019706008	-0.024355538	-0.22994766	0.01253044	-0.21589702	-0.12361655	0.018139443	0.13026023	-1.1043423	1.6868328	-0.13008623	-1.7387597	-0.091551624	0.30339147	-2.2516581	2.0425	1	0.2353	0.14402919	1.7950664	1.9382787	1.7749865	1.2035627	1.6788232	1.813127	0.088990234	1.4374628	1.1035379	-1.1087121	-0.058146684	-0.10521133	1.9675345	-0.01732769	0.39925314	0.53262618	-0.029039963	-0.26963222	0.72409002	-1.5615324	0.878968	2.1162932	0.79812468	-0.3588638	2.7985881	0.03076812	0.24143055	0.061065407	0.19913607	0.44391709	0.27606876	0.22207157	0.11674672	0.3947671	0.042350728	5.1461576	5.6058618	5.1629736	4.4487489	5.6563312	4.3136289	4.2866309	6.5845042	3.5423139	2.6952101	2.8905578	6.0346544	3.5969701	4.3598076	3.8988945	2.7366073	-74.707915	R0:S0:1	-51.7488	uncorrelated	b7fd39a	v1.0.3	 1.91e+02	 1.06e-01	 3.79e-01	2022-08-03@23:39
2x2_2C_8b_C2v_L	0	14	3.4314	-0.0067125355	-3.1116643	-3.8645745	-0.11862971	-3.8617283	-0.11786956	0.16058428	-3.4308965	10.31	0.0043919873	-8.1914572e-05	0.014769903	-0.17186518	0.014638858	-0.17183169	0.00079043391	-0.00012438175	-0.11563731	-1.0787956	1.7091587	0.073300098	-1.7087839	-0.072107034	0.24104046	-2.2508908	2.0425	1	0.2353	0.15146623	0.2041118	1.9398407	1.7935107	1.6058658	1.7935453	1.6056921	0.013863	1.5361116	1.1279875	-0.051823762	-0.00042322061	0.11635655	1.1067934	0.11683955	1.1095703	-0.0031294356	0.00035755519	1.1335108	0.71973715	-1.6022275	-0.67844293	1.601774	0.67349615	-0.27615298	2.6019132	0.032077053	0.18938089	0.058703478	0.18863472	0.33300219	0.1886065	0.33332135	0.013950364	0.35821639	0.038683583	3.6970841	5.5594073	5.2790228	5.0629545	5.2792658	5.0602001	4.2736035	6.2775457	5.3081153	2.6080816	3.3224239	4.9327546	3.3217541	4.9347952	3.773664	3.0469399	-76.360949	R0:S0:1	-55.0288	uncorrelated	b7fd39a	v1.0.3	 1.51e+02	 2.18e-03	 3.18e-03	2022-08-03@23:40
2x2_2C_8b_C2v_L	0	14	3.4314	0.012987153	-2.839756	-3.5772076	-0.15980446	-3.5763036	-0.15958057	0.19886509	-3.1771429	9.94	-0.0039412723	-0.00020048758	0.0072444616	-0.21460405	0.0066102418	-0.21453268	0.0011937422	-0.00024684522	-0.12603218	-1.0548099	1.6898951	0.024847213	-1.6898693	-0.022309485	0.29141339	-2.2413405	2.0425	1	0.2353	0.14536425	0.31142487	1.9252762	1.7470189	1.5303666	1.7475846	1.5279613	0.022025501	1.4540999	1.1102415	0.034968921	-0.00026088548	0.1429302	1.3100675	0.14426684	1.3192426	-0.0055787835	-1.5193746e-05	1.343141	0.77964537	-1.7528301	-0.5432405	1.7497128	0.53107597	-0.33060198	2.7711025	0.031006006	0.27752727	0.072046914	0.22460051	0.39559766	0.22414612	0.39722582	0.022502724	0.38977509	0.041100354	4.2671327	5.4652164	5.3347103	4.9135618	5.3326395	4.9075487	4.3247702	6.5739569	5.1946206	2.6364293	3.2900394	5.2816144	3.2865935	5.2927835	3.7471765	2.842282	-72.874849	R0:S0:1	-52.0688	uncorrelated	b7fd39a	v1.0.3	 1.84e+02	 1.86e-03	 4.58e-03	2022-08-03@23:41
2x2_2C_8b_C2v_L	0	14	3.4314	0.0061275488	-3.0044809	-3.756267	-0.13365434	-3.7593614	-0.13509087	0.17946886	-3.3417393	10.17	0.012802662	0.0001328832	0.013310875	-0.19057955	0.013774892	-0.19069545	-0.0015809882	0.00027113438	-0.11969057	-1.0694949	1.7018544	0.056839092	-1.7021114	-0.059632909	0.26425521	-2.2489687	2.0425	1	0.2353	0.14922654	0.25285737	1.9347184	1.7770826	1.5589221	1.7768451	1.5604478	0.016899173	1.5043554	1.1212539	-0.11627735	0.00084070857	0.13148618	1.2180377	0.13034593	1.21034	0.0067014011	-0.00049422788	1.2207361	0.74171338	-1.6553238	-0.65586494	1.6569778	0.6682228	-0.30102521	2.6687171	0.031687162	0.2341773	0.063390682	0.20138996	0.36718957	0.20158872	0.36564833	0.017060301	0.37175264	0.039664194	3.9389894	5.5189148	5.2795201	5.0163302	5.2799116	5.0233093	4.294751	6.3927394	5.2601066	2.6165009	3.2959953	5.098045	3.2981854	5.0898265	3.7614503	2.9719535	-75.061765	R0:S0:1	-53.9088	uncorrelated	b7fd39a	v1.0.3	 1.66e+02	 4.99e-03	 1.00e+06	2022-08-03@23:41
