2x2_2C_8b_C2v_L	8.3574763	12.277778	2.9192148	-0.65211786	-5.1767433	-5.0079304	1.1614059	-5.6219428	-0.90417123	1.3839598	-4.4142984	10.77	-0.11193746	1.1472592	-1.6297701	-0.00075719053	1.6954816	-0.19884946	-8.1125009e-06	-2.0852241	1.8546667	0.96296296	0.23891111	1.2849838	1.6884822	-0.46583629	-0.11773298	0.050334051	0.17100205	0.021250599	1.9587948	1.7782199	6.0499392e-08	1.8738894	0.13077769	0	1.5966935	1.1600935	0.56301361	-0.60918976	1.7991493	0.00082275303	-1.220581	1.1153504	5.9017717e-06	2.5300057	0.03529342	0.020936624	0.041383788	0.20596449	6.0499393e-08	0.12175785	0.12214967	0	0.32955276	0.037817603	5.6186358	2.4596934	3.7593435	4.1119578	3.1839812	4.8305739	3.7965553	3.1194122	-89.600401	R0:N12:S0:1	-62.806282	uncorrelated	b7fd39a	v1.0.3	2022-07-12@11:08
2x2_2C_8b_C2v_L	8.0869372	11.925926	2.9010197	-0.56666837	-5.1193337	-5.2461595	1.1748271	-5.3479853	-1.0576521	1.3822712	-4.6386323	10.77	-0.080901516	1.1250942	-1.6340952	0.070100159	1.6361114	-0.13219886	0.10242849	-2.0864571	1.8308889	0.95061728	0.23584815	1.2802842	1.6764451	-0.49619071	-0.12943876	0.055259341	0.17780744	0.0086100903	1.959391	1.8115619	0.00068020729	1.859331	0.05442852	0.00044697627	1.621131	1.1711048	0.36728828	-0.59709732	1.6317343	-0.089115291	-1.3257806	0.68387411	-0.074133401	2.4961548	0.036341246	0.0085595546	0.040850486	0.17908	0.00068020193	0.13646509	0.053289156	0.00044697555	0.31536709	0.037354188	5.7493056	2.3929601	3.695602	4.3466158	3.3712527	4.8254748	3.7866702	3.1530167	-89.877582	R0:N12:S0:1	-62.951842	uncorrelated	b7fd39a	v1.0.3	2022-07-12@11:08
2x2_2C_8b_C2v_L	7.4018196	10.648148	2.9556049	-0.63464375	-4.3995215	-4.9057332	0.9461277	-4.4777311	-1.0942436	0.9333704	-4.4370894	10.77	-0.095856408	1.0902526	-1.652049	0.16386288	1.5634166	-0.00023153638	0.22016134	-2.1354172	1.9022222	0.98765432	0.24503704	1.2599211	1.6732386	-0.57517506	-0.18361908	0.077159783	0.25084107	0.017936188	1.9561466	1.7818237	0.0071668256	1.7740822	3.4017227e-07	0.0023439913	1.4847083	1.243948	0.5508141	-0.53368265	1.6489993	-0.29866036	-1.6619637	0.0015554255	-0.17023508	2.9203872	0.046146243	0.017711989	0.044398593	0.21040607	0.0071583127	0.21805564	3.4017225e-07	0.0023438614	0.39070956	0.046856179	6.2300342	1.8859534	3.5186476	4.8423742	3.5144698	4.891629	3.8200722	2.4759486	-87.066511	R0:N12:S0:1	-62.515161	uncorrelated	b7fd39a	v1.0.3	2022-07-12@11:09
2x2_2C_8b_C2v_L	8.7536601	13.12963	2.9374099	-0.66941758	-5.3114745	-4.9176731	1.1580324	-5.8037123	-0.84979473	1.3935674	-4.2703833	10.77	-0.13770326	1.1773901	-1.6550823	1.3904795e-07	1.7453448	-0.2414379	-1.6021144e-06	-2.1072068	1.8784444	0.97530864	0.24197407	1.292622	1.6983166	-0.4225301	-0.097974018	0.042071715	0.14975348	0.037163995	1.9587236	1.7649595	0	1.8826515	0.23731649	0	1.5873073	1.1329694	0.71388078	-0.63191864	1.8573967	-1.3058396e-07	-1.1634536	1.5029666	1.1658299e-06	2.4893127	0.031788523	0.036202545	0.041316814	0.21494566	0	0.11198469	0.20468213	0	0.3329115	0.036287335	5.3698401	2.6431646	3.8255993	3.9222677	3.0820908	4.609451	3.7890111	3.2027011	-89.513483	R0:N12:S0:1	-62.660721	uncorrelated	b7fd39a	v1.0.3	2022-07-12@11:09
2x2_2C_8b_C2v_L	7.3941846	10.611111	2.9192148	-0.57300753	-4.4581536	-5.2658953	0.99948323	-4.6218371	-1.0943115	0.9654991	-4.6876815	10.77	-0.057076239	1.0650674	-1.6584336	0.18783075	1.5332839	0.00015709114	0.24194447	-2.1191091	1.8546667	0.96296296	0.23891111	1.261482	1.6690752	-0.57352593	-0.17870586	0.075248709	0.23930153	0.0045521412	1.9564347	1.7949369	0.007878948	1.7848684	7.095676e-08	0.002769677	1.5160446	1.2331286	0.28017318	-0.54364458	1.6154602	-0.31657862	-1.6329927	-0.00074841518	-0.18420446	2.8400744	0.044769173	0.0045381457	0.044228492	0.1977499	0.0078678801	0.2076872	7.0956759e-08	0.0027695641	0.375586	0.045193183	6.2552552	1.9565007	3.5251404	4.7839135	3.511265	4.8554402	3.8034094	2.6190893	-88.388804	R0:N12:S0:1	-62.806282	uncorrelated	b7fd39a	v1.0.3	2022-07-12@11:09
2x2_2C_8b_C2v_L	8.1150007	11.574074	2.9374099	-0.68045603	-4.9640253	-4.7906666	1.1263381	-5.3635195	-0.78351872	1.2505572	-4.2366416	10.77	-0.12749459	1.1368244	-1.6155436	0.054650796	1.6779326	-0.19237033	0.037712517	-2.0717459	1.8784444	0.97530864	0.24197407	1.2775904	1.6919893	-0.49375813	-0.137887	0.058572869	0.20273946	0.032666033	1.9568387	1.7447615	0.00037771385	1.8549003	0.11193034	6.2042284e-05	1.5312081	1.1918138	0.71582894	-0.58612193	1.9104558	-0.065295315	-1.2905777	1.0468551	-0.028072049	2.7398111	0.040065236	0.03191137	0.043402227	0.23510631	0.00037774123	0.14056338	0.10614399	6.204204e-05	0.36650742	0.042538563	5.7959227	2.2244272	3.6748279	4.2338244	3.1734283	4.9432975	3.8214853	2.796889	-88.466731	R0:N12:S0:1	-62.660721	uncorrelated	b7fd39a	v1.0.3	2022-07-12@11:09
2x2_2C_8b_C2v_L	8.521439	13.037037	2.9010197	-0.53976963	-5.3296436	-5.3245808	1.1571613	-5.6706009	-1.0333052	1.3979546	-4.6244045	10.77	-0.083504783	1.1520257	-1.6556243	2.23727e-05	1.6872203	-0.17298141	0.0002774092	-2.0977293	1.8308889	0.95061728	0.23584815	1.2906977	1.6802899	-0.44622662	-0.10230533	0.044031064	0.14347316	0.0088354244	1.961594	1.8255649	0	1.8875041	0.10457639	3.4282202e-09	1.6723416	1.1348959	0.35599458	-0.62007798	1.5994748	-2.4304634e-05	-1.1806586	0.96141705	-0.00020268689	2.2817108	0.030680651	0.0087828048	0.0384998	0.16509642	0	0.10886849	0.099075388	3.4282202e-09	0.28122304	0.032516848	5.4423864	2.6720441	3.8216166	4.1045402	3.2950546	4.7589658	3.7882405	3.4276354	-90.471068	R0:N12:S0:1	-62.951842	uncorrelated	b7fd39a	v1.0.3	2022-07-12@11:09
2x2_2C_8b_C2v_L	8.6930952	13.592592	2.9010197	-0.54212502	-5.3997269	-5.3858589	1.1542585	-5.7653648	-1.0278877	1.4013167	-4.6439329	10.77	-0.084302805	1.1605827	-1.669313	6.1872434e-07	1.7023016	-0.18213012	8.9011896e-07	-2.1079174	1.8308889	0.95061728	0.23584815	1.2946835	1.680725	-0.42609324	-0.09198908	0.039736466	0.12965734	0.0088783748	1.9629461	1.8362105	0	1.8964439	0.11905607	0	1.6946857	1.1204448	0.34941053	-0.6244757	1.5542658	-6.3925248e-07	-1.1337732	1.0250173	-6.5446446e-07	2.1828104	0.028207018	0.008825627	0.03709379	0.15531055	0	0.10018103	0.11150987	0	0.26539788	0.030306901	5.3119046	2.789461	3.8707304	4.0391189	3.295568	4.7132379	3.7895735	3.5387435	-90.70574	R0:N12:S0:1	-62.951842	uncorrelated	b7fd39a	v1.0.3	2022-07-12@11:09
2x2_2C_8b_C2v_L	8.3312739	12.481481	2.9010197	-0.55002007	-5.2453562	-5.260874	1.1605379	-5.5774113	-1.028412	1.3942065	-4.5931071	10.77	-0.083042367	1.1412215	-1.6407403	0.020580463	1.6705714	-0.16341256	-0.010310756	-2.0834503	1.8308889	0.95061728	0.23584815	1.2861282	1.6796502	-0.46805736	-0.11422032	0.048967505	0.15935982	0.0089563087	1.9603466	1.8145833	4.9525381e-05	1.8769478	0.087310938	4.6180216e-06	1.6460131	1.1514469	0.36602225	-0.61180536	1.6405818	-0.023640056	-1.2335197	0.88077599	0.0075009234	2.3898125	0.03338779	0.0089018539	0.039815086	0.17529043	4.9525599e-05	0.11921534	0.083761594	4.6180221e-06	0.29912086	0.03493119	5.5852179	2.542287	3.7686639	4.1871193	3.3046745	4.8045089	3.7904619	3.2948267	-90.205238	R0:N12:S0:1	-62.951842	uncorrelated	b7fd39a	v1.0.3	2022-07-12@11:09
2x2_2C_8b_C2v_L	7.0115771	9.7592592	2.9556049	0.08571727	-4.0644677	-4.8596267	0.33668146	-3.9300856	-1.0948551	0.26603568	-4.3061723	10.77	-0.094763275	1.0681345	-1.6333726	0.20493329	1.4479857	4.7261563e-09	0.25491451	-2.0834976	1.9022222	0.98765432	0.24503704	1.2475048	1.6837972	-0.60658696	-0.22126381	0.09164479	0.30588784	0.0075559909	1.9552916	1.7554458	0.021500148	1.6834126	0	0.0040685454	1.3815558	1.2977924	0.3835956	-0.47907431	1.6596116	-0.51489793	-1.9269037	-2.6249896e-08	-0.22447869	3.1591139	0.051722049	0.0075192387	0.045836694	0.23814377	0.021396235	0.29855733	0	0.0040687163	0.43421777	0.052899773	6.6358077	1.5769403	3.4407986	5.1251226	3.5134758	5.0049883	3.9187152	2.0003177	-85.795885	R0:N12:S0:1	-62.515161	uncorrelated	b7fd39a	v1.0.3	2022-07-12@11:10
2x2_2C_8b_C2v_L	8.466595	12.351852	2.9374099	-0.68807841	-5.1929328	-4.8199775	1.1614049	-5.6662171	-0.8018837	1.3839598	-4.2556426	10.77	-0.1380151	1.1620869	-1.630981	-1.4523877e-05	1.7243337	-0.22371399	-1.2930921e-05	-2.0930033	1.8784444	0.97530864	0.24197407	1.286002	1.6960937	-0.45496063	-0.11549032	0.049345976	0.17373277	0.039051748	1.9575708	1.7522956	0	1.8737679	0.1734514	0	1.5642884	1.1598935	0.7566727	-0.61395456	1.9028823	1.5067918e-05	-1.2051251	1.3031979	9.407299e-06	2.605358	0.03574587	0.037975109	0.042525024	0.22666755	0	0.1213674	0.15743986	0	0.34750288	0.039279496	5.5468053	2.4469342	3.7468981	4.0459984	3.1025619	4.7850347	3.8005201	3.0213334	-89.180343	R0:N12:S0:1	-62.660721	uncorrelated	b7fd39a	v1.0.3	2022-07-12@11:10
2x2_2C_8b_C2v_L	7.2761445	10.407407	2.9374099	-0.57213204	-4.2864022	-5.1506229	0.86547279	-4.4468832	-1.0943115	0.85622747	-4.6025721	10.77	-0.061188015	1.0617345	-1.6648349	0.19629516	1.5243611	-0.00021088405	0.25719379	-2.1343617	1.8784444	0.97530864	0.24197407	1.2572735	1.6702648	-0.58641263	-0.19020895	0.079801851	0.25616918	0.0057735452	1.9561992	1.7810849	0.010174709	1.7655826	1.621503e-07	0.003261525	1.4805691	1.2493386	0.31689081	-0.52482005	1.6512975	-0.35783362	-1.6872301	0.001112215	-0.19992202	2.9347951	0.04671695	0.0057509526	0.044570843	0.211048	0.010156529	0.22589333	1.621503e-07	0.0032613791	0.39288834	0.047321384	6.3661788	1.8444136	3.5132914	4.8475309	3.509688	4.913137	3.8191196	2.4492541	-87.656771	R0:N12:S0:1	-62.660721	uncorrelated	b7fd39a	v1.0.3	2022-07-12@11:10
2x2_2C_8b_C2v_L	7.3373252	10.5	2.9738	-0.61351164	-4.2938042	-4.7291403	0.82827568	-4.3158517	-1.0943405	0.85263948	-4.3069952	10.77	-0.10901297	1.0928252	-1.6468671	0.16186993	1.5587419	-0.0017117274	0.22363224	-2.1394647	1.926	1	0.2481	1.2570519	1.6764141	-0.58171559	-0.19201888	0.080439755	0.2658424	0.025274617	1.9556537	1.7677667	0.0083342676	1.7572896	2.9781575e-05	0.0024918062	1.4500938	1.2582664	0.65619618	-0.52007026	1.6826112	-0.31962582	-1.7060755	0.014184494	-0.17635248	3.0065275	0.047812336	0.024827636	0.044872267	0.22397488	0.0083231866	0.23401068	2.9781474e-05	0.0024915463	0.40624402	0.048771745	6.2680885	1.7944047	3.5120215	4.9052418	3.5161675	4.9444782	3.8407379	2.3138548	-86.228015	R0:N12:S0:1	-62.3696	uncorrelated	b7fd39a	v1.0.3	2022-07-12@11:10
2x2_2C_8b_C2v_L	8.9612043	13.907407	2.9374099	-0.65991759	-5.4059145	-4.9561566	1.1555561	-5.9065529	-0.85002312	1.4017932	-4.2886419	10.77	-0.13801025	1.1888937	-1.6674037	1.667463e-06	1.7626095	0.24753715	2.9417338e-05	-2.1188243	1.8784444	0.97530864	0.24197407	1.2974772	1.6969081	-0.39923715	-0.085210985	0.036771211	0.13030769	0.036687456	1.9606164	1.7858124	0	1.8906134	0.26008471	0	1.616789	1.1123492	0.68778067	-0.6380052	1.7624344	-1.5067136e-06	-1.1317754	-1.54793	-2.1477967e-05	2.3622986	0.028334078	0.035757739	0.039351184	0.19732007	0	0.1043168	0.21955303	0	0.31425236	0.033180365	5.213152	2.8027446	3.8987489	3.8798811	3.1316736	4.5234722	3.7801248	3.3793344	-89.642324	R0:N12:S0:1	-62.660721	uncorrelated	b7fd39a	v1.0.3	2022-07-12@11:10
2x2_2C_8b_C2v_L	8.7004877	13.277778	2.9192148	-0.62605996	-5.3339889	-5.1385191	1.1571613	-5.7925444	-0.94404976	1.3979545	-4.4648921	10.77	-0.11006525	1.1674318	-1.6598925	3.2057343e-06	1.7244156	-0.21472742	-1.6010782e-06	-2.109367	1.8546667	0.96296296	0.23891111	1.2931299	1.6895808	-0.42700134	-0.096283004	0.041441447	0.14136255	0.019307105	1.9606726	1.7993921	0	1.8887117	0.18054132	0	1.6382428	1.1282831	0.51570206	-0.62825793	1.7188524	-3.1325098e-06	-1.1497182	1.293224	1.1693484e-06	2.3520184	0.030315216	0.019052107	0.03940122	0.18682523	0	0.10687399	0.16216364	0	0.30280704	0.033617186	5.3729315	2.7034086	3.8586193	3.9714675	3.1723456	4.6867891	3.7865754	3.3655548	-90.105353	R0:N12:S0:1	-62.806282	uncorrelated	b7fd39a	v1.0.3	2022-07-12@11:10
2x2_2C_8b_C2v_L	8.2242034	11.944444	2.9192148	-0.64637516	-5.0818684	-5.0123334	1.1627994	-5.4772555	-0.93158045	1.3561481	-4.4054227	10.77	-0.10693894	1.1367484	-1.6264029	0.039793216	1.6734347	-0.1862178	0.027809945	-2.0763679	1.8546667	0.96296296	0.23891111	1.2817092	1.6876486	-0.48059109	-0.12640777	0.053907255	0.18248065	0.019126451	1.9582121	1.771597	0.00018036653	1.865209	0.11788012	3.3127046e-05	1.5790203	1.1721854	0.54157785	-0.60014202	1.8192644	-0.045117076	-1.2586523	1.0545665	-0.020330831	2.5958868	0.03707873	0.018872311	0.042039052	0.21211753	0.00018037215	0.13020683	0.11117176	3.3127017e-05	0.34019203	0.039356933	5.7233096	2.3709782	3.7273237	4.1716143	3.1931448	4.8760445	3.8031694	3.0208042	-89.29885	R0:N12:S0:1	-62.806282	uncorrelated	b7fd39a	v1.0.3	2022-07-12@11:10
2x2_2C_8b_C2v_L	8.9013188	13.944444	2.9192148	-0.61309729	-5.4113138	-5.1969411	1.1542585	-5.8607877	-0.96103454	1.4013167	-4.4701983	10.77	-0.10948088	1.1775036	-1.6743459	-4.2986125e-07	1.7357141	-0.2238101	-6.2830066e-07	-2.1173262	1.8546667	0.96296296	0.23891111	1.2976195	1.6904646	-0.40339186	-0.084640649	0.036580623	0.12551061	0.018300108	1.9620525	1.8113163	0	1.89506	0.2141538	0	1.6559387	1.1107947	0.48903842	-0.63414291	1.6630387	3.9741581e-07	-1.1164638	1.3944065	4.6197315e-07	2.2568602	0.027442484	0.018074489	0.037973053	0.17615273	0	0.1005142	0.18695042	0	0.29041224	0.031275058	5.2307171	2.8419747	3.9174704	3.9094396	3.1823567	4.5926475	3.784694	3.4877253	-90.222066	R0:N12:S0:1	-62.806282	uncorrelated	b7fd39a	v1.0.3	2022-07-12@11:10
2x2_2C_8b_C2v_L	8.4879092	12.611111	2.9192148	-0.62548371	-5.2343636	-5.0797281	1.160436	-5.6747737	-0.9428104	1.3941975	-4.4402741	10.77	-0.10916805	1.1551427	-1.6443236	-1.7073176e-05	1.7044865	-0.20546417	2.1090115e-05	-2.09537	1.8546667	0.96296296	0.23891111	1.2880703	1.6895494	-0.45104798	-0.10958423	0.046956656	0.16003762	0.019142717	1.9592851	1.7834132	0	1.8791801	0.15689641	0	1.6098668	1.1480539	0.52764166	-0.61798389	1.7849317	1.7631458e-05	-1.1928947	1.2155028	-1.5344407e-05	2.4712272	0.03351079	0.01889042	0.040872583	0.20094382	0	0.11623195	0.14373702	0	0.32119563	0.036418657	5.5369359	2.549557	3.796025	4.0418424	3.1594204	4.7725652	3.7923268	3.2054018	-89.839704	R0:N12:S0:1	-62.806282	uncorrelated	b7fd39a	v1.0.3	2022-07-12@11:11
2x2_2C_8b_C2v_L	7.8593172	11.277778	2.9192148	-0.63504339	-4.8214698	-5.083194	1.1320652	-5.0716664	-1.0184638	1.2111414	-4.5217327	10.77	-0.090125738	1.1077261	-1.6323911	0.11617732	1.6123996	0.1350577	0.15355109	-2.0930426	1.8546667	0.96296296	0.23891111	1.2729414	1.6808046	-0.52166486	-0.14936778	0.063341567	0.20870891	0.012912156	1.9575614	1.7745566	0.0020529473	1.836072	0.063681523	0.0010408645	1.5500204	1.2005255	0.4586194	-0.57267962	1.7684004	-0.15537014	-1.3984805	-0.7487073	-0.11375719	2.7165267	0.040853863	0.012797002	0.042852644	0.21208866	0.002052984	0.15873859	0.062178458	0.001040825	0.35708564	0.04223379	5.9733144	2.1659336	3.6521875	4.4146199	3.3151992	4.941061	3.801977	2.8289209	-88.792262	R0:N12:S0:1	-62.806282	uncorrelated	b7fd39a	v1.0.3	2022-07-12@11:11
2x2_2C_8b_C2v_L	8.8179531	13.314815	2.9556049	-0.67636356	-5.3560705	-4.7283176	1.1580324	-5.8438994	-0.71008671	1.3935674	-4.1352405	10.77	-0.16147587	1.1939689	-1.6543503	2.876758e-07	1.777236	-0.24893414	1.9820582e-07	-2.1169118	1.9022222	0.98765432	0.24503704	1.2930848	1.6998877	-0.41900641	-0.096879892	0.041614189	0.14912824	0.061522235	1.9579598	1.7585149	0	1.8837271	0.23506721	0	1.5778239	1.1313462	0.90913473	-0.63714612	1.869744	-2.7533876e-07	-1.1620578	1.4962495	-1.44066e-07	2.5078156	0.031691763	0.058825188	0.041911956	0.22024101	0	0.11113032	0.20342035	0	0.3379124	0.036539294	5.2632619	2.6465406	3.8211487	3.9353097	3.0985285	4.6148777	3.7867173	3.1838623	-89.086536	R0:N12:S0:1	-62.515161	uncorrelated	b7fd39a	v1.0.3	2022-07-12@11:11
2x2_2C_8b_C2v_L	7.1623743	10.203704	2.9556049	-0.54524159	-4.090909	-4.9568486	0.72585041	-4.262769	-1.094313	0.72504936	-4.4861061	10.77	-0.065204109	1.055079	-1.6568496	0.19869367	1.5129537	-2.6919019e-05	0.2658428	-2.1408019	1.9022222	0.98765432	0.24503704	1.2530917	1.6722982	-0.59792632	-0.20197124	0.084398285	0.27486588	0.0070901886	1.9560713	1.7650344	0.012621718	1.7435138	3.6313317e-09	0.003692034	1.4422625	1.2674285	0.35259168	-0.50408164	1.68782	-0.39623671	-1.7455629	0.00016261152	-0.21279439	3.0302848	0.048709939	0.0070561049	0.04480981	0.22656077	0.012594038	0.24657521	3.6313317e-09	0.0036918799	0.40997783	0.049512747	6.4781313	1.7284327	3.5006221	4.9255071	3.5109665	4.9747721	3.8433052	2.2669817	-86.6425	R0:N12:S0:1	-62.515161	uncorrelated	b7fd39a	v1.0.3	2022-07-12@11:11
2x2_2C_8b_C2v_L	9.0786145	14.203704	2.9556049	-0.65997789	-5.4391183	-4.7708988	1.1555561	-5.9421937	-0.74180621	1.4017932	-4.1280413	10.77	-0.15998016	1.2054459	-1.668779	-6.0596997e-07	1.7919998	0.26293219	-4.4039224e-08	-2.1245607	1.9022222	0.98765432	0.24503704	1.2988167	1.7006776	-0.38920514	-0.081907408	0.03536884	0.12748889	0.058529252	1.9599347	1.7734485	0	1.8897431	0.29442077	0	1.5966205	1.1068258	0.85460805	-0.64382229	1.797189	5.4064434e-07	-1.1359945	-1.6381988	3.2108163e-08	2.3958271	0.027820976	0.0561215	0.039915495	0.20714682	0	0.10488791	0.24206218	0	0.32499287	0.033507662	5.1219473	2.8255021	3.9028367	3.8599912	3.12784	4.4611531	3.7762618	3.3530927	-89.105665	R0:N12:S0:1	-62.515161	uncorrelated	b7fd39a	v1.0.3	2022-07-12@11:11
2x2_2C_8b_C2v_L	8.8682194	13.518518	2.9374099	-0.66214102	-5.357914	-4.9432586	1.1571613	-5.8550066	-0.85780124	1.3979545	-4.2792431	10.77	-0.13739348	1.1833637	-1.6625391	3.707878e-07	1.7536995	-0.24607463	-1.5456753e-08	-2.1133779	1.8784444	0.97530864	0.24197407	1.2952673	1.6981972	-0.40957905	-0.091013676	0.039178322	0.13953292	0.036392466	1.9595629	1.7740613	0	1.8862347	0.25643433	0	1.6000456	1.1218172	0.69536437	-0.63643465	1.8166801	-3.3889238e-07	-1.1487434	1.5491121	1.1260787e-08	2.4298875	0.029999427	0.035475978	0.040445623	0.20715934	0	0.10841188	0.21747156	0	0.32475885	0.034781229	5.2905047	2.7273754	3.8634636	3.8918938	3.0987387	4.5497238	3.7838882	3.288961	-89.586543	R0:N12:S0:1	-62.660721	uncorrelated	b7fd39a	v1.0.3	2022-07-12@11:11
2x2_2C_8b_C2v_L	9.0824752	14.296296	2.9374099	-0.65347518	-5.4402255	-4.9835992	1.1542585	-5.9301453	-0.87446543	1.4013167	-4.2866682	10.77	-0.13578432	1.1942605	-1.6749482	-1.508435e-06	1.7670548	-0.25231395	7.0590552e-07	-2.1222552	1.8784444	0.97530864	0.24197407	1.3000351	1.6983954	-0.38475229	-0.078686776	0.034034528	0.12184008	0.034543989	1.9614019	1.7909179	0	1.8916861	0.29157751	0	1.6204329	1.1023599	0.65709622	-0.63971586	1.7336604	1.3259271e-06	-1.1258656	1.6207257	-5.1671398e-07	2.3235991	0.026760385	0.033728657	0.038559808	0.19275827	0	0.10301899	0.23941555	0	0.31098081	0.032047073	5.1503621	2.8758866	3.931331	3.8517619	3.143474	4.4511994	3.7762475	3.4367234	-89.646354	R0:N12:S0:1	-62.660721	uncorrelated	b7fd39a	v1.0.3	2022-07-12@11:11
2x2_2C_8b_C2v_L	7.9885039	11.537037	2.9556049	-0.68286112	-4.9888015	-4.6313073	1.1104463	-5.197167	-0.50897204	1.2412198	-4.1690519	10.77	-0.14679765	1.1511288	-1.6132319	-1.3537075e-05	1.6838827	-0.15679439	1.5488546e-05	-2.0871525	1.9022222	0.98765432	0.24503704	1.2743341	1.6858964	-0.51222409	-0.14623738	0.06204192	0.20989082	0.049648368	1.9562623	1.7690838	0	1.841294	0.047026149	0	1.5322952	1.2010976	0.88462858	-0.58316706	1.7748253	1.9149396e-05	-1.3797163	0.67329512	-1.1524223e-05	2.7561497	0.041056177	0.047868018	0.043781462	0.21742036	0	0.15482294	0.046256597	0	0.36614184	0.042761996	5.7295916	2.1745836	3.6433561	4.457871	3.3524238	4.9340751	3.8148649	2.7655436	-87.871074	R0:N12:S0:1	-62.515161	uncorrelated	b7fd39a	v1.0.3	2022-07-12@11:11
2x2_2C_8b_C2v_L	7.0924135	9.5	2.9738	0.020406545	-3.7188963	-4.5098662	0.20968978	-3.6863924	-1.0948551	0.15904109	-4.0077064	10.77	-0.078894497	1.043854	-1.5972101	0.19593672	1.4310819	-9.0386184e-05	0.24034562	-2.0439804	1.926	1	0.2481	1.246586	1.7061386	-0.58901951	-0.23197036	0.094567477	0.33782817	0.0063873477	1.9561072	1.7410999	0.027674134	1.6294053	6.4013356e-08	0.0040069919	1.3177335	1.3293964	0.352372	-0.4419773	1.6433503	-0.58402158	-2.0693292	0.00061716693	-0.22551181	3.2820565	0.05424489	0.0063609262	0.045234607	0.25485476	0.027477975	0.34300848	6.4013358e-08	0.0040066857	0.45510776	0.055687341	6.8130006	1.4102086	3.3994686	5.3123391	3.5002613	5.0485026	4.0032899	1.7325906	-83.793166	R0:N12:S0:1	-62.3696	uncorrelated	b7fd39a	v1.0.3	2022-07-12@11:12
2x2_2C_8b_C2v_L	7.7751949	11.185185	2.9374099	-0.68264643	-4.7663199	-4.8683733	0.91685937	-5.0155974	-0.66485825	0.77737063	-4.3736019	10.77	-0.1122669	1.1149707	-1.622873	0.09752708	1.6270621	0.12627854	0.12271355	-2.0914883	1.8784444	0.97530864	0.24197407	1.27013	1.6796641	-0.53352631	-0.15690503	0.066409879	0.21911514	0.024664635	1.9569304	1.778066	0.0019443079	1.8271364	0.029730129	0.00076202767	1.5336216	1.2117861	0.63317729	-0.56633809	1.7293924	-0.1503525	-1.4462716	-0.52820522	-0.096489592	2.7711406	0.042258771	0.024234708	0.04337764	0.21047301	0.0019441979	0.16838708	0.029475464	0.00076204641	0.36599277	0.043318933	5.9643508	2.0982138	3.6132088	4.5473247	3.4014975	4.9265906	3.8117811	2.7364512	-88.041183	R0:N12:S0:1	-62.660721	uncorrelated	b7fd39a	v1.0.3	2022-07-12@11:12
2x2_2C_8b_C2v_L	8.6255516	12.740741	2.9374099	-0.67038742	-5.2505594	-4.8784823	1.160436	-5.7414008	-0.83728878	1.3941975	-4.2628378	10.77	-0.13706478	1.1700138	-1.6449073	-2.4047207e-07	1.7352586	-0.23519627	2.8855604e-08	-2.1005185	1.8784444	0.97530864	0.24197407	1.2896359	1.6979984	-0.43691405	-0.10587462	0.045350991	0.16106645	0.037078076	1.9580354	1.7563067	0	1.8785813	0.21383496	0	1.5744373	1.1454316	0.72507452	-0.62468506	1.8929139	2.3404307e-07	-1.1805286	1.4381549	-2.0980684e-08	2.5495294	0.033698132	0.036116658	0.042046178	0.22246601	0	0.11613696	0.18810658	0	0.34099745	0.037830362	5.4594885	2.5510003	3.7858222	3.9654445	3.0748778	4.681438	3.7949874	3.1112825	-89.372863	R0:N12:S0:1	-62.660721	uncorrelated	b7fd39a	v1.0.3	2022-07-12@11:12
2x2_2C_8b_C2v_L	8.4896713	12.425926	2.9556049	-0.68515935	-5.2306506	-4.6815041	1.1614049	-5.6612436	-0.66284338	1.3839598	-4.1428267	10.77	-0.15972627	1.1782545	-1.6368606	3.4429366e-07	1.7500912	-0.22567355	-2.0220724e-07	-2.1053432	1.9022222	0.98765432	0.24503704	1.2856213	1.6972026	-0.45573711	-0.11663152	0.049816051	0.17606206	0.060146192	1.9566491	1.7482598	0	1.8729505	0.16127548	0	1.5535312	1.1617969	0.93557171	-0.61746471	1.907512	-3.7053359e-07	-1.2115815	1.2594916	1.4697908e-07	2.6348257	0.036120954	0.057546894	0.043283008	0.23035466	0	0.1224714	0.14778892	0	0.35321449	0.039821617	5.4525712	2.4296679	3.7374655	4.0792951	3.12484	4.8098781	3.7994796	2.9798959	-88.85678	R0:N12:S0:1	-62.515161	uncorrelated	b7fd39a	v1.0.3	2022-07-12@11:12
