2x2_2C_8b_C2v_L	6.8654666	6.9444444	1.7163667	0.09211002	-2.1954802	-2.7376322	0.24934756	-2.7375944	0.24934465	0.29847902	-2.778611	9.97	0.0007864083	0.077980708	-0.12691988	0.0059152034	0.12691895	-0.0059151168	0.001680687	-0.15940647	0.21462222	0.11111111	0.026411112	1.3333333	1.9999997	-5.9497813e-08	-1.5530245e-09	7.2576939e-10	0.83644103	4.423036e-07	0.055738384	1.9338111	2.3523782e-05	1.9336525	2.3521997e-05	1.2171828e-06	0.7312299	1.8363798	-0.0036420967	-1.2693826	0.20332245	-0.026588698	-0.20373257	0.026587247	-0.0052592461	3.226377	0.029017051	4.4230348e-07	0.053819367	0.10748984	2.3523449e-05	0.10774351	2.3521664e-05	1.217182e-06	0.54429353	0.029048956	7.7767478	7.0899886	0.7874715	7.8326723	0.78897309	7.8324145	5.939658	2.5052523	-63.407421	R0:N12:S0:1	-66.029067	uncorrelated	b7fd39a	v1.0.3	2022-06-29@10:49
2x2_2C_8b_C2v_L	6.8654666	7.2777778	1.7163667	0.092110019	-2.1954802	-2.7376322	0.24934751	-2.7375944	0.2493446	0.29847885	-2.7786109	9.97	0.00078644864	0.077977511	-0.12691733	0.0059133585	0.1269164	-0.0059132717	0.001679137	-0.15940425	0.21462222	0.11111111	0.026411112	1.3333333	1.9999992	-1.558776e-07	-4.3023657e-09	1.9488652e-09	0.69277391	4.8647045e-07	0.12707644	1.9339803	2.5085361e-05	1.9339185	2.5083201e-05	9.010618e-07	1.2341417	1.6927079	-0.0036776037	-1.7816817	0.36498863	-0.026241966	-0.36526761	0.026240271	-0.0038258365	3.2295852	0.037709727	4.8647031e-07	0.11735716	0.087373517	2.5084984e-05	0.087455723	2.5082825e-05	9.0106145e-07	0.52622317	0.037734282	7.544227	6.1674575	1.3075623	7.4788191	1.3084665	7.4785174	4.5812206	2.4274265	-62.381506	R0:N12:S0:1	-66.029067	uncorrelated	b7fd39a	v1.0.3	2022-06-29@10:49
2x2_2C_8b_C2v_L	6.8654665	7.3888889	1.7163667	0.092110019	-2.1954802	-2.7376322	0.24934751	-2.7375943	0.24934459	0.29847884	-2.7786109	9.97	0.00078646498	0.077977257	-0.12691707	0.0059131513	0.12691614	-0.0059130688	0.001678969	-0.15940399	0.21462222	0.11111111	0.026411112	1.3333333	1.999999	-2.0602948e-07	-5.7897723e-09	2.5984911e-09	0.63506954	4.9165128e-07	0.18580927	1.9377172	2.5194255e-05	1.9376735	2.5192071e-05	7.7474487e-07	1.3987196	1.6350072	-0.0036155749	-2.0673546	0.41281852	-0.025699324	-0.41305251	0.025697634	-0.0033215891	3.0234966	0.038664256	4.9165114e-07	0.16560132	0.07660592	2.5193877e-05	0.076660181	2.5191693e-05	7.7474465e-07	0.46062799	0.038684919	7.3773926	5.5289657	1.4458234	7.2988677	1.4465545	7.2985685	4.1847805	2.8414459	-62.086294	R0:N12:S0:1	-66.029067	uncorrelated	b7fd39a	v1.0.3	2022-06-29@10:49
2x2_2C_8b_C2v_L	6.8654666	7.1666667	1.7163667	0.09211002	-2.1954801	-2.7376322	0.24934758	-2.7375943	0.24934467	0.29847913	-2.7786109	9.97	0.00078646462	0.077983011	-0.12692142	0.0059161209	0.12692048	-0.0059160325	0.0016814969	-0.15940768	0.21462222	0.11111111	0.026411112	1.3333333	1.9999994	-1.1533015e-07	-3.1249495e-09	1.4293061e-09	0.74676999	4.747863e-07	0.092348135	1.9321818	2.4786681e-05	1.9320964	2.4784626e-05	1.028313e-06	1.0565119	1.7467027	-0.0036925058	-1.5673244	0.31022334	-0.026587528	-0.31054427	0.026585896	-0.0043573192	3.336611	0.035926759	4.7478616e-07	0.087138013	0.09673575	2.4786313e-05	0.096857296	2.4784257e-05	1.0283125e-06	0.56395243	0.035955058	7.6502555	6.5896386	1.1383348	7.6297908	1.1394163	7.6295005	5.037127	2.1823739	-62.701586	R0:N12:S0:1	-66.029067	uncorrelated	b7fd39a	v1.0.3	2022-06-29@10:49
2x2_2C_8b_C2v_L	6.8654666	7.0555556	1.7163667	0.092110025	-2.1954801	-2.7376322	0.24934759	-2.7375943	0.24934466	0.29847912	-2.7786109	9.97	0.00078644416	0.077982946	-0.12692143	0.0059161639	0.1269205	-0.0059160818	0.0016815264	-0.15940774	0.21462222	0.11111111	0.026411112	1.3333333	1.9999996	-8.3433379e-08	-2.2176157e-09	1.0273555e-09	0.79532038	4.596375e-07	0.070448983	1.932623	2.426017e-05	1.9325074	2.4258309e-05	1.1366939e-06	0.88335186	1.7952547	-0.0036780918	-1.4020874	0.25330105	-0.026703065	-0.25366155	0.026701559	-0.0048488947	3.3315886	0.032893722	4.5963737e-07	0.067393582	0.10309173	2.4259816e-05	0.10326716	2.4257955e-05	1.1366932e-06	0.56734513	0.032924748	7.723281	6.8801053	0.95369499	7.7483809	0.95496061	7.7481092	5.5037199	2.206992	-63.044519	R0:N12:S0:1	-66.029067	uncorrelated	b7fd39a	v1.0.3	2022-06-29@10:50
2x2_2C_8b_C2v_L	7.7309264	7.3888889	1.9327333	0.092110553	-2.5549998	-3.5001509	0.25302427	-3.5001366	0.25302035	0.29893353	-4.3113623	9.97	5.3630285e-06	0.1776421	-0.29275789	0.0013080968	0.29275688	-0.0013043035	-0.0016645575	-0.40448092	0.42924445	0.22222222	0.052822223	1.3333332	1.9999895	-4.6612225e-06	-3.2834637e-07	1.3260527e-07	0.31613584	0	1.1328818	1.880851	5.8719308e-07	1.8808443	5.8377484e-07	3.3956237e-07	1.841084	1.3160843	-1.2356237e-05	-2.9631457	1.031918	-0.0032544802	-1.0319648	0.0032449683	0.0020878571	1.5809861	0.048234605	0	0.53053443	0.12012507	5.8719289e-07	0.12013153	5.8377465e-07	3.3956236e-07	0.15163815	0.048241029	5.4640934	2.2696402	2.7463238	5.7631413	2.7464082	5.7630634	4.0670462	3.8578272	-68.910527	R0:N12:S0:1	-64.298133	uncorrelated	b7fd39a	v1.0.3	2022-06-29@10:50
2x2_2C_8b_C2v_L	7.7309255	8.2777778	1.9327333	0.092109985	-3.0568104	-4.3630904	0.25641518	-4.3630838	0.25640442	0.30071561	-5.3556908	9.97	-6.1979591e-06	0.19350137	-0.32477878	-0.0013111891	0.32477612	0.0012703331	-0.0021720847	-0.44866804	0.42924445	0.22222222	0.052822223	1.3333332	1.9999849	-5.3392251e-06	-2.3745385e-07	1.1027392e-07	0.053203039	0	1.942145	1.9495836	1.1381553e-07	1.9495862	1.0682605e-07	3.3780818e-07	1.9460105	1.0531685	6.4034474e-06	-0.92473797	0.87509896	0.0012753098	-0.87507278	-0.0012355649	0.0021061813	0.91268893	0.012595424	0	0.057134217	0.049782222	1.1381553e-07	0.049779753	1.0682604e-07	3.3780814e-07	0.053206331	0.012588719	4.3047361	3.7256425	3.8087977	4.2015917	3.8087707	4.2016254	4.1427435	3.8556539	-74.767023	R0:N12:S0:1	-64.298133	uncorrelated	b7fd39a	v1.0.3	2022-06-29@10:50
2x2_2C_8b_C2v_L	7.7309319	7.8333333	1.9327333	0.092110184	-3.2562056	-4.7088267	0.25631369	-4.7088259	0.25630776	0.30027845	-5.787094	9.97	0.0001691746	0.19950931	-0.33724776	-0.0043446518	0.33724811	0.0043444187	0.0020132022	-0.46617262	0.42924445	0.22222222	0.052822223	1.3333333	1.9999978	-9.882952e-07	-5.455149e-08	2.7091557e-08	0.065497299	2.6208479e-09	1.9071461	1.9427965	1.26945e-06	1.9427964	1.2693167e-06	2.6016165e-07	1.9452706	1.0654969	-0.00019060233	-1.1609093	0.9289226	0.0042896037	-0.92892357	-0.004289378	-0.0019480015	0.90980499	0.015239232	2.6208479e-09	0.084232048	0.053931235	1.2694488e-06	0.053931347	1.2693155e-06	2.601616e-07	0.051734111	0.015239345	4.3714149	2.6522894	3.1371072	4.2287985	3.1371054	4.228799	4.2189143	3.1722559	-77.486207	R0:N12:S0:1	-64.298133	uncorrelated	b7fd39a	v1.0.3	2022-06-29@10:50
2x2_2C_8b_C2v_L	7.7309325	8.0555556	1.9327333	0.092110077	-3.3403825	-4.854829	0.25702763	-4.8548296	0.25701608	0.30177034	-5.9678489	9.97	-1.5596937e-05	0.20176683	-0.34258568	-0.00036682755	0.34258567	0.00036590549	-0.00018709528	-0.47271257	0.42924445	0.22222222	0.052822223	1.3333333	1.9999985	-5.5753855e-07	-2.7696575e-08	1.3168323e-08	0.051095794	0	1.9362203	1.9538532	9.0309826e-09	1.9538533	8.9856367e-09	1.9608532e-09	1.9517367	1.0510841	1.5451112e-05	-0.98100246	0.83429396	0.00035908796	-0.83429279	-0.00035818566	0.00017018852	0.86403816	0.012121742	0	0.062774303	0.045628615	9.0309825e-09	0.045628505	8.9856367e-09	1.9608532e-09	0.047655493	0.012119383	4.2277514	3.7848512	3.7862856	4.2283652	3.7862845	4.2283666	4.1328626	3.8674199	-78.535458	R0:N12:S0:1	-64.298133	uncorrelated	b7fd39a	v1.0.3	2022-06-29@10:50
2x2_2C_8b_C2v_L	7.730931	7.6111111	1.9327333	0.092109868	-2.5210443	-3.4416773	0.25288034	-3.4416636	0.25287569	0.29886662	-4.2399875	9.97	3.113011e-07	0.17626882	-0.29019567	0.0019890063	0.29019608	-0.0019822322	-0.0017101762	-0.40096448	0.42924445	0.22222222	0.052822223	1.3333333	1.9999965	-1.5683622e-06	-1.1223195e-07	4.5224271e-08	0.2276828	0	1.4700475	1.8763989	1.0342632e-06	1.8763933	1.027189e-06	3.3584316e-07	1.8664939	1.227666	-5.8394194e-07	-2.5196372	1.1721902	-0.0039968592	-1.1722311	0.0039831396	0.0020947007	1.4250214	0.042354677	0	0.42377421	0.12180501	1.0342627e-06	0.12181023	1.0271885e-06	3.3584314e-07	0.12841649	0.042354033	5.0040919	2.8050799	3.0944061	5.2207098	3.0944645	5.2206421	4.1972055	3.7675276	-68.259359	R0:N12:S0:1	-64.298133	uncorrelated	b7fd39a	v1.0.3	2022-06-29@10:51
2x2_2C_8b_C2v_L	8.5963616	9.1666667	2.1491	0.092109985	-3.0542419	-4.3573922	0.25641538	-4.3573856	0.25640458	0.30071706	-5.3463178	9.97	-9.2534946e-07	0.29896826	-0.5019384	9.7235189e-05	0.50193798	-9.4441985e-05	0.001149295	-0.69894687	0.64386667	0.33333333	0.079233334	1.3333328	1.9999617	-1.7572973e-05	-1.0493056e-06	4.8321119e-07	0.065559192	0	1.9531704	1.9351525	7.4551865e-10	1.9351523	7.0330378e-10	9.6808864e-08	1.9149072	1.0654044	1.0882253e-06	-0.81227889	0.98465762	-0.00010206185	-0.98465905	9.9130079e-05	-0.0011002639	1.1594172	0.015327824	0	0.046450067	0.063810005	7.4551865e-10	0.063810164	7.0330378e-10	9.6808862e-08	0.082918417	0.015299332	4.4775094	3.575883	3.7596117	4.2592008	3.7596127	4.2591995	4.0505601	3.903213	-75.193763	R0:N12:S0:1	-62.5672	uncorrelated	b7fd39a	v1.0.3	2022-06-29@10:51
2x2_2C_8b_C2v_L	8.5963283	8.5	2.1491	0.092110184	-3.2536071	-4.7029666	0.25631754	-4.7029658	0.25631161	0.30027987	-5.7775154	9.97	1.8191484e-05	0.30721884	-0.51996539	0.00056342658	0.51996537	-0.00056330341	-0.0014881333	-0.72537986	0.64386667	0.33333333	0.079233334	1.3333322	1.9999344	-3.240835e-05	-2.0820531e-06	9.504395e-07	0.081841125	0	1.9311308	1.9202232	2.5304873e-08	1.9202232	2.5293859e-08	1.7330722e-07	1.9018408	1.0816455	-2.1824468e-05	-0.97311134	1.0832962	-0.00060461084	-1.0832967	0.00060447908	0.0014855992	1.2364071	0.018792602	0	0.068081695	0.078207446	2.5304873e-08	0.0782075	2.5293859e-08	1.7330721e-07	0.095260798	0.018759901	4.5622143	3.5216987	3.7091045	4.3188253	3.7091049	4.3188248	4.1064629	3.8470287	-78.008346	R0:N12:S0:1	-62.5672	uncorrelated	b7fd39a	v1.0.3	2022-06-29@10:51
2x2_2C_8b_C2v_L	8.5962365	7.8333333	2.1491	0.092110588	-3.4468731	-4.8803967	0.25303897	-4.8804048	0.25303494	0.30202623	-5.7680926	9.97	3.4350095e-05	0.31552496	-0.52917834	0.001849197	0.52917868	-0.001846691	-0.0036860777	-0.72421338	0.64386667	0.33333333	0.079233334	1.3333305	1.999868	-7.2620903e-05	-5.2254936e-06	2.3552266e-06	0.1106953	1.1686114e-10	1.894299	1.8954128	2.9237345e-07	1.895414	2.9158181e-07	1.1810328e-06	1.8730916	1.1104452	-4.3875196e-05	-1.1785625	1.2233522	-0.0020886456	-1.2233437	0.0020858209	0.0039479928	1.3856883	0.024615027	1.1686114e-10	0.10395361	0.10189351	2.9237342e-07	0.10189242	2.9158178e-07	1.1810324e-06	0.12201937	0.024581005	4.7141061	3.4298941	3.6292909	4.417863	3.629285	4.4178724	4.2172809	3.7375169	-79.320591	R0:N12:S0:1	-62.5672	uncorrelated	b7fd39a	v1.0.3	2022-06-29@10:51
2x2_2C_8b_C2v_L	8.596361	8.8333333	2.1491	0.092110077	-3.3380856	-4.8492008	0.25702765	-4.8492014	0.25701608	0.30177036	-5.9583233	9.97	-1.1267759e-06	0.31161959	-0.52821665	4.5941427e-05	0.52821674	-4.5731432e-05	0.00014580734	-0.7362061	0.64386667	0.33333333	0.079233334	1.3333328	1.9999615	-1.7817493e-05	-1.0677232e-06	4.916047e-07	0.066902808	0	1.9479695	1.9343739	1.5421875e-10	1.9343739	1.5281272e-10	1.4844736e-09	1.9163594	1.0667308	1.2905349e-06	-0.8549842	0.99016037	-4.7186868e-05	-0.99016046	4.6971255e-05	-0.00013823079	1.1487523	0.015614058	0	0.0515596	0.064562446	1.5421875e-10	0.064562454	1.5281272e-10	1.4844736e-09	0.081552556	0.015582673	4.4874724	3.5712024	3.7567634	4.2623235	3.7567635	4.2623233	4.055574	3.9012239	-79.016627	R0:N12:S0:1	-62.5672	uncorrelated	b7fd39a	v1.0.3	2022-06-29@10:51
2x2_2C_8b_C2v_L	8.5962967	8.1666667	2.1491	0.092109868	-3.4136382	-4.8537332	0.25293859	-4.8537487	0.25293369	0.30183412	-5.7516171	9.97	-3.8335593e-09	0.31444892	-0.52820878	0.0021800861	0.52820984	-0.0021765652	0.0010256542	-0.7233224	0.64386667	0.33333333	0.079233334	1.3333316	1.9999109	-4.6366629e-05	-3.1493e-06	1.434173e-06	0.093274038	0	1.9189267	1.9106796	3.8508194e-07	1.9106805	3.8384068e-07	8.3506241e-08	1.8875234	1.0930472	4.7258742e-09	-1.0449499	1.1402314	-0.002379377	-1.1402249	0.0023755415	-0.0010429354	1.3173779	0.021148418	0	0.080028393	0.087356612	3.8508189e-07	0.087355812	3.8384063e-07	8.3506239e-08	0.10862383	0.021113352	4.6325014	3.4748052	3.6780865	4.3569173	3.6780821	4.3569237	4.1424125	3.8045647	-78.984539	R0:N12:S0:1	-62.5672	uncorrelated	b7fd39a	v1.0.3	2022-06-29@10:51
2x2_2C_8b_C2v_L	9.4599251	9.1666667	2.3654667	0.092099231	-5.6072606	-6.589276	0.25681622	-6.5892727	0.25681013	0.30075571	-5.5882184	9.97	-0.0014161218	0.55054557	-0.8441212	-0.014363547	0.84412143	0.014365744	-0.0017186374	-0.99429099	0.85848889	0.44444444	0.10564444	1.3332966	1.9993425	-0.00061543167	-8.0848997e-05	3.7179894e-05	0.080396097	2.3072324e-07	1.9672468	1.9315257	1.5322015e-05	1.9315255	1.5326687e-05	1.477516e-07	1.8504336	1.0798094	0.0019404497	-0.64756036	1.0097078	0.015012665	-1.0097097	-0.015014948	0.0014465443	1.5602357	0.018526458	2.3072322e-07	0.032631973	0.067350374	1.5321953e-05	0.067350565	1.5326625e-05	1.477516e-07	0.14180229	0.018432883	4.7991097	3.2713505	3.7526597	4.2735651	3.7526621	4.273562	3.9307028	3.8694073	-90.554039	R0:N12:S0:1	-60.836267	uncorrelated	b7fd39a	v1.0.3	2022-06-29@10:52
2x2_2C_8b_C2v_L	9.461563	8.2777778	2.3654667	0.092111451	-4.6818086	-5.9354812	0.25352567	-5.9354816	0.25352135	0.30427251	-6.0180376	9.97	-0.00034214116	0.50256827	-0.80026768	-0.0013376527	0.80026738	0.0013345547	0.0065480882	-1.0288126	0.85848889	0.44444444	0.10564444	1.3333291	1.9998376	-0.00010227355	-8.7454212e-06	3.9623671e-06	0.11158177	1.4000708e-08	1.9455962	1.8983125	1.4833969e-07	1.8983128	1.4765393e-07	2.4989134e-06	1.8149754	1.1107001	0.00049423121	-0.80740096	1.2077633	0.001498487	-1.2077612	-0.0014950197	-0.0058213929	1.7300335	0.024807152	1.4000708e-08	0.054201772	0.099261229	1.4833968e-07	0.099260995	1.4765392e-07	2.498912e-06	0.17269212	0.024690127	5.0038275	3.135748	3.6508523	4.4059864	3.6508501	4.4059896	3.9553973	3.770451	-87.285183	R0:N12:S0:1	-60.836267	uncorrelated	b7fd39a	v1.0.3	2022-06-29@10:52
2x2_2C_8b_C2v_L	9.461614	8.7222222	2.3654667	0.092109868	-4.9433316	-6.1145954	0.254515	-6.1145861	0.25451284	0.3020378	-5.921064	9.97	-3.8335593e-09	0.51709534	-0.81282281	-0.0033544972	0.81282222	0.0033436595	0.007866175	-1.0216672	0.85848889	0.44444444	0.10564444	1.3333296	1.9998669	-8.4400564e-05	-7.4528088e-06	3.2823997e-06	0.094522567	0	1.9566063	1.915218	8.8546028e-07	1.9152178	8.7974625e-07	3.3894355e-06	1.837727	1.0938064	5.347963e-09	-0.73519713	1.1134034	0.0036329377	-1.1134055	-0.0036211962	-0.0068188322	1.623699	0.021434515	0	0.043217709	0.083074439	8.8546006e-07	0.083074695	8.7974603e-07	3.389433e-06	0.15300439	0.02132737	4.8856668	3.2151063	3.7008574	4.3386438	3.7008593	4.3386413	3.9379497	3.8358411	-88.147337	R0:N12:S0:1	-60.836267	uncorrelated	b7fd39a	v1.0.3	2022-06-29@10:52
