CDMFT_iterations	CDMFT_method	D	D_ave	E0_1	E0_2	E_kin	GS_consistency	M	M_ave	U	U_1_ave	convergence	dist_function	e	e_2_ave	e_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_2_ave	mu_ave	n_1	n_2	sb1_1	sb1_1_ave	sb2_1	sb2_1_ave	sb3_1	sb3_1_ave	sb4_1	sb4_1_ave	sb5_1	sb5_1_ave	sb6_1	sb6_1_ave	sb7_1	sb7_1_ave	sb8_1	sb8_1_ave	script	sector_1	sector_2	tbA1down_1	tbA1down_1_ave	tbA1up_1	tbA1up_1_ave	tbA2down_1	tbA2down_1_ave	tbA2up_1	tbA2up_1_ave	tbA3down_1	tbA3down_1_ave	tbA3up_1	tbA3up_1_ave	tbA4down_1	tbA4down_1_ave	tbA4up_1	tbA4up_1_ave	tbA5down_1	tbA5down_1_ave	tbA5up_1	tbA5up_1_ave	tbA6down_1	tbA6down_1_ave	tbA6up_1	tbA6up_1_ave	tbA7down_1	tbA7down_1_ave	tbA7up_1	tbA7up_1_ave	tbA8down_1	tbA8down_1_ave	tbA8up_1	tbA8up_1_ave	tbB1down_1	tbB1down_1_ave	tbB1up_1	tbB1up_1_ave	tbB2down_1	tbB2down_1_ave	tbB2up_1	tbB2up_1_ave	tbB3down_1	tbB3down_1_ave	tbB3up_1	tbB3up_1_ave	tbB4down_1	tbB4down_1_ave	tbB4up_1	tbB4up_1_ave	tbB5down_1	tbB5down_1_ave	tbB5up_1	tbB5up_1_ave	tbB6down_1	tbB6down_1_ave	tbB6up_1	tbB6up_1_ave	tbB7down_1	tbB7down_1_ave	tbB7up_1	tbB7up_1_ave	tbB8down_1	tbB8down_1_ave	tbB8up_1	tbB8up_1_ave	time	tpd	tpd_ave	tpp	tpp_2_ave	tpp_ave	tppp	tppp_2_ave	tppp_ave	trb1_1	trb1_1_ave	trb2_1	trb2_1_ave	trb3_1	trb3_1_ave	trb4_1	trb4_1_ave	trb5_1	trb5_1_ave	trb6_1	trb6_1_ave	trb7_1	trb7_1_ave	trb8_1	trb8_1_ave	version	
1	Broyden	0	0.002574410094	-110.6670064	-93.15068576	-0.5432118435	YY	0	1.126329707e-06	10.74223647	0.5616832455	self-energy	sharp_wc_2_b_35	1.3251661	2	1.253011732	-0.1275824442	1.987597712	4.837225172	0.7389084048	1.839774435	0.0183484013	42.65086386	0.001066130955	-23.00979153	1.999991255	4.066895384	0.06383969825	-0.1059609387	1.160667027	4.534161062	0.2554089317	a248bdd	2x2_2C_8b_C2v_L	12.96900182	1.55641364	2	1.725416122	1.0000031865477013	0.9999999999999998	0.2503735163	-0.2370868754	2.486945502	-3.498242491	0.7386946313	-0.1630954969	-2.330397427	0.04085030824	0.02934816113	-0.01578537836	1.738119492	-0.4054689936	0.186206544	-2.847872835	-1.835948517	1.37562087	boucle_AF.py	R0:S0:1	uncorrelated	-0.0003467508307	0.006562833805	0.001125930323	0.004188987054	0.0002944554839	-0.001801351589	0.0008725844768	-0.001737955347	-0.001345948993	0.001129278442	-0.001062042394	0.000914146566	0.001772709995	-0.0001961519219	0.001782985276	-0.0001984117275	-4.484984276e-05	1.834509583e-05	0.0002504572422	6.63951659e-06	0.000204167049	-0.005682856334	0.0003039328089	-0.005693544479	0.007416911214	-0.02440741341	0.006489271254	-0.02400685284	-0.001013118986	-0.003832428439	-0.002863460101	-0.003131304786	-0.001505586817	0.006629516194	-0.0002384032486	0.004290727386	-0.0007001387539	-0.001345099342	-0.0003231409342	-0.001249890985	0.0006868428014	-0.0009841520894	0.0004480169127	-0.0007693229188	-0.002081054377	0.0002175782094	-0.002060384371	0.0002155704543	-6.132487097e-05	-1.567831104e-05	0.000236538232	-2.78604582e-05	-0.001038956351	0.006421936401	-0.001059863534	0.006492593481	0.005928082055	-0.02347050082	0.0051486411	-0.02323778323	-0.0006018164399	-0.003251494666	-0.002434016603	-0.002664996347	2025-01-19@23:23	2.7131637	-0.5858235636	1	-1.942890293e-16	-0.221186861	-0.318924249	-2.775557562e-17	0.09687942069	-8.011133316e-06	4.513677885e-05	-5.47120428e-06	-2.504032617e-05	-2.655055854e-05	2.585610384e-06	-0.0001745895816	3.704393922e-06	-0.0001873757085	0.0001008068904	-2.479349539e-06	1.781043191e-06	-1.696844302e-05	4.006596765e-06	4.037698702e-06	-3.751343956e-05	v2.7.1	
2	Broyden	0	0.001932527676	-110.7729453	-93.31068576	-0.5192146021	YY	0	-1.244380139e-06	10.74223647	0.5669443106	self-energy	sharp_wc_2_b_35	1.3251661	2	1.253398909	-0.1251936402	1.896489322	4.839024687	0.7354401162	1.909160073	0.01773552664	42.65287189	0.0009705214274	-23.00979325	1.999992663	4.051573814	0.06069835827	-0.1025093276	1.177214625	4.551148663	0.251038494	a248bdd	2x2_2C_8b_C2v_L	12.98900182	1.561743332	2	1.727192731	1.0000060010177767	0.9999999999999999	0.2492908175	-0.3229863149	2.485289952	-3.483764138	0.758676313	-0.1576636714	-2.265686156	0.03826000807	0.02680758106	-0.01448709691	1.733891256	-0.3873009852	0.1858011286	-2.847406709	-1.838119803	1.353535561	boucle_AF.py	R0:S0:1	uncorrelated	-0.00843775182	0.1000189723	-0.008444068958	0.1000918031	-0.001581979927	-0.019600582	-0.001624147356	-0.0195971494	-0.002105506902	0.001087038306	-0.002181985477	0.001132698507	0.001701222657	5.222830886e-05	0.001718541618	5.289846309e-05	-4.546761608e-05	3.134235166e-05	0.0002497165952	2.024568103e-05	-0.004289520317	-0.008571806446	-0.004795181076	-0.008455051828	-0.0008378252851	0.001149912139	-3.10776191e-06	0.0003433161703	-0.001612404298	0.00131118148	0.00345428045	-0.0003855590819	-0.008124009833	0.0999701744	-0.008142087869	0.1000335282	-0.002170081085	-0.01951723898	-0.002203601992	-0.01950695627	0.003189687317	-0.001285739464	0.003292088275	-0.001343164797	-0.002152884141	-3.039969777e-05	-0.002128215527	-3.161536067e-05	-5.81462671e-05	-2.738065399e-05	0.0002397183054	-3.914215937e-05	0.002889266971	0.009023921547	0.002908725623	0.008933084527	-9.77046857e-06	0.000489125442	0.0006092400177	-3.536146121e-06	0.0001526680392	0.0003348815414	0.004782469264	-0.001027022445	2025-01-19@23:34	2.7131637	-0.5832361693	1	1.942890293e-16	-0.2208264571	-0.318924249	1.387778781e-16	0.09654837541	5.852552915e-05	-7.274540972e-05	-3.41917867e-05	2.766249689e-05	-2.944328134e-05	8.751286282e-07	-0.0001900614368	4.089351617e-06	-0.0001633569365	8.827991185e-05	-4.612563589e-06	2.638159347e-06	-5.562998443e-06	1.919458652e-05	1.690291507e-06	-4.869529795e-05	v2.7.1	
5	Broyden	0	0.003171014687	-110.8501498	-93.47068576	-0.4826676438	YY	0	1.238806149e-06	10.74223647	0.5691342378	self-energy	sharp_wc_2_b_35	1.3251661	2	1.253955849	-0.1167099734	1.961528658	4.802395822	0.7434536246	1.716553922	0.0175397099	42.64795752	0.001100470176	-23.00978798	1.999988162	4.053227936	0.06054127044	-0.09715043506	1.191916575	4.523678482	0.2484071609	a248bdd	2x2_2C_8b_C2v_L	13.00900182	1.564025616	2	1.729519799	1.0000136181477437	0.9999999999999999	0.2452907858	-0.2570609444	2.472961501	-3.504394032	0.7060313968	-0.1554244522	-2.421362772	0.0405699361	0.03404453311	-0.01840833559	1.733164884	-0.3852518403	0.1842376999	-2.83816567	-1.830951727	1.334364871	boucle_AF.py	R0:S0:1	uncorrelated	-0.001752560497	0.05226383785	-0.001760602757	0.05239432588	0.0002897907561	-0.01214027184	0.0003264151097	-0.01214365383	-0.0004806287932	-0.0006854032032	-0.000410260639	-0.0007107309593	0.001815594	-1.453036705e-05	0.001840734831	-1.703105172e-05	-2.165249984e-05	3.138126732e-05	0.0002747953353	2.009463913e-05	-0.0001938697549	-0.008356852473	0.0002848785402	-0.008420569905	0.001946096226	-0.004783404171	0.000757567008	-0.003608578457	0.004449225431	-0.002221751261	-0.003089863211	0.0003131950439	-0.00202337175	0.05226779819	-0.002023833661	0.05241637734	0.0004947597542	-0.0121224848	0.0005290036257	-0.01213815776	-0.0002087032419	0.0008173445647	-0.0002743794937	0.0008531121102	-0.002165636001	2.532104401e-05	-0.002135017947	2.423169097e-05	-8.303459412e-05	-2.723428737e-05	0.0002158718919	-3.94601212e-05	0.001249529842	0.008002775168	0.001428170586	0.00802884364	0.00112600259	-0.004107372789	0.0002420686852	-0.003355793674	0.002890383007	-0.001299705451	-0.00406577283	0.0007837702984	2025-01-19@23:53	2.7131637	-0.5793507764	1	-3.885780586e-16	-0.2200848696	-0.318924249	-1.110223025e-16	0.09604359182	0.0003306641225	-0.0003106891046	-0.0001627829444	6.857253423e-05	-2.887035783e-05	-9.097251419e-06	-0.0001408499744	4.782224225e-06	-0.0002289930932	0.0001238431831	-9.525809034e-06	1.065654338e-05	-6.865004639e-06	2.679856932e-05	6.440621094e-06	-0.0001377926244	v2.7.1	
4	Broyden	0	0.00554630504	-110.9580265	-93.63068576	-0.4846915605	YY	0	-5.125735877e-06	10.74223647	0.579140397	self-energy	sharp_wc_2_b_35	1.3251661	2	1.253993468	-0.1140201644	1.503836579	4.82961103	0.7191276591	2.06796441	0.01626783444	42.65779985	0.0007689006273	-23.00979757	1.999995638	4.01790956	0.05471853553	-0.09296965386	1.201964367	4.583913304	0.2446884308	a248bdd	2x2_2C_8b_C2v_L	13.02900182	1.574117457	2	1.729957101	0.9999815550490567	1.0	0.2442826608	-0.6787077045	2.477742536	-3.416779069	0.8051026925	-0.1453046908	-2.106864042	0.032623401	0.02054564826	-0.01121477422	1.724989566	-0.351346206	0.1835904999	-2.842746836	-1.841408137	1.32177249	boucle_AF.py	R0:S0:1	uncorrelated	-0.007754942655	0.1885567832	-0.007735096395	0.1880942592	-0.001784596938	-0.04021998548	-0.001802115598	-0.04021789824	-0.00127843487	-0.0008580203097	-0.001357708914	-0.0008259952598	0.001089210159	0.0002685518582	0.001097231454	0.0002700692116	-7.206369102e-05	5.751816398e-05	0.0002227535033	4.695009729e-05	-0.003016335296	-0.02496068601	-0.003684635842	-0.02485914602	0.0003210447593	-0.004330359553	0.001758036743	-0.005874806201	-0.005790649728	0.002331360938	0.00436045411	-0.00105852964	-0.007265672484	0.1881997406	-0.007265098542	0.187739395	-0.002302786192	-0.04009703434	-0.002306593348	-0.04008940296	0.00253234324	0.0006588120723	0.00264818368	0.0006122743076	-0.001512176434	-0.0002549664392	-0.001488883097	-0.0002566527713	-2.292036662e-05	-5.387661796e-05	0.0002748041338	-6.55117115e-05	0.001357137429	0.02546950337	0.001192114934	0.02540098688	0.00148483519	-0.005329471276	0.002547011322	-0.00632778955	-0.003476973548	0.0009316411917	0.005917115123	-0.001862304786	2025-01-20@00:08	2.7131637	-0.5795184099	1	-2.498001805e-16	-0.2203464577	-0.318924249	2.775557562e-17	0.09606894475	-0.0004078746024	0.0007897512166	-1.145108811e-05	-0.0002972401241	-2.798346759e-05	1.018177989e-05	-0.0002277639445	2.897285282e-06	-0.0001038662416	5.664597418e-05	-5.052399308e-06	-3.707598125e-06	-7.258527101e-05	4.353831863e-05	-2.595127383e-05	4.696707569e-05	v2.7.1	
5	Broyden	0	0.05120409655	-109.3931062	-89.79068576	-0.7787935746	YY	0	0.01254241052	10.74223647	0.4050621345	self-energy	sharp_wc_2_b_35	1.3251661	2	1.248311933	-0.3150631058	1.981049748	5.426177633	0.6835167413	2.628366856	0.03282980638	42.67671918	0.001613621945	-23.00987034	1.999988435	4.237089633	0.2840866486	-0.2716622446	1.685530778	5.316794215	0.2895719729	a248bdd	2x2_2C_8b_C2v_L	12.54900182	1.395880949	2	1.697196335	1.0000827830398364	0.9999999999999998	0.3221401763	-0.2684074174	2.70788913	-3.363096099	0.9108420589	-0.3216907078	-1.982963394	0.07313588327	-0.04194341906	0.01607137939	1.8024225	-1.513221153	0.2231749858	-1.249306461	-2.014807336	1.719162361	boucle_AF.py	R0:S0:1	uncorrelated	-0.01353590146	0.0612260299	-0.01935607122	0.06334177026	-0.001838580965	-0.03193315121	0.009274298229	-0.0304952876	-0.00369515502	-1.165040552e-05	-0.006216684576	0.001673139083	-0.00704835563	0.0004699305288	-0.009090767517	0.0003798709381	-0.01455545987	-4.778895848e-05	-0.01208177332	-0.0002693303836	0.008078473986	-0.180002471	0.0295102464	-0.1796993302	0.1083954308	-0.3308394189	0.09123751233	-0.2716194331	-0.003324110697	-0.1075408358	-0.01534652473	-0.09826290505	-0.01676074296	0.05859513939	-0.01752443842	0.0664613672	-0.001000437839	-0.02999376977	0.009805902103	-0.03261169844	0.004065255136	-0.001263475128	0.002206536716	0.0001224251867	0.009462140708	-0.0003953089757	0.007404684092	-0.0004871602078	0.01208463161	0.0002456955358	0.01506092994	4.161887778e-05	-0.027244286	0.1790912997	-0.006483466556	0.1796604742	0.08999869762	-0.2701195909	0.1083044167	-0.3306987416	-0.02010728528	-0.09720820393	-0.002394634661	-0.1077079535	2025-01-20@00:20	2.7131637	-0.6121825125	1	-1.387778781e-16	-0.2206595948	-0.318924249	-5.551115123e-17	0.1009880826	-8.106609976e-05	9.135181541e-05	4.352853511e-05	0.0006892992886	7.705951121e-05	-2.352399368e-05	0.0005725535461	-2.139108065e-05	0.0005824313873	-0.0002278473047	-6.062623254e-06	1.038598127e-05	-5.513079004e-05	0.0004860014104	8.099682087e-05	-0.0009492110744	v2.7.1	
4	Broyden	0	0.0486224791	-109.7335855	-89.63068576	-0.8258838696	YY	0	0.05583605556	10.74223647	0.3909160071	self-energy	sharp_wc_2_b_35	1.3251661	2	1.247551853	-0.3185324974	1.987057315	5.245787464	0.6941805134	1.917236596	0.03052672999	42.63314431	0.002989382529	-23.00967836	1.999899274	4.263400359	0.3069211592	-0.4479103284	1.727736667	6.474457848	0.2473210096	a248bdd	2x2_2C_8b_C2v_L	12.52900182	1.38144236	2	1.692928784	1.0000034767355523	1.0	0.3132383699	-0.2549198157	2.66482131	-3.368613727	0.7063897188	-0.3149717505	-2.617848251	0.1023713017	0.1238343881	-0.04741509249	1.806933795	-1.633468521	0.270952236	-1.191497183	-2.22863191	1.60988179	boucle_AF.py	R0:S0:1	uncorrelated	-0.007925915858	0.05225742555	-0.01708313677	0.04225823742	0.007316075662	-0.03371175046	0.006934250312	-0.0255261231	0.004180297236	-0.006044599526	0.003653020949	-0.001516772787	0.01740469132	-0.001977209355	0.04581010146	-0.00422759627	0.01928713145	0.0009758637597	0.007039235872	0.001773250223	-0.04202011458	-0.1725410326	0.07444172347	-0.1751024492	0.1803637746	-0.4343245034	0.09322648731	-0.1759046328	0.007044293639	-0.1019785159	-0.08628918375	-0.05600262839	-0.01736065743	0.04250424905	-0.007880305793	0.05199783059	0.007403468408	-0.02553789156	0.006576314476	-0.03366591676	-0.003841514281	0.0015953071	-0.004193228284	0.006006332217	-0.04693168798	0.004283970838	-0.01799573651	0.001986760334	-0.006811335962	-0.001742503288	-0.01938990336	-0.001015633578	-0.07516229615	0.1753092851	0.04188013533	0.1725748774	0.09351454504	-0.1761218144	0.1804298455	-0.4343982336	-0.08536088905	-0.05621138932	0.006956573351	-0.1019647649	2025-01-20@00:33	2.7131637	-0.6173140711	1	-2.220446049e-16	-0.2212331773	-0.318924249	-7.395570986e-32	0.1015938424	-0.0001589070254	0.0001252675546	0.000179141027	-9.314319873e-05	1.267519491e-05	-1.412633605e-05	0.000104725378	-3.051439487e-06	-0.001247736931	0.0004803953599	-2.662801152e-05	7.247291654e-05	-8.82189994e-06	-2.414265993e-05	-6.593908445e-06	6.733321019e-05	v2.7.1	
7	Broyden	0	0.002646756452	-111.0163052	-93.79068576	-0.5679248875	YY	0	3.795251111e-06	10.74223647	0.5986803113	self-energy	sharp_wc_2_b_35	1.3251661	2	1.252994383	-0.1089429459	0.2290665616	4.73738655	0.6619971713	1.267120518	0.01092527629	42.6352843	0.001231240442	-23.00977341	1.99997073	4.056703119	0.04380167809	-0.0921728328	1.181072786	4.462567653	0.2560208411	a248bdd	2x2_2C_8b_C2v_L	13.04900182	1.594099873	2	1.725816242	1.0001334050874937	1.0	0.2403851375	-1.815294122	2.445496767	-3.188644244	0.57351941	-0.112893039	-2.817186124	0.03916075033	0.05258496479	-0.02923614549	1.72517131	-0.2882847323	0.1805443034	-2.856562156	-1.814500831	1.367388851	boucle_AF.py	R0:S0:1	uncorrelated	0.0003220453462	0.02337678391	0.0003056776767	0.02347972468	-5.119998814e-05	-0.005818971455	-0.0001039937068	-0.005832392081	0.0003637532585	-0.001552316156	0.0004371649679	-0.001574197002	0.002925633897	-0.0001705590996	0.002978144064	-0.0001748552422	7.897442941e-05	3.943658436e-05	0.0003773971531	2.69351027e-05	0.001933963146	-0.007935037599	0.003091447781	-0.008046933539	0.005490367011	-0.0161664605	0.003309106817	-0.0136954447	0.008069407112	-0.005811500554	-0.006476958592	-0.0007652931153	-0.0001704447478	0.02491144529	-0.0001874280595	0.02497596258	0.0002082446184	-0.00610952404	0.0001507638108	-0.006122576591	-0.001477524162	0.001624924348	-0.001547288992	0.001647135219	-0.00334903655	0.0002307374058	-0.003306728639	0.0002308856177	-0.0001939195078	-3.57608675e-05	0.0001068689032	-4.98374681e-05	0.0009258238414	0.007223053525	0.001256059765	0.007416239766	0.003543999846	-0.01406338626	0.002037469275	-0.01274392577	0.004133413187	-0.003018866037	-0.009097617809	0.0008004037684	2025-01-20@00:33	2.7131637	-0.5884635358	1	-3.885780586e-16	-0.2221786375	-0.318924249	-1.110223025e-16	0.09706829623	0.0004689424375	-0.002852337249	-0.0002115907944	0.001541541292	-1.55041844e-05	-3.464480118e-06	-5.94188943e-05	2.436821659e-06	-0.0003977368232	0.0002217937946	-1.508673812e-05	8.530109145e-06	-2.127761127e-05	0.0001102002722	-3.802580541e-06	-0.0003491335757	v2.7.1	
3	Broyden	0	0.04854676641	-109.3691325	-89.47068576	-0.8087755897	YY	0	0.036537446	10.74223647	0.3913727541	self-energy	sharp_wc_2_b_35	1.3251661	2	1.247721318	-0.3207761196	1.991679979	5.371712329	0.6876913967	3.427597437	0.03744869862	42.73455889	0.0004277868632	-23.0095401	1.999385221	4.399714761	0.3019362198	-0.3341983438	1.741850372	5.724460422	0.2745901624	a248bdd	2x2_2C_8b_C2v_L	12.50900182	1.381627163	2	1.693873963	0.9998685683726418	1.0	0.3212051632	-0.2465320511	2.699445706	-3.364096339	1.133032357	-0.3527623577	-0.9900078089	0.03783673491	-0.3075531261	0.1153150644	1.838881998	-1.62464924	0.2416863228	-1.137041857	-2.097743813	1.687546906	boucle_AF.py	R0:S0:1	uncorrelated	0.006125166578	0.03011066259	-0.01317949258	0.02683862493	0.002137575466	-0.02755217099	0.01631035766	-0.02622576417	0.01908210517	-0.000951804509	-0.03160898036	0.008782322703	-0.03088665194	0.003259038001	-0.08775330994	0.005299063309	-0.1084746048	0.001201148147	-0.02351265103	-0.004438307528	-0.01856285733	-0.1678837849	0.0488828482	-0.1693202998	0.1281165025	-0.365042737	0.06943904382	-0.1914995906	0.01324330522	-0.106411662	-0.0566313223	-0.074781431	-0.01505244174	0.02976774501	0.008512713152	0.02669804284	0.02175369156	-0.02656282411	-0.003358319725	-0.0272690109	0.03213003976	-0.008812564942	-0.01844317572	0.0008237218223	0.08779680745	-0.005332147682	0.02932941014	-0.003176941701	0.02322666308	0.004349182496	0.1110897797	-0.001232506981	-0.06221168364	0.1728794866	0.01163742343	0.1692085828	0.07566046566	-0.1981056638	0.1284488722	-0.3657822024	-0.03033693651	-0.08067465417	0.007076750855	-0.1052783285	2025-01-20@00:43	2.7131637	-0.6154092436	1	-2.775557562e-16	-0.2209954827	-0.318924249	-7.395570986e-32	0.1013668716	-8.976890362e-05	6.52389845e-06	0.0001309005713	-0.0003930440378	3.800165884e-05	-2.719594509e-05	0.001008381028	-3.90619264e-05	0.003164486111	-0.001147834928	-0.0001544785174	0.0005779230626	0.0003682407766	-0.002274753237	-0.0002984389285	0.003608721545	v2.7.1	
6	Broyden	0	-0.002818751235	-111.1606778	-93.95068576	-0.4848343973	YY	0	-8.434473309e-06	10.74223647	0.5998078775	self-energy	sharp_wc_2_b_35	1.3251661	2	1.254135772	-0.1109160446	0.7966000829	4.780100617	0.6866307769	2.677072329	0.01452889457	42.68392693	0.0002160168395	-23.00982151	1.999997733	3.999406477	0.04374313806	-0.09334891956	1.238097614	4.618197996	0.235846915	a248bdd	2x2_2C_8b_C2v_L	13.06900182	1.595046206	2	1.731033255	1.0000210147063275	1.0	0.2427454436	-1.346450103	2.456155331	-3.282983226	0.9937646894	-0.1278269866	-1.214161589	0.01593475757	-0.01464778638	0.0081372605	1.712811369	-0.2884127328	0.1840901028	-2.841269989	-1.844881086	1.279928574	boucle_AF.py	R0:S0:1	uncorrelated	0.009130478034	-0.1988855824	0.009126300257	-0.199030265	0.001178369555	0.04217074895	0.001030763316	0.0421661948	0.002588652573	0.0005546397231	0.00267829348	0.0005436057775	0.00372470334	-0.0005794434625	0.003679240053	-0.000577238128	-0.0002618221141	3.825794662e-05	2.076705204e-05	2.894476065e-05	0.005044555262	0.0206138123	0.005963555259	0.0205162559	-0.001778578858	0.009456643511	-0.003956965417	0.01177091433	0.008509248753	-0.004277920796	-0.006743230492	0.0009303341567	0.008769670942	-0.1981193386	0.00876479499	-0.1982668383	0.001598126745	0.0419827563	0.001456192918	0.04197134605	-0.003689352614	-0.0004425606787	-0.003781139582	-0.0004245366555	-0.003931244316	0.0005954234064	-0.003918618299	0.0005941909126	0.0001848551826	-3.53355738e-05	0.0004774135013	-4.686824413e-05	-0.002252728338	-0.02145451785	-0.001760892603	-0.02143746988	-0.003477677872	0.01104702409	-0.005074522245	0.01250468757	0.004571961878	-0.001877187349	-0.009387510385	0.002323569413	2025-01-20@00:54	2.7131637	-0.5794526942	1	-2.220446049e-16	-0.2207708718	-0.318924249	-7.395570986e-32	0.09603781484	7.438903923e-05	-0.000343282153	-4.937730022e-05	0.0002004960228	-2.924210499e-05	-8.633308753e-07	-0.0002856986861	4.149605766e-06	0.0002291259977	-0.0001272806696	-1.118398655e-05	3.643023491e-06	-3.410116821e-06	0.0001010526761	7.171379041e-06	-8.525435915e-05	v2.7.1	
9	Broyden	0	0.01354006327	-135.5981854	-89.31068576	-1.237921053	YY	0	0.1837591758	10.74223647	0.3144053496	self-energy	sharp_wc_2_b_35	1.3251661	2	1.238934301	-0.4163727469	1.993262045	8.389430449	0.5932333331	-8.922357563	1.977728455	42.23192039	0.06657283093	-22.55483222	1.900547202	8.976538066	0.3021347441	-0.4317153193	1.781992913	7.442842791	0.2415838431	a248bdd	2x2_2C_8b_C2v_L	12.48900182	1.28370209	2	1.671537698	0.9997731204764696	1.0	0.4092117316	-0.2412757378	3.662227523	-3.140104192	0.06549873694	-0.05464721909	-0.2134901763	0.01355294312	3.041885291	-0.8332012249	2.791196318	-1.603703167	0.3358036039	-1.050010448	-2.386977203	1.574229083	boucle_AF.py	R0:S0:1	uncorrelated	-0.002634638741	0.0134191071	-0.00310369213	-0.005014509391	0.02344460638	0.007011596273	-0.004322073686	-0.006332681749	-1.709508338	0.1957620557	-3.065624211	-0.02599001499	-0.0763618332	-0.1165315198	7.130176776	-0.4821235872	3.899826532	-0.3743819975	2.752888658	-0.02827868545	1.308003998	-0.2143341599	1.616711875	-0.3668132118	0.04232812887	-0.4620065307	-0.01731254394	0.02169453001	0.3754943685	-0.1650466595	-0.3881641631	0.08688519293	-0.01156755203	0.004933366935	0.0119700719	-0.01741355306	0.05976810826	-0.01033554207	-0.07186689743	0.007030112784	3.069654593	0.02564882754	1.713257633	-0.1966465235	-7.140201772	0.4824359445	0.05793910988	0.1169651403	-2.730416288	0.02809099063	-3.909074779	0.3759082629	-1.622927213	0.3681985916	-1.302371925	0.2140610209	-0.01553084277	0.02149010391	0.03998396762	-0.4566348527	-0.3711818581	0.08274240602	0.3668602651	-0.1641729285	2025-01-20@01:04	2.7131637	-0.6567532072	1	5.551115123e-17	-0.2371626552	-0.318924249	-1.170965406e-31	0.1109745354	5.344566303e-05	-0.0003178941463	-0.0009976522582	0.0002479560792	-0.00452000341	0.004151976192	-0.03973722376	0.002083418614	0.006544187191	-0.00184880171	-0.002096668117	0.0004061500666	-7.180133419e-05	-0.0001643825084	-0.0003119456347	0.002053753248	v2.7.1	
6	Broyden	0	0.001003065024	-126.028855	-94.11068576	-0.1960687119	YY	0	1.305209633e-05	10.74223647	0.5895999934	self-energy	sharp_wc_2_b_35	1.3251661	2	1.257653236	-0.07582266922	0.2784715718	4.562311897	0.6854846255	-5.943603997	1.737804853	42.41684476	0.02569097469	-23.00737614	1.997876554	3.919082947	0.03026931377	-0.05709929537	1.415698025	4.506681452	0.1944428583	a248bdd	2x2_2C_8b_C2v_L	13.08900182	1.58055241	2	1.75148417	1.0000026741055217	0.9999999999999996	0.2292496485	-1.846738863	2.40315504	-3.1862519	1.605869678	-2.450024006	-5.572414598	0.2921429013	0.4459825513	-0.2510496823	1.712156818	-0.2061997585	0.1757798652	-2.654353554	-1.825300744	1.036226329	boucle_AF.py	R0:S0:1	uncorrelated	-0.01058323318	0.05889842542	-0.01051217979	0.05889431871	0.001343021281	-0.01401422621	0.0007332069434	-0.0138489247	0.8095492677	-0.02443326924	0.8078043758	-0.02426767542	-1.607805876	0.1359635163	-1.604980202	0.1358038973	-0.007835926239	-0.0008557338202	-0.008010000202	-0.000872483575	-0.002098640391	0.01937072178	-0.003460737287	0.01995446853	0.0105989621	-0.03670096014	0.01172162133	-0.03866074222	-0.007855257132	-0.008632156755	0.008468649805	-0.01429885575	-0.01068592657	0.05908496286	-0.01056798284	0.05902677419	-0.002163640589	-0.01238123272	-0.002446927878	-0.01240518441	-0.8165237862	0.02643182954	-0.816121814	0.02665152849	1.610557841	-0.136011249	1.609327316	-0.1359096257	0.007634374148	0.0008593359609	0.007875836052	0.000875406287	0.00279398427	-0.01954627687	0.004034242646	-0.02011993295	0.01040271283	-0.03647915304	0.01145975193	-0.03838035155	-0.008435864033	-0.008304355209	0.007774277255	-0.01388518536	2025-01-20@01:14	2.7131637	-0.5470823421	1	-1.942890293e-16	-0.217802643	-0.318924249	-4.930380658e-32	0.09353028735	-8.781381168e-06	6.436174307e-05	-6.486928996e-06	-2.453696976e-05	3.831222574e-05	-3.216026267e-05	-0.0003411978691	1.636145405e-05	-0.003502752574	0.001964443326	-0.000156876848	2.856270082e-05	-1.656321829e-05	0.000288430748	1.518969075e-05	-0.0001698077897	v2.7.1	
