CDMFT_iterations	CDMFT_method	D	D_1_ave	D_ave	E0_1	E0_2	E_kin	GS_consistency	U	U_1_ave	convergence	dist_function	e	e_2_ave	e_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_2_ave	mu_ave	n_1	n_2	sb1_1	sb1_1_ave	sb2_1	sb2_1_ave	sb3_1	sb3_1_ave	sb4_1	sb4_1_ave	sb5_1	sb5_1_ave	sb6_1	sb6_1_ave	sb7_1	sb7_1_ave	sb8_1	sb8_1_ave	script	sector_1	sector_2	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tpd	tpd_ave	tpp	tpp_2_ave	tpp_ave	tppp	tppp_2_ave	tppp_ave	version	
1	Broyden	0	0.1405878324	0.04704186676	-76.47821945	-100.1648	0.7660056778	YY	8	0.3248479424	self-energy	sharp_wc_5_b_50	2.0097	2	1.181470811	0.2061625877	0.2399421765	-3.596710231	1.921702916	-4.353501027	1.642955741	0.4316155814	0.5734409019	-4.353346161	1.642686249	0.4307691154	0.5737344642	0.5580506201	0.01379196512	-3.463125213	1.164563995	53e768a	2x2_2C_8b_C2v_L	8.27	1.277857745	2	1.597827796	0.9999999998315525	0.9999999999999998	-0.000492626865	0.001944726757	-0.0001154061214	-0.000126706274	0.02438383324	0.4762025717	-0.1012367788	1.231125344	-0.02453541166	-0.4754842127	-0.1014966967	1.232878393	-7.678240131e-05	0.0003035882729	-2.689655434e-05	-1.02237142e-05	run_cdmft.py	R0:S0:1	uncorrelated	0.2351334545	-1.925840106	1.278870465	-0.5974914021	1.939528117	-2.051014345	-0.3479939359	2.006816319	1.939409922	-2.052333743	0.3476855117	-2.005625118	0.4772296401	-0.4167784247	2.460289763	-3.620983379	2024-12-04@08:33	2.1394	-0.8369095557	1	5.745873549e-17	-0.3662391339	0.2577	3.714756038e-16	0.1461264037	v2.7.9	
1	Broyden	0	0.1402760903	0.04730362997	-76.66752635	-100.4848	0.7916449095	YY	8	0.326290199	self-energy	sharp_wc_5_b_50	2.0097	2	1.1822643	0.205326022	0.2368595606	-3.607543234	1.92262622	-4.369561762	1.64605571	0.4290538087	0.5756734403	-4.367954453	1.646051463	0.4285107138	0.5760238615	0.555824606	0.01368165972	-3.479720218	1.166521396	53e768a	2x2_2C_8b_C2v_L	8.29	1.279991485	2	1.599284182	0.9999999998128387	0.9999999999999998	0.0001512286957	-0.0004248668199	0.0001124234696	-0.0003659486749	0.02432793823	0.4732824031	-0.1012522561	1.228938047	-0.02436378689	-0.4728696297	-0.1011758293	1.22844407	8.92894023e-05	-0.0003200349462	5.346171964e-05	-8.335537017e-05	run_cdmft.py	R0:S0:1	uncorrelated	0.2339093594	-1.914157158	1.278930405	-0.5922737332	1.939895945	-2.038458982	-0.3467219527	2.015113765	1.93950897	-2.038275706	0.3466006928	-2.015721975	0.4754396616	-0.4147474297	2.460429481	-3.618773767	2024-12-04@08:35	2.1394	-0.8342105912	1	1.101918982e-16	-0.364921138	0.2577	-2.980397118e-16	0.1455814855	v2.7.9	
1	Broyden	0	0.1398858442	0.04753567609	-76.86345858	-100.8048	0.8169555383	YY	8	0.3277498789	self-energy	sharp_wc_5_b_50	2.0097	2	1.183044568	0.2033698084	0.2342566884	-3.621247486	1.923470882	-4.384315354	1.649331692	0.4260817048	0.5790068044	-4.38376678	1.649335912	0.4258722329	0.5788761936	0.5538453855	0.01357710384	-3.496473675	1.168404164	53e768a	2x2_2C_8b_C2v_L	8.31	1.282123765	2	1.600734522	0.9999999998401343	1.0	0.0008859923709	-0.003330282367	0.0002565981219	-0.0001255199309	0.02425226832	0.4699201197	-0.1012362231	1.226068823	-0.02424956453	-0.4700954577	-0.1010770829	1.225587469	0.0002189208376	-0.0008688971856	3.248910305e-05	2.339824812e-05	run_cdmft.py	R0:S0:1	uncorrelated	0.2326013035	-1.903836365	1.279382233	-0.5875728575	1.939923222	-2.024810697	-0.3454624827	2.026074891	1.939714936	-2.024712215	0.345318883	-2.025978038	0.4738029574	-0.4128112508	2.460723282	-3.616681398	2024-12-04@08:37	2.1394	-0.8315381148	1	1.294026144e-16	-0.3636317272	0.2577	-2.918302786e-16	0.1450454587	v2.7.9	
1	Broyden	0	0.1395713765	0.04777943511	-77.05302937	-101.1248	0.8425365436	YY	8	0.3292076533	self-energy	sharp_wc_5_b_50	2.0097	2	1.183827926	0.2023490441	0.2313911607	-3.632213556	1.924320037	-4.399683519	1.652430302	0.4238704508	0.5810026293	-4.399031731	1.652527379	0.4235117664	0.5814076947	0.5510043067	0.01346943998	-3.512560277	1.170237188	53e768a	2x2_2C_8b_C2v_L	8.33	1.284246214	2	1.602206015	0.9999999998514444	1.0000000000000004	-9.742666426e-05	0.0004802682571	3.375430563e-06	-0.0002055413246	0.02416149149	0.4674631152	-0.1011826381	1.22331584	-0.02419522416	-0.467008365	-0.1010788683	1.222481643	3.537337933e-07	1.498772458e-05	8.193696297e-06	-4.045344957e-05	run_cdmft.py	R0:S0:1	uncorrelated	0.2313708565	-1.892702136	1.279602645	-0.5827047909	1.940121992	-2.011938196	-0.3442388416	2.03461203	1.939976541	-2.011397214	0.344212683	-2.035709078	0.47198457	-0.4108276168	2.46079569	-3.614601284	2024-12-04@08:40	2.1394	-0.8288272612	1	5.912560058e-17	-0.3623393978	0.2577	-1.899307976e-17	0.1445051285	v2.7.9	
1	Broyden	0	0.1392105004	0.04798313144	-77.24614039	-101.4448	0.8677252323	YY	8	0.3306757207	self-energy	sharp_wc_5_b_50	2.0097	2	1.184600213	0.2002289854	0.228641313	-3.645284924	1.925169124	-4.415128807	1.65568803	0.4216808882	0.5834809693	-4.413245312	1.655521425	0.4205481153	0.5840147146	0.548757428	0.01337545099	-3.529582392	1.1721543	53e768a	2x2_2C_8b_C2v_L	8.35	1.286378533	2	1.603647446	0.9999999998484673	1.0000000000000002	0.000360628108	-0.001242125279	9.355681861e-05	-0.0001769598265	0.02400618593	0.4646879657	-0.1009257894	1.219171044	-0.02399723326	-0.4641829953	-0.1007728645	1.218692502	4.414845689e-05	-0.0001250335022	-3.11301087e-05	-3.85860935e-05	run_cdmft.py	R0:S0:1	uncorrelated	0.2299122961	-1.881606186	1.279897462	-0.5778806191	1.940341868	-1.998217048	-0.3431124746	2.044767033	1.939959634	-1.998790892	0.3428774917	-2.045054471	0.4704362138	-0.4090043691	2.461063384	-3.612420154	2024-12-04@08:42	2.1394	-0.8261649746	1	3.987939213e-16	-0.3610527437	0.2577	-3.681530176e-16	0.1439689022	v2.7.9	
1	Broyden	0	0.1388519516	0.04817804839	-77.43718357	-101.7648	0.8929184053	YY	8	0.3321499944	self-energy	sharp_wc_5_b_50	2.0097	2	1.185367992	0.1979794048	0.2260780182	-3.655549375	1.925924834	-4.430212589	1.658751089	0.4185388026	0.5863810086	-4.429470386	1.658756645	0.4185245286	0.5863182415	0.5464084672	0.01328113501	-3.546480382	1.1740186	53e768a	2x2_2C_8b_C2v_L	8.37	1.28850321	2	1.605099888	0.9999999998762537	1.0	0.0006979494927	-0.002592653639	0.0001494275528	2.517431875e-05	0.02387142904	0.461436761	-0.1008277128	1.215984239	-0.02380702922	-0.4617405458	-0.1005532713	1.214754976	0.0003794102025	-0.001667816452	4.693302133e-05	0.0001938333232	run_cdmft.py	R0:S0:1	uncorrelated	0.2284251421	-1.870848978	1.279922341	-0.57343374	1.940386347	-1.985336998	-0.3417112116	2.054568536	1.940341521	-1.985177862	0.3417562485	-2.054973424	0.4688343376	-0.4071605347	2.461339545	-3.610307354	2024-12-04@08:44	2.1394	-0.8234910423	1	2.599219149e-16	-0.3597807349	0.2577	2.861256096e-16	0.1434337847	v2.7.9	
1	Broyden	0	0.1384208771	0.04835657996	-77.63104055	-102.0848	0.917835515	YY	8	0.3336485162	self-energy	sharp_wc_5_b_50	2.0097	2	1.186126106	0.1959211612	0.2233339202	-3.668245644	1.926770528	-4.445228303	1.661732489	0.416088006	0.589111414	-4.445050402	1.66192391	0.4159623312	0.5891915871	0.5432914874	0.01317548434	-3.562961735	1.175831037	53e768a	2x2_2C_8b_C2v_L	8.39	1.290642525	2	1.606541873	0.9999999998259013	0.9999999999999999	0.001018086292	-0.003707205293	0.0002852448207	-0.0002138464164	0.02380177964	0.4584321481	-0.1007300094	1.21282451	-0.02372751878	-0.4585104861	-0.1003614509	1.210730662	0.0003633342572	-0.001530811615	6.916219784e-05	6.866401269e-05	run_cdmft.py	R0:S0:1	uncorrelated	0.2269483655	-1.85968904	1.280098437	-0.5685603676	1.940568713	-1.972725093	-0.3405337311	2.064262123	1.940563199	-1.971760094	0.3405817374	-2.065607239	0.4670103066	-0.4051758193	2.461434608	-3.608282135	2024-12-04@08:47	2.1394	-0.8208452069	1	1.867390171e-16	-0.358522762	0.2577	3.629584351e-17	0.1429046732	v2.7.9	
1	Broyden	0	0.138030434	0.04851354972	-77.82188417	-102.4048	0.9429391732	YY	8	0.3351403924	self-energy	sharp_wc_5_b_50	2.0097	2	1.186883759	0.1942074162	0.2208742677	-3.67983135	1.927501676	-4.459777877	1.664775279	0.4135475778	0.5917208881	-4.4599344	1.664864108	0.4133025916	0.5918785726	0.5410401468	0.01308633271	-3.579881814	1.177638733	53e768a	2x2_2C_8b_C2v_L	8.41	1.292761031	2	1.608004281	0.999999999845839	0.9999999999999999	0.0002378760126	-0.0008047920618	9.065681222e-05	-0.0001849115893	0.02354475827	0.4558211002	-0.1002802824	1.207810686	-0.02357951123	-0.4555214706	-0.1002662722	1.207495254	0.0001292323523	-0.0005358531912	4.263684288e-05	-1.637506328e-05	run_cdmft.py	R0:S0:1	uncorrelated	0.2256343218	-1.849424825	1.280487561	-0.564283692	1.940710558	-1.959564691	-0.339323957	2.074643643	1.940665193	-1.959189789	0.3392871051	-2.075130712	0.4655112327	-0.4034308718	2.461666041	-3.606219354	2024-12-04@08:49	2.1394	-0.8181661236	1	4.018555968e-16	-0.3572726365	0.2577	3.545596968e-16	0.1423748853	v2.7.9	
1	Broyden	0	0.1376447677	0.04865706055	-78.01263606	-102.7248	0.9668419624	YY	8	0.3366971665	self-energy	sharp_wc_5_b_50	2.0097	2	1.187614017	0.1929132431	0.2182569731	-3.690863617	1.928294112	-4.473904125	1.667766205	0.4109101552	0.5947461664	-4.475694288	1.668032395	0.4115986662	0.594482248	0.5386470977	0.01299035339	-3.596843424	1.179459798	53e768a	2x2_2C_8b_C2v_L	8.43	1.294947467	2	1.609382399	0.9999999998691129	0.9999999999999998	0.0001870896414	-0.0007508034101	7.826207368e-06	0.0001735523927	0.02335262802	0.4527723199	-0.09989347407	1.203108797	-0.02339941169	-0.4529395253	-0.09981694555	1.202325937	0.0001176120979	-0.000516368569	5.371929638e-05	6.56203159e-06	run_cdmft.py	R0:S0:1	uncorrelated	0.2242876982	-1.838642259	1.280558394	-0.5596226662	1.940590538	-1.946670363	-0.33825448	2.085458548	1.940950717	-1.945599902	0.3384194444	-2.086146217	0.4639329769	-0.4015966521	2.46192026	-3.604218506	2024-12-04@08:51	2.1394	-0.8156436358	1	-8.549173377e-17	-0.3560375368	0.2577	-2.312433195e-16	0.1418637756	v2.7.9	
1	Broyden	0	0.1371813733	0.04878035098	-78.20742288	-103.0448	0.991340403	YY	8	0.3382195135	self-energy	sharp_wc_5_b_50	2.0097	2	1.188355489	0.1912450312	0.2154078358	-3.702580256	1.929124262	-4.490157365	1.670931933	0.4089382243	0.5970076581	-4.491327289	1.670884743	0.4091315297	0.5968983578	0.5355481071	0.01289302875	-3.613483962	1.181282045	53e768a	2x2_2C_8b_C2v_L	8.45	1.297098917	2	1.610795207	0.9999999998070317	0.9999999999999998	-0.0002370060353	0.0008454124076	-4.208857148e-05	7.450701654e-06	0.02333135545	0.4495754527	-0.09940273115	1.197446059	-0.02330432985	-0.4497118669	-0.09954307358	1.19825917	-8.587144208e-05	0.0003327674954	-3.516426022e-05	5.697523808e-05	run_cdmft.py	R0:S0:1	uncorrelated	0.2227538863	-1.826828668	1.280659955	-0.5547306121	1.940940367	-1.933074434	-0.337166426	2.095667002	1.941214564	-1.93345679	0.3372219848	-2.095129055	0.4622031506	-0.3997161042	2.462055664	-3.602129359	2024-12-04@08:54	2.1394	-0.8130449973	1	-2.366474494e-16	-0.3547865392	0.2577	-7.507923086e-17	0.1413417938	v2.7.9	
1	Broyden	0	0.1367776551	0.04889227734	-78.39910744	-103.3648	1.015711489	YY	8	0.3397721188	self-energy	sharp_wc_5_b_50	2.0097	2	1.189085937	0.1896378452	0.2129884018	-3.714474886	1.929860256	-4.50523188	1.673810954	0.4064462229	0.5998209785	-4.505404095	1.67382384	0.4066309155	0.5997976334	0.5333587135	0.01280016357	-3.630364014	1.183005219	53e768a	2x2_2C_8b_C2v_L	8.47	1.299250077	2	1.612231388	0.9999999998921881	0.9999999999999999	-0.000284481775	0.0010307198	-4.236064231e-05	-3.424489497e-05	0.02304751399	0.4468844643	-0.09918347178	1.193320779	-0.02307457637	-0.4469399061	-0.09912035098	1.193184973	-0.0001843920313	0.0008157389697	-4.017172663e-05	-3.987455129e-05	run_cdmft.py	R0:S0:1	uncorrelated	0.2214473638	-1.816660636	1.280954354	-0.5503746091	1.941135589	-1.920560845	-0.3360511734	2.106040155	1.941199474	-1.920472011	0.3360198221	-2.106116596	0.460690522	-0.397946735	2.462248095	-3.600225588	2024-12-04@08:56	2.1394	-0.8104352753	1	-4.551349072e-16	-0.3535806274	0.2577	-4.639465102e-17	0.1408239989	v2.7.9	
2	Broyden	0	0.1363176546	0.04900206858	-78.59133757	-103.6848	1.040257256	YY	8	0.3413282538	self-energy	sharp_wc_5_b_50	2.0097	2	1.189817752	0.1887572048	0.2102253244	-3.725897473	1.930663976	-4.520505493	1.676768123	0.4042650561	0.602337644	-4.520404498	1.67660885	0.404028522	0.602409565	0.5308220222	0.01269481694	-3.646904908	1.184696445	53e768a	2x2_2C_8b_C2v_L	8.49	1.301399842	2	1.613682958	0.9999999998808276	0.9999999999999998	-7.327305596e-05	0.0002028927431	-8.400643763e-05	0.0002345082171	0.02299298537	0.4437872264	-0.09900794783	1.189072358	-0.02294905901	-0.443846392	-0.09908699747	1.189766483	-2.094501207e-05	0.0001077494312	-1.403574965e-05	-1.981284626e-05	run_cdmft.py	R0:S0:1	uncorrelated	0.2201522144	-1.805431783	1.281153857	-0.5455958178	1.941291265	-1.90760121	-0.3348439385	2.116225915	1.941325034	-1.908384972	0.3348280152	-2.115641074	0.4589796709	-0.3960297272	2.462351756	-3.598369239	2024-12-04@08:59	2.1394	-0.8077993244	1	1.00799207e-16	-0.3523747238	0.2577	5.230202622e-16	0.1403037645	v2.7.9	
2	Broyden	0	0.1358987596	0.04907796875	-78.78314551	-104.0048	1.063932002	YY	8	0.3429184302	self-energy	sharp_wc_5_b_50	2.0097	2	1.190531656	0.1879374669	0.2074695095	-3.738399547	1.931484029	-4.534716135	1.679692605	0.4022186666	0.6046003494	-4.535228884	1.679451243	0.4019452914	0.6047406451	0.52803942	0.01260398882	-3.663837984	1.186472586	53e768a	2x2_2C_8b_C2v_L	8.51	1.303595971	2	1.615057419	0.9999999998930463	0.9999999999999996	-0.0006410432287	0.002292854045	-0.0001511446633	5.503377779e-05	0.02277113074	0.4410494948	-0.09827149363	1.182365312	-0.02275365611	-0.4409969672	-0.09855940644	1.184316003	-0.0001753976769	0.0007698565488	-3.010167982e-05	-3.410330912e-05	run_cdmft.py	R0:S0:1	uncorrelated	0.2188321977	-1.794077395	1.281380951	-0.5407591628	1.941250906	-1.894628606	-0.3338046286	2.126563252	1.941369399	-1.895899317	0.3337305212	-2.12540265	0.4574454865	-0.3942764495	2.462536301	-3.596381684	2024-12-04@09:03	2.1394	-0.8052886834	1	3.05161708e-16	-0.351159187	0.2577	-6.347715941e-17	0.1397994855	v2.7.9	
1	Broyden	0	0.1352627272	0.04908943276	-78.97933775	-104.3248	1.086941334	YY	8	0.3445696084	self-energy	sharp_wc_5_b_50	2.0097	2	1.191221542	0.1872691831	0.2053239215	-3.750287728	1.93218569	-4.549790341	1.682545836	0.3994636288	0.6086654091	-4.551195602	1.682610208	0.3996704882	0.608661846	0.5250836817	0.01251405652	-3.680526167	1.188091228	53e768a	2x2_2C_8b_C2v_L	8.53	1.305818587	2	1.616426054	0.9999999998728002	0.9999999999999998	-0.0009804159808	0.003423040051	-0.000377090743	0.0005331668199	0.0225799852	0.4374902076	-0.0977496159	1.176769078	-0.0225979268	-0.437372295	-0.09797250258	1.177610836	-0.0002872810786	0.001249257549	-8.497048588e-05	-9.004499212e-06	run_cdmft.py	R0:S0:1	uncorrelated	0.2178045973	-1.785052959	1.281613004	-0.5365919251	1.941433005	-1.882013278	-0.3327657744	2.139536468	1.941669599	-1.881890966	0.3328301157	-2.139435238	0.4559374671	-0.3925567753	2.462623902	-3.5946704	2024-12-04@09:05	2.1394	-0.8028300429	1	1.736427775e-16	-0.3500090927	0.2577	-2.405308573e-16	0.1393074545	v2.7.9	
2	Broyden	0	0.1347339857	0.04910676176	-79.17125949	-104.6448	1.110585016	YY	8	0.3461867643	self-energy	sharp_wc_5_b_50	2.0097	2	1.191925245	0.1858618881	0.2028964382	-3.762393552	1.932910475	-4.565371983	1.685409843	0.3972972396	0.6114397884	-4.565119656	1.68543037	0.3971499014	0.6114132975	0.5222110192	0.01241619274	-3.697053315	1.189750286	53e768a	2x2_2C_8b_C2v_L	8.55	1.308014915	2	1.617824628	0.9999999998713311	0.9999999999999999	0.0008704662365	-0.003136978243	0.0001803128968	2.538214421e-05	0.02240741046	0.434206469	-0.09747038548	1.171820228	-0.02236928969	-0.4343731336	-0.09717022947	1.170505524	0.0002422883432	-0.001084029888	1.977240654e-05	7.435355798e-05	run_cdmft.py	R0:S0:1	uncorrelated	0.2164395455	-1.774651328	1.28189757	-0.5322204928	1.941600339	-1.869330745	-0.3316555808	2.150168913	1.941615072	-1.869168855	0.3316235245	-2.150594653	0.4542322684	-0.3906977845	2.462694139	-3.592842362	2024-12-04@09:08	2.1394	-0.8002965654	1	-4.134099616e-17	-0.3488321128	0.2577	5.236478768e-17	0.138802582	v2.7.9	
2	Broyden	0	0.1341157096	0.04908788607	-79.3653903	-104.9648	1.133661641	YY	8	0.3478592419	self-energy	sharp_wc_5_b_50	2.0097	2	1.192611592	0.1848662946	0.2005767924	-3.773530077	1.933632185	-4.580709873	1.68848341	0.3949508002	0.6149168606	-4.579990604	1.68813325	0.3950013191	0.6147914367	0.5196931802	0.01233420399	-3.714217714	1.191382768	53e768a	2x2_2C_8b_C2v_L	8.57	1.310247892	2	1.619205022	0.9999999998801129	1.0000000000000004	-0.001145503423	0.003946924191	-0.0003545301101	0.0004499893667	0.02221519597	0.4306655392	-0.09647300303	1.162908211	-0.02221117176	-0.4310112974	-0.09697750519	1.166228807	-0.0002305957655	0.0009789748634	-2.958782478e-05	9.835933093e-06	run_cdmft.py	R0:S0:1	uncorrelated	0.2152308303	-1.764781093	1.281880293	-0.5278322701	1.941887213	-1.855443554	-0.3307175094	2.164059007	1.941707893	-1.857105447	0.3306262362	-2.161914586	0.4529166138	-0.3890970368	2.462931774	-3.591123782	2024-12-04@09:11	2.1394	-0.7978214114	1	-1.949823355e-16	-0.3476880712	0.2577	-1.676593966e-16	0.1383115863	v2.7.9	
2	Broyden	0	0.1334919218	0.0490423546	-79.55819212	-105.2848	1.156233572	YY	8	0.3495752227	self-energy	sharp_wc_5_b_50	2.0097	2	1.193283783	0.1844014723	0.1984079384	-3.786136954	1.934332307	-4.595719639	1.691162753	0.3931414223	0.6183097831	-4.593370001	1.691214534	0.3924225046	0.6185081866	0.5168321067	0.01224122254	-3.731047398	1.192970911	53e768a	2x2_2C_8b_C2v_L	8.59	1.312518485	2	1.620559214	0.9999999999070959	0.9999999999999997	0.002162341605	-0.007521348661	0.0006225362338	-0.0006059503303	0.02204977128	0.4274320047	-0.09644810447	1.159371356	-0.02189866727	-0.427523339	-0.09563620186	1.15537116	0.0005457906248	-0.00241890222	8.259688218e-05	6.512669407e-05	run_cdmft.py	R0:S0:1	uncorrelated	0.214148565	-1.75559329	1.282260562	-0.523607179	1.941917112	-1.843463222	-0.3298023785	2.175381262	1.941576192	-1.84285051	0.3296957965	-2.177010966	0.4513707166	-0.3873304664	2.463074698	-3.58949598	2024-12-04@09:15	2.1394	-0.7954032063	1	-8.20073374e-16	-0.3465638328	0.2577	-9.034616262e-17	0.1378278018	v2.7.9	
2	Broyden	0	0.1328004639	0.04896708641	-79.76095537	-105.6048	1.17919949	YY	8	0.3512678051	self-energy	sharp_wc_5_b_50	2.0097	2	1.19396212	0.1830918974	0.1962086231	-3.80018725	1.935055989	-4.609600486	1.694294129	0.3906205152	0.6215799218	-4.611153916	1.69387139	0.3906222934	0.6218707602	0.5140581068	0.01215411274	-3.748165099	1.194586812	53e768a	2x2_2C_8b_C2v_L	8.61	1.31476138	2	1.621939164	0.9999999998325644	0.9999999999999997	-0.00385588327	0.01337872647	-0.001202166467	0.001274574796	0.02171523781	0.4239796324	-0.09471867971	1.146364442	-0.02195126983	-0.4235314231	-0.09606275386	1.153855157	-0.0008173081801	0.003639268431	-0.0001287634044	-0.0001108871421	run_cdmft.py	R0:S0:1	uncorrelated	0.2128724301	-1.745912663	1.28264401	-0.5192563729	1.942012932	-1.828870835	-0.3288165664	2.190454765	1.942077816	-1.831293545	0.3286934337	-2.187265485	0.4499119944	-0.3856326339	2.463266446	-3.587785251	2024-12-04@09:18	2.1394	-0.7929320249	1	4.309496612e-16	-0.3454324242	0.2577	-1.019451998e-16	0.1373380781	v2.7.9	
2	Broyden	0	0.13210331	0.04884564361	-79.94772126	-105.9248	1.201166904	YY	8	0.3530390512	self-energy	sharp_wc_5_b_50	2.0097	2	1.194616008	0.1819272656	0.1943308025	-3.810237135	1.935684703	-4.625044539	1.696564057	0.3885737125	0.6255481322	-4.623560705	1.697317588	0.3885681953	0.6251626685	0.5115418063	0.0120751801	-3.765181636	1.196164235	53e768a	2x2_2C_8b_C2v_L	8.63	1.317077913	2	1.623259554	0.9999999997961126	0.9999999999999999	0.005067879963	-0.01749308437	0.001533635241	-0.001627323635	0.02164868778	0.4201949211	-0.09524417903	1.146275465	-0.0213993313	-0.420395387	-0.09339727106	1.13537018	0.001137071235	-0.005118021817	0.0001911961619	0.0001352747123	run_cdmft.py	R0:S0:1	uncorrelated	0.2116940855	-1.737255385	1.282457328	-0.5153169718	1.942043184	-1.818877801	-0.3277808782	2.200369657	1.941978682	-1.814784727	0.3279504824	-2.205315842	0.4485238767	-0.3840090912	2.463418658	-3.586175279	2024-12-04@09:21	2.1394	-0.7905821182	1	2.936127346e-18	-0.3443294861	0.2577	-2.127880875e-16	0.1368647542	v2.7.9	
2	Broyden	0	0.1312977031	0.04868851258	-80.15023651	-106.2448	1.223554396	YY	8	0.3548111821	self-energy	sharp_wc_5_b_50	2.0097	2	1.195274147	0.179942559	0.1925738698	-3.823718756	1.936306468	-4.63955668	1.700232252	0.3864804537	0.6288803005	-4.64102675	1.699577251	0.3862939592	0.6295529948	0.5082365783	0.01199121195	-3.782024507	1.197682616	53e768a	2x2_2C_8b_C2v_L	8.65	1.319380792	2	1.624626022	0.9999999998653452	0.9999999999999999	-0.006307940162	0.02193894116	-0.001846183853	0.001706172452	0.02123109949	0.4164997854	-0.09273245058	1.127410596	-0.02141992165	-0.4160246125	-0.0945496831	1.13785101	-0.001293651277	0.005804784742	-0.0002235597894	-7.935828297e-05	run_cdmft.py	R0:S0:1	uncorrelated	0.2103501141	-1.728931008	1.282836914	-0.5114639845	1.942248586	-1.801493362	-0.3270610859	2.219325636	1.942265074	-1.805057007	0.3268448097	-2.215187646	0.4470339094	-0.3823336558	2.463564776	-3.584631377	2024-12-04@09:24	2.1394	-0.7881627309	1	2.913549024e-16	-0.3432418169	0.2577	4.0867383e-17	0.1363840716	v2.7.9	
2	Broyden	0	0.1302980851	0.04846416034	-80.33611595	-106.5648	1.245334049	YY	8	0.356661235	self-energy	sharp_wc_5_b_50	2.0097	2	1.19591566	0.1784913865	0.190663311	-3.834129133	1.936959283	-4.655555536	1.7024116	0.3839864343	0.6342668473	-4.652096094	1.702973379	0.3838657662	0.633436738	0.5045125168	0.01190777737	-3.798554953	1.199144602	53e768a	2x2_2C_8b_C2v_L	8.67	1.321752118	2	1.625966577	0.9999999997974673	1.0	0.007865248112	-0.02743007314	0.002212320024	-0.00178115696	0.02123235274	0.4113890238	-0.09372464762	1.128698716	-0.02091866242	-0.4122727036	-0.0915306069	1.116707035	0.001429820214	-0.006321146468	0.0002517494845	-8.271560501e-05	run_cdmft.py	R0:S0:1	uncorrelated	0.2089352416	-1.719835815	1.282629943	-0.5072908588	1.942423599	-1.791835678	-0.3260275121	2.231124117	1.942052097	-1.788457782	0.3261189041	-2.235220786	0.4454531228	-0.3806310822	2.463550603	-3.583225927	2024-12-04@09:27	2.1394	-0.7858104392	1	6.780126286e-17	-0.3421825561	0.2577	-2.014119196e-16	0.1359140725	v2.7.9	
2	Broyden	0	0.1295108294	0.04825530617	-80.53943753	-106.8848	1.267591872	YY	8	0.3584629082	self-energy	sharp_wc_5_b_50	2.0097	2	1.196565544	0.1770999723	0.188895453	-3.847973702	1.937558938	-4.668442671	1.706036973	0.3821495835	0.6367774312	-4.670242141	1.705168742	0.381987719	0.6376059126	0.5021962614	0.01182742081	-3.816266265	1.200710541	53e768a	2x2_2C_8b_C2v_L	8.69	1.324072323	2	1.627332741	0.9999999998130545	1.0	-0.007158914293	0.02473415601	-0.002120611053	0.002122342321	0.02065086672	0.4081811599	-0.09064515137	1.106550262	-0.0209762016	-0.4078313391	-0.09287244741	1.119978987	-0.001379540629	0.006228524756	-0.0002577326176	1.579086467e-05	run_cdmft.py	R0:S0:1	uncorrelated	0.207863641	-1.712219602	1.28312169	-0.5035797767	1.942393413	-1.77422218	-0.3253178223	2.249845798	1.94246343	-1.778948596	0.3250436628	-2.244524304	0.4441677966	-0.3790406284	2.463835806	-3.581646863	2024-12-04@09:31	2.1394	-0.783398016	1	1.198360077e-16	-0.3411077439	0.2577	5.137412323e-17	0.135437754	v2.7.9	
2	Broyden	0	0.1285696316	0.04798352837	-80.72850816	-107.2048	1.288828046	YY	8	0.3603660332	self-energy	sharp_wc_5_b_50	2.0097	2	1.197192174	0.174778536	0.1872953315	-3.858868879	1.938159587	-4.685011016	1.708150697	0.3805548814	0.6414405441	-4.682463188	1.708809592	0.3799945382	0.6408956891	0.4983252165	0.01175279894	-3.83243735	1.20215797	53e768a	2x2_2C_8b_C2v_L	8.71	1.326495966	2	1.628635738	0.999999999833794	0.9999999999999997	0.009222252852	-0.03193176418	0.002718856909	-0.002728381839	0.02071191907	0.4036114505	-0.09189414104	1.109364604	-0.02031824125	-0.4040090806	-0.08920353539	1.094308824	0.001863102989	-0.008558366314	0.0003471060106	3.990772903e-05	run_cdmft.py	R0:S0:1	uncorrelated	0.206298987	-1.70372312	1.282915933	-0.4996711855	1.942516923	-1.764880046	-0.324355001	2.260166286	1.942481054	-1.761088909	0.3245088186	-2.265653534	0.4425861111	-0.3773928593	2.463684816	-3.580218142	2024-12-04@09:34	2.1394	-0.7811135685	1	1.515717421e-16	-0.3400570634	0.2577	3.369284045e-16	0.1349773703	v2.7.9	
