CDMFT_iterations	CDMFT_method	D	D_1	D_1_ave	D_ave	E0_1	E0_2	E_kin	GS_consistency	U	U_1_ave	convergence	dist_function	e	e_2_ave	e_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_2_ave	mu_ave	n_1	n_2	sb1_1	sb1_1_ave	sb2_1	sb2_1_ave	sb3_1	sb3_1_ave	sb4_1	sb4_1_ave	sb5_1	sb5_1_ave	sb6_1	sb6_1_ave	sb7_1	sb7_1_ave	sb8_1	sb8_1_ave	script	sector_1	sector_2	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tpd	tpd_ave	tpp	tpp_2_ave	tpp_ave	tppp	tppp_2_ave	tppp_ave	version	
2	Broyden	0	1e-09	-0.1068845033	-0.01950481408	-73.70487433	-96.0048	0.6700818363	YY	11	0.1756546241	self-energy	sharp_wc_5_b_50	2.0097	2	1.182825644	0.2272367886	0.3670696979	-3.674804778	1.898887842	-4.201978588	1.596692036	-0.4566236502	1.585549148	-4.201087691	1.596424497	-0.4569978588	1.586982809	0.542176735	0.01750863546	-3.269890556	1.245074822	53e768a	2x2_2C_8b_C2v_L	8.01	1.091060325	2	1.539778389	0.9999999998190451	0.9999999999999998	0.0006158921977	-0.003175172142	-0.0001457419129	-0.0003220110153	0.01361841455	0.389288819	-0.354395148	1.416301535	0.01366582314	0.3897746482	0.3545326031	-1.413417008	-0.0003134575439	0.0009866257554	5.263232489e-05	-5.728863345e-05	run_cdmft.py	R0:S0:1	uncorrelated	-0.2486477108	2.167541227	1.296212485	-0.8674592098	-1.958355616	2.377923303	-0.04882421216	0.8809996108	1.958178104	-2.379000815	-0.04822652481	0.8790953809	0.4728824292	-0.4116764214	-2.476329901	3.39344658	2024-12-04@16:14	2.1394	-0.8614873645	1	2.557227761e-16	-0.3467786074	0.2577	3.411236605e-16	0.1400100535	v2.7.9	
2	Broyden	0	1e-09	-0.1078870717	-0.02045449214	-73.86372784	-96.3248	0.700771495	YY	11	0.1761685184	self-energy	sharp_wc_5_b_50	2.0097	2	1.183786918	0.223486344	0.3633753819	-3.686950803	1.899878976	-4.216523209	1.599896937	-0.4512937315	1.583016021	-4.216441266	1.600099292	-0.4517749713	1.582372091	0.539388447	0.01736154935	-3.285961823	1.247811023	53e768a	2x2_2C_8b_C2v_L	8.03	1.092463877	2	1.54136507	0.9999999997985877	1.0	-0.0001491321738	0.0006753833663	8.009246479e-05	-0.0001507537516	0.01458396815	0.3909150874	-0.3521521775	1.42004529	0.01448738987	0.3914182693	0.3524086018	-1.422252742	-0.0002007047615	0.0008372963862	1.71944346e-05	0.0002472000353	run_cdmft.py	R0:S0:1	uncorrelated	-0.2469669331	2.155818247	1.296445919	-0.8624746982	-1.958222321	2.367065287	-0.05228105109	0.9051485053	1.958215241	-2.366030441	-0.05220579909	0.905124946	0.4707446553	-0.4096316922	-2.476541811	3.388766791	2024-12-04@16:11	2.1394	-0.8582746964	1	4.414003318e-18	-0.3451922733	0.2577	-2.706873173e-16	0.1393833468	v2.7.9	
2	Broyden	0	1e-09	-0.1082002864	-0.02131624998	-74.03580311	-96.6448	0.7325459888	YY	11	0.1767190873	self-energy	sharp_wc_5_b_50	2.0097	2	1.18478901	0.221378983	0.3593295517	-3.701573148	1.901001447	-4.232633024	1.604046016	-0.4469560493	1.57914892	-4.232462274	1.603754679	-0.4468058614	1.580253895	0.5364158663	0.01723146418	-3.302536277	1.251033358	53e768a	2x2_2C_8b_C2v_L	8.05	1.094003453	2	1.542953482	0.9999999998009061	1.0	0.0003098970496	-0.001578942221	-2.902311067e-05	-0.0002127203509	0.01518488536	0.3903605712	-0.3502682159	1.429482237	0.01530692346	0.3902376214	0.3501770094	-1.426554231	-0.0002167210463	0.0006540736326	5.089600616e-05	-0.0001188601015	run_cdmft.py	R0:S0:1	uncorrelated	-0.2457608926	2.144205784	1.296946712	-0.8570355437	-1.958411014	2.352272711	-0.05537599538	0.9221453001	1.958454621	-2.353635477	-0.05513149118	0.9212830462	0.4685416283	-0.4076306555	-2.476990996	3.383179321	2024-12-04@16:08	2.1394	-0.8549762436	1	-3.489988505e-16	-0.3434927825	0.2577	-4.899084721e-16	0.1386902645	v2.7.9	
2	Broyden	0	1e-09	-0.1082918998	-0.02208472654	-74.19839785	-96.9648	0.7640165879	YY	11	0.1772709921	self-energy	sharp_wc_5_b_50	2.0097	2	1.185783901	0.218422199	0.3557385677	-3.714228252	1.901990658	-4.247756273	1.607776375	-0.4417399731	1.576536775	-4.248209432	1.607911302	-0.4418378428	1.57599361	0.533559313	0.0171230367	-3.318812232	1.254268646	53e768a	2x2_2C_8b_C2v_L	8.07	1.095554628	2	1.544502214	0.9999999997795248	0.9999999999999998	-0.00024530486	0.001329294344	2.228171506e-05	0.0002716944775	0.01580932635	0.3889201515	-0.3481244601	1.435043719	0.01590623801	0.3884760031	0.3481659221	-1.436185887	0.0001206282575	-0.0004002884368	7.005313918e-06	-2.503073964e-05	run_cdmft.py	R0:S0:1	uncorrelated	-0.2443148436	2.132948936	1.297099502	-0.8522411649	-1.958409255	2.339321587	-0.05782489551	0.9358945488	1.958492759	-2.338793441	-0.05824519878	0.9370861986	0.4665151759	-0.4058362654	-2.477259916	3.377477703	2024-12-04@16:05	2.1394	-0.8517249589	1	2.898899476e-16	-0.34177956	0.2577	3.656650019e-16	0.1379985531	v2.7.9	
2	Broyden	0	1e-09	-0.1081080918	-0.02278486184	-74.36761305	-97.2848	0.7962622874	YY	11	0.1778354741	self-energy	sharp_wc_5_b_50	2.0097	2	1.186800575	0.2162492637	0.3517133732	-3.729649173	1.903090371	-4.263587398	1.61154478	-0.437699779	1.57511056	-4.262997524	1.612027254	-0.4367096897	1.572284228	0.5305632379	0.01700359084	-3.334881163	1.257669326	53e768a	2x2_2C_8b_C2v_L	8.09	1.09715455	2	1.546079712	0.9999999998069533	0.9999999999999993	-0.000287967052	0.001753483846	4.180628519e-05	0.0003910108472	0.01632354315	0.3864770389	-0.3461513812	1.439206079	0.01635705119	0.3859544112	0.3459624145	-1.445413989	0.0001006747548	-0.000273609441	9.009524891e-06	4.501094642e-05	run_cdmft.py	R0:S0:1	uncorrelated	-0.243005461	2.121198384	1.297636384	-0.8469689296	-1.958641038	2.326238842	-0.06010911902	0.9456743736	1.958502156	-2.323907812	-0.06049682132	0.9471363731	0.4641946762	-0.4038615696	-2.477595874	3.371416574	2024-12-04@16:01	2.1394	-0.8483916007	1	2.397725748e-16	-0.3400191651	0.2577	8.994066248e-17	0.1372751323	v2.7.9	
2	Broyden	0	1e-09	-0.1079908849	-0.02344193704	-74.53435112	-97.6048	0.8279134352	YY	11	0.1783879995	self-energy	sharp_wc_5_b_50	2.0097	2	1.187795392	0.2134387696	0.3481951325	-3.742132986	1.904015422	-4.279258951	1.615622827	-0.4323821538	1.570876879	-4.279450488	1.615762896	-0.432188069	1.570210345	0.5277341556	0.01689901565	-3.351484496	1.260999479	53e768a	2x2_2C_8b_C2v_L	8.11	1.098706971	2	1.547631002	0.99999999976823	1.0	-0.0001019472493	0.0005148858117	9.013487145e-05	-0.0001008838158	0.01678097018	0.3840281643	-0.3439835877	1.448717792	0.01693493572	0.3838264759	0.3439429821	-1.450207921	-0.0001305669788	0.0005134439371	8.012842848e-06	8.691791611e-05	run_cdmft.py	R0:S0:1	uncorrelated	-0.2415037507	2.109695845	1.297981515	-0.8424788727	-1.958832117	2.311504074	-0.06273243904	0.9579680705	1.958821598	-2.310902314	-0.06268611573	0.9580760571	0.4620354692	-0.4020172081	-2.47797287	3.365501107	2024-12-04@15:58	2.1394	-0.8451195614	1	3.092244971e-16	-0.3382882335	0.2577	-3.79854153e-17	0.136576517	v2.7.9	
2	Broyden	0	1e-09	-0.1078077444	-0.02409200466	-74.70648669	-97.9248	0.860142552	YY	11	0.1789554752	self-energy	sharp_wc_5_b_50	2.0097	2	1.188808364	0.211483661	0.3442964031	-3.756448121	1.905051961	-4.294906743	1.61951607	-0.4282112047	1.568938101	-4.295078467	1.619766926	-0.4283812176	1.568046964	0.5250512184	0.01679921215	-3.368105306	1.26452164	53e768a	2x2_2C_8b_C2v_L	8.13	1.100311263	2	1.549194193	0.999999999756404	0.9999999999999999	0.0002556974731	-0.001235977646	-8.985223794e-05	-6.938127878e-05	0.01732665294	0.3811643303	-0.341908958	1.45402907	0.0172576374	0.3817961915	0.3421157436	-1.456921755	-0.0002465488106	0.0009610402412	2.161418947e-05	0.0001947764217	run_cdmft.py	R0:S0:1	uncorrelated	-0.2402599217	2.097905607	1.298403394	-0.8374945768	-1.95893668	2.29770215	-0.06511642486	0.9671749445	1.959011009	-2.296468492	-0.06461718587	0.9660028075	0.459945053	-0.400247515	-2.478388836	3.359167867	2024-12-04@15:55	2.1394	-0.8417935936	1	5.564063415e-16	-0.3365087912	0.2577	-1.237147862e-16	0.1358479603	v2.7.9	
2	Broyden	0	1e-09	-0.1074348259	-0.02467336143	-74.87456813	-98.2448	0.8921090763	YY	11	0.179521624	self-energy	sharp_wc_5_b_50	2.0097	2	1.18981154	0.2093991802	0.3405478822	-3.770368961	1.906050464	-4.311473058	1.623355936	-0.4239412793	1.567074738	-4.309813197	1.623654933	-0.4234332116	1.565129804	0.5222213987	0.01668635437	-3.384129751	1.267955776	53e768a	2x2_2C_8b_C2v_L	8.15	1.101902744	2	1.550739077	0.9999999997992088	1.0	-0.0001397672196	0.0008708531619	1.666305544e-05	0.0001848685553	0.01765025144	0.3783748955	-0.3399597341	1.459369853	0.01764529116	0.3784723943	0.3399494927	-1.464177032	-6.660965894e-05	0.000378878573	-2.233317739e-05	0.0002237024367	run_cdmft.py	R0:S0:1	uncorrelated	-0.2390009797	2.086227438	1.298773266	-0.832685763	-1.959333677	2.284088826	-0.06685542217	0.9738192165	1.958986011	-2.282347708	-0.06664185011	0.9735204208	0.4576327503	-0.3983265203	-2.478723312	3.352954981	2024-12-04@15:52	2.1394	-0.8384980602	1	1.46281607e-16	-0.3347336294	0.2577	1.837126447e-16	0.1351254165	v2.7.9	
2	Broyden	0	1e-09	-0.1071229534	-0.02524871706	-75.0446069	-98.5648	0.924121204	YY	11	0.1800867489	self-energy	sharp_wc_5_b_50	2.0097	2	1.190813323	0.2077582027	0.336587203	-3.784157882	1.907074806	-4.326186204	1.627327768	-0.4192341678	1.563967627	-4.32673099	1.627299314	-0.4194915112	1.564166291	0.51922286	0.0165788018	-3.400415659	1.271442915	53e768a	2x2_2C_8b_C2v_L	8.17	1.103490516	2	1.552284937	0.9999999998109418	0.9999999999999998	-0.0003533263745	0.001634861371	8.031927709e-05	6.458145601e-05	0.01798835185	0.3756338787	-0.3378677817	1.467590946	0.01801836187	0.3755568598	0.3379120095	-1.467074406	9.065206687e-05	-0.0002657962524	-1.361780508e-05	5.60922454e-05	run_cdmft.py	R0:S0:1	uncorrelated	-0.2377831355	2.073984629	1.29914833	-0.8277041828	-1.959315839	2.26944328	-0.06863190591	0.9806209122	1.959394723	-2.269639816	-0.06868001806	0.9808856792	0.4553426526	-0.3964478205	-2.479082429	3.346620046	2024-12-04@15:49	2.1394	-0.83519663	1	-3.741239139e-17	-0.3329527587	0.2577	-1.445959025e-16	0.1344016138	v2.7.9	
2	Broyden	0	1e-09	-0.1066955567	-0.02577536862	-75.21017643	-98.8848	0.9561945555	YY	11	0.1806515543	self-energy	sharp_wc_5_b_50	2.0097	2	1.191813988	0.2056522036	0.3328113573	-3.796778544	1.908022883	-4.342114267	1.631042765	-0.4150517955	1.562167349	-4.34151211	1.63105493	-0.4149222783	1.561995234	0.5162783585	0.0164776563	-3.416621694	1.274932112	53e768a	2x2_2C_8b_C2v_L	8.19	1.105073432	2	1.553832591	0.9999999997949066	0.9999999999999996	1.313021532e-06	8.380515513e-05	-3.775511773e-05	0.0001637236075	0.01832552307	0.3725232495	-0.3358773197	1.472651637	0.01834040805	0.3723244673	0.3358300398	-1.472915935	9.918502378e-05	-0.0003822746891	-7.179560797e-06	-6.01569338e-05	run_cdmft.py	R0:S0:1	uncorrelated	-0.2364251996	2.061823544	1.299386737	-0.823061028	-1.959597809	2.25608037	-0.07028132282	0.9862954624	1.959442568	-2.255956191	-0.0704735141	0.9867601417	0.4530501871	-0.3946049419	-2.47939128	3.34023741	2024-12-04@15:45	2.1394	-0.8318873274	1	-1.585105942e-17	-0.3311662352	0.2577	-3.823623484e-16	0.1336784231	v2.7.9	
2	Broyden	0	1e-09	-0.1063077719	-0.02629634364	-75.38019181	-99.2048	0.9881505635	YY	11	0.1812103861	self-energy	sharp_wc_5_b_50	2.0097	2	1.192808347	0.2038739785	0.3288741256	-3.811527146	1.909037046	-4.357519312	1.634674431	-0.4104343331	1.56048508	-4.357139836	1.634761724	-0.4105558611	1.560013265	0.5132939194	0.01635890197	-3.432917203	1.278435215	53e768a	2x2_2C_8b_C2v_L	8.21	1.106645257	2	1.555370334	0.9999999997768281	0.9999999999999999	-0.0001481044811	0.000803364182	-2.141422399e-05	0.0002251553163	0.01856702489	0.3694508009	-0.333658674	1.477060723	0.01859954006	0.3694523855	0.3337418896	-1.478386313	-9.895249861e-05	0.0004460023314	2.557789263e-05	0.0001291287069	run_cdmft.py	R0:S0:1	uncorrelated	-0.235164267	2.049348213	1.299863442	-0.8181368541	-1.959715447	2.242971071	-0.0720584575	0.9921583973	1.959631059	-2.242455154	-0.07202898845	0.9921655559	0.4505803143	-0.3925956348	-2.479701636	3.333816255	2024-12-04@15:42	2.1394	-0.8285893627	1	-5.928551632e-17	-0.3293816645	0.2577	1.069278188e-16	0.1329543402	v2.7.9	
