CDMFT_iterations	CDMFT_method	D	D_ave	E0_1	E0_2	E_kin	GS_consistency	U	U_1_ave	convergence	dist_function	e	e_2_ave	e_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1_ave	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	min_dist	model	mu	mu_1_ave	mu_2_ave	mu_ave	n_1	n_2	opt_method	sb1_1	sb1_1_ave	sb2_1	sb2_1_ave	sb3_1	sb3_1_ave	sb4_1	sb4_1_ave	sb5_1_ave	sb6_1_ave	sb7_1	sb7_1_ave	sb8_1	sb8_1_ave	script	sector_1	sector_2	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1_ave	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tpd	tpd_ave	tpp	tpp_2_ave	tpp_ave	tppp	tppp_2_ave	tppp_ave	version	
2	Broyden	0	0.05609527008	-89.21064947	-119.2048	2.152279872	YY	8.5	0.3667815098	self-energy	sharp_wc_5_b_50	2.0097	2	1.222930134	0.2725037838	0.01149188273	-5.092677966	1.974460127	0.3161325152	0.5052286338	-5.31240066	1.756356266	0.5052079552	1.756337046	-4.460715478	1.296684452	0.5042000741	0.01205125	26f4f61	242.3582303	2x2_2C_8b_C2v_L	9.46	1.346940683	2	1.665132715	1.346940683	2	PRAXIS	-0.2254392456	0.1624067589	6.347144935e-05	-1.911127921e-05	0.1259333154	-1.221945926	0.02268769153	0.3514444941	1.222030267	-0.3514973148	1.347707741e-05	-5.734623146e-05	3.805400954e-05	-0.0001309913321	run_cdmft.py	R0:S0:1	uncorrelated	-0.0001397760679	0.00141305953	1.314869626	-0.2887643864	0.2645175759	-1.902214826	1.951697466	-1.599622918	-1.902129538	-1.599735815	2.474261564	-3.418796954	0.3840954915	-0.322149349	2025-02-09@16:44	2.1394	-0.6939918128	1	-7.481270678e-16	-0.2852325327	0.2577	7.738416846e-17	0.1151049664	v2.9.1	
2	Broyden	0	0.05516239433	-89.72540585	-120.0048	2.186394341	YY	8.5	0.3729376596	self-energy	sharp_wc_5_b_50	2.0097	2	1.22379336	0.2682663779	0.01143773055	-5.12839531	1.974947114	0.3085573949	0.5283201333	-5.348766366	1.762181768	0.5283183333	1.762166546	-4.501523728	1.297148104	0.48936169	0.01185033172	26f4f61	242.5329917	2x2_2C_8b_C2v_L	9.51	1.35361661	2	1.668080928	1.35361661	2	PRAXIS	-0.2232680144	0.1603958595	7.048929826e-05	-5.037926622e-05	0.1217524389	-1.206818107	0.02216164037	0.3451388448	1.2068861	-0.3451746774	-0.0001119180898	-1.10236097e-05	-0.0001866386323	0.001065289637	run_cdmft.py	R0:S0:1	uncorrelated	-0.0001067309255	0.001139430123	1.315358236	-0.2831506974	0.2641543278	-1.975104604	1.951669032	-1.566387899	-1.97506225	-1.566476879	2.473503906	-3.421757302	0.3820339945	-0.3191137731	2025-02-09@16:46	2.1394	-0.6898859448	1	4.788651773e-16	-0.284214623	0.2577	5.017286748e-16	0.1144633748	v2.9.1	
3	Broyden	0	0.05359340431	-90.21169708	-120.8048	2.221973791	YY	8.5	0.3795578526	self-energy	sharp_wc_5_b_50	2.0097	2	1.224681053	0.2624514121	0.01141058206	-5.160839809	1.975462804	0.300283661	0.5520550175	-5.378502347	1.76806132	0.5520432765	1.768045439	-4.544307333	1.297757009	0.4717466628	0.01168547271	26f4f61	242.8066001	2x2_2C_8b_C2v_L	9.56	1.360756111	2	1.671191602	1.360756111	2	PRAXIS	-0.2209691399	0.1582733606	9.678027597e-05	-8.656139828e-05	0.1170803767	-1.183179087	0.02160697649	0.3356170547	1.183265357	-0.335659743	7.716086376e-05	-0.0001037484713	0.0001120473763	-0.000548979179	run_cdmft.py	R0:S0:1	uncorrelated	-0.0001536633621	0.001568322639	1.315502418	-0.2771481279	0.2635659555	-2.052438812	1.950641095	-1.531795724	-2.052381816	-1.531888717	2.47306182	-3.424828852	0.3797343887	-0.3160421359	2025-02-09@16:48	2.1394	-0.6855661006	1	-3.884427424e-16	-0.2832090977	0.2577	-1.323859698e-16	0.1137975641	v2.9.1	
3	Broyden	0	0.05129852181	-90.67386725	-121.6048	2.257941814	YY	8.5	0.3867231235	self-energy	sharp_wc_5_b_50	2.0097	2	1.225573958	0.2545942424	0.01137942263	-5.187758908	1.976014591	0.2914359005	0.5764584369	-5.405851745	1.774130079	0.5765117515	1.774164543	-4.585184669	1.298257784	0.4508202936	0.01152971242	26f4f61	243.1352617	2x2_2C_8b_C2v_L	9.61	1.368450575	2	1.674379541	1.368450575	2	PRAXIS	-0.2183683405	0.1557852352	-3.260851172e-05	-0.0001447393029	0.1111247864	-1.146110529	0.02080655056	0.3225837884	1.14589982	-0.3224206778	-1.996175506e-05	-2.559921226e-06	-0.0001328481395	0.0007360725962	run_cdmft.py	R0:S0:1	uncorrelated	0.0002356060297	-0.00256336836	1.315169761	-0.270652961	0.2629821058	-2.136081347	1.949449186	-1.495448185	-2.136250092	-1.495245522	2.47208626	-3.428323137	0.3767714191	-0.3126994642	2025-02-09@16:50	2.1394	-0.6811796642	1	-2.431730148e-16	-0.2822245199	0.2577	6.756714838e-17	0.1131221643	v2.9.1	
3	Broyden	0	0.04854032734	-91.15382856	-122.4048	2.297545685	YY	8.5	0.3940922485	self-energy	sharp_wc_5_b_50	2.0097	2	1.226536544	0.2498279201	0.01131063914	-5.21726681	1.976622162	0.2838548313	0.59702173	-5.435406513	1.780410456	0.5970399604	1.780411346	-4.625886765	1.298676359	0.4333022141	0.01132740941	26f4f61	243.3029025	2x2_2C_8b_C2v_L	9.66	1.376342374	2	1.677816247	1.376342374	2	PRAXIS	-0.2167535166	0.1532307866	3.901869699e-05	-6.732523018e-05	0.1060810895	-1.104820477	0.02019287592	0.3071266301	1.104803936	-0.3070989876	-3.774323898e-05	-6.434523943e-05	-0.0001024046437	0.0007046836255	run_cdmft.py	R0:S0:1	uncorrelated	-8.958184897e-06	0.0001162344971	1.314920148	-0.2636962609	0.262355799	-2.214475955	1.948620136	-1.457863184	-2.214509202	-1.45785746	2.471333784	-3.432121091	0.3740616695	-0.3092879744	2025-02-09@16:53	2.1394	-0.6763349811	1	-1.818593384e-17	-0.2811384261	0.2577	9.526664613e-17	0.1124080472	v2.9.1	
3	Broyden	0	0.04517965521	-91.6486028	-123.2048	2.337670812	YY	8.5	0.4018979698	self-energy	sharp_wc_5_b_50	2.0097	2	1.227508626	0.2440447629	0.01123381896	-5.252555108	1.977297148	0.2770961429	0.6155412778	-5.465406271	1.786957264	0.6155311371	1.786952814	-4.666680319	1.299145741	0.4138642362	0.01112406964	26f4f61	243.5110483	2x2_2C_8b_C2v_L	9.71	1.384680343	2	1.681297976	1.384680343	2	PRAXIS	-0.2151138936	0.150357932	2.317927238e-05	-1.443732408e-05	0.09996731665	-1.049418822	0.01945162815	0.2884422671	1.049457784	-0.2884691166	5.527566793e-05	-9.190709564e-06	9.10611516e-05	-0.0006077121002	run_cdmft.py	R0:S0:1	uncorrelated	-5.040107539e-05	0.0005369109821	1.315287695	-0.2561273123	0.2620706856	-2.294536723	1.948086619	-1.418407659	-2.294510883	-1.418433854	2.470488995	-3.436138322	0.3709315563	-0.3056013856	2025-02-09@16:55	2.1394	-0.6714298978	1	5.023495895e-16	-0.2800269302	0.2577	3.416396717e-16	0.1116941109	v2.9.1	
3	Broyden	0	0.04122011157	-92.08268927	-124.0048	2.378550999	YY	8.5	0.4101883729	self-energy	sharp_wc_5_b_50	2.0097	2	1.2284951	0.2363765576	0.01107262712	-5.274504382	1.977987056	0.2708859658	0.6313095261	-5.48856412	1.79350807	0.6312859797	1.79346743	-4.703636325	1.299331201	0.393442886	0.01089078513	26f4f61	243.7886839	2x2_2C_8b_C2v_L	9.76	1.393511604	2	1.684834019	1.393511604	2	PRAXIS	-0.2127636288	0.1466373158	0.0002718579754	-0.000168188841	0.09266057266	-0.9782086761	0.01849045395	0.2661657404	0.9785399084	-0.2663745575	2.8450433e-05	-0.0001349683183	8.001107732e-05	-0.0003476132321	run_cdmft.py	R0:S0:1	uncorrelated	-0.0004701563285	0.005414799618	1.314633626	-0.2481836122	0.2619229955	-2.374143164	1.946751593	-1.377914752	-2.374031359	-1.378151807	2.468807711	-3.440833501	0.3672694861	-0.3015947764	2025-02-09@16:57	2.1394	-0.6664383316	1	7.342611583e-16	-0.2788781947	0.2577	-7.462871732e-17	0.1109821212	v2.9.1	
3	Broyden	0	0.03663702094	-92.53087372	-124.8048	2.418817632	YY	8.5	0.4190180467	self-energy	sharp_wc_5_b_50	2.0097	2	1.229471381	0.229123546	0.01094669904	-5.30682124	1.978771301	0.2662051	0.643639484	-5.508938087	1.800393612	0.6434134996	1.800246346	-4.742553348	1.299717689	0.373501307	0.01066994092	26f4f61	244.1545946	2x2_2C_8b_C2v_L	9.81	1.402899558	2	1.688321614	1.402899558	2	PRAXIS	-0.2108878426	0.1427620034	0.0004473646228	0.0004414271781	0.08338108735	-0.8840825062	0.01714367094	0.2392176522	0.8856614931	-0.2404383549	0.0001626248351	0.0004394447894	0.0007794493086	-0.006017105206	run_cdmft.py	R0:S0:1	uncorrelated	-0.001524461858	0.0182608862	1.314783088	-0.2394441679	0.2621374573	-2.454259012	1.945238281	-1.334880757	-2.453621311	-1.335744284	2.467501333	-3.445601676	0.3638186067	-0.2976458313	2025-02-09@17:00	2.1394	-0.6615430373	1	2.566518421e-16	-0.277711605	0.2577	4.083057265e-16	0.1102859438	v2.9.1	
3	Broyden	0	0.03189859727	-92.99142663	-125.6048	2.461810572	YY	8.5	0.4280317726	self-energy	sharp_wc_5_b_50	2.0097	2	1.230498453	0.2244646926	0.0107695504	-5.338739705	1.979606566	0.2637434013	0.6491561412	-5.532278763	1.807440639	0.64870292	1.807199962	-4.779720337	1.299865785	0.3567078515	0.0103838972	26f4f61	244.3947884	2x2_2C_8b_C2v_L	9.86	1.412460644	2	1.691968039	1.412460644	2	PRAXIS	-0.2095215793	0.1383704289	0.000604545004	0.001156729731	0.07444257471	-0.7837026538	0.0158179743	0.2103741806	0.7869376197	-0.2129936909	0.0002728670229	0.001787997145	0.001631159517	-0.0145021855	run_cdmft.py	R0:S0:1	uncorrelated	-0.002687358977	0.03292462183	1.314847401	-0.23025674	0.2627013705	-2.52347836	1.944299001	-1.290999749	-2.522308717	-1.292414297	2.466076539	-3.450998436	0.360343933	-0.2933648191	2025-02-09@17:02	2.1394	-0.6563184526	1	7.025641686e-16	-0.2764398113	0.2577	-1.374781521e-16	0.1095781598	v2.9.1	
3	Broyden	0	0.0263662473	-93.44666439	-126.4048	2.504359801	YY	8.5	0.4376702496	self-energy	sharp_wc_5_b_50	2.0097	2	1.231516351	0.2191287234	0.01022892054	-5.355949882	1.980500402	0.2630763952	0.6500784919	-5.560851222	1.814958881	0.6498434295	1.814828552	-4.816802739	1.299932771	0.3418760263	0.009984870184	26f4f61	244.7521527	2x2_2C_8b_C2v_L	9.91	1.422651805	2	1.695596728	1.422651804	2	PRAXIS	-0.207712552	0.1324945896	0.0006082390543	0.0003774534853	0.06271228157	-0.653932722	0.01373055417	0.1756872657	0.6561526905	-0.177475652	0.0001607546175	0.001330667715	0.0009867755344	-0.009649382092	run_cdmft.py	R0:S0:1	uncorrelated	-0.00186981917	0.02341660928	1.313599468	-0.2203171737	0.2640168188	-2.591476547	1.944463843	-1.244456197	-2.590873586	-1.245222135	2.464726009	-3.457075836	0.3570612032	-0.2888225234	2025-02-09@17:05	2.1394	-0.6511567709	1	5.118778208e-17	-0.2751675896	0.2577	7.333205576e-17	0.108888533	v2.9.1	
3	Broyden	0	0.01980896874	-93.89954759	-127.2048	2.546486763	YY	8.5	0.4479974387	self-energy	sharp_wc_5_b_50	2.0097	2	1.232525886	0.2151652139	0.009990195066	-5.388039264	1.981516298	0.2659151544	0.6449327109	-5.580548841	1.822850426	0.6444794392	1.822631092	-4.854066762	1.299942154	0.3285228899	0.009675352452	26f4f61	245.2578384	2x2_2C_8b_C2v_L	9.96	1.433535028	2	1.69920766	1.433535027	2	PRAXIS	-0.2064793313	0.1264647142	0.001006897287	0.001465273629	0.04733238766	-0.4833357442	0.01078375337	0.1297762894	0.4888722233	-0.1343429948	0.0005745400081	0.004130923922	0.002533539725	-0.02783029842	run_cdmft.py	R0:S0:1	uncorrelated	-0.003947854179	0.05079021273	1.313588569	-0.2093575467	0.266171282	-2.653470807	1.943558275	-1.194793959	-2.652348035	-1.196087334	2.46346638	-3.46388369	0.35382237	-0.2841917581	2025-02-09@17:07	2.1394	-0.6460568484	1	-6.679057816e-17	-0.2738926161	0.2577	2.499207266e-16	0.1082199632	v2.9.1	
2	Broyden	0	0.01284695422	-94.32061385	-128.0048	2.600216189	YY	8.5	0.4572675691	self-energy	sharp_wc_5_b_50	2.0097	2	1.233743722	0.2150443019	0.02177967131	-5.405850392	1.981880761	0.2673837326	0.6298639114	-5.599472374	1.829587742	0.6309299343	1.830305431	-4.887319054	1.299593812	0.3177357917	0.01036045697	26f4f61	244.8769554	2x2_2C_8b_C2v_L	10.01	1.443289296	2	1.703481777	1.443289296	2	PRAXIS	-0.2041781007	0.1384954754	-0.007152977981	-0.005779417457	0.03275792736	-0.3385224103	0.007528857681	0.09909001335	0.3126066232	-0.07762261542	-0.0007781398089	-0.0133776426	-0.007589423118	0.08793772796	run_cdmft.py	R0:S0:1	uncorrelated	0.02241749024	-0.2860903329	1.31330134	-0.2040142162	0.2670559034	-2.684697969	1.942437439	-1.151648356	-2.687444047	-1.147434455	2.461891207	-3.470047833	0.3500324521	-0.2803815971	2025-02-09@17:09	2.1394	-0.639506449	1	-5.536890319e-17	-0.2722468276	0.2577	-3.882865662e-17	0.107454005	v2.9.1	
1	Broyden	0	0.004725543563	-94.73976873	-128.8048	2.667576912	YY	8.5	0.4660387443	self-energy	sharp_wc_5_b_50	2.0097	2	1.235195583	0.2077341135	0.07624310238	-5.404525147	1.980310761	0.2666893642	0.6042864983	-5.620779551	1.836419361	0.6073799824	1.837456286	-4.923388368	1.305624488	0.3108333103	0.05338583236	26f4f61	243.7130386	2x2_2C_8b_C2v_L	10.06	1.452400198	2	1.708632336	1.452400198	2	PRAXIS	-0.1950452085	0.2094144716	-0.01696148819	-0.002074627835	0.02130700054	-0.2373935698	0.005077171586	0.08483578501	0.1608461186	-0.01900279303	-0.006714327298	-0.09080547451	-0.03440833442	0.4672725649	run_cdmft.py	R0:S0:1	uncorrelated	0.05774336596	-0.6745856982	1.315207162	-0.2146736198	0.2664292917	-2.687788057	1.941353968	-1.107939846	-2.694863556	-1.101733132	2.460554479	-3.450072787	0.3461806268	-0.3374451776	2025-02-09@17:11	2.1394	-0.6312013006	1	2.778782773e-16	-0.2702578542	0.2577	3.276744426e-16	0.1065954875	v2.9.1	
4	Broyden	0	0.001810696254	-95.29045574	-129.6048	2.720969313	YY	8.5	0.4729039967	self-energy	sharp_wc_5_b_50	2.0097	2	1.236421833	0.2248637314	0.0139181098	-5.482034076	1.983664963	0.2616746048	0.5969265303	-5.648369017	1.841058386	0.5966986327	1.840973809	-4.954721249	1.299421779	0.3067583907	0.01155737799	26f4f61	243.9772127	2x2_2C_8b_C2v_L	10.11	1.459894114	2	1.712424846	1.459894114	2	PRAXIS	-0.2066091774	0.120345318	0.005096780358	0.00136867429	0.00611123763	-0.04535501164	0.001482062099	0.00468307094	0.06726009664	-0.02385152158	0.00164449914	0.02433373552	0.008478088957	-0.1247918796	run_cdmft.py	R0:S0:1	uncorrelated	-0.01608310218	0.194102833	1.313009871	-0.1856149547	0.2647642531	-2.697932682	1.940638663	-1.078131766	-2.697433302	-1.078637386	2.459716193	-3.47901754	0.3447324407	-0.2757472449	2025-02-09@17:14	2.1394	-0.6249048287	1	2.81176532e-16	-0.2681868149	0.2577	4.760328068e-17	0.1057858669	v2.9.1	
1	Broyden	0	0.0005515606627	-95.7110662	-130.4048	2.791405762	YY	8.5	0.4818540232	self-energy	sharp_wc_5_b_50	2.0097	2	1.237923751	0.2199407095	0.06998923361	-5.478811839	1.981972125	0.2598407219	0.5707197717	-5.669611088	1.846893293	0.5700968482	1.846738449	-4.987761682	1.311506679	0.2970436272	0.09734946698	26f4f61	241.510697	2x2_2C_8b_C2v_L	10.16	1.469167835	2	1.717646204	1.469167835	2	PRAXIS	-0.195156658	0.1920367996	0.01823266253	-0.00628079094	0.003483762817	0.01328706493	0.0008607292647	-0.03209269737	0.07375350119	-0.04666253621	0.007973301051	0.1355573044	0.04048873955	-0.6376703028	run_cdmft.py	R0:S0:1	uncorrelated	-0.06182246046	0.6763363929	1.316658623	-0.197481855	0.262677437	-2.682885112	1.939503902	-1.040253541	-2.68155626	-1.041200032	2.458243169	-3.43402738	0.3382746645	-0.3959411846	2025-02-09@17:16	2.1394	-0.6162745233	1	3.78750896e-16	-0.2659675846	0.2577	1.919311579e-17	0.1049224854	v2.9.1	
4	Broyden	0	-3.566798388e-05	-96.16991547	-131.2048	2.85653294	YY	8.5	0.4866040477	self-energy	sharp_wc_5_b_50	2.0097	2	1.239339852	0.2334137393	0.008283849909	-5.53350925	1.984982688	0.2496463537	0.559771805	-5.691552096	1.85015676	0.5597689446	1.850156126	-5.009521729	1.297567803	0.2959138994	0.008919530579	26f4f61	240.3623967	2x2_2C_8b_C2v_L	10.21	1.47446779	2	1.722035225	1.474467789	2	PRAXIS	-0.2058954177	0.1061148642	-0.001658415051	0.0007239330011	-0.0001464836392	-0.003547311377	-4.531067057e-05	0.004201018466	-0.006005223112	0.00469305223	-0.0009245898198	-0.0168911167	-0.004180191005	0.07567830805	run_cdmft.py	R0:S0:1	uncorrelated	0.0056795094	-0.06277117248	1.312685625	-0.171323387	0.2587701836	-2.670626334	1.937946682	-1.017802797	-2.670620739	-1.017806725	2.456314265	-3.490244114	0.3367646916	-0.2643310954	2025-02-09@17:19	2.1394	-0.6085082079	1	2.608685131e-16	-0.2634806048	0.2577	2.901257178e-16	0.1039946059	v2.9.1	
1	Broyden	0	0.04403451551	-75.46982135	-99.2048	0.7241606577	YY	8.5	0.2882812479	self-energy	sharp_wc_5_b_50	2.0097	2	1.181576416	0.2090916484	0.2624166527	-3.609584468	1.915948277	0.4285547771	0.5258369124	-4.323830186	1.626050957	0.525958805	1.626077967	-3.416459875	1.18502123	0.5624552563	0.01413146894	26f4f61	235.1675918	2x2_2C_8b_C2v_L	8.21	1.234260275	2	1.585139214	1.234260275	2	PRAXIS	0.0004302325121	-0.001717662058	-0.0001631002662	0.0001506611611	0.1053901706	-1.237165682	0.0254279638	0.4590950616	1.237141703	-0.4590278718	9.475033075e-05	-7.907060018e-06	0.000148976006	-0.0006095303372	run_cdmft.py	R0:S0:1	uncorrelated	-0.2392764595	1.984042295	1.281579254	-0.659695441	0.3442452174	-1.822720925	1.942657216	-2.164603038	-1.823036402	-2.164451584	2.463698077	-3.574845516	0.4739718924	-0.4134953369	2025-02-10@10:14	2.1394	-0.8455063459	1	6.16972931e-17	-0.3616801294	0.2577	-2.306350956e-16	0.1448551357	v2.9.1	
1	Broyden	0	0.04308302152	-74.98687211	-98.4048	0.6534519626	YY	8.5	0.2854621984	self-energy	sharp_wc_5_b_50	2.0097	2	1.17936213	0.212260158	0.2715465922	-3.577869233	1.91339684	0.4352457702	0.5239349173	-4.283048443	1.617469793	0.52395634	1.617474233	-3.375724119	1.178971553	0.5681573271	0.01441509292	26f4f61	235.821649	2x2_2C_8b_C2v_L	8.16	1.229411343	2	1.581324482	1.229411343	2	PRAXIS	6.127587263e-05	-0.000253873185	-2.073598488e-05	1.517589596e-05	0.1044929525	-1.241184985	0.02559656181	0.466486821	1.241182488	-0.466471727	7.971775619e-05	-5.074681586e-05	0.0001271828405	-0.0004726281997	run_cdmft.py	R0:S0:1	uncorrelated	-0.242484534	2.015817099	1.280610642	-0.6734388467	0.3478144272	-1.809397847	1.941740547	-2.197500975	-1.809452848	-2.197475758	2.463173546	-3.582979508	0.4788880454	-0.418700864	2025-02-10@10:15	2.1394	-0.8528757973	1	4.662005524e-17	-0.3654268561	0.2577	-1.688817787e-16	0.1463817821	v2.9.1	
1	Broyden	0	0.04204275051	-74.53045314	-97.6048	0.5825106942	YY	8.5	0.2826205677	self-energy	sharp_wc_5_b_50	2.0097	2	1.177128935	0.2160915306	0.2803997387	-3.548454866	1.910879825	0.4429323906	0.5202470961	-4.247401218	1.608935771	0.5203352688	1.608953058	-3.334742456	1.172983786	0.5749634253	0.0147126048	26f4f61	236.5251252	2x2_2C_8b_C2v_L	8.11	1.224525387	2	1.577459928	1.224525387	2	PRAXIS	0.0002939837929	-0.001203294606	-0.0001158601353	0.0001087905866	0.1029680107	-1.241527217	0.02556463063	0.4741359527	1.241522984	-0.4740945065	5.209660185e-05	6.403908152e-06	8.692163315e-05	-0.0003521302574	run_cdmft.py	R0:S0:1	uncorrelated	-0.2457069207	2.046223997	1.280001276	-0.6869693337	0.3518195488	-1.793725562	1.941877095	-2.230434622	-1.793943829	-2.230337685	2.462620081	-3.590741411	0.4840763465	-0.4241695924	2025-02-10@10:17	2.1394	-0.8602841503	1	1.060261136e-16	-0.3691296167	0.2577	-2.235891397e-16	0.1479074077	v2.9.1	
1	Broyden	0	0.04087485993	-74.04409845	-96.8048	0.5111585122	YY	8.5	0.2798001935	self-energy	sharp_wc_5_b_50	2.0097	2	1.174867025	0.2200918076	0.2892012204	-3.516409758	1.908251881	0.450527836	0.5153165749	-4.206291392	1.599559991	0.5152605177	1.599548193	-3.292872784	1.166915381	0.5788898501	0.01501252756	26f4f61	237.2611434	2x2_2C_8b_C2v_L	8.06	1.219620501	2	1.57356861	1.219620501	2	PRAXIS	-0.0001950504346	0.0008064545221	8.582759985e-05	-9.949975511e-05	0.1006174782	-1.237855668	0.02529011362	0.4819360611	1.237857857	-0.4819595596	-9.807915936e-05	2.234975859e-05	-0.0001878528393	0.0007061767156	run_cdmft.py	R0:S0:1	uncorrelated	-0.2488413083	2.075726906	1.279083881	-0.7007979548	0.3557783911	-1.775379935	1.941073353	-2.265567648	-1.775233534	-2.26563372	2.461635393	-3.598485499	0.4886952818	-0.4294909108	2025-02-10@10:18	2.1394	-0.867725318	1	3.950491158e-16	-0.3728423211	0.2577	1.67324558e-16	0.1494364645	v2.9.1	
1	Broyden	0	0.03974556117	-73.58761928	-96.0048	0.43943607	YY	8.5	0.276950983	self-energy	sharp_wc_5_b_50	2.0097	2	1.172568517	0.2234956323	0.298240732	-3.487090823	1.905558056	0.4591390729	0.5099769477	-4.169141081	1.590133729	0.5097710724	1.590101212	-3.253205536	1.160830747	0.5856370211	0.01533031469	26f4f61	237.9792778	2x2_2C_8b_C2v_L	8.01	1.21459808	2	1.569687	1.21459808	2	PRAXIS	-0.000631543769	0.002645726564	0.0002425630881	-0.0001950442094	0.09899663073	-1.237222166	0.02521782739	0.4902595247	1.237193968	-0.4903449517	6.335403621e-06	-6.680191083e-05	4.707721588e-05	-0.0001052943887	run_cdmft.py	R0:S0:1	uncorrelated	-0.2518866862	2.105183031	1.278538796	-0.7149154604	0.3599299988	-1.755620739	1.940926976	-2.300966416	-1.755152305	-2.301150612	2.461376971	-3.606251051	0.4941347302	-0.4352076252	2025-02-10@10:20	2.1394	-0.8751704993	1	4.360388532e-16	-0.3766024239	0.2577	3.704399889e-16	0.1509892566	v2.9.1	
1	Broyden	0	0.03849336992	-73.10451925	-95.2048	0.3674258512	YY	8.5	0.2741038165	self-energy	sharp_wc_5_b_50	2.0097	2	1.170241646	0.2250183925	0.3077131374	-3.45371528	1.902572602	0.4681092496	0.5030482451	-4.12857377	1.57993595	0.5030410701	1.579937605	-3.2118678	1.154584172	0.5885454052	0.01564115383	26f4f61	238.754221	2x2_2C_8b_C2v_L	7.96	1.209530787	2	1.565790565	1.209530786	2	PRAXIS	1.068858271e-05	-3.683916021e-05	-2.165646671e-05	5.982479604e-05	0.09672790001	-1.233177345	0.02497082765	0.4989715751	1.233169626	-0.4989823213	3.32275224e-05	1.532279509e-05	0.0001037297901	-0.0003840359982	run_cdmft.py	R0:S0:1	uncorrelated	-0.2543716816	2.134293288	1.277352922	-0.7300929457	0.3641330302	-1.732545388	1.940205947	-2.338464468	-1.732546721	-2.338456633	2.460425494	-3.614051458	0.4986736226	-0.4406174336	2025-02-10@10:21	2.1394	-0.8826264968	1	3.684098223e-16	-0.3803790148	0.2577	1.760707125e-16	0.1525447823	v2.9.1	
1	Broyden	0	0.03712749288	-72.64867865	-94.4048	0.2932850634	YY	8.5	0.2712324784	self-energy	sharp_wc_5_b_50	2.0097	2	1.167832372	0.2261782533	0.3178910178	-3.42181893	1.899427114	0.4754959232	0.4982207101	-4.092983717	1.569713818	0.4982612835	1.569720421	-3.170691665	1.148034703	0.5945916739	0.01596189133	26f4f61	239.5572003	2x2_2C_8b_C2v_L	7.91	1.204331021	2	1.561778221	1.204331021	2	PRAXIS	0.0001315844434	-0.0005693584101	-5.926387324e-05	6.76769195e-05	0.09450551132	-1.231662286	0.02469840225	0.5073271602	1.231671233	-0.5073147052	5.769524875e-05	-9.913266867e-06	0.0001151738783	-0.0004174185663	run_cdmft.py	R0:S0:1	uncorrelated	-0.2569051336	2.164105382	1.276326192	-0.7460692013	0.368092816	-1.711687553	1.940360829	-2.376156047	-1.711784718	-2.376118378	2.459700256	-3.622144537	0.5038917166	-0.4464089649	2025-02-10@10:23	2.1394	-0.8903070105	1	-8.556468339e-16	-0.384235622	0.2577	-3.211997317e-16	0.1541614687	v2.9.1	
1	Broyden	0	0.03571345017	-72.16664392	-93.6048	0.2197482998	YY	8.5	0.2683688188	self-energy	sharp_wc_5_b_50	2.0097	2	1.165415159	0.2281650995	0.3278061236	-3.389444657	1.89624363	0.4843863413	0.4901707347	-4.051218579	1.55830627	0.4902982933	1.558320687	-3.129299033	1.141439925	0.5989347107	0.01628338694	26f4f61	240.4073354	2x2_2C_8b_C2v_L	7.86	1.199080321	2	1.557824089	1.199080321	2	PRAXIS	0.0004140144735	-0.001817441885	-0.0001687654948	0.0001403192039	0.09167940848	-1.225822407	0.02426981021	0.5166378916	1.225872761	-0.5166022892	-0.000130884189	0.0001479280064	-0.0002329618296	0.0007434952873	run_cdmft.py	R0:S0:1	uncorrelated	-0.2596657946	2.193021825	1.275276684	-0.7620122867	0.3722552211	-1.684863594	1.939424836	-2.416985067	-1.685131208	-2.416898101	2.45879423	-3.630198159	0.5087781919	-0.4521203855	2025-02-10@10:24	2.1394	-0.8978825663	1	-1.242588938e-16	-0.388096519	0.2577	1.580941612e-16	0.1557666652	v2.9.1	
1	Broyden	0	0.03428499655	-71.70257623	-92.8048	0.1446727959	YY	8.5	0.2655003009	self-energy	sharp_wc_5_b_50	2.0097	2	1.162932244	0.2320420726	0.3375648751	-3.356912689	1.893087234	0.4945571165	0.4817373169	-4.013148919	1.546665999	0.4819970623	1.546687385	-3.087749348	1.134622657	0.6051472252	0.01661627181	26f4f61	241.3078983	2x2_2C_8b_C2v_L	7.81	1.19372233	2	1.55379257	1.19372233	2	PRAXIS	0.0008031667759	-0.00358563757	-0.0003157608401	0.0002367536274	0.08956297824	-1.223907777	0.02418376996	0.5266696441	1.224039726	-0.5265786721	8.047749014e-05	1.035042281e-05	8.518812143e-05	-0.000347324013	run_cdmft.py	R0:S0:1	uncorrelated	-0.2628286185	2.220976119	1.274330848	-0.77770252	0.3768554174	-1.656308776	1.939087382	-2.458757675	-1.656829731	-2.458613815	2.457770339	-3.638379352	0.5141879436	-0.4582157493	2025-02-10@10:26	2.1394	-0.9056165955	1	3.738555859e-16	-0.3920117812	0.2577	2.356313475e-16	0.1574204927	v2.9.1	
