14	Broyden	0	1.956352914e-05	-153.7996473	-157.1824	8.894402638	YY	14	0.1345256917	self-energy/D	sharp_wc_2_b_50	3.0461	2	1.290215823	1.896768325	0.001219867294	-7.490380593	1.963013445	-8.855871177	1.919933605	-7.971603385	1.955772398	-8.659901361	1.887380872	-8.400234979	1.987643331	1.827015065	0.0009196771886	-6.738403384	1.737054388	a248bdd	2x2_2C_8b_C2v_L	12.87	1.130212496	2	1.66710817	0.9999999998696176	1.0	-0.003334405168	0.003510328888	0.0009684994684	-0.0008503871721	-0.3664825964	0.1831561667	-0.5029607729	0.2621308967	-0.1462169486	0.07414641166	0.6319860144	-0.3205336593	-0.0003917611929	0.0007462937865	0.0001060725101	-1.396453278e-06	sol_cdmft.py	R0:S0:1	uncorrelated	0.1112317423	-0.1479858493	-1.247345221	0.618804232	1.660672967	-1.047541353	-1.093191008	0.7482117627	-1.955079076	1.257783884	-0.4392735982	0.2890829317	0.1918149328	-0.1095804517	-2.258366515	2.101151458	2024-09-05@13:39	1.9019	-0.4584592884	1	-3.333593482e-16	-0.1033386501	0.2229	-1.651593528e-16	0.04466949528	v2.7.1	
13	Broyden	0	-1.07568423e-05	-153.9496136	-158.7824	8.893418761	YY	14	0.1340641783	self-energy/D	sharp_wc_2_b_50	3.0461	2	1.290177461	1.332481129	0.0008809530149	-7.439703867	1.962888952	-9.215849515	1.900392709	-8.877983925	1.973591223	-8.893226893	1.885973997	-6.690226053	1.990987728	1.701805083	0.0009216084833	-6.84146871	1.736700432	a248bdd	2x2_2C_8b_C2v_L	12.97	1.129526398	2	1.66718596	0.9999999998841835	1.0	0.0001659756849	-0.0001673315425	-7.590744585e-05	0.0001103415555	-0.3067232825	0.1476544538	-0.6842159574	0.3326536704	-0.08890890015	0.04545548456	0.56146143	-0.318186546	-0.0001564981667	0.0003721913415	1.469680661e-05	-3.727196886e-05	sol_cdmft.py	R0:S0:1	uncorrelated	0.08775192382	-0.1250842803	-1.231032754	0.6194076409	1.906208048	-1.17798951	-0.8242542312	0.5243432097	-1.994378234	1.265952365	-0.2403874276	0.1899382268	0.1916793492	-0.1096620954	-2.258844218	2.102492454	2024-09-05@13:43	1.9019	-0.4585156878	1	-1.368473666e-16	-0.1034521625	0.2229	1.699025744e-16	0.04471289537	v2.7.1	
9	Broyden	0	-1.86334088e-05	-156.2220836	-159.5824	8.892760681	YY	14	0.1339940256	self-energy/D	sharp_wc_2_b_50	3.0461	2	1.29015455	1.395407449	0.0009802101987	-7.540541434	1.962921976	-9.350574145	1.934529719	-9.239187577	1.9389812	-9.077918026	1.886828887	-6.853957546	1.989783898	1.706768871	0.000968189807	-6.908017981	1.736666131	a248bdd	2x2_2C_8b_C2v_L	13.02	1.129301769	2	1.667234513	0.9999999999392588	1.0000000000000002	-0.0003880369957	0.0005535687326	9.409082159e-05	2.517112499e-05	-0.5458471458	0.2583717736	-0.5675960759	0.2687594662	-0.1072069083	0.05374725417	0.5876932397	-0.327488841	-0.0004117501575	0.0009584081776	9.541891494e-05	-8.268536754e-05	sol_cdmft.py	R0:S0:1	uncorrelated	0.09452504169	-0.1322171581	-1.236350687	0.6191093746	1.517837264	-0.9306712781	-1.44281667	0.8927186018	-2.010043459	1.261343279	-0.2799962808	0.2185807257	0.19788856	-0.1125462316	-2.262483081	2.102631318	2024-09-05@13:44	1.9019	-0.4585654269	1	-3.718261822e-16	-0.1035125243	0.2229	1.532667902e-16	0.04473707576	v2.7.1	
17	Broyden	0	2.902548392e-06	-143.4258149	-157.9824	8.898529761	YY	14	0.134305444	self-energy/D	sharp_wc_2_b_50	3.0461	2	1.290347889	-1.599898788	1.998950209	-7.483912401	1.963070526	-8.93331163	1.934297943	-8.716979764	1.939372276	-7.671095067	1.884586579	-1.712030701	1.998658538	1.823053537	0.000956883064	-6.806259913	1.738188572	a248bdd	2x2_2C_8b_C2v_L	12.92	1.130703699	2	1.666894636	0.9999999998946812	0.9999999999999998	0.09886085548	-0.1367312359	2.578234492e-05	-4.162714992e-05	-0.4808362398	0.2324467032	-0.5013109807	0.2448450484	0.0002144401742	7.060276739e-05	0.1462578563	-0.137484284	0.0002743315297	-0.0005848076013	-4.155005076e-05	1.577467963e-05	sol_cdmft.py	R0:S0:1	uncorrelated	-4.020651306e-05	6.540450005e-05	-1.241023645	0.6185962243	1.480507335	-0.9431042634	-1.386667126	0.9004886893	-1.80212232	1.26613818	0.0006074932319	-0.001063057417	0.1959427036	-0.1115390081	-2.262393584	2.097615583	2024-09-05@13:45	1.9019	-0.4581157603	1	-5.508862343e-16	-0.1029874834	0.2229	-1.256125911e-16	0.04452996441	v2.7.1	
10	Broyden	0	6.321814117e-05	-157.0182578	-160.0624	8.893044658	YY	14	0.133303798	self-energy/D	sharp_wc_2_b_50	3.0461	2	1.290117623	4.175033971	0.003649975573	-8.496919562	1.963005959	-9.564239064	1.902269057	-8.85045655	1.97134876	-9.133965023	1.884920437	-6.289252966	1.992378762	1.686761659	0.0009668920821	-6.940658844	1.736571876	a248bdd	2x2_2C_8b_C2v_L	13.05	1.128353227	2	1.667358489	0.9999999999433036	0.9999999999999998	-0.02069042366	0.01535297745	0.007972433326	-0.005764947983	-0.3376123772	0.1574912704	-0.7081359172	0.3423554243	0.04772331891	-0.02349377111	0.5685004442	-0.3291612783	0.0002635593184	-0.0006725061801	-8.75249508e-05	0.0003172630728	sol_cdmft.py	R0:S0:1	uncorrelated	0.2679275936	-0.2617288544	-1.344478597	0.6204221984	1.929691531	-1.165748242	-0.8533665761	0.5486964911	-2.03165205	1.272719204	0.1194435915	-0.1000394197	0.199898361	-0.1132910529	-2.263021131	2.100113722	2024-09-05@13:49	1.9019	-0.4584168132	1	-3.172909267e-16	-0.103594493	0.2229	-1.647655041e-16	0.04476607673	v2.7.1	
27	Broyden	0	4.854988351e-05	-140.749913	-158.9424	8.895665023	YY	14	0.1338099934	self-energy/D	sharp_wc_2_b_50	3.0461	2	1.29022023	4.501751474	0.002992688005	-8.03867933	1.962810266	-8.918548279	1.961855031	-9.119091609	1.91230318	-8.394145761	1.884119018	4.327948994	0.004085196152	1.992208119	0.001091549035	-6.900256118	1.737325738	a248bdd	2x2_2C_8b_C2v_L	12.98	1.129491545	2	1.667178499	0.9999999999174768	1.0000000000000002	-0.04553843478	0.03208967128	0.01465302451	-0.01068394145	-0.6239514802	0.3018209637	-0.3868103279	0.1860341927	0.0009589444683	-0.001340261215	0.001326989438	-0.001186911005	-0.002105870658	0.004292268146	0.0003496302718	0.0002113897937	sol_cdmft.py	R0:S0:1	uncorrelated	0.2456153535	-0.234331753	-1.303814174	0.6213022486	1.065651763	-0.6774222099	-1.760949129	1.100261329	-1.917546045	1.275167131	-0.361378772	0.2492715121	0.2156478175	-0.1200450509	-2.270672037	2.098928113	2024-09-05@13:54	1.9019	-0.4582476719	1	2.103524482e-17	-0.1033328312	0.2229	2.891579122e-16	0.04466536155	v2.7.1	
10	Broyden	0	6.321814117e-05	-157.0182578	-160.0624	8.893044658	YY	14	0.133303798	self-energy/D	sharp_wc_2_b_50	3.0461	2	1.290117623	4.175033971	0.003649975573	-8.496919562	1.963005959	-9.564239064	1.902269057	-8.85045655	1.97134876	-9.133965023	1.884920437	-6.289252966	1.992378762	1.686761659	0.0009668920821	-6.940658844	1.736571876	a248bdd	2x2_2C_8b_C2v_L	13.05	1.128353227	2	1.667358489	0.9999999999433036	0.9999999999999998	-0.02069042366	0.01535297745	0.007972433326	-0.005764947983	-0.3376123772	0.1574912704	-0.7081359172	0.3423554243	0.04772331891	-0.02349377111	0.5685004442	-0.3291612783	0.0002635593184	-0.0006725061801	-8.75249508e-05	0.0003172630728	sol_cdmft.py	R0:S0:1	uncorrelated	0.2679275936	-0.2617288544	-1.344478597	0.6204221984	1.929691531	-1.165748242	-0.8533665761	0.5486964911	-2.03165205	1.272719204	0.1194435915	-0.1000394197	0.199898361	-0.1132910529	-2.263021131	2.100113722	2024-09-05@13:49	1.9019	-0.4584168132	1	-3.172909267e-16	-0.103594493	0.2229	-1.647655041e-16	0.04476607673	v2.7.1	
CDMFT_iterations	CDMFT_method	D	D_ave	E0_1	E0_2	E_kin	GS_consistency	U	U_1_ave	convergence	dist_function	e	e_2_ave	e_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_2_ave	mu_ave	n_1	n_2	sb1_1	sb1_1_ave	sb2_1	sb2_1_ave	sb3_1	sb3_1_ave	sb4_1	sb4_1_ave	sb5_1	sb5_1_ave	sb6_1	sb6_1_ave	sb7_1	sb7_1_ave	sb8_1	sb8_1_ave	script	sector_1	sector_2	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tpd	tpd_ave	tpp	tpp_2_ave	tpp_ave	tppp	tppp_2_ave	tppp_ave	version	
1	Broyden	0	-6.946928691e-06	-155.6233461	-160.2224	8.893811225	YY	14	0.133144516	self-energy/D	sharp_wc_2_b_50	3.0461	2	1.290142418	2.98942056	0.002670062952	-8.278892923	1.963215457	-9.804539683	1.903746214	-8.82950983	1.96963888	-9.100362521	1.884964604	-5.640212991	1.993463101	1.562659966	0.0008821446551	-6.91742477	1.736405366	a248bdd	2x2_2C_8b_C2v_L	13.06	1.12831034	2	1.667329415	0.9999999999242704	1.0000000000000004	0.01354045967	-0.01232405927	-0.005059557605	0.003562479385	-0.3619216456	0.1669083617	-0.7269298478	0.3501371778	-0.00368645305	0.002700704046	0.523472861	-0.3187143013	0.0009129609747	-0.002178291416	-0.0001819872618	-0.0001014975115	sol_cdmft.py	R0:S0:1	uncorrelated	0.1988357362	-0.2216501623	-1.313014987	0.6183748586	1.950908953	-1.157190972	-0.8772411092	0.5657934355	-2.024483809	1.272263101	-0.009283195614	0.008218823121	0.1886083981	-0.10798762	-2.255824154	2.100978341	2024-09-05@14:23	1.9019	-0.4583516406	1	-1.087886739e-15	-0.1035325115	0.2229	-3.147302251e-16	0.04473943027	v2.7.1	
CDMFT_iterations	CDMFT_method	D	D_ave	E0_1	E0_2	E_kin	GS_consistency	U	U_1_ave	convergence	dist_function	e	e_2_ave	e_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_2_ave	mu_ave	n_1	n_2	sb1_1	sb1_1_ave	sb2_1	sb2_1_ave	sb3_1	sb3_1_ave	sb4_1	sb4_1_ave	sb5_1	sb5_1_ave	sb6_1	sb6_1_ave	sb7_1	sb7_1_ave	sb8_1	sb8_1_ave	script	sector_1	sector_2	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tpd	tpd_ave	tpp	tpp_2_ave	tpp_ave	tppp	tppp_2_ave	tppp_ave	version	
43	Broyden	0	4.675133261e-06	-114.8740961	-149.4704	11.67308886	YY	14	0.1950138612	self-energy/D	sharp_wc_2_b_50	4.0781	2	1.272702728	-0.8229849706	1.998558935	-5.923948407	1.956319664	-6.49223255	1.829995878	-1.097933112	1.997497159	-6.510390687	1.829841335	1.148933607	0.002593500121	1.340401251	0.001385288567	-5.918073689	1.612795497	a248bdd	2x2_2C_8b_C2v_L	13.42	1.190784005	2	1.666298992	0.9999999999380265	0.9999999999999998	0.07648436592	-0.161594708	0.000217455608	-0.0002726059812	-0.0003776479813	0.0003613913547	-0.1407101738	0.177385605	0.0002988407108	-0.0002850241368	0.001644747141	-0.003346590731	-0.003182626254	0.007362659189	0.0006436805673	-0.000245808572	sol_cdmft.py	R0:S0:1	uncorrelated	0.0009042279523	-0.000928624864	-1.30994552	0.6026387539	1.953789202	-1.498261818	-0.001931652341	0.004002428681	-1.957358459	1.499948518	-0.1451297099	0.1808668858	0.2129345867	-0.1298315666	-2.503624013	2.543952404	2024-09-05@14:26	2.1719	-0.5352852803	1	-4.58107328e-17	-0.1468769262	0.1609	4.3078239e-16	0.06391332539	v2.7.1	
CDMFT_iterations	CDMFT_method	D	D_ave	E0_1	E0_2	E_kin	GS_consistency	U	U_1_ave	convergence	dist_function	e	e_2_ave	e_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_2_ave	mu_ave	n_1	n_2	sb1_1	sb1_1_ave	sb2_1	sb2_1_ave	sb3_1	sb3_1_ave	sb4_1	sb4_1_ave	sb5_1	sb5_1_ave	sb6_1	sb6_1_ave	sb7_1	sb7_1_ave	sb8_1	sb8_1_ave	script	sector_1	sector_2	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tpd	tpd_ave	tpp	tpp_2_ave	tpp_ave	tppp	tppp_2_ave	tppp_ave	version	
1	Broyden	0	-4.98219277e-05	-154.1169914	-160.5424	8.894965294	YY	14	0.1334224989	self-energy/D	sharp_wc_2_b_50	3.0461	2	1.290188143	2.518483649	0.002235651815	-8.163914196	1.963252372	-9.575432636	1.897738702	-9.816799057	1.974564135	-8.847438525	1.885530714	-4.49660438	1.994782066	1.461175361	0.0008207269872	-6.906690436	1.736429219	a248bdd	2x2_2C_8b_C2v_L	13.08	1.128831256	2	1.66724442	0.9999999999227976	0.9999999999999999	0.01442783917	-0.01422039175	-0.005327836408	0.003984302656	-0.3289850663	0.1512578592	-0.7962160852	0.3616778151	-0.01075617759	0.005620096088	0.4174277384	-0.2807621319	0.0008184108989	-0.001924739531	-0.0001473734177	-0.0002400154172	sol_cdmft.py	R0:S0:1	uncorrelated	0.1705642584	-0.2014704063	-1.29650291	0.6179736572	1.972081543	-1.195568501	-0.8346349282	0.4958568561	-1.971188084	1.267488309	-0.02722641244	0.0290643084	0.1799276576	-0.1039376803	-2.249466165	2.101137228	2024-09-05@14:28	1.9019	-0.4582815263	1	-6.587167874e-16	-0.1034095642	0.2229	-2.976960868e-16	0.04469057223	v2.7.1	
CDMFT_iterations	CDMFT_method	D	D_ave	E0_1	E0_2	E_kin	GS_consistency	U	U_1_ave	convergence	dist_function	e	e_2_ave	e_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_2_ave	mu_ave	n_1	n_2	sb1_1	sb1_1_ave	sb2_1	sb2_1_ave	sb3_1	sb3_1_ave	sb4_1	sb4_1_ave	sb5_1	sb5_1_ave	sb6_1	sb6_1_ave	sb7_1	sb7_1_ave	sb8_1	sb8_1_ave	script	sector_1	sector_2	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tpd	tpd_ave	tpp	tpp_2_ave	tpp_ave	tppp	tppp_2_ave	tppp_ave	version	
2	Broyden	0	-2.489897396e-05	-155.2290117	-160.8624	8.893987854	YY	14	0.1330359297	self-energy/D	sharp_wc_2_b_50	3.0461	2	1.290157566	2.418493935	0.002171291108	-8.216268783	1.963409698	-9.623881262	1.899453521	-9.761042258	1.973052186	-8.980730963	1.885639596	-4.634576762	1.994401171	1.908682002	0.001212738821	-7.081553882	1.737542679	a248bdd	2x2_2C_8b_C2v_L	13.1	1.128279102	2	1.667314165	0.9999999999491136	1.0	0.008344114906	-0.008390068833	-0.002961282195	0.002197325268	-0.3443665953	0.1580475512	-0.787842404	0.358604386	-0.01422220648	0.007459783247	0.4391205857	-0.2904251823	0.003270272455	-0.006936602622	-0.0008798185828	0.0002787820157	sol_cdmft.py	R0:S0:1	uncorrelated	0.16740508	-0.1992811623	-1.29863392	0.6160467527	1.95913719	-1.184065006	-0.8681920106	0.5186150255	-1.989318314	1.267704898	-0.03453083742	0.03623266677	0.2297018728	-0.1267002612	-2.282892332	2.098775875	2024-09-05@14:29	1.9019	-0.4583609173	1	7.275150135e-17	-0.1035000202	0.2229	1.312308278e-16	0.04472995152	v2.7.1	
CDMFT_iterations	CDMFT_method	D	D_ave	E0_1	E0_2	E_kin	GS_consistency	U	U_1_ave	convergence	dist_function	e	e_2_ave	e_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_2_ave	mu_ave	n_1	n_2	sb1_1	sb1_1_ave	sb2_1	sb2_1_ave	sb3_1	sb3_1_ave	sb4_1	sb4_1_ave	sb5_1	sb5_1_ave	sb6_1	sb6_1_ave	sb7_1	sb7_1_ave	sb8_1	sb8_1_ave	script	sector_1	sector_2	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tpd	tpd_ave	tpp	tpp_2_ave	tpp_ave	tppp	tppp_2_ave	tppp_ave	version	
5	Broyden	0	5.858778078e-05	-164.7344817	-160.7024	8.889805675	YY	14	0.1327157874	self-energy/D	sharp_wc_2_b_50	3.0461	2	1.289983923	6.428776286	0.007411588247	-9.931366479	1.963149475	-9.857770386	1.888704412	-10.03131795	1.983095535	-9.528123161	1.88478914	-6.597470544	1.99167639	1.608634152	0.0009544984983	-6.982908878	1.735823468	a248bdd	2x2_2C_8b_C2v_L	13.09	1.126912014	2	1.667584661	0.9999999999400858	1.0	-0.06882720516	0.03908009895	0.03322926145	-0.02084594423	-0.2247337322	0.1020607784	-0.8849849079	0.3976005843	-0.02874215239	0.01391175896	0.6359010269	-0.3574095932	0.0008612232383	-0.001959038905	-0.0002090479831	0.0005436495819	sol_cdmft.py	R0:S0:1	uncorrelated	0.4760924914	-0.3748924714	-1.506047802	0.6211400679	2.114614198	-1.249476244	-0.5462432795	0.3180912053	-2.094027924	1.274372662	-0.0665689017	0.05410702187	0.2003644251	-0.1135094931	-2.263088382	2.09984073	2024-09-05@14:31	1.9019	-0.4586109328	1	-3.573975109e-16	-0.1039268305	0.2229	5.759509273e-17	0.04489678835	v2.7.1	
CDMFT_iterations	CDMFT_method	D	D_ave	E0_1	E0_2	E_kin	GS_consistency	U	U_1_ave	convergence	dist_function	e	e_2_ave	e_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_2_ave	mu_ave	n_1	n_2	sb1_1	sb1_1_ave	sb2_1	sb2_1_ave	sb3_1	sb3_1_ave	sb4_1	sb4_1_ave	sb5_1	sb5_1_ave	sb6_1	sb6_1_ave	sb7_1	sb7_1_ave	sb8_1	sb8_1_ave	script	sector_1	sector_2	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tpd	tpd_ave	tpp	tpp_2_ave	tpp_ave	tppp	tppp_2_ave	tppp_ave	version	
1	Broyden	0	-6.946928691e-06	-155.6233461	-160.2224	8.893811225	YY	14	0.133144516	self-energy/D	sharp_wc_2_b_50	3.0461	2	1.290142418	2.98942056	0.002670062952	-8.278892923	1.963215457	-9.804539683	1.903746214	-8.82950983	1.96963888	-9.100362521	1.884964604	-5.640212991	1.993463101	1.562659966	0.0008821446551	-6.91742477	1.736405366	a248bdd	2x2_2C_8b_C2v_L	13.06	1.12831034	2	1.667329415	0.9999999999242704	1.0000000000000004	0.01354045967	-0.01232405927	-0.005059557605	0.003562479385	-0.3619216456	0.1669083617	-0.7269298478	0.3501371778	-0.00368645305	0.002700704046	0.523472861	-0.3187143013	0.0009129609747	-0.002178291416	-0.0001819872618	-0.0001014975115	sol_cdmft.py	R0:S0:1	uncorrelated	0.1988357362	-0.2216501623	-1.313014987	0.6183748586	1.950908953	-1.157190972	-0.8772411092	0.5657934355	-2.024483809	1.272263101	-0.009283195614	0.008218823121	0.1886083981	-0.10798762	-2.255824154	2.100978341	2024-09-05@14:23	1.9019	-0.4583516406	1	-1.087886739e-15	-0.1035325115	0.2229	-3.147302251e-16	0.04473943027	v2.7.1	
CDMFT_iterations	CDMFT_method	D	D_ave	E0_1	E0_2	E_kin	GS_consistency	U	U_1_ave	convergence	dist_function	e	e_2_ave	e_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_2_ave	mu_ave	n_1	n_2	sb1_1	sb1_1_ave	sb2_1	sb2_1_ave	sb3_1	sb3_1_ave	sb4_1	sb4_1_ave	sb5_1	sb5_1_ave	sb6_1	sb6_1_ave	sb7_1	sb7_1_ave	sb8_1	sb8_1_ave	script	sector_1	sector_2	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tpd	tpd_ave	tpp	tpp_2_ave	tpp_ave	tppp	tppp_2_ave	tppp_ave	version	
43	Broyden	0	4.675133261e-06	-114.8740961	-149.4704	11.67308886	YY	14	0.1950138612	self-energy/D	sharp_wc_2_b_50	4.0781	2	1.272702728	-0.8229849706	1.998558935	-5.923948407	1.956319664	-6.49223255	1.829995878	-1.097933112	1.997497159	-6.510390687	1.829841335	1.148933607	0.002593500121	1.340401251	0.001385288567	-5.918073689	1.612795497	a248bdd	2x2_2C_8b_C2v_L	13.42	1.190784005	2	1.666298992	0.9999999999380265	0.9999999999999998	0.07648436592	-0.161594708	0.000217455608	-0.0002726059812	-0.0003776479813	0.0003613913547	-0.1407101738	0.177385605	0.0002988407108	-0.0002850241368	0.001644747141	-0.003346590731	-0.003182626254	0.007362659189	0.0006436805673	-0.000245808572	sol_cdmft.py	R0:S0:1	uncorrelated	0.0009042279523	-0.000928624864	-1.30994552	0.6026387539	1.953789202	-1.498261818	-0.001931652341	0.004002428681	-1.957358459	1.499948518	-0.1451297099	0.1808668858	0.2129345867	-0.1298315666	-2.503624013	2.543952404	2024-09-05@14:26	2.1719	-0.5352852803	1	-4.58107328e-17	-0.1468769262	0.1609	4.3078239e-16	0.06391332539	v2.7.1	
CDMFT_iterations	CDMFT_method	D	D_ave	E0_1	E0_2	E_kin	GS_consistency	U	U_1_ave	convergence	dist_function	e	e_2_ave	e_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_2_ave	mu_ave	n_1	n_2	sb1_1	sb1_1_ave	sb2_1	sb2_1_ave	sb3_1	sb3_1_ave	sb4_1	sb4_1_ave	sb5_1	sb5_1_ave	sb6_1	sb6_1_ave	sb7_1	sb7_1_ave	sb8_1	sb8_1_ave	script	sector_1	sector_2	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tpd	tpd_ave	tpp	tpp_2_ave	tpp_ave	tppp	tppp_2_ave	tppp_ave	version	
1	Broyden	0	-4.98219277e-05	-154.1169914	-160.5424	8.894965294	YY	14	0.1334224989	self-energy/D	sharp_wc_2_b_50	3.0461	2	1.290188143	2.518483649	0.002235651815	-8.163914196	1.963252372	-9.575432636	1.897738702	-9.816799057	1.974564135	-8.847438525	1.885530714	-4.49660438	1.994782066	1.461175361	0.0008207269872	-6.906690436	1.736429219	a248bdd	2x2_2C_8b_C2v_L	13.08	1.128831256	2	1.66724442	0.9999999999227976	0.9999999999999999	0.01442783917	-0.01422039175	-0.005327836408	0.003984302656	-0.3289850663	0.1512578592	-0.7962160852	0.3616778151	-0.01075617759	0.005620096088	0.4174277384	-0.2807621319	0.0008184108989	-0.001924739531	-0.0001473734177	-0.0002400154172	sol_cdmft.py	R0:S0:1	uncorrelated	0.1705642584	-0.2014704063	-1.29650291	0.6179736572	1.972081543	-1.195568501	-0.8346349282	0.4958568561	-1.971188084	1.267488309	-0.02722641244	0.0290643084	0.1799276576	-0.1039376803	-2.249466165	2.101137228	2024-09-05@14:28	1.9019	-0.4582815263	1	-6.587167874e-16	-0.1034095642	0.2229	-2.976960868e-16	0.04469057223	v2.7.1	
CDMFT_iterations	CDMFT_method	D	D_ave	E0_1	E0_2	E_kin	GS_consistency	U	U_1_ave	convergence	dist_function	e	e_2_ave	e_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_2_ave	mu_ave	n_1	n_2	sb1_1	sb1_1_ave	sb2_1	sb2_1_ave	sb3_1	sb3_1_ave	sb4_1	sb4_1_ave	sb5_1	sb5_1_ave	sb6_1	sb6_1_ave	sb7_1	sb7_1_ave	sb8_1	sb8_1_ave	script	sector_1	sector_2	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tpd	tpd_ave	tpp	tpp_2_ave	tpp_ave	tppp	tppp_2_ave	tppp_ave	version	
