CDMFT_iterations	CDMFT_method	D	D_ave	E0_1	E0_2	E_kin	GS_consistency	U	U_1_ave	convergence	dist_function	e	e_2_ave	e_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1_ave	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	min_dist	model	mu	mu_1_ave	mu_2_ave	mu_ave	n_1	n_2	opt_method	sb1_1	sb1_1_ave	sb2_1	sb2_1_ave	sb3_1	sb3_1_ave	sb4_1	sb4_1_ave	sb5_1_ave	sb6_1_ave	sb7_1	sb7_1_ave	sb8_1	sb8_1_ave	script	sector_1	sector_2	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1_ave	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tpd	tpd_ave	tpp	tpp_2_ave	tpp_ave	tppp	tppp_2_ave	tppp_ave	version	
1	Broyden	0	-0.03710951373	-71.53816147	-83.9024	4.615187957	YY	9	0.27876067	self-energy	sharp_wc_5_b_50	3.0461	2	1.166015808	0.2207545353	0.3040180613	-3.091805382	1.905030432	-3.526811285	1.589991377	-0.4487287028	1.513142572	1.590001097	1.513091547	-2.51900017	1.123441713	-0.5567635813	1.980823203	26f4f61	167.1572419	2x2_2C_8b_C2v_L	8.29	1.226890794	2	1.568383112	1.226890794	2	PRAXIS	-0.0001504748737	0.0006398412864	-6.568693902e-05	7.110456253e-05	0.02473971126	0.4741349916	-0.3537490059	1.704453034	-0.4741215177	-1.704574062	7.712600578e-05	-9.315789339e-05	0.4996596479	-0.5071786986	run_cdmft.py	R0:S0:1	uncorrelated	-0.2415470828	2.081690321	-1.151396372	0.7332237508	-1.726947085	2.264114868	-0.09267601168	1.158213952	2.26406252	1.158218004	2.176104521	-3.558390798	-0.0001263857791	0.0004085956648	2025-02-03@16:57	1.9019	-0.8691930633	1	-3.67961002e-16	-0.3946652354	0.2229	2.642134932e-16	0.1542339881	v2.9.1	
2	Broyden	0	-0.03595759178	-71.11133788	-83.1024	4.535753085	YY	9	0.2760630011	self-energy	sharp_wc_5_b_50	3.0461	2	1.163377302	0.2240218348	0.314162382	-3.057290676	1.901953651	-3.488084581	1.579425178	-0.4579921069	1.519071725	1.579428491	1.519051037	-2.476943927	1.11564681	-0.5641759128	1.980276086	26f4f61	167.7759667	2x2_2C_8b_C2v_L	8.24	1.222278484	2	1.564317187	1.222278484	2	PRAXIS	-5.383506042e-05	0.0002343844215	-2.145526115e-05	1.892388517e-05	0.02454017483	0.4826436187	-0.3583364455	1.685113091	-0.4826364978	-1.685159489	6.499655621e-06	-1.135256834e-05	0.5059441498	-0.5157252879	run_cdmft.py	R0:S0:1	uncorrelated	-0.2448221307	2.112320903	-1.150069642	0.7487926395	-1.726331124	2.300390336	-0.0906897912	1.153660858	2.30037206	1.153664913	2.174539824	-3.565595364	-1.468571383e-05	4.402449106e-05	2025-02-03@16:59	1.9019	-0.8767565464	1	1.039234126e-16	-0.3990921263	0.2229	-2.07646503e-16	0.1558972501	v2.9.1	
2	Broyden	0	-0.03471412601	-70.68126242	-82.3024	4.455008155	YY	9	0.273367406	self-energy	sharp_wc_5_b_50	3.0461	2	1.160680149	0.2280536203	0.3241570623	-3.024758465	1.898892757	-3.449351737	1.568287156	-0.4667697845	1.524961808	1.568283842	1.524958814	-2.434728354	1.107745398	-0.5685715744	1.979731474	26f4f61	168.3489428	2x2_2C_8b_C2v_L	8.19	1.217613033	2	1.560175689	1.217613033	2	PRAXIS	2.120324307e-05	-8.266794212e-05	2.96831841e-05	-7.983422189e-05	0.02423519374	0.4911252085	-0.3629042946	1.66483618	-0.4911141608	-1.664821205	5.211560011e-05	1.058306256e-05	0.5116982886	-0.5241143167	run_cdmft.py	R0:S0:1	uncorrelated	-0.2481307708	2.141772439	-1.149082751	0.7642064114	-1.725719564	2.338193659	-0.08834537172	1.148136811	2.338209054	1.148145815	2.172805401	-3.572782632	-0.0001539776641	0.0005410509345	2025-02-03@17:01	1.9019	-0.8844424877	1	-5.059260462e-17	-0.4035511603	0.2229	1.624097618e-17	0.1575919374	v2.9.1	
2	Broyden	0	-0.03341843006	-70.26493795	-81.5024	4.373630344	YY	9	0.2706649919	self-energy	sharp_wc_5_b_50	3.0461	2	1.15794038	0.2327899604	0.3338365496	-2.993335226	1.895855084	-3.410621846	1.556558437	-0.4761115817	1.532006378	1.55656151	1.532019345	-2.394564339	1.099964251	-0.5744112282	1.979140494	26f4f61	168.9121322	2x2_2C_8b_C2v_L	8.14	1.212884583	2	1.556005599	1.212884583	2	PRAXIS	1.545274253e-06	-2.2388069e-05	-2.470711598e-05	8.602266919e-05	0.02389666642	0.4998783225	-0.3675975625	1.641968311	-0.4998966989	-1.641965551	-2.895473418e-05	-3.684681872e-05	0.5181448014	-0.5330059491	run_cdmft.py	R0:S0:1	uncorrelated	-0.2514955026	2.169759504	-1.148313403	0.7793584172	-1.725106761	2.377512485	-0.08578924282	1.141285938	2.37750062	1.141271523	2.171679457	-3.579747996	0.0001279266124	-0.0004515937827	2025-02-03@17:03	1.9019	-0.8921608268	1	4.427820907e-17	-0.4080314527	0.2229	2.170292253e-16	0.1592943907	v2.9.1	
2	Broyden	0	-0.03194776351	-69.82467532	-80.7024	4.291258636	YY	9	0.2679577902	self-energy	sharp_wc_5_b_50	3.0461	2	1.155148593	0.2367178996	0.3439120063	-2.956366642	1.892489215	-3.37107367	1.544012052	-0.4845680292	1.539493474	1.544016766	1.539478809	-2.353044569	1.091909415	-0.5787992021	1.978527026	26f4f61	169.5186673	2x2_2C_8b_C2v_L	8.09	1.208096362	2	1.551777683	1.208096362	2	PRAXIS	-6.932955193e-05	0.0002968529095	-4.559086681e-05	7.768255542e-05	0.02324571803	0.5085800057	-0.3721256452	1.617401892	-0.5085909721	-1.61744631	0.0001084721258	-0.0001441467826	0.5242745734	-0.5420291658	run_cdmft.py	R0:S0:1	uncorrelated	-0.2544539791	2.196790503	-1.146792377	0.7955797576	-1.724371368	2.418899974	-0.08236745075	1.131110161	2.418876879	1.131111625	2.170004178	-3.586697498	-0.000141171024	0.0004210979643	2025-02-03@17:05	1.9019	-0.8999601884	1	-2.952238746e-16	-0.4125370824	0.2229	1.690954667e-16	0.1610263885	v2.9.1	
1	Broyden	0	-0.03030374997	-69.38506779	-79.9024	4.20771232	YY	9	0.26524423	self-energy	sharp_wc_5_b_50	3.0461	2	1.152302445	0.2405310546	0.3540283282	-2.923461257	1.88908966	-3.331362531	1.53089841	-0.4928097452	1.547236239	1.5308783	1.547491747	-2.311478515	1.083805414	-0.5799007906	1.977879632	26f4f61	169.9686943	2x2_2C_8b_C2v_L	8.04	1.203256767	2	1.547462523	1.203256767	2	PRAXIS	0.0007502267554	-0.003386067193	0.0003300687547	-0.000322814434	0.02249881452	0.516731848	-0.3768587523	1.591860839	-0.5167863422	-1.591349999	-0.0001792186169	0.0002684608347	0.5302107327	-0.5513041398	run_cdmft.py	R0:S0:1	uncorrelated	-0.2572546051	2.222935038	-1.145950376	0.8119885536	-1.72356066	2.461509571	-0.0783580755	1.118298578	2.461649508	1.118152926	2.168068247	-3.593422444	0.0003188808892	-0.0009263238008	2025-02-03@17:07	1.9019	-0.9078782914	1	3.078868593e-16	-0.4170477139	0.2229	1.557626112e-16	0.1627803095	v2.9.1	
1	Broyden	0	-0.02861367196	-68.95521611	-79.1024	4.125240214	YY	9	0.2625062799	self-energy	sharp_wc_5_b_50	3.0461	2	1.14945168	0.2444366664	0.3641832683	-2.887346331	1.885500428	-3.290891674	1.516627911	-0.50411078	1.559492947	1.516633077	1.559585255	-2.270508434	1.075632855	-0.5829793821	1.97721579	26f4f61	170.4991627	2x2_2C_8b_C2v_L	7.99	1.19832045	2	1.543260966	1.19832045	2	PRAXIS	0.000270691277	-0.001262591072	8.732166828e-05	-1.640508612e-06	0.02147992549	0.5268609005	-0.3820551163	1.559016915	-0.5269077053	-1.558873294	-7.828038284e-07	-3.235856559e-05	0.5363875482	-0.5607358442	run_cdmft.py	R0:S0:1	uncorrelated	-0.2602884119	2.248463258	-1.144612737	0.8288904106	-1.722759332	2.507003973	-0.07370754996	1.100220785	2.507007086	1.100141714	2.166398461	-3.600065138	9.637865208e-05	-0.0003139746957	2025-02-03@17:08	1.9019	-0.915587507	1	-1.922129865e-16	-0.4215799583	0.2229	-1.835030099e-16	0.1645183752	v2.9.1	
1	Broyden	0	-0.02668598446	-68.52941243	-78.3024	4.041946862	YY	9	0.2597372072	self-energy	sharp_wc_5_b_50	3.0461	2	1.146548317	0.2481268855	0.3743274108	-2.851150643	1.88178518	-3.251259103	1.501460127	-0.515776661	1.573150379	1.501465394	1.573166808	-2.229422317	1.067282087	-0.5856189505	1.976520971	26f4f61	171.028543	2x2_2C_8b_C2v_L	7.94	1.193282515	2	1.539017617	1.193282515	2	PRAXIS	5.930184057e-05	-0.0002865221484	1.188007434e-05	2.746597881e-05	0.02019698346	0.5373314869	-0.387393736	1.523197199	-0.5373484642	-1.523183781	3.974942788e-06	-2.708366401e-05	0.5426292497	-0.570460847	run_cdmft.py	R0:S0:1	uncorrelated	-0.2631461434	2.272512069	-1.143282508	0.8461305812	-1.722124029	2.554673425	-0.06813749498	1.078058623	2.554658385	1.078036974	2.164576553	-3.606596784	3.481664041e-05	-0.0001195857509	2025-02-03@17:10	1.9019	-0.9233426685	1	-1.526415581e-16	-0.4261438862	0.2229	-3.443515712e-16	0.1662812879	v2.9.1	
1	Broyden	0	-0.02439309928	-68.09964876	-77.5024	3.957675169	YY	9	0.2569392265	self-energy	sharp_wc_5_b_50	3.0461	2	1.143584859	0.2531755177	0.3838646805	-2.815117216	1.878142202	-3.210849043	1.484781291	-0.5269737409	1.588433429	1.484782794	1.588427358	-2.188439026	1.058692298	-0.5881059193	1.975796406	26f4f61	171.4861583	2x2_2C_8b_C2v_L	7.89	1.188121836	2	1.534736661	1.188121836	2	PRAXIS	-1.767838331e-05	7.713656058e-05	-1.316883769e-05	2.805504047e-05	0.01840911168	0.5480840521	-0.392677816	1.483281495	-0.548087071	-1.483297775	-1.876301199e-05	2.883274469e-06	0.5489777872	-0.5804704063	run_cdmft.py	R0:S0:1	uncorrelated	-0.2662204359	2.294229396	-1.142076973	0.8627996254	-1.721375647	2.606183212	-0.06112705253	1.049755972	2.606176048	1.049759289	2.16271447	-3.613149008	4.8456521e-05	-0.0001556425733	2025-02-03@17:11	1.9019	-0.9311543456	1	-1.368026301e-16	-0.4307536842	0.2229	3.639223885e-17	0.1680904065	v2.9.1	
3	Broyden	0	-0.02149193733	-67.67658934	-76.7024	3.872158162	YY	9	0.2540474857	self-energy	sharp_wc_5_b_50	3.0461	2	1.140533739	0.2617689782	0.3911435428	-2.781777028	1.875223795	-3.170437199	1.465348516	-0.5374976998	1.606903187	1.465345217	1.606896445	-2.146199634	1.049397825	-0.5932176717	1.975174478	26f4f61	172.074791	2x2_2C_8b_C2v_L	7.84	1.18268629	2	1.530466451	1.18268629	2	PRAXIS	-4.563772238e-05	0.0002099645693	-2.110310361e-05	2.106324907e-05	0.01607604033	0.5602065612	-0.3973974249	1.434432169	-0.5602025114	-1.434438818	-3.14950478e-06	-3.197867646e-06	0.5544770012	-0.5895570675	run_cdmft.py	R0:S0:1	uncorrelated	-0.2702086347	2.311194133	-1.141069489	0.8759948757	-1.720774079	2.66557652	-0.05228078757	1.015028324	2.665585425	1.015039392	2.160921197	-3.620388874	5.701814439e-06	-2.122856145e-05	2025-02-03@17:14	1.9019	-0.9389790588	1	-7.673818893e-16	-0.4355068001	0.2229	1.347665064e-16	0.169989405	v2.9.1	
3	Broyden	0	-0.01699471373	-67.24143999	-75.9024	3.789176145	YY	9	0.2514085036	self-energy	sharp_wc_5_b_50	3.0461	2	1.137608789	0.2726120713	0.3990444169	-2.745087597	1.871889652	-3.129417967	1.44740133	-0.5502769012	1.628456107	1.44735899	1.62845662	-2.104732529	1.04181136	-0.5947363225	1.974376364	26f4f61	172.4841513	2x2_2C_8b_C2v_L	7.79	1.177855074	2	1.526072003	1.177855074	2	PRAXIS	-0.0003257543871	0.001494815384	-0.0001481340391	0.0001220604773	0.01156931567	0.5598478839	-0.4030030535	1.388349991	-0.5598029939	-1.388279217	0.000113627239	-0.0001405414645	0.5601729674	-0.5995214997	run_cdmft.py	R0:S0:1	uncorrelated	-0.2742510356	2.328701326	-1.139911297	0.8913394955	-1.720218009	2.717889837	-0.03680040337	0.926539103	2.718024676	0.9265889205	2.158952034	-3.625210424	-0.0002120124795	0.0006006720904	2025-02-03@17:16	1.9019	-0.9467734413	1	-1.554534984e-16	-0.4398076125	0.2229	-6.544699454e-17	0.1716671282	v2.9.1	
8	Broyden	0	-0.005280511673	-66.82339592	-75.1024	3.69630669	YY	9	0.2508329095	self-energy	sharp_wc_5_b_50	3.0461	2	1.134945712	0.2845252822	0.4224868585	-2.713915912	1.86554248	-3.089761848	1.453951138	-0.5630996186	1.6207675	1.453878444	1.62086662	-2.063480285	1.04355342	-0.600178519	1.973354543	26f4f61	173.6850991	2x2_2C_8b_C2v_L	7.74	1.177436248	2	1.519249361	1.177436248	2	PRAXIS	-0.0002554311102	0.001245184287	-8.76839054e-05	-4.104000293e-05	0.003811666689	0.4649095198	-0.4077714619	1.428269238	-0.4648053206	-1.427967589	5.878766703e-05	-2.048343574e-05	0.565198159	-0.6086382256	run_cdmft.py	R0:S0:1	uncorrelated	-0.2787252328	2.381882571	-1.139049491	0.9257121233	-1.719900241	2.691749256	-0.01116603125	0.6612823268	2.692005354	0.6612589898	2.15751869	-3.620777721	-0.0002002692193	0.0005910471064	2025-02-03@17:21	1.9019	-0.9579086486	1	-2.03289049e-16	-0.4416810964	0.2229	-5.063384479e-17	0.1725960113	v2.9.1	
3	Broyden	0	-0.05354643494	-85.23607835	-104.7024	6.376154925	YY	9	0.3459003726	self-energy	sharp_wc_5_b_50	3.0461	2	1.219716481	0.2928072077	0.01180475059	-4.564640039	1.971726646	-4.580886022	1.74204643	-0.3401634341	1.632925977	1.742026864	1.632941845	-3.605832552	1.28503655	-0.5487455563	1.987267316	26f4f61	176.9951684	2x2_2C_8b_C2v_L	9.59	1.32919115	2	1.65808748	1.32919115	2	PRAXIS	0.2187900374	-0.1805588825	7.8217817e-05	-7.682782794e-05	0.02360124263	0.3428392071	-0.2476507247	1.507512019	-0.3428667672	-1.507429854	-2.936632908e-05	9.688958515e-05	0.3739953346	-0.3507322133	run_cdmft.py	R0:S0:1	uncorrelated	-0.000139000055	0.001243177787	-1.184934165	0.3294190542	-1.743729313	1.687517504	-0.1356050066	1.165277438	1.687632141	1.165337724	2.201188226	-3.369032604	3.838760963e-05	-9.922926782e-05	2025-02-03@18:23	1.9019	-0.6965618892	1	3.062734399e-16	-0.2913521484	0.2229	2.745570642e-16	0.1173163168	v2.9.1	
2	Broyden	0	-0.05450269101	-85.77487448	-105.5024	6.407285605	YY	9	0.3498438673	self-energy	sharp_wc_5_b_50	3.0461	2	1.220566541	0.3004603934	0.0118219165	-4.614404807	1.972061061	-4.623462408	1.746502691	-0.3362319077	1.620802839	1.746512882	1.620791214	-3.650991345	1.286238406	-0.540750129	1.987504634	26f4f61	176.4934808	2x2_2C_8b_C2v_L	9.64	1.333570215	2	1.660408976	1.333570215	2	PRAXIS	0.2181651308	-0.1801882648	-7.553206787e-05	0.0001182896849	0.02315164571	0.3471019177	-0.2473049378	1.544116026	-0.3470856582	-1.544163198	6.109437073e-05	-4.304631039e-05	0.3725840689	-0.3476070574	run_cdmft.py	R0:S0:1	uncorrelated	0.0001098054177	-0.0009083702042	-1.186201348	0.3257342127	-1.74444274	1.664033234	-0.1329743946	1.172901795	1.66397355	1.17286549	2.201567348	-3.370134642	-0.0001400671211	0.0006076708074	2025-02-03@18:25	1.9019	-0.6931256588	1	-5.721676502e-16	-0.2899643075	0.2229	2.837515193e-16	0.1167076115	v2.9.1	
2	Broyden	0	-0.05536936423	-86.2726534	-106.3024	6.435681183	YY	9	0.3544873564	self-energy	sharp_wc_5_b_50	3.0461	2	1.221337517	0.3015147196	0.01182475914	-4.659090675	1.972428865	-4.661679655	1.751202844	-0.3301430015	1.603057342	1.751189752	1.603068928	-3.697095516	1.287231302	-0.5291139577	1.987684831	26f4f61	176.1263208	2x2_2C_8b_C2v_L	9.69	1.338609763	2	1.662777008	1.338609763	2	PRAXIS	0.2161669658	-0.1790839331	5.650588607e-05	-6.308951822e-05	0.02254149601	0.3512916005	-0.2472303709	1.596525002	-0.3513154507	-1.596470344	-2.627293787e-05	4.382062833e-05	0.3712929925	-0.3447612147	run_cdmft.py	R0:S0:1	uncorrelated	-0.0001050341232	0.0009015448838	-1.187184143	0.3214444918	-1.744492719	1.638106016	-0.1292439397	1.17944545	1.638182651	1.179492422	2.201900625	-3.372105754	6.107294845e-05	-0.0002492887362	2025-02-03@18:28	1.9019	-0.6899001333	1	-2.058914264e-16	-0.2888614555	0.2229	8.841487827e-18	0.1161658496	v2.9.1	
2	Broyden	0	-0.0560305547	-86.75757496	-107.1024	6.462711659	YY	9	0.3600705762	self-energy	sharp_wc_5_b_50	3.0461	2	1.222057305	0.2975267786	0.0118250571	-4.696680971	1.972865787	-4.702687072	1.756702925	-0.3224215239	1.578249411	1.756713926	1.578235118	-3.742898722	1.287820138	-0.5142573272	1.987823526	26f4f61	175.9454437	2x2_2C_8b_C2v_L	9.74	1.3445435	2	1.665350644	1.3445435	2	PRAXIS	0.2136079551	-0.1774007867	-5.975249149e-05	8.28438698e-05	0.02207936393	0.3536835001	-0.2473740698	1.66819732	-0.3536581039	-1.668250031	5.614090261e-05	-2.335696275e-05	0.37005639	-0.3421267481	run_cdmft.py	R0:S0:1	uncorrelated	0.0001068496076	-0.0008985324003	-1.18761737	0.3161790491	-1.744810145	1.607674859	-0.1258234473	1.187672208	1.607610384	1.187627528	2.20211193	-3.375388072	-0.0001382681543	0.0006584006335	2025-02-03@18:30	1.9019	-0.6866787477	1	-3.491174664e-16	-0.2880597394	0.2229	1.937877015e-16	0.1156685151	v2.9.1	
3	Broyden	0	-0.05611691097	-87.18804794	-107.9024	6.489126521	YY	9	0.3665436259	self-energy	sharp_wc_5_b_50	3.0461	2	1.222754545	0.2844125007	0.01176539834	-4.719942892	1.973312961	-4.741116148	1.762711384	-0.312273828	1.547692369	1.762706944	1.547692513	-3.788803643	1.288281892	-0.496156894	1.987933118	26f4f61	176.0854342	2x2_2C_8b_C2v_L	9.79	1.351359769	2	1.668081912	1.351359769	2	PRAXIS	0.2090894863	-0.1745521815	3.349701863e-05	-5.505204426e-05	0.02141750929	0.3528599163	-0.2474800899	1.7571416	-0.3528690991	-1.757129871	6.800400823e-05	-4.558062273e-05	0.3685154709	-0.3393868891	run_cdmft.py	R0:S0:1	uncorrelated	-3.53442133e-05	0.0003304408654	-1.187194801	0.3103462523	-1.744809725	1.573530875	-0.1210373359	1.187652833	1.573556592	1.187670219	2.202163823	-3.379501352	-0.0001014825	0.0005214739268	2025-02-03@18:33	1.9019	-0.6834391612	1	6.189859277e-16	-0.2874318869	0.2229	-1.332476007e-16	0.115183412	v2.9.1	
3	Broyden	0	-0.05535090882	-87.61302364	-108.7024	6.517562276	YY	9	0.3737918012	self-energy	sharp_wc_5_b_50	3.0461	2	1.2234906	0.2715838804	0.01177068338	-4.747324109	1.973853572	-4.777998166	1.769229286	-0.3003216937	1.513214562	1.769176027	1.513265602	-3.834819779	1.288727443	-0.476888739	1.988012249	26f4f61	176.3921282	2x2_2C_8b_C2v_L	9.84	1.358957405	2	1.671087748	1.358957405	2	PRAXIS	0.2054455044	-0.1719811473	0.0001274799022	-1.616477373e-05	0.02075117234	0.3466392516	-0.2471821362	1.858327897	-0.3467938293	-1.858113803	-0.000112844185	0.0001415144248	0.366983223	-0.3367960569	run_cdmft.py	R0:S0:1	uncorrelated	-0.0003786151117	0.003605792954	-1.186904652	0.3035939557	-1.744579952	1.535900528	-0.1157368932	1.17756929	1.536212495	1.177824891	2.202227713	-3.384054182	0.0002679015078	-0.001310524345	2025-02-03@18:36	1.9019	-0.6798813279	1	-1.066878568e-16	-0.2868456287	0.2229	-2.621236728e-16	0.1146611447	v2.9.1	
3	Broyden	0	-0.05376272553	-87.98104337	-109.5024	6.547382096	YY	9	0.381794554	self-energy	sharp_wc_5_b_50	3.0461	2	1.224256588	0.253691952	0.01168589381	-4.759699604	1.974414735	-4.809052993	1.775944225	-0.2899654258	1.47901396	1.775912205	1.479065984	-3.878719043	1.288999379	-0.4541918068	1.988105623	26f4f61	176.9898338	2x2_2C_8b_C2v_L	9.89	1.367323103	2	1.674265783	1.367323103	2	PRAXIS	0.2004007992	-0.1681705551	-3.534599285e-05	0.0002107756406	0.02002280283	0.3368868756	-0.2473191312	1.965671559	-0.3370276167	-1.965507418	-3.453661844e-05	-3.993148698e-05	0.3646612851	-0.3336972113	run_cdmft.py	R0:S0:1	uncorrelated	-0.0001677774551	0.001722734626	-1.185709217	0.2962534251	-1.743696214	1.496067043	-0.109615329	1.152557719	1.496255309	1.152732961	2.201677807	-3.389422909	0.0001799662343	-0.001027523855	2025-02-03@18:39	1.9019	-0.6761268448	1	2.492381449e-16	-0.2862571423	0.2229	7.321569202e-17	0.1141116907	v2.9.1	
3	Broyden	0	-0.05120284882	-88.40605951	-110.3024	6.583200507	YY	9	0.3899516261	self-energy	sharp_wc_5_b_50	3.0461	2	1.225151018	0.2459866066	0.01171818397	-4.800089655	1.975135969	-4.841175666	1.782730746	-0.2783328901	1.447461147	1.782718348	1.447467123	-3.921615478	1.28931761	-0.4321356648	1.988250803	26f4f61	177.2593856	2x2_2C_8b_C2v_L	9.94	1.375864443	2	1.677815377	1.375864443	2	PRAXIS	0.1987259131	-0.1657625855	2.365638307e-05	9.799672953e-06	0.01932622567	0.3211725662	-0.2463460265	2.067768168	-0.3212236565	-2.067730685	0.0001346045357	-8.221713659e-05	0.3616528796	-0.3300479775	run_cdmft.py	R0:S0:1	uncorrelated	-7.318479552e-05	0.0008153513435	-1.186131752	0.2879804409	-1.742959552	1.455594043	-0.1042215335	1.118672995	1.455666351	1.118741474	2.201144139	-3.394710834	-0.0001583099958	0.000977939854	2025-02-03@18:42	1.9019	-0.6716262337	1	-3.072054282e-16	-0.2854578138	0.2229	-8.857477903e-17	0.1134652311	v2.9.1	
3	Broyden	0	-0.04786861445	-88.79684644	-111.1024	6.621141011	YY	9	0.3985340515	self-energy	sharp_wc_5_b_50	3.0461	2	1.226092253	0.2365351269	0.01166485029	-4.829200918	1.975864892	-4.870313786	1.789545223	-0.2681682032	1.419628925	1.789584146	1.41959017	-3.961960742	1.289478424	-0.4090456377	1.988426273	26f4f61	177.5729247	2x2_2C_8b_C2v_L	9.99	1.384846732	2	1.68149124	1.384846732	2	PRAXIS	0.1963323197	-0.1624404279	-9.599462918e-05	-3.161584202e-05	0.01844530362	0.302168209	-0.2456423866	2.16788135	-0.3019861466	-2.168023594	3.483835683e-05	-1.696494285e-05	0.3581384978	-0.3260352846	run_cdmft.py	R0:S0:1	uncorrelated	0.0003066157995	-0.003359233255	-1.185846879	0.2793780695	-1.742080079	1.414174337	-0.09800052973	1.06908054	1.413946669	1.068810515	2.20003879	-3.400481543	-0.0001415875903	0.0008477025617	2025-02-03@18:46	1.9019	-0.6668798665	1	1.172279286e-16	-0.2845554088	0.2229	-2.072351806e-17	0.1127932601	v2.9.1	
3	Broyden	0	-0.04399862427	-89.20226265	-111.9024	6.661499418	YY	9	0.4073528201	self-energy	sharp_wc_5_b_50	3.0461	2	1.227086257	0.227776021	0.01158806428	-4.857857762	1.976636398	-4.89982992	1.796546402	-0.2603494397	1.397882124	1.79658656	1.397813746	-4.003119181	1.289782729	-0.386543553	1.988612353	26f4f61	177.9004438	2x2_2C_8b_C2v_L	10.04	1.394077914	2	1.68527678	1.394077913	2	PRAXIS	0.1941454808	-0.1588342744	-1.348725412e-06	-0.0002211543209	0.01781611975	0.2800286983	-0.2452173703	2.26019547	-0.2797539148	-2.260388091	-3.125216204e-05	0.0002269466987	0.3545508961	-0.321850253	run_cdmft.py	R0:S0:1	uncorrelated	0.0002784364154	-0.003191762052	-1.185489773	0.2703673357	-1.741289856	1.371461173	-0.09182194223	1.008503962	1.371225175	1.008163875	2.199101596	-3.406287319	-0.000155552913	0.001186631528	2025-02-03@18:49	1.9019	-0.6618645947	1	5.228095162e-17	-0.2835140797	0.2229	-3.057967682e-16	0.1120983055	v2.9.1	
3	Broyden	0	-0.03927582859	-89.59128405	-112.7024	6.702266413	YY	9	0.4167011193	self-energy	sharp_wc_5_b_50	3.0461	2	1.228091834	0.2183940994	0.01147839057	-4.888754768	1.977471529	-4.924063444	1.803537677	-0.2527506247	1.379235263	1.803661389	1.379007183	-4.043040422	1.290059909	-0.3644794191	1.988813141	26f4f61	178.2868648	2x2_2C_8b_C2v_L	10.09	1.403857206	2	1.689065768	1.403857206	2	PRAXIS	0.1919383307	-0.1547256876	6.04592008e-05	-0.0009084022931	0.01658966857	0.2531925908	-0.2449168205	2.353291267	-0.2521512817	-2.353896702	-9.766864278e-05	0.0009244873486	0.3507658539	-0.3174980859	run_cdmft.py	R0:S0:1	uncorrelated	0.0009045170796	-0.01086795475	-1.185466185	0.2607032635	-1.740160164	1.327696355	-0.08331453965	0.9227915811	1.326968863	0.9215304644	2.197943818	-3.41241224	-0.0005413704616	0.004616706078	2025-02-03@18:52	1.9019	-0.656829209	1	7.83548978e-17	-0.2824101747	0.2229	-2.959283974e-16	0.1114038358	v2.9.1	
3	Broyden	0	-0.03426753753	-89.98457985	-113.5024	6.744947366	YY	9	0.4263197804	self-energy	sharp_wc_5_b_50	3.0461	2	1.229137089	0.2107877309	0.01133053821	-4.91537362	1.978352065	-4.946081463	1.810591596	-0.2480521224	1.368514696	1.810841013	1.368018365	-4.084394551	1.290426569	-0.3444480404	1.989052314	26f4f61	178.6218482	2x2_2C_8b_C2v_L	10.14	1.413909156	2	1.692936473	1.413909156	2	PRAXIS	0.1899670105	-0.1500024821	5.182886758e-05	-0.001925031093	0.01526367507	0.2248412783	-0.2450455927	2.435352801	-0.2222524474	-2.436605288	-1.057491907e-05	0.002447297733	0.3469025318	-0.3127663914	run_cdmft.py	R0:S0:1	uncorrelated	0.002114100866	-0.02619973428	-1.185061698	0.2505681877	-1.738911132	1.283099635	-0.0744558296	0.8248381336	1.281631999	0.8217109816	2.197261947	-3.418833547	-0.001464265688	0.01376331148	2025-02-03@18:55	1.9019	-0.6515820701	1	4.869789096e-18	-0.2811903077	0.2229	-1.882961663e-16	0.1107023251	v2.9.1	
3	Broyden	0	-0.02840905336	-90.40325934	-114.3024	6.785676872	YY	9	0.4369006035	self-energy	sharp_wc_5_b_50	3.0461	2	1.230145575	0.2027134632	0.0108136558	-4.937942001	1.979371071	-4.972050618	1.818611741	-0.2469063336	1.363336564	1.818717249	1.363096602	-4.123429515	1.290487012	-0.3271826021	1.989421537	26f4f61	179.1938067	2x2_2C_8b_C2v_L	10.19	1.424936155	2	1.696706872	1.424936155	2	PRAXIS	0.1877250974	-0.1434334581	3.195321771e-05	-0.0009525644859	0.01347840072	0.1878396104	-0.2464012498	2.518195421	-0.1863586828	-2.518775039	4.456807823e-05	0.001674541553	0.3434047571	-0.3078457921	run_cdmft.py	R0:S0:1	uncorrelated	0.001043182709	-0.0134057334	-1.1842606	0.2389881276	-1.738452923	1.232927583	-0.0628872463	0.6914945131	1.23230476	0.689729113	2.19602417	-3.426579215	-0.0008351646416	0.008910328572	2025-02-03@18:58	1.9019	-0.6465993303	1	-3.688749288e-16	-0.2800145724	0.2229	-2.154152102e-16	0.1100389959	v2.9.1	
