CDMFT_iterations	CDMFT_method	D	D_ave	E0_1	E0_2	E_kin	GS_consistency	M	M_ave	U	U_1_ave	Up	convergence	dist_function	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	ed	ed_ave	e	ep_2_ave	e_ave	githash	model	mu	mu_1_ave	mu_2_ave	mu_ave	n_1	n_2	sb1_1	sb1_1_ave	sb2_1	sb2_1_ave	sb3_1	sb3_1_ave	sb4_1	sb4_1_ave	sb5_1	sb5_1_ave	sb6_1	sb6_1_ave	sb7_1	sb7_1_ave	sb8_1	sb8_1_ave	script	sector_1	sector_2	tbA1down_1	tbA1down_1_ave	tbA1up_1	tbA1up_1_ave	tbA2down_1	tbA2down_1_ave	tbA2up_1	tbA2up_1_ave	tbA3down_1	tbA3down_1_ave	tbA3up_1	tbA3up_1_ave	tbA4down_1	tbA4down_1_ave	tbA4up_1	tbA4up_1_ave	tbA5down_1	tbA5down_1_ave	tbA5up_1	tbA5up_1_ave	tbA6down_1	tbA6down_1_ave	tbA6up_1	tbA6up_1_ave	tbA7down_1	tbA7down_1_ave	tbA7up_1	tbA7up_1_ave	tbA8down_1	tbA8down_1_ave	tbA8up_1	tbA8up_1_ave	tbB1down_1	tbB1down_1_ave	tbB1up_1	tbB1up_1_ave	tbB2down_1	tbB2down_1_ave	tbB2up_1	tbB2up_1_ave	tbB3down_1	tbB3down_1_ave	tbB3up_1	tbB3up_1_ave	tbB4down_1	tbB4down_1_ave	tbB4up_1	tbB4up_1_ave	tbB5down_1	tbB5down_1_ave	tbB5up_1	tbB5up_1_ave	tbB6down_1	tbB6down_1_ave	tbB6up_1	tbB6up_1_ave	tbB7down_1	tbB7down_1_ave	tbB7up_1	tbB7up_1_ave	tbB8down_1	tbB8down_1_ave	tbB8up_1	tbB8up_1_ave	time	tpd	tpd_ave	tpp	tpp_2_ave	tpp_ave	tppp	tppp_2_ave	tppp_ave	trb1_1	trb1_1_ave	trb2_1	trb2_1_ave	trb3_1	trb3_1_ave	trb4_1	trb4_1_ave	trb5_1	trb5_1_ave	trb6_1	trb6_1_ave	trb7_1	trb7_1_ave	trb8_1	trb8_1_ave	version	
2	Broyden	0	5.169241387e-06	-86.41297003	-55.74814815	5.483293933	YY	0	0.001590161225	8	0.5244543755	0	self-energy/D/M	sharp_wc_2_b_50	-0.1873229524	1.857964269	-3.266108717	1.329331775	-3.292056756	1.862092719	-3.140165007	1.809849355	-0.1531492081	1.275192378	-3.322064443	1.716959489	-3.316285468	1.714354899	-0.1522022834	1.274524018	0	0.4827589545	2.981481481	2	1.209299123	a248bdd	2x2_2C_8b_C2v_L	9.95	1.508484054	2	1.692058344	0.9997091490264838	0.9999999999999994	0.0006196398745	-0.001439237037	-0.01076108604	-0.08580913173	-0.05585081343	0.1320352579	-0.1261040486	0.32024897	0.2378109132	-2.639562962	-0.001342168455	0.001081828896	-0.001323074143	0.001268662562	-0.2372267783	2.63880465	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	-0.04739802511	0.1545772082	0.03968921155	-0.1447523078	2.127673572	-0.919084464	0.5639923594	-0.5827743754	-0.0927100709	0.01205143152	1.419361257	-0.4080921295	-1.324428919	0.09713369439	1.973542438	-0.5763652938	-0.03979930655	0.08988436539	-0.04287535649	0.09495326261	1.095310954	-0.2404153693	-1.652529194	0.3554696777	1.990348594	-0.4377456728	-1.555981027	0.3352472538	0.04314282434	-0.09558461685	0.0409834504	-0.09069431096	-0.04558227192	0.1526010826	0.04376383674	-0.1472775228	2.233577384	-0.914636358	2.414008464	-0.6713660114	0.06027640995	0.001615177156	0.4438164596	-0.3670640612	1.138703735	-0.01147289512	0.5782193937	-0.5223320129	0.04321782839	-0.09472508325	0.04107542751	-0.09077598118	-1.989478471	0.4268955546	1.559346227	-0.3427712995	1.092844083	-0.2349275606	-1.653043657	0.3639806508	0.03973017433	-0.08957908102	0.04299298216	-0.09558213668	2024-09-21@05:26	2.148148148	-0.6935119767	1	-6.938893904e-16	-0.3371288233	0.3888888889	9.860761315e-32	0.1264037044	-0.3035824032	0.4592538834	-0.002691236782	-0.01684647834	-0.4759204769	1.163253617	0.166893795	-0.4043762937	7.56359438e-05	-0.0005862982356	0.01016295366	0.01055059365	0.0101087984	0.01068644101	-5.879844242e-05	0.0004911986909	v2.7.1	
7	Broyden	0	-8.604919e-06	-86.11262747	-55.66814815	5.475439437	YY	0	0.001983889086	8	0.5217450851	0	self-energy/D/M	sharp_wc_2_b_50	-0.1896666673	1.992762032	-3.255208128	1.293777159	-3.189450397	1.861111839	-3.170633213	1.82288549	-0.1515707225	1.285113636	-3.300067568	1.715555676	-3.298952097	1.713601727	-0.1515132002	1.285020386	0	0.4825773021	2.981481481	2	1.209057252	a248bdd	2x2_2C_8b_C2v_L	9.94	1.505607078	2	1.691634806	1.0005134031143839	0.9999999999999997	0.0005881955447	0.000693778989	-0.0004955181174	-0.004832185578	-0.05400297425	0.1330189101	-0.1359463066	0.3386527743	0.2393196395	-2.655830464	-0.0001232455606	0.0001787825807	-0.0001587824928	0.0002594764463	-0.2393092078	2.655755591	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	-0.002143178619	0.00754273632	0.001752992284	-0.007227020597	2.168881066	-0.9381320495	0.6648942221	-0.6197200772	-0.08199526689	0.00492019899	1.432691806	-0.4115159581	-1.269277009	0.07200243413	1.929539511	-0.5562884781	-0.001658300109	0.003776801758	-0.001818005701	0.003909544336	1.189718513	-0.2629228316	-1.595028986	0.3425637	1.934337349	-0.4276263503	-1.61193187	0.346279219	0.001802281909	-0.004088452324	0.001882461773	-0.004019617957	-0.001795621485	0.007473450995	0.001940633492	-0.007356196833	2.197936665	-0.9284774119	2.440500937	-0.7084244088	0.07728334843	-0.002478821803	0.3779200841	-0.3686396682	1.211133895	-0.04031438668	0.5082456062	-0.4986284372	0.001748217013	-0.003875600117	0.001828611572	-0.00384636195	-1.931634134	0.4152828044	1.614574659	-0.3560396063	1.187679293	-0.2554272486	-1.597103523	0.3522740108	0.0017013207	-0.003936041364	0.001944459135	-0.00414156121	2024-09-21@05:46	2.148148148	-0.6941907862	1	-8.326672685e-17	-0.3376154155	0.3888888889	-1.387778781e-16	0.1265264723	-0.3065378258	0.3142423802	-4.010340821e-05	-0.0008804875943	-0.4681568338	1.160759813	0.1699129272	-0.4221422964	1.576413566e-05	0.0006635289057	0.0004727440183	6.060785445e-05	0.0004698107143	0.000331505916	8.903289897e-06	-0.0007164744439	v2.7.1	
6	Broyden	0	2.114911835e-06	-85.99555095	-55.58814815	5.460163436	YY	0	0.002061547549	8	0.5204099074	0	self-energy/D/M	sharp_wc_2_b_50	-0.1907860693	1.993013503	-3.252790044	1.299242027	-3.117867465	1.865101346	-3.201132749	1.811606271	-0.1532634484	1.282084741	-3.301761576	1.714756989	-3.300042001	1.7126871	-0.1531386052	1.282013455	0	0.4820586228	2.981481481	2	1.208689171	a248bdd	2x2_2C_8b_C2v_L	9.93	1.50412909	2	1.690748023	1.0007946409281099	0.9999999999999994	0.0005735922209	0.0007535019533	0.0001832332337	0.001984340614	-0.04525724402	0.1136898497	-0.1435629011	0.3553798281	0.2403794008	-2.658658478	0.0001596834591	-0.0002136255239	-1.821333022e-05	-1.902427172e-05	-0.2402909727	2.658443509	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	0.001577694272	-0.003113354618	-0.0006576852605	0.002828766111	2.175070701	-0.9385458057	0.6363284525	-0.6107681283	-0.0192078846	0.0009077802683	1.339334872	-0.3939352967	-1.271023807	0.06939389218	2.005636371	-0.578100924	0.0006317158842	-0.001566339074	0.000819610607	-0.00167748407	1.173802084	-0.2604170146	-1.585344097	0.3411905326	1.946007513	-0.4319296786	-1.623830419	0.3495826353	-0.0006987038573	0.001669496838	-0.0006514788309	0.001595769666	0.0002744034245	-0.003377374192	-0.0007011041069	0.002876124509	2.193999391	-0.9280654386	2.433212323	-0.7013959691	0.01905984125	-0.0007506904016	0.3704667276	-0.3540256725	1.229656828	-0.04494183202	0.5504216745	-0.5189711391	-0.000584345171	0.001442685656	-0.0007687021048	0.001484621455	-1.94326243	0.4189944767	1.62678762	-0.3598393445	1.171560122	-0.2527178062	-1.587371722	0.3512315757	-0.0007075605627	0.001447116789	-0.0007552997601	0.001511972843	2024-09-21@06:03	2.148148148	-0.6957952746	1	-5.551115123e-16	-0.3382384129	0.3888888889	-1.665334537e-16	0.1267195944	-0.3071309959	0.3144574835	0.0001577162689	0.0003081134062	-0.4732155669	1.189370491	0.1499387741	-0.3716953518	4.057732613e-05	0.0009785176891	-0.0001573186251	-0.0001312743111	-0.0001528320635	-0.0003089201781	-1.575966789e-05	-0.001045290601	v2.7.1	
1	Broyden	0	1.757349757e-05	-78.3369188	-55.50814815	5.363304986	YY	0	-0.008812479926	8	0.5298592476	0	self-energy/D/M	sharp_wc_2_b_50	-0.0481850657	1.673111088	-3.671938312	1.211445534	0.3112873661	0.1664922042	-2.192787786	1.983811884	-0.1726303357	1.257134299	-3.335725418	1.698661994	-3.357807704	1.723054602	-0.1744248221	1.258948132	0	0.4776520417	2.981481481	2	1.206982561	a248bdd	2x2_2C_8b_C2v_L	9.92	1.514875274	2	1.68463458	0.9998750922658903	0.9999999999999994	-0.0007092769392	0.003965871685	1.449997647e-05	-0.0001892613462	3.736854526e-05	-6.168125049e-05	0.0002618056885	-0.0007219768243	0.247024492	-2.697875805	-8.907236751e-05	-2.211730447e-05	-8.876150578e-06	-1.732914384e-05	-0.2480979683	2.699093794	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	-0.1472235705	0.3241814994	-0.1957852022	0.3671812416	2.28300065	-0.830051328	2.315789819	-0.8839649091	-0.3582472739	0.202872923	-0.3504204176	0.1500537824	-0.9986310379	0.02504011023	0.9613832196	-0.03878183558	-0.0008380760395	0.002252326932	-0.001229414404	0.002618211634	0.3123017223	-0.0657315904	-1.835813657	0.4324284781	2.257445618	-0.4702166194	-1.372298358	0.3213243953	0.0008193931282	-0.001901880112	0.0007968675313	-0.001697249226	-0.1952467878	0.3673384587	-0.1467016613	0.3242985036	2.309992939	-0.8836064346	2.277007823	-0.8298676483	-0.3500353844	0.1493462174	-0.3577564628	0.2020131823	0.970568066	-0.04374400804	-1.007678192	0.02967586144	0.0008912863203	-0.002079806113	0.000883024688	-0.001836929831	-2.267867383	0.5337153987	1.358082505	-0.2848758451	0.3160396372	-0.07365276702	-1.827986608	0.3811265952	0.0005239794752	-0.001183764341	0.0005761768267	-0.001406304989	2024-09-21@06:11	2.148148148	-0.7077376044	1	-4.718447855e-16	-0.3400036968	0.3888888889	2.775557562e-17	0.1272885324	3.010754965e-05	-7.249071021e-05	0.0001343253079	-3.452042603e-05	-5.8223529e-05	0.0002726891356	0.0002275423326	-0.0007105474478	-6.051358115e-05	8.683754212e-05	0.0002934287771	0.0003679868184	9.669690127e-05	0.0006615869578	-0.0001183206201	0.0008153875747	v2.7.1	
8	Broyden	0	1.53187748e-05	-78.84806274	-55.42814815	5.34766755	YY	0	-0.005352599873	8	0.5285529712	0	self-energy/D/M	sharp_wc_2_b_50	-0.3107705979	1.835682859	-3.673146267	1.21137219	-2.173187497	1.983986274	-0.04859819639	1.675767896	-0.1733184521	1.253410998	-3.341560113	1.708291141	-3.341334257	1.709777461	-0.1730849055	1.253574323	0	0.4771128904	2.981481481	2	1.20660595	a248bdd	2x2_2C_8b_C2v_L	9.91	1.513435255	2	1.683718714	1.0000391173593726	0.9999999999999996	3.139836436e-05	-7.598108991e-05	0.0006177220829	0.0009460858545	-6.779140564e-05	0.0001843741237	-4.190679894e-05	0.0002506050381	0.2477027541	-2.700878247	-0.0003663155731	0.000621632573	-0.0002319757587	0.0004158280051	-0.2474910923	2.700611816	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	0.003403472924	-0.005302146997	-0.003780087855	0.006176020101	2.279082931	-0.8411016742	2.315984593	-0.8734779467	-1.006457295	0.03734131572	0.9591421448	-0.03195276726	0.1575409909	-0.333557395	0.1860624169	-0.3562562623	0.005323362584	-0.01170548047	0.005076681548	-0.01219613573	1.49383838	-0.3220359307	-1.613554389	0.3726675538	1.721552006	-0.371063578	-1.623014445	0.3748541906	-0.005543949078	0.01225079763	-0.004893761544	0.01168569111	0.003286945552	-0.005458910106	-0.003985609018	0.005929560467	2.317635939	-0.8736280201	2.280634439	-0.8412459065	0.9569336557	-0.03073975976	-1.003897507	0.0361435888	0.1864478902	-0.3563880173	0.1578889804	-0.3336723342	-0.005498482521	0.01235017591	-0.005052568959	0.01155468642	-1.728887297	0.3994191677	1.616502153	-0.3483192277	1.499794351	-0.3464401454	-1.60685479	0.3462405645	-0.005069750917	0.01173192974	-0.005168407315	0.01209407365	2024-09-21@06:35	2.148148148	-0.7093807725	1	-2.220446049e-16	-0.3406320729	0.3888888889	-8.326672685e-17	0.127464736	-0.3548596441	0.7000087687	-0.0005704102079	0.0002288130218	-0.0009540787263	0.001742895188	2.915023422e-05	-0.0009927374028	3.200238204e-05	8.883348105e-05	-0.001343558263	-0.003662078383	-0.001136321261	-0.004772185565	1.202934036e-05	-9.423162792e-05	v2.7.1	
1	Broyden	0	1.116542032e-05	-78.19773939	-55.34814815	5.331608459	YY	0	-0.007823109399	8	0.5271977224	0	self-energy/D/M	sharp_wc_2_b_50	-0.04751819909	1.680338607	-3.664744222	1.209767815	0.3132805043	0.1630379218	-2.178989187	1.983626462	-0.1744027075	1.249498341	-3.33713388	1.697644957	-3.355418348	1.719304026	-0.1768886527	1.252161003	0	0.4765014531	2.981481481	2	1.2062296	a248bdd	2x2_2C_8b_C2v_L	9.9	1.511975208	2	1.682731003	1.0000056243005797	0.9999999999999999	-0.002364128351	0.01295538184	0.0001529586051	-0.000830773112	2.464384967e-05	-4.459118387e-06	0.000147885945	-0.0003975622977	0.2479938815	-2.702056038	-0.001020905559	0.001175614374	-0.0008216961634	0.0009182185632	-0.2491030832	2.702479974	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	-0.1489678506	0.3231254075	-0.192143179	0.3609405648	2.287808472	-0.8347433354	2.310734793	-0.8821090212	-0.3589684358	0.197739224	-0.3522050244	0.1505533701	-0.9936532234	0.02548182201	0.9693586121	-0.04229515938	-0.003102436115	0.007318622087	-0.003604170849	0.007919055133	0.3329285924	-0.07152216603	-1.838859786	0.433564015	2.257586303	-0.4779775633	-1.371046997	0.3214306197	0.00289464119	-0.007236229434	0.003449915299	-0.007469524536	-0.1918339189	0.3609371026	-0.1485072496	0.3232165838	2.309068961	-0.8821267538	2.285897209	-0.8347055843	-0.3519422894	0.1502446268	-0.3589129217	0.1976400033	0.9725785917	-0.04403491651	-0.996611758	0.02709987896	0.002987713344	-0.007376035712	0.00328896105	-0.007476490086	-2.266979316	0.5342083971	1.35798716	-0.2890170397	0.3361905809	-0.07815911464	-1.831537315	0.3875277522	0.002871700208	-0.007076868898	0.003638166592	-0.00753174736	2024-09-21@06:42	2.148148148	-0.7111256042	1	5.273559367e-16	-0.3411944271	0.3888888889	-2.775557562e-17	0.1276693255	1.650835356e-05	-2.254533879e-05	-7.127567597e-06	1.045945103e-05	0.000353787738	0.0002163873166	0.0005805385021	-0.0009453070404	-6.434155887e-05	0.0004783540611	0.0007000455464	0.002597725547	0.0007729417869	0.002135696202	-7.053048008e-05	0.0004726565943	v2.7.1	
1	Broyden	0	-3.268377594e-05	-78.73486975	-55.26814815	5.315673211	YY	0	-0.00209217383	8	0.5259059733	0	self-energy/D/M	sharp_wc_2_b_50	-0.3127314802	1.839233381	-3.665021049	1.209860725	-0.04822335282	1.683079054	-2.167411	1.983600756	-0.175562442	1.246826176	-3.347034033	1.71007938	-3.338761222	1.703521399	-0.1750353916	1.246109397	0	0.4759496519	2.981481481	2	1.205846174	a248bdd	2x2_2C_8b_C2v_L	9.89	1.51055364	2	1.681795826	1.0000510261379805	0.9999999999999994	-9.365482076e-05	0.0006772511762	-0.0005396641736	-0.0008907900812	0.0001394080006	-0.0007950120098	0.0001285641795	-0.0003761011632	0.248711217	-2.705256498	-0.0003968993077	0.0007566924803	-5.346837181e-05	0.0001378178071	-0.2484954233	2.704775467	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	-0.003426865393	0.005192267292	0.002645404284	-0.004536912554	2.309942278	-0.8532423117	2.290110455	-0.864288961	0.1662080681	-0.3367455151	-0.1767339279	0.3461017776	-0.9638816487	0.02129838163	0.9987290745	-0.04744860407	-0.004252661175	0.01023696302	-0.003931506133	0.008733110038	2.091445057	-0.4632388553	-1.017101573	0.2316744868	0.9210752199	-0.2044591202	-2.050148515	0.4681821827	0.00362625215	-0.008915540615	0.004917607487	-0.01068464945	-0.003484737919	0.005545957943	0.002945630298	-0.004424887477	2.289917518	-0.8645266761	2.309433967	-0.8530168612	0.176208496	-0.3456152821	-0.1660886762	0.3371162673	0.9997980238	-0.04799486938	-0.9647775683	0.0218206405	0.003603114794	-0.00862569909	0.005047342905	-0.01048061112	-0.9243219308	0.2106455421	2.048004823	-0.4534773977	2.093600739	-0.4781609946	-1.013789605	0.225058131	0.00427956828	-0.01060106598	0.003960888495	-0.00897492392	2024-09-21@06:49	2.148148148	-0.7128015297	1	-3.60822483e-16	-0.3418292606	0.3888888889	-1.665334537e-16	0.1278400628	-0.3563859368	0.6920674533	-0.001063164863	0.0003633261014	-5.549754075e-05	0.000701162955	0.0008307588116	-0.001727228044	1.420933014e-05	9.396668272e-05	0.001252820284	0.001889881531	0.0009655825109	0.00366613495	-1.474053946e-05	-3.566156181e-05	v2.7.1	
2	Broyden	0	-1.039985966e-05	-77.97020876	-55.18814815	5.301097941	YY	0	-0.006189013926	8	0.5244050224	0	self-energy/D/M	sharp_wc_2_b_50	-0.04762043989	1.686122242	-3.652583609	1.207380213	0.3145319455	0.1584158491	-2.162134743	1.983464715	-0.174201524	1.239954184	-3.322739595	1.69593272	-3.340338936	1.712785171	-0.1758696205	1.241575003	0	0.4753753051	2.981481481	2	1.205497734	a248bdd	2x2_2C_8b_C2v_L	9.88	1.508931883	2	1.680873047	1.000101716677615	0.9999999999999994	0.01405245643	-0.07608202491	-0.0009117418449	0.005726181763	7.542816146e-06	8.256040737e-08	-7.792908733e-05	0.0001803371898	0.2473481958	-2.698859516	0.002737978694	-0.002167790229	0.002767164667	-0.002322236252	-0.2484016298	2.700192608	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	-0.1518105403	0.322803302	-0.1867012749	0.3523391212	2.29121672	-0.8414605419	2.308205962	-0.8790195468	-0.358581201	0.1897582899	-0.3535560872	0.1530438806	-0.9880160857	0.0271942664	0.970987434	-0.04168726248	0.01541034048	-0.03794126977	0.01915082654	-0.04259177017	0.3706523692	-0.08115020251	-1.811111887	0.4280139366	2.250458019	-0.4887211381	-1.400010899	0.329252368	-0.01673060751	0.04017360252	-0.01729511782	0.03847633803	-0.1864361599	0.3521589048	-0.1520107998	0.3229404695	2.306532854	-0.8790098022	2.289621654	-0.8413294151	-0.3538715938	0.1532080714	-0.3584143169	0.1897645202	0.9735765721	-0.04306296252	-0.9904627752	0.0284871497	-0.01720684999	0.04112948036	-0.01704261837	0.03865425052	-2.256840924	0.5336005159	1.389182311	-0.3028164153	0.3738459066	-0.08769731229	-1.806302915	0.3918202667	-0.01524570261	0.03700270857	-0.01851967952	0.04095940666	2024-09-21@06:58	2.148148148	-0.7143774859	1	-5.273559367e-16	-0.3423428453	0.3888888889	-2.775557562e-17	0.1280442778	0.0001328918014	-0.0001823473784	6.439559781e-05	-7.403264669e-05	-0.001373496173	-0.001381567848	-0.003272671006	0.005949841489	-3.473547655e-05	0.0006392719986	-0.004173264741	-0.01208076634	-0.004003001328	-0.01219551616	7.780998286e-06	-3.433125612e-05	v2.7.1	
2	Broyden	0	-2.555404765e-05	-78.54770328	-55.10814815	5.285796982	YY	0	-0.0004403007156	8	0.5230466251	0	self-energy/D/M	sharp_wc_2_b_50	-0.3108741926	1.841123518	-3.649265178	1.207606271	-0.0488305932	1.691954059	-2.149791135	1.983263237	-0.177024058	1.237215132	-3.349545699	1.705202724	-3.32898243	1.701917099	-0.175090933	1.235688551	0	0.4748281967	2.981481481	2	1.205127722	a248bdd	2x2_2C_8b_C2v_L	9.87	1.507432369	2	1.679955942	1.0000196431100123	1.0	2.070608272e-06	-0.0001678478486	0.00318016655	0.004564724466	0.0003081976002	-0.003210900045	0.0001631345078	-0.0004418106763	0.2491191368	-2.699972447	0.001080477668	-0.001432438318	0.0012645888	-0.001682161815	-0.2478989821	2.698449269	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	0.01846550389	-0.02864341483	-0.01794577198	0.0278819644	2.316235113	-0.8594900237	2.280549556	-0.8610965742	0.1697398409	-0.3355140133	-0.1713476254	0.3376971926	-0.9505326461	0.01896919007	1.00868792	-0.05161726187	0.0268217364	-0.06115187571	0.02277340034	-0.05344542233	2.112360256	-0.4774580112	-0.980338525	0.2229545198	0.8799195502	-0.2000195997	-2.065084352	0.472382579	-0.02143529451	0.05228059771	-0.02678401182	0.0607831705	0.01820224272	-0.02878939285	-0.01800997488	0.02856643864	2.281104455	-0.8609472145	2.316827101	-0.8595157386	0.1709415562	-0.3376831366	-0.1689960327	0.3351238981	1.007588287	-0.05115382476	-0.95021832	0.01855804036	-0.02185632269	0.05226771786	-0.0266486082	0.06065498406	-0.883608618	0.2010171611	2.069191007	-0.4675592168	2.108338693	-0.4824311341	-0.9762963265	0.2218492705	-0.02513582252	0.05924333951	-0.02275957609	0.05189698651	2024-09-21@07:07	2.148148148	-0.7159924317	1	6.938893904e-16	-0.3429412066	0.3888888889	1.942890293e-16	0.1282252259	-0.3559643307	0.6838815158	0.0006919235339	-0.0002339433448	0.0003761922979	-0.003044844637	-0.00474824484	0.008879020889	-3.123011869e-05	0.0001565636798	-0.005906834593	-0.018699552	-0.005601438209	-0.0186567348	-0.0001278788678	-2.690994555e-05	v2.7.1	
5	Broyden	0	3.237842462e-05	-77.93045082	-55.02814815	5.269128442	YY	0	-0.003627313984	8	0.5217966609	0	self-energy/D/M	sharp_wc_2_b_50	-0.04767382508	1.694545752	-3.650202375	1.206643553	0.3155135059	0.1556745336	-2.159365576	1.983432185	-0.1780512096	1.234873595	-3.338669022	1.698343255	-3.34890174	1.708065361	-0.1792248669	1.23612588	0	0.4742541976	2.981481481	2	1.204730735	a248bdd	2x2_2C_8b_C2v_L	9.86	1.506072751	2	1.678985033	1.0000238722472523	0.9999999999999993	-0.0007560726003	0.00405396831	4.350783865e-05	-0.0003649414046	-1.588016448e-05	1.657014208e-05	-0.000190784069	0.0005321413233	0.2502179947	-2.710082102	-0.0002642169956	0.0003002442921	-0.0001133570735	0.0001028628336	-0.2508003092	2.710544235	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	-0.1597894742	0.3266631858	-0.1802162972	0.343860873	2.302425404	-0.8506107976	2.3083205	-0.8722438241	-0.3597925327	0.1815488714	-0.3568386558	0.1593858792	-0.9788871676	0.02706822549	0.9741163173	-0.0382085637	-0.0009552858817	0.002206161105	-0.001094272477	0.002255557375	0.3998479306	-0.08925696523	-1.808278684	0.421549193	2.25422717	-0.5002237086	-1.412592633	0.3283286055	0.0008189411442	-0.001815644629	0.0007824061222	-0.001898835616	-0.1796425645	0.3439770035	-0.1591919328	0.3269252644	2.301679703	-0.8719691018	2.295684805	-0.8503006374	-0.356209673	0.1582722673	-0.3593197418	0.180586462	0.984416333	-0.04365351744	-0.9887354815	0.03232409385	0.0006104390398	-0.001911601166	0.0009296568045	-0.002079170348	-2.258100665	0.5264459809	1.406013817	-0.3128758937	0.4017778694	-0.09313048679	-1.805381945	0.400541493	0.000730941888	-0.001648930541	0.0009522189511	-0.001665461425	2024-09-21@07:23	2.148148148	-0.7177707347	1	-4.718447855e-16	-0.3435692476	0.3888888889	-1.110223025e-16	0.1284194389	-2.676820076e-05	6.732397096e-05	-0.000149093168	3.901666753e-05	3.682881519e-05	5.430466285e-05	0.0002034525482	-0.0006243418517	-1.909029163e-05	0.0002590515013	0.0002352708545	0.0007010675295	0.0003863470345	-0.0004336652436	-2.722778749e-05	0.0001826326256	v2.7.1	
2	Broyden	0	-2.239207326e-05	-78.57708926	-54.94814815	5.263431085	YY	0	0.0002353539039	8	0.5191816678	0	self-energy/D/M	sharp_wc_2_b_50	-0.3050434339	1.836763051	-3.645223211	1.207742179	-0.05390731813	1.707135691	-2.157741728	1.982588713	-0.1785468916	1.221375336	-3.368120358	1.701602411	-3.366707177	1.701578467	-0.179072924	1.222452717	0	0.4739275015	2.981481481	2	1.204550593	a248bdd	2x2_2C_8b_C2v_L	9.85	1.503177537	2	1.678478177	1.0000053698712954	1.0	6.280259442e-05	-0.0003106595749	0.00708074038	0.01376696458	0.001458836079	-0.01210441223	5.154322409e-05	-0.0001711611382	0.2469946609	-2.663416427	0.000449979407	-0.0002434504154	0.001549931545	-0.002013647524	-0.2474229892	2.664547963	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	0.04542527664	-0.07284816367	-0.04394607816	0.06912119573	2.320168484	-0.861928456	2.2605334	-0.8577634617	0.1698855807	-0.3288939263	-0.1648294677	0.3278079127	-0.9487281301	0.01859542007	1.041670491	-0.06701303665	0.0627535929	-0.1442468489	0.05400574081	-0.1270793871	2.117189821	-0.4855782581	-0.9260143274	0.2124098223	0.8801340948	-0.2014402728	-2.098920197	0.4811525594	-0.05268112899	0.1247477324	-0.06254962404	0.1424971696	0.04565753547	-0.0709188536	-0.04394796615	0.07085011056	2.278836919	-0.8590557252	2.336860417	-0.8628258543	0.1675943853	-0.328505122	-0.1725135497	0.3294521371	1.01444668	-0.05270197252	-0.9208369609	0.004183585745	-0.05328034403	0.1260584988	-0.06251171902	0.1435718734	-0.8810582163	0.2021563626	2.098041364	-0.4809185501	2.118639025	-0.4855435523	-0.9255672043	0.2118247343	-0.06149406458	0.1409931116	-0.05290658904	0.1243042139	2024-09-21@07:32	2.148148148	-0.7183165905	1	3.053113318e-16	-0.3438248075	0.3888888889	2.775557562e-17	0.1285894399	-0.3553249667	0.6801813471	0.001279302037	-0.0005787469536	-0.000129936776	0.001516080538	-0.01254891241	0.02684648499	-1.86029174e-05	0.0001764331386	-0.01271586949	-0.04615498774	-0.0124221363	-0.04549778473	-4.464534491e-05	-0.0001061095958	v2.7.1	
