CDMFT_iterations	CDMFT_method	D	D_1_ave	D_ave	E0_1	E0_2	E_kin	GS_consistency	U	U_1_ave	convergence	dist_function	e	e_2_ave	e_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_2_ave	mu_ave	n_1	n_2	sb1_1	sb1_1_ave	sb2_1	sb2_1_ave	sb3_1	sb3_1_ave	sb4_1	sb4_1_ave	sb5_1	sb5_1_ave	sb6_1	sb6_1_ave	sb7_1	sb7_1_ave	sb8_1	sb8_1_ave	script	sector_1	sector_2	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tpd	tpd_ave	tpp	tpp_2_ave	tpp_ave	tppp	tppp_2_ave	tppp_ave	version	
20	Broyden	1e-09	0.0006910047576	0.0002480344341	-59.50734365	-112.4562963	5.244610631	YY	8	0.5353051541	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.204795221	2.397717833	0.04435060796	0.01110937846	0.09026207578	0.18519966	0.699988249	3.262441313	0.2839689684	0.1810721325	0.7020571694	-3.237394182	1.714019248	3.026722069	0.9668382828	0.2107907666	0.009170442208	a248bdd	2x2_2C_8b_C2v_L	10.01	1.520017587	2	1.690286189	0.9999999998582396	1.0000000000000002	-1.012015572	0.2719096393	-0.002413413961	0.01742474973	0.001290373714	-0.01202353376	-1.614100322	1.382594479	0.0009891405703	-0.009810942704	0.0003471934583	0.002122604262	2.154694558	-3.753820676	0.0003298819254	-0.006196152384	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	3.018555193e-05	2.927938598e-05	-0.1279299905	1.171457739	0.254226459	-2.664168369	0.0002427539978	0.002405697127	-0.2518975467	2.660933974	-1.607475391	1.386385743	0.0001766298732	-0.002224199188	0.3419704727	-0.3632162152	2024-09-13@17:25	2.148148148	-0.7022796254	1	-6.815025804e-16	-0.3479981991	0.09259259259	1.9019297e-16	0.1374600315	v2.7.1	
1	Broyden	1e-09	0.09913703496	0.03277355369	-62.34161647	-96.7762963	3.681262114	YY	8	0.4148975632	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.164617191	0.03708902357	0.2230899713	2.006881285	0.1046097716	-3.000392923	1.541044174	-0.2807025546	1.209929005	-0.2826129756	1.210709209	-3.00707916	1.542411801	-0.3264774951	1.985624387	2.638467039	0.9744495467	a248bdd	2x2_2C_8b_C2v_L	9.03	1.381832402	2	1.598299071	0.9999999998192501	1.0000000000000002	0.000203620189	-0.0015505096	0.9922194933	-0.5508703384	0.01943516864	0.4130670012	-0.2890436589	2.26277089	-0.289965367	2.265829753	0.01961081082	0.4130108819	0.4141740114	-0.4419395318	2.236424725	-3.735325448	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	0.1551164801	-1.66993221	-3.527803056e-05	-4.982335595e-05	1.660454732	-2.145518677	0.06745168775	-1.061698364	-0.06754117251	1.060389612	-1.662397637	2.141933509	-0.0002473534557	0.001293512393	-0.0001090062482	-6.98139776e-05	2024-09-13@17:29	2.148148148	-0.8643383767	1	-1.663472961e-16	-0.403967509	0.09259259259	-1.121540647e-16	0.1673694927	v2.7.1	
1	Broyden	1e-09	0.09972124422	0.03279025249	-62.31373727	-96.6162963	3.667623945	YY	8	0.4136808084	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.164208846	0.03764334392	0.2243519072	2.003864646	0.1052931241	-3.002805738	1.539314179	-0.2823645177	1.213228041	-0.2830470853	1.213557007	-3.004993545	1.539745208	-0.3285253087	1.985572151	2.634368809	0.9749458507	a248bdd	2x2_2C_8b_C2v_L	9.02	1.380319808	2	1.597559872	0.9999999998272473	0.9999999999999996	3.741165274e-05	-0.0003223262917	0.9923832156	-0.5536909036	0.0199669021	0.4154402018	-0.2899266261	2.253547501	-0.2902482333	2.254485237	0.01999198206	0.415640208	0.4153938905	-0.4430835441	2.237617245	-3.73551488	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	0.1554901904	-1.673912102	3.461841018e-05	-0.0002747045666	1.66246042	-2.153357062	0.06854196168	-1.072092847	-0.06854209979	1.071597972	-1.663125604	2.152240722	-0.0001624181267	0.0008287339449	-7.292496846e-05	-2.106830316e-05	2024-09-13@17:32	2.148148148	-0.8656227762	1	-3.459576102e-16	-0.4045662529	0.09259259259	-2.754947464e-17	0.1676853041	v2.7.1	
1	Broyden	1e-09	0.1003004393	0.03273245638	-62.24134932	-96.4562963	3.65276809	YY	8	0.4125831806	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.163779188	0.03812784802	0.2257316183	2.000545931	0.1060209944	-2.995867046	1.536380462	-0.2826054261	1.215800741	-0.2829987613	1.21620786	-2.996971861	1.536426755	-0.3288611297	1.98553484	2.627487487	0.9756648117	a248bdd	2x2_2C_8b_C2v_L	9.01	1.378955079	2	1.596731734	0.9999999998580412	1.0	-3.86495595e-06	3.964451775e-05	0.9923775121	-0.55669658	0.01992207024	0.41906192	-0.289975909	2.24337125	-0.2901293903	2.242692428	0.02004652899	0.4191181357	0.4158290653	-0.443846932	2.23752582	-3.73577372	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	0.1558133976	-1.678127765	-4.92045207e-05	0.0001978869116	1.661975392	-2.163481204	0.06869995089	-1.078328754	-0.06895436333	1.080030039	-1.662271379	2.163623059	-4.19073958e-05	0.0002298038672	-2.664027232e-05	-2.516461933e-05	2024-09-13@17:36	2.148148148	-0.8670673436	1	-7.47211369e-17	-0.405165006	0.09259259259	2.251034271e-16	0.1680196988	v2.7.1	
1	Broyden	1e-09	0.1006245674	0.03262575267	-62.19023028	-96.2962963	3.638437609	YY	8	0.4114231002	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.163356963	0.03862457837	0.2273556541	1.999097491	0.1067987282	-2.992589631	1.533498907	-0.2828327593	1.217993434	-0.2830352653	1.217242359	-2.994232452	1.534109058	-0.3293602354	1.985485509	2.621183122	0.9763563219	a248bdd	2x2_2C_8b_C2v_L	9	1.377512359	2	1.59594157	0.9999999997886841	0.9999999999999998	0.0007237422511	-0.00538081021	0.9929502214	-0.5600790509	0.02016337716	0.4213268187	-0.2901057645	2.232459118	-0.2902228471	2.23577345	0.02018442813	0.4207177923	0.4164698441	-0.4447619808	2.237754831	-3.735949795	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	0.1562085107	-1.683164275	-4.720298296e-05	-2.250973946e-05	1.662402438	-2.174291692	0.06947758791	-1.088142543	-0.06890110238	1.083632254	-1.66299146	2.172274781	-0.0006983239268	0.003614345037	-0.0001505112747	-0.0003674553372	2024-09-13@17:39	2.148148148	-0.8684400541	1	-1.125485286e-16	-0.4057646074	0.09259259259	4.350970624e-16	0.16834821	v2.7.1	
1	Broyden	1e-09	0.1009782343	0.03251637388	-62.11379517	-96.1362963	3.622960367	YY	8	0.4103882364	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.162911413	0.03884335341	0.2287324165	1.991166495	0.1076396475	-2.982735734	1.530196378	-0.2818615701	1.218806881	-0.2833637668	1.219642414	-2.987685733	1.531052077	-0.3299970741	1.985459256	2.614714386	0.9770737499	a248bdd	2x2_2C_8b_C2v_L	8.99	1.376204397	2	1.595085956	0.9999999998450977	1.0000000000000004	-0.0001779748487	0.001351022428	0.9917661823	-0.5630158759	0.02017394385	0.4233514352	-0.2897032014	2.223747143	-0.2904301446	2.225156877	0.02019406223	0.423896225	0.4168662303	-0.445403623	2.237818266	-3.736374822	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	0.1563563185	-1.686639397	-7.980147728e-05	0.0003541389032	1.661030101	-2.185050559	0.0694049919	-1.092474018	-0.06960489575	1.092748947	-1.662495728	2.183036011	2.284331663e-05	-6.00021069e-05	-1.811286082e-05	-5.922548864e-05	2024-09-13@17:43	2.148148148	-0.8699488832	1	-3.366537596e-16	-0.4063859608	0.09259259259	5.041778395e-16	0.1686922839	v2.7.1	
1	Broyden	1e-09	2.813048326e-05	-1.792355106e-06	-59.94624426	-112.6162963	5.261654711	YY	8	0.536570901	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.205189712	2.396230186	0.04397350205	-0.0122082857	1.887411835	-0.1825545999	1.302640942	3.25311084	0.2835079019	0.1793362135	0.7000302918	-3.23500393	1.714576262	3.031474237	0.9664052161	0.2115180632	0.0134684526	a248bdd	2x2_2C_8b_C2v_L	10.02	1.521380917	2	1.691290921	0.9999999998559437	1.0000000000000002	-1.011460932	0.2696760319	0.1265357582	-1.158758877	-0.2529867927	2.660147895	-1.610865935	1.377567673	0.006172288779	-0.04956160054	0.00172206222	0.000633531451	2.155232061	-3.752628573	-0.007033054348	0.1073012595	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	-0.0007065602144	0.003629802039	0.01875482901	-0.1319028769	-0.006288262804	0.04980386611	-0.00186865662	-0.0001813319754	-0.2514386889	2.658799198	-1.606323294	1.382283237	0.001801209126	0.02286830729	0.3420592766	-0.3676942008	2024-09-13@17:48	2.148148148	-0.7004537533	1	3.313604074e-16	-0.3473922653	0.09259259259	1.088817226e-16	0.1372117769	v2.7.1	
1	Broyden	1e-09	0.1016995055	0.03248529772	-62.0756158	-95.9762963	3.608544898	YY	8	0.4092400834	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.162485283	0.03927704692	0.2300270572	1.990127747	0.1082037494	-2.985061178	1.527629102	-0.2842271252	1.224104825	-0.283505686	1.221215856	-2.981227134	1.528662744	-0.3314844571	1.985391091	2.610230862	0.9775648167	a248bdd	2x2_2C_8b_C2v_L	8.98	1.374765624	2	1.59429456	0.9999999998445516	1.0	0.002374350063	-0.01752998585	0.9922334755	-0.5654838781	0.0205237616	0.4278005985	-0.2908463425	2.209372388	-0.2905639806	2.218972253	0.02005032802	0.4269402436	0.4179200605	-0.4464887202	2.2387676	-3.736550339	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	0.1566341802	-1.690243343	-0.0003456352936	0.0008878738565	1.663055113	-2.196156672	0.07110003821	-1.10824585	-0.06880268035	1.091886556	-1.662408618	2.190869042	-0.001608522894	0.008174471091	-0.0003592207952	-0.0007549603313	2024-09-13@17:51	2.148148148	-0.8713275054	1	2.832356219e-16	-0.4069892688	0.09259259259	-2.091896383e-16	0.1690177564	v2.7.1	
1	Broyden	1e-09	0.1019286926	0.03234139566	-61.98950763	-95.8162963	3.593624768	YY	8	0.4081809549	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.16204976	0.03931470544	0.2316109477	1.98498195	0.1091592652	-2.970409749	1.523764685	-0.2822655082	1.224393092	-0.2841404384	1.224370129	-2.976883696	1.525604185	-0.3313702529	1.985370355	2.602356542	0.9784469332	a248bdd	2x2_2C_8b_C2v_L	8.97	1.373431953	2	1.593473467	0.9999999998218816	1.0	0.000696824295	-0.005187179056	0.9918946431	-0.5691352891	0.02023120231	0.4298807305	-0.2898322175	2.200649857	-0.2907744031	2.206248352	0.02052742062	0.4290331861	0.4181412341	-0.4471596443	2.238286221	-3.736912957	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	0.1568476877	-1.695009414	-0.000101137165	0.0001713862748	1.66047481	-2.207555288	0.07035859433	-1.10887985	-0.07018653124	1.105029274	-1.662331859	2.202223311	-0.0004360004716	0.002323347898	-3.815692063e-05	-0.0004230493537	2024-09-13@17:55	2.148148148	-0.8727638772	1	4.580395195e-16	-0.4076090744	0.09259259259	-1.260937434e-16	0.1693468583	v2.7.1	
1	Broyden	1e-09	0.1021301035	0.03216317192	-61.92146605	-95.6562963	3.578502955	YY	8	0.4071127269	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.161607238	0.03932934531	0.2337756438	1.986907967	0.1098500197	-2.968049432	1.520254184	-0.281341579	1.22593618	-0.2844174959	1.224716577	-2.963319138	1.523046286	-0.3334149515	1.985245779	2.599156656	0.9788351831	a248bdd	2x2_2C_8b_C2v_L	8.96	1.372073053	2	1.592645537	0.9999999998583129	1.0	0.004563205614	-0.03414270536	0.9931736613	-0.5723052768	0.02028822578	0.4313155453	-0.2897645846	2.188062606	-0.2908419095	2.202461804	0.02037739039	0.4316623733	0.4194442435	-0.4483563991	2.239985952	-3.737201455	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	0.1569863031	-1.699788357	-0.0006897459728	0.001097521548	1.660891045	-2.221062587	0.07174119807	-1.122008185	-0.06903261909	1.101298652	-1.660390297	2.2089179	-0.003382185606	0.01704348136	-0.0009330178863	-0.001436042859	2024-09-13@17:58	2.148148148	-0.8742221953	1	-1.017679861e-16	-0.4082293942	0.09259259259	1.516844153e-16	0.1696899583	v2.7.1	
1	Broyden	1e-09	0.1027102409	0.03212616646	-61.89320279	-95.4962963	3.563962711	YY	8	0.4059895651	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.161176264	0.03963463513	0.234736421	1.976068836	0.1108044063	-2.966609943	1.519197707	-0.2841453356	1.229344941	-0.28457661	1.228534897	-2.967664202	1.520003151	-0.3335304533	1.985259196	2.592072317	0.9796386803	a248bdd	2x2_2C_8b_C2v_L	8.95	1.370658768	2	1.591849935	0.9999999998000427	1.0	0.001636780972	-0.01229809536	0.9912912978	-0.575423615	0.02076077322	0.4340384489	-0.2909358286	2.182953343	-0.2910771007	2.187388112	0.02076274499	0.433867952	0.4199442463	-0.44919209	2.23963547	-3.737473113	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	0.157310373	-1.703428174	-0.0001595879979	-5.123079233e-05	1.662058295	-2.225193478	0.07168315832	-1.123827798	-0.07079169387	1.11759526	-1.66253911	2.222245388	-0.001143430619	0.005861374655	-0.0001805887837	-0.0007911599823	2024-09-13@18:02	2.148148148	-0.8756083475	1	-5.150777027e-16	-0.4088433672	0.09259259259	-2.749140056e-16	0.1700120818	v2.7.1	
1	Broyden	1e-09	0.0001223667936	4.227368765e-05	-59.96558134	-112.7762963	5.277513761	YY	8	0.5379953932	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.205565534	2.392456478	0.0436979124	0.01191428291	0.08827117315	-0.1789693894	1.304815435	3.238928567	0.283594785	0.1789861717	0.6952384233	-3.237762786	1.716324854	3.025999414	0.9683448159	0.2094303197	0.009087938518	a248bdd	2x2_2C_8b_C2v_L	10.03	1.522939473	2	1.692216024	0.9999999998396667	0.9999999999999998	-1.01034127	0.2678595604	-0.001729931994	0.01216728097	0.2513461591	-2.656744685	-1.606279045	1.374092821	0.0004526502007	-0.003904677191	8.21407219e-05	0.0004641461198	2.151504679	-3.755277017	-0.0004445000926	0.007216502183	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	-9.381318816e-05	0.0003362535951	0.1275908542	-1.161336973	6.339559656e-05	-0.0001515282336	6.14574842e-06	0.0003619943923	-0.2513069928	2.656597461	-1.606052255	1.374241495	6.655042024e-05	0.001748961066	0.3403815538	-0.3620296898	2024-09-13@18:07	2.148148148	-0.698780904	1	2.771542169e-16	-0.3467974249	0.09259259259	6.400161106e-17	0.1369684961	v2.7.1	
1	Broyden	1e-09	0.1031093492	0.03202930131	-61.83978782	-95.3362963	3.54953336	YY	8	0.4048905635	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.160746425	0.03940804706	0.2356208197	1.973206798	0.1113747792	-2.962648325	1.516851211	-0.2845412501	1.231021654	-0.2846572704	1.231514507	-2.963190922	1.516577925	-0.3345521328	1.985217906	2.587474655	0.9801883566	a248bdd	2x2_2C_8b_C2v_L	8.94	1.369262517	2	1.591069243	0.9999999998108161	1.0000000000000002	9.492847147e-05	-0.0006413601078	0.9911844816	-0.5775837704	0.02079835785	0.43639122	-0.2912167467	2.176160777	-0.2911685902	2.174312653	0.02088376109	0.4365472452	0.4208453843	-0.450128071	2.240565237	-3.737789036	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	0.1572783501	-1.705972575	-0.0001782856079	0.0007997801942	1.662510379	-2.233487904	0.07155218886	-1.126441943	-0.07183740622	1.128957333	-1.662615009	2.234666539	6.824053464e-05	-0.0003337063311	-9.146010301e-06	2.927698734e-05	2024-09-13@18:11	2.148148148	-0.8769769374	1	-3.289112021e-16	-0.4094617902	0.09259259259	1.723432634e-16	0.170337513	v2.7.1	
1	Broyden	1e-09	0.1034198965	0.03186137255	-61.75606754	-95.1762963	3.534216471	YY	8	0.4038722606	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.160302093	0.0393522903	0.2369415698	1.970875213	0.1120705356	-2.950853689	1.512638287	-0.2843277038	1.234550184	-0.2845974147	1.232603192	-2.956071697	1.513897767	-0.3344403821	1.98518329	2.580335113	0.9809261897	a248bdd	2x2_2C_8b_C2v_L	8.93	1.367974885	2	1.590216051	0.9999999998544462	1.0000000000000002	0.0005550616543	-0.004086593315	0.9912514084	-0.5803941465	0.02078034423	0.4398584451	-0.2909083925	2.161242813	-0.2911148299	2.167817247	0.02089570918	0.4383220452	0.4210583087	-0.4507395307	2.240309358	-3.738093591	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	0.157347699	-1.709632873	-9.896489064e-05	0.0004836488678	1.6605347	-2.2470664	0.07210006242	-1.135854744	-0.07121255848	1.129004383	-1.662149643	2.243479346	-0.0006451546758	0.003274581208	-8.940683569e-05	-0.0004336434288	2024-09-13@18:14	2.148148148	-0.878468025	1	2.208597251e-16	-0.4100707184	0.09259259259	8.102205401e-17	0.1706738398	v2.7.1	
11	Broyden	1e-09	2.651022118e-06	-1.428323137e-05	-59.7476558	-111.9762963	5.195275179	YY	8	0.5315418822	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.203632705	2.377904428	0.04583674561	-0.01042126317	1.906465208	-0.186957663	1.28806693	3.240527528	0.2892202274	0.1853383648	0.7132094813	-3.235198591	1.709985002	3.017217849	0.9661875389	0.2135907357	0.009360855153	a248bdd	2x2_2C_8b_C2v_L	9.98	1.515885818	2	1.68741957	0.9999999998786925	0.9999999999999996	-1.009455737	0.2792927998	0.1287396907	-1.18884213	-0.2549456347	2.66882547	-1.611695612	1.40507916	0.0004977318851	-0.004052731736	7.37567235e-05	0.0002942527169	2.157319728	-3.752598332	-0.000721043942	0.01062351454	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	-8.290520545e-05	0.0005002480022	0.001916889922	-0.01415921607	-0.0007768619504	0.006230682404	-0.0002784584823	3.050317744e-05	-0.2541174837	2.668495624	-1.610279031	1.407234209	0.0001364211537	0.002375534601	0.3442847277	-0.3657394038	2024-09-13@18:34	2.148148148	-0.7074994034	1	-1.242503449e-16	-0.3498344556	0.09259259259	-5.175869102e-16	0.138215831	v2.7.1	
1	Broyden	1e-09	0.1036750983	0.03173104839	-61.72763026	-95.0162963	3.519784237	YY	8	0.402744965	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.159865827	0.03948875	0.2388808785	1.965204026	0.1130840903	-2.956229507	1.512461758	-0.2860858721	1.234354842	-0.2843505951	1.236176296	-2.951352313	1.509908113	-0.3358542312	1.98511936	2.576532105	0.9814786529	a248bdd	2x2_2C_8b_C2v_L	8.92	1.366526069	2	1.589449222	0.9999999998700545	1.0	-0.001092612394	0.008192080486	0.9907834015	-0.5841257979	0.02107779761	0.440080757	-0.29215711	2.162807882	-0.2910658276	2.151175513	0.02122496404	0.4406242981	0.422337908	-0.4519722636	2.241588922	-3.738426316	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	0.1576838179	-1.714754806	0.0001615636521	-0.0003964240542	1.663655757	-2.249466639	0.07177658662	-1.133790093	-0.07308852225	1.145866961	-1.661917695	2.257992693	0.0004578222247	-0.002480196533	-6.906852752e-05	0.0006948383026	2024-09-13@18:38	2.148148148	-0.8798186523	1	1.857093581e-16	-0.4107099243	0.09259259259	-1.936972829e-16	0.1710035461	v2.7.1	
1	Broyden	1e-09	0.1038630054	0.03153412294	-61.65604485	-94.8562963	3.504526222	YY	8	0.4017067301	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.159418317	0.03917368978	0.2404023354	1.960476323	0.1138938053	-2.948658801	1.508656421	-0.2858440561	1.236761724	-0.284054267	1.236741966	-2.947000694	1.507442003	-0.3350820217	1.985087883	2.567780958	0.9824358528	a248bdd	2x2_2C_8b_C2v_L	8.91	1.365206252	2	1.588607928	0.9999999998592306	1.0000000000000002	-0.00109504723	0.008374344599	0.9900917283	-0.5871778366	0.02123764432	0.4424124499	-0.2918923463	2.150154901	-0.2910855694	2.145436123	0.02112302718	0.4418916783	0.4223215618	-0.4525868743	2.240463479	-3.738718358	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	0.15781882	-1.718669929	0.0001253098195	6.652425661e-05	1.66294398	-2.262414219	0.07217158007	-1.141949571	-0.07274170555	1.146815459	-1.662155597	2.266605989	0.0008585581222	-0.004383358211	0.000146063693	0.0006507869953	2024-09-13@18:41	2.148148148	-0.8812889783	1	-2.018844668e-16	-0.4113342368	0.09259259259	2.109345717e-16	0.1713386531	v2.7.1	
1	Broyden	1e-09	0.1040866845	0.03134423741	-61.60858293	-94.6962963	3.489454884	YY	8	0.4006376535	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.158971409	0.03870327946	0.2421634054	1.957642969	0.1148170078	-2.944660586	1.5052925	-0.2852667677	1.238352798	-0.2856593245	1.238456672	-2.944742991	1.505807333	-0.3358785561	1.985039796	2.563133674	0.9829875824	a248bdd	2x2_2C_8b_C2v_L	8.9	1.363836331	2	1.587785357	0.9999999998403653	0.9999999999999998	-0.0002102096103	0.001638621352	0.9902313547	-0.5906885077	0.02151073865	0.4433241799	-0.291744992	2.138904557	-0.2920099267	2.140913008	0.02116506563	0.4441648955	0.4231403051	-0.4534819334	2.241445345	-3.739030443	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	0.1578312657	-1.723236896	-3.044644249e-05	0.0001855814564	1.663082705	-2.274640719	0.07278602926	-1.150252356	-0.07259369554	1.148046803	-1.663113471	2.272654693	3.839259459e-05	-0.0003201154842	-0.0001390143587	0.0003484241446	2024-09-13@18:45	2.148148148	-0.8827308312	1	-1.073752082e-17	-0.411959421	0.09259259259	1.457578004e-16	0.1716752579	v2.7.1	
1	Broyden	1e-09	0.0002064737995	1.464825098e-05	-60.05996932	-112.9362963	5.291982306	YY	8	0.5395387828	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.205919393	2.401551253	0.0431554837	-0.01710475316	1.780487373	-0.177686625	1.304781732	3.247066751	0.2821223517	0.173940966	0.6984290743	-3.241710924	1.716220388	3.045869835	0.9563150805	0.2133892448	0.07046419543	a248bdd	2x2_2C_8b_C2v_L	10.04	1.524599585	2	1.693018651	0.9999999998217344	1.0000000000000004	-1.011824711	0.2651733011	0.1196726156	-1.117347226	-0.2501443346	2.650575368	-1.606284033	1.368051753	0.02247711543	-0.1834430964	0.005580339753	0.004689283475	2.156044868	-3.726938739	-0.02787346382	0.4052112316	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	-0.001869796079	0.01228307056	0.04740544953	-0.3073038886	-0.02241514072	0.1794617905	-0.005959699609	-0.00247136721	-0.2484128821	2.650958554	-1.604732663	1.373362773	0.007347090162	0.08373274222	0.341860663	-0.4293594196	2024-09-13@18:49	2.148148148	-0.6973045658	1	1.963645104e-16	-0.346180564	0.09259259259	3.363479098e-16	0.1367478574	v2.7.1	
1	Broyden	1e-09	-0.0001591343447	-2.570714115e-05	-59.74097827	-111.8162963	5.17136176	YY	8	0.5316087179	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.203131919	2.420595112	0.04532732582	0.05143389362	0.2820631268	-0.1840197981	1.256476441	3.254890801	0.2940188553	0.1855476699	0.744142444	-3.269513017	1.706722248	3.025466	0.9209218826	0.2110694657	0.2462557729	a248bdd	2x2_2C_8b_C2v_L	9.97	1.515801041	2	1.68585343	0.9999999998251264	1.0	-1.016164702	0.2804903105	0.08741646089	-0.3862539805	-0.2491383661	2.634619062	-1.609717895	1.429737365	-0.0644770512	0.5451075401	-0.01504911289	-0.03553347404	2.155711375	-3.63384927	0.07543355672	-0.8086782365	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	0.008494888838	-0.03284079363	0.1167686028	-1.162442634	0.06294301867	-0.5339882564	0.01415242418	0.03573677401	-0.2501521818	2.635377799	-1.613189511	1.42944645	-0.01649831018	-0.1300912163	0.338523437	-0.6216987413	2024-09-13@18:53	2.148148148	-0.7102541435	1	2.788789796e-16	-0.3504309868	0.09259259259	-1.602805652e-16	0.1386053474	v2.7.1	
1	Broyden	1e-09	0.1045536497	0.03119652656	-61.54144766	-94.5362963	3.474439279	YY	8	0.3996023924	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.158526541	0.03838992745	0.2436729165	1.954515041	0.1156113032	-2.936018505	1.501904522	-0.2854618584	1.241582595	-0.2861651396	1.241104214	-2.940264334	1.50281373	-0.3359663431	1.985003196	2.555887933	0.9838155869	a248bdd	2x2_2C_8b_C2v_L	8.89	1.362508623	2	1.586966775	0.9999999998575564	1.0	0.0002248586048	-0.001674203264	0.9900504253	-0.5937395593	0.0212167847	0.4472891946	-0.2917493469	2.127735757	-0.292268509	2.130772803	0.02131266546	0.446611686	0.4235271461	-0.4542598773	2.241171261	-3.739367088	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	0.157945829	-1.727318979	-0.0001014087904	0.000446626892	1.662096415	-2.285522068	0.0728343319	-1.155210468	-0.07285576374	1.153818069	-1.663351175	2.283286395	8.484344666e-06	-4.83135964e-05	-8.637231132e-07	1.469829014e-05	2024-09-13@18:56	2.148148148	-0.8841654008	1	-1.262132949e-17	-0.4125871315	0.09259259259	-3.500934235e-17	0.1720050912	v2.7.1	
1	Broyden	1e-09	0.1047993507	0.03104645133	-61.49552504	-94.3762963	3.459911747	YY	8	0.3985212823	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.158088802	0.03814455735	0.2451659503	1.953119115	0.1163527459	-2.933541366	1.49984649	-0.2866077897	1.243987455	-0.2864863571	1.243696076	-2.935814295	1.499649794	-0.3373369208	1.984939176	2.552296257	0.984292376	a248bdd	2x2_2C_8b_C2v_L	8.88	1.361116279	2	1.586185915	0.999999999816618	1.0	5.516259659e-05	-0.0004114064893	0.9903156212	-0.5967326911	0.0214651384	0.4488909029	-0.292401457	2.120281489	-0.2923935403	2.119479594	0.02168287102	0.448124533	0.424750929	-0.455414853	2.242566149	-3.739682069	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	0.1581283958	-1.731633959	-1.608368194e-05	0.000115254593	1.662753429	-2.29312099	0.07329404679	-1.160188779	-0.07342600516	1.16151417	-1.663496037	2.294518384	-0.0001581113267	0.0007540337702	-3.826955282e-05	-3.682077803e-05	2024-09-13@19:00	2.148148148	-0.8855342934	1	5.360971724e-17	-0.4132141814	0.09259259259	-1.027318155e-16	0.1723316311	v2.7.1	
